"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","m_flow_1[1]","m_flow_1[2]","m_flow_1[3]","m_flow_2[1]","m_flow_2[2]","m_flow_2[3]","kc[1]","kc[2]","kc[3]","Re_1[1]","Re_1[2]","Re_1[3]","Re_2[1]","Re_2[2]","Re_2[3]","input_Nu.y"
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,600.808,600.808,600.808,0.54712551754674,11.6051872395071,167.416553049066,0.511143227882696,6.26377962112513,91.1854143506222,154.3475752,3595.83588,2325.12696,381919.871093312,147525.791906913,18698.3662969582,356802.50590122,79625.5183019444,10184.2873205503,600.808
0.002222,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,600.8888,600.8888,600.8888,0.547217494694505,11.6071381849252,167.444697408165,0.511228618272652,6.26476755525332,91.1996498025691,154.36833272,3596.319468,2325.439656,381984.075556989,147550.592434628,18701.5096751131,356862.112491808,79638.0769760619,10185.8772451429,600.8888
0.002424,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,600.9696,600.9696,600.9696,0.547309474934306,11.6090891959291,167.472842713406,0.51131401110559,6.26575550994938,91.2138855140812,154.38909024,3596.803056,2325.752352,382048.282179055,147575.393796073,18704.6531589404,356921.720787714,79650.6359116392,10187.4671987258,600.9696
0.002626,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.0504,601.0504,601.0504,0.547401458265831,11.6110402725121,167.500988964692,0.511399406381209,6.26674348521066,91.228121485123,154.40984776,3597.286644,2326.065048,382112.490959293,147600.195991164,18707.7967484292,356981.33078873,79663.1951086429,10189.0571812949,601.0504
0.002828,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.1312,601.1312,601.1312,0.547493444688768,11.6129914146677,167.529136161928,0.511484804099207,6.26773148103456,91.2423577156594,154.43060528,3597.770232,2326.377744,382176.701897485,147624.999019817,18710.9404435691,357040.942494643,79675.7545670396,10190.6471928464,601.1312
0.00303,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.212,601.212,601.212,0.547585434202806,11.6149426223892,167.557284305019,0.511570204259284,6.26871949741843,91.2565942056549,154.4513628,3598.25382,2326.69044,382240.914993414,147649.802881948,18714.0842443494,357100.555905244,79688.3142867959,10192.2372333763,601.212
0.003232,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.2928,601.2928,601.2928,0.547677426807632,11.6168938956701,167.58543339387,0.511655606861138,6.26970753435966,91.2708309550743,154.47212032,3598.737408,2327.003136,382305.130246861,147674.607577472,18717.2281507593,357160.171020323,79700.8742678785,10193.8273028806,601.2928
0.003434,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.3736,601.3736,601.3736,0.547769422502936,11.6188452345036,167.613583428386,0.511741011904469,6.27069559185562,91.2850679638824,154.49287784,3599.220996,2327.315832,382369.34765761,147699.413106307,18720.3721627883,357219.787839669,79713.434510254,10195.4174013554,601.3736
0.003636,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.4544,601.4544,601.4544,0.547861421288406,11.6207966388833,167.64173440847,0.511826419388974,6.27168366990369,91.2993052320438,154.51363536,3599.704584,2327.628528,382433.567225444,147724.219468368,18723.5162804257,357279.406363073,79725.995013889,10197.0075287969,601.4544
0.003838,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.5352,601.5352,601.5352,0.547953423163731,11.6227481088026,167.669886334028,0.511911829314355,6.27267176850124,91.3135427595235,154.53439288,3600.188172,2327.941224,382497.788950144,147749.026663571,18726.6605036609,357339.026590326,79738.5557787502,10198.5976852009,601.5352
0.00404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.616,601.616,601.616,0.548045428128599,11.6246996442547,167.698039204965,0.51199724168031,6.27365988764564,91.3277805462859,154.5551504,3600.67176,2328.25392,382562.012831494,147773.834691831,18729.8048324832,357398.648521215,79751.1168048042,10200.1878705637,601.616
0.004242,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.6968,601.6968,601.6968,0.548137436182699,11.6266512452331,167.726193021184,0.512082656486538,6.27464802733429,91.342018592296,154.57590792,3601.155348,2328.566616,382626.238869276,147798.643553067,18732.949266882,357458.272155533,79763.6780920177,10201.7780848812,601.6968
0.004444,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.7776,601.7776,601.7776,0.54822944732572,11.6286029117313,167.754347782592,0.512168073732739,6.27563618756455,91.3562568975185,154.59666544,3601.638936,2328.879312,382690.467063273,147823.453247192,18736.0938068467,357517.897493069,79776.2396403574,10203.3683281496,601.7776
0.004646,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.8584,601.8584,601.8584,0.548321461557351,11.6305546437426,167.782503489093,0.512253493418613,6.27662436833381,91.3704954619182,154.61742296,3602.122524,2329.192008,382754.697413268,147848.263774123,18739.2384523666,357577.524533614,79788.80144979,10204.9586003648,601.8584
0.004848,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,601.9392,601.9392,601.9392,0.548413478877282,11.6325064412603,167.810660140592,0.512338915543859,6.27761256963945,91.3847342854599,154.63818048,3602.606112,2329.504704,382818.929919044,147873.075133778,18742.3832034311,357637.153276957,79801.3635202822,10206.548901523,601.9392
0.00505,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.02,602.02,602.02,0.5485054992852,11.6344583042781,167.838817736993,0.512424340108176,6.27860079147884,91.3989733681084,154.658938,3603.0897,2329.8174,382883.164580384,147897.88732607,18745.5280600295,357696.783722889,79813.9258518007,10208.1392316203,602.02
0.005252,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.1008,602.1008,602.1008,0.548597522780795,11.6364102327891,167.866976278201,0.512509767111265,6.27958903384937,91.4132127098284,154.67969552,3603.573288,2330.130096,382947.401397071,147922.700350918,18748.6730221514,357756.415871201,79826.4884443121,10209.7295906527,602.1008
0.005454,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.1816,602.1816,602.1816,0.548689549363757,11.6383622267869,167.895135764122,0.512595196552825,6.28057729674842,91.427452310585,154.70045304,3604.056876,2330.442792,383011.640368888,147947.514208237,18751.8180897859,357816.049721683,79839.0512977832,10211.3199786162,602.1816
0.005656,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.2624,602.2624,602.2624,0.548781579033774,11.6403142862648,167.923296194661,0.512680628432556,6.28156558017338,91.4416921703427,154.72121056,3604.540464,2330.755488,383075.881495618,147972.328897943,18754.9632629226,357875.685274125,79851.6144121807,10212.910395507,602.2624
0.005858,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.3432,602.3432,602.3432,0.548873611790537,11.6422664112163,167.951457569721,0.512766062750158,6.28255388412162,91.4559322890665,154.74196808,3605.024052,2331.068184,383140.124777044,147997.144419953,18758.1085415508,357935.322528319,79864.1777874715,10214.5008413211,602.3432
0.00606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.424,602.424,602.424,0.548965647633734,11.6442186016348,167.979619889209,0.512851499505332,6.28354220859054,91.4701726667214,154.7627256,3605.50764,2331.38088,383204.370212949,148021.960774183,18761.2539256598,357994.961484054,79876.7414236221,10216.0913160546,602.424
0.006262,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.5048,602.5048,602.5048,0.549057686563056,11.6461708575136,168.007783153029,0.512936938697776,6.2845305535775,91.484413303272,154.78348312,3605.991228,2331.693576,383268.617803118,148046.777960548,18764.3994152392,358054.602141121,79889.3053205994,10217.6818197036,602.5048
0.006464,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.5856,602.5856,602.5856,0.549149728578191,11.6481231788462,168.035947361086,0.513022380327193,6.28551891907991,91.4986541986832,154.80424064,3606.474816,2332.006272,383332.867547332,148071.595978967,18767.5450102781,358114.244499312,79901.8694783702,10219.2723522642,602.5856
0.006666,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.6664,602.6664,602.6664,0.549241773678829,11.6500755656261,168.064112513285,0.513107824393281,6.28650730509515,91.51289535292,154.82499816,3606.958404,2332.318968,383397.119445376,148096.414829353,18770.6907107662,358173.888558416,79914.4338969012,10220.8629137323,602.6664
0.006868,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.7472,602.7472,602.7472,0.54933382186466,11.6520280178466,168.092278609532,0.513193270895742,6.2874957116206,91.5271367659473,154.84575568,3607.441992,2332.631664,383461.373497032,148121.234511625,18773.8365166927,358233.534318226,79926.9985761592,10222.4535041042,602.7472
0.00707,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.828,602.828,602.828,0.549425873135374,11.6539805355012,168.120445649731,0.513278719834275,6.28848413865366,91.5413784377299,154.8665132,3607.92558,2332.94436,383525.629702085,148146.055025699,18776.9824280471,358293.181778531,79939.5635161109,10224.0441233758,602.828
0.007272,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.9088,602.9088,602.9088,0.549517927490661,11.6559331185832,168.148613633788,0.513364171208582,6.2894725861917,91.5556203682327,154.88727072,3608.409168,2333.257056,383589.888060318,148170.87637149,18780.1284448187,358352.830939122,79952.1287167233,10225.6347715433,602.9088
0.007474,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,602.9896,602.9896,602.9896,0.549609984930211,11.6578857670862,168.176782561608,0.513449625018362,6.29046105423212,91.5698625574207,154.90802824,3608.892756,2333.569752,383654.148571514,148195.698548915,18783.274566997,358412.481799791,79964.694177963,10227.2254486028,602.9896
0.007676,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.0704,603.0704,603.0704,0.549702045453713,11.6598384810035,168.204952433095,0.513535081263317,6.29144954277231,91.5841050052588,154.92878576,3609.376344,2333.882448,383718.411235457,148220.521557891,18786.4207945713,358472.134360329,79977.259899797,10228.8161545503,603.0704
0.007878,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.1512,603.1512,603.1512,0.549794109060859,11.6617912603285,168.233123248155,0.513620539943147,6.29243805180966,91.5983477117119,154.94954328,3609.859932,2334.195144,383782.676051931,148245.345398334,18789.5671275312,358531.788620526,79989.825882192,10230.4068893819,603.1512
0.00808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.232,603.232,603.232,0.549886175751337,11.6637441050547,168.261295006693,0.513706001057552,6.29342658134156,91.6125906767449,154.9703008,3610.34352,2334.50784,383846.943020719,148270.170070161,18792.7135658659,358591.444580175,80002.3921251148,10231.9976530936,603.232
0.008282,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.3128,603.3128,603.3128,0.549978245524839,11.6656970151756,168.289467708615,0.513791464606235,6.2944151313654,91.6268339003229,154.99105832,3610.827108,2334.820536,383911.212141606,148294.995573287,18795.8601095649,358651.102239066,80014.9586285324,10233.5884456817,603.3128
0.008484,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.3936,603.3936,603.3936,0.550070318381054,11.6676499906844,168.317641353826,0.513876930588896,6.29540370187858,91.6410773824107,155.01181584,3611.310696,2335.133232,383975.483414374,148319.821907631,18799.0067586176,358710.76159699,80027.5253924115,10235.1792671421,603.3936
0.008686,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.4744,603.4744,603.4744,0.550162394319673,11.6696030315748,168.34581594223,0.513962399005236,6.29639229287848,91.6553211229734,155.03257336,3611.794284,2335.445928,384039.756838809,148344.649073107,18802.1535130135,358770.422653738,80040.0924167191,10236.770117471,603.4744
0.008888,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.5552,603.5552,603.5552,0.550254473340386,11.6715561378401,168.373991473733,0.514047869854956,6.29738090436251,91.6695651219759,155.05333088,3612.277872,2335.758624,384104.032414693,148369.477069632,18805.300372742,358830.085409103,80052.659701422,10238.3609966645,603.5552
0.00909,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.636,603.636,603.636,0.550346555442885,11.6735093094737,168.402167948241,0.514133343137757,6.29836953632804,91.6838093793832,155.0740884,3612.76146,2336.07132,384168.310141811,148394.305897124,18808.4473377924,358889.749862876,80065.227246487,10239.9519047185,603.636
0.009292,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.7168,603.7168,603.7168,0.550438640626859,11.6754625464691,168.430345365659,0.514218818853341,6.29935818877249,91.6980538951605,155.09484592,3613.245048,2336.384016,384232.590019947,148419.135555499,18811.5944081542,358949.416014847,80077.7950518811,10241.5428416293,603.7168
0.009494,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.7976,603.7976,603.7976,0.550530728892,11.6774158488197,168.458523725892,0.514304297001409,6.30034686169325,91.7122986692724,155.11560344,3613.728636,2336.696712,384296.872048885,148443.966044673,18814.7415838169,359009.083864809,80090.3631175711,10243.1338073929,603.7976
0.009696,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.8784,603.8784,603.8784,0.550622820237997,11.679369216519,168.486703028846,0.514389777581662,6.3013355550877,91.7265437016843,155.13636096,3614.212224,2337.009408,384361.156228409,148468.797364562,18817.8888647698,359068.753412553,80102.931443524,10244.7248020055,603.8784
0.009898,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,603.9592,603.9592,603.9592,0.550714914664542,11.6813226495604,168.514883274425,0.514475260593803,6.30232426895326,91.7407889923611,155.15711848,3614.695812,2337.322104,384425.442558304,148493.629515085,18821.0362510025,359128.424657871,80115.5000297067,10246.315825463,603.9592
0.0101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.04,604.04,604.04,0.550807012171326,11.6832761479374,168.543064462536,0.514560746037531,6.30331300328732,91.7550345412677,155.177876,3615.1794,2337.6348,384489.731038352,148518.462496156,18824.1837425042,359188.097600555,80128.068876086,10247.9068777616,604.04
0.010302,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.1208,604.1208,604.1208,0.55089911275804,11.6852297116434,168.571246593083,0.51464623391255,6.30430175808726,91.7692803483694,155.19863352,3615.662988,2337.947496,384554.02166834,148543.296307694,18827.3313392646,359247.772240396,80140.6379826289,10249.4979588975,604.1208
0.010504,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.2016,604.2016,604.2016,0.550991216424374,11.6871833406718,168.599429665973,0.514731724218561,6.30529053335051,91.7835264136311,155.21939104,3616.146576,2338.260192,384618.31444805,148568.130949613,18830.479041273,359307.448577185,80153.2073493024,10251.0890688666,604.2016
0.010706,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.2824,604.2824,604.2824,0.551083323170021,11.689137035016,168.627613681111,0.514817216955266,6.30627932907444,91.7977727370178,155.24014856,3616.630164,2338.572888,384682.609377269,148592.966421833,18833.6268485188,359367.126610716,80165.7769760734,10252.6802076651,604.2824
0.010908,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.3632,604.3632,604.3632,0.55117543299467,11.6910907946697,168.655798638402,0.514902712122366,6.30726814525648,91.8120193184948,155.26090608,3617.113752,2338.885584,384746.906455779,148617.802724268,18836.7747609915,359426.806340779,80178.3468629089,10254.2713752891,604.3632
0.01111,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.444,604.444,604.444,0.551267545898014,11.6930446196261,168.683984537751,0.514988209719563,6.308256981894,91.8262661580269,155.2816636,3617.59734,2339.19828,384811.205683365,148642.639856836,18839.9227786807,359486.487767167,80190.9170097757,10255.8625717347,604.444
0.011312,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.5248,604.5248,604.5248,0.551359661879744,11.6949985098788,168.712171379065,0.515073709746561,6.30924583898444,91.8405132555796,155.30242112,3618.080928,2339.510976,384875.507059813,148667.477819453,18843.0709015756,359546.170889673,80203.487416641,10257.4537969981,604.5248
0.011514,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.6056,604.6056,604.6056,0.55145178093955,11.6969524654211,168.740359162249,0.51515921220306,6.31023471652516,91.8547606111176,155.32317864,3618.564516,2339.823672,384939.810584905,148692.316612037,18846.2191296657,359605.855708086,80216.0580834716,10259.0450510751,604.6056
0.011716,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.6864,604.6864,604.6864,0.551543903077125,11.6989064862467,168.768547887208,0.515244717088764,6.31122361451359,91.8690082246062,155.34393616,3619.048104,2340.136368,385004.116258428,148717.156234504,18849.3674629406,359665.542222201,80228.6290102346,10260.6363339621,604.6864
0.011918,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.7672,604.7672,604.7672,0.55163602829216,11.7008605723488,168.796737553849,0.515330224403373,6.31221253294714,91.8832560960105,155.36469368,3619.531692,2340.449064,385068.424080166,148741.996686771,18852.5159013897,359725.230431809,80241.2001968969,10262.2276456552,604.7672
0.01212,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.848,604.848,604.848,0.551728156584347,11.702814723721,168.824928162076,0.515415734146591,6.31320147182318,91.8975042252956,155.3854512,3620.01528,2340.76176,385132.734049904,148766.837968755,18855.6644450024,359784.920336702,80253.7716434256,10263.8189861503,604.848
0.012322,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,604.9288,604.9288,604.9288,0.551820287953378,11.7047689403568,168.853119711795,0.51550124631812,6.31419043113915,91.9117526124267,155.40620872,3620.498868,2341.074456,385197.046167426,148791.680080372,18858.8130937682,359844.611936673,80266.3433497877,10265.4103554436,604.9288
0.012524,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.0096,605.0096,605.0096,0.551912422398943,11.7067232222495,168.881312202913,0.515586760917663,6.31517941089244,91.926001257369,155.42696624,3620.982456,2341.387152,385261.360432517,148816.52302154,18861.9618476766,359904.305231515,80278.9153159501,10267.0017535313,605.0096
0.012726,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.0904,605.0904,605.0904,0.552004559920736,11.7086775693927,168.909505635334,0.515672277944922,6.31616841108047,91.9402501600875,155.44772376,3621.466044,2341.699848,385325.676844962,148841.366792176,18865.110706717,359964.000221018,80291.4875418801,10268.5931804094,605.0904
0.012928,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.1712,605.1712,605.1712,0.552096700518447,11.7106319817798,168.937700008965,0.515757797399599,6.31715743170063,91.9544993205474,155.46848128,3621.949632,2342.012544,385389.995404547,148866.211392196,18868.259670879,360023.696904976,80304.0600275445,10270.184636074,605.1712
0.01313,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.252,605.252,605.252,0.552188844191769,11.7125864594043,168.965895323711,0.515843319281398,6.31814647275033,91.9687487387141,155.4892388,3622.43322,2342.32524,385454.316111055,148891.056821517,18871.4087401519,360083.395283181,80316.6327729103,10271.7761205213,605.252
0.013332,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.3328,605.3328,605.3328,0.552280990940395,11.7145410022597,168.994091579479,0.515928843590022,6.31913553422698,91.9829984145525,155.50999632,3622.916808,2342.637936,385518.638964272,148915.903080057,18874.5579145252,360143.095355427,80329.2057779448,10273.3676337474,605.3328
0.013534,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.4136,605.4136,605.4136,0.552373140764015,11.7164956103394,169.022288776173,0.516014370325172,6.32012461612801,91.9972483480279,155.53075384,3623.400396,2342.950632,385582.963963984,148940.750167732,18877.7071939885,360202.797121504,80341.779042615,10274.9591757483,605.4136
0.013736,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.4944,605.4944,605.4944,0.552465293662322,11.7184502836369,169.050486913699,0.516099899486553,6.3211137184508,92.0114985391056,155.55151136,3623.883984,2343.263328,385647.291109974,148965.598084459,18880.8565785312,360262.500581207,80354.3525668878,10276.5507465203,605.4944
0.013938,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.5752,605.5752,605.5752,0.55255744963501,11.7204050221456,169.078685991964,0.516185431073867,6.32210284119277,92.0257489877507,155.57226888,3624.367572,2343.576024,385711.62040203,148990.446830156,18884.0060681428,360322.205734328,80366.9263507305,10278.1423460593,605.5752
0.01414,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,605.656,605.656,605.656,0.552649608681769,11.7223598258591,169.106886010874,0.516270965086817,6.32309198435134,92.0399996939286,155.5930264,3624.85116,2343.88872,385775.951839935,149015.296404739,18887.1556628128,360381.912580659,80379.50039411,10279.7339743616,605.656
