"time","damper.s_rel","elastoGap.s_rel","elastoGap.v_rel","position.s","position.v","position1.s","position1.v","position2.s","position2.v","relativeStates.s_rel","relativeStates.v_rel","slidingMass.s","slidingMass.v","springDamper.s_rel","springDamper.v_rel"
0.0022,-6.12991719725565e-13,-6.13018695672816e-12,-1.11443420211319e-08,0.00122423195762928,1.46483331502721,2.97264366830095e-06,0.00384292946356709,1.1150477602382e-08,1.52050680699047e-05,-1.11437290285217e-08,-1.51927970951463e-05,1.11443447178333e-08,1.51939175979664e-05,-1.11382145308766e-08,-1.51827732559452e-05
0.00242,-8.97431482293131e-13,-8.97474924243523e-12,-1.48322646685142e-08,0.00157076537020066,1.68592835970155,3.89568442126527e-06,0.00455605894990937,1.48412481045587e-08,1.83980704791882e-05,-1.48313672354548e-08,-1.83817371291665e-05,1.48322690111267e-08,1.83832292402048e-05,-1.48232942618842e-08,-1.83683969755363e-05
0.00264,-1.27096121013547e-12,-1.27102832611819e-11,-1.92552034163661e-08,0.00196616324461044,1.90872677734122,4.98058473602274e-06,0.00531386546666351,1.92679271201461e-08,2.18951438549191e-05,-1.92539324524983e-08,-2.18739378390333e-05,1.92552101252967e-08,2.18758759418906e-05,-1.92424998420355e-08,-2.18566207384743e-05
0.00286,-1.75048315729051e-12,-1.75058329856487e-11,-2.44798836310523e-08,0.00241059310730034,2.13139058160806,6.23684133457544e-06,0.00611336343132506,2.44974094879622e-08,2.56962815148277e-05,-2.44781331435996e-08,-2.56693188082191e-05,2.44798936408667e-08,2.56717841263651e-05,-2.44623878078811e-08,-2.5647304242734e-05
0.00308,-2.35436685656651e-12,-2.35451190562072e-11,-3.05730144044136e-08,0.00290384743174712,2.35234222677126,7.67331641032943e-06,0.00695176642194473,3.05965885265219e-08,2.98014761957847e-05,-3.05706600308573e-08,-2.97677990280401e-05,3.05730289025897e-08,2.97708796377117e-05,-3.05494837835335e-08,-2.97403066233073e-05
0.0033,-3.10244888424765e-12,-3.10265367506093e-11,-3.76012884581073e-08,0.0034453978246533,2.57023922571801,9.29827976114006e-06,0.0078264739406571,3.76323559427907e-08,3.42107200538497e-05,-3.75981859990887e-08,-3.4169296897814e-05,3.76013089270065e-08,3.41730877409028e-05,-3.75702823902559e-08,-3.41354864524447e-05
0.00352,-4.01603248473057e-12,-4.01631525531339e-11,-4.56313819679682e-08,0.00403444411632406,2.78395057224114,1.11194482991856e-05,0.00873505900123277,4.56716016595624e-08,3.89240046640966e-05,-4.56273659205581e-08,-3.88737302248869e-05,4.5631410230026e-08,3.88783331218038e-05,-4.55912470774729e-08,-3.88327017398358e-05
0.00374,-5.11788710482277e-12,-5.11826998202939e-11,-5.47299544067187e-08,0.00466995859053661,2.99253492360109,1.31440230275395e-05,0.00967525651253167,5.47812136602794e-08,4.39413210205688e-05,-5.47248364981425e-08,-4.38810162247702e-05,5.47299926728532e-08,4.3886539887291e-05,-5.46788099730329e-08,-4.38318099328843e-05
0.00396,-6.43224796777989e-12,-6.43275748437358e-11,-6.49636484279188e-08,0.00535072550213429,3.19522053919245,1.53787234812239e-05,0.0106449524585555,6.50280778754862e-08,4.92626595363705e-05,-6.49572161496983e-08,-4.91910715213682e-05,6.49636993491543e-08,4.91976315654629e-05,-6.48993717743105e-08,-4.9132667917035e-05
0.00418,-7.98481569497926e-12,-7.98548333893774e-11,-7.63990897511533e-08,0.00607537627777989,3.3913868714381,1.78298198034904e-05,0.0116421738214069,7.6479078070992e-08,5.48880100437298e-05,-7.63911048936159e-08,-5.48038121471754e-05,7.63991564734567e-08,5.48115311058217e-05,-7.63193016400674e-08,-5.47351320160705e-05
0.0044,-9.80275591716489e-12,-9.80361871322157e-11,-8.91028870286333e-08,0.00684242086535686,3.58054766603246,2.05031626962888e-05,0.0126650791720711,8.92010957173441e-08,6.08173617939954e-05,-8.90930842157991e-08,-6.07191535434269e-05,8.9102973250964e-08,6.07281608794076e-05,-8.90049370638319e-08,-6.0639057992379e-05
0.00442187620937941,-9.99911554487684e-12,-1.00000000000218e-10,-9.0437997599283e-08,0.00692095118403658,3.59895935634607,2.07813533770927e-05,0.0127681313257449,9.05381744309354e-08,6.14235776678682e-05,-9.04279984251024e-08,-6.13238968881155e-05,9.04380859857912e-08,6.13330396791135e-05,-9.0338085985791e-08,-6.12426016815142e-05
0.00442187620937941,-9.99911554487684e-12,-1.00000000000218e-10,-9.0437997599283e-08,0.00692095118403658,3.59895935634607,2.07813533770927e-05,0.0127681313257449,9.05381744309354e-08,6.14235776678682e-05,-9.04279984251024e-08,-6.13238968881155e-05,9.04380859857912e-08,6.13330396791135e-05,-9.0338085985791e-08,-6.12426016815142e-05
0.00462,-1.19154101743049e-11,-1.19165106181686e-10,-1.03143085227389e-07,0.00765023707512972,3.76233025110458,2.34043258645323e-05,0.0137119138362945,1.03262557258233e-07,6.70507031904608e-05,-1.03131256476954e-07,-6.6937008584642e-05,1.03143282015372e-07,6.69474408643915e-05,-1.03024116904972e-07,-6.68442977357939e-05
0.00484,-1.43530775470685e-11,-1.4354463526142e-10,-1.18586556605373e-07,0.00849716320296075,3.93647668408493,2.65383998128589e-05,0.0147810748170672,1.18730581384486e-07,7.35880222398064e-05,-1.18572405636113e-07,-7.34572911788573e-05,1.18586897711414e-07,7.34692919501964e-05,-1.18443353056124e-07,-7.33507052924763e-05
0.00506,-1.71456987291517e-11,-1.71474247857593e-10,-1.3549627221293e-07,0.00938159047937381,4.1028288703518,2.99098643752232e-05,0.0158711510129856,1.35668434226463e-07,8.04293071007152e-05,-1.35479466981796e-07,-8.02799196271804e-05,1.3549678627983e-07,8.02936390308659e-05,-1.35325311982238e-07,-8.01581425883284e-05
0.00528,-2.03263407556576e-11,-2.03284690686583e-10,-1.53939078056823e-07,0.0103017864205332,4.26128791207107,3.35232013375943e-05,0.0169807303121781,1.5414329744497e-07,8.75745446674649e-05,-1.53919256720555e-07,-8.74048066316503e-05,1.53939797811762e-07,8.74204018207299e-05,-1.5373651302504e-07,-8.72664624900377e-05
0.0055,-2.39300429280302e-11,-2.39326440902071e-10,-1.73982868002688e-07,0.0112559762500311,4.41182347689602,3.73826673819085e-05,0.0181084710783055,1.74223420806087e-07,9.50237210608875e-05,-1.73959637288799e-07,-9.48318629285891e-05,1.7398383068642e-07,9.48494981927473e-05,-1.73744504083482e-07,-9.46755149748903e-05
0.00572,-2.79929171083304e-11,-2.79960707689413e-10,-1.95694355161638e-07,0.0122424144407973,4.55447618459081,4.1492125263567e-05,0.0192531552986874,1.95975884488172e-07,0.000102776821981607,-1.95667289584989e-07,-0.000102561000111279,1.95695602890035e-07,0.000102580846769408,-1.95415641931089e-07,-0.000102385151950313
0.00594,-3.25522754350278e-11,-3.25560709253842e-10,-2.1913996282299e-07,0.013259376024511,4.68933328680336,4.58551838083123e-05,0.0204136445854525,2.19467491279935e-07,0.00011083383265423,-2.19108603766899e-07,-0.00011059212959159,2.19141542938901e-07,0.000110614365974721,-2.18815981862041e-07,-0.000110395225414932
0.00616,-3.76469611809473e-11,-3.76514982880669e-10,-2.44386114559964e-07,0.0143051603315316,4.81652751134617,5.04752004230621e-05,0.0215888793451351,2.44765060097328e-07,0.000119194737694917,-2.44349969093706e-07,-0.000118925162141785,2.44388080069168e-07,0.000118949973608307,-2.44011564570789e-07,-0.000118705586742527
0.00638,-4.33173197123208e-11,-4.33227094691676e-10,-2.71499248645642e-07,0.0153781014905239,4.93622665276266,5.53553093263939e-05,0.0227778699133296,2.71935440123994e-07,0.000127859521122605,-2.7145778838074e-07,-0.000127560007890444,2.71501658664995e-07,0.000127587586842479,-2.71068430870421e-07,-0.000127316086664691
0.0066,-4.96051806678518e-11,-4.96115461506621e-10,-3.00545798446546e-07,0.0164765723825202,5.0486301023638,6.04984294984831e-05,0.0239796940594015,3.01045491033182e-07,0.000136828166366185,-3.00498458415164e-07,-0.00013649657635156,3.00548718657491e-07,0.000136527122249208,-3.00052602269722e-07,-0.0001362265753174
0.00682,-5.6553839461456e-11,-5.65613165963041e-10,-3.31592191184494e-07,0.0175989888500846,5.15396407232102,6.59072781064767e-05,0.0251934927711083,3.3216208157329e-07,0.000146100656271913,-3.31538368742002e-07,-0.000145734776433678,3.31595694293671e-07,0.000145768495808947,-3.31030079926983e-07,-0.000145436902251069
0.00704,-6.42079926702021e-11,-6.42167310593539e-10,-3.64704806844657e-07,0.0187438222235639,5.25246914748791,7.15844024440022e-05,0.0264184602285023,3.65352047849269e-07,0.000155676973128858,-3.64643860649542e-07,-0.000155274516511813,3.64708973060444e-07,0.000155311622977805,-3.64066804219851e-07,-0.000154946916538819
0.00726,-7.26138058428686e-11,-7.26239696316242e-10,-3.99950011825523e-07,0.0199095981686186,5.34440112771527,7.75321774062452e-05,0.027653844588634,4.00682227680473e-07,0.000165557098641769,-3.99881260771012e-07,-0.000165115704361928,3.99954929359004e-07,0.000165156418626064,-3.99228687741185e-07,-0.000164756466681328
0.00748,-8.18189007226157e-11,-8.18306694833988e-10,-4.37394151635312e-07,0.021094899808,5.43002680102997,8.37528177469899e-05,0.0288989441364376,4.38219453184616e-07,0.000175741013936002,-4.37316873803802e-07,-0.000175258247174146,4.37399917213781e-07,0.000175302797050533,-4.36581608135575e-07,-0.000174865400626485
0.0077,-9.18723625550197e-11,-9.18859321970801e-10,-4.77103553631211e-07,0.0222983699734623,5.50962063490821,9.02483877396779e-05,0.0301531042486578,4.78030553611226e-07,0.00018622869955446,-4.77016985255231e-07,-0.000185702051546508,4.77110273029001e-07,0.000185750671968659,-4.7619141078251e-07,-0.000185273565760755
0.00792,-1.02824741440084e-10,-1.02840325147266e-09,-5.19144528451779e-07,0.0235187125065994,5.58346127008074,9.70208129691372e-05,0.0314157136891445,5.20182356811683e-07,0.000197020135456878,-5.19047862889383e-07,-0.000196447023482641,5.19152317040832e-07,0.000196499956516344,-5.18123910234674e-07,-0.000195980808905558
0.00814,-1.1472804452454e-10,-1.14745873708624e-09,-5.63583366981814e-07,0.0247546925982547,5.65182926548904,0.000104071888758477,0.0326862019624152,5.64741686140366e-07,0.000208115301022844,-5.6347575370918e-07,-0.000207493068398265,5.63592350294015e-07,0.000207550563254081,-5.62444887272451e-07,-0.000206986976326431
0.00836,-1.27635736512334e-10,-1.27656061789216e-09,-6.10486340251287e-07,0.0260051364352285,5.71500516656448,0.000111403288247917,0.0339640367755052,6.1177536037911e-07,0.000219514175051448,-6.10366883868174e-07,-0.000218840091120926,6.10496654557524e-07,0.000218902404166678,-6.09220088814203e-07,-0.00021829191373285
0.00858,-1.41602736996734e-10,-1.41625829179735e-09,-6.59919698569422e-07,0.0272689317834888,5.77326729171392,0.00011901657024352,0.0352487215725177,6.61350192859769e-07,0.000231216735762242,-6.59787457817213e-07,-0.00023048799589195,6.59931491471058e-07,0.000230555390665102,-6.58515227089228e-07,-0.000229895466280932
0.0088,-1.56685421120883e-10,-1.56711572242324e-09,-7.11949671985615e-07,0.0285450275261357,5.82688934501478,0.00012691318927129,0.036539792375891,7.13532991957102e-07,0.000243222960794782,-7.11803658781306e-07,-0.000242436686365449,7.11963103026739e-07,0.000242509433585538,-7.10395980112501e-07,-0.000241797478572029
0.00902,-1.72941622546962e-10,-1.72971146905102e-09,-7.66642471819429e-07,0.0298324330292064,5.87613857688816,0.000135094503726614,0.0378368152257493,7.68390562671154e-07,0.000255532827207267,-7.664816503015e-07,-0.000254686065605198,7.66657713117688e-07,0.000254764443186453,-7.64927993203249e-07,-0.000253997794648249
0.00924,-1.9043062502195e-10,-1.90463860240115e-09,-8.24064286731549e-07,0.0311302180414984,5.9212741153721,0.00014356178263462,0.0391393840571101,8.25989702625457e-07,0.000268146311479844,-8.23887572321854e-07,-0.000267236036092423,8.24081523618476e-07,0.000267320329155906,-8.22176875149584e-07,-0.000266496258003696
0.00946,-2.09213171282747e-10,-2.09250479386039e-09,-8.84281285634006e-07,0.0324375026587972,5.96255244230315,0.000152316199154803,0.0404471227392984,8.86397205087034e-07,0.000281063389510882,-8.84087544104313e-07,-0.000280086499718684,8.84300717312317e-07,0.000280177000604807,-8.82208201046387e-07,-0.000279292711574809
0.00968,-2.29351455520242e-10,-2.29393224046622e-09,-9.47359616065138e-07,0.033753468747123,6.00021607512738,0.000161358857912953,0.0417596764902552,9.49679857290593e-07,0.000294284036619803,-9.4714766262732e-07,-0.000293237357790623,9.47381456286178e-07,0.000293334366071441,-9.45087510765405e-07,-0.000292386997746505
0.0099,-2.50909128326944e-10,-2.50955771441653e-09,-1.01336540556204e-06,0.0350773457177541,6.0345035204753,0.000170690778102714,0.0430767171846842,1.01590444187357e-06,0.000307808227544996,-1.01313400396188e-06,-0.00030668851102626,1.01338988331396e-06,0.000306792333517939,-1.01088031028883e-06,-0.000305778958347271
0.01012,-2.73951293839588e-10,-2.74003253481435e-09,-1.08236476038367e-06,0.0364084164195378,6.06564154495097,0.000180312914170959,0.0443979368558607,1.08513773559359e-06,0.000321635936444801,-1.08211262201252e-06,-0.000320439859557421,1.0823921205984e-06,0.00032055081033256,-1.07965207047942e-06,-0.000319468434652717
0.01034,-2.98544508933817e-10,-2.98602255974916e-09,-1.15442376570812e-06,0.037746012029115,6.09384806193038,0.000190226153320048,0.0457230484803762,1.15744650953617e-06,0.000335767136897693,-1.1541495487275e-06,-0.000334491302929713,1.15445426998345e-06,0.000334609703329675,-1.15146822730072e-06,-0.000333455267385356
0.01056,-3.24756782781057e-10,-3.24820818205749e-09,-1.22960848556375e-06,0.0390895098506142,6.11933191334173,0.000200431319958684,0.0470517845798725,1.23289752906065e-06,0.000350201801902319,-1.22931079404293e-06,-0.000348842740102625,1.22964241290118e-06,0.000348968918749857,-1.22639418176815e-06,-0.000347739296714758
0.01078,-3.52657577612618e-10,-3.52728433719528e-09,-1.30798496271664e-06,0.0404383328548664,6.14229062632664,0.000210929184697017,0.0483838943950034,1.31155755371472e-06,0.000364939903877038,-1.30766234578219e-06,-0.000363494069449168,1.30802261027514e-06,0.000363628362259523,-1.30449529984442e-06,-0.000362320362257294
0.011,-3.82317804951044e-10,-3.82396046567856e-09,-1.38961921776514e-06,0.041791945989298,6.16291310521772,0.000221720461376332,0.0497191448190166,1.39349333631235e-06,0.000379981414661297,-1.38927016876801e-06,-0.000378445188758303,1.38966090163215e-06,0.000378587938953229,-1.38583691158882e-06,-0.000377198303079337
0.01122,-4.13809828403507e-10,-4.13896054127753e-09,-1.47457725004109e-06,0.043149855467427,6.18137633772727,0.000232805819509893,0.0510573164889487,1.4787716238801e-06,0.000395326305514363,-1.47420020573217e-06,-0.000393695995232613,1.4746233060176e-06,0.00039384755335147,-1.47048431204422e-06,-0.000392372957694144
0.01144,-4.47207461846743e-10,-4.47302305294242e-09,-1.56292503668392e-06,0.0445116045664193,6.19784981531388,0.000244185875777769,0.0523982064577873,1.567459156734e-06,0.000410974547115899,-1.56251837640503e-06,-0.000409246385489922,1.56297582108662e-06,0.000409407109402181,-1.55850276034633e-06,-0.000407844164064289
0.01166,-4.82585968332798e-10,-4.82690099415791e-09,-1.65472853275018e-06,0.0458767736714699,6.21249107148794,0.000255861210187966,0.0537416231173955,1.65962266859726e-06,0.000426926109566269,-1.65429057763873e-06,-0.000425096255563488,1.65478442322934e-06,0.000425266510480935,-1.64995747985945e-06,-0.000423611759601734
0.01188,-5.20022061071008e-10,-5.2013618728339e-09,-1.7500536712579e-06,0.0472449764809054,6.22544959394197,0.000267832358279583,0.0550873886477917,1.75532888667309e-06,0.000443180962385992,-1.74958268346273e-06,-0.000441245500901368,1.75011506763049e-06,0.000441425659390325,-1.74491365822611e-06,-0.000439675581167168
0.0121,-5.59593902483815e-10,-5.59718770207684e-09,-1.84896636294828e-06,0.0486158582556076,6.23686584326612,0.000280099817699918,0.0564353369509657,1.85464453141666e-06,0.000459739074515976,-1.84846054485933e-06,-0.000457694016366928,1.84903368804719e-06,0.000457884458360439,-1.84343644715409e-06,-0.000456035465070709
0.01232,-6.01381103143212e-10,-6.01517498974431e-09,-1.95153249602319e-06,0.0499890942699871,6.24687073527506,0.000292664052979611,0.0577853121508104,1.95763631628163e-06,0.000476600414317804,-1.95098998951512e-06,-0.000474441696239418,1.95160619656261e-06,0.000474642809049401,-1.9455909621804e-06,-0.000472691247072703
0.01254,-6.45464721978478e-10,-6.45613474061379e-09,-2.05781793633189e-06,0.0513643879699487,6.25558765498081,0.000305525491872922,0.0591371697427875,2.0643709479273e-06,0.000493764949573504,-2.05723682201944e-06,-0.00049148843421352,2.05789848378767e-06,0.000491700612542942,-2.05144228287068e-06,-0.000489642762383105
0.01276,-6.91927265628346e-10,-6.92089245017122e-09,-2.16788852695892e-06,0.0527414678620838,6.26313109167262,0.000318684534870947,0.0604907736052968,2.17491512582031e-06,0.000511232647485662,-2.16726682346626e-06,-0.000508834123399917,2.16797641846558e-06,0.00050905776935492,-2.16105545242998e-06,-0.000506889845662398
0.01298,-7.40852686876785e-10,-7.41028808901183e-09,-2.2818100880214e-06,0.054120088572504,6.26960798673629,0.00033214155038656,0.0618459975125255,2.28933554203542e-06,0.00052900347467791,-2.28114575126548e-06,-0.000526478656326016,2.28190584728475e-06,0.000526714179428011,-2.2744954775311e-06,-0.000524432331022485
0.0132,-7.92326385634143e-10,-7.92517611292404e-09,-2.39964841681497e-06,0.0555000255945499,6.27511757633252,0.000345896882701928,0.0632027226374906,2.40769888143018e-06,0.000547077397194381,-2.39893933930032e-06,-0.000544421924935212,2.39975259504026e-06,0.000544669742132998,-2.39182732846598e-06,-0.000542270052025827
0.01342,-8.46435207242292e-10,-8.46642544596331e-09,-2.5214692873205e-06,0.0568810776452354,6.2797520737812,0.000359950847427073,0.0645608389789437,2.53007182115451e-06,0.00056545438050025,-2.52071329744859e-06,-0.000562663820587989,2.52158246415673e-06,0.000562924356269806,-2.51311593868531e-06,-0.00056040284168696
0.01364,-9.03267442316191e-10,-9.03491947910084e-09,-2.64733845021491e-06,0.0582630628400534,6.28359677403252,0.00037430373711002,0.065920243598865,2.65652103067908e-06,0.000584134389481645,-2.6465333116063e-06,-0.000581204234061811,2.64746123471492e-06,0.000581477920067395,-2.63842620482644e-06,-0.000578830532472374
0.01386,-9.62912826201943e-10,-9.63155606496583e-09,-2.77732163272655e-06,0.0596458168968301,6.28673035621212,0.000388955823424205,0.0672808399352913,2.78711317166456e-06,0.000603117388445729,-2.77646504355609e-06,-0.000600043055551359,2.77745466432279e-06,0.000600330331183976,-2.76782298658967e-06,-0.000597552956300868
0.01408,-1.02546253831999e-09,-1.02572475114037e-08,-2.91148453842241e-06,0.0610291922979551,6.28922528431796,0.000403907357689554,0.0686425376386511,2.92191489776176e-06,0.00062240334112081,-2.91057413076791e-06,-0.000619180174668872,2.91162848791873e-06,0.000619481486707331,-2.90137110654775e-06,-0.000616569944544073
0.0143,-1.09100920197689e-09,-1.09129205797495e-08,-3.04989284721934e-06,0.0624130563453398,6.29114821222277,0.000419158572786752,0.0700052519703595,3.06099285463977e-06,0.000641992210656279,-3.04892618642273e-06,-0.000638615480444064,3.05004841779817e-06,0.000638931283154725,-3.03913535017423e-06,-0.000635881328026349
0.01452,-1.1596468854561e-09,-1.15995164958484e-08,-3.19261221594931e-06,0.0637972891725921,6.29256083067033,0.000434709683128274,0.0713689038117347,3.20441368057975e-06,0.000661883959622025,-3.19158679998812e-06,-0.000658348861322885,3.19278014419324e-06,0.000658679616471738,-3.18118046641188e-06,-0.000655486937023046
0.01474,-1.23147109764163e-09,-1.23179909065444e-08,-3.3397082765362e-06,0.0651817829828091,6.29351897547829,0.000450560890925135,0.0727334176957456,3.35224400463148e-06,0.000682078550010044,-3.33862153541495e-06,-0.0006783802051712,3.33988933346883e-06,0.000678726382035718,-3.32757116591236e-06,-0.000675386601265775
0.01496,-1.30657879043436e-09,-1.30693139039225e-08,-3.49124663714018e-06,0.0665664397635875,6.29407389612392,0.000466712384631463,0.0740987222953149,3.50455044779794e-06,0.000702575943233323,-3.49009593228974e-06,-0.000698709399272364,3.49144162928015e-06,0.000699071474653497,-3.47837212216928e-06,-0.000695580149938966
0.01518,-1.38506835740961e-09,-1.38544700120139e-08,-3.64729288166454e-06,0.0679511709762332,6.29427238300995,0.00048316433986727,0.0754647501335453,3.6613996225488e-06,0.00072337610012624,-3.64607550535598e-06,-0.000719336330328164,3.64750265209588e-06,0.000719714788562273,-3.63364797105467e-06,-0.000716067411681244
0.0154,-1.46703963143891e-09,-1.46744581621614e-08,-3.80791256891111e-06,0.0693359224785325,6.29415776139549,0.000499916880654059,0.0768314497621609,3.82285813196992e-06,0.000744478980945349,-3.80662574368337e-06,-0.000740260884460577,3.80813799836821e-06,0.00074065621743126,-3.79346331001298e-06,-0.000736848214587917
0.01562,-1.55259388802194e-09,-1.55302917285594e-08,-3.97317123390745e-06,0.0707206183237452,6.29376888159857,0.000516970164627963,0.0781987589905563,3.98899257114601e-06,0.000765884545367939,-3.97181211200663e-06,-0.000761482947208784,3.97341324187834e-06,0.000761895654358865,-3.95788269937206e-06,-0.000757922386206814
0.01584,-1.64183384193088e-09,-1.64229984933194e-08,-4.14313438669048e-06,0.0721051995697221,6.2931414559149,0.000534324323053524,0.0795666237313928,4.15986952592789e-06,0.000787592752493205,-4.14170004952339e-06,-0.000783002403531733,4.143393932534e-06,0.000783432991875104,-4.12697066117474e-06,-0.000779289753541918
0.01606,-1.73486364738118e-09,-1.73536206486974e-08,-4.31786751243143e-06,0.073489612987997,6.2923081580838,0.000551979477402909,0.0809349927920191,4.33555557307889e-06,0.000809603560842044,-4.31635497003196e-06,-0.000804819137807778,4.31814559651066e-06,0.000805268121941255,-4.30079167931786e-06,-0.000800950143052882
0.01628,-1.83178889699656e-09,-1.8323214786077e-08,-4.4974360716093e-06,0.0748738296173344,6.29129587554998,0.000569935720155965,0.0823038239063943,4.51611728045396e-06,0.000831916928357316,-4.49584226211606e-06,-0.000826933033834763,4.49773373643793e-06,0.000827400935949944,-4.47941019974932e-06,-0.000822903380654938
0.0165,-1.93271662218572e-09,-1.93328519013569e-08,-4.6819054992801e-06,0.0762578071356491,6.29013175877727,0.000588193153526666,0.0836730715687272,4.70162120629803e-06,0.000854532812403563,-4.68022728843063e-06,-0.000849343974830511,4.68222383068974e-06,0.000849831324725576,-4.66289062975338e-06,-0.000845149291720054
0.01672,-2.03775529203184e-09,-2.03836173830561e-08,-4.8713412052987e-06,0.0776415114197083,6.2888400027995,0.000606751867163655,0.0850426940391487,4.89213389947215e-06,0.000877451169767299,-4.86957538593464e-06,-0.000872051843432892,4.87168133361871e-06,0.000872559178524405,-4.85129733819649e-06,-0.000867687701076769
0.01694,-2.14701481281847e-09,-2.14766110078155e-08,-5.06580857413303e-06,0.0790249127736791,6.28744259518367,0.000625611941968622,0.0864126521441481,5.08772189928269e-06,0.000900671956657055,-5.06395186571867e-06,-0.000895056521700057,5.06617167538651e-06,0.000895584387034757,-5.04469465536201e-06,-0.000890518433010605
0.01716,-2.26060652657108e-09,-2.26129469252648e-08,-5.26537296475944e-06,0.0804079996002831,6.28595570489151,0.000644773440113897,0.0877829124127762,5.2884517353791e-06,0.000924195128703822,-5.26342201291268e-06,-0.000918357891111018,5.26576026187298e-06,0.000918906839377575,-5.24314687287416e-06,-0.000913641311264705
0.01738,-2.37864321194961e-09,-2.37937536681759e-08,-5.47009971044008e-06,0.0817907534208326,6.28439623589773,0.000664236424342378,0.0891534410132368,5.49438992756306e-06,0.000948020640960545,-5.46805108647768e-06,-0.000941955832565353,5.47051247447246e-06,0.00094252642410612,-5.44671824348447e-06,-0.000937056159039747
0.0176,-2.5012390832356e-09,-2.50201741421031e-08,-5.68005411860883e-06,0.0831731557334182,6.28278010069637,0.000684000952907874,0.090524205342507,5.70560298568241e-06,0.00097214844790239,-5.67790431910446e-06,-0.0009658502263836,5.68049366999438e-06,0.000966443029206343,-5.65547298098266e-06,-0.000960762798994431
0.01782,-2.62850978945179e-09,-2.62933656164509e-08,-5.89530147074976e-06,0.0845551926561796,6.28112106983872,0.0007040670762101,0.0918951750835496,5.92215740951904e-06,0.000996578503426942,-5.89304691710473e-06,-0.000990040952307603,5.89576918055674e-06,0.000990656542097208,-5.86947526009864e-06,-0.000984761053245912
