"time","booleanTable.y","onDelay1.delaySignal","onDelay1.t_next","onDelay1.u","onDelay2.delaySignal","onDelay2.t_next","onDelay2.u","onDelay3.delaySignal","onDelay3.t_next","onDelay3.u"
1.0648,1,1,2,1,0,-1,0,1,-1,1
1.067,1,1,2,1,0,-1,0,1,-1,1
1.0692,1,1,2,1,0,-1,0,1,-1,1
1.0714,1,1,2,1,0,-1,0,1,-1,1
1.0736,1,1,2,1,0,-1,0,1,-1,1
1.0758,1,1,2,1,0,-1,0,1,-1,1
1.078,1,1,2,1,0,-1,0,1,-1,1
1.0802,1,1,2,1,0,-1,0,1,-1,1
1.0824,1,1,2,1,0,-1,0,1,-1,1
1.0846,1,1,2,1,0,-1,0,1,-1,1
1.0868,1,1,2,1,0,-1,0,1,-1,1
1.089,1,1,2,1,0,-1,0,1,-1,1
1.0912,1,1,2,1,0,-1,0,1,-1,1
1.0934,1,1,2,1,0,-1,0,1,-1,1
1.0956,1,1,2,1,0,-1,0,1,-1,1
1.0978,1,1,2,1,0,-1,0,1,-1,1
1.1,1,1,2,1,0,-1,0,1,-1,1
1.1022,1,1,2,1,0,-1,0,1,-1,1
1.1044,1,1,2,1,0,-1,0,1,-1,1
1.1066,1,1,2,1,0,-1,0,1,-1,1
1.1088,1,1,2,1,0,-1,0,1,-1,1
1.111,1,1,2,1,0,-1,0,1,-1,1
1.1132,1,1,2,1,0,-1,0,1,-1,1
1.1154,1,1,2,1,0,-1,0,1,-1,1
1.1176,1,1,2,1,0,-1,0,1,-1,1
1.1198,1,1,2,1,0,-1,0,1,-1,1
1.122,1,1,2,1,0,-1,0,1,-1,1
1.1242,1,1,2,1,0,-1,0,1,-1,1
1.1264,1,1,2,1,0,-1,0,1,-1,1
1.1286,1,1,2,1,0,-1,0,1,-1,1
1.1308,1,1,2,1,0,-1,0,1,-1,1
1.133,1,1,2,1,0,-1,0,1,-1,1
1.1352,1,1,2,1,0,-1,0,1,-1,1
1.1374,1,1,2,1,0,-1,0,1,-1,1
1.1396,1,1,2,1,0,-1,0,1,-1,1
1.1418,1,1,2,1,0,-1,0,1,-1,1
1.144,1,1,2,1,0,-1,0,1,-1,1
1.1462,1,1,2,1,0,-1,0,1,-1,1
1.1484,1,1,2,1,0,-1,0,1,-1,1
1.1506,1,1,2,1,0,-1,0,1,-1,1
1.1528,1,1,2,1,0,-1,0,1,-1,1
1.155,1,1,2,1,0,-1,0,1,-1,1
1.1572,1,1,2,1,0,-1,0,1,-1,1
1.1594,1,1,2,1,0,-1,0,1,-1,1
1.1616,1,1,2,1,0,-1,0,1,-1,1
1.1638,1,1,2,1,0,-1,0,1,-1,1
1.166,1,1,2,1,0,-1,0,1,-1,1
1.1682,1,1,2,1,0,-1,0,1,-1,1
1.1704,1,1,2,1,0,-1,0,1,-1,1
1.1726,1,1,2,1,0,-1,0,1,-1,1
1.1748,1,1,2,1,0,-1,0,1,-1,1
1.177,1,1,2,1,0,-1,0,1,-1,1
1.1792,1,1,2,1,0,-1,0,1,-1,1
1.1814,1,1,2,1,0,-1,0,1,-1,1
1.1836,1,1,2,1,0,-1,0,1,-1,1
1.1858,1,1,2,1,0,-1,0,1,-1,1
1.188,1,1,2,1,0,-1,0,1,-1,1
1.1902,1,1,2,1,0,-1,0,1,-1,1
1.1924,1,1,2,1,0,-1,0,1,-1,1
1.1946,1,1,2,1,0,-1,0,1,-1,1
1.1968,1,1,2,1,0,-1,0,1,-1,1
1.199,1,1,2,1,0,-1,0,1,-1,1
1.2012,1,1,2,1,0,-1,0,1,-1,1
1.2034,1,1,2,1,0,-1,0,1,-1,1
1.2056,1,1,2,1,0,-1,0,1,-1,1
1.2078,1,1,2,1,0,-1,0,1,-1,1
1.21,1,1,2,1,0,-1,0,1,-1,1
1.2122,1,1,2,1,0,-1,0,1,-1,1
1.2144,1,1,2,1,0,-1,0,1,-1,1
1.2166,1,1,2,1,0,-1,0,1,-1,1
1.2188,1,1,2,1,0,-1,0,1,-1,1
1.221,1,1,2,1,0,-1,0,1,-1,1
1.2232,1,1,2,1,0,-1,0,1,-1,1
1.2254,1,1,2,1,0,-1,0,1,-1,1
1.2276,1,1,2,1,0,-1,0,1,-1,1
1.2298,1,1,2,1,0,-1,0,1,-1,1
1.232,1,1,2,1,0,-1,0,1,-1,1
1.2342,1,1,2,1,0,-1,0,1,-1,1
1.2364,1,1,2,1,0,-1,0,1,-1,1
1.2386,1,1,2,1,0,-1,0,1,-1,1
1.2408,1,1,2,1,0,-1,0,1,-1,1
1.243,1,1,2,1,0,-1,0,1,-1,1
1.2452,1,1,2,1,0,-1,0,1,-1,1
1.2474,1,1,2,1,0,-1,0,1,-1,1
1.2496,1,1,2,1,0,-1,0,1,-1,1
1.2518,1,1,2,1,0,-1,0,1,-1,1
1.254,1,1,2,1,0,-1,0,1,-1,1
1.2562,1,1,2,1,0,-1,0,1,-1,1
1.2584,1,1,2,1,0,-1,0,1,-1,1
1.2606,1,1,2,1,0,-1,0,1,-1,1
1.2628,1,1,2,1,0,-1,0,1,-1,1
1.265,1,1,2,1,0,-1,0,1,-1,1
1.2672,1,1,2,1,0,-1,0,1,-1,1
1.2694,1,1,2,1,0,-1,0,1,-1,1
1.2716,1,1,2,1,0,-1,0,1,-1,1
1.2738,1,1,2,1,0,-1,0,1,-1,1
1.276,1,1,2,1,0,-1,0,1,-1,1
1.2782,1,1,2,1,0,-1,0,1,-1,1
1.2804,1,1,2,1,0,-1,0,1,-1,1
1.2826,1,1,2,1,0,-1,0,1,-1,1
1.2848,1,1,2,1,0,-1,0,1,-1,1
1.287,1,1,2,1,0,-1,0,1,-1,1
1.2892,1,1,2,1,0,-1,0,1,-1,1
1.2914,1,1,2,1,0,-1,0,1,-1,1
1.2936,1,1,2,1,0,-1,0,1,-1,1
1.2958,1,1,2,1,0,-1,0,1,-1,1
1.298,1,1,2,1,0,-1,0,1,-1,1
1.3002,1,1,2,1,0,-1,0,1,-1,1
1.3024,1,1,2,1,0,-1,0,1,-1,1
1.3046,1,1,2,1,0,-1,0,1,-1,1
1.3068,1,1,2,1,0,-1,0,1,-1,1
1.309,1,1,2,1,0,-1,0,1,-1,1
1.3112,1,1,2,1,0,-1,0,1,-1,1
1.3134,1,1,2,1,0,-1,0,1,-1,1
1.3156,1,1,2,1,0,-1,0,1,-1,1
1.3178,1,1,2,1,0,-1,0,1,-1,1
1.32,1,1,2,1,0,-1,0,1,-1,1
1.3222,1,1,2,1,0,-1,0,1,-1,1
1.3244,1,1,2,1,0,-1,0,1,-1,1
1.3266,1,1,2,1,0,-1,0,1,-1,1
1.3288,1,1,2,1,0,-1,0,1,-1,1
1.331,1,1,2,1,0,-1,0,1,-1,1
1.3332,1,1,2,1,0,-1,0,1,-1,1
1.3354,1,1,2,1,0,-1,0,1,-1,1
1.3376,1,1,2,1,0,-1,0,1,-1,1
1.3398,1,1,2,1,0,-1,0,1,-1,1
1.342,1,1,2,1,0,-1,0,1,-1,1
1.3442,1,1,2,1,0,-1,0,1,-1,1
1.3464,1,1,2,1,0,-1,0,1,-1,1
1.3486,1,1,2,1,0,-1,0,1,-1,1
1.3508,1,1,2,1,0,-1,0,1,-1,1
1.353,1,1,2,1,0,-1,0,1,-1,1
1.3552,1,1,2,1,0,-1,0,1,-1,1
1.3574,1,1,2,1,0,-1,0,1,-1,1
1.3596,1,1,2,1,0,-1,0,1,-1,1
1.3618,1,1,2,1,0,-1,0,1,-1,1
1.364,1,1,2,1,0,-1,0,1,-1,1
1.3662,1,1,2,1,0,-1,0,1,-1,1
1.3684,1,1,2,1,0,-1,0,1,-1,1
1.3706,1,1,2,1,0,-1,0,1,-1,1
1.3728,1,1,2,1,0,-1,0,1,-1,1
1.375,1,1,2,1,0,-1,0,1,-1,1
1.3772,1,1,2,1,0,-1,0,1,-1,1
1.3794,1,1,2,1,0,-1,0,1,-1,1
1.3816,1,1,2,1,0,-1,0,1,-1,1
1.3838,1,1,2,1,0,-1,0,1,-1,1
1.386,1,1,2,1,0,-1,0,1,-1,1
1.3882,1,1,2,1,0,-1,0,1,-1,1
1.3904,1,1,2,1,0,-1,0,1,-1,1
1.3926,1,1,2,1,0,-1,0,1,-1,1
1.3948,1,1,2,1,0,-1,0,1,-1,1
1.397,1,1,2,1,0,-1,0,1,-1,1
1.3992,1,1,2,1,0,-1,0,1,-1,1
1.4014,1,1,2,1,0,-1,0,1,-1,1
1.4036,1,1,2,1,0,-1,0,1,-1,1
1.4058,1,1,2,1,0,-1,0,1,-1,1
1.408,1,1,2,1,0,-1,0,1,-1,1
1.4102,1,1,2,1,0,-1,0,1,-1,1
1.4124,1,1,2,1,0,-1,0,1,-1,1
1.4146,1,1,2,1,0,-1,0,1,-1,1
1.4168,1,1,2,1,0,-1,0,1,-1,1
1.419,1,1,2,1,0,-1,0,1,-1,1
1.4212,1,1,2,1,0,-1,0,1,-1,1
1.4234,1,1,2,1,0,-1,0,1,-1,1
1.4256,1,1,2,1,0,-1,0,1,-1,1
1.4278,1,1,2,1,0,-1,0,1,-1,1
1.43,1,1,2,1,0,-1,0,1,-1,1
1.4322,1,1,2,1,0,-1,0,1,-1,1
1.4344,1,1,2,1,0,-1,0,1,-1,1
1.4366,1,1,2,1,0,-1,0,1,-1,1
1.4388,1,1,2,1,0,-1,0,1,-1,1
1.441,1,1,2,1,0,-1,0,1,-1,1
1.4432,1,1,2,1,0,-1,0,1,-1,1
1.4454,1,1,2,1,0,-1,0,1,-1,1
1.4476,1,1,2,1,0,-1,0,1,-1,1
1.4498,1,1,2,1,0,-1,0,1,-1,1
1.452,1,1,2,1,0,-1,0,1,-1,1
1.4542,1,1,2,1,0,-1,0,1,-1,1
1.4564,1,1,2,1,0,-1,0,1,-1,1
1.4586,1,1,2,1,0,-1,0,1,-1,1
1.4608,1,1,2,1,0,-1,0,1,-1,1
1.463,1,1,2,1,0,-1,0,1,-1,1
1.4652,1,1,2,1,0,-1,0,1,-1,1
1.4674,1,1,2,1,0,-1,0,1,-1,1
1.4696,1,1,2,1,0,-1,0,1,-1,1
1.4718,1,1,2,1,0,-1,0,1,-1,1
1.474,1,1,2,1,0,-1,0,1,-1,1
1.4762,1,1,2,1,0,-1,0,1,-1,1
1.4784,1,1,2,1,0,-1,0,1,-1,1
1.4806,1,1,2,1,0,-1,0,1,-1,1
1.4828,1,1,2,1,0,-1,0,1,-1,1
1.485,1,1,2,1,0,-1,0,1,-1,1
1.4872,1,1,2,1,0,-1,0,1,-1,1
1.4894,1,1,2,1,0,-1,0,1,-1,1
1.4916,1,1,2,1,0,-1,0,1,-1,1
1.4938,1,1,2,1,0,-1,0,1,-1,1
1.496,1,1,2,1,0,-1,0,1,-1,1
1.4982,1,1,2,1,0,-1,0,1,-1,1
1.5004,1,1,2,1,0,-1,0,1,-1,1
1.5026,1,1,2,1,0,-1,0,1,-1,1
1.5048,1,1,2,1,0,-1,0,1,-1,1
1.507,1,1,2,1,0,-1,0,1,-1,1
1.5092,1,1,2,1,0,-1,0,1,-1,1
1.5114,1,1,2,1,0,-1,0,1,-1,1
1.5136,1,1,2,1,0,-1,0,1,-1,1
1.5158,1,1,2,1,0,-1,0,1,-1,1
1.518,1,1,2,1,0,-1,0,1,-1,1
1.5202,1,1,2,1,0,-1,0,1,-1,1
1.5224,1,1,2,1,0,-1,0,1,-1,1
1.5246,1,1,2,1,0,-1,0,1,-1,1
1.5268,1,1,2,1,0,-1,0,1,-1,1
1.529,1,1,2,1,0,-1,0,1,-1,1
1.5312,1,1,2,1,0,-1,0,1,-1,1
1.5334,1,1,2,1,0,-1,0,1,-1,1
1.5356,1,1,2,1,0,-1,0,1,-1,1
1.5378,1,1,2,1,0,-1,0,1,-1,1
1.54,1,1,2,1,0,-1,0,1,-1,1
1.5422,1,1,2,1,0,-1,0,1,-1,1
1.5444,1,1,2,1,0,-1,0,1,-1,1
1.5466,1,1,2,1,0,-1,0,1,-1,1
1.5488,1,1,2,1,0,-1,0,1,-1,1
1.551,1,1,2,1,0,-1,0,1,-1,1
1.5532,1,1,2,1,0,-1,0,1,-1,1
1.5554,1,1,2,1,0,-1,0,1,-1,1
1.5576,1,1,2,1,0,-1,0,1,-1,1
1.5598,1,1,2,1,0,-1,0,1,-1,1
1.562,1,1,2,1,0,-1,0,1,-1,1
1.5642,1,1,2,1,0,-1,0,1,-1,1
1.5664,1,1,2,1,0,-1,0,1,-1,1
1.5686,1,1,2,1,0,-1,0,1,-1,1
1.5708,1,1,2,1,0,-1,0,1,-1,1
1.573,1,1,2,1,0,-1,0,1,-1,1
1.5752,1,1,2,1,0,-1,0,1,-1,1
1.5774,1,1,2,1,0,-1,0,1,-1,1
1.5796,1,1,2,1,0,-1,0,1,-1,1
1.5818,1,1,2,1,0,-1,0,1,-1,1
1.584,1,1,2,1,0,-1,0,1,-1,1
1.5862,1,1,2,1,0,-1,0,1,-1,1
1.5884,1,1,2,1,0,-1,0,1,-1,1
1.5906,1,1,2,1,0,-1,0,1,-1,1
1.5928,1,1,2,1,0,-1,0,1,-1,1
1.595,1,1,2,1,0,-1,0,1,-1,1
1.5972,1,1,2,1,0,-1,0,1,-1,1
1.5994,1,1,2,1,0,-1,0,1,-1,1
1.6016,1,1,2,1,0,-1,0,1,-1,1
1.6038,1,1,2,1,0,-1,0,1,-1,1
1.606,1,1,2,1,0,-1,0,1,-1,1
1.6082,1,1,2,1,0,-1,0,1,-1,1
1.6104,1,1,2,1,0,-1,0,1,-1,1
1.6126,1,1,2,1,0,-1,0,1,-1,1
1.6148,1,1,2,1,0,-1,0,1,-1,1
1.617,1,1,2,1,0,-1,0,1,-1,1
1.6192,1,1,2,1,0,-1,0,1,-1,1
1.6214,1,1,2,1,0,-1,0,1,-1,1
1.6236,1,1,2,1,0,-1,0,1,-1,1
1.6258,1,1,2,1,0,-1,0,1,-1,1
1.628,1,1,2,1,0,-1,0,1,-1,1
1.6302,1,1,2,1,0,-1,0,1,-1,1
1.6324,1,1,2,1,0,-1,0,1,-1,1
1.6346,1,1,2,1,0,-1,0,1,-1,1
1.6368,1,1,2,1,0,-1,0,1,-1,1
1.639,1,1,2,1,0,-1,0,1,-1,1
1.6412,1,1,2,1,0,-1,0,1,-1,1
1.6434,1,1,2,1,0,-1,0,1,-1,1
1.6456,1,1,2,1,0,-1,0,1,-1,1
1.6478,1,1,2,1,0,-1,0,1,-1,1
1.65,1,1,2,1,0,-1,0,1,-1,1
1.6522,1,1,2,1,0,-1,0,1,-1,1
1.6544,1,1,2,1,0,-1,0,1,-1,1
1.6566,1,1,2,1,0,-1,0,1,-1,1
1.6588,1,1,2,1,0,-1,0,1,-1,1
1.661,1,1,2,1,0,-1,0,1,-1,1
1.6632,1,1,2,1,0,-1,0,1,-1,1
1.6654,1,1,2,1,0,-1,0,1,-1,1
1.6676,1,1,2,1,0,-1,0,1,-1,1
1.6698,1,1,2,1,0,-1,0,1,-1,1
1.672,1,1,2,1,0,-1,0,1,-1,1
1.6742,1,1,2,1,0,-1,0,1,-1,1
1.6764,1,1,2,1,0,-1,0,1,-1,1
1.6786,1,1,2,1,0,-1,0,1,-1,1
1.6808,1,1,2,1,0,-1,0,1,-1,1
1.683,1,1,2,1,0,-1,0,1,-1,1
1.6852,1,1,2,1,0,-1,0,1,-1,1
1.6874,1,1,2,1,0,-1,0,1,-1,1
1.6896,1,1,2,1,0,-1,0,1,-1,1
1.6918,1,1,2,1,0,-1,0,1,-1,1
1.694,1,1,2,1,0,-1,0,1,-1,1
1.6962,1,1,2,1,0,-1,0,1,-1,1
1.6984,1,1,2,1,0,-1,0,1,-1,1
1.7006,1,1,2,1,0,-1,0,1,-1,1
1.7028,1,1,2,1,0,-1,0,1,-1,1
1.705,1,1,2,1,0,-1,0,1,-1,1
1.7072,1,1,2,1,0,-1,0,1,-1,1
1.7094,1,1,2,1,0,-1,0,1,-1,1
1.7116,1,1,2,1,0,-1,0,1,-1,1
1.7138,1,1,2,1,0,-1,0,1,-1,1
1.716,1,1,2,1,0,-1,0,1,-1,1
1.7182,1,1,2,1,0,-1,0,1,-1,1
1.7204,1,1,2,1,0,-1,0,1,-1,1
1.7226,1,1,2,1,0,-1,0,1,-1,1
1.7248,1,1,2,1,0,-1,0,1,-1,1
1.727,1,1,2,1,0,-1,0,1,-1,1
1.7292,1,1,2,1,0,-1,0,1,-1,1
1.7314,1,1,2,1,0,-1,0,1,-1,1
1.7336,1,1,2,1,0,-1,0,1,-1,1
1.7358,1,1,2,1,0,-1,0,1,-1,1
1.738,1,1,2,1,0,-1,0,1,-1,1
1.7402,1,1,2,1,0,-1,0,1,-1,1
1.7424,1,1,2,1,0,-1,0,1,-1,1
1.7446,1,1,2,1,0,-1,0,1,-1,1
1.7468,1,1,2,1,0,-1,0,1,-1,1
1.749,1,1,2,1,0,-1,0,1,-1,1
1.7512,1,1,2,1,0,-1,0,1,-1,1
1.7534,1,1,2,1,0,-1,0,1,-1,1
1.7556,1,1,2,1,0,-1,0,1,-1,1
1.7578,1,1,2,1,0,-1,0,1,-1,1
1.76,1,1,2,1,0,-1,0,1,-1,1
1.7622,1,1,2,1,0,-1,0,1,-1,1
1.7644,1,1,2,1,0,-1,0,1,-1,1
1.7666,1,1,2,1,0,-1,0,1,-1,1
1.7688,1,1,2,1,0,-1,0,1,-1,1
1.771,1,1,2,1,0,-1,0,1,-1,1
1.7732,1,1,2,1,0,-1,0,1,-1,1
1.7754,1,1,2,1,0,-1,0,1,-1,1
1.7776,1,1,2,1,0,-1,0,1,-1,1
1.7798,1,1,2,1,0,-1,0,1,-1,1
1.782,1,1,2,1,0,-1,0,1,-1,1
1.7842,1,1,2,1,0,-1,0,1,-1,1
1.7864,1,1,2,1,0,-1,0,1,-1,1
1.7886,1,1,2,1,0,-1,0,1,-1,1
1.7908,1,1,2,1,0,-1,0,1,-1,1
1.793,1,1,2,1,0,-1,0,1,-1,1
1.7952,1,1,2,1,0,-1,0,1,-1,1
1.7974,1,1,2,1,0,-1,0,1,-1,1
1.7996,1,1,2,1,0,-1,0,1,-1,1
1.8018,1,1,2,1,0,-1,0,1,-1,1
1.804,1,1,2,1,0,-1,0,1,-1,1
1.8062,1,1,2,1,0,-1,0,1,-1,1
1.8084,1,1,2,1,0,-1,0,1,-1,1
1.8106,1,1,2,1,0,-1,0,1,-1,1
1.8128,1,1,2,1,0,-1,0,1,-1,1
1.815,1,1,2,1,0,-1,0,1,-1,1
1.8172,1,1,2,1,0,-1,0,1,-1,1
1.8194,1,1,2,1,0,-1,0,1,-1,1
1.8216,1,1,2,1,0,-1,0,1,-1,1
1.8238,1,1,2,1,0,-1,0,1,-1,1
1.826,1,1,2,1,0,-1,0,1,-1,1
1.8282,1,1,2,1,0,-1,0,1,-1,1
1.8304,1,1,2,1,0,-1,0,1,-1,1
1.8326,1,1,2,1,0,-1,0,1,-1,1
1.8348,1,1,2,1,0,-1,0,1,-1,1
1.837,1,1,2,1,0,-1,0,1,-1,1
1.8392,1,1,2,1,0,-1,0,1,-1,1
1.8414,1,1,2,1,0,-1,0,1,-1,1
1.8436,1,1,2,1,0,-1,0,1,-1,1
1.8458,1,1,2,1,0,-1,0,1,-1,1
1.848,1,1,2,1,0,-1,0,1,-1,1
1.8502,1,1,2,1,0,-1,0,1,-1,1
1.8524,1,1,2,1,0,-1,0,1,-1,1
1.8546,1,1,2,1,0,-1,0,1,-1,1
1.8568,1,1,2,1,0,-1,0,1,-1,1
1.859,1,1,2,1,0,-1,0,1,-1,1
1.8612,1,1,2,1,0,-1,0,1,-1,1
1.8634,1,1,2,1,0,-1,0,1,-1,1
1.8656,1,1,2,1,0,-1,0,1,-1,1
1.8678,1,1,2,1,0,-1,0,1,-1,1
1.87,1,1,2,1,0,-1,0,1,-1,1
1.8722,1,1,2,1,0,-1,0,1,-1,1
1.8744,1,1,2,1,0,-1,0,1,-1,1
1.8766,1,1,2,1,0,-1,0,1,-1,1
1.8788,1,1,2,1,0,-1,0,1,-1,1
1.881,1,1,2,1,0,-1,0,1,-1,1
1.8832,1,1,2,1,0,-1,0,1,-1,1
1.8854,1,1,2,1,0,-1,0,1,-1,1
1.8876,1,1,2,1,0,-1,0,1,-1,1
1.8898,1,1,2,1,0,-1,0,1,-1,1
1.892,1,1,2,1,0,-1,0,1,-1,1
1.8942,1,1,2,1,0,-1,0,1,-1,1
1.8964,1,1,2,1,0,-1,0,1,-1,1
1.8986,1,1,2,1,0,-1,0,1,-1,1
1.9008,1,1,2,1,0,-1,0,1,-1,1
1.903,1,1,2,1,0,-1,0,1,-1,1
1.9052,1,1,2,1,0,-1,0,1,-1,1
1.9074,1,1,2,1,0,-1,0,1,-1,1
1.9096,1,1,2,1,0,-1,0,1,-1,1
1.9118,1,1,2,1,0,-1,0,1,-1,1
1.914,1,1,2,1,0,-1,0,1,-1,1
1.9162,1,1,2,1,0,-1,0,1,-1,1
1.9184,1,1,2,1,0,-1,0,1,-1,1
1.9206,1,1,2,1,0,-1,0,1,-1,1
1.9228,1,1,2,1,0,-1,0,1,-1,1
1.925,1,1,2,1,0,-1,0,1,-1,1
1.9272,1,1,2,1,0,-1,0,1,-1,1
1.9294,1,1,2,1,0,-1,0,1,-1,1
1.9316,1,1,2,1,0,-1,0,1,-1,1
1.9338,1,1,2,1,0,-1,0,1,-1,1
1.936,1,1,2,1,0,-1,0,1,-1,1
1.9382,1,1,2,1,0,-1,0,1,-1,1
1.9404,1,1,2,1,0,-1,0,1,-1,1
1.9426,1,1,2,1,0,-1,0,1,-1,1
1.9448,1,1,2,1,0,-1,0,1,-1,1
1.947,1,1,2,1,0,-1,0,1,-1,1
1.9492,1,1,2,1,0,-1,0,1,-1,1
1.9514,1,1,2,1,0,-1,0,1,-1,1
1.9536,1,1,2,1,0,-1,0,1,-1,1
1.9558,1,1,2,1,0,-1,0,1,-1,1
1.958,1,1,2,1,0,-1,0,1,-1,1
1.9602,1,1,2,1,0,-1,0,1,-1,1
1.9624,1,1,2,1,0,-1,0,1,-1,1
1.9646,1,1,2,1,0,-1,0,1,-1,1
1.9668,1,1,2,1,0,-1,0,1,-1,1
1.969,1,1,2,1,0,-1,0,1,-1,1
1.9712,1,1,2,1,0,-1,0,1,-1,1
1.9734,1,1,2,1,0,-1,0,1,-1,1
1.9756,1,1,2,1,0,-1,0,1,-1,1
1.9778,1,1,2,1,0,-1,0,1,-1,1
1.98,1,1,2,1,0,-1,0,1,-1,1
1.9822,1,1,2,1,0,-1,0,1,-1,1
1.9844,1,1,2,1,0,-1,0,1,-1,1
1.9866,1,1,2,1,0,-1,0,1,-1,1
1.9888,1,1,2,1,0,-1,0,1,-1,1
1.991,1,1,2,1,0,-1,0,1,-1,1
1.9932,1,1,2,1,0,-1,0,1,-1,1
1.9954,1,1,2,1,0,-1,0,1,-1,1
1.9976,1,1,2,1,0,-1,0,1,-1,1
1.9998,1,1,2,1,0,-1,0,1,-1,1
2,1,1,2,1,0,-1,0,1,-1,1
2,1,1,2,1,1,3,1,0,1,0
2.002,1,1,2,1,1,3,1,0,1,0
2.0042,1,1,2,1,1,3,1,0,1,0
2.0064,1,1,2,1,1,3,1,0,1,0
2.0086,1,1,2,1,1,3,1,0,1,0
2.0108,1,1,2,1,1,3,1,0,1,0
2.013,1,1,2,1,1,3,1,0,1,0
2.0152,1,1,2,1,1,3,1,0,1,0
2.0174,1,1,2,1,1,3,1,0,1,0
2.0196,1,1,2,1,1,3,1,0,1,0
2.0218,1,1,2,1,1,3,1,0,1,0
2.024,1,1,2,1,1,3,1,0,1,0
2.0262,1,1,2,1,1,3,1,0,1,0
2.0284,1,1,2,1,1,3,1,0,1,0
2.0306,1,1,2,1,1,3,1,0,1,0
2.0328,1,1,2,1,1,3,1,0,1,0
2.035,1,1,2,1,1,3,1,0,1,0
2.0372,1,1,2,1,1,3,1,0,1,0
2.0394,1,1,2,1,1,3,1,0,1,0
2.0416,1,1,2,1,1,3,1,0,1,0
2.0438,1,1,2,1,1,3,1,0,1,0
2.046,1,1,2,1,1,3,1,0,1,0
2.0482,1,1,2,1,1,3,1,0,1,0
2.0504,1,1,2,1,1,3,1,0,1,0
2.0526,1,1,2,1,1,3,1,0,1,0
2.0548,1,1,2,1,1,3,1,0,1,0
2.057,1,1,2,1,1,3,1,0,1,0
2.0592,1,1,2,1,1,3,1,0,1,0
2.0614,1,1,2,1,1,3,1,0,1,0
2.0636,1,1,2,1,1,3,1,0,1,0
2.0658,1,1,2,1,1,3,1,0,1,0
2.068,1,1,2,1,1,3,1,0,1,0
2.0702,1,1,2,1,1,3,1,0,1,0
2.0724,1,1,2,1,1,3,1,0,1,0
2.0746,1,1,2,1,1,3,1,0,1,0
2.0768,1,1,2,1,1,3,1,0,1,0
2.079,1,1,2,1,1,3,1,0,1,0
2.0812,1,1,2,1,1,3,1,0,1,0
2.0834,1,1,2,1,1,3,1,0,1,0
2.0856,1,1,2,1,1,3,1,0,1,0
2.0878,1,1,2,1,1,3,1,0,1,0
2.09,1,1,2,1,1,3,1,0,1,0
2.0922,1,1,2,1,1,3,1,0,1,0
2.0944,1,1,2,1,1,3,1,0,1,0
2.0966,1,1,2,1,1,3,1,0,1,0
2.0988,1,1,2,1,1,3,1,0,1,0
2.101,1,1,2,1,1,3,1,0,1,0
2.1032,1,1,2,1,1,3,1,0,1,0
2.1054,1,1,2,1,1,3,1,0,1,0
2.1076,1,1,2,1,1,3,1,0,1,0
2.1098,1,1,2,1,1,3,1,0,1,0
2.112,1,1,2,1,1,3,1,0,1,0
2.1142,1,1,2,1,1,3,1,0,1,0
2.1164,1,1,2,1,1,3,1,0,1,0
2.1186,1,1,2,1,1,3,1,0,1,0
2.1208,1,1,2,1,1,3,1,0,1,0
2.123,1,1,2,1,1,3,1,0,1,0
2.1252,1,1,2,1,1,3,1,0,1,0
2.1274,1,1,2,1,1,3,1,0,1,0
2.1296,1,1,2,1,1,3,1,0,1,0
2.1318,1,1,2,1,1,3,1,0,1,0
2.134,1,1,2,1,1,3,1,0,1,0
2.1362,1,1,2,1,1,3,1,0,1,0
2.1384,1,1,2,1,1,3,1,0,1,0
2.1406,1,1,2,1,1,3,1,0,1,0
2.1428,1,1,2,1,1,3,1,0,1,0
2.145,1,1,2,1,1,3,1,0,1,0
2.1472,1,1,2,1,1,3,1,0,1,0
2.1494,1,1,2,1,1,3,1,0,1,0
2.1516,1,1,2,1,1,3,1,0,1,0
2.1538,1,1,2,1,1,3,1,0,1,0
2.156,1,1,2,1,1,3,1,0,1,0
2.1582,1,1,2,1,1,3,1,0,1,0
2.1604,1,1,2,1,1,3,1,0,1,0
2.1626,1,1,2,1,1,3,1,0,1,0
2.1648,1,1,2,1,1,3,1,0,1,0
2.167,1,1,2,1,1,3,1,0,1,0
2.1692,1,1,2,1,1,3,1,0,1,0
2.1714,1,1,2,1,1,3,1,0,1,0
2.1736,1,1,2,1,1,3,1,0,1,0
2.1758,1,1,2,1,1,3,1,0,1,0
2.178,1,1,2,1,1,3,1,0,1,0
2.1802,1,1,2,1,1,3,1,0,1,0
2.1824,1,1,2,1,1,3,1,0,1,0
2.1846,1,1,2,1,1,3,1,0,1,0
2.1868,1,1,2,1,1,3,1,0,1,0
2.189,1,1,2,1,1,3,1,0,1,0
2.1912,1,1,2,1,1,3,1,0,1,0
2.1934,1,1,2,1,1,3,1,0,1,0
2.1956,1,1,2,1,1,3,1,0,1,0
2.1978,1,1,2,1,1,3,1,0,1,0
2.2,1,1,2,1,1,3,1,0,1,0
2.2022,1,1,2,1,1,3,1,0,1,0
2.2044,1,1,2,1,1,3,1,0,1,0
2.2066,1,1,2,1,1,3,1,0,1,0
2.2088,1,1,2,1,1,3,1,0,1,0
2.211,1,1,2,1,1,3,1,0,1,0
2.2132,1,1,2,1,1,3,1,0,1,0
2.2154,1,1,2,1,1,3,1,0,1,0
