"time","springDamper.s_rel","springDamper.v_rel","sweptVolume.medium.T","trapezoid.T_start","trapezoid.count"
0,1.5,0,293.15,-1,-1
0.001,1.50000066221065,0.00132430949356871,293.15,-1,-1
0.002,1.50000264755382,0.00264712623103908,293.15,-1,-1
0.003,1.50000595464092,0.00396833560714231,293.15,-1,-1
0.004,1.50001058208862,0.00528783087840942,293.15,-1,-1
0.005,1.50001652522142,0.00660529797985386,293.15,-1,-1
0.006,1.50002378462812,0.00792077687837879,293.15,-1,-1
0.007,1.50003235876073,0.00923417675983423,293.15,-1,-1
0.008,1.5000422433644,0.0105452469262801,293.15,-1,-1
0.009,1.50005344082012,0.011854127666615,293.15,-1,-1
0.01,1.50006594243676,0.0131603480351309,293.15,-1,-1
0.011,1.50007975036903,0.0144640247892177,293.15,-1,-1
0.012,1.500094860762,0.0157649779352714,293.15,-1,-1
0.013,1.50011126863641,0.0170629693416537,293.15,-1,-1
0.014,1.50012897639635,0.0183581176153121,293.15,-1,-1
0.015,1.50014797270701,0.019649938989486,293.15,-1,-1
0.016,1.50016826246466,0.0209386424355265,293.15,-1,-1
0.017,1.5001898397769,0.0222240122952793,293.15,-1,-1
0.018,1.50021269931902,0.0235058536871141,293.15,-1,-1
0.019,1.50023683957193,0.0247841110133574,293.15,-1,-1
0.02,1.50026225741357,0.0260586700080979,293.15,-1,-1
0.021,1.50028894972185,0.0273294164054241,293.15,-1,-1
0.022,1.50031690893788,0.0285961490349088,293.15,-1,-1
0.023,1.50034613249299,0.0298587644704025,293.15,-1,-1
0.024,1.50037661714263,0.0311171460468117,293.15,-1,-1
0.025,1.50040835908192,0.0323711661240284,293.15,-1,-1
0.026,1.50044135437399,0.0336206978227096,293.15,-1,-1
0.027,1.50047559397551,0.0348656436966926,293.15,-1,-1
0.028,1.50051107638244,0.0361058628440558,293.15,-1,-1
0.029,1.50054779726528,0.0373412306485639,293.15,-1,-1
0.03,1.50058575229453,0.0385716224939819,293.15,-1,-1
0.031,1.50062493613249,0.0397969219872127,293.15,-1,-1
0.032,1.50066533990158,0.0410170416078082,293.15,-1,-1
0.033,1.50070696137743,0.042231839569345,293.15,-1,-1
0.034,1.50074979565842,0.0434411959220171,293.15,-1,-1
0.035,1.50079383784291,0.0446449907160184,293.15,-1,-1
0.036,1.50083908110432,0.0458431183567033,293.15,-1,-1
0.037,1.50088551739611,0.0470354823466512,293.15,-1,-1
0.038,1.50093314340749,0.0482219508728398,293.15,-1,-1
0.039,1.5009819536769,0.0494024081610836,293.15,-1,-1
0.04,1.50103194274278,0.0505767384371972,293.15,-1,-1
0.041,1.50108310300545,0.0517448395607417,293.15,-1,-1
0.042,1.50113542729316,0.0529066066624857,293.15,-1,-1
0.043,1.50118891033221,0.0540619227704942,293.15,-1,-1
0.044,1.50124354565935,0.0552106784977898,293.15,-1,-1
0.045,1.50129932670367,0.0563527651439083,293.15,-1,-1
0.046,1.50135624678663,0.0574880746948986,293.15,-1,-1
0.047,1.50141429912199,0.0586164998233222,293.15,-1,-1
0.048,1.50147347681586,0.0597379338882542,293.15,-1,-1
0.049,1.50153377286669,0.0608522709352823,293.15,-1,-1
0.05,1.50159518016527,0.0619594056965075,293.15,-1,-1
0.051,1.50165769077995,0.0630592531145835,293.15,-1,-1
0.052,1.50172129772363,0.0641517000774455,293.15,-1,-1
0.053,1.50178599353404,0.0652366441979082,293.15,-1,-1
0.054,1.50185177059749,0.0663139849706946,293.15,-1,-1
0.055,1.50191862118707,0.0673836227288884,293.15,-1,-1
0.056,1.50198653746264,0.0684454586439339,293.15,-1,-1
0.057,1.50205551147085,0.0694993947256359,293.15,-1,-1
0.058,1.50212553514512,0.0705453338221601,293.15,-1,-1
0.059,1.50219660030565,0.0715831796200323,293.15,-1,-1
0.06,1.50226869931519,0.0726128353976538,293.15,-1,-1
0.061,1.50234182522291,0.0736342037518186,293.15,-1,-1
0.062,1.50241596841202,0.0746471929699631,293.15,-1,-1
0.063,1.50249112041624,0.0756517097757015,293.15,-1,-1
0.064,1.50256727266716,0.076647661709991,293.15,-1,-1
0.065,1.5026444164942,0.0776349571311317,293.15,-1,-1
0.066,1.50272254312461,0.0786135052147668,293.15,-1,-1
0.067,1.50280164368348,0.0795832159538827,293.15,-1,-1
0.068,1.50288170919372,0.0805440001588084,293.15,-1,-1
0.069,1.50296273057611,0.0814957694572162,293.15,-1,-1
0.07,1.5030446999844,0.082438450840423,293.15,-1,-1
0.071,1.50312760812148,0.0833719574232721,293.15,-1,-1
0.072,1.50321144516158,0.0842961984912572,293.15,-1,-1
0.073,1.50329620174921,0.0852110903840886,293.15,-1,-1
0.074,1.50338186843468,0.0861165503456288,293.15,-1,-1
0.075,1.50346843567414,0.0870124965238926,293.15,-1,-1
0.076,1.50355589382951,0.0878988479710468,293.15,-1,-1
0.077,1.50364423316851,0.0887755246434103,293.15,-1,-1
0.078,1.5037334438647,0.0896424474014543,293.15,-1,-1
0.079,1.50382351604922,0.0904995385047257,293.15,-1,-1
0.08,1.50391444216743,0.091346744122272,293.15,-1,-1
0.081,1.50400621054933,0.0921839729166687,293.15,-1,-1
0.082,1.50409881114281,0.0930111508087167,293.15,-1,-1
0.083,1.50419223381104,0.0938282047137088,293.15,-1,-1
0.084,1.50428646833241,0.0946350625414294,293.15,-1,-1
0.085,1.50438150440061,0.095431653196155,293.15,-1,-1
0.086,1.50447733162457,0.0962179065766535,293.15,-1,-1
0.087,1.50457393952849,0.0969937535761847,293.15,-1,-1
0.088,1.50467131755183,0.0977591260825003,293.15,-1,-1
0.089,1.50476945595082,0.0985139638372935,293.15,-1,-1
0.09,1.50486834515542,0.0992582095431943,293.15,-1,-1
0.091,1.50496797331895,0.099991790219986,293.15,-1,-1
0.092,1.50506832970033,0.100714642938545,293.15,-1,-1
0.093,1.50516940348339,0.101426705837978,293.15,-1,-1
0.094,1.50527118377694,0.102127918125628,293.15,-1,-1
0.095,1.50537365961471,0.102818220077065,293.15,-1,-1
0.096,1.50547681995543,0.103497553036094,293.15,-1,-1
0.097,1.50558065368273,0.104165859414752,293.15,-1,-1
0.098,1.50568514960523,0.104823082693307,293.15,-1,-1
0.099,1.50579029793182,0.105469175470551,293.15,-1,-1
0.1,1.505896087099,0.106104082151857,293.15,-1,-1
0.101,1.50600250547295,0.106727748236462,293.15,-1,-1
0.102,1.50610954176545,0.107340122587295,293.15,-1,-1
0.103,1.50621718463472,0.107941155252711,293.15,-1,-1
0.104,1.5063254226864,0.108530797471812,293.15,-1,-1
0.105,1.50643424447449,0.109109001679771,293.15,-1,-1
0.106,1.50654363850234,0.109675721513149,293.15,-1,-1
0.107,1.50665359322366,0.110230911815216,293.15,-1,-1
0.108,1.50676409710775,0.110774528680398,293.15,-1,-1
0.109,1.50687513911091,0.111306529745714,293.15,-1,-1
0.11,1.5069867071886,0.111826873290529,293.15,-1,-1
0.111,1.50709878966955,0.112335519077054,293.15,-1,-1
0.112,1.50721137484465,0.112832428105083,293.15,-1,-1
0.113,1.50732445096833,0.113317562617513,293.15,-1,-1
0.114,1.50743800625987,0.113790886105858,293.15,-1,-1
0.115,1.50755202890462,0.114252363315779,293.15,-1,-1
0.116,1.50766650705541,0.114701960252598,293.15,-1,-1
0.117,1.50778142883378,0.115139644186817,293.15,-1,-1
0.118,1.5078967821982,0.115565380767505,293.15,-1,-1
0.119,1.50801255510353,0.115979137464205,293.15,-1,-1
0.12,1.50812873567782,0.116380887385685,293.15,-1,-1
0.121,1.50824531190068,0.116770602269344,293.15,-1,-1
0.122,1.5083622717238,0.117148255075707,293.15,-1,-1
0.123,1.50847960307202,0.117513819990755,293.15,-1,-1
0.124,1.50859729384458,0.117867272428232,293.15,-1,-1
0.125,1.5087153319162,0.118208589031969,293.15,-1,-1
0.126,1.50883370513826,0.118537747678201,293.15,-1,-1
0.127,1.50895240133997,0.118854727477883,293.15,-1,-1
0.128,1.50907140832952,0.11915950877901,293.15,-1,-1
0.129,1.50919071389521,0.119452073168934,293.15,-1,-1
0.13,1.50931030580664,0.11973240347668,293.15,-1,-1
0.131,1.50943017181585,0.120000483775267,293.15,-1,-1
0.132,1.50955029965848,0.120256299384025,293.15,-1,-1
0.133,1.5096706770549,0.120499836870911,293.15,-1,-1
0.134,1.50979129171143,0.120731084054829,293.15,-1,-1
0.135,1.5099121313214,0.120950030007946,293.15,-1,-1
0.136,1.51003318356641,0.121156665058013,293.15,-1,-1
0.137,1.51015443627257,0.121350982125308,293.15,-1,-1
0.138,1.51027587770637,0.121532979259321,293.15,-1,-1
0.139,1.51039749500141,0.121702646099679,293.15,-1,-1
0.14,1.51051927583713,0.121859978307132,293.15,-1,-1
0.141,1.51064120788954,0.122004972831852,293.15,-1,-1
0.142,1.51076327883248,0.12213762791651,293.15,-1,-1
0.143,1.51088547633889,0.122257943099354,293.15,-1,-1
0.144,1.51100778808198,0.122365919217293,293.15,-1,-1
0.145,1.51113020173656,0.122461558408975,293.15,-1,-1
0.146,1.51125270498022,0.122544864117868,293.15,-1,-1
0.147,1.5113752854946,0.122615841095338,293.15,-1,-1
0.148,1.51149793096666,0.122674495403733,293.15,-1,-1
0.149,1.51162062908986,0.12272083441946,293.15,-1,-1
0.15,1.51174336756547,0.122754866836068,293.15,-1,-1
0.151,1.51186613410376,0.122776602667324,293.15,-1,-1
0.152,1.5119889164253,0.122786053250299,293.15,-1,-1
0.153,1.51211170226214,0.122783231248441,293.15,-1,-1
0.154,1.51223447886265,0.122768119341373,293.15,-1,-1
0.155,1.51235723408396,0.122740739054075,293.15,-1,-1
0.156,1.51247995588426,0.122701118661219,293.15,-1,-1
0.157,1.51260263202754,0.122649274486301,293.15,-1,-1
0.158,1.51272525029372,0.122585224080089,293.15,-1,-1
0.159,1.5128477984798,0.122508986220259,293.15,-1,-1
0.16,1.5129702644011,0.122420580911028,293.15,-1,-1
0.161,1.51309263589243,0.122320029382793,293.15,-1,-1
0.162,1.51321490080927,0.122207354091763,293.15,-1,-1
0.163,1.51333704702896,0.122082578719598,293.15,-1,-1
0.164,1.51345906245191,0.121945728173041,293.15,-1,-1
0.165,1.51358093500278,0.121796828583554,293.15,-1,-1
0.166,1.51370265263164,0.121635907306956,293.15,-1,-1
0.167,1.51382420331522,0.121462992923055,293.15,-1,-1
0.168,1.51394557505805,0.121278115235287,293.15,-1,-1
0.169,1.51406675589365,0.121081305270347,293.15,-1,-1
0.17,1.51418773394136,0.120872591726256,293.15,-1,-1
0.171,1.51430849759701,0.120651988862416,293.15,-1,-1
