"time","PI.I.y","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
0.7056,-0.0720034866112425,0.0183360286663505,0.201428118324821,0.205600000000001,0.000783337518394849,0.000234141450097475
0.7064,-0.0719703460911648,0.0184975146143427,0.202286686126699,0.206400000000001,0.000783524185486665,0.000232517088496491
0.7072,-0.0719376714390846,0.0186596871491347,0.203144585594529,0.207200000000001,0.000783709548862709,0.000230882178072003
0.708,-0.0719054573339866,0.0188225457386249,0.204001821644437,0.208000000000001,0.00078389360025497,0.00022923742635901
0.7088,-0.0718736984965176,0.018986089854878,0.204858399207238,0.208800000000001,0.000784076331912121,0.000227583524419819
0.7096,-0.0718423896894519,0.0191503189741714,0.205714323225646,0.209600000000001,0.000784257736580079,0.000225921147324532
0.7104,-0.0718115257181556,0.0193152325770418,0.206569598651487,0.210400000000001,0.000784437807482567,0.000224250954631539
0.7112,-0.0717811014210268,0.0194808301473289,0.207424230474855,0.211200000000001,0.000784616538485511,0.000222573585442081
0.712,-0.071751111510611,0.0196471111562873,0.208278224229184,0.212000000000001,0.000784793926999416,0.000220889572640896
0.7128,-0.0717215510121871,0.0198140751064449,0.209131584592135,0.212800000000001,0.000784969965926568,0.00021919958048812
0.7136,-0.0716924148818123,0.0199817214934074,0.209984316601606,0.213600000000001,0.000785144650653634,0.000217504198133657
0.7144,-0.0716636981173533,0.0201500498169616,0.210836425300555,0.214400000000001,0.000785317977004881,0.000215803999936323
0.7152,-0.0716353957587836,0.0203190595811046,0.211687915734751,0.215200000000001,0.00078548994122583,0.000214099545853173
0.716,-0.0716075028884793,0.0204887502940742,0.21253879295052,0.216000000000001,0.000785660539966908,0.00021239138182883
0.7168,-0.071580014631516,0.0206591214683778,0.213389061992488,0.216800000000001,0.000785829770267097,0.000210680040184822
0.7176,-0.0715529261559655,0.0208301726208228,0.214238727901333,0.217600000000001,0.000785997629537586,0.000208966040008902
0.7184,-0.0715262325419924,0.0210019032594255,0.215087796148566,0.218400000000001,0.000786164118028251,0.000207249815006223
0.7192,-0.0714999290842934,0.0211743129136556,0.215936271627814,0.219200000000001,0.000786329233093549,0.000205531880938321
0.72,-0.0714740110776324,0.0213474011129895,0.216784159367959,0.220000000000001,0.000786492973240327,0.000203812717274303
0.7208,-0.0714484738435855,0.0215211673895848,0.217631464442778,0.220800000000001,0.00078665533761095,0.000202092782203325
0.7216,-0.0714233127456151,0.0216956112797878,0.21847819191947,0.221600000000001,0.000786816325687318,0.000200372521193758
0.7224,-0.0713985231892311,0.0218707323241494,0.219324346856848,0.222400000000001,0.00078697593727707,0.000198652367308064
0.7232,-0.0713741006221531,0.0220465300674416,0.220169934303536,0.223200000000001,0.000787134172499774,0.000196932741517679
0.724,-0.0713500405344725,0.0222230040586735,0.221014959296166,0.224000000000001,0.000787291031773136,0.000195214053017895
0.7248,-0.0713263383467549,0.0224001538399017,0.221859427235717,0.224800000000001,0.000787446517904651,0.000193496668766151
0.7256,-0.071302989621651,0.0225779789673913,0.222703343172173,0.225600000000001,0.000787600632104936,0.000191780971870431
0.7264,-0.0712799899969479,0.022756479004921,0.223546712029181,0.226400000000001,0.000787753375234859,0.000190067343472536
0.7272,-0.0712573351098121,0.0229356535162075,0.22438953885844,0.227200000000001,0.000787904749218162,0.000188356142212072
0.728,-0.0712350206376484,0.0231155020689911,0.225231828700562,0.228000000000001,0.000788054756263014,0.000186647715718644
0.7288,-0.0712130422981072,0.023296024235037,0.226073586583789,0.228800000000001,0.000788203398851109,0.000184942400884349
0.7296,-0.0711913958490928,0.0234772195901355,0.226914817522708,0.229600000000001,0.000788350679726766,0.000183240524136258
0.7304,-0.07117007708877,0.0236590877141032,0.227755526516968,0.230400000000001,0.00078849660188603,0.000181542401708901
0.7312,-0.0711490818555726,0.0238416281907835,0.228595718549995,0.231200000000001,0.00078864116856577,0.00017984833991676
0.732,-0.0711284060282102,0.0240248406080473,0.229435398587707,0.232000000000001,0.000788784383232779,0.000178158635426748
0.7328,-0.0711080455256764,0.0242087245577939,0.230274571577234,0.232800000000001,0.000788926249572875,0.000176473575530698
0.7336,-0.0710879963072556,0.0243932796359518,0.231113242445632,0.233600000000001,0.00078906677148,0.00017479343841785
0.7344,-0.0710682543725315,0.0245785054424794,0.231951416098597,0.234400000000001,0.000789205953045322,0.000173118493447335
0.7352,-0.0710488157613938,0.0247644015813656,0.232789097419184,0.235200000000001,0.00078934379854633,0.000171449001420666
0.736,-0.0710296765540463,0.0249509676606309,0.233626291266522,0.236000000000001,0.000789480312435939,0.000169785214854217
0.7368,-0.0710108328710141,0.0251382032923277,0.234463002474532,0.236800000000001,0.000789615499331586,0.000168127378251714
0.7376,-0.0709922808685146,0.0253261080920777,0.235299235892546,0.237600000000001,0.000789749364381717,0.000166475721349671
0.7384,-0.0709740167380903,0.0255146816790353,0.236134996387411,0.238400000000001,0.00078988191328536,0.000164830458822439
0.7392,-0.0709560367297962,0.0257039236782059,0.236970288632714,0.239200000000001,0.000790013150394705,0.000163191825682409
0.74,-0.0709383371245883,0.025893833717685,0.237805117357106,0.240000000000001,0.000790143080952036,0.000161560035697023
0.7408,-0.0709209142436981,0.026084411429596,0.238639487258369,0.240800000000001,0.000790271710316456,0.000159935295856919
0.7416,-0.0709037644486375,0.02627565645009,0.239473403002153,0.241600000000001,0.00079039904395326,0.000158317806643405
0.7424,-0.0708868841412022,0.0264675684193465,0.240306869220728,0.242400000000001,0.000790525087423302,0.00015670776229593
0.7432,-0.0708702697634767,0.0266601469815739,0.241139890511725,0.243200000000001,0.000790649846372362,0.000155105351079547
0.744,-0.0708539177978381,0.02685339178501,0.241972471436889,0.244000000000001,0.000790773326520522,0.000153510755552389
0.7448,-0.0708378247669606,0.0270473024819223,0.242804616520817,0.244800000000001,0.000790895533651527,0.000151924152833138
0.7456,-0.0708219872338194,0.0272418787286082,0.24363633024971,0.245600000000001,0.00079101647360216,0.000150345714868492
0.7464,-0.0708064018016954,0.0274371201853958,0.244467617070117,0.246400000000001,0.000791136152251609,0.000148775608700639
0.7472,-0.0707910651141792,0.0276330265166442,0.245298481387678,0.247200000000001,0.000791254575510836,0.000147213996734724
0.748,-0.0707759738551754,0.0278295973907438,0.246128927565878,0.248000000000001,0.000791371749311949,0.000145661037006321
0.7488,-0.0707611247489067,0.0280268324801169,0.246958959924783,0.248800000000001,0.000791487679597567,0.000144116883448898
0.7496,-0.0707465145599184,0.0282247314612181,0.247788582739794,0.249600000000001,0.000791602372310191,0.000142581686161297
0.7504,-0.0707321400930826,0.0284232940145345,0.24861780024039,0.250400000000001,0.000791715833381575,0.000141055591675193
0.7512,-0.0707179966138091,0.0286225196666072,0.249446622460747,0.251200000000001,0.000791828103368746,0.000139538077325201
0.752,-0.0707040819817201,0.0288224082033982,0.250275049926533,0.252000000000001,0.000791939166787304,0.000138029693896433
0.7528,-0.0706903931881364,0.0290229593240399,0.251103086479522,0.252800000000001,0.00079204902803773,0.000136530606408773
0.7536,-0.0706769271280072,0.029224172718027,0.251930736416971,0.253600000000001,0.000792157694465553,0.000135040919758103
0.7544,-0.0706636807313993,0.0294260480783662,0.252758004003319,0.254400000000001,0.000792265173467114,0.000133560734405734
0.7552,-0.0706506509633309,0.0296285851015593,0.253584893469567,0.255200000000001,0.000792371472482662,0.000132090146574205
0.756,-0.0706378348236059,0.0298317834875868,0.254411409012649,0.256000000000001,0.000792476598989455,0.000130629248443094
0.7568,-0.0706252293466486,0.0300356429398911,0.255237554794811,0.256800000000001,0.000792580560494854,0.000129178128344827
0.7576,-0.0706128316013372,0.03024016316536,0.256063334942985,0.257600000000001,0.000792683364529425,0.000127736870960481
0.7584,-0.0706006386908386,0.0304453438743101,0.256888753548167,0.258400000000001,0.000792785018640031,0.000126305557515594
0.7592,-0.0705886477524424,0.0306511847804705,0.257713814664788,0.259200000000001,0.000792885530382938,0.00012488426597597
0.76,-0.0705768559573953,0.0308576856009658,0.258538522310096,0.260000000000001,0.000792984907316904,0.000123473071243491
0.7608,-0.0705652605107348,0.0310648460562997,0.259362880463529,0.260800000000001,0.000793083156996285,0.000122072045351915
0.7616,-0.0705538586511244,0.0312726658703387,0.260186893066088,0.261600000000001,0.000793180286964126,0.000120681257662695
0.7624,-0.0705426476506869,0.0314811447702949,0.261010564019717,0.262400000000001,0.000793276304745264,0.000119300775060775
0.7632,-0.0705316248148391,0.0316902824867101,0.261833897186679,0.263200000000001,0.000793371217839422,0.000117930662150404
0.764,-0.0705207871683393,0.0319000787220601,0.262656898128084,0.264000000000001,0.000793465045786328,0.000116570666390269
0.7648,-0.0705101319972686,0.0321105332049531,0.26347957109843,0.264800000000001,0.000793557799301296,0.000115220762637611
0.7656,-0.0704996569311333,0.0323216456983396,0.264301918589005,0.265600000000001,0.000793649477103305,0.00011388123594607
0.7664,-0.0704893593851144,0.0325334159437377,0.265123944417665,0.266400000000001,0.000793740087359519,0.00011255212191308
0.7672,-0.0704792368053784,0.0327458436857641,0.265945652367667,0.267200000000001,0.000793829638234406,0.000111233453348743
0.768,-0.0704692866688675,0.032958928672113,0.266767046187283,0.268000000000001,0.000793918137884526,0.000109925260427488
0.7688,-0.0704595064830896,0.0331726706535352,0.26758812958942,0.268800000000001,0.00079400559445332,0.000108627570839746
0.7696,-0.0704498937859092,0.0333870693838172,0.268408906251243,0.269600000000001,0.000794092016065898,0.000107340409943615
0.7704,-0.070440446145337,0.0336021246197599,0.26922937981379,0.270400000000001,0.00079417741082383,0.000106063800916527
0.7712,-0.0704311611593207,0.0338178361211583,0.270049553881594,0.271200000000001,0.000794261786799935,0.000104797764906916
0.772,-0.070422036455535,0.0340342036507797,0.270869432022303,0.272000000000001,0.000794345152033067,0.000103542321185886
0.7728,-0.0704130696911719,0.0342512269743434,0.271689017766298,0.272800000000001,0.000794427514522908,0.000102297487298879
0.7736,-0.070404258552731,0.0344689058604993,0.272508314606311,0.273600000000001,0.000794508882224756,0.000101063279217341
0.7744,-0.0703956007558097,0.0346872400808072,0.273327325997048,0.274400000000001,0.000794589263044312,9.98397114903927e-05
0.7752,-0.0703870940448938,0.0349062294097156,0.274146055354807,0.275200000000001,0.000794668664832473,9.86267973964933e-05
0.776,-0.0703787361931472,0.0351258736245409,0.274964506057096,0.276000000000001,0.000794747095380117,9.74245490951101e-05
0.7768,-0.070370524937339,0.0353461724989601,0.275782681921572,0.276800000000001,0.000794824565885119,9.62328901244453e-05
0.7776,-0.0703624577222131,0.0355671257774475,0.276600589093125,0.277600000000001,0.000794901104620061,9.50513103892439e-05
0.7784,-0.0703545327268907,0.0357887332779153,0.27741822845721,0.278400000000001,0.000794976701971389,9.38802536307297e-05
0.7792,-0.0703467478211486,0.0360109947873411,0.278235603350636,0.279200000000001,0.000795051366294495,9.27197074224749e-05
0.78,-0.0703391009013294,0.0362339100953592,0.279052717077383,0.280000000000001,0.000795125105915656,9.15696575396002e-05
0.7808,-0.0703315898901014,0.0364574789942364,0.279869572908445,0.280800000000001,0.000795197929128454,9.04300880692611e-05
0.7816,-0.0703242127362183,0.0366817012788481,0.280686174081675,0.281600000000001,0.000795269844190194,8.9300981521133e-05
0.7824,-0.070316967414279,0.0369065767466541,0.281502523801635,0.282400000000001,0.000795340859318325,8.81823189378966e-05
0.7832,-0.0703098519244874,0.037132105197675,0.282318625239432,0.283200000000001,0.000795410982686864,8.70740800057222e-05
0.784,-0.0703028642924122,0.0373582864344674,0.283134481532568,0.284000000000001,0.000795480222422813,8.59762431647569e-05
0.7848,-0.0702960025687469,0.0375851202621009,0.283950095784785,0.284800000000001,0.000795548586602581,8.48887857196084e-05
0.7856,-0.070289264829069,0.0378126064881331,0.284765471065907,0.285600000000001,0.000795616083248402,8.38116839498312e-05
0.7864,-0.0702826491736006,0.0380407449225863,0.285580610411686,0.286400000000001,0.000795682720324759,8.27449132204117e-05
0.7872,-0.0702761537269677,0.038269535377923,0.286395516823646,0.287200000000001,0.000795748505734803,8.16884480922529e-05
0.788,-0.07026977663796,0.0384989776690222,0.28721019326893,0.288000000000001,0.000795813447316772,8.0642262432661e-05
0.7888,-0.0702635160792909,0.0387290716131553,0.288024642680141,0.288800000000001,0.000795877552840414,7.96063295258298e-05
0.7896,-0.0702573702473571,0.038959817029962,0.288838867955189,0.289600000000001,0.000795940830003406,7.85806221833264e-05
0.7904,-0.070251337362272,0.0391912137414534,0.289652873518035,0.290400000000001,0.000796003299604859,7.75647972580263e-05
0.7912,-0.0702454156669724,0.0394232615719234,0.29046666159018,0.291200000000001,0.000796064964067036,7.65589495865732e-05
0.792,-0.0702396034273999,0.0396559603479662,0.291280234598505,0.292000000000001,0.000796125827760032,7.55631252297294e-05
0.7928,-0.0702338989322952,0.0398893098984557,0.292093595371311,0.292800000000001,0.000796185898654432,7.45772819153047e-05
0.7936,-0.0702283004928823,0.0401233100545145,0.292906746706021,0.293600000000001,0.000796245184669663,7.36013765214157e-05
0.7944,-0.0702228064426282,0.040357960649489,0.293719691369164,0.294400000000001,0.000796303693671505,7.26353651608098e-05
0.7952,-0.0702174151370026,0.0405932615189265,0.29453243209634,0.295200000000001,0.000796361433469602,7.16792032651883e-05
0.796,-0.070212124953238,0.04082921250055,0.295344971592201,0.296000000000001,0.000796418411814981,7.07328456695313e-05
0.7968,-0.0702069342900894,0.0410658134342352,0.296157312530418,0.296800000000001,0.000796474636397557,6.97962466964208e-05
0.7976,-0.070201841567594,0.0413030641619856,0.296969457553663,0.297600000000001,0.000796530114843651,6.88693602403645e-05
0.7984,-0.0701968452268311,0.0415409645279093,0.297781409273576,0.298400000000001,0.000796584854713502,6.79521398521202e-05
0.7992,-0.0701919437296822,0.0417795143781944,0.298593170270745,0.299200000000001,0.000796638863498776,6.70445388230184e-05
0.8,-0.0701871355585902,0.0420187135610852,0.299404743094674,0.300000000000001,0.000796692148620085,6.61465102692876e-05
0.8008,-0.0701824192163199,0.0422585619268582,0.300216130263763,0.300800000000001,0.000796744717424495,6.52580072163771e-05
0.8016,-0.0701777932257173,0.042499059327798,0.301027334265278,0.301600000000001,0.000796796577183041,6.43789826832813e-05
0.8024,-0.0701732561294698,0.0427402056181732,0.301838357555325,0.302400000000001,0.000796847735088238,6.35093897668631e-05
0.8032,-0.0701688065329703,0.0429820006585232,0.302649203078206,0.303200000000001,0.000796898203064316,6.26490704514003e-05
0.804,-0.0701644430665512,0.0432244443118813,0.303459873814233,0.304000000000001,0.000796947993574901,6.17978525657838e-05
0.8048,-0.0701601642720745,0.0434675364324337,0.304270371416079,0.304800000000001,0.000796997106984801,6.09558420184389e-05
0.8056,-0.0701559687732239,0.0437112768825486,0.305080698263557,0.305600000000001,0.000797045550597916,6.01229826487815e-05
0.8064,-0.0701518552125895,0.0439556655264851,0.305890856708391,0.306400000000001,0.000797093331656878,5.92992181093559e-05
0.8072,-0.0701478222514348,0.0442007022303697,0.30670084907429,0.307200000000001,0.000797140457341409,5.8484491930629e-05
0.808,-0.0701438685694645,0.0444463868621727,0.307510677657005,0.308000000000001,0.000797186934766674,5.76787475857851e-05
0.8088,-0.0701399928645914,0.0446927192916854,0.3083203447244,0.308800000000001,0.000797232770981641,5.68819285555203e-05
0.8096,-0.0701361938527043,0.0449396993904966,0.309129852516511,0.3096,0.00079727797296744,5.60939783928367e-05
0.8104,-0.0701324702674351,0.0451873270319697,0.30993920324562,0.310400000000001,0.000797322547635717,5.53148407878371e-05
0.8112,-0.0701288208599261,0.0454356020912188,0.31074839909631,0.311200000000001,0.000797366501826995,5.45444596325191e-05
0.812,-0.0701252443985976,0.045684524445086,0.311557442225541,0.312000000000001,0.000797409842309026,5.37827790855702e-05
0.8128,-0.0701217396689153,0.0459340939721177,0.312366334762703,0.312800000000001,0.000797452575775158,5.30297436371615e-05
0.8136,-0.0701183054731573,0.0461843105525419,0.313175078809694,0.3136,0.000797494708842681,5.22852981737428e-05
0.8144,-0.0701149406301821,0.0464351740682444,0.313983676440975,0.314400000000001,0.000797536248051192,5.15493880428362e-05
0.8152,-0.0701116439751954,0.0466866844027457,0.31479212970364,0.315200000000001,0.000797577199860951,5.08219591178318e-05
0.816,-0.0701084143595179,0.046938841441178,0.315600440617481,0.316000000000001,0.000797617570651238,5.01029578627808e-05
0.8168,-0.0701052507982409,0.0471916450850503,0.316408612448473,0.316800000000001,0.000797657379070666,4.93919968973333e-05
0.8176,-0.0701021520651501,0.0474450952117412,0.317216646222858,0.3176,0.000797696622222128,4.86892707529645e-05
0.8184,-0.0700991170623422,0.0476991917114604,0.318024543911864,0.3184,0.000797735306551772,4.79947193977967e-05
0.8192,-0.0700961447083361,0.0479539344760598,0.318832307470339,0.3192,0.000797773438521573,4.73082808501362e-05
0.82,-0.0700932339369291,0.0482093233989191,0.319639938828963,0.320000000000001,0.00079781102453159,4.66298933043235e-05
0.8208,-0.0700903836969733,0.0484653583749236,0.320447439894396,0.320800000000001,0.000797848070919081,4.5959495174875e-05
0.8216,-0.0700875929521522,0.0487220393004414,0.321254812549422,0.3216,0.000797884583957628,4.52970251406229e-05
0.8224,-0.0700848606807571,0.0489793660733019,0.322062058653089,0.3224,0.000797920569856252,4.46424221888561e-05
0.8232,-0.0700821858754638,0.0492373385927726,0.322869180040857,0.3232,0.000797956034758536,4.39956256594613e-05
0.824,-0.0700795675431088,0.0494959567595371,0.323676178524741,0.324000000000001,0.000797990984741744,4.3356575289063e-05
0.8248,-0.0700770047044662,0.0497552204756728,0.324483055893451,0.324800000000001,0.000798025425815944,4.27252112551649e-05
0.8256,-0.0700744963940241,0.0500151296446286,0.325289813912541,0.3256,0.000798059363923124,4.210147422029e-05
0.8264,-0.070072041659761,0.0502756841712023,0.326096454324551,0.3264,0.000798092804936313,4.14853053761215e-05
0.8272,-0.0700696395629222,0.0505368839615184,0.326902978849148,0.3272,0.000798125754658703,4.08766464876436e-05
0.828,-0.0700672891777967,0.0507987289230059,0.327709389183275,0.328000000000001,0.00079815821882277,4.0275439937282e-05
0.8288,-0.0700649895914935,0.0510612189643756,0.328515687001291,0.328800000000001,0.000798190203089389,3.96816287690448e-05
0.8296,-0.0700627400673402,0.0513243540119602,0.329321874392582,0.3296,0.000798221718348006,3.90949896856359e-05
0.8304,-0.0700605397147433,0.0515881339767005,0.330127952979631,0.3304,0.000798252770027092,3.85154699146549e-05
0.8312,-0.0700583875741254,0.0518525587626387,0.330933924145842,0.3312,0.000798283360852311,3.79431003094535e-05
0.832,-0.0700562827909878,0.052117628284325,0.331739789501672,0.332,0.000798313496492176,3.73778174590588e-05
0.8328,-0.0700542245231452,0.0523833424575407,0.332545550637346,0.3328,0.000798343182558997,3.68195582110204e-05
0.8336,-0.0700522119405199,0.0526497011992782,0.33335120912305,0.3336,0.000798372424608563,3.62682596979177e-05
0.8344,-0.0700502442249354,0.0529167044277197,0.334156766509118,0.3344,0.000798401228139819,3.572385936387e-05
0.8352,-0.0700483205699098,0.0531843520622172,0.334962224326225,0.3352,0.000798429598594544,3.51862949910445e-05
0.836,-0.0700464401804502,0.0534526440232712,0.335767584085576,0.336,0.000798457541357036,3.46555047261655e-05
0.8368,-0.0700446022728462,0.0537215802325108,0.336572847279094,0.3368,0.000798485061753786,3.41314271070228e-05
0.8376,-0.0700428060744637,0.0539911606126725,0.337378015379613,0.3376,0.000798512165053161,3.36140010889806e-05
0.8384,-0.0700410508235385,0.05426138508758,0.338183089841066,0.3384,0.000798538856465083,3.31031660714868e-05
0.8392,-0.0700393357689707,0.0545322535821233,0.338988072098675,0.3392,0.000798565141140707,3.25988619245808e-05
0.84,-0.0700376601701176,0.054803766022238,0.339792963569144,0.34,0.000798591024172105,3.21010290154033e-05
0.8408,-0.0700360232965882,0.055075922334885,0.340597765650844,0.3408,0.000798616510591938,3.16096082347042e-05
0.8416,-0.0700344244280368,0.0553487224480299,0.341402479724006,0.3416,0.000798641605373145,3.11245410233519e-05
0.8424,-0.070032862941139,0.0556221662993401,0.342207107170207,0.3424,0.000798666314400802,3.06457365297179e-05
0.8432,-0.0700313384105091,0.0558962538462771,0.343011649394939,0.3432,0.000798690645599454,3.01730335109011e-05
0.844,-0.0700298498935653,0.0561709849945827,0.343816107669571,0.344,0.000798714600960487,2.97064698989123e-05
0.8448,-0.0700283967218757,0.0564463596774137,0.344620483306725,0.3448,0.000798738185368558,2.92459843992653e-05
0.8456,-0.0700269782369369,0.0567223778289199,0.345424777602038,0.3456,0.000798761403657192,2.87915160553818e-05
0.8464,-0.0700255937899942,0.0569990393842256,0.34622899183435,0.3464,0.000798784260608753,2.83430042652482e-05
0.8472,-0.070024242741861,0.0572763442794123,0.34703312726591,0.3472,0.000798806760954417,2.79003887980723e-05
0.848,-0.0700229244627394,0.0575542924515001,0.347837185142561,0.348,0.000798828909374139,2.746360981094e-05
0.8488,-0.0700216383320397,0.0578328838384301,0.348641166693945,0.3488,0.00079885071049663,2.70326078654721e-05
0.8496,-0.0700203837382004,0.0581121183790462,0.349445073133693,0.3496,0.000798872168899323,2.66073239444805e-05
0.8504,-0.0700191600785082,0.058391996013077,0.350248905659622,0.3504,0.000798893289108344,2.61876994686257e-05
0.8512,-0.0700179667589177,0.058672516681118,0.351052665453933,0.3512,0.000798914075598488,2.57736763130727e-05
0.852,-0.0700168031938717,0.0589536803246134,0.351856353683404,0.352,0.000798934532793184,2.53651968241482e-05
0.8528,-0.0700156688061206,0.0592354868858382,0.352659971499588,0.3528,0.000798954665064471,2.4962203835997e-05
0.8536,-0.0700145630265429,0.0595179363078805,0.353463520039006,0.3536,0.000798974476732965,2.45646406872388e-05
0.8544,-0.0700134852939646,0.0598010285346227,0.354267000423347,0.3544,0.000798993972067833,2.41724512376249e-05
0.8552,-0.0700124350549795,0.0600847635107241,0.355070413759658,0.3552,0.000799013155286763,2.3785579884695e-05
0.856,-0.0700114121373614,0.0603691412189623,0.355873760941936,0.356,0.000799032032343033,2.34039087550254e-05
0.8568,-0.0700104158044786,0.060654161585674,0.356677043153918,0.3568,0.000799050606403087,2.30274167056031e-05
0.8576,-0.0700094454771228,0.0609398245529384,0.357480261485442,0.3576,0.000799068881300275,2.26560579233048e-05
0.8584,-0.0700085006464011,0.0612261300698663,0.358283416978855,0.3584,0.000799086861118997,2.22897765599815e-05
0.8592,-0.0700075808112757,0.0615130780863537,0.359086510662321,0.3592,0.000799104549896754,2.19285172223912e-05
0.86,-0.0700066854784118,0.0618006685530673,0.359889543549998,0.36,0.000799121951624256,2.15722249841892e-05
0.8608,-0.0700058141620254,0.0620889014214287,0.360692516642222,0.3608,0.000799139070245521,2.12208453979185e-05
0.8616,-0.0700049663837309,0.0623777766435993,0.361495430925685,0.3616,0.000799155909657982,2.08743245070002e-05
0.8624,-0.0700041416723886,0.062667294172465,0.362298287373621,0.3624,0.000799172473712591,2.05326088577235e-05
0.8632,-0.0700033395639526,0.0629574539616214,0.363101086945981,0.3632,0.00079918876621392,2.01956455112364e-05
0.864,-0.0700025596013182,0.063248255965358,0.36390383058962,0.364,0.000799204790920267,1.98633820555358e-05
0.8648,-0.0700018013341699,0.0635397001386432,0.364706519238471,0.3648,0.000799220551543759,1.95357666174579e-05
0.8656,-0.0700010643188288,0.0638317864371091,0.365509153813734,0.3656,0.000799236051750457,1.92127478746684e-05
0.8664,-0.0700003481181005,0.0641245148170362,0.366311735224052,0.3664,0.000799251295160459,1.88942750676531e-05
0.8672,-0.0699996523011224,0.0644178852353384,0.367114264365691,0.3672,0.000799266285348001,1.85802980117079e-05
0.868,-0.0699989764432118,0.0647118976495473,0.367916742122725,0.368,0.000799281025841566,1.82707671089294e-05
0.8688,-0.0699983202902145,0.0650065520342476,0.368719169265537,0.3688,0.000799295520824212,1.79656023913892e-05
0.8696,-0.0699976835285549,0.0653018483580816,0.369521546593039,0.3696,0.000799309774155505,1.76647367945788e-05
0.8704,-0.0699970655909295,0.0655977865643191,0.370323875052855,0.3704,0.000799323788545167,1.73681527206439e-05
0.8712,-0.0699964660884882,0.065894366614075,0.371126155474283,0.3712,0.000799337567393488,1.70758006597249e-05
0.872,-0.0699958846386296,0.0661915884690891,0.371928388674818,0.372,0.000799351114059056,1.67876315923461e-05
0.8728,-0.0699953208648721,0.0664894520917133,0.37273057546032,0.3728,0.000799364431858963,1.65035969969663e-05
0.8736,-0.0699947743967253,0.0667879574448987,0.373532716625179,0.3736,0.000799377524069007,1.62236488575306e-05
0.8744,-0.0699942448695613,0.0670871044921823,0.374334812952482,0.3744,0.000799390393923899,1.59477396710209e-05
0.8752,-0.0699937319244856,0.0673868931976747,0.375136865214181,0.3752,0.000799403044617463,1.56758224550078e-05
0.876,-0.0699932352082088,0.067687323526047,0.375938874171256,0.376,0.000799415479302845,1.54078507552011e-05
0.8768,-0.0699927543729176,0.0679883954425179,0.376740840573886,0.3768,0.000799427701092713,1.51437786530014e-05
0.8776,-0.0699922890761459,0.0682901089128407,0.377542765161611,0.3776,0.000799439713059463,1.48835607730514e-05
0.8784,-0.0699918389806466,0.0685924639032908,0.378344648663501,0.3784,0.000799451518235426,1.46271522907867e-05
0.8792,-0.069991403754262,0.0688954603806524,0.379146491798323,0.3792,0.000799463119613064,1.43745089399871e-05
0.88,-0.0699909830697961,0.0691990983122057,0.379948295274704,0.38,0.000799474520145185,1.4125587020328e-05
0.8808,-0.0699905766048847,0.0695033776657146,0.380750059791302,0.3808,0.000799485722745136,1.38803434049313e-05
0.8816,-0.0699901840627701,0.0698082984115031,0.381551786024389,0.3816,0.000799496730379529,1.36387303874342e-05
0.8824,-0.0699898054155341,0.0701138605467795,0.382353474481545,0.3824,0.000799507547145536,1.34006356070834e-05
0.8832,-0.0699894401309676,0.0704200640183229,0.383155125967073,0.3832,0.000799518174849868,1.31660728985517e-05
0.884,-0.0699890879150377,0.0707269087967299,0.383956741135216,0.384,0.000799528616295633,1.29349989641135e-05
0.8848,-0.0699887484785858,0.0710343948530847,0.384758320630668,0.3848,0.000799538874250536,1.270737094792e-05
0.8856,-0.0699884215372184,0.071342522158948,0.385559865088723,0.3856,0.000799548951447178,1.24831464386903e-05
0.8864,-0.0699881068111989,0.071651290686346,0.386361375135435,0.3864,0.000799558850583341,1.22622834724027e-05
0.8872,-0.0699878040253374,0.0719607004077598,0.387162851387769,0.3872,0.000799568574322281,1.20447405349862e-05
0.888,-0.0699875129088826,0.0722707512961144,0.387964294453757,0.388,0.000799578125293022,1.18304765650109e-05
0.8888,-0.0699872331954121,0.0725814433247673,0.38876570493265,0.3888,0.000799587506090644,1.16194509563804e-05
0.8896,-0.0699869646227238,0.0728927764674985,0.389567083415079,0.3896,0.000799596719276574,1.14116235610221e-05
0.8904,-0.0699867069327264,0.0732047506984988,0.390368430483202,0.3904,0.000799605767378882,1.12069546915786e-05
0.8912,-0.0699864598713307,0.0735173659923592,0.391169746710863,0.3912,0.000799614652892565,1.10054051240996e-05
0.892,-0.0699862231883402,0.0738306223240601,0.391971032663747,0.392,0.000799623378279846,1.08069361007319e-05
0.8928,-0.0699859966373423,0.0741445196689604,0.392772288899531,0.3928,0.000799631945970459,1.06115093324119e-05
0.8936,-0.0699857799755992,0.0744590580027861,0.393573515968044,0.3936,0.000799640358361943,1.04190870015558e-05
0.8944,-0.0699855729639387,0.07477423730162,0.394374714411415,0.3944,0.000799648617819934,1.02296317647517e-05
0.8952,-0.0699853755645667,0.0750900575616828,0.395175884593731,0.3952,0.000799656727078369,1.00430741140555e-05
0.896,-0.0699851874990604,0.0754065187551321,0.395977027081869,0.396,0.000799664688346891,9.85938525786611e-06
0.8968,-0.0699850084688597,0.0757236208521121,0.396778142455609,0.3968,0.000799672503756884,9.67854074197406e-06
0.8976,-0.0699848382579107,0.0760413638310172,0.397579231219272,0.3976,0.000799680175569377,9.500503506226e-06
0.8984,-0.0699846766538279,0.0763597476706089,0.398380293869699,0.3984,0.000799687706016262,9.32523687118402e-06
