"time","Re","m_flow[1]","m_flow[2]","m_flow[3]","m_flow[4]","Nu[1]","Nu[2]","Nu[3]","Nu[4]","input_Re.y"
0.002828,28.28,0.0404217570980119,0.0277712461100829,0.0281355692184936,0.0280104873295158,2.11049927890011,0.001,62.744157520932,1.34194552780455,28.28
0.00303,30.3,0.0433090254621556,0.0297549065465174,0.0301452527341003,0.0300112364244812,2.19368346488824,0.001,51.9987906998945,1.43514262598773,30.3
0.003232,32.32,0.0461962938262993,0.0317385669829519,0.032154936249707,0.0320119855194467,2.27446255795348,0.001,44.2680028548078,1.52798557033053,32.32
0.003434,34.34,0.049083562190443,0.0337222274193863,0.0341646197653137,0.0340127346144121,2.35305030670371,0.001,38.5207569128321,1.62047436083294,34.34
0.003636,36.36,0.0519708305545867,0.0357058878558208,0.0361743032809204,0.0360134837093775,2.42963012663724,0.001,34.1298664161971,1.71260899749498,36.36
0.003838,38.38,0.0548580989187304,0.0376895482922553,0.0381839867965271,0.0380142328043429,2.50436083775652,0.001,30.6971914619546,1.80438948031663,38.38
0.00404,40.4,0.0577453672828741,0.0396732087286898,0.0401936703121338,0.0400149818993083,2.57738107392197,0.00139516030173755,27.960615035257,1.8958158092979,40.4
0.004242,42.42,0.0606326356470178,0.0416568691651243,0.0422033538277404,0.0420157309942737,2.64881272214073,0.00373121481618555,25.7420600017027,1.98688798443879,42.42
0.004444,44.44,0.0635199040111615,0.0436405296015588,0.0442130373433471,0.0440164800892391,2.71876364100261,0.00828906970966741,23.9171868922946,2.0776060057393,44.44
0.004646,46.46,0.0664071723753052,0.0456241900379933,0.0462227208589538,0.0460172291842046,2.78732983508131,0.0160828862079506,22.3970669868133,2.16796987319943,46.46
0.004848,48.48,0.0692944407394489,0.0476078504744278,0.0482324043745605,0.04801797827917,2.85459721297781,0.0281791177723777,21.1167330825409,2.25797958681917,48.48
0.00505,50.5,0.0721817091035926,0.0495915109108623,0.0502420878901672,0.0500187273741354,2.92064302267007,0.0456288988492688,20.027818661453,2.34763514659854,50.5
0.005252,52.52,0.0750689774677363,0.0515751713472968,0.0522517714057739,0.0520194764691008,2.98553703387465,0.069419957319208,19.0937029058606,2.43693655253752,52.52
0.005454,54.54,0.07795624583188,0.0535588317837313,0.0542614549213806,0.0540202255640662,3.04934251997805,0.100446646489803,18.2862342021208,2.52588380463612,54.54
0.005656,56.56,0.0808435141960237,0.0555424922201657,0.0562711384369873,0.0560209746590316,3.11211707964306,0.139493725513807,17.583472739862,2.61447690289434,56.56
0.005858,58.58,0.0837307825601675,0.0575261526566002,0.058280821952594,0.0580217237539971,3.17391332903071,0.187228923991285,16.9681058505676,2.70271584731218,58.58
0.00606,60.6,0.0866180509243112,0.0595098130930347,0.0602905054682006,0.0600224728489625,3.23477948875071,0.244199769269402,16.4263165017686,2.79060063788964,60.6
0.006262,62.62,0.0895053192884549,0.0614934735294692,0.0623001889838073,0.0620232219439279,3.29475988450883,0.310830888181211,15.9469627063635,2.87813127462671,62.62
0.006464,64.64,0.0923925876525986,0.0634771339659037,0.064309872499414,0.0640239710388933,3.35389537650284,0.387418687024451,15.5209738781266,2.96530775752341,64.64
0.006666,66.66,0.0952798560167423,0.0654607944023382,0.0663195560150207,0.0660247201338587,3.41222372960698,0.474120876522469,15.140900925015,3.05213008657972,66.66
0.006868,68.68,0.098167124380886,0.0674444548387727,0.0683292395306274,0.0680254692288241,3.46977993404875,0.57093879858939,14.8005768519128,3.13859826179565,68.68
0.00707,70.7,0.10105439274503,0.0694281152752072,0.0703389230462341,0.0700262183237896,3.52659648445415,0.677691093104119,14.4948578527302,3.2247122831712,70.7
0.007272,72.72,0.103941661109173,0.0714117757116417,0.0723486065618408,0.072026967418755,3.58270362369593,0.793978196905037,14.2194237467493,3.31047215070637,72.72
0.007474,74.74,0.106828929473317,0.0733954361480762,0.0743582900774474,0.0740277165137204,3.63812955683477,0.919138930624898,13.9706226681155,3.39587786440116,74.74
0.007676,76.76,0.109716197837461,0.0753790965845107,0.0763679735930541,0.0760284656086858,3.69290063952689,1.05220363790004,13.7453491054168,3.48092942425556,76.76
0.007878,78.78,0.112603466201605,0.0773627570209452,0.0783776571086608,0.0780292147036512,3.74704154453481,1.19185382769247,13.5409473236298,3.56562683026959,78.78
0.00808,80.8,0.115490734565748,0.0793464174573796,0.0803873406242675,0.0800299637986166,3.80057540937968,1.33640688166634,13.3551342833087,3.64997008244323,80.8
0.008282,82.82,0.118378002929892,0.0813300778938141,0.0823970241398742,0.082030712893582,3.85352396768753,1.48385633884785,13.1859376664673,3.73395918077649,82.82
0.008484,84.84,0.121265271294036,0.0833137383302486,0.0844067076554809,0.0840314619885475,3.90590766638217,1.63201138845353,13.0316457027346,3.81759412526937,84.84
0.008686,86.86,0.124152539658179,0.0852973987666831,0.0864163911710876,0.0860322110835129,3.95774577054947,1.77878480442472,12.8907662837331,3.90087491592187,86.86
0.008888,88.88,0.127039808022323,0.0872810592031176,0.0884260746866943,0.0880329601784783,4.0090564575252,1.92265282071592,12.7619934412196,3.98380155273399,88.88
0.00909,90.9,0.129927076386467,0.0892647196395521,0.0904357582023009,0.0900337092734437,4.05985690153287,2.06320147279986,12.6441797030706,4.06637403570573,90.9
0.009292,92.92,0.13281434475061,0.0912483800759866,0.0924454417179076,0.0920344583684091,4.11016335000879,2.20141448392683,12.5363131712732,4.14859236483708,92.92
0.009494,94.94,0.135701613114754,0.0932320405124211,0.0944551252335143,0.0940352074633746,4.15999119259307,2.33908020089191,12.4374984165088,4.23045654012806,94.94
0.009696,96.96,0.138588881478898,0.0952157009488556,0.096464808749121,0.0960359565583399,4.2093550236319,2.47735383699517,12.3469404753596,4.31196656157864,96.96
0.009898,98.98,0.141476149843042,0.0971993613852901,0.0984744922647277,0.0980367056533054,4.25826869892317,2.61633840482021,12.263931383569,4.39312242918886,98.98
0.0101,101,0.144363418207185,0.0991830218217246,0.100484175780334,0.100037454748271,4.30674538734208,2.7558717423676,12.1878387930581,4.47392414295869,101
0.010302,103.02,0.147250686571329,0.101166682258159,0.102493859295941,0.102038203843236,4.35479761790146,2.89579837554929,12.1180963095576,4.55437170288813,103.02
0.010504,105.04,0.150137954935473,0.103150342694594,0.104503542811548,0.104038952938202,4.40243732273169,3.03597718498363,12.054195257714,4.6344651089772,105.04
0.010706,107.06,0.153025223299616,0.105134003131028,0.106513226327154,0.106039702033167,4.44967587640568,3.17628022933658,11.9956776358061,4.71420436122588,107.06
0.010908,109.08,0.15591249166376,0.107117663567463,0.108522909842761,0.108040451128132,4.49652413198225,3.31659164678668,11.9421300661055,4.79358945963419,109.08
0.01111,111.1,0.158799760027904,0.109101324003897,0.110532593358368,0.110041200223098,4.54299245409757,3.45680663579635,11.8931785819661,4.87262040420211,111.1
0.011312,113.12,0.161687028392047,0.111084984440332,0.112542276873975,0.112041949318063,4.58909074939534,3.59683051280142,11.848484120853,4.95129719492965,113.12
0.011514,115.14,0.164574296756191,0.113068644876766,0.114551960389581,0.114042698413029,4.63482849455332,3.73657784347915,11.8077386152068,5.02961983181681,115.14
0.011716,117.16,0.167461565120335,0.115052305313201,0.116561643905188,0.116043447507994,4.68021476213484,3.87597164366891,11.770661591415,5.10758831486359,117.16
0.011918,119.18,0.170348833484479,0.117035965749635,0.118571327420795,0.11804419660296,4.72525824446845,4.01494264570032,11.7369972021246,5.18520264406998,119.18
0.01212,121.2,0.173236101848622,0.119019626186069,0.120581010936401,0.120044945697925,4.76996727573702,4.15342862575674,11.7065116293539,5.262462819436,121.2
0.012322,123.22,0.176123370212766,0.121003286622504,0.122590694452008,0.12204569479289,4.81434985243794,4.29137378791043,11.6789908059002,5.33936884096163,123.22
0.012524,125.24,0.17901063857691,0.122986947058938,0.124600377967615,0.124046443887856,4.85841365235927,4.42872820056901,11.6542384108079,5.41592070864688,125.24
0.012726,127.26,0.181897906941053,0.124970607495373,0.126610061483221,0.126047192982821,4.90216605220161,4.56544728123868,11.6320741015062,5.49211842249175,127.26
0.012928,129.28,0.184785175305197,0.126954267931807,0.128619744998828,0.128047942077787,4.94561414396217,4.70149132571552,11.6123319509044,5.56796198249624,129.28
0.01313,131.3,0.187672443669341,0.128937928368242,0.130629428514435,0.130048691172752,4.98876475018607,4.83682507804497,11.5948590624662,5.64345138866035,131.3
0.013332,133.32,0.190559712033485,0.130921588804676,0.132639112030041,0.132049440267717,5.03162443817912,4.97141733782967,11.5795143402419,5.71858664098407,133.32
0.013534,135.34,0.193446980397628,0.132905249241111,0.134648795545648,0.134050189362683,5.07419953326766,5.10524060170733,11.5661673941584,5.79336773946742,135.34
0.013736,137.36,0.196334248761772,0.134888909677545,0.136658479061255,0.136050938457648,5.1164961311825,5.23827073605858,11.5546975636579,5.86779468411038,137.36
0.013938,139.38,0.199221517125916,0.13687257011398,0.138668162576861,0.138051687552614,5.15852010963663,5.37048667823439,11.5449930451373,5.94186747491296,139.38
0.01414,141.4,0.202108785490059,0.138856230550414,0.140677846092468,0.140052436647579,5.20027713916047,5.50187016381193,11.5369501106337,6.01558611187516,141.4
0.014342,143.42,0.204996053854203,0.140839890986849,0.142687529608075,0.142053185742545,5.24177269325175,5.63240547759431,11.5304724068993,6.08895059499698,143.42
0.014544,145.44,0.207883322218347,0.142823551423283,0.144697213123682,0.14405393483751,5.28301205789272,5.76207922626321,11.5254703254498,6.16196092427842,145.44
0.014746,147.46,0.21077059058249,0.144807211859718,0.146706896639288,0.146054683932475,5.32400034048211,5.89088013077353,11.5218604354031,6.23461709971948,147.46
0.014948,149.48,0.213657858946634,0.146790872296152,0.148716580154895,0.148055433027441,5.36474247822549,6.01879883674554,11.5195649719815,6.30691912132015,149.48
0.01515,151.5,0.216545127310778,0.148774532732587,0.150726263670502,0.150056182122406,5.40524324602365,6.14582774126391,11.5185113744505,6.37886698908044,151.5
0.015352,153.52,0.219432395674922,0.150758193169021,0.152735947186108,0.152056931217372,5.44550726389533,6.27196083463411,11.5186318680523,6.45046070300036,153.52
0.015554,155.54,0.222319664039065,0.152741853605456,0.154745630701715,0.154057680312337,5.48553900396749,6.39719355577571,11.5198630851555,6.52170026307989,155.54
0.015756,157.56,0.225206932403209,0.15472551404189,0.156755314217322,0.156058429407302,5.52534279706371,6.52152266005091,11.5221457214304,6.59258566931904,157.56
0.015958,159.58,0.228094200767353,0.156709174478325,0.158764997732928,0.158059178502268,5.56492283891854,6.64494609843452,11.5254242233531,6.66311692171781,159.58
0.01616,161.6,0.230981469131496,0.158692834914759,0.160774681248535,0.160059927597233,5.60428319604355,6.76746290702975,11.5296465037854,6.73329402027619,161.6
0.016362,163.62,0.23386873749564,0.160676495351194,0.162784364764142,0.162060676692199,5.64342781126867,6.88907310602442,11.5347636827492,6.8031169649942,163.62
0.016564,165.64,0.236756005859784,0.162660155787628,0.164794048279748,0.164061425787164,5.68236050898069,7.00977760726354,11.5407298508519,6.87258575587182,165.64
0.016766,167.66,0.239643274223928,0.164643816224063,0.166803731795355,0.16606217488213,5.72108500007871,7.12957812968828,11.5475018531006,6.94170039290906,167.66
0.016968,169.68,0.242530542588071,0.166627476660497,0.168813415310962,0.168062923977095,5.75960488666531,7.24847712195919,11.5550390911009,7.01046087610592,169.68
0.01717,171.7,0.245417810952215,0.168611137096932,0.170823098826568,0.17006367307206,5.79792366649038,7.36647769164252,11.5633033418545,7.0788672054624,171.7
0.017372,173.72,0.248305079316359,0.170594797533366,0.172832782342175,0.172064422167026,5.83604473716337,7.48358354039416,11.5722585915645,7.1469193809785,173.72
0.017574,175.74,0.251192347680502,0.172578457969801,0.174842465857782,0.174065171261991,5.87397140014865,7.5997989046264,11.5818708830295,7.21461740265422,175.74
0.017776,177.76,0.254079616044646,0.174562118406235,0.176852149373389,0.176065920356957,5.91170686455751,7.71512850118862,11.5921081753558,7.28196127048955,177.76
0.017978,179.78,0.25696688440879,0.17654577884267,0.178861832888995,0.178066669451922,5.94925425074923,7.8295774776343,11.6029402148541,7.3489509844845,179.78
0.01818,181.8,0.259854152772933,0.178529439279104,0.180871516404602,0.180067418546887,5.98661659375302,7.94315136668535,11.6143384160981,7.41558654463907,181.8
0.018382,183.82,0.262741421137077,0.180513099715539,0.182881199920209,0.182068167641853,6.02379684652148,8.0558560445381,11.6262757522351,7.48186795095327,183.82
0.018584,185.84,0.265628689501221,0.182496760151973,0.184890883435815,0.184068916736818,6.06079788302579,8.16769769268764,11.6387266537221,7.54779520342707,185.84
0.018786,187.86,0.268515957865365,0.184480420588408,0.186900566951422,0.186069665831784,6.09762250120178,8.27868276297457,11.6516669147507,7.6133683020605,187.86
0.018988,189.88,0.271403226229508,0.186464081024842,0.188910250467029,0.188070414926749,6.13427342575573,8.38881794558465,11.6650736066914,7.67858724685355,189.88
0.01919,191.9,0.274290494593652,0.188447741461277,0.190919933982635,0.190071164021714,6.17075331083796,8.49811013975498,11.6789249979561,7.74345203780621,191.9
0.019392,193.92,0.277177762957796,0.190431401897711,0.192929617498242,0.19207191311668,6.20706474259173,8.60656642696179,11.6932004797343,7.8079626749185,193.92
0.019594,195.94,0.280065031321939,0.192415062334146,0.194939301013849,0.194072662211645,6.24321024158449,8.71419404638407,11.7078804971113,7.8721191581904,195.94
0.019796,197.96,0.282952299686083,0.19439872277058,0.196948984529455,0.196073411306611,6.2791922651282,8.82100037245536,11.7229464851213,7.93592148762192,197.96
0.019998,199.98,0.285839568050227,0.196382383207015,0.198958668045062,0.198074160401576,6.31501320949461,8.92699289433143,11.7383808093322,7.99936966321306,199.98
0.0202,202,0.288726836414371,0.198366043643449,0.200968351560669,0.200074909496542,6.35067541203155,9.032179197117,11.7541667105939,8.06246368496382,202
0.020402,204.02,0.291614104778514,0.200349704079884,0.202978035076275,0.202075658591507,6.38618115318538,9.13656694470707,11.7702882536166,8.1252035528742,204.02
0.020604,206.04,0.294501373142658,0.202333364516318,0.204987718591882,0.204076407686472,6.42153265843473,9.24016386411145,11.7867302790758,8.18758926694419,206.04
0.020806,208.06,0.297388641506802,0.204317024952753,0.206997402107489,0.206077156781438,6.4567321001403,9.34297773114145,11.8034783589668,8.2496208271738,208.06
0.021008,210.08,0.300275909870945,0.206300685389187,0.209007085623096,0.208077905876403,6.49178159931501,9.44501635734827,11.8205187549569,8.31129823356303,210.08
0.02121,212.1,0.303163178235089,0.208284345825622,0.211016769138702,0.210078654971369,6.52668322731883,9.54628757811151,11.8378383795048,8.37262148611189,212.1
0.021412,214.12,0.306050446599233,0.210268006262056,0.213026452654309,0.212079404066334,6.56143900748199,9.64679924178482,11.8554247595365,8.43359058482036,214.12
0.021614,216.14,0.308937714963376,0.212251666698491,0.215036136169916,0.2140801531613,6.59605091666044,9.74655919981339,11.8732660024866,8.49420552968845,216.14
0.021816,218.16,0.31182498332752,0.214235327134925,0.217045819685522,0.216080902256265,6.63052088672683,9.84557529774487,11.891350764527,8.55446632071615,218.16
0.022018,220.18,0.314712251691664,0.21621898757136,0.219055503201129,0.21808165135123,6.66485080600038,9.94385536706186,11.9096682208237,8.61437295790348,220.18
0.02222,222.2,0.317599520055808,0.218202648007794,0.221065186716736,0.220082400446196,6.69904252061851,10.0414072177699,11.9282080376721,8.67392544125042,222.2
0.022422,224.22,0.320486788419951,0.220186308444229,0.223074870232342,0.222083149541161,6.73309783585338,10.1382386316803,11.9469603463755,8.73312377075698,224.22
0.022624,226.24,0.323374056784095,0.222169968880663,0.225084553747949,0.224083898636127,6.76701851737573,10.2343573563318,11.9659157187427,8.79196794642316,226.24
0.022826,228.26,0.326261325148239,0.224153629317097,0.227094237263556,0.226084647731092,6.80080629246878,10.3297710995008,11.9850651440889,8.85045796824896,228.26
0.023028,230.28,0.329148593512382,0.226137289753532,0.229103920779162,0.228085396826057,6.83446285119455,10.4244875242507,12.0044000076349,8.90859383623438,230.28
0.02323,232.3,0.332035861876526,0.228120950189966,0.231113604294769,0.230086145921023,6.86798984751478,10.5185142444805,12.0239120702077,8.96637555037941,232.3
0.023432,234.32,0.33492313024067,0.230104610626401,0.233123287810376,0.232086895015988,6.90138890036871,10.6118588209288,12.0435934491514,9.02380311068407,234.32
0.023634,236.34,0.337810398604813,0.232088271062835,0.235132971325982,0.234087644110954,6.93466159470964,10.7045287575999,12.063436600368,9.08087651714835,236.34
0.023836,238.36,0.340697666968957,0.23407193149927,0.237142654841589,0.236088393205919,6.96780948250229,10.7965314985759,12.0834343014095,9.13759576977223,238.36
0.024038,240.38,0.343584935333101,0.236055591935704,0.239152338357196,0.238089142300885,7.00083408368262,10.8878744251847,12.1035796355526,9.19396086855575,240.38
0.02424,242.4,0.346472203697245,0.238039252372139,0.241162021872803,0.24008989139585,7.03373688708198,10.9785648534944,12.1238659767891,9.24997181349888,242.4
0.024442,244.42,0.349359472061388,0.240022912808573,0.243171705388409,0.242090640490815,7.06651935131713,11.0686100321096,12.1442869756735,9.30562860460163,244.42
0.024644,246.44,0.352246740425532,0.242006573245008,0.245181388904016,0.244091389585781,7.09918290564755,11.158017140242,12.16483654597,9.36093124186399,246.44
0.024846,248.46,0.355134008789676,0.243990233681442,0.247191072419623,0.246092138680746,7.13172895080174,11.2467932860361,12.1855088520494,9.41587972528598,248.46
0.025048,250.48,0.358021277153819,0.245973894117877,0.249200755935229,0.248092887775712,7.16415885977372,11.3349455051269,12.2062982969848,9.47047405486758,250.48
0.02525,252.5,0.360908545517963,0.247957554554311,0.251210439450836,0.250093636870677,7.19647397859099,11.4224807594124,12.2271995113054,9.5247142306088,252.5
0.025452,254.52,0.363795813882107,0.249941214990746,0.253220122966443,0.252094385965642,7.22867562705529,11.509405936021,12.2482073423637,9.57860025250964,254.52
0.025654,256.54,0.366683082246251,0.25192487542718,0.255229806482049,0.254095135060608,7.26076509945739,11.5957278464604,12.2693168442795,9.6321321205701,256.54
0.025856,258.56,0.369570350610394,0.253908535863615,0.257239489997656,0.256095884155573,7.29274366526681,11.6814532259305,12.2905232684242,9.68530983479018,258.56
0.026058,260.58,0.372457618974538,0.255892196300049,0.259249173513263,0.258096633250539,7.32461256979772,11.7665887327872,12.3118220544135,9.73813339516988,260.58
0.02626,262.6,0.375344887338682,0.257875856736484,0.261258857028869,0.260097382345504,7.35637303485196,11.8511409481457,12.3332088215751,9.79060280170919,262.6
0.026462,264.62,0.378232155702825,0.259859517172918,0.263268540544476,0.262098131440469,7.38802625934013,11.9351163756094,12.3546793608654,9.84271805440813,264.62
0.026664,266.64,0.381119424066969,0.261843177609353,0.265278224060083,0.264098880535435,7.41957341988163,12.0185214411147,12.3762296272061,9.89447915326668,266.64
0.026866,268.66,0.384006692431113,0.263826838045787,0.267287907575689,0.2660996296304,7.45101567138464,12.1013624928817,12.3978557322171,9.94588609828485,268.66
0.027068,270.68,0.386893960795257,0.265810498482222,0.269297591091296,0.268100378725366,7.48235414760667,12.1836458014612,12.419553937322,9.99693888946264,270.68
0.02727,272.7,0.3897812291594,0.267794158918656,0.271307274606903,0.270101127820331,7.5135899616966,12.2653775598692,12.4413206472037,10.0476375268,272.7
0.027472,274.72,0.392668497523544,0.269777819355091,0.27331695812251,0.272101876915297,7.544724206719,12.3465638838018,12.4631524035907,10.0979820102971,274.72
0.027674,276.74,0.395555765887688,0.271761479791525,0.275326641638116,0.274102626010262,7.57575795616122,12.4272108119223,12.4850458793546,10.1479723399537,276.74
0.027876,278.76,0.398443034251831,0.27374514022796,0.277336325153723,0.276103375105227,7.6066922644242,12.5073243062143,12.5069978729006,10.19760851577,278.76
0.028078,280.78,0.401330302615975,0.275728800664394,0.27934600866933,0.278104124200193,7.63752816729742,12.5869102523947,12.5290053028358,10.2468905377459,280.78
0.02828,282.8,0.404217570980119,0.277712461100829,0.281355692184936,0.280104873295158,7.6682666824188,12.6659744603803,12.5510652028974,10.2958184058814,282.8
0.028482,284.82,0.407104839344262,0.279696121537263,0.283365375700543,0.282105622390124,7.6989088097199,12.7445226648031,12.5731747171286,10.3443921201765,284.82
0.028684,286.84,0.409992107708406,0.281679781973698,0.28537505921615,0.284106371485089,7.72945553185732,12.8225605255694,12.5953310952867,10.3926116806312,286.84
0.028886,288.86,0.41287937607255,0.283663442410132,0.287384742731756,0.286107120580054,7.7599078146304,12.9000936284579,12.6175316884719,10.4404770872456,288.86
0.029088,290.88,0.415766644436694,0.285647102846567,0.289394426247363,0.28810786967502,7.79026660738617,12.9771274857533,12.6397739449631,10.4879883400196,290.88
0.02929,292.9,0.418653912800837,0.287630763283001,0.29140410976297,0.290108618769985,7.82053284341173,13.0536675369106,12.6620554062521,10.5351454389531,292.9
0.029492,294.92,0.421541181164981,0.289614423719436,0.293413793278576,0.292109367864951,7.85070744031465,13.1297191492474,12.6843737032621,10.5819483840464,294.92
0.029694,296.94,0.424428449529125,0.29159808415587,0.295423476794183,0.294110116959916,7.88079130039183,13.2052876186603,12.7067265527439,10.6283971752992,296.94
0.029896,298.96,0.427315717893268,0.293581744592305,0.29743316030979,0.296110866054882,7.91078531098724,13.2803781703632,12.7291117538379,10.6744918127116,298.96
0.030098,300.98,0.430202986257412,0.295565405028739,0.299442843825396,0.298111615149847,7.94069034483893,13.3549959596438,12.7515271847949,10.7202322962837,300.98
0.0303,303,0.433090254621556,0.297549065465174,0.301452527341003,0.300112364244812,7.97050726041572,13.4291460726359,12.7739707998461,10.7656186260154,303
0.030502,305.02,0.435977522985699,0.299532725901608,0.30346221085661,0.302113113339778,8.00023690224396,13.5028335271066,12.796440626215,10.8106508019067,305.02
0.030704,307.04,0.438864791349843,0.301516386338043,0.305471894372217,0.304113862434743,8.02988010122465,13.5760632732534,12.8189347612648,10.8553288239576,307.04
0.030906,309.06,0.441752059713987,0.303500046774477,0.307481577887823,0.306114611529709,8.05943767494135,13.6488401945123,12.8414513697722,10.8996526921682,309.06
0.031108,311.08,0.444639328078131,0.305483707210912,0.30949126140343,0.308115360624674,8.08891042795915,13.7211691083731,12.8639886813236,10.9436224065383,311.08
0.03131,313.1,0.447526596442274,0.307467367647346,0.311500944919037,0.310116109719639,8.11829915211506,13.7930547672003,12.8865449878254,10.9872379670681,313.1
0.031512,315.12,0.450413864806418,0.309451028083781,0.313510628434643,0.312116858814605,8.14760462680005,13.8645018590594,12.9091186411243,11.0304993737575,315.12
0.031714,317.14,0.453301133170562,0.311434688520215,0.31552031195025,0.31411760790957,8.17682761923309,13.9355150085458,12.9317080507313,11.0734066266065,317.14
0.031916,319.16,0.456188401534705,0.31341834895665,0.317529995465857,0.316118357004536,8.20596888472749,14.0060987776155,12.9543116816437,11.1159597256152,319.16
0.032118,321.18,0.459075669898849,0.315402009393084,0.319539678981463,0.318119106099501,8.2350291669497,14.0762576664167,12.9769280522619,11.1581586707834,321.18
0.03232,323.2,0.461962938262993,0.317385669829519,0.32154936249707,0.320119855194467,8.26400919817095,14.1459961141208,12.9995557323945,11.2000034621113,323.2
0.032522,325.22,0.464850206627136,0.319369330265953,0.323559046012677,0.322120604289432,8.2929096995119,14.215318499752,13.0221933413492,11.2414940995988,325.22
0.032724,327.24,0.46773747499128,0.321352990702388,0.325568729528283,0.324121353384397,8.3217313811805,14.2842291430147,13.0448395461034,11.2826305832459,327.24
0.032926,329.26,0.470624743355424,0.323336651138822,0.32757841304389,0.326122102479363,8.35047494270344,14.3527323051172,13.0674930595524,11.3234129130526,329.26
0.033128,331.28,0.473512011719568,0.325320311575256,0.329588096559497,0.328122851574328,8.37914107315125,14.4208321895924,13.0901526388308,11.363841089019,331.28
0.03333,333.3,0.476399280083711,0.327303972011691,0.331597780075103,0.330123600669294,8.40773045135726,14.4885329431134,13.1128170837031,11.4039151111449,333.3
0.033532,335.32,0.479286548447855,0.329287632448125,0.33360746359071,0.332124349764259,8.43624374613081,14.5558386563038,13.1354852350214,11.4436349794305,335.32
0.033734,337.34,0.482173816811999,0.33127129288456,0.335617147106317,0.334125098859224,8.4646816164646,14.6227533645424,13.1581559732458,11.4830006938757,337.34
0.033936,339.36,0.485061085176142,0.333254953320994,0.337626830621924,0.33612584795419,8.49304471173671,14.6892810487621,13.1808282170257,11.5220122544805,339.36
0.034138,341.38,0.487948353540286,0.335238613757429,0.33963651413753,0.338126597049155,8.52133367190712,14.7554256362414,13.2035009218385,11.560669661245,341.38
0.03434,343.4,0.49083562190443,0.337222274193864,0.341646197653137,0.340127346144121,8.54954912770922,14.8211910013893,13.2261730786829,11.598972914169,343.4
0.034542,345.42,0.493722890268574,0.339205934630298,0.343655881168744,0.342128095239086,8.57769170083623,14.8865809665226,13.248843712825,11.6369220132527,345.42
0.034744,347.44,0.496610158632717,0.341189595066733,0.34566556468435,0.344128844334052,8.60576200412277,14.9515993026354,13.2715118825945,11.674516958496,347.44
0.034946,349.46,0.499497426996861,0.343173255503167,0.347675248199957,0.346129593429017,8.63376064172188,15.0162497301609,13.2941766782283,11.7117577498989,349.46
0.035148,351.48,0.502384695361005,0.345156915939601,0.349684931715564,0.348130342523982,8.66168820927736,15.0805359197242,13.3168372207599,11.7486443874615,351.48
0.03535,353.5,0.505271963725148,0.347140576376036,0.35169461523117,0.350131091618948,8.68954529409177,15.1444614928876,13.3394926609524,11.7851768711836,353.5
0.035552,355.52,0.508159232089292,0.34912423681247,0.353704298746777,0.352131840713913,8.71733247529022,15.2080300228863,13.3621421782733,11.8213552010654,355.52
0.035754,357.54,0.511046500453436,0.351107897248905,0.355713982262384,0.354132589808879,8.74505032397995,15.2712450353559,13.3847849799085,11.8571793771068,357.54
0.035956,359.56,0.513933768817579,0.353091557685339,0.35772366577799,0.356133338903844,8.77269940340597,15.3341100090505,13.4074202998152,11.8926493993078,359.56
