"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","m_flow_1[1]","m_flow_1[2]","m_flow_1[3]","m_flow_2[1]","m_flow_2[2]","m_flow_2[3]","m_flow_3[1]","m_flow_3[2]","m_flow_3[3]","m_flow_4[1]","m_flow_4[2]","m_flow_4[3]","kc_OUT_1[1]","kc_OUT_1[2]","kc_OUT_1[3]","kc_OUT_2[1]","kc_OUT_2[2]","kc_OUT_2[3]","kc_OUT_3[1]","kc_OUT_3[2]","kc_OUT_3[3]","kc_OUT_4[1]","kc_OUT_4[2]","kc_OUT_4[3]","Re_1[1]","Re_1[2]","Re_1[3]","Re_2[1]","Re_2[2]","Re_2[3]","Re_3[1]","Re_3[2]","Re_3[3]","Re_4[1]","Re_4[2]","Re_4[3]","input_Nu.y"
0,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11,11,11,0.00248575805946295,0.013923398264108,0.0111429833648945,0.00184429701654981,0.0103288037164557,0.00826620669814617,0.00154443609233321,0.0113282999136429,0.010912272643722,0.113360406720003,1.77837045022452,4.67432434153072,2.8259,65.835,42.57,2.8259,65.835,42.57,2.8259,65.835,42.57,2.8259,65.835,42.57,1735.17843199143,176.995020636574,1.24453395320261,1287.40783646289,131.300332883375,0.92323344324863,1078.09051922966,144.005984671227,1.21876640815075,79131.0047385797,22606.7450320919,522.064438294304,11
0.000202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,13.01798,13.01798,13.01798,0.00357115052533992,0.0239426259903649,0.0191614344473841,0.00330830773998199,0.0203480314427125,0.0162846577806358,0.00242373480222561,0.0185186244791402,0.0186461138954392,0.142607450648119,2.19063228558602,7.14046273621811,3.344319062,77.9126103,50.3795826,3.344319062,77.9126103,50.3795826,3.344319062,77.9126103,50.3795826,3.344319062,77.9126103,50.3795826,2492.83446768889,304.360006147528,2.14009614668948,2309.35758810224,258.66531839433,1.81879563673549,1691.88322157046,235.409794338478,2.08254119011482,99546.8451420249,27847.4406348012,797.501712584276,13.01798
0.000404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,15.03596,15.03596,15.03596,0.00419358730120199,0.037603443306869,0.030094272625336,0.00405378365671324,0.0340088487592166,0.0272174959585877,0.00334820388537855,0.0276875253333005,0.0290900903104612,0.17321406437658,2.54085467373245,10.1884083965027,3.862738124,89.9902206,58.1891652,3.862738124,89.9902206,58.1891652,3.862738124,89.9902206,58.1891652,3.862738124,89.9902206,58.1891652,2927.32521172674,478.017083032272,3.36115947163322,2829.73555785549,432.322395279073,3.03985896167923,2337.20701244512,351.96537689911,3.24900467922776,120911.730520046,32299.4873005323,1137.91969020517,15.03596
0.000606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,17.05394,17.05394,17.05394,0.00469544273989745,0.0554703506170106,0.0443932711286138,0.00460108867908241,0.0518757560693583,0.0415164944618654,0.00402863562667393,0.0389349168639943,0.0426129152081801,0.205014173404056,2.92909995399051,13.8285800221409,4.381157186,102.0678309,65.9987478,4.381157186,102.0678309,65.9987478,4.381157186,102.0678309,65.9987478,4.381157186,102.0678309,65.9987478,3277.64439499838,705.142212119633,4.95818143167551,3211.78073193037,659.447524366434,4.63688092172153,2812.18102588277,494.942849662675,4.75933761048257,143109.7328998,37234.8831060569,1544.48201155478,17.05394
0.000808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,19.07192,19.07192,19.07192,0.00513805436560251,0.07810784832418,0.0625102031870812,0.00506982288479523,0.0745132537765277,0.0596334265203328,0.00458864839514589,0.0523372990992518,0.0595677361455399,0.237879312529269,3.35741171583515,18.0680498196365,4.899576248,114.1454412,73.8083304,4.899576248,114.1454412,73.8083304,4.899576248,114.1454412,73.8083304,4.899576248,114.1454412,73.8083304,3586.60855333567,992.91135423844,6.98161953045805,3538.97970489286,947.216666485241,6.66031902050406,3203.0968166586,665.314685281543,6.65298221498697,166051.177404978,42679.6062755436,2017.97855496545,19.07192
0.00101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,21.0899,21.0899,21.0899,0.00554127882829035,0.106080436831768,0.084896842030602,0.00549072785075179,0.102485842284115,0.0820200653638536,0.00508644809208446,0.0679538553948679,0.0802921108899499,0.271706992195676,3.79435997171219,22.911764643151,5.41799531,126.2230515,81.617913,5.41799531,126.2230515,81.617913,5.41799531,126.2230515,81.617913,5.41799531,126.2230515,81.617913,3868.07858145998,1348.50047021752,9.48193127162251,3832.79157289248,1302.80578246432,9.16063076166853,3550.58489752448,863.83322589817,8.96763953643377,189664.521406022,48234.1170421741,2558.96182309867,21.0899
0.001212,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.10788,23.10788,23.10788,0.00591455541211059,0.139878692685862,0.11200496088904,0.00587690896864948,0.136335874224446,0.109128184222291,0.00554212091804071,0.0858308582798193,0.105108132148576,0.30641344514597,4.23915748192251,28.3632773198089,5.936414372,138.3006618,89.4274956,5.936414372,138.3006618,89.4274956,5.936414372,138.3006618,89.4274956,5.936414372,138.3006618,89.4274956,4128.6435527558,1778.1457966603,12.5095741588106,4102.3645283406,1733.10928942296,12.1882736488566,3868.66640052268,1091.08669049945,11.7392833618259,213891.291336835,53888.4079706836,3167.82862297111,23.10788
0.001414,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.12586,25.12586,25.12586,0.00626401958192847,0.170807046163134,0.144286332992258,0.00623616573507904,0.168740582376819,0.14140955632551,0.00596508699792537,0.106004865409994,0.134322671890105,0.341928860978889,4.69115164413738,34.4251994509751,6.454833434,150.3782721,97.2370782,6.454833434,150.3782721,97.2370782,6.454833434,150.3782721,97.2370782,6.454833434,150.3782721,97.2370782,4372.58631617694,2171.30876292239,16.1150056956639,4353.14299420234,2145.03975922331,15.7937051857099,4163.91702496937,1347.53980206003,15.0021875092077,238682.756186718,59634.1831436211,3844.87063827866,25.12586
0.001616,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,27.14384,27.14384,27.14384,0.0065949600630181,0.190914695543089,0.182192731570121,0.0065747006607824,0.189638803256808,0.179315954903373,0.00636172717306162,0.128504913472905,0.168227719919087,0.378194121935081,5.14979241824892,41.099490479126,6.973252496,162.4558824,105.0466608,6.973252496,162.4558824,105.0466608,6.973252496,162.4558824,105.0466608,6.973252496,162.4558824,105.0466608,4603.59865580249,2426.91833103569,20.3486833858243,4589.45662067136,2410.69911664156,20.0273828758703,4440.7909043631,1633.5616765822,18.7889636422468,263997.648922224,65464.450420246,4590.30671460434,27.14384
0.001818,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,29.16182,29.16182,29.16182,0.00691310742651346,0.206256724110257,0.226175929852492,0.00689881739870033,0.205322369064805,0.223299153185743,0.00673828601956927,0.152806297050404,0.207100795138883,0.415158489571607,5.61460973055738,48.3876474258555,7.491671558,174.5334927,112.8562434,7.491671558,174.5334927,112.8562434,7.491671558,174.5334927,112.8562434,7.491671558,174.5334927,112.8562434,4825.68078532855,2621.9470597515,25.2610647329332,4815.70566005056,2610.06948594266,24.9397642229792,4703.64705255027,1942.48222932431,23.1306072032387,289800.55167494,71373.2341972893,5404.30405081595,29.16182
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,31.1798,31.1798,31.1798,0.00722596042041778,0.219253340169344,0.276687701069234,0.00721641015325242,0.218511284714569,0.273810924402486,0.00710277087072859,0.174666819983019,0.25120541130013,0.452777918204045,6.085197086897,56.2908325957414,8.01009062,186.611103,120.665826,8.01009062,186.611103,120.665826,8.01009062,186.611103,120.665826,8.01009062,186.611103,120.665826,5044.06719077141,2787.16077295207,30.9026072406325,5037.40064591519,2777.727722339,30.5813067306785,4958.07497248062,2220.37442447601,28.0565494314725,316060.718443121,77355.3670980878,6286.99246201447,31.1798
0.002222,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,33.19778,33.19778,33.19778,0.00754542308152275,0.23083770252129,0.334179818450212,0.00753967496944003,0.230222079736925,0.331303041783464,0.00746777989845718,0.192348566237875,0.300791581960356,0.491013795468893,6.56119939401356,64.8099614945583,8.528509682,198.6887133,128.4754086,8.528509682,198.6887133,128.4754086,8.528509682,198.6887133,128.4754086,8.528509682,198.6887133,128.4754086,5267.06746115801,2934.42183771883,37.3237684125638,5263.05500303779,2926.59600631215,37.0024679026099,5212.8687928147,2445.1457758304,33.5947137609977,342751.195943803,83406.3351572529,7238.47419891534,33.19778
0.002424,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,35.21576,35.21576,35.21576,0.00789565703172549,0.241458794863028,0.399104055225289,0.007892986835249,0.240934465375096,0.396227278558541,0.00785819339145693,0.207257818288697,0.356096351918931,0.529831982308125,7.04230371658354,73.9457646059256,9.046928744,210.7663236,136.2849912,9.046928744,210.7663236,136.2849912,9.046928744,210.7663236,136.2849912,9.046928744,210.7663236,136.2849912,5511.54756823418,3069.43776002099,44.5750057523688,5509.68364293479,3062.77245412537,44.2537052424149,5485.3961492212,2634.67302516677,39.7715751753607,369848.153475946,89522.1603233783,8258.83084753879,35.21576
