"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","Re_1[1]","Re_1[2]","Re_1[3]","Re_2[1]","Re_2[2]","Re_2[3]","mflow_test","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.003232,0.17747649122807,20.2,12.1958932946581,25.7175323686803,134.125798248068,12.8665017047106,25.8781660217921,134.131762052191,14.7451413509061,31.4741589016326,164.360635022222,15.2060512601552,31.5791987937273,164.36450973062,3543.85964912281,3543.85964912281,3543.85964912281,3543.85964912281,3543.85964912281,3543.85964912281,20.2,20.2,1.269169356807,1.99973468252395
0.002222,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0035552,0.195224140350877,22.22,12.9746203252256,27.6691913577909,144.717847365866,13.5801730315576,27.8131282122884,144.723185745679,15.5935350917178,33.5643305995078,175.668546669792,16.0024402215693,33.656989625121,175.671962289796,3898.24561403509,3898.24561403509,3898.24561403509,3898.24561403509,3898.24561403509,3898.24561403509,22.22,22.22,1.39607842118322,2.19749541288234
0.002424,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0038784,0.212971789473684,24.24,13.9383919376072,30.1706560593667,158.439977927021,14.4779814390203,30.2980798014342,158.444699782605,16.5639457971654,36.0650407023302,189.377052199277,16.9223817898004,36.1458796903265,189.380030395712,4252.63157894737,4252.63157894737,4252.63157894737,4252.63157894737,4252.63157894737,4252.63157894737,24.24,24.24,1.52298523664863,2.39485706976533
0.002626,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0042016,0.230719438596491,26.26,15.0656931143346,33.176191284514,175.065977545766,15.5415125176404,33.2879290081631,175.070115105753,17.6462653241182,38.9565443343121,205.396550183651,17.9575398543013,39.0264671312554,205.399124978841,4607.01754385965,4607.01754385965,4607.01754385965,4607.01754385965,4607.01754385965,4607.01754385965,26.26,26.26,1.64988959877195,2.59182045848769
0.002828,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0045248,0.248467087719298,28.28,16.3337036539803,36.6300837547634,194.303321771959,16.7495976245075,36.727276600975,194.306918486725,18.8277175433527,42.2057476557578,223.553252263357,19.0959124883697,42.2657882515796,223.555462262074,4961.40350877193,4961.40350877193,4961.40350877193,4961.40350877193,4961.40350877193,4961.40350877193,28.28,28.28,1.77679130312583,2.78838638273908
0.00303,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.004848,0.266214736842105,30.3,17.7256021613554,40.4892618785158,215.922685824315,18.0859509366357,40.5731173404252,215.925787285778,20.0985187128381,45.7852936810158,243.700241343738,20.3277742560428,45.8364661157956,243.702124261507,5315.78947368421,5315.78947368421,5315.78947368421,5315.78947368421,5315.78947368421,5315.78947368421,30.3,30.3,1.90369014528723,2.98455564458741
0.003232,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0051712,0.283962385964912,32.32,19.2314255100644,44.7277587064608,239.786306841251,19.5405083533116,44.7994152987352,239.788955853175,21.453005374877,49.678734126544,265.749617964296,21.6471479917375,49.7219579773271,265.751207927912,5670.17543859649,5670.17543859649,5670.17543859649,5670.17543859649,5670.17543859649,5670.17543859649,32.32,32.32,2.03058592083769,3.18032904448197
0.003434,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0054944,0.301710035087719,34.34,20.8466351727142,49.333991962224,265.83509157846,21.1083414470977,49.3944631696464,265.837326145394,22.8889733799492,53.8795967389108,289.669019344496,23.0513766136787,53.9156727796029,289.670346028687,6024.56140350877,6024.56140350877,6024.56140350877,6024.56140350877,6024.56140350877,6024.56140350877,34.34,34.34,2.15747842536373,3.37570738125683
0.003636,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0058176,0.319457684210526,36.36,22.5699243555573,54.3052334258453,294.058852459621,22.7876785295518,54.3553990387455,294.060705513456,24.4063203381247,58.3877466522276,315.461794555619,24.5398991191267,58.4173605653832,315.462883342974,6378.94736842105,6378.94736842105,6378.94736842105,6378.94736842105,6378.94736842105,6378.94736842105,36.36,36.36,2.2843674544571,3.57069145213402
0.003838,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0061408,0.337205333333333,38.38,24.400431090756,59.6398590797478,324.453089668713,24.5772512930476,59.6804852398779,324.454589843705,26.0051420548142,63.2036125339233,343.134152614748,26.1124233823319,63.2273541952033,343.135025321514,6733.33333333333,6733.33333333333,6733.33333333333,6733.33333333333,6733.33333333333,6733.33333333333,38.38,38.38,2.41125280371517,3.76528205272683
0.00404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.006464,0.35495298245614,40.4,26.333810089207,65.3258402715653,356.953595504023,26.4724692043514,65.357621251937,356.954768704331,27.6829057340632,68.3191221561871,372.642578884411,27.7661532453866,68.3375157668928,372.643254879899,7087.71929824561,7087.71929824561,7087.71929824561,7087.71929824561,7087.71929824561,7087.71929824561,40.4,40.4,2.53813426874123,3.959479977043
0.004242,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0067872,0.372700631578947,42.42,28.3561338835217,71.3224029144558,391.331222770491,28.4594294341037,71.3460262433924,391.332094591135,29.4299456543748,73.70288666518,403.807071659801,29.4913396288318,73.7164322800132,403.807569400627,7442.10526315789,7442.10526315789,7442.10526315789,7442.10526315789,7442.10526315789,7442.10526315789,42.42,42.42,2.66501164514483,4.15328601748801
0.004444,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0071104,0.390448280701754,44.44,30.4343573819651,77.5309535146529,427.024165274876,30.5055197455639,77.5471952958522,427.024764529828,31.2223253857596,79.276417023813,436.171133916056,31.2642134547147,79.2856469772753,436.171473024645,7796.49122807017,7796.49122807017,7796.49122807017,7796.49122807017,7796.49122807017,7796.49122807017,44.44,44.44,2.7918847285421,4.34670096486831
0.004646,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0074336,0.408195929824561,46.46,32.5029844022767,83.7539671945327,462.899718013366,32.5462429917348,83.7638220955757,462.900081536056,33.0117528781262,84.880168870467,468.801014644016,33.036980048621,84.8857210693565,468.801218604051,8150.87719298246,8150.87719298245,8150.87719298245,8150.87719298246,8150.87719298245,8150.87719298245,46.46,46.46,2.9187533145561,4.53972560839451
0.004848,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0077568,0.425943578947368,48.48,34.4516636378764,89.6558497544285,497.025396291655,34.4728787928479,89.6606746379964,497.025574232466,34.7160049814189,90.2406128146852,500.089327238026,34.7282665632009,90.2433085350609,500.089426253015,8505.26315789473,8505.26315789473,8505.26315789473,8505.26315789473,8505.26315789473,8505.26315789473,48.48,48.48,3.04561719881712,4.73236073568463
0.00505,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.00808,0.443691228070175,50.5,36.1344046111089,94.788492409097,526.810405548654,36.14130577258,94.7900594496894,526.810463329735,36.2252879821201,94.9894202872682,527.863117523592,36.2292422257027,94.9902887730642,527.863149419829,8859.64912280702,8859.64912280701,8859.64912280701,8859.64912280702,8859.64912280701,8859.64912280701,50.5,50.5,3.17247617696303,4.92460713276731
0.005252,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0084032,0.461438877192982,52.52,37.4492849659588,98.8315028721293,550.385142009865,37.4501550147309,98.831700145974,550.385149282603,37.4613687166851,98.8582032858011,550.525023398536,37.4618630874348,98.8583117677532,550.525027382257,9214.0350877193,9214.0350877193,9214.03508771929,9214.0350877193,9214.0350877193,9214.03508771929,52.52,52.52,3.2993300446396,5.11646558408503
0.005454,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0087264,0.47918652631579,54.54,38.4961143439903,102.074991006205,569.391621103748,38.4961186625493,102.074991984067,569.391621139792,38.496177471219,102.075130421615,569.392351447484,38.4961799052952,102.075130955287,569.39235146708,9568.42105263158,9568.42105263158,9568.42105263158,9568.42105263158,9568.42105263158,9568.42105263158,54.54,54.54,3.42617859750084,5.30793687249727
0.005656,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0090496,0.496934175438597,56.56,39.4872598329915,105.158149599912,587.499305594208,39.4872598329915,105.158149599912,587.499305594208,39.4872598329915,105.158149599912,587.499305594208,39.4872598329915,105.158149599912,587.499305594208,9922.80701754386,9922.80701754386,9922.80701754386,9922.80701754386,9922.80701754386,9922.80701754386,56.56,56.56,3.55302163120932,5.49902177928373
0.005858,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0093728,0.514681824561404,58.58,40.4698567339036,108.223399854321,605.5270042714,40.4698567339036,108.223399854321,605.5270042714,40.4698567339036,108.223399854321,605.5270042714,40.4698567339036,108.223399854321,605.5270042714,10277.1929824561,10277.1929824561,10277.1929824561,10277.1929824561,10277.1929824561,10277.1929824561,58.58,58.58,3.67985894143648,5.68972108414755
0.00606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.009696,0.532429473684211,60.6,41.4445328986996,111.27223556793,623.482283434853,41.4445328986996,111.27223556793,623.482283434853,41.4445328986996,111.27223556793,623.482283434853,41.4445328986996,111.27223556793,623.482283434853,10631.5789473684,10631.5789473684,10631.5789473684,10631.5789473684,10631.5789473684,10631.5789473684,60.6,60.6,3.80669032386302,5.88003556521842
0.006262,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0100192,0.550177122807018,62.62,42.4116365735477,114.305334034761,641.368082244849,42.4116365735477,114.305334034761,641.368082244849,42.4116365735477,114.305334034761,641.368082244849,42.4116365735477,114.305334034761,641.368082244849,10985.9649122807,10985.9649122807,10985.9649122807,10985.9649122807,10985.9649122807,10985.9649122807,62.62,62.62,3.93351557417915,6.06996599905583
0.006464,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0103424,0.567924771929825,64.64,43.3714898789359,117.323323393282,659.187128365943,43.3714898789359,117.323323393282,659.187128365943,43.3714898789359,117.323323393282,659.187128365943,43.3714898789359,117.323323393282,659.187128365943,11340.350877193,11340.350877193,11340.350877193,11340.350877193,11340.350877193,11340.350877193,64.64,64.64,4.06033448808498,6.25951316065217
0.006666,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0106656,0.585672421052632,66.66,44.3243915233536,120.326787627252,676.941959361899,44.3243915233536,120.326787627252,676.941959361899,44.3243915233536,120.326787627252,676.941959361899,44.3243915233536,120.326787627252,676.941959361899,11694.7368421053,11694.7368421053,11694.7368421053,11694.7368421053,11694.7368421053,11694.7368421053,66.66,66.66,4.18714686129082,6.44867782343597
0.006868,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0109888,0.603420070175439,68.68,45.2706191618299,123.316270921188,694.634941341071,45.2706191618299,123.316270921188,694.634941341071,45.2706191618299,123.316270921188,694.634941341071,45.2706191618299,123.316270921188,694.634941341071,12049.1228070175,12049.1228070175,12049.1228070175,12049.1228070175,12049.1228070175,12049.1228070175,68.68,68.68,4.31395248951751,6.63746075927494
0.00707,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.011312,0.621167719298246,70.7,46.2104314548143,126.292281470325,712.268285276272,46.2104314548143,126.292281470325,712.268285276272,46.2104314548143,126.292281470325,712.268285276272,46.2104314548143,126.292281470325,712.268285276272,12403.5087719298,12403.5087719298,12403.5087719298,12403.5087719298,12403.5087719298,12403.5087719298,70.7,70.7,4.44075116849678,6.82586273847926
0.007272,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0116352,0.638915368421053,72.72,47.144069872891,129.255294827048,729.844061347494,47.144069872891,129.255294827048,729.844061347494,47.144069872891,129.255294827048,729.844061347494,47.144069872891,129.255294827048,729.844061347494,12757.8947368421,12757.8947368421,12757.8947368421,12757.8947368421,12757.8947368421,12757.8947368421,72.72,72.72,4.56754269397152,7.01388452980462
0.007474,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0119584,0.65666301754386,74.74,48.0717602848517,132.205756851526,747.364211595438,48.0717602848517,132.205756851526,747.364211595438,48.0717602848517,132.205756851526,747.364211595438,48.0717602848517,132.205756851526,747.364211595438,13112.2807017544,13112.2807017544,13112.2807017544,13112.2807017544,13112.2807017544,13112.2807017544,74.74,74.74,4.69432686169618,7.2015269004554
0.007676,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0122816,0.674410666666667,76.76,48.9937143602498,135.144086322821,764.830561125181,48.9937143602498,135.144086322821,764.830561125181,48.9937143602498,135.144086322821,764.830561125181,48.9937143602498,135.144086322821,764.830561125181,13466.6666666667,13466.6666666667,13466.6666666667,13466.6666666667,13466.6666666667,13466.6666666667,76.76,76.76,4.82110346743702,7.38879061608779
0.007878,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0126048,0.692158315789474,78.78,49.9101308123976,138.07067725747,782.244828059998,49.9101308123976,138.07067725747,782.244828059998,49.9101308123976,138.07067725747,782.244828059998,49.9101308123976,138.07067725747,782.244828059998,13821.0526315789,13821.0526315789,13821.0526315789,13821.0526315789,13821.0526315789,13821.0526315789,78.78,78.78,4.94787230697252,7.57567644081292
0.00808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.012928,0.709905964912281,80.8,50.8211965035602,140.985900974972,799.608632413332,50.8211965035602,140.985900974972,799.608632413332,50.8211965035602,140.985900974972,799.608632413332,50.8211965035602,140.985900974972,799.608632413332,14175.4385964912,14175.4385964912,14175.4385964912,14175.4385964912,14175.4385964912,14175.4385964912,80.8,80.8,5.07463317609364,7.76218513719995
0.008282,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0132512,0.727653614035088,82.82,51.7270874306738,143.890107943488,816.923504020681,51.7270874306738,143.890107943488,816.923504020681,51.7270874306738,143.890107943488,816.923504020681,51.7270874306738,143.890107943488,816.923504020681,14529.8245614035,14529.8245614035,14529.8245614035,14529.8245614035,14529.8245614035,14529.8245614035,82.82,82.82,5.20138587060422,7.94831746627924
0.008484,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0135744,0.745401263157895,84.84,52.6279696070881,146.783629433913,834.190889651561,52.6279696070881,146.783629433913,834.190889651561,52.6279696070881,146.783629433913,834.190889651561,52.6279696070881,146.783629433913,834.190889651561,14884.2105263158,14884.2105263158,14884.2105263158,14884.2105263158,14884.2105263158,14884.2105263158,84.84,84.84,5.32813018632122,8.13407418754542
0.008686,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0138976,0.763148912280702,86.86,53.5239998535063,149.666779006339,851.412159403887,53.5239998535063,149.666779006339,851.412159403887,53.5239998535063,149.666779006339,851.412159403887,53.5239998535063,149.666779006339,851.412159403887,15238.5964912281,15238.5964912281,15238.5964912281,15238.5964912281,15238.5964912281,15238.5964912281,86.86,86.86,5.45486591907513,8.31945605896043
0.008888,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0142208,0.780896561403509,88.88,54.4153265093592,152.539853849393,868.588612468204,54.4153265093592,152.539853849393,868.588612468204,54.4153265093592,152.539853849393,868.588612468204,54.4153265093592,152.539853849393,868.588612468204,15592.9824561403,15592.9824561403,15592.9824561403,15592.9824561403,15592.9824561403,15592.9824561403,88.88,88.88,5.58159286471025,8.50446383695674
0.00909,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.014544,0.798644210526316,90.9,55.3020900742377,155.403135990038,885.721482336838,55.3020900742377,155.403135990038,885.721482336838,55.3020900742377,155.403135990038,885.721482336838,55.3020900742377,155.403135990038,885.721482336838,15947.3684210526,15947.3684210526,15947.3684210526,15947.3684210526,15947.3684210526,15947.3684210526,90.9,90.9,5.70831081908504,8.68909827644035
0.009292,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0148672,0.816391859649123,92.92,56.184423787656,158.256893388973,902.81194152259,56.184423787656,158.256893388973,902.81194152259,56.184423787656,158.256893388973,902.81194152259,56.184423787656,158.256893388973,902.81194152259,16301.7543859649,16301.7543859649,16301.7543859649,16301.7543859649,16301.7543859649,16301.7543859649,92.92,92.92,5.83501957807245,8.87336013079388
0.009494,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0151904,0.83413950877193,94.94,57.0624541542832,161.1013809347,919.861105842852,57.0624541542832,161.1013809347,919.861105842852,57.0624541542832,161.1013809347,919.861105842852,57.0624541542832,161.1013809347,919.861105842852,16656.1403508772,16656.1403508772,16656.1403508772,16656.1403508772,16656.1403508772,16656.1403508772,94.94,94.94,5.96171893756024,9.05725015187965
0.009696,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0155136,0.851887157894737,96.96,57.9363014208196,163.936841347612,936.870038317583,57.9363014208196,163.936841347612,936.870038317583,57.9363014208196,163.936841347612,936.870038317583,57.9363014208196,163.936841347612,936.870038317583,17010.5263157895,17010.5263157895,17010.5263157895,17010.5263157895,17010.5263157895,17010.5263157895,96.96,96.96,6.0884086934513,9.24076909004276
0.009898,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0158368,0.869634807017544,98.98,58.8060800098807,166.763506003931,953.839752723305,58.8060800098807,166.763506003931,953.839752723305,58.8060800098807,166.763506003931,953.839752723305,58.8060800098807,166.763506003931,953.839752723305,17364.9122807018,17364.9122807018,17364.9122807018,17364.9122807018,17364.9122807018,17364.9122807018,98.98,98.98,6.21508864166401,9.42391769411413
0.0101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.01616,0.887382456140351,101,59.6718989155631,169.581595688129,970.771216839879,59.6718989155631,169.581595688129,970.771216839879,59.6718989155631,169.581595688129,970.771216839879,59.6718989155631,169.581595688129,970.771216839879,17719.298245614,17719.298245614,17719.298245614,17719.298245614,17719.298245614,17719.298245614,101,101,6.34175857813252,9.60669671141359
0.010302,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0164832,0.905130105263158,103.02,60.5338620647709,172.391321281312,987.665355422266,60.5338620647709,172.391321281312,987.665355422266,60.5338620647709,172.391321281312,987.665355422266,60.5338620647709,172.391321281312,987.665355422266,18073.6842105263,18073.6842105263,18073.6842105263,18073.6842105263,18073.6842105263,18073.6842105263,103.02,103.02,6.46841829880714,9.7891068877529
0.010504,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0168064,0.922877754385965,105.04,61.3920686478799,175.192884392204,1004.52305292551,61.3920686478799,175.192884392204,1004.52305292551,61.3920686478799,175.192884392204,1004.52305292551,61.3920686478799,175.192884392204,1004.52305292551,18428.0701754386,18428.0701754386,18428.0701754386,18428.0701754386,18428.0701754386,18428.0701754386,105.04,105.04,6.59506759965462,9.97114896743878
0.010706,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0171296,0.940625403508772,107.06,62.2466134218794,177.986477936508,1021.34515600783,62.2466134218794,177.986477936508,1021.34515600783,62.2466134218794,177.986477936508,1021.34515600783,62.2466134218794,177.986477936508,1021.34515600783,18782.4561403509,18782.4561403509,18782.4561403509,18782.4561403509,18782.4561403509,18782.4561403509,107.06,107.06,6.7217062766585,10.152823693276
0.010908,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0174528,0.958373052631579,109.08,63.0975869887567,180.772286669781,1038.13247583368,63.0975869887567,180.772286669781,1038.13247583368,63.0975869887567,180.772286669781,1038.13247583368,63.0975869887567,180.772286669781,1038.13247583368,19136.8421052632,19136.8421052632,19136.8421052632,19136.8421052632,19136.8421052632,19136.8421052632,109.08,109.08,6.84833412581942,10.3341318065704
0.01111,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.017776,0.976120701754386,111.1,63.9450760515687,183.550487678329,1054.88579019627,63.9450760515687,183.550487678329,1054.88579019627,63.9450760515687,183.550487678329,1054.88579019627,63.9450760515687,183.550487678329,1054.88579019627,19491.2280701754,19491.2280701754,19491.2280701754,19491.2280701754,19491.2280701754,19491.2280701754,111.1,111.1,6.97495094315548,10.5150740471317
