"time","position.s","hollowCylinderAxialFlux.F_m","cuboidParallelFlux.F_m","cuboidOrthogonalFlux.F_m","hollowCylinderRadialFlux.F_m","leakageAroundPoles.F_m"
0,0.0001,-1.97392088021787,-0.628318530717959,6.28318530717959e-05,0.000973657580267694,-0.0199365400221465
0.0005,0.000100016314929746,-1.97327695019755,-0.62811356142648,6.28318530717959e-05,0.000973657580267694,-0.0199332776013158
0.001,0.000100113066288667,-1.96946476103314,-0.626900103927444,6.28318530717959e-05,0.000973657580267694,-0.0199139525311759
0.0015,0.000100347420340597,-1.96027642146619,-0.62397536460567,6.28318530717959e-05,0.000973657580267694,-0.0198672972195904
0.002,0.000100756463238946,-1.94439238769521,-0.618919319623892,6.28318530717959e-05,0.000973657580267694,-0.0197863847782668
0.0025,0.000101359420598818,-1.92132795806444,-0.611577683653225,6.28318530717959e-05,0.000973657580267694,-0.0196683051173321
0.003,0.000102163549394792,-1.89120146339717,-0.601988122564571,6.28318530717959e-05,0.000973657580267694,-0.0195129981316355
0.0035,0.000103166803554127,-1.85459801786147,-0.590336883982168,6.28318530717959e-05,0.000973657580267694,-0.0193226272991526
0.004,0.000104361112620953,-1.81239284875379,-0.576902561407136,6.28318530717959e-05,0.000973657580267694,-0.0191007753018254
0.0045,0.000105734403741721,-1.76561943208244,-0.56201412047005,6.28318530717959e-05,0.000973657580267694,-0.0188518707932679
0.005,0.000107272210148287,-1.71536002078805,-0.54601605298127,6.28318530717959e-05,0.000973657580267694,-0.0185807123355752
0.0055,0.000108958792133758,-1.66266663047225,-0.529243225907207,6.28318530717959e-05,0.000973657580267694,-0.0182921213002945
0.006,0.000110777926160219,-1.60850820236366,-0.51200406282007,6.28318530717959e-05,0.000973657580267694,-0.0179907000216511
0.0065,0.000112713734100187,-1.55373183936389,-0.494568204948051,6.28318530717959e-05,0.000973657580267694,-0.0176806321711141
0.007,0.000114751228687797,-1.49904631879015,-0.477161263118323,6.28318530717959e-05,0.000973657580267694,-0.0173655769894511
0.0075,0.000116876307943665,-1.44502969889939,-0.459967238988864,6.28318530717959e-05,0.000973657580267694,-0.0170486819501232
0.008,0.000119075784625096,-1.39213976009583,-0.443131848588032,6.28318530717959e-05,0.000973657580267694,-0.0167326046234817
0.0085,0.000121337981726632,-1.34071419443926,-0.426762582636953,6.28318530717959e-05,0.000973657580267694,-0.0164194679677035
0.009,0.000123652450106973,-1.29099419325217,-0.410936214718032,6.28318530717959e-05,0.000973657580267694,-0.0161109537353422
0.0095,0.000126010171517568,-1.24313569162757,-0.39570238051298,6.28318530717959e-05,0.000973657580267694,-0.0158083269587654
0.01,0.000128403258643036,-1.1972301634714,-0.381090197070381,6.28318530717959e-05,0.000973657580267694,-0.0155125258515469
0.0105,0.000130825039789212,-1.15331513161808,-0.367111608279394,6.28318530717959e-05,0.000973657580267694,-0.0152241953169111
0.011,0.000133269743726757,-1.11139033544442,-0.353766531181079,6.28318530717959e-05,0.000973657580267694,-0.0149437641871259
0.0115,0.000135732539303764,-1.0714250426823,-0.341045183390665,6.28318530717959e-05,0.000973657580267694,-0.0146714721557433
0.012,0.000138209384652427,-1.03336720421589,-0.328930997160021,6.28318530717959e-05,0.000973657580267694,-0.0144074142372531
0.0125,0.00014069666141384,-0.997153818443797,-0.317403918456577,6.28318530717959e-05,0.000973657580267694,-0.0141516002416619
0.013,0.00014319164556618,-0.962707557057543,-0.306439332915262,6.28318530717959e-05,0.000973657580267694,-0.0139039221863021
0.0135,0.000145692171672521,-0.92994509323747,-0.296010716785594,6.28318530717959e-05,0.000973657580267694,-0.0136642054282496
0.014,0.000148196474243822,-0.89878123847286,-0.286090953722423,6.28318530717959e-05,0.000973657580267694,-0.0134322346421894
0.0145,0.000150703692144723,-0.869124427428647,-0.276650897574365,6.28318530717959e-05,0.000973657580267694,-0.0132077169461599
0.015,0.000153213018774795,-0.840888478148454,-0.267663115772695,6.28318530717959e-05,0.000973657580267694,-0.0129903679861721
0.0155,0.000155722596733381,-0.814003864636247,-0.25910547750553,6.28318530717959e-05,0.000973657580267694,-0.0127800032286881
0.016,0.00015823279231416,-0.78838210306832,-0.250949817497014,6.28318530717959e-05,0.000973657580267694,-0.012576262107413
0.0165,0.000160743413642299,-0.763947241396865,-0.243171959459457,6.28318530717959e-05,0.000973657580267694,-0.0123788515153951
0.017,0.000163253311175324,-0.740637579101847,-0.235752263507347,6.28318530717959e-05,0.000973657580267694,-0.0121875671949153
0.0175,0.000165763080285796,-0.718379820303605,-0.228667398837573,6.28318530717959e-05,0.000973657580267694,-0.0120020850223392
0.018,0.000168272416334335,-0.697114119089215,-0.221898315904402,6.28318530717959e-05,0.000973657580267694,-0.0118221664745163
0.0185,0.000170780774831513,-0.67678664751853,-0.215427880742332,6.28318530717959e-05,0.000973657580267694,-0.0116476022750839
0.019,0.000173288452110061,-0.657340659511089,-0.209238030512953,6.28318530717959e-05,0.000973657580267694,-0.0114781372199062
0.0195,0.0001757952546844,-0.638727250889204,-0.203313198533028,6.28318530717959e-05,0.000973657580267694,-0.0113135636461158
0.02,0.000178301183345347,-0.620899471312696,-0.19763844004512,6.28318530717959e-05,0.000973657580267694,-0.0111536727682411
