"time","heatCapacitor.T","pipe.T"
0.057,297.674924170607,294.116408835704
0.0575,297.707086109015,294.129380875557
0.058,297.739152348442,294.142383715413
0.0585,297.771123502426,294.155416599478
0.059,297.803000175563,294.168478785983
0.0595,297.834782963506,294.181569547186
0.06,297.86647245296,294.194688169371
0.0605,297.89806922169,294.207833952848
0.061,297.929573838515,294.221006211952
0.0615,297.960986863309,294.234204275044
0.062,297.992308847004,294.247427484512
0.0625,298.023540331585,294.26067519677
0.063,298.054681850094,294.273946782257
0.0635,298.08573397036,294.287241554548
0.064,298.116699076337,294.300555882537
0.0645,298.147576192987,294.313891580056
0.065,298.178365858983,294.327248006523
0.0655,298.20906860564,294.340624532811
0.066,298.239684956913,294.354020541245
0.0665,298.270215429401,294.367435425606
0.067,298.300660532345,294.380868591127
0.0675,298.331020767628,294.394319454498
0.068,298.361296629774,294.40778744386
0.0685,298.391488605953,294.421271998813
0.069,298.421597175973,294.434772570405
0.0695,298.451622812285,294.448288621144
0.07,298.481565979985,294.461819624987
0.0705,298.511427136809,294.47536506735
0.071,298.541206733134,294.4889244451
0.0715,298.570905211983,294.502497266559
0.072,298.600523930473,294.516081562764
0.0725,298.630063176505,294.529677091793
0.073,298.659522940595,294.543284091746
0.0735,298.68890366888,294.556902064181
0.074,298.718205801355,294.570530520141
0.0745,298.747429771876,294.584168980154
0.075,298.776576008161,294.597816974234
0.0755,298.805644931787,294.611474041882
0.076,298.83463695819,294.625139732085
0.0765,298.863552496669,294.638813603317
0.077,298.892391950382,294.652495223535
0.0775,298.921155716347,294.666184170185
0.078,298.949844185444,294.679880030199
0.0785,298.978457742412,294.693582399993
0.079,299.006996765851,294.707290885469
0.0795,299.035461628221,294.721005102019
0.08,299.063852930495,294.734724297883
0.0805,299.09217162721,294.748447153436
0.081,299.120417506167,294.762174221384
0.0815,299.148590947712,294.775905102985
0.082,299.176692328197,294.789639405537
0.0825,299.204722020047,294.80337674228
0.083,299.232680391815,294.817116732291
0.0835,299.260567808248,294.830859000394
0.084,299.288384630346,294.844603177055
0.0845,299.316131215424,294.858348898287
0.085,299.343807917176,294.872095805552
0.0855,299.371415085729,294.885843545658
0.086,299.398953067714,294.899591770667
0.0865,299.426422206318,294.913340137792
0.087,299.453822841353,294.927088309299
0.0875,299.481155309313,294.940835952412
0.088,299.508419943435,294.95458273921
0.0885,299.5356171298,294.968328261667
0.089,299.562747162811,294.982072250512
0.0895,299.589810361176,294.995814399577
0.09,299.616807047921,295.009554396057
0.0905,299.643737543269,295.023291931294
0.091,299.670602164697,295.037026700677
0.0915,299.697401227011,295.050758403533
0.092,299.724135042402,295.064486743029
0.0925,299.750803920518,295.078211426057
0.093,299.777408168526,295.091932163142
0.0935,299.80394809118,295.105648668329
0.094,299.830423990882,295.119360659079
0.0945,299.856836167752,295.133067856168
0.095,299.88318491969,295.146769983583
0.0955,299.909470542444,295.160466768412
0.096,299.935693329672,295.174157940745
0.0965,299.961853573011,295.187843233567
0.097,299.98795156214,295.201522382653
0.0975,300.013987584845,295.215195126466
0.098,300.039961927087,295.228861206051
0.0985,300.065874873064,295.242520364928
0.099,300.091726705278,295.256172348993
0.0995,300.117517704601,295.26981690641
0.1,300.143248150338,295.283453787506
0.1005,300.168918320296,295.297082744668
0.101,300.194528490845,295.310703532238
0.1015,300.220078936987,295.32431590641
0.102,300.245569932419,295.337919625121
0.1025,300.271001749599,295.351514447953
0.103,300.296374659812,295.365100136023
0.1035,300.321688933235,295.378676451881
0.104,300.346944839,295.392243159407
0.1045,300.372142442664,295.4058003471
0.105,300.397280315787,295.419350487891
0.1055,300.422360294428,295.432890843465
0.106,300.447382616901,295.446421225549
0.1065,300.472347519527,295.459941448709
0.107,300.497255236679,295.473451330289
0.1075,300.522106000814,295.486950690349
0.108,300.546900042514,295.500439351601
0.1085,300.571637590529,295.513917139352
0.109,300.596318871808,295.527383881434
0.1095,300.620944111546,295.540839408149
0.11,300.645513533216,295.554283552203
0.1105,300.670027358611,295.567716148646
0.111,300.694485807883,295.581137034808
0.1115,300.718889099581,295.594546050239
0.112,300.743237450689,295.607943036644
0.1125,300.767531076667,295.621327837824
0.113,300.791770191487,295.634700299613
0.1135,300.815955007672,295.648060269814
0.114,300.84008573634,295.661407598141
0.1145,300.864162587234,295.674742136151
0.115,300.888185768768,295.688063737187
0.1155,300.912155488063,295.701372256315
0.116,300.936071950986,295.71466755026
0.1165,300.959935362187,295.727949477344
0.117,300.98374592514,295.741217897427
0.1175,301.007503842184,295.754472671841
0.118,301.031209314555,295.76771366333
0.1185,301.054862542432,295.78094073599
0.119,301.07846372497,295.7941537552
0.1195,301.102013060343,295.807352587568
0.12,301.12551074578,295.820537100864
0.1205,301.148956977606,295.83370716396
0.121,301.172351745149,295.846862991742
0.1215,301.195694986974,295.860004883648
0.122,301.218987269657,295.873132087672
0.1225,301.242228780068,295.886244486884
0.123,301.265419704123,295.899341965545
0.1235,301.28856022682,295.912424409058
0.124,301.311650532276,295.925491703907
0.1245,301.334690803759,295.938543737605
0.125,301.357681223723,295.951580398638
0.1255,301.380621973843,295.96460157641
0.126,301.40351323505,295.977607161188
0.1265,301.426355187564,295.990597044047
0.127,301.44914801093,296.003571116813
0.1275,301.471891884055,296.016529272011
0.128,301.494586985237,296.029471402808
0.1285,301.517233492203,296.042397402957
0.129,301.539831582144,296.055307166745
0.1295,301.562381431749,296.068200588932
0.13,301.584883217239,296.081077564705
0.1305,301.607337114403,296.093937989612
0.131,301.629743298629,296.106781759516
0.1315,301.652101944946,296.119608770534
0.132,301.674413228049,296.132418918987
0.1325,301.696677322341,296.145212101338
0.133,301.718894401966,296.157988214143
0.1335,301.74106464084,296.170747153993
0.134,301.763188212692,296.183488817461
0.1345,301.785265291093,296.196213101042
0.135,301.807296049491,296.208919901104
0.1355,301.829280661251,296.221609113829
0.136,301.851216964401,296.234284386052
0.1365,301.873106686439,296.246943117079
0.137,301.894950371545,296.259584606522
0.1375,301.916748165568,296.272208793464
0.138,301.938500213438,296.284815618139
0.1385,301.960206659184,296.297405021908
0.139,301.981867645956,296.309976947225
0.1395,302.003483316038,296.322531337607
0.14,302.025053810873,296.335068137611
0.1405,302.046579271076,296.347587292797
0.141,302.068059836455,296.360088749704
0.1415,302.08949564603,296.372572455818
0.142,302.110886838052,296.385038359544
0.1425,302.132233550017,296.397486410176
0.143,302.15353591869,296.409916557868
0.1435,302.174794080122,296.422328753604
0.144,302.196008169667,296.43472294917
0.1445,302.217178322002,296.447099097124
0.145,302.238304671144,296.459457150765
0.1455,302.25938735047,296.471797064108
0.146,302.280426492737,296.484118791849
0.1465,302.301422230095,296.496422289341
0.147,302.322374694113,296.508707512561
0.1475,302.343284015791,296.520974418083
0.148,302.364150325583,296.533222963046
0.1485,302.384973753412,296.545453105128
0.149,302.405754428692,296.557664802515
0.1495,302.426492480344,296.56985801387
0.15,302.447188036816,296.582032698307
0.1505,302.467840897306,296.594189343492
0.151,302.488450830757,296.606328485383
0.1515,302.509018513152,296.618449202668
0.152,302.529544061781,296.630551471143
0.1525,302.550027593205,296.642635267462
0.153,302.570469223274,296.654700569117
0.1535,302.590869067135,296.666747354417
0.154,302.611227239249,296.678775602469
0.1545,302.631543853403,296.690785293152
0.155,302.651819022722,296.702776407106
0.1555,302.672052859681,296.714748925701
0.156,302.692245476122,296.726702831025
0.1565,302.712396983265,296.738638105857
0.157,302.732507491719,296.750554733652
0.1575,302.752577111499,296.762452698516
0.158,302.772605952035,296.774331985187
0.1585,302.792594122189,296.786192579017
0.159,302.812541730265,296.798034465946
0.1595,302.832448884024,296.809857632488
0.16,302.852315690696,296.821662065703
0.1605,302.872142256994,296.833447753184
0.161,302.891928689125,296.845214683031
0.1615,302.911675092806,296.856962843833
0.162,302.931381573275,296.868692224647
0.1625,302.951048235305,296.880402814977
0.163,302.970675183217,296.892094604755
0.1635,302.990262520892,296.903767584317
0.164,303.009810351786,296.915421744385
0.1645,303.029318778941,296.927057076049
0.165,303.048787905,296.938673570741
0.1655,303.068217713872,296.950271415143
0.166,303.087608389016,296.961850466955
0.1665,303.106960048056,296.973410691991
0.167,303.12627279076,296.984952085175
0.1675,303.145546716509,296.996474641756
0.168,303.164781924307,297.007978357292
0.1685,303.1839785128,297.01946322763
0.169,303.203136580282,297.030929248886
0.1695,303.222256224709,297.042376417429
0.17,303.241337543714,297.053804729855
0.1705,303.260380634615,297.065214182977
0.171,303.27938559443,297.076604773797
0.1715,303.298352519888,297.087976499494
0.172,303.317281507444,297.0993293574
0.1725,303.336172653285,297.110663344982
0.173,303.35502605335,297.121978459825
0.1735,303.373841803336,297.13327469961
0.174,303.392619998713,297.144552062096
0.1745,303.411360734739,297.155810545102
0.175,303.430064106464,297.167050146484
0.1755,303.448730208752,297.178270864122
0.176,303.467359136286,297.189472695894
0.1765,303.485950983584,297.200655639661
0.177,303.50450584501,297.211819693248
0.1775,303.523023814787,297.222964854423
0.178,303.541504987007,297.234091120878
0.1785,303.559949455646,297.245198490211
0.179,303.578357314575,297.256286959906
0.1795,303.596728657573,297.267356527313
0.18,303.615063348588,297.278407560691
0.1805,303.633361262736,297.289440409977
0.181,303.651622848354,297.300454499049
0.1815,303.669848192474,297.311449835027
0.182,303.688037381856,297.322426425193
0.1825,303.706190502992,297.333384276984
0.183,303.724307642115,297.344323397974
0.1835,303.742388885208,297.355243795865
0.184,303.760434318012,297.366145478473
0.1845,303.778444026032,297.377028453716
0.185,303.796418094551,297.387892729597
0.1855,303.814356608632,297.398738314199
0.186,303.832259653128,297.409565215665
0.1865,303.850127312694,297.420373442188
0.187,303.867959671791,297.431163002
0.1875,303.885756814694,297.441933903358
0.188,303.903518825505,297.452686154527
0.1885,303.921245788157,297.463419763776
0.189,303.938937786422,297.474134739357
0.1895,303.956594903922,297.484831089497
0.19,303.974217224137,297.495508822383
0.1905,303.991804830411,297.506167946151
0.191,304.009357805961,297.516808468871
0.1915,304.026876233887,297.527430398536
0.192,304.044360197179,297.53803374305
0.1925,304.061809778724,297.548618510212
0.193,304.079225061317,297.559184707707
0.1935,304.096606127668,297.56973234309
0.194,304.113953060409,297.580261423775
0.1945,304.131265942104,297.590771957023
0.195,304.148544855257,297.601263949928
0.1955,304.16578988232,297.611737409403
0.196,304.1830011057,297.622192342169
0.1965,304.20017860777,297.632628754744
0.197,304.217322470875,297.643046653426
0.1975,304.234432777342,297.653446044283
0.198,304.251509609484,297.663826933139
0.1985,304.268553049616,297.674189325564
0.199,304.285563180056,297.684533226857
0.1995,304.302540083137,297.694858642036
0.2,304.319483841215,297.705165575825
0.2005,304.336395739716,297.715480592953
0.201,304.353274903708,297.725833885365
0.2015,304.370121882523,297.736225015002
0.202,304.386936715102,297.7466539509
0.2025,304.403720690891,297.757119699911
0.203,304.420473572865,297.767622444647
0.2035,304.437195270708,297.778162254692
0.204,304.453885784421,297.788739130045
0.2045,304.470548800746,297.799350415055
0.205,304.487183184072,297.80999692773
0.2055,304.503788241437,297.820679167229
0.206,304.52036397284,297.831397133551
0.2065,304.536910378283,297.842150826697
0.207,304.553427457764,297.852940246665
0.2075,304.569915211284,297.863765393457
0.208,304.586373638843,297.874626267073
0.2085,304.60280746395,297.885519748149
0.209,304.619216300474,297.896446091685
0.2095,304.63559754917,297.907407014197
0.21,304.651951210038,297.918402515685
0.2105,304.668277283078,297.929432596149
0.211,304.68457576829,297.94049725559
0.2115,304.700846665674,297.951596494007
0.212,304.717089975229,297.9627303114
0.2125,304.733309962611,297.973896116726
0.213,304.749509793141,297.985091987303
0.2135,304.765684365385,297.996321021847
0.214,304.781833679343,298.007583220356
0.2145,304.797957735016,298.01887858283
0.215,304.814056532402,298.030207109271
0.2155,304.830130071502,298.041568799677
0.216,304.846178352316,298.052963654048
0.2165,304.862203609328,298.06439048287
0.217,304.878212367136,298.075845812803
0.2175,304.894198143229,298.087333094781
0.218,304.910160937609,298.098852328802
0.2185,304.926100750274,298.110403514868
0.219,304.942017581225,298.121986652978
0.2195,304.957911430462,298.133601743132
0.22,304.973782297985,298.14524878533
0.2205,304.989630402958,298.156927689415
0.221,305.005461708363,298.168636002435
0.2215,305.021272221918,298.180375366669
0.222,305.037062180798,298.192145684551
0.2225,305.052831822183,298.203946858514
0.223,305.06858138325,298.215778790993
0.2235,305.084311101178,298.22764138442
0.224,305.100021213143,298.23953454123
0.2245,305.115711956323,298.251458163856
0.225,305.131383567898,298.263412154733
0.2255,305.147036285043,298.275396416292
0.226,305.162670344938,298.28741085097
0.2265,305.178285984759,298.299455361198
0.227,305.193883441686,298.311529849411
0.2275,305.209462952895,298.323634218042
0.228,305.225024755564,298.335768369525
0.2285,305.240569086871,298.347932206294
0.229,305.256096927272,298.36012625176
0.2295,305.271608347364,298.372350269189
0.23,305.287103249317,298.384603881126
0.2305,305.302581886095,298.396887003194
0.231,305.318044510661,298.409199551016
0.2315,305.33349137598,298.421541440212
0.232,305.348922735015,298.433912586406
0.2325,305.364338840729,298.44631290522
0.233,305.379739946088,298.458742312276
0.2335,305.395126304054,298.471200723196
0.234,305.410498167591,298.483688053603
0.2345,305.425855789664,298.49620421912
0.235,305.441199423236,298.508749135367
0.2355,305.45652932127,298.521322717968
0.236,305.471845736732,298.533924882544
0.2365,305.487148922584,298.546555544719
0.237,305.502438589423,298.559215681238
0.2375,305.517713855286,298.571907428179
0.238,305.532976268003,298.584628167792
0.2385,305.548226058881,298.597377858074
0.239,305.563463459224,298.610156457022
0.2395,305.578688700337,298.622963922632
0.24,305.593902013525,298.635800212903
0.2405,305.609103630094,298.648665285829
0.241,305.624293781349,298.661559099409
0.2415,305.639472698595,298.67448161164
0.242,305.654640613138,298.687432780517
0.2425,305.669797756281,298.700412564038
0.243,305.684944359331,298.713420920199
0.2435,305.700080653593,298.726457806998
0.244,305.715206870371,298.739523182431
0.2445,305.730323240971,298.752617004495
0.245,305.745429996698,298.765739231187
0.2455,305.760525187203,298.778893639349
0.246,305.775610538959,298.792077569783
0.2465,305.790686506948,298.805290588954
0.247,305.805753297148,298.818532699191
0.2475,305.820811115536,298.831803902827
0.248,305.835860168091,298.845104202192
0.2485,305.850900660789,298.858433599618
0.249,305.865932799609,298.871792097434
0.2495,305.880956790528,298.885179697972
0.25,305.895972839524,298.898596403564
0.2505,305.910981152574,298.91204221654
0.251,305.925981935657,298.92551713923
0.2515,305.940975394749,298.939021173967
0.252,305.955961735829,298.95255432308
0.2525,305.970941164873,298.966116588902
0.253,305.985913887861,298.979707973762
0.2535,306.000879245741,298.993330114927
0.254,306.015837226913,299.006983425956
0.2545,306.030788792785,299.02066648139
0.255,306.045734131046,299.034379318127
0.2555,306.060673429385,299.048121973064
0.256,306.07560687549,299.061894483101
0.2565,306.09053465705,299.075696885134
0.257,306.105456961752,299.089529216063
0.2575,306.120373977287,299.103391512786
0.258,306.135285891341,299.1172838122
0.2585,306.150192891603,299.131206151204
0.259,306.165095165763,299.145158566695
0.2595,306.179992901508,299.159141095573
0.26,306.194886286527,299.173153774736
0.2605,306.209775508508,299.187196641081
0.261,306.22466075514,299.201269731506
0.2615,306.239542144065,299.215373269531
0.262,306.254419349526,299.229508659981
0.2625,306.269293000204,299.243674764852
0.263,306.284163270182,299.257871657296
0.2635,306.29903033302,299.27209941185
0.264,306.313894361759,299.286358104434
0.2645,306.328755528922,299.300647812352
0.265,306.343614006512,299.314968614294
0.2655,306.358469966012,299.32932059033
0.266,306.373323578386,299.343703821918
0.2665,306.388175014078,299.358118391896
0.267,306.403024443014,299.37256438449
0.2675,306.417872034598,299.387041885306
0.268,306.432717957718,299.401550981337
0.2685,306.447562380739,299.416091760958
0.269,306.462405471509,299.430664313929
0.2695,306.477247397356,299.445268731393
0.27,306.492088325088,299.459905105878
0.2705,306.506928420994,299.474573531295
0.271,306.521767850843,299.489274102939
0.2715,306.536606779885,299.504006917489
0.272,306.551445372851,299.518772073009
0.2725,306.566283793953,299.533569668946
0.273,306.581122206881,299.548399806129
0.2735,306.595960774807,299.563262586775
0.274,306.610799660386,299.578158114481
0.2745,306.625639025749,299.593086494231
0.275,306.640479032511,299.608047832391
0.2755,306.655319841767,299.623042236712
0.276,306.67016161409,299.638069816327
0.2765,306.685004509538,299.653130681756
0.277,306.699848687645,299.6682249449
0.2775,306.714694307428,299.683352719045
0.278,306.729541437458,299.698514344913
0.2785,306.744390137737,299.713710184835
0.279,306.759240717832,299.728939973897
0.2795,306.77409333249,299.744203836427
0.28,306.788948135882,299.759501898283
0.2805,306.803805281605,299.774834286845
0.281,306.818664922679,299.790201131023
0.2815,306.833527211546,299.805602561249
0.282,306.848392300074,299.821038709485
0.2825,306.863260339555,299.836509709218
0.283,306.878131480705,299.85201569546
0.2835,306.893005873662,299.867556804749
0.284,306.907883667991,299.883133175152
0.2845,306.922765012678,299.89874494626
0.285,306.937650056134,299.914392259189
0.2855,306.952538946196,299.930075256585
0.286,306.967431830122,299.945794082615
0.2865,306.982328854596,299.961548882978
0.287,306.997230165725,299.977339804894
0.2875,307.012135909039,299.993166997112
0.288,307.027046229495,300.009030609907
0.2885,307.04196127147,300.024930795079
0.289,307.056881178768,300.040867705955
0.2895,307.071806094617,300.056841497388
0.29,307.086736161666,300.072852325758
0.2905,307.101671521991,300.08890034897
0.291,307.116612317091,300.104985726456
0.2915,307.131558687888,300.121108619172
0.292,307.14651077473,300.137269189604
0.2925,307.161468717387,300.15346760176
0.293,307.176432655053,300.169704021179
0.2935,307.191402726348,300.185978614921
0.294,307.206379069314,300.202291551575
0.2945,307.221363589374,300.218641135698
0.295,307.236356188592,300.23502778672
0.2955,307.251355838009,300.251452907411
0.296,307.266362692157,300.267916652637
0.2965,307.281376905389,300.284419178366
0.297,307.296398631879,300.300960641673
0.2975,307.311428025626,300.317541200739
0.298,307.326465240452,300.334161014851
0.2985,307.341510429998,300.350820244398
0.299,307.356563747732,300.367519050879
0.2995,307.371625346941,300.384257596897
0.3,307.386695380738,300.401036046159
0.3005,307.401774002054,300.417854563479
0.301,307.416861363648,300.434713314777
0.3015,307.431957618098,300.451612467078
0.302,307.447062917805,300.468552188511
0.3025,307.462177414993,300.485532648312
0.303,307.47730126171,300.502554016824
0.3035,307.492434609824,300.519616465493
0.304,307.507577611027,300.536720166871
0.3045,307.522730416834,300.553865294616
0.305,307.537893178582,300.571052023493
0.3055,307.55306604743,300.588280529369
0.306,307.568249174362,300.605550989221
0.3065,307.583442710181,300.622863581127
0.307,307.598646805515,300.640218484273
0.3075,307.613861610815,300.657615878952
0.308,307.629087276352,300.675055946558
0.3085,307.644323952222,300.692538869596
0.309,307.659571788343,300.710064831672
0.3095,307.674830934455,300.7276340175
0.31,307.690101540122,300.745246612899
0.3105,307.705383754728,300.762902804793
0.311,307.720679055742,300.780602251364
0.3115,307.735986726406,300.798345487115
0.312,307.75130664305,300.816132810996
0.3125,307.76663896344,300.833964410728
0.313,307.781983845345,300.851840475066
0.3135,307.79734144653,300.8697611938
0.314,307.81271192476,300.887726757754
0.3145,307.8280954378,300.905737358789
0.315,307.843492143415,300.923793189801
0.3155,307.858902199367,300.941894444718
0.316,307.874325763418,300.960041318507
0.3165,307.889762993331,300.978234007168
0.317,307.905214046865,300.996472707736
0.3175,307.920679081782,301.014757618283
0.318,307.93615825584,301.033088937913
0.3185,307.951651726799,301.051466866767
0.319,307.967159652415,301.069891606021
0.3195,307.982682190445,301.088363357885
0.32,307.998219498647,301.106882325607
0.3205,308.013771734776,301.125448713465
0.321,308.029339056586,301.144062726778
0.3215,308.044921621831,301.162724571895
0.322,308.060519588264,301.181434456202
0.3225,308.076133113639,301.200192588122
0.323,308.091762355706,301.21899917711
0.3235,308.107407472217,301.237854433657
0.324,308.123068620922,301.256758569291
0.3245,308.13874595957,301.275711796572
0.325,308.15443964591,301.294714329097
0.3255,308.17014983769,301.313766381498
0.326,308.185876692657,301.332868169441
0.3265,308.201620368556,301.352019909629
0.327,308.217381088029,301.371221838802
0.3275,308.233160282336,301.390474548694
0.328,308.248956926435,301.409777912721
0.3285,308.264771185683,301.429132153956
0.329,308.280603225586,301.448537496549
0.3295,308.296453211798,301.46799416573
0.33,308.312321310124,301.487502387808
0.3305,308.328207686516,301.507062390169
0.331,308.34411250708,301.526674401282
0.3315,308.360035938066,301.546338650691
0.332,308.375978145876,301.566055369021
0.3325,308.391939297063,301.585824787977
0.333,308.407919558325,301.605647140341
0.3335,308.423919096515,301.625522659975
0.334,308.43993807863,301.64545158182
0.3345,308.45597667182,301.665434141897
0.335,308.472035043383,301.685470577303
0.3355,308.488113360766,301.705561126219
0.336,308.504211791566,301.725706027899
0.3365,308.52033050353,301.745905522682
0.337,308.536469664554,301.766159851981
0.3375,308.552629442682,301.786469258292
0.338,308.568810006109,301.806833985187
0.3385,308.58501152318,301.827254277319
0.339,308.601234162386,301.84773038042
0.3395,308.617478092371,301.8682625413
0.34,308.633743481927,301.888851007848
0.3405,308.650030499996,301.909496029032
0.341,308.666339315668,301.930197854902
0.3415,308.682670098184,301.950956736582
0.342,308.699023016932,301.971772926279
0.3425,308.715398241453,301.992646677278
0.343,308.731795941434,302.013578243942
0.3435,308.748216620409,302.034568219042
0.344,308.764661054483,302.055617471816
0.3445,308.781128613282,302.076725450641
0.345,308.797619473862,302.09789242104
0.3455,308.814133813562,302.11911864975
0.346,308.83067181,302.14040440472
0.3465,308.847233641079,302.161749955113
0.347,308.863819484983,302.183155571306
0.3475,308.88042952018,302.204621524889
0.348,308.897063925418,302.226148088666
0.3485,308.913722879728,302.247735536652
0.349,308.930406562425,302.269384144079
0.3495,308.947115153104,302.291094187389
0.35,308.963848831644,302.31286594424
0.3505,308.980607778205,302.334699693502
0.351,308.99739217323,302.356595715258
0.3515,309.014202197444,302.378554290806
0.352,309.031038031855,302.400575702657
0.3525,309.047899857752,302.422660234533
0.353,309.064787856708,302.444808171373
0.3535,309.081702210576,302.467019799328
0.354,309.098643101493,302.48929540576
0.3545,309.115610711879,302.511635279249
0.355,309.132605224434,302.534039709584
0.3555,309.149626822143,302.55650898777
0.356,309.16667568827,302.579043406025
0.3565,309.183752006364,302.601643257779
0.357,309.200855960255,302.624308837678
0.3575,309.217987734057,302.647040441579
0.358,309.235147512163,302.669838366553
0.3585,309.252335479252,302.692702910885
0.359,309.269551820283,302.715634374074
0.3595,309.286796720498,302.738633056829
0.36,309.304070867375,302.761699902663
0.3605,309.321374516398,302.784835303773
0.361,309.338707414484,302.808039003172
0.3615,309.356069756274,302.831311316994
0.362,309.37346173697,302.854652562947
0.3625,309.390883552341,302.878063060311
0.363,309.408335398726,302.901543129951
0.3635,309.425817473038,302.925093094315
0.364,309.443329972767,302.948713277446
0.3645,309.460873095988,302.972404004981
0.365,309.478447041361,302.996165604162
0.3655,309.496052008135,303.019998403835
0.366,309.513688196157,303.043902734462
0.3665,309.531355805871,303.067878928122
0.367,309.549055038324,303.091927318515
0.3675,309.56678609517,303.116048240974
0.368,309.584549178674,303.140242032461
0.3685,309.602344491716,303.164509031579
0.369,309.620172237797,303.188849578577
0.3695,309.63803262104,303.213264015349
0.37,309.655925846195,303.237752685449
0.3705,309.673852118646,303.262315934087
0.371,309.69181164441,303.286954108139
0.3715,309.709804630146,303.311667556154
0.372,309.727831283156,303.336456628352
0.3725,309.74589181139,303.361321676639
0.373,309.763986423451,303.386263054604
0.3735,309.782115328598,303.411281117529
0.374,309.80027873675,303.436376222391
0.3745,309.81847685849,303.46154872787
0.375,309.836709905072,303.486798994355
0.3755,309.85497808842,303.512127383945
0.376,309.873281621137,303.537534260456
0.3765,309.891621015179,303.563020541683
0.377,309.909996332803,303.588586314379
