"time","Nu","m_flow[1]","m_flow[2]","m_flow[3]","m_flow[4]","kc_1","kc_4","Re_1","Re_4","input_Nu.y"
0.00707,12.07,0.908286740719491,1,1,0.366454441109598,41.2338164893617,30.1046893203884,635.458497394478,369.980410289369,12.07
0.007272,12.272,0.935593879869751,1,1,0.378637955520183,41.9238936170213,30.6085126213592,654.563206111045,382.28115263198,12.272
0.007474,12.474,0.963256034057557,1,1,0.390953237927591,42.6139707446809,31.1123359223301,673.916291592568,394.71493082314,12.474
0.007676,12.676,0.991271957630198,1,1,0.403397415705408,43.3040478723404,31.616159223301,693.51688235148,407.278844596459,12.676
0.007878,12.878,1.01964042921361,1,1,0.415969073533095,43.994125,32.1199825242718,713.364123886124,419.971465013396,12.878
0.00808,13.08,1.04836025086335,1,1,0.428666827800527,44.6842021276596,32.6238058252427,733.457178086744,432.79139515094,13.08
0.008282,13.282,1.077430247258,1,1,0.441489325786695,45.3742792553192,33.1276291262136,753.795222671181,445.737269272407,13.282
0.008484,13.484,1.10684926493225,1,1,0.454435244832241,46.0643563829787,33.6314524271845,774.377450648322,458.807751992008,13.484
0.008686,13.686,1.13661617154718,1,1,0.467503291512888,46.7544335106383,34.1352757281553,795.203069807553,472.001537440334,13.686
0.008888,13.888,1.16672985519533,1,1,0.480692200819287,47.4445106382979,34.6390990291262,816.271302232596,485.317348436308,13.888
0.00909,14.09,1.19718922373849,1,1,0.494000735347512,48.1345877659575,35.1429223300971,837.581383838204,498.753935669891,14.09
0.009292,14.292,1.22799320417623,1,1,0.50742768450345,48.824664893617,35.646745631068,859.132563928348,512.310076898817,14.292
0.009494,14.494,1.25914074204322,1,1,0.520971863723511,49.5147420212766,36.1505689320388,880.924104774598,525.984576161801,14.494
0.009696,14.696,1.29063080083376,1,1,0.534632113713451,50.2048191489362,36.6543922330097,902.955281213493,539.77626301005,14.696
0.009898,14.898,1.32246236145187,1,1,0.548407299706583,50.8948962765957,37.1582155339806,925.225380261821,553.68399175832,14.898
0.0101,15.1,1.3546344216855,1,1,0.56229631074221,51.5849734042553,37.6620388349515,947.733700748751,567.70664075642,15.1
0.010302,15.302,1.38714599570344,1,1,0.576298058964836,52.2750505319149,38.1658621359223,970.479552963881,581.843111681673,15.302
0.010504,15.504,1.41999611357375,1,1,0.590411478944395,52.9651276595745,38.6696854368932,993.462258320303,596.092328852605,15.504
0.010706,15.706,1.45318382080246,1,1,0.604635527017556,53.655204787234,39.1735087378641,1016.68114903186,610.453238563917,15.706
0.010908,15.908,1.48670817789139,1,1,0.618969180650011,54.3452819148936,39.677332038835,1040.13556780381,624.924808442627,15.908
0.01111,16.11,1.52056825991419,1,1,0.633411437819481,55.0353590425532,40.1811553398058,1063.82486753621,639.506026825152,16.11
0.011312,16.312,1.55476315610954,1,1,0.647961316419126,55.7254361702128,40.6849786407767,1087.74841103927,654.195902154967,16.312
0.011514,16.514,1.58929196949058,1,1,0.662617853680932,56.4155132978723,41.1888019417476,1111.90557076017,668.993462400451,16.514
0.011716,16.716,1.62415381646984,1,1,0.677380105618605,57.1055904255319,41.6926252427185,1136.29572852058,683.897754492416,16.716
0.011918,16.918,1.65934782649879,1,1,0.692247146489467,57.7956675531915,42.1964485436893,1160.91827526453,698.907843780829,16.918
0.01212,17.12,1.69487314172129,1,1,0.707218068274815,58.4857446808511,42.7002718446602,1185.77261081596,714.022813510167,17.12
0.012322,17.322,1.73072891664025,1,1,0.722291980178162,59.1758218085106,43.2040951456311,1210.85814364546,729.241764312834,17.322
0.012524,17.524,1.76691431779686,1,1,0.737468008140817,59.8658989361702,43.7079184466019,1236.17429064589,744.56381372008,17.524
0.012726,17.726,1.80342852346177,1,1,0.752745294374221,60.5559760638298,44.2117417475728,1261.72047691631,759.988095689834,17.726
0.012928,17.928,1.84027072333757,1,1,0.768122996908449,61.2460531914894,44.7155650485437,1287.49613555385,775.513760150864,17.928
0.01313,18.13,1.87744011827224,1,1,0.783600289156335,61.936130319149,45.2193883495146,1313.50070745317,791.139972562705,18.13
0.013332,18.332,1.91493591998274,1,1,0.799176359492639,62.6262074468085,45.7232116504854,1339.73364111318,806.865913490784,18.332
0.013534,18.534,1.95275735078857,1,1,0.814850410847723,63.3162845744681,46.2270349514563,1366.19439245052,822.69077819618,18.534
0.013736,18.736,1.99090364335464,1,1,0.830621660315182,64.0063617021277,46.7308582524272,1392.88242461975,838.613776239479,18.736
0.013938,18.938,2.02937404044312,1,1,0.846489338772925,64.6964388297872,47.2346815533981,1419.79720783969,854.634131098215,18.938
0.01414,19.14,2.06816779467381,1,1,0.862452690517182,65.3865159574468,47.7385048543689,1446.93821922581,870.751079797351,19.14
0.014342,19.342,2.10728416829272,1,1,0.878510972908958,66.0765930851064,48.2423281553398,1474.30494262827,886.96387255233,19.342
0.014544,19.544,2.14672243294841,1,1,0.894663456032447,66.766670212766,48.7461514563107,1501.89686847549,903.271772424208,19.544
0.014746,19.746,2.18648186947582,1,1,0.910909422364956,67.4567473404255,49.2499747572816,1529.71349362291,919.674054986399,19.746
0.014948,19.948,2.22656176768722,1,1,0.927248166457897,68.1468244680851,49.7537980582524,1557.75432120668,936.170008002591,19.948
0.01515,20.15,2.26696142617002,1,1,0.943678994628394,68.8369015957447,50.2576213592233,1586.01886050227,952.758931115401,20.15
0.015352,20.352,2.3076801520911,1,1,0.960201224661144,69.5269787234043,50.7614446601942,1614.50662678754,969.44013554535,20.352
0.015554,20.554,2.34871726100743,1,1,0.976814185520086,70.2170558510638,51.2652679611651,1643.21714121025,986.212943799772,20.554
0.015756,20.756,2.39007207668265,1,1,0.993517217069531,70.9071329787234,51.7690912621359,1672.14993065974,1003.07668939125,20.756
0.015958,20.958,2.43174393090952,1,1,1.01030966980437,71.597210106383,52.2729145631068,1701.30452764271,1020.03071656524,20.958
0.01616,21.16,2.47373216333774,1,1,1.02719090458905,72.2872872340426,52.7767378640777,1730.68047016274,1037.07438003652,21.16
0.016362,21.362,2.51603612130722,1,1,1.04416029240488,72.9773643617021,53.2805611650486,1760.27730160369,1054.20704473407,21.362
0.016564,21.564,2.55865515968633,1,1,1.06121721410552,73.6674414893617,53.7843844660194,1790.09457061649,1071.42808555423,21.564
0.016766,21.766,2.60158864071513,1,1,1.07836106018015,74.3575186170213,54.2882077669903,1820.13183100946,1088.73688712155,21.766
0.016968,21.968,2.64483593385323,1,1,1.09559123052415,75.0475957446809,54.7920310679612,1850.3886416419,1106.13284355729,21.968
0.01717,22.17,2.68839641563215,1,1,1.11290713421699,75.7376728723404,55.295854368932,1880.86456632081,1123.61535825519,22.17
0.017372,22.372,2.73226946951214,1,1,1.13030818930704,76.42775,55.7996776699029,1911.55917370063,1141.18384366415,22.372
0.017574,22.574,2.77645448574301,1,1,1.14779382260298,77.1178271276596,56.3035009708738,1942.47203718599,1158.83772107771,22.574
0.017776,22.776,2.82095086122911,1,1,1.16536346947172,77.8079042553192,56.8073242718447,1973.60273483715,1176.57642042995,22.776
0.017978,22.978,2.8657579993981,1,1,1.18301657364241,78.4979813829787,57.3111475728155,2004.95084927825,1194.39938009767,22.978
0.01818,23.18,2.91087531007345,1,1,1.20075258701644,79.1880585106383,57.8149708737864,2036.5159676081,1212.30604670854,23.18
0.018382,23.382,2.95630220935058,1,1,1.21857096948317,79.8781356382979,58.3187941747573,2068.29768131347,1230.29587495505,23.382
0.018584,23.584,3.00203811947636,1,1,1.23647118874112,80.5682127659575,58.8226174757282,2100.29558618487,1248.368327414,23.584
0.018786,23.786,3.04808246873204,1,1,1.25445272012455,81.258289893617,59.326440776699,2132.50928223458,1266.5228743714,23.786
0.018988,23.988,3.09443469131931,1,1,1.27251504643511,81.9483670212766,59.8302640776699,2164.93837361697,1284.7589936525,23.988
0.01919,24.19,3.14109422724949,1,1,1.29065765777843,82.6384441489362,60.3340873786408,2197.58246855095,1303.0761704568,24.19
0.019392,24.392,3.18806052223572,1,1,1.30888005140553,83.3285212765958,60.8379106796116,2230.44117924455,1321.47389719793,24.392
0.019594,24.594,3.23533302758796,1,1,1.3271817315587,84.0185984042553,61.3417339805825,2263.51412182148,1339.95167334808,24.594
0.019796,24.796,3.28291120011089,1,1,1.34556220932192,84.7086755319149,61.8455572815534,2296.80091624969,1358.50900528698,24.796
0.019998,24.998,3.33079450200435,1,1,1.36402100247551,85.3987526595745,62.3493805825243,2330.30118627169,1377.14540615507,24.998
0.0202,25.2,3.37898240076652,1,1,1.38255763535487,86.088829787234,62.8532038834951,2364.01455933684,1395.860395711,25.2
0.020402,25.402,3.42747436909951,1,1,1.40117163871326,86.7789069148936,63.357027184466,2397.94066653529,1414.65350019299,25.402
0.020604,25.604,3.47626988481734,1,1,1.41986254958833,87.4689840425532,63.8608504854369,2432.0791425336,1433.52425218416,25.604
0.020806,25.806,3.52536843075641,1,1,1.43862991117248,88.1590611702128,64.3646737864078,2466.42962551212,1452.47219048156,25.806
0.021008,26.008,3.57476949468809,1,1,1.45747327268667,88.8491382978723,64.8684970873786,2500.99175710378,1471.49685996883,26.008
0.02121,26.21,3.62447256923352,1,1,1.47639218925777,89.5392154255319,65.3723203883495,2535.76518233457,1490.59781149232,26.21
0.021412,26.412,3.6744771517806,1,1,1.49538622179921,90.2292925531915,65.8761436893204,2570.74954956538,1509.77460174066,26.412
0.021614,26.614,3.72478274440298,1,1,1.5144549368949,90.9193696808511,66.3799669902913,2605.94451043537,1529.02679312749,26.614
0.021816,26.816,3.77538885378099,1,1,1.53359790668622,91.6094468085107,66.8837902912621,2641.34971980666,1548.35395367739,26.816
0.022018,27.018,3.82629499112459,1,1,1.55281470876205,92.2995239361702,67.387613592233,2676.96483571036,1567.75565691488,27.018
0.02222,27.22,3.8775006720981,1,1,1.57210492605175,92.9896010638298,67.8914368932039,2712.789519294,1587.2314817563,27.22
0.022422,27.422,3.92900541674675,1,1,1.59146814672085,93.6796781914894,68.3952601941748,2748.82343477006,1606.7810124046,27.422
0.022624,27.624,3.98080874942496,1,1,1.61090396406963,94.369755319149,68.8990834951456,2785.06624936587,1626.40383824684,27.624
0.022826,27.826,4.03291019872641,1,1,1.63041197643419,95.0598324468085,69.4029067961165,2821.51763327459,1646.09955375439,27.826
0.023028,28.028,4.08530929741557,1,1,1.64999178709017,95.7499095744681,69.9067300970874,2858.17725960742,1665.86775838565,28.028
0.02323,28.23,4.13800558236098,1,1,1.6696430041589,96.4399867021277,70.4105533980583,2895.04480434682,1685.70805649135,28.23
0.023432,28.432,4.19099859447,1,1,1.68936524051594,97.1300638297872,70.9143766990291,2932.11994630093,1705.62005722221,28.432
0.023634,28.634,4.24428787862505,1,1,1.70915811370197,97.8201409574468,71.4182,2969.4023670589,1725.60337443895,28.634
0.023836,28.836,4.2978729836213,1,1,1.7290212458359,98.5102180851064,71.9220233009709,3006.89175094737,1745.65762662454,28.836
0.024038,29.038,4.35175346210583,1,1,1.74895426353014,99.200295212766,72.4258466019418,3044.58778498785,1765.78243679873,29.038
0.02424,29.24,4.40592887051808,1,1,1.76895679780802,99.8903723404255,72.9296699029126,3082.49015885506,1785.97743243461,29.24
0.024442,29.442,4.46039876903161,1,1,1.78902848402322,100.580449468085,73.4334932038835,3120.59856483622,1806.24224537729,29.442
0.024644,29.644,4.51516272149727,1,1,1.80916896178118,101.270526595745,73.9373165048544,3158.91269779124,1826.57651176453,29.644
0.024846,29.846,4.57022029538749,1,1,1.82937787486241,101.960603723404,74.4411398058252,3197.43225511379,1846.97987194938,29.846
0.025048,30.048,4.62557106174182,1,1,1.84965487114773,102.650680851064,74.9449631067961,3236.1569366932,1867.45197042461,30.048
0.02525,30.25,4.68121459511371,1,1,1.86999960254524,103.340757978723,75.448786407767,3275.08644487716,1887.99245574902,30.25
0.025452,30.452,4.73715047351835,1,1,1.89041172491905,104.030835106383,75.9526097087379,3314.2204844353,1908.60098047551,30.452
0.025654,30.654,4.79337827838173,1,1,1.91089089801973,104.720912234043,76.4564330097087,3353.55876252353,1929.27720108082,30.654
0.025856,30.856,4.84989759449061,1,1,1.93143678541642,105.410989361702,76.9602563106796,3393.10098864902,1950.020777897,30.856
0.026058,31.058,4.90670800994376,1,1,1.95204905443048,106.101066489362,77.4640796116505,3432.8468746361,1970.83137504442,31.058
0.02626,31.26,4.96380911610406,1,1,1.97272737607074,106.791143617021,77.9679029126214,3472.79613459276,1991.70866036642,31.26
0.026462,31.462,5.02120050755167,1,1,1.99347142497024,107.481220744681,78.4717262135922,3512.94848487785,2012.6523053654,31.462
0.026664,31.664,5.07888178203814,1,1,2.01428087932445,108.17129787234,78.9755495145631,3553.30364406903,2033.66198514048,31.664
0.026866,31.866,5.1368525404415,1,1,2.03515542083084,108.861375,79.479372815534,3593.86133293128,2054.73737832648,31.866
0.027068,32.068,5.19511238672222,1,1,2.05609473462996,109.55145212766,79.9831961165049,3634.62127438618,2075.87816703439,32.068
0.02727,32.27,5.25366092788013,1,1,2.0770985092477,110.241529255319,80.4870194174757,3675.58319348165,2097.08403679317,32.27
0.027472,32.472,5.3124977739121,1,1,2.09816643653897,110.931606382979,80.9908427184466,3716.74681736246,2118.3546764928,32.472
0.027674,32.674,5.3716225377707,1,1,2.11929821163262,111.621683510638,81.4946660194175,3758.11187524124,2139.68977832869,32.674
0.027876,32.876,5.4310348353236,1,1,2.14049353287753,112.311760638298,81.9984893203884,3799.67809837009,2161.08903774731,32.876
0.028078,33.078,5.49073428531378,1,1,2.16175210178998,113.001837765957,82.5023126213592,3841.44522001274,2182.55215339295,33.078
0.02828,33.28,5.55072050932055,1,1,2.18307362300213,113.691914893617,83.0061359223301,3883.41297541729,2204.07882705579,33.28
0.028482,33.482,5.61099313172132,1,1,2.20445780421164,114.381992021277,83.509959223301,3925.58110178945,2225.668763621,33.482
0.028684,33.684,5.67155177965412,1,1,2.22590435613237,115.072069148936,84.0137825242718,3967.94933826633,2247.32167101898,33.684
0.028886,33.886,5.73239608298082,1,1,2.24741299244619,115.762146276596,84.5176058252427,4010.5174258907,2269.03726017668,33.886
0.029088,34.088,5.79352567425109,1,1,2.26898342975582,116.452223404255,85.0214291262136,4053.28510758577,2290.81524497002,34.088
0.02929,34.29,5.85494018866704,1,1,2.29061538753862,117.142300531915,85.5252524271845,4096.25212813047,2312.65534217723,34.29
0.029492,34.492,5.9166392640485,1,1,2.31230858810148,117.832377659574,86.0290757281553,4139.41823413513,2334.55727143324,34.492
0.029694,34.694,5.97862254079897,1,1,2.33406275653653,118.522454787234,86.5328990291262,4182.78317401771,2356.5207551851,34.694
0.029896,34.896,6.0408896618723,1,1,2.35587762067792,119.212531914894,87.0367223300971,4226.34669798041,2378.54551864818,34.896
0.030098,35.098,6.1034402727398,1,1,2.37775291105938,119.902609042553,87.540545631068,4270.10855798674,2400.63128976348,35.098
0.0303,35.3,6.16627402135815,1,1,2.39968836087278,120.592686170213,88.0443689320388,4314.068507739,2422.77779915567,35.3
0.030502,35.502,6.22939055813777,1,1,2.42168370592746,121.282763297872,88.5481922330097,4358.22630265622,2444.98478009209,35.502
0.030704,35.704,6.29278953591186,1,1,2.44373868461045,121.972840425532,89.0520155339806,4402.58169985244,2467.25196844257,35.704
0.030906,35.906,6.35647060990596,1,1,2.46585303784749,122.662917553191,89.5558388349515,4447.13445811543,2489.57910264007,35.906
0.031108,36.108,6.42043343770804,1,1,2.48802650906485,123.352994680851,90.0596621359223,4491.88433788579,2511.96592364215,36.108
0.03131,36.31,6.48467767923918,1,1,2.51025884415191,124.043071808511,90.5634854368932,4536.83110123641,2534.41217489318,36.31
0.031512,36.512,6.54920299672477,1,1,2.53254979142452,124.73314893617,91.0673087378641,4581.97451185233,2556.91760228734,36.512
0.031714,36.714,6.61400905466616,1,1,2.55489910158911,125.42322606383,91.5711320388349,4627.3143350109,2579.48195413239,36.714
0.031916,36.916,6.67909551981291,1,1,2.57730652770742,126.113303191489,92.0749553398058,4672.85033756238,2602.10498111407,36.916
0.032118,37.118,6.74446206113545,1,1,2.59977182516208,126.803380319149,92.5787786407767,4718.58228791078,2624.78643626135,37.118
0.03232,37.32,6.81010834979823,1,1,2.62229475162276,127.493457446809,93.0826019417476,4764.50995599512,2647.52607491223,37.32
0.032522,37.522,6.87603405913339,1,1,2.64487506701303,128.183534574468,93.5864252427185,4810.63311327098,2670.32365468029,37.522
0.032724,37.724,6.94223886461486,1,1,2.66751253347785,128.873611702128,94.0902485436893,4856.95153269239,2693.17893542189,37.724
0.032926,37.926,7.00872244383287,1,1,2.69020691535172,129.563688829787,94.5940718446602,4903.46498869398,2716.09167920398,37.926
0.033128,38.128,7.0754844764689,1,1,2.71295797912739,130.253765957447,95.0978951456311,4950.17325717348,2739.06165027257,38.128
0.03333,38.33,7.14252464427118,1,1,2.73576549342528,130.943843085106,95.6017184466019,4997.07611547455,2762.08861502176,38.33
0.033532,38.532,7.20984263103044,1,1,2.75862922896337,131.633920212766,96.1055417475728,5044.17334236985,2785.17234196341,38.532
0.033734,38.734,7.27743812255611,1,1,2.78154895852773,132.323997340426,96.6093650485437,5091.46471804436,2808.31260169738,38.734
0.033936,38.936,7.34531080665304,1,1,2.80452445694359,133.014074468085,97.1131883495146,5138.95002407911,2831.50916688231,38.936
0.034138,39.138,7.41346037309848,1,1,2.827555501047,133.704151595745,97.6170116504855,5186.62904343504,2854.76181220698,39.138
0.03434,39.34,7.48188651361943,1,1,2.85064186965691,134.394228723404,98.1208349514563,5234.50156043722,2878.07031436217,39.34
0.034542,39.542,7.55058892187048,1,1,2.87378334354791,135.084305851064,98.6246582524272,5282.56736075928,2901.43445201314,39.542
0.034744,39.744,7.61956729341196,1,1,2.89697970542342,135.774382978723,99.1284815533981,5330.82623140815,2924.8540057725,39.744
0.034946,39.946,7.68882132568839,1,1,2.92023073988931,136.464460106383,99.6323048543689,5379.277960709,2948.32875817363,39.946
0.035148,40.148,7.75835071800736,1,1,2.94353623342814,137.154537234043,100.13612815534,5427.92233829043,2971.85849364466,40.148
0.03535,40.35,7.82815517151871,1,1,2.96689597437376,137.844614361702,100.639951456311,5476.75915506992,2995.44299848282,40.35
0.035552,40.552,7.89823438919408,1,1,2.99030975288642,138.534691489362,101.143774757282,5525.78820323955,3019.08206082931,40.552
0.035754,40.754,7.96858807580673,1,1,3.01377736092835,139.224768617021,101.647598058252,5575.00927625183,3042.77547064466,40.754
0.035956,40.956,8.03921593791176,1,1,3.03729859223974,139.914845744681,102.151421359223,5624.42216880588,3066.52301968445,40.956
0.036158,41.158,8.11011768382659,1,1,3.06087324231517,140.60492287234,102.655244660194,5674.02667683381,3090.32450147554,41.158
0.03636,41.36,8.18129302361172,1,1,3.08450110838049,141.295,103.159067961165,5723.82259748721,3114.17971129273,41.36
0.036562,41.562,8.25274166905192,1,1,3.10818198937006,141.98507712766,103.662891262136,5773.809729124,3138.08844613574,41.562
0.036764,41.764,8.32446333363755,1,1,3.13191568590443,142.675154255319,104.166714563107,5823.9878712954,3162.05050470674,41.764
0.036966,41.966,8.3964577325463,1,1,3.15570200026843,143.365231382979,104.670537864078,5874.35682473309,3186.06568738816,41.966
0.037168,42.168,8.46872458262511,1,1,3.17954073638959,144.055308510638,105.174361165049,5924.91639133662,3210.13379622095,42.168
0.03737,42.37,8.5412636023725,1,1,3.20343169981696,144.745385638298,105.678184466019,5975.66637416102,3234.2546348832,42.37
0.037572,42.572,8.61407451192104,1,1,3.22737469770038,145.435462765957,106.18200776699,6026.60657740454,3258.42800866916,42.572
0.037774,42.774,8.68715703302011,1,1,3.25136953876995,146.125539893617,106.685831067961,6077.73680639657,3282.65372446855,42.774
0.037976,42.976,8.76051088901906,1,1,3.27541603331599,146.815617021277,107.189654368932,6129.05686758591,3306.93159074635,42.976
0.038178,43.178,8.83413580485041,1,1,3.29951399316931,147.505694148936,107.693477669903,6180.56656852894,3331.26141752282,43.178
0.03838,43.38,8.90803150701346,1,1,3.32366323168174,148.195771276596,108.197300970874,6232.26571787824,3355.64301635392,43.38
0.038582,43.582,8.98219772355815,1,1,3.34786356370716,148.885848404255,108.701124271845,6284.15412537122,3380.07620031205,43.582
0.038784,43.784,9.05663418406897,1,1,3.37211480558266,149.575925531915,109.204947572816,6336.23160181891,3404.56078396712,43.784
0.038986,43.986,9.1313406196494,1,1,3.39641677511013,150.266002659574,109.708770873786,6388.49795909506,3429.09658336797,43.986
0.039188,44.188,9.20631676290632,1,1,3.42076929153818,150.956079787234,110.212594174757,6440.95301012524,3453.68341602402,44.188
0.03939,44.39,9.28156234793484,1,1,3.44517217554424,151.646156914894,110.716417475728,6493.59656887621,3478.3211008873,44.39
0.039592,44.592,9.35707711030318,1,1,3.46962524921713,152.336234042553,111.220240776699,6546.42845034535,3503.00945833478,44.592
0.039794,44.794,9.43286078703793,1,1,3.49412833603975,153.026311170213,111.72406407767,6599.44847055036,3527.74831015096,44.794
0.039996,44.996,9.50891311660946,1,1,3.51868126087218,153.716388297872,112.227887378641,6652.65644651905,3552.53747951072,44.996
0.040198,45.198,9.58523383891747,1,1,3.54328384993496,154.406465425532,112.731710679612,6706.05219627918,3577.37679096256,45.198
0.0404,45.4,9.6618226952769,1,1,3.56793593079277,155.096542553191,113.235533980583,6759.6355388487,3602.26607041198,45.4
0.040602,45.602,9.73867942840386,1,1,3.59263733233824,155.786619680851,113.739357281553,6813.40629422581,3627.20514510526,45.602
0.040804,45.804,9.81580378240193,1,1,3.61738788477609,156.476696808511,114.243180582524,6867.36428337945,3652.19384361337,45.804
0.041006,46.006,9.89319550274858,1,1,3.64218741960757,157.16677393617,114.747003883495,6921.50932823973,3677.23199581628,46.006
0.041208,46.208,9.97085433628171,1,1,3.66703576961502,157.85685106383,115.250827184466,6975.84125168858,3702.3194328874,46.208
0.04141,46.41,10.0487800311866,1,1,3.69193276884682,158.546928191489,115.754650485437,7030.35987755053,3727.45598727835,46.41
0.041612,46.612,10.1269723369826,1,1,3.71687825260252,159.237005319149,116.258473786408,7085.0650305836,3752.64149270394,46.612
0.041814,46.814,10.2054310045108,1,1,3.74187205741815,159.927082446809,116.762297087379,7139.95653647031,3777.8757841274,46.814
0.042016,47.016,10.2841557859208,1,1,3.76691402105187,160.617159574468,117.26612038835,7195.03422180884,3803.15869774581,47.016
0.042218,47.218,10.3631464346586,1,1,3.79200398246978,161.307236702128,117.76994368932,7250.2979141043,3828.49007097582,47.218
0.04242,47.42,10.4424027054544,1,1,3.81714178183195,161.997313829787,118.273766990291,7305.74744176013,3853.86974243956,47.42
0.042622,47.622,10.5219243543098,1,1,3.84232726047871,162.687390957447,118.777590291262,7361.38263406956,3879.29755195074,47.622
0.042824,47.824,10.6017111384869,1,1,3.8675602609171,163.377468085106,119.281413592233,7417.20332120732,3904.77334050104,47.824
0.043026,48.026,10.6817628164953,1,1,3.89284062680759,164.067545212766,119.785236893204,7473.20933422129,3930.29695024666,48.026
0.043228,48.228,10.7620791480815,1,1,3.91816820295095,164.757622340426,120.289060194175,7529.40050502439,3955.86822449505,48.228
0.04343,48.43,10.8426598942166,1,1,3.94354283527535,165.447699468085,120.792883495146,7585.7766663866,3981.48700769194,48.43
0.043632,48.632,10.9235048170855,1,1,3.96896437082365,166.137776595745,121.296706796117,7642.33765192687,4007.15314540845,48.632
0.043834,48.834,11.0046136800756,1,1,3.9944326577409,166.827853723404,121.800530097087,7699.08329610548,4032.86648432851,48.834
