"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","velocity[1]","velocity[2]","velocity[3]","kc[1]","kc[2]","kc[3]","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","input_Nu.y"
0,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25000,25000,25000,402.798551296931,5.06342576164546,69.4000809105798,642.25,14962.5,9675,0.714973919813157,7.01036324143693,996.999224806202,26234905.6436817,5046288.16846257,631783.636569464,25000
0.000202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25202,25202,25202,406.921309850988,5.11113296828744,70.0244997510839,647.43938,15083.397,9753.174,0.714973919813157,7.01036324143693,996.999224806202,26503427.4179262,5093833.90602457,637468.033483992,25202
0.000404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25404,25404,25404,411.052790719941,5.15890469820954,70.6494855060118,652.62876,15204.294,9831.348,0.714973919813157,7.01036324143693,996.999224806202,26772517.290312,5141443.94848218,643157.591303979,25404
0.000606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25606,25606,25606,415.192942282285,5.20674053652647,71.2750341852185,657.81814,15325.191,9909.522,0.714973919813157,7.01036324143693,996.999224806202,27042171.8986488,5189117.88235432,648852.273705136,25606
0.000808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25808,25808,25808,419.341713626813,5.25464007429094,71.9011418579299,663.00752,15446.088,9987.696,0.714973919813157,7.01036324143693,996.999224806202,27312387.9270095,5236855.30007783,654552.044903665,25808
0.00101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,26010,26010,26010,423.499054537356,5.30260290836275,72.5278046514017,668.1969,15566.985,10065.87,0.714973919813157,7.01036324143693,996.999224806202,27583162.1047357,5284655.79987697,660256.869644035,26010
0.001212,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,26212,26212,26212,427.664915477971,5.35062864128169,73.1550187496182,673.38628,15687.882,10144.044,0.714973919813157,7.01036324143693,996.999224806202,27854491.2054731,5332518.98563678,665966.713187149,26212
0.001414,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,26414,26414,26414,431.839247578551,5.39871688114429,73.7827803920303,678.57566,15808.779,10222.218,0.714973919813157,7.01036324143693,996.999224806202,28126372.0462346,5380444.46678019,671681.541298848,26414
0.001616,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,26616,26616,26616,436.02200262085,5.44686724148406,74.4110858723309,683.76504,15929.676,10300.392,0.714973919813157,7.01036324143693,996.999224806202,28398801.4864896,5428431.85814876,677401.320238764,26616
0.001818,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,26818,26818,26818,440.213133024903,5.49507934115525,75.0399315372665,688.95442,16050.573,10378.566,0.714973919813157,7.01036324143693,996.999224806202,28671776.4272799,5476480.77988677,683126.016749506,26818
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,27020,27020,27020,444.412591835832,5.54335280422001,75.6693137854838,694.1438,16171.47,10456.74,0.714973919813157,7.01036324143693,996.999224806202,28945293.8103601,5524590.85732873,688855.598046152,27020
