"time","converter_m.singlePhaseElectroMagneticConverter[1].Phi.re","converter_m.singlePhaseElectroMagneticConverter[2].Phi.im","inductor_e.inductor[1].i","inductor_e.inductor[2].i","inductor_e.inductor[3].i"
0,9.4739031434680098e-15,1.6409281590473075e-14,0,0,0
0.0050000000000000001,-0.14136192996685829,-0.0022208621224349585,0.7068096498343398,-0.34378820983544245,-0.36302143999889747
0.01,-0.28251434541756776,-0.0088798247449271093,1.4125717270878873,-0.66783509449256973,-0.74473663259531764
0.014999999999999999,-0.42331761939890117,-0.019967949107653683,2.1165880969945534,-0.97183029255369069,-1.1447578044408626
0.02,-0.56363243545001085,-0.035472167658632432,2.8181621772501013,-1.2554820970265965,-1.5626800802235048
0.025000000000000001,-0.70332042682218976,-0.055375045170403189,3.5166021341109963,-1.5185200877890266,-1.9980820463219704
0.029999999999999999,-0.84224380900966433,-0.079654792921604087,4.2112190450483693,-1.7606941515076227,-2.4505248935407473
0.035000000000000003,-0.98026552033087289,-0.10828527818360198,4.9013276016544118,-1.9817747920128135,-2.9195528096415999
0.040000000000000001,-1.1172493775960972,-0.141235893200232,5.5862468879805327,-2.1815540868022603,-3.4046928011782733
0.044999999999999998,-1.2530602167622904,-0.17847192561670816,6.2653010838115009,-2.3598444346736978,-3.9054566491378031
0.050000000000000003,-1.3875640437472916,-0.21995438574955989,6.9378202187365074,-2.5164796807035774,-4.42134053803293
0.055,-1.5206281573718703,-0.26564013036644663,7.6031407868593996,-2.6513148876198631,-4.9518258992395374
0.059999999999999998,-1.6521212839446962,-0.315481871984861,8.2606064197235298,-2.7642266319998932,-5.4963797877236384
0.065000000000000002,-1.7819136675706588,-0.36942822054338342,8.9095683378533401,-2.8551130495993475,-6.0544552882539957
0.070000000000000007,-1.90987725525897,-0.42742374292168267,9.5493862762949,-2.9238940403933444,-6.6254922359015547
0.074999999999999997,-2.0358857792881393,-0.4894089962040204,10.179428896440744,-2.9705113304536819,-7.208917565987063
0.080000000000000002,-2.1598149448161732,-0.55532060221361046,10.799074724080912,-2.9949286182310844,-7.8041461058498278
0.085000000000000006,-2.2815425111436367,-0.62509127000727038,11.407712555718229,-2.997131680308172,-8.4105808754100586
0.089999999999999997,-2.4009483367084323,-0.6986499871483427,12.004741683542212,-2.9771276556503512,-9.0276140278918593
0.095000000000000001,-2.5179146388243598,-0.77592192197945953,12.589573194121845,-2.9349461181235537,-9.6546270759982917
0.10000000000000001,-2.6323260207960719,-0.85682861956087675,13.161630103980411,-2.8706382958437748,-10.290991808136635
0.105,-2.7440696106932356,-0.94128804573515812,13.720348053466227,-2.7842772273067626,-10.936070826159463
0.11,-2.853035182147512,-1.0292146251341974,14.265175910737605,-2.6759578988052648,-11.589218011932342
0.115,-2.9591152049112273,-1.1205194295498087,14.795576024556185,-2.5457965551571093,-12.249779469399076
0.12,-3.0622050537930048,-1.2151101198841632,15.311025268965071,-2.3939314734062602,-12.917093795558813
0.125,-3.162203005228212,-1.3128911801749934,15.811015026141106,-2.2205219408900949,-13.590493085251012
0.13,-3.2590104144161836,-1.4137639100650015,16.295052072080964,-2.0257487306908573,-14.269303341390106
0.13500000000000001,-3.3525317903219261,-1.5176265513572755,16.762658951609673,-1.8098137411389139,-14.952845210470764
0.14000000000000001,-3.4426748459929639,-1.624374446057006,17.21337422996486,-1.5729394372641419,-15.640434792700722
0.14499999999999999,-3.5293506949434823,-1.7339000096665735,17.646753474717453,-1.3153694573919716,-16.331384017325494
0.14999999999999999,-3.6124737869773762,-1.846093012910107,18.062368934886926,-1.037367232797856,-17.025001702089074
0.155,-3.691962160087594,-1.9608405102291004,18.459810800438017,-0.73921692707872588,-17.720593873359299
0.16,-3.7677373976750514,-2.0780270767572167,18.838686988375304,-0.42122230306925129,-18.417464685306058
0.16500000000000001,-3.839724735957653,-2.1975348936661487,19.198623679788312,-0.083706621805981166,-19.114917057982332
0.17000000000000001,-3.9078532021142633,-2.3192438079407265,19.539266010571367,0.27298727094652941,-19.812253281517894
0.17500000000000002,-3.9720555489853471,-2.4430315581360356,19.860277744926787,0.6484980855011182,-20.508775830427908
0.17999999999999999,-4.0322684953375907,-2.5687737678288594,20.161342476688006,1.0424454592303836,-21.203787935918388
0.185,-4.0884326247245379,-2.6963441801919021,20.442163123622738,1.454431225151275,-21.896594348774009
0.19,-4.1404925504879513,-2.8256147147604991,20.702462752439811,1.8840392452287369,-22.586501997668545
0.19500000000000001,-4.1883969509163359,-2.9564556047387041,20.941984754581728,2.3308359170322297,-23.272820671613953
0.20000000000000001,-4.2320985440875454,-3.0887355693789953,21.16049272043778,2.7943709830552015,-23.954863703492979
0.20500000000000002,-4.271554289554099,-3.2223218598772179,21.357771447770546,3.2741772252327626,-24.631948673003304
0.20999999999999999,-4.3067252234872875,-3.3570804930703781,21.533626117436491,3.7697718890225125,-25.303398006459005
0.215,-4.3375767147338076,-3.4928762844547903,21.68788357366909,4.2806561862357801,-25.968539759904871
0.22,-4.3640783461514001,-3.6295730468385976,21.820391730757056,4.8063164518891117,-26.626708182646166
0.22500000000000001,-4.3862039734537577,-3.7670337131651626,21.931019867268834,5.3462245289329244,-27.277244396201763
0.23000000000000001,-4.4039318406567478,-3.9051204399396848,22.019659203283787,5.8998379274863311,-27.919497130770115
0.23500000000000001,-4.4172444289250974,-4.0436947967667045,22.086222144625541,6.4666010234418998,-28.552823168067437
0.23999999999999999,-4.4261286867600349,-4.1826178451180205,22.130643433800227,7.04594482407163,-29.176588257871853
0.245,-4.4305758515930114,-4.3217503210435835,22.152879257965111,7.637288205204003,-29.790167463169112
0.25,-4.4305815714102108,-4.4609527499662551,22.152907857051112,8.2400381042386623,-30.392945961289765
0.255,-4.4261459019266907,-4.6000855845097508,22.130729509633504,8.8535901240234836,-30.984319633656991
0.26000000000000001,-4.4172732068856639,-4.7390093573822423,22.086366034428377,9.4773294441118399,-31.563695478540215
0.26500000000000001,-4.4039723354735543,-4.8775847981025358,22.019861677367825,10.110630882664104,-32.130492560031932
0.27000000000000002,-4.3862563868688431,-5.0156729881718238,21.93128193434428,10.752860156988973,-32.684142091333243
0.27500000000000002,-4.3641429205073097,-5.1531354880839011,21.820714602536601,11.403373907850687,-33.224088510387283
0.28000000000000003,-4.3376537930332422,-5.2898344769027572,21.688268965166266,12.061520711479726,-33.749789676645982
0.28500000000000003,-4.3068151507576458,-5.4256328882697451,21.534075753788283,12.726641687355619,-34.260717441143896
0.28999999999999998,-4.2716575107541273,-5.5603945496668876,21.35828755377069,13.398070898495023,-34.756358452265708
0.29499999999999998,-4.2322155427955304,-5.6939843025409829,21.161077713977708,14.075136416762776,-35.236214130740478
0.29999999999999999,-4.1885282577904386,-5.82626816022049,20.942641288952249,14.757160535580796,-35.69980182453304
0.30499999999999999,-4.1406387782061271,-5.9571134132240644,20.703193891030697,15.443460799870058,-36.146654690900739
0.31,-4.0885943973555001,-6.0863887784507158,20.44297198677755,16.133350503845584,-36.576322490623127
0.315,-4.0324465405501577,-6.2139645292008359,20.162232702750845,16.826139351141315,-36.988372053892157
0.32000000000000001,-3.972250604434727,-6.3397125978751818,19.861253022173692,17.521134301173962,-37.38238732334765
0.32500000000000001,-3.9080660848561841,-6.4635067515363751,19.540330424280974,18.217640009673261,-37.75797043395422
0.33000000000000002,-3.8399563044839944,-6.5852226504878848,19.199781522420025,18.91495976328607,-38.114741285706081
0.33500000000000002,-3.7679885471134322,-6.7047380391219722,18.839942735567217,19.612395970213921,-38.452338705781138
0.34000000000000002,-3.6922338734245228,-6.8219328222478852,18.461169367122672,20.309250951326444,-38.770420318449105
0.34500000000000003,-3.6127670483645553,-6.9366891826405128,18.063835241822829,21.004827630705645,-39.068662872528471
0.35000000000000003,-3.5296665758430947,-7.0488917451549735,17.648332879215527,21.69843015954547,-39.34676303876099
0.35499999999999998,-3.4430144451804039,-7.1584276048247499,17.215072225902073,22.38936467169917,-39.604436897601232
0.35999999999999999,-3.3528962507401361,-7.2651865444202643,16.764481253700733,23.076939926653854,-39.841421180354573
0.36499999999999999,-3.2594009430647342,-7.369061049964464,16.29700471532373,23.760467998876479,-40.057472714200195
0.37,-3.162620819314534,-7.4699464651226188,15.813104096572728,24.439264970243496,-40.252369066816215
0.375,-3.0626514512047267,-7.5677411055642008,15.313257256023688,25.112651605399883,-40.425908861423558
0.38,-2.9595914885012169,-7.6623462887797844,14.797957442506139,25.779953972130549,-40.577911414636674
0.38500000000000001,-2.8535427178058512,-7.7536665478344728,14.267713589029308,26.440504219976635,-40.708217809005937
0.39000000000000001,-2.7446097906466762,-7.8416095879715249,13.723048953233437,27.09364107209818,-40.816690025331603
0.39500000000000002,-2.6329002669233215,-7.9260865040199322,13.164501334616663,27.738710658062995,-40.903211992679651
0.40000000000000002,-2.5185244298444722,-8.0070117961743144,12.592622149222418,28.37506704483199,-40.967689194054401
0.40500000000000003,-2.4015951634505859,-8.0843034415524997,12.007975817252985,29.002072852805728,-41.010048670058701
0.41000000000000003,-2.2822279321616512,-8.1578830675214302,11.411139660808312,29.61910005747832,-41.03023971828663
0.41500000000000004,-2.160540530115485,-8.2276758792593689,10.802702650577478,30.225530302426737,-41.028232953004213
0.41999999999999998,-2.0366531139154702,-8.2936109081107325,10.183265569577408,30.820755892849487,-41.004021462426884
0.42499999999999999,-1.9106879679642335,-8.355620937571123,9.5534398398212232,31.404180061738167,-40.95761990155939
0.42999999999999999,-1.7827694321179897,-8.4136426342999027,8.9138471605900005,31.975217718042771,-40.88906487863278
0.435,-1.6530238004551965,-8.4676166390916805,8.2651190022760357,32.533296093668064,-40.798415095944108
0.44,-1.5215791216645234,-8.5174875132117389,7.6078956083226688,33.077855010129291,-40.685750618451969
0.44500000000000001,-1.3885651777442867,-8.5632039633154271,6.9428258887214866,33.608347905733062,-40.551173794454549
0.45000000000000001,-1.2541132489691702,-8.60471870436084,6.2705662448459041,34.124241829555153,-40.39480807440107
0.45500000000000002,-1.1183560675987032,-8.641988665160337,5.5917803379935718,34.625018447233408,-40.216798785226963
0.46000000000000002,-0.98142764833823182,-8.6749749513837404,4.9071382416912144,35.110174304614432,-40.017312546305654
0.46500000000000002,-0.84346314159791547,-8.703642853035749,4.2173157079896315,35.579221226984387,-39.796536934974021
0.47000000000000003,-0.70459875468538524,-8.7279620078391389,3.5229937734269798,36.031687223557206,-39.554680996984196
0.47500000000000003,-0.56497154325488763,-8.7479062354684274,2.8248577162744919,36.467116291062581,-39.291974007337075
0.47999999999999998,-0.42471935095560276,-8.7634537827276056,2.1235967547780672,36.885069626275737,-39.0086663810538
0.48499999999999999,-0.28398061960739401,-8.7745871721956661,1.4199030980370229,37.28512544519409,-38.705028543231109
0.48999999999999999,-0.14289427096706303,-8.7812932869306088,0.71447135483536817,37.666879645400684,-38.381351000236037
0.495,-0.0015995821702573165,-8.7835634305358621,0.0079979108513397231,38.02994637755463,-38.03794428840596
0.5,0.13976398216132932,-8.7813931936994596,-0.69881991080659356,38.373957887220826,-37.675137976414227
0.505,0.28105687172997379,-8.7747826603332388,-1.4052843586498156,38.698565662003887,-37.293281303354064
0.51000000000000001,0.4221396181774788,-8.7637361974117258,-2.1106980908873401,39.003439940562679,-36.892741849675332
0.51500000000000001,0.56287295528284864,-8.7482626153021741,-2.8143647764141897,39.28827070735403,-36.473905930939829
0.52000000000000002,0.70311796137129268,-8.7283750886842757,-3.5155898068564091,39.552767706227435,-36.037177899371031
0.52500000000000002,0.84273619936454702,-8.7040910947169738,-4.2136809968226805,39.796660522805418,-35.582979525982729
0.53000000000000003,0.98158985008601507,-8.675432545966121,-4.9079492504300211,40.019699493339914,-35.111750242909892
0.53500000000000003,1.1195418448850585,-8.6424255534311101,-5.5977092244252384,40.221655010148311,-34.623945785723066
0.54000000000000004,1.2564560122318456,-8.605100634279081,-6.282280061159172,40.402318787615982,-34.120038726456805
0.54500000000000004,1.3921971988684558,-8.5634925052394255,-6.9609859943422245,40.561503270446103,-33.600517276103879
0.55000000000000004,1.526631409642941,-8.5176401074361952,-7.6331570482146507,40.699042090772181,-33.065885042557525
0.55500000000000005,1.6596259472318056,-8.4675866288210582,-8.298129736158975,40.814790514601881,-32.516660778442912
0.56000000000000005,1.7910495173798229,-8.4133793086612556,-8.9552475868990609,40.908624858324607,-31.953377271425545
0.56500000000000006,1.9207724004337547,-8.3550695961730561,-9.6038620021687215,40.980443604448702,-31.376581602279973
0.57000000000000006,2.048666530814732,-8.2927128971620991,-10.243332654073606,41.030166503203006,-30.786833849129394
0.57500000000000007,2.1746056642118141,-8.2263686659092876,-10.873028321059019,41.057735388398285,-30.184707067339261
0.57999999999999996,2.298465485758705,-8.156100295679666,-11.492327428793473,41.06311397375859,-29.57078654496512
0.58499999999999996,2.4201237130214581,-8.0819749962171752,-12.100618565107236,41.046287579927231,-28.945669014819998
0.58999999999999997,2.5394602722991695,-8.0040638771465336,-12.697301361495795,41.007263936359273,-28.309962574863476
0.59499999999999997,2.6563573323742391,-7.9224416736565786,-13.281786661871143,40.946072077871115,-27.664285415999984
0.59999999999999998,2.7706995181142844,-7.837186887186637,-13.853497590571369,40.862763487835295,-27.009265897263937
0.60499999999999998,2.882373948879819,-7.7483815523200636,-14.411869744399038,40.757411184818949,-26.345541440419922
0.60999999999999999,2.9912703728179793,-7.6561111995074516,-14.956351864089845,40.630109896904976,-25.673758032815144
0.61499999999999999,3.0972813110369586,-7.5604648349190153,-15.486406555184743,40.480976334886364,-24.994569779701621
0.62,3.2003020785798379,-7.4615347120564444,-16.001510392899139,40.310148255751059,-24.308637862851917
0.625,3.3002310046814767,-7.3594164195718346,-16.501155023407335,40.11778539359134,-23.616630370184016
0.63,3.3969694157053283,-7.2542086195860618,-16.984847078526588,39.904068283831215,-22.91922120530462
0.63500000000000001,3.490421816552435,-7.1460130611888051,-17.452109082762121,39.669198775205636,-22.217089692443519
0.64000000000000001,3.5804959611666569,-7.0349344518168397,-17.902479805833238,39.413399649075345,-21.510919843242117
0.64500000000000002,3.667102894454128,-6.9210802950442289,-18.335514472270592,39.13691402183634,-20.801399549565751
0.65000000000000002,3.7501571530342042,-6.8045609098436559,-18.750785765170967,38.840005930201329,-20.089220165030358
0.65500000000000003,3.8295766918539669,-6.6854891594649466,-19.147883459269785,38.522958973745538,-19.375075514475743
0.66000000000000003,3.9052831357087245,-6.5639805045072732,-19.526415678543575,38.186077173517312,-18.659661494973733
