"time","gearConstraint.actuatedRevolute_b.phi","gearConstraint.actuatedRevolute_b.w","inertia2.phi","inertia2.w"
0.105,0.00676603433434645,0.190430886791665,0.00676603433434645,0.190430886791665
0.106,0.00695820913850356,0.19393979342919,0.00695820913850356,0.19393979342919
0.107,0.00715390809471262,0.197476866477333,0.00715390809471262,0.197476866477333
0.108,0.00735315951117481,0.201041965392475,0.00735315951117481,0.201041965392475
0.109,0.00755599157827371,0.204634948418014,0.00755599157827371,0.204634948418014
0.11,0.00776243236857529,0.208255672584363,0.00776243236857529,0.208255672584363
0.111,0.00797250499119373,0.211904013868636,0.00797250499119373,0.211904013868636
0.112,0.00818623677685287,0.215579828981289,0.00818623677685287,0.215579828981289
0.113,0.0084036581594841,0.2192829600191,0.0084036581594841,0.2192829600191
0.114,0.0086247964350467,0.223013260430853,0.0086247964350467,0.223013260430853
0.115,0.00884967876756037,0.226770582511105,0.00884967876756037,0.226770582511105
0.116,0.00907833218910523,0.230554777400176,0.00907833218910523,0.230554777400176
0.117,0.00931078359982185,0.234365695084157,0.00931078359982185,0.234365695084157
0.118,0.0095470597679112,0.238203184394904,0.0095470597679112,0.238203184394904
0.119,0.00978718732963469,0.242067093010043,0.00978718732963469,0.242067093010043
0.12,0.0100311927893142,0.245957267452965,0.0100311927893142,0.245957267452965
0.121,0.0102791025193318,0.249873553092831,0.0102791025193318,0.249873553092831
0.122,0.0105309427601305,0.253815794144568,0.0105309427601305,0.253815794144568
0.123,0.0107867396202131,0.257783833668871,0.0107867396202131,0.257783833668871
0.124,0.0110465132856517,0.261777545612186,0.0110465132856517,0.261777545612186
0.125,0.0113102920261012,0.265796757308546,0.0113102920261012,0.265796757308546
0.126,0.0115781025998607,0.269841302570348,0.0115781025998607,0.269841302570348
0.127,0.0118499703198557,0.273911021323257,0.0118499703198557,0.273911021323257
0.128,0.0121259203546025,0.278005752407702,0.0121259203546025,0.278005752407702
0.129,0.0124059777282082,0.282125333578877,0.0124059777282082,0.282125333578877
0.13,0.0126901673203704,0.286269601506743,0.0126901673203704,0.286269601506743
0.131,0.0129785138663772,0.290438391776025,0.0129785138663772,0.290438391776025
0.132,0.0132710419571077,0.294631538886214,0.0132710419571077,0.294631538886214
0.133,0.0135677760390314,0.298848876251567,0.0135677760390314,0.298848876251567
0.134,0.0138687404142086,0.303090236201105,0.0138687404142086,0.303090236201105
0.135,0.01417395924029,0.307355449978615,0.01417395924029,0.307355449978615
0.136,0.0144834564934864,0.311644347969964,0.0144834564934864,0.311644347969964
0.137,0.0147972487873042,0.315956803785078,0.0147972487873042,0.315956803785078
0.138,0.0151153650712255,0.320292613338164,0.0151153650712255,0.320292613338164
0.139,0.0154378286733861,0.324651605078215,0.0154378286733861,0.324651605078215
0.14,0.015764662765338,0.329033606443721,0.015764662765338,0.329033606443721
0.141,0.0160958903620494,0.333438443862672,0.0160958903620494,0.333438443862672
0.142,0.0164315343219044,0.337865942752555,0.0164315343219044,0.337865942752555
0.143,0.0167716173467031,0.342315927520358,0.0167716173467031,0.342315927520358
0.144,0.0171161619816619,0.346788221562566,0.0171161619816619,0.346788221562566
0.145,0.0174651906154132,0.351282647265163,0.0174651906154132,0.351282647265163
0.146,0.0178187254800054,0.355799026003632,0.0178187254800054,0.355799026003632
0.147,0.0181767886509029,0.360337178142956,0.0181767886509029,0.360337178142956
0.148,0.0185394020469864,0.364896923037614,0.0185394020469864,0.364896923037614
0.149,0.0189065859696826,0.369478088674139,0.0189065859696826,0.369478088674139
0.15,0.019278357010089,0.374080525485249,0.019278357010089,0.374080525485249
0.151,0.0196547409211907,0.378704021386083,0.0196547409211907,0.378704021386083
0.152,0.0200357587348256,0.383348393409925,0.0200357587348256,0.383348393409925
0.153,0.0204214313137738,0.388013457661896,0.0204214313137738,0.388013457661896
0.154,0.0208117793517575,0.392699029318949,0.0208117793517575,0.392699029318949
0.155,0.0212068233734409,0.39740492262987,0.0212068233734409,0.39740492262987
0.156,0.0216065837344306,0.40213095091528,0.0216065837344306,0.40213095091528
0.157,0.0220110806212751,0.406876926567633,0.0220110806212751,0.406876926567633
0.158,0.0224203340514652,0.411642661051215,0.0224203340514652,0.411642661051215
0.159,0.0228343638734337,0.416427964902149,0.0228343638734337,0.416427964902149
0.16,0.0232531897665557,0.421232647728389,0.0232531897665557,0.421232647728389
0.161,0.0236768312411483,0.426056518209722,0.0236768312411483,0.426056518209722
0.162,0.0241053055639399,0.430899399708805,0.0241053055639399,0.430899399708805
0.163,0.0245386300525613,0.435761113004903,0.0245386300525613,0.435761113004903
0.164,0.0249768257973458,0.440641448287016,0.0249768257973458,0.440641448287016
0.165,0.0254199113472893,0.445540212667591,0.0254199113472893,0.445540212667591
0.166,0.0258679050586748,0.450457212508918,0.0258679050586748,0.450457212508918
0.167,0.0263208250942276,0.455392253429484,0.0263208250942276,0.455392253429484
0.168,0.0267786894222704,0.460345140310329,0.0267786894222704,0.460345140310329
0.169,0.027241515815879,0.465315677301404,0.027241515815879,0.465315677301404
0.17,0.0277093218520375,0.470303667827924,0.0277093218520375,0.470303667827924
0.171,0.0281821249107937,0.475308914596727,0.0281821249107937,0.475308914596727
0.172,0.0286599421744141,0.480331219602627,0.0286599421744141,0.480331219602627
0.173,0.02914279062654,0.485370384134775,0.02914279062654,0.485370384134775
0.174,0.0296306870513419,0.49042620878301,0.0296306870513419,0.49042620878301
0.175,0.0301236476581048,0.495498501787643,0.0301236476581048,0.495498501787643
0.176,0.0306216888337454,0.500587062264949,0.0306216888337454,0.500587062264949
0.177,0.0311248269070986,0.505691685445144,0.0311248269070986,0.505691685445144
0.178,0.0316330778220933,0.510812169939809,0.0316330778220933,0.510812169939809
0.179,0.032146457316178,0.515948313755074,0.032146457316178,0.515948313755074
0.18,0.0326649809193771,0.521099914300175,0.0326649809193771,0.521099914300175
0.181,0.0331886639533474,0.526266768396014,0.0331886639533474,0.526266768396014
0.182,0.033717521530435,0.53144867228371,0.033717521530435,0.53144867228371
0.183,0.0342515685527313,0.53664542163316,0.0342515685527313,0.53664542163316
0.184,0.0347908197111304,0.54185681155159,0.0347908197111304,0.54185681155159
0.185,0.0353352894843848,0.547082636592118,0.0353352894843848,0.547082636592118
0.186,0.0358849921381627,0.552322690762301,0.0358849921381627,0.552322690762301
0.187,0.0364399417241041,0.557576767532701,0.0364399417241041,0.557576767532701
0.188,0.0370001520788776,0.562844659845435,0.0370001520788776,0.562844659845435
0.189,0.0375656368232369,0.568126160122732,0.0375656368232369,0.568126160122732
0.19,0.0381364093610773,0.573421060275492,0.0381364093610773,0.573421060275492
0.191,0.0387124828784926,0.578729151711838,0.0387124828784926,0.578729151711838
0.192,0.039293873252847,0.584050212804904,0.039293873252847,0.584050212804904
0.193,0.0398805915591363,0.589384041191313,0.0398805915591363,0.589384041191313
0.194,0.0404726501080944,0.594730427754325,0.0404726501080944,0.594730427754325
0.195,0.0410700613388077,0.600089161400628,0.0410700613388077,0.600089161400628
0.196,0.0416728374774841,0.605460030535372,0.0416728374774841,0.605460030535372
0.197,0.0422809905368139,0.61084282306941,0.0422809905368139,0.61084282306941
0.198,0.0428945323153313,0.616237326426546,0.0428945323153313,0.616237326426546
0.199,0.0435134743967755,0.621643327550774,0.0435134743967755,0.621643327550774
0.2,0.0441378281494524,0.62706061291352,0.0441378281494524,0.62706061291352
0.201,0.0447676047255954,0.632488968520888,0.0447676047255954,0.632488968520888
0.202,0.0454028150607271,0.637928179920902,0.0454028150607271,0.637928179920902
0.203,0.0460434698730205,0.643378032210748,0.0460434698730205,0.643378032210748
0.204,0.0466895796626602,0.648838310044016,0.0466895796626602,0.648838310044016
0.205,0.0473411547112039,0.654308797637949,0.0473411547112039,0.654308797637949
0.206,0.0479982050809435,0.659789278780676,0.0479982050809435,0.659789278780676
0.207,0.0486607406142664,0.665279536838464,0.0486607406142664,0.665279536838464
0.208,0.0493287711019465,0.67077935608349,0.0493287711019465,0.67077935608349
0.209,0.0500023071692928,0.676288528633178,0.0500023071692928,0.676288528633178
0.21,0.050681356996973,0.681806828828842,0.050681356996973,0.681806828828842
0.211,0.0513659295917042,0.687334038815184,0.0513659295917042,0.687334038815184
0.212,0.0520560337405801,0.692869940378408,0.0520560337405801,0.692869940378408
0.213,0.0527516780105362,0.698414314954291,0.0527516780105362,0.698414314954291
0.214,0.0534528707478164,0.703966943636232,0.0534528707478164,0.703966943636232
0.215,0.0541596200774378,0.709527607183318,0.0541596200774378,0.709527607183318
0.216,0.0548719339026573,0.71509608602838,0.0548719339026573,0.71509608602838
0.217,0.0555898199044368,0.720672160286057,0.0555898199044368,0.720672160286057
0.218,0.0563132855409091,0.726255609760851,0.0563132855409091,0.726255609760851
0.219,0.0570423380468441,0.731846213955186,0.0570423380468441,0.731846213955186
0.22,0.0577769844331138,0.737443752077474,0.0577769844331138,0.737443752077474
0.221,0.0585172314861588,0.743048003050168,0.0585172314861588,0.743048003050168
0.222,0.0592630857674537,0.748658745517822,0.0592630857674537,0.748658745517822
0.223,0.0600145536129727,0.754275757855156,0.0600145536129727,0.754275757855156
0.224,0.0607716411326558,0.759898818175109,0.0607716411326558,0.759898818175109
0.225,0.0615343549161085,0.765527706075716,0.0615343549161085,0.765527706075716
0.226,0.0623027014728219,0.771162201271253,0.0623027014728219,0.771162201271253
0.227,0.0630766852173233,0.776802078640865,0.0630766852173233,0.776802078640865
0.228,0.0638563114163809,0.78244711549423,0.0638563114163809,0.78244711549423
0.229,0.0646415851124112,0.788097088930268,0.0646415851124112,0.788097088930268
0.23,0.0654325111230682,0.7937517758455,0.0654325111230682,0.7937517758455
0.231,0.0662290940408339,0.799410952942417,0.0662290940408339,0.799410952942417
0.232,0.0670313382326074,0.80507439673784,0.0670313382326074,0.80507439673784
0.233,0.0678392478392953,0.810741883571292,0.0678392478392953,0.810741883571292
0.234,0.0686528267754013,0.816413189613357,0.0686528267754013,0.816413189613357
0.235,0.0694720787286163,0.822088090874048,0.0694720787286163,0.822088090874048
0.236,0.0702970071594077,0.827766363211172,0.0702970071594077,0.827766363211172
0.237,0.0711276153006099,0.833447782338694,0.0711276153006099,0.833447782338694
0.238,0.0719639061570138,0.8391321238351,0.0719639061570138,0.8391321238351
0.239,0.0728058825049563,0.844819163151769,0.0728058825049563,0.844819163151769
0.24,0.073653546891911,0.850508675621329,0.073653546891911,0.850508675621329
0.241,0.0745069016360774,0.85620043646603,0.0745069016360774,0.85620043646603
0.242,0.0753659499223389,0.861894224422018,0.0753659499223389,0.861894224422018
0.243,0.0762306935835739,0.867589814431631,0.0762306935835739,0.867589814431631
0.244,0.0771011336811803,0.873286979567736,0.0771011336811803,0.873286979567736
0.245,0.0779772716719729,0.878985494891972,0.0779772716719729,0.878985494891972
0.246,0.0788591087852698,0.884685135410047,0.0788591087852698,0.884685135410047
0.247,0.0797466460225879,0.890385676080451,0.0797466460225879,0.890385676080451
0.248,0.0806398841573392,0.896086891823172,0.0806398841573392,0.896086891823172
0.249,0.0815388237345259,0.901788557528408,0.0815388237345259,0.901788557528408
0.25,0.0824434650704365,0.907490448065285,0.0824434650704365,0.907490448065285
0.251,0.0833538082523421,0.913192338290569,0.0833538082523421,0.913192338290569
0.252,0.0842698531381913,0.918894003057379,0.0842698531381913,0.918894003057379
0.253,0.0851915993563067,0.924595217223907,0.0851915993563067,0.924595217223907
0.254,0.0861190463050806,0.930295755662125,0.0861190463050806,0.930295755662125
0.255,0.0870521931526705,0.935995393266508,0.0870521931526705,0.935995393266508
0.256,0.0879910388366951,0.94169390496274,0.0879910388366951,0.94169390496274
0.257,0.0889355820639303,0.947391065716435,0.0889355820639303,0.947391065716435
0.258,0.0898858213100045,0.953086650541847,0.0898858213100045,0.953086650541847
0.259,0.0908417568513101,0.958780436926221,0.0908417568513101,0.958780436926221
0.26,0.0918033855771244,0.964472198672191,0.0918033855771244,0.964472198672191
0.261,0.0927707050263675,0.970161710705231,0.0927707050263675,0.970161710705231
0.262,0.0937437128252423,0.975848748414268,0.0937437128252423,0.975848748414268
0.263,0.0947224063722458,0.981533087286344,0.0947224063722458,0.981533087286344
0.264,0.0957067828380016,0.987214502915489,0.0957067828380016,0.987214502915489
0.265,0.0966968391650918,0.992892771011599,0.0966968391650918,0.992892771011599
0.266,0.0976925720678896,0.998567667409315,0.0976925720678896,0.998567667409315
0.267,0.0986939780323916,1.0042389680769,0.0986939780323916,1.0042389680769
0.268,0.0997010533160496,1.0099064491251,0.0997010533160496,1.0099064491251
0.269,0.100713793947603,1.01556988681605,0.100713793947603,1.01556988681605
0.27,0.101732195726913,1.02122905757214,0.101732195726913,1.02122905757214
0.271,0.102756254224789,1.02688373798485,0.102756254224789,1.02688373798485
0.272,0.10378596478283,1.03253370482372,0.10378596478283,1.03253370482372
0.273,0.104821322513249,1.03817873504511,0.104821322513249,1.03817873504511
0.274,0.105862322298707,1.04381860580119,0.105862322298707,1.04381860580119
0.275,0.106908959031975,1.04945309443949,0.106908959031975,1.04945309443949
0.276,0.107961229592604,1.0550819784358,0.107961229592604,1.0550819784358
0.277,0.109019126200043,1.06070503565872,0.109019126200043,1.06070503565872
0.278,0.11008264290516,1.0663220441288,0.11008264290516,1.0663220441288
0.279,0.111151773534173,1.07193278210652,0.111151773534173,1.07193278210652
0.28,0.112226511688646,1.07753702810112,0.112226511688646,1.07753702810112
0.281,0.113306850745485,1.08313456087953,0.113306850745485,1.08313456087953
0.282,0.114392783856927,1.0887251594752,0.114392783856927,1.0887251594752
0.283,0.115484303950537,1.09430860319697,0.115484303950537,1.09430860319697
0.284,0.1165814037292,1.09988467163797,0.1165814037292,1.09988467163797
0.285,0.117684075671113,1.10545314468446,0.117684075671113,1.10545314468446
0.286,0.118792312029783,1.11101380252472,0.118792312029783,1.11101380252472
0.287,0.119906104834016,1.11656642565791,0.119906104834016,1.11656642565791
0.288,0.121025445887912,1.12211079490293,0.121025445887912,1.12211079490293
0.289,0.12215032677086,1.12764669140732,0.12215032677086,1.12764669140732
0.29,0.12328073883753,1.13317389665612,0.12328073883753,1.13317389665612
0.291,0.124416673217867,1.13869219248073,0.124416673217867,1.13869219248073
0.292,0.125558121696031,1.14420136062828,0.125558121696031,1.14420136062828
0.293,0.126705076262099,1.14970118299471,0.126705076262099,1.14970118299471
0.294,0.127857525918226,1.15519144323054,0.127857525918226,1.15519144323054
0.295,0.129015460983814,1.1606719245971,0.129015460983814,1.1606719245971
0.296,0.130178871559226,1.16614241074361,0.130178871559226,1.16614241074361
0.297,0.131347747525932,1.17160268571592,0.131347747525932,1.17160268571592
0.298,0.132522078546665,1.17705253396533,0.132522078546665,1.17705253396533
0.299,0.133701854065574,1.18249174035738,0.133701854065574,1.18249174035738
0.3,0.134887063308376,1.18792009018061,0.134887063308376,1.18792009018061
0.301,0.136077695282511,1.19333736915541,0.136077695282511,1.19333736915541
0.302,0.137273738777291,1.19874336344274,0.137273738777291,1.19874336344274
0.303,0.138475182364055,1.20413785965298,0.138475182364055,1.20413785965298
0.304,0.139682014396325,1.20952064485467,0.139682014396325,1.20952064485467
0.305,0.140894223009953,1.21489150658336,0.140894223009953,1.21489150658336
0.306,0.142111796123278,1.22025023285035,0.142111796123278,1.22025023285035
0.307,0.143334721437279,1.22559661215149,0.143334721437279,1.22559661215149
0.308,0.144562986435724,1.230930433476,0.144562986435724,1.230930433476
0.309,0.145796579802467,1.23625148503535,0.145796579802467,1.23625148503535
0.31,0.147035488695981,1.24155955673368,0.147035488695981,1.24155955673368
0.311,0.148279699110587,1.24685443985051,0.148279699110587,1.24685443985051
0.312,0.149529197744369,1.25213592536263,0.149529197744369,1.25213592536263
0.313,0.150783971084197,1.25740380477943,0.150783971084197,1.25740380477943
0.314,0.152044005406025,1.26265787015152,0.152044005406025,1.26265787015152
0.315,0.153309286775188,1.26789791407945,0.153309286775188,1.26789791407945
0.316,0.154579801046698,1.27312372972228,0.154579801046698,1.27312372972228
0.317,0.155855533865546,1.27833511080633,0.155855533865546,1.27833511080633
0.318,0.157136470666996,1.28353185163379,0.157136470666996,1.28353185163379
0.319,0.158422596676885,1.28871374709137,0.158422596676885,1.28871374709137
0.32,0.159713896911921,1.29388059265901,0.159713896911921,1.29388059265901
0.321,0.161010356179977,1.2990321844185,0.161010356179977,1.2990321844185
0.322,0.162311959080393,1.30416831906213,0.162311959080393,1.30416831906213
0.323,0.163618690004273,1.30928879390141,0.163618690004273,1.30928879390141
0.324,0.164930533134782,1.31439340687566,0.164930533134782,1.31439340687566
0.325,0.166247472447443,1.3194819565607,0.166247472447443,1.3194819565607
0.326,0.167569493671327,1.32455423903668,0.167569493671327,1.32455423903668
0.327,0.168896579382792,1.32961005575577,0.168896579382792,1.32961005575577
0.328,0.170228712628864,1.33464920774756,0.170228712628864,1.33464920774756
0.329,0.171565876635941,1.33967149609482,0.171565876635941,1.33967149609482
0.33,0.172908054429254,1.34467672255211,0.172908054429254,1.34467672255211
0.331,0.1742552288333,1.34966468955427,0.1742552288333,1.34966468955427
0.332,0.175607382472277,1.3546352002248,0.175607382472277,1.3546352002248
0.333,0.176964497770521,1.35958805838438,0.176964497770521,1.35958805838438
0.334,0.178326556952939,1.36452306855925,0.178326556952939,1.36452306855925
0.335,0.179693542045446,1.36944003598967,0.179693542045446,1.36944003598967
0.336,0.181065434875397,1.37433876663833,0.181065434875397,1.37433876663833
0.337,0.182442217072026,1.37921906719888,0.182442217072026,1.37921906719888
0.338,0.183823870066875,1.38408074510424,0.183823870066875,1.38408074510424
0.339,0.185210375094236,1.38892360853516,0.185210375094236,1.38892360853516
0.34,0.186601713191582,1.39374746642858,0.186601713191582,1.39374746642858
0.341,0.1879978652,1.39855212848611,0.1879978652,1.39855212848611
0.342,0.189398811899944,1.40333740485326,0.189398811899944,1.40333740485326
0.343,0.190804535947268,1.40810310141877,0.190804535947268,1.40810310141877
0.344,0.192215015866853,1.41284903443695,0.192215015866853,1.41284903443695
0.345,0.193630231793296,1.41757501657073,0.193630231793296,1.41757501657073
0.346,0.195050163671864,1.42228086127804,0.195050163671864,1.42228086127804
0.347,0.196474791259059,1.4269663828199,0.196474791259059,1.4269663828199
0.348,0.197904094123195,1.43163139626856,0.197904094123195,1.43163139626856
0.349,0.199338051644967,1.43627571751559,0.199338051644967,1.43627571751559
0.35,0.200776643018024,1.44089916327998,0.200776643018024,1.44089916327998
0.351,0.202219847249543,1.44550155111626,0.202219847249543,1.44550155111626
0.352,0.203667643160795,1.45008269942261,0.203667643160795,1.45008269942261
0.353,0.205120009387724,1.45464242744894,0.205120009387724,1.45464242744894
0.354,0.206576924381516,1.45918055530502,0.206576924381516,1.45918055530502
0.355,0.20803836640917,1.46369690396861,0.20803836640917,1.46369690396861
0.356,0.209504313554069,1.46819129529349,0.209504313554069,1.46819129529349
0.357,0.210974743716558,1.47266355201766,0.210974743716558,1.47266355201766
0.358,0.212449634614509,1.47711349777138,0.212449634614509,1.47711349777138
0.359,0.213928964455872,1.48154095491726,0.213928964455872,1.48154095491726
0.36,0.215412711827668,1.48594574491835,0.215412711827668,1.48594574491835
0.361,0.216900852618837,1.49032769827615,0.216900852618837,1.49032769827615
0.362,0.218393363897732,1.49468664203031,0.218393363897732,1.49468664203031
0.363,0.219890222557925,1.49902240413772,0.219890222557925,1.49902240413772
0.364,0.221391405318915,1.50333481348015,0.221391405318915,1.50333481348015
