"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rootMeanSquareVoltage.mean.y"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2.0454989867851473e-15,2.1066923687131821e-29,2.1066923809835523e-36,2.1066965816849354e-29,-2.1723732077360344e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0001,3.2944234812210474e-19,2.143671108848473e-23,3.298710823438744e-19,-1.5833570087594747e-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00020000000000000001,1.4083718370340667e-19,3.5047502782062126e-23,1.4153813375904787e-19,-2.6871921577932143e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00030000000000000003,1.3708864722527643e-19,4.9356973474644574e-23,1.3807578669476834e-19,-4.6107021372382198e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00040000000000000002,1.4310226002360441e-19,6.3724328798551056e-23,1.4437674659957348e-19,-6.5013627036111633e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00050000000000000001,1.7162235888205448e-19,8.9539514913591934e-23,1.7341314918032415e-19,-6.2712265439286222e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00060000000000000006,2.0250501704894347e-19,1.165564070223974e-22,2.0483614518938908e-19,-5.8184653137191034e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00069999999999999999,2.3338767521583245e-19,1.4357329913120287e-22,2.36259141198454e-19,-5.3657040835095847e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00080000000000000004,2.6427033338272142e-19,1.7059019124000835e-22,2.6768213720751893e-19,-4.9129428533000652e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00090000000000000008,2.3268792889013104e-19,1.6690265454090282e-22,2.3602598198094701e-19,-7.1007477527267253e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.001,1.8635790145983572e-19,1.559659881795867e-22,1.8947722122342617e-19,-9.9119743212268179e-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0011000000000000001,1.4002787402954036e-19,1.4502932181827058e-22,1.4292846046590527e-19,-1.2723200889726916e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0012000000000000001,9.3697846599245025e-20,1.3409265545695444e-22,9.6379699708384402e-20,-1.5534427458227012e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0013000000000000002,4.7367819168949687e-20,1.2315598909563832e-22,4.9830938950863485e-20,-1.8345654026727107e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0014,1.0377917386544216e-21,1.1221932273432221e-22,3.282178193342687e-21,-2.1156880595227197e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0015,-4.5292235691640928e-20,1.0128265637300608e-22,-4.3266582564178207e-20,-2.3968107163727295e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0016000000000000001,-9.1622263121936278e-20,9.0345990011689947e-23,-8.9815343321699101e-20,-2.6779333732227394e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0016666666666667667,-1.0798959797912569e-19,8.531106343889277e-23,-1.0628337671034414e-19,-2.8913393380007463e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0016666666666667667,-1.0798959797912569e-19,8.531106343889277e-23,-1.0628337671034414e-19,-2.8913393380007463e-26,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0017000000000000001,0.0077519304157527549,1.2934088670744706e-07,0.0077545172334869033,1.803982073479669,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0018000000000000002,0.030686333273211946,2.0553215371407867e-06,0.030727439703954765,7.0816970109392106,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0019,0.053121831185822983,6.2499765922908543e-06,0.053246830717668815,12.153106712162442,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.002,0.0750372200467391,1.2662350853548256e-05,0.075290467063810082,17.012523347911365,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0021000000000000003,0.096411806413265022,2.1239394681403876e-05,0.096836594306893106,21.655094814900821,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0022000000000000001,0.11722542850621789,3.1926014756061199e-05,0.11786394880133912,26.076824725345602,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0023,0.13745847641725983,4.4665129139411818e-05,0.13835177900004805,30.27458838583625,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0024000000000000002,0.15709191120419352,5.9397723269928582e-05,0.15827986566959207,34.246144672203698,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0025000000000000001,0.17610728438396719,7.6062909390187087e-05,0.17762854257177088,37.990146103975192,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0026000000000000003,0.19448675506202445,9.4597983668415157e-05,0.1963787147353927,41.506142621126365,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0027000000000000001,0.21221310838168761,0.00011493849007834759,0.21451187818325446,44.794584481437141,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0028,0.22926977199256723,0.00013701828268622066,0.23201013764629161,47.856819672482921,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0029000000000000002,0.24564083260982528,0.00016076959126297796,0.24885622443508476,50.695088863965317,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0030000000000000001,0.26131105172628882,0.0001861230879192096,0.26503351348467297,53.312516611304865,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0031000000000000003,0.27626588064614294,0.00021300795534024366,0.28052603975294776,55.713098977097836,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0032000000000000002,0.29049147489922345,0.00024135195630948256,0.29531851402541298,57.901688076359086,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0033,0.30397470781745484,0.00027108150497409835,0.30939633791693666,59.883972504518511,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0033333333333333335,0.30830198584776103,0.00028128635018818358,0.3139277128515246,60.499989598932046,0,0,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
0.0033333333333333335,0.30830198584776103,0,0,0,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,18149.996879679613
0.0033333334333351,0.30830199870357672,3.0830743864897083e-11,1.3472430582788375e-08,1.8150317949094134e-06,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,0,0,1,1,0,1,1,1,0,18149.996879679613
0.0033333334333351,0.30830199870357672,3.0830743864897083e-11,1.3472430582788375e-08,1.8150317949094134e-06,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0034000000000000002,0.32584081787895558,2.1138244136780514e-05,0.017961596913930233,4.8392862942801429,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0035000000000000001,0.3520880589444601,5.5035365604651545e-05,0.044886780408792189,12.088942480942119,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0036000000000000003,0.37823860101903578,9.1552565598343707e-05,0.071767666483241649,19.314766953855148,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0037000000000000002,0.40426613439465514,0.000130678902008012,0.098577726587054396,26.502567551355021,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0038,0.43014447195120659,0.00017240078374678735,0.12529050177838144,33.638301923805813,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0039000000000000003,0.45584757701791945,0.00021670195476925565,0.15187963026554363,40.708135597889338,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0040000000000000001,0.48134958569477959,0.00026356359534168353,0.17831887175385233,47.698493052371056,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0041000000000000003,0.50662483342931586,0.00031296431435854646,0.20458213386872592,54.596112397112741,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0042000000000000006,0.53164788033271604,0.00036488016479871085,0.23064349778092946,61.388097396573848,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0043,0.55639353723873419,0.00041928465265589229,0.25647724444409126,68.061969985979076,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0044000000000000003,0.58083688882828588,0.00047614879622412984,0.28205787890500755,74.605717034458053,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0045000000000000005,0.60495331945765718,0.00053544113190951304,0.30736015624808655,81.007839540541838,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0045999999999999999,0.62871853694728153,0.00059712775218766245,0.33235910614327385,87.257397134986533,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0047000000000000002,0.6521085967801421,0.00066117233524820552,0.35703005763734524,93.344051594735873,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0048000000000000004,0.67509992568721977,0.00072753618242697834,0.38134866348799851,99.258107629843849,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0048999999999999998,0.69766934486022503,0.000796178257846408,0.40529092416939216,104.99055107033251,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0049999999146933946,0.71979407415664554,0.00086705516782259126,0.4288331916653364,110.53307997637712,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0050000000000000001,0.71979409283447082,0.00086705522922578108,0.42883321157122539,110.53308462132129,0.084385905056455074,94.178313855457375,0,0,0,0.0016666666666667667,0,0,0,1,0,1,0,1,1,0,1,0,1,1,18149.996879679613
0.0050000000000000001,0.71979409283447082,0.00086705522922578108,0.42883321157122539,110.53308462132129,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0051000000000000004,0.74145178292142355,0.00094012136232281837,0.45195222432011872,115.87814115400937,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0052000000000000006,0.76262070394168513,0.0010153291477015961,0.47462530104795586,121.01900559796938,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0053,0.78327938995069457,0.0010926284612666969,0.49682997332826734,125.94968260715727,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0054000000000000003,0.80340697001291439,0.0011719672590590781,0.51854432934633465,130.66503411466007,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0055000000000000005,0.82298309985303597,0.0012532914327049907,0.53974694265937451,135.16077386333149,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0055999999999999999,0.84198797706207995,0.0013365448347277063,0.5604168879088729,139.43348592912383,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0057000000000000002,0.86040236697699413,0.0014216693562889866,0.58053376825501257,143.48063871175989,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0058000000000000005,0.87820762167261279,0.0015086050213875182,0.60007773625260175,147.30058889736509,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0058999999999999999,0.89538569546691926,0.0015972900314287239,0.61902951024773234,150.89258825206917,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0060000000000000001,0.9119191523256861,0.0016876607768712597,0.63737038201535001,154.2567827871236,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0061000000000000004,0.92779119141945621,0.0017796519342189957,0.65508224425607486,157.39421749949258,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0062000000000000006,0.94298567073783801,0.0018731965421417663,0.67214761573291215,160.30683742174006,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0063,0.95748712464986763,0.0019682260852104251,0.68854966050631483,162.99747212930114,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0064000000000000003,0.971280763220008,0.0020646704996424626,0.70427218736509589,165.46982929581995,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0065000000000000006,0.98435249969947658,0.0021624582877757654,0.71929967960723051,167.72848117825347,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0066,0.99668896538133256,0.0022615166049822911,0.73361731163321697,169.77883591396156,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0066666666666666671,1.0044985080752984,0.0023282247142233001,0.74276101651200277,171.03307590144823,0.084385905056455074,94.178313855457375,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,0,1,0,0,1,0,1,0,1,1,18149.996879679613
0.0066666666666666671,1.0044985080752984,0,0,0,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0067000000000000002,1.0128073690444914,3.3621781167501563e-05,0.0089812965925434984,2.4199106551780587,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0068000000000000005,1.0376909036168898,0.00013614728756098905,0.035915341292811646,9.6743388068979339,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0069000000000000008,1.0624893086021392,0.0002411570736843162,0.06281394200052777,16.90968900518984,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0070000000000000001,1.0871762345245026,0.00034864134449813424,0.089650553339167535,24.111732490587855,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0071000000000000004,1.1117254443490416,0.00045858767634290436,0.11639868980060193,31.266369937109189,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0072000000000000007,1.1361108433278488,0.00057098096603735787,0.14303195457329806,38.359692014773906,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0073000000000000001,1.1603065016898704,0.00068580352096782489,0.16952406403392867,45.378030989703213,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0074000000000000003,1.1842866799494001,0.00080303508316714267,0.19584887353744485,52.308014356839571,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0075000000000000006,1.2080258550134468,0.0009226528306259782,0.22198040355066839,59.136618244221296,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0076,1.2314987459573781,0.0010446313876854598,0.24789286563578933,65.851219719442639,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0077000000000000002,1.2546803379042619,0.0011689428734804528,0.27356068729857291,72.439645221476923,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0078000000000000005,1.2775459072118573,0.0012955569204038861,0.29895853754463686,78.890219321666748,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0079000000000000008,1.3000710456896043,0.0014244407057392629,0.32406135172909156,85.191810443919891,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0080000000000000002,1.3222316848595657,0.001555558980353427,0.34884435639133621,91.333875045694498,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0080999999999999996,1.3440041196895616,0.0016888741046084711,0.37328309370643326,97.306499161555138,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0082000000000000007,1.3653650319127231,0.0018243460882041069,0.3973534456015072,103.10043754109823,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0083000000000000001,1.3862915130147648,0.0019619326302492577,0.42103165754445204,108.70715010912896,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0083333331684757386,1.3931665349426083,0.0020082568441827128,0.42883316375096453,110.53306934011817,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0083333333333375,1.3931665688187127,0.0020082570738626077,0.42883320222066657,110.53307831683883,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0,0,0,1,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0083333333333375,1.3931665688187127,0.0020082570738626077,0.42883320222066657,110.53307831683883,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0084000000000000012,1.4067610307254186,0.0021015890379046595,0.44429430340821358,114.118818444331,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0085000000000000006,1.4267516696034019,0.0022432687268534495,0.46711853606517284,119.32844690908833,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0086,1.4462418493018401,0.0023869226438707411,0.48948179410395665,124.3297923589237,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0087000000000000011,1.4652105030817781,0.0025324996758990023,0.51136198852446035,129.1174303409758,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0088000000000000005,1.4836371026678477,0.0026799466603111446,0.5327375277987727,133.68678894190319,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0088999999999999999,1.5015016595147503,0.0028292083692881562,0.55358731882521539,138.03416621681421,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
0.0090000000000000011,1.5187847426161611,0.0029802276202226612,0.57389078694531637,142.15673286157858,0.69846741426698999,222.82830495360082,0,0,0.0050000000000000001,0.0016666666666667667,0.0083333333333375,0,0,0,1,1,0,0,1,1,0,0,1,1,51309.922770434467
