"time","J2.phi","J2.w","J3.phi","J3.w","J5.phi","J5.w"
0.0056,1.1512206648933e-07,4.92517043176401e-05,5.75610332446648e-07,0.0002462585215882,5.75610332446648e-07,0.0002462585215882
0.006,1.3895846399439e-07,5.65381232847305e-05,6.94792319971951e-07,0.000282690616423652,6.94792319971951e-07,0.000282690616423652
0.0064,1.6508571126532e-07,6.43269722495612e-05,8.25428556326599e-07,0.000321634861247806,8.25428556326599e-07,0.000321634861247806
0.0068,1.96549720477695e-07,7.26174746934761e-05,9.82748602388476e-07,0.000363087373467381,9.82748602388476e-07,0.000363087373467381
0.0072,2.33101498262777e-07,8.14096940943384e-05,1.16550749131389e-06,0.000407048470471692,1.16550749131389e-06,0.000407048470471692
0.0076,2.73064945108264e-07,9.07040577535492e-05,1.36532472554132e-06,0.000453520288767746,1.36532472554132e-06,0.000453520288767746
0.008,3.16440061014155e-07,0.000100500565671109,1.58220030507078e-06,0.000502502828355543,1.58220030507078e-06,0.000502502828355543
0.0084,3.63226845980451e-07,0.000110799217847017,1.81613422990226e-06,0.000553996089235083,1.81613422990226e-06,0.000553996089235083
0.0088,4.13425300007152e-07,0.000121600014281273,2.06712650003576e-06,0.000608000071406365,2.06712650003576e-06,0.000608000071406365
0.0092,4.67035423094258e-07,0.000132902954973878,2.33517711547129e-06,0.00066451477486939,2.33517711547129e-06,0.00066451477486939
0.0096,5.24057215241768e-07,0.000144708039924832,2.62028607620884e-06,0.000723540199624159,2.62028607620884e-06,0.000723540199624159
0.01,5.87356058128237e-07,0.000157014289234536,2.93678029064119e-06,0.000785071446172678,2.93678029064119e-06,0.000785071446172678
0.0104,6.59058205050651e-07,0.000169820975769579,3.29529102525326e-06,0.000849104878847897,3.29529102525326e-06,0.000849104878847897
0.0108,7.35736852073918e-07,0.000183129271424034,3.67868426036959e-06,0.00091564635712017,3.67868426036959e-06,0.00091564635712017
0.0112,8.17391999198039e-07,0.000196939176197899,4.0869599959902e-06,0.000984695880989496,4.0869599959902e-06,0.000984695880989496
0.0116,9.04023646423014e-07,0.000211250690091175,4.52011823211507e-06,0.00105625345045588,4.52011823211507e-06,0.00105625345045588
0.012,9.95631793748842e-07,0.000226063813103862,4.97815896874421e-06,0.00113031906551931,4.97815896874421e-06,0.00113031906551931
0.0124,1.09221644117552e-06,0.00024137854523596,5.46108220587762e-06,0.0012068927261798,5.46108220587762e-06,0.0012068927261798
0.0128,1.19377758870306e-06,0.000257194886487468,5.9688879435153e-06,0.00128597443243734,5.9688879435153e-06,0.00128597443243734
0.0132,1.30190112767073e-06,0.000273512104751863,6.50950563835367e-06,0.00136756052375932,6.50950563835367e-06,0.00136756052375932
0.0136,1.42121779373511e-06,0.000290328062309054,7.10608896867553e-06,0.00145164031154527,7.10608896867553e-06,0.00145164031154527
0.014,1.54712672265352e-06,0.000307644883089374,7.73563361326758e-06,0.00153822441544687,7.73563361326758e-06,0.00153822441544687
0.0144,1.67962791442596e-06,0.000325462567092825,8.39813957212983e-06,0.00162731283546412,8.39813957212983e-06,0.00162731283546412
0.0148,1.81872136905245e-06,0.000343781114319405,9.09360684526226e-06,0.00171890557159703,9.09360684526226e-06,0.00171890557159703
0.0152,1.96440708653298e-06,0.000362600524769116,9.82203543266488e-06,0.00181300262384558,9.82203543266488e-06,0.00181300262384558
0.0156,2.11668506686754e-06,0.000381920798441956,1.05834253343377e-05,0.00190960399220978,1.05834253343377e-05,0.00190960399220978
0.016,2.27555531005614e-06,0.000401741935337927,1.13777765502807e-05,0.00200870967668964,1.13777765502807e-05,0.00200870967668964
0.0164,2.441186319058e-06,0.000422063824793261,1.220593159529e-05,0.00211031912396631,1.220593159529e-05,0.00211031912396631
0.0168,2.61816268756434e-06,0.000442883455891063,1.30908134378217e-05,0.00221441727945531,1.30908134378217e-05,0.00221441727945531
0.0172,2.80341497843506e-06,0.000464202844474124,1.40170748921753e-05,0.00232101422237062,1.40170748921753e-05,0.00232101422237062
0.0176,2.99712554404862e-06,0.000486021870783116,1.49856277202431e-05,0.00243010935391558,1.49856277202431e-05,0.00243010935391558
0.018,3.19947673678348e-06,0.000508340415058713,1.59973836839174e-05,0.00254170207529357,1.59973836839174e-05,0.00254170207529357
0.0184,3.41065090901809e-06,0.000531158357541587,1.70532545450905e-05,0.00265579178770793,1.70532545450905e-05,0.00265579178770793
0.0188,3.63083041313093e-06,0.00055447557847241,1.81541520656547e-05,0.00277237789236205,1.81541520656547e-05,0.00277237789236205
0.0192,3.86019760150045e-06,0.000578291958091855,1.93009880075023e-05,0.00289145979045927,1.93009880075023e-05,0.00289145979045927
0.0196,4.09893482650512e-06,0.000602607376640594,2.04946741325256e-05,0.00301303688320297,2.04946741325256e-05,0.00301303688320297
0.02,4.34722444052339e-06,0.0006274217143593,2.1736122202617e-05,0.0031371085717965,2.1736122202617e-05,0.0031371085717965
0.0204,4.60524879593373e-06,0.000652734851488645,2.30262439796687e-05,0.00326367425744323,2.30262439796687e-05,0.00326367425744323
0.0208,4.8731902451146e-06,0.000678546668269303,2.4365951225573e-05,0.00339273334134651,2.4365951225573e-05,0.00339273334134651
0.0212,5.15123114044446e-06,0.000704857044941944,2.57561557022223e-05,0.00352428522470972,2.57561557022223e-05,0.00352428522470972
0.0216,5.43955383430178e-06,0.000731665861747242,2.71977691715089e-05,0.00365832930873621,2.71977691715089e-05,0.00365832930873621
0.022,5.73834067906501e-06,0.00075897299892587,2.86917033953251e-05,0.00379486499462935,2.86917033953251e-05,0.00379486499462935
0.0224,6.04777402711261e-06,0.000786778336718499,3.02388701355631e-05,0.0039338916835925,3.02388701355631e-05,0.0039338916835925
0.0228,6.36803623082306e-06,0.000815081755365803,3.18401811541153e-05,0.00407540877682902,3.18401811541153e-05,0.00407540877682902
0.0232,6.70032743434749e-06,0.000843881239338562,3.35016371717374e-05,0.00421940619669281,3.35016371717374e-05,0.00421940619669281
0.0236,7.04460188942012e-06,0.000873177093744642,3.52230094471006e-05,0.00436588546872321,3.52230094471006e-05,0.00436588546872321
0.024,7.40058320966349e-06,0.000902970053285465,3.70029160483174e-05,0.00451485026642733,3.70029160483174e-05,0.00451485026642733
0.0244,7.76847536373084e-06,0.000933259957938574,3.88423768186542e-05,0.00466629978969287,3.88423768186542e-05,0.00466629978969287
0.0248,8.14848232027545e-06,0.00096404664768151,4.07424116013772e-05,0.00482023323840755,4.07424116013772e-05,0.00482023323840755
0.0252,8.54080804795055e-06,0.000995329962491815,4.27040402397528e-05,0.00497664981245908,4.27040402397528e-05,0.00497664981245908
0.0256,8.94565651540941e-06,0.00102710974234703,4.47282825770471e-05,0.00513554871173516,4.47282825770471e-05,0.00513554871173516
0.026,9.36323169130528e-06,0.0010593858272247,4.68161584565264e-05,0.00529692913612352,4.68161584565264e-05,0.00529692913612352
0.0264,9.79373754429142e-06,0.00109215805710237,4.89686877214571e-05,0.00546079028551185,4.89686877214571e-05,0.00546079028551185
0.0268,1.02373780430211e-05,0.00112542627195758,5.11868902151054e-05,0.00562713135978788,5.11868902151054e-05,0.00562713135978788
0.0272,1.06943571561475e-05,0.00115919031176786,5.34717857807376e-05,0.0057959515588393,5.34717857807376e-05,0.0057959515588393
0.0276,1.1164878852324e-05,0.00119345001651077,5.58243942616199e-05,0.00596725008255383,5.58243942616199e-05,0.00596725008255383
0.028,1.16491471002037e-05,0.00122820522616384,5.82457355010186e-05,0.00614102613081918,5.82457355010186e-05,0.00614102613081918
0.0284,1.214736586844e-05,0.00126345578070461,6.07368293422001e-05,0.00631727890352306,6.07368293422001e-05,0.00631727890352306
0.0288,1.26597391256861e-05,0.00129920152011064,6.32986956284306e-05,0.00649600760055318,6.32986956284306e-05,0.00649600760055318
0.0292,1.31864708405952e-05,0.00133544228435945,6.59323542029762e-05,0.00667721142179725,6.59323542029762e-05,0.00667721142179725
0.0296,1.37277531284153e-05,0.00137217676791078,6.86387656420767e-05,0.00686088383955391,6.86387656420767e-05,0.00686088383955391
0.03,1.42837651539962e-05,0.00140940241369273,7.1418825769981e-05,0.00704701206846364,7.1418825769981e-05,0.00704701206846364
0.0304,1.48547391852707e-05,0.00144712179653648,7.42736959263534e-05,0.00723560898268242,7.42736959263534e-05,0.00723560898268242
0.0308,1.54408787175427e-05,0.00148533471067492,7.72043935877134e-05,0.00742667355337462,7.72043935877134e-05,0.00742667355337462
0.0312,1.60423872461161e-05,0.00152404095034092,8.02119362305808e-05,0.0076202047517046,8.02119362305808e-05,0.0076202047517046
0.0316,1.6659468266295e-05,0.00156324030976735,8.3297341331475e-05,0.00781620154883674,8.3297341331475e-05,0.00781620154883674
0.032,1.72923252733831e-05,0.00160293258318708,8.64616263669157e-05,0.0080146629159354,8.64616263669157e-05,0.0080146629159354
0.0324,1.79411617626845e-05,0.00164311756483299,8.97058088134225e-05,0.00821558782416495,8.97058088134225e-05,0.00821558782416495
0.0328,1.8606181229503e-05,0.00168379504893795,9.30309061475151e-05,0.00841897524468976,9.30309061475151e-05,0.00841897524468976
0.0332,1.92875871691426e-05,0.00172496482973484,9.64379358457129e-05,0.0086248241486742,9.64379358457129e-05,0.0086248241486742
0.0336,1.99855830769071e-05,0.00176662670145653,9.99279153845357e-05,0.00883313350728265,9.99279153845357e-05,0.00883313350728265
0.034,2.07003724481006e-05,0.00180878045833589,0.000103501862240503,0.00904390229167946,0.000103501862240503,0.00904390229167946
0.0344,2.14321587780268e-05,0.0018514258946058,0.000107160793890134,0.00925712947302901,0.000107160793890134,0.00925712947302901
0.0348,2.21811455619899e-05,0.00189456280449913,0.000110905727809949,0.00947281402249567,0.000110905727809949,0.00947281402249567
0.0352,2.29475362952935e-05,0.00193819098224876,0.000114737681476468,0.0096909549112438,0.000114737681476468,0.0096909549112438
0.0356,2.37315344732418e-05,0.00198231022208756,0.000118657672366209,0.00991155111043777,0.000118657672366209,0.00991155111043777
0.036,2.45333435911386e-05,0.00202692031824839,0.000122666717955693,0.010134601591242,0.000122666717955693,0.010134601591242
0.0364,2.5352782268846e-05,0.00207201655550386,0.00012676391134423,0.0103600827775193,0.00012676391134423,0.0103600827775193
0.0368,2.61903177709003e-05,0.00211760181858509,0.000130951588854502,0.0105880090929254,0.000130951588854502,0.0105880090929254
0.0372,2.70461930525413e-05,0.00216367636406416,0.000135230965262707,0.0108183818203208,0.000135230965262707,0.0108183818203208
0.0376,2.79206071409355e-05,0.00221023993382224,0.000139603035704677,0.0110511996691112,0.000139603035704677,0.0110511996691112
0.038,2.88137590632494e-05,0.0022572922697405,0.000144068795316247,0.0112864613487025,0.000144068795316247,0.0112864613487025
0.0384,2.97258478466497e-05,0.0023048331137001,0.000148629239233248,0.0115241655685005,0.000148629239233248,0.0115241655685005
0.0388,3.06570725183029e-05,0.0023528622075822,0.000153285362591514,0.011764311037911,0.000153285362591514,0.011764311037911
0.0392,3.16076321053755e-05,0.00240137929326796,0.000158038160526878,0.0120068964663398,0.000158038160526878,0.0120068964663398
0.0396,3.25777256350343e-05,0.00245038411263855,0.000162888628175172,0.0122519205631928,0.000162888628175172,0.0122519205631928
0.04,3.35675521344457e-05,0.00249987640757513,0.000167837760672229,0.0124993820378757,0.000167837760672229,0.0124993820378757
0.0404,3.45773106307764e-05,0.00254985591995886,0.000172886553153882,0.0127492795997943,0.000172886553153882,0.0127492795997943
0.0408,3.56072001511928e-05,0.00260032239167091,0.000178036000755964,0.0130016119583546,0.000178036000755964,0.0130016119583546
0.0412,3.66574197228617e-05,0.00265127556459243,0.000183287098614308,0.0132563778229622,0.000183287098614308,0.0132563778229622
0.0416,3.77281683729495e-05,0.0027027151806046,0.000188640841864748,0.013513575903023,0.000188640841864748,0.013513575903023
0.042,3.88196451286229e-05,0.00275464098158857,0.000194098225643114,0.0137732049079428,0.000194098225643114,0.0137732049079428
0.0424,3.99320490170484e-05,0.00280705270942551,0.000199660245085242,0.0140352635471275,0.000199660245085242,0.0140352635471275
0.0428,4.10653943753575e-05,0.00285994767462321,0.000205326971876787,0.0142997383731161,0.000205326971876787,0.0142997383731161
0.0432,4.2219833776122e-05,0.00291332500750597,0.00021109916888061,0.0145666250375298,0.00021109916888061,0.0145666250375298
0.0436,4.33957275367805e-05,0.00296718657327939,0.000216978637683902,0.014835932866397,0.000216978637683902,0.014835932866397
0.044,4.45932707796219e-05,0.00302153206241844,0.00022296635389811,0.0151076603120922,0.00022296635389811,0.0151076603120922
0.0444,4.5812658626935e-05,0.00307636116539805,0.000229063293134675,0.0153818058269903,0.000229063293134675,0.0153818058269903
0.0448,4.70540862010087e-05,0.00313167357269318,0.000235270431005044,0.0156583678634659,0.000235270431005044,0.0156583678634659
0.0452,4.83177486241318e-05,0.00318746897477877,0.000241588743120659,0.0159373448738939,0.000241588743120659,0.0159373448738939
0.0456,4.96038410185932e-05,0.00324374706212977,0.000248019205092966,0.0162187353106489,0.000248019205092966,0.0162187353106489
0.046,5.09125585066816e-05,0.00330050752522113,0.000254562792533408,0.0165025376261056,0.000254562792533408,0.0165025376261056
0.0464,5.2244096210686e-05,0.00335775005452779,0.00026122048105343,0.016788750272639,0.00026122048105343,0.016788750272639
0.0468,5.35986492528951e-05,0.00341547434052471,0.000267993246264475,0.0170773717026235,0.000267993246264475,0.0170773717026235
0.0472,5.49764127555978e-05,0.00347368007368683,0.000274882063777989,0.0173684003684341,0.000274882063777989,0.0173684003684341
0.0476,5.6377581841083e-05,0.00353236694448909,0.000281887909205415,0.0176618347224455,0.000281887909205415,0.0176618347224455
0.048,5.78023516316395e-05,0.00359153464340646,0.000289011758158198,0.0179576732170323,0.000289011758158198,0.0179576732170323
0.0484,5.92509172495561e-05,0.00365118286091387,0.000296254586247781,0.0182559143045693,0.000296254586247781,0.0182559143045693
0.0488,6.07234738171217e-05,0.00371131128748626,0.000303617369085609,0.0185565564374313,0.000303617369085609,0.0185565564374313
0.0492,6.22201980491034e-05,0.00377191921826716,0.000311100990245517,0.0188595960913358,0.000311100990245517,0.0188595960913358
0.0496,6.37411501404847e-05,0.0038330034459484,0.000318705750702424,0.019165017229742,0.000318705750702424,0.019165017229742
0.05,6.52866411015706e-05,0.00389456614988835,0.000326433205507853,0.0194728307494418,0.000326433205507853,0.0194728307494418
0.0504,6.68568624786496e-05,0.00395660694376156,0.000334284312393248,0.0197830347188078,0.000334284312393248,0.0197830347188078
0.0508,6.84520056815059e-05,0.00401912543831091,0.000342260028407529,0.0200956271915545,0.000342260028407529,0.0200956271915545
0.0512,7.00722619834196e-05,0.00408212124134762,0.000350361309917098,0.0204106062067381,0.000350361309917098,0.0204106062067381
0.0516,7.17178225211667e-05,0.00414559395775128,0.000358589112605834,0.0207279697887564,0.000358589112605834,0.0207279697887564
0.052,7.33888782950189e-05,0.00420954318946982,0.000366944391475095,0.0210477159473491,0.000366944391475095,0.0210477159473491
0.0524,7.50856201687437e-05,0.00427396853551952,0.000375428100843719,0.0213698426775976,0.000375428100843719,0.0213698426775976
0.0528,7.68082388696045e-05,0.00433886959198502,0.000384041194348023,0.0216943479599251,0.000384041194348023,0.0216943479599251
0.0532,7.85569249883604e-05,0.0044042459520193,0.000392784624941802,0.0220212297600965,0.000392784624941802,0.0220212297600965
0.0536,8.03318689792663e-05,0.0044700972058437,0.000401659344896332,0.0223504860292185,0.000401659344896332,0.0223504860292185
0.054,8.21332611600731e-05,0.0045364229407479,0.000410666305800366,0.0226821147037395,0.000410666305800366,0.0226821147037395
0.0544,8.39612917120272e-05,0.00460322274108994,0.000419806458560136,0.0230161137054497,0.000419806458560136,0.0230161137054497
0.0548,8.58161506798711e-05,0.0046704961882962,0.000429080753399356,0.023352480941481,0.000429080753399356,0.023352480941481
0.0552,8.76980279718429e-05,0.00473824286086143,0.000438490139859215,0.0236912143043072,0.000438490139859215,0.0236912143043072
0.0556,8.96071133596767e-05,0.00480646233434871,0.000448035566798383,0.0240323116717436,0.000448035566798383,0.0240323116717436
0.056,9.15435964786021e-05,0.00487515418138948,0.00045771798239301,0.0243757709069474,0.00045771798239301,0.0243757709069474
0.0564,9.35076668273448e-05,0.00494431797168353,0.000467538334136724,0.0247215898584177,0.000467538334136724,0.0247215898584177
0.0568,9.54995137681263e-05,0.005013953271999,0.000477497568840631,0.025069766359995,0.000477497568840631,0.025069766359995
0.0572,9.75193265266636e-05,0.00508405964617238,0.000487596632633318,0.0254202982308619,0.000487596632633318,0.0254202982308619
0.0576,9.956729419217e-05,0.00515463665510852,0.00049783647096085,0.0257731832755426,0.00049783647096085,0.0257731832755426
0.058,0.000101643605717354,0.0052256838567806,0.00050821802858677,0.026128419283903,0.00050821802858677,0.026128419283903
0.0584,0.000103748449918421,0.00529720080623017,0.000518742249592103,0.0264860040311508,0.000518742249592103,0.0264860040311508
0.0588,0.00010588201547507,0.00536918705556712,0.00052941007737535,0.0268459352778356,0.00052941007737535,0.0268459352778356
0.0592,0.000108044490930498,0.0054416421539697,0.000540222454652492,0.0272082107698485,0.000540222454652492,0.0272082107698485
0.0596,0.000110236064691398,0.0055145656476845,0.00055118032345699,0.0275728282384225,0.00055118032345699,0.0275728282384225
0.06,0.000112456925027957,0.00558795708002647,0.000562284625139783,0.0279397854001323,0.000562284625139783,0.0279397854001323
0.0604,0.000114707260073858,0.0056618159913789,0.000573536300369289,0.0283090799568945,0.000573536300369289,0.0283090799568945
0.0608,0.000116987257826281,0.00573614191919344,0.000584936289131406,0.0286807095959672,0.000584936289131406,0.0286807095959672
0.0612,0.000119297106145902,0.00581093439799009,0.000596485530729511,0.0290546719899504,0.000596485530729511,0.0290546719899504
0.0616,0.000121636992756892,0.00588619295935719,0.000608184963784458,0.029430964796786,0.000608184963784458,0.029430964796786
0.062,0.000124007105246916,0.00596191713195145,0.000620035526234582,0.0298095856597573,0.000620035526234582,0.0298095856597573
0.0624,0.00012640753635979,0.00603810616771727,0.000632037681798948,0.0301905308385864,0.000632037681798948,0.0301905308385864
0.0628,0.00012883837022804,0.00611475929116847,0.0006441918511402,0.0305737964558424,0.0006441918511402,0.0305737964558424
0.0632,0.000131299954222408,0.00619187648525259,0.000656499771112038,0.0309593824262629,0.000656499771112038,0.0309593824262629
0.0636,0.000133792473076964,0.00626945726022896,0.000668962365384819,0.0313472863011448,0.000668962365384819,0.0313472863011448
0.064,0.000136316111329675,0.00634750112325299,0.000681580556648373,0.031737505616265,0.000681580556648373,0.031737505616265
0.0644,0.000138871053322401,0.00642600757837612,0.000694355266612006,0.0321300378918806,0.000694355266612006,0.0321300378918806
0.0648,0.000141457483200899,0.00650497612654586,0.000707287416004494,0.0325248806327293,0.000707287416004494,0.0325248806327293
0.0652,0.000144075584914817,0.00658440626560576,0.000720377924574087,0.0329220313280288,0.000720377924574087,0.0329220313280288
0.0656,0.000146725542217702,0.00666429749029544,0.00073362771108851,0.0333214874514772,0.00073362771108851,0.0333214874514772
0.066,0.000149407538666992,0.00674464929225056,0.000747037693334959,0.0337232464612528,0.000747037693334959,0.0337232464612528
0.0664,0.000152121757624021,0.00682546116000285,0.000760608788120105,0.0341273058000143,0.000760608788120105,0.0341273058000143
0.0668,0.000154868382254018,0.00690673257898009,0.000774341911270089,0.0345336628949005,0.000774341911270089,0.0345336628949005
0.0672,0.000157647595526106,0.00698846303150612,0.00078823797763053,0.0349423151575306,0.00078823797763053,0.0349423151575306
0.0676,0.000160459580213303,0.00707065199680083,0.000802297901066516,0.0353532599840041,0.000802297901066516,0.0353532599840041
0.068,0.000163304518892522,0.00715329895098015,0.000816522594462609,0.0357664947549007,0.000816522594462609,0.0357664947549007
0.0684,0.000166182593944569,0.00723640336705609,0.000830912969722847,0.0361820168352804,0.000830912969722847,0.0361820168352804
0.0688,0.000169093987554147,0.0073199647149367,0.000845469937770737,0.0365998235746835,0.000845469937770737,0.0365998235746835
0.0692,0.000172038881709852,0.00740398246142611,0.000860194408549263,0.0370199123071305,0.000860194408549263,0.0370199123071305
0.0696,0.000175017458204176,0.00748845607022446,0.000875087291020879,0.0374422803511223,0.000875087291020879,0.0374422803511223
0.07,0.000178029898633503,0.00757338500192799,0.000890149493167514,0.0378669250096399,0.000890149493167514,0.0378669250096399
0.0704,0.000181076384398114,0.00765876871402896,0.00090538192199057,0.0382938435701448,0.00090538192199057,0.0382938435701448
0.0708,0.000184157096702184,0.00774460666091571,0.000920785483510921,0.0387230333045786,0.000920785483510921,0.0387230333045786
0.0712,0.000187272216553783,0.00783089829387263,0.000936361082768917,0.0391544914693632,0.000936361082768917,0.0391544914693632
0.0716,0.000190421924764875,0.00791764306108016,0.000952109623824377,0.0395882153054008,0.000952109623824377,0.0395882153054008
0.072,0.00019360640195132,0.0080048404076148,0.000968032009756598,0.040024202038074,0.000968032009756598,0.040024202038074
0.0724,0.000196825828532869,0.00809248977544909,0.000984129142664346,0.0404624488772454,0.000984129142664346,0.0404624488772454
0.0728,0.000200080384733172,0.00818059060345164,0.00100040192366586,0.0409029530172582,0.00100040192366586,0.0409029530172582
0.0732,0.000203370250579772,0.00826914232738712,0.00101685125289886,0.0413457116369356,0.00101685125289886,0.0413457116369356
0.0736,0.000206695605904105,0.00835814437991625,0.00103347802952053,0.0417907218995812,0.00103347802952053,0.0417907218995812
0.074,0.000210056630341504,0.00844759619059579,0.00105028315170752,0.042237980952979,0.00105028315170752,0.042237980952979
0.0744,0.000213453503331196,0.00853749718587858,0.00106726751665598,0.0426874859293929,0.00106726751665598,0.0426874859293929
0.0748,0.000216886404116302,0.0086278467891135,0.00108443202058151,0.0431392339455675,0.00108443202058151,0.0431392339455675
0.0752,0.000220355511743838,0.00871864442054548,0.00110177755871919,0.0435932221027274,0.00110177755871919,0.0435932221027274
0.0756,0.000223861064133966,0.00880989033477823,0.00111930532066983,0.0440494516738912,0.00111930532066983,0.0440494516738912
0.076,0.000227403232095691,0.00890158383461382,0.00113701616047845,0.0445079191730691,0.00113701616047845,0.0445079191730691
0.0764,0.000230982155154754,0.00899372377900783,0.00115491077577377,0.0449686188950391,0.00115491077577377,0.0449686188950391
0.0768,0.000234598012201607,0.00908630958469095,0.00117299006100804,0.0454315479234548,0.00117299006100804,0.0454315479234548
0.0772,0.000238250981943916,0.00917934066547877,0.00119125490971958,0.0458967033273938,0.00119125490971958,0.0458967033273938
0.0776,0.00024194124290656,0.00927281643227175,0.0012097062145328,0.0463640821613587,0.0012097062145328,0.0463640821613587
0.078,0.000245668973431629,0.00936673629305523,0.00122834486715815,0.0468336814652761,0.00122834486715815,0.0468336814652761
0.0784,0.000249434351678431,0.00946109965289945,0.00124717175839215,0.0473054982644972,0.00124717175839215,0.0473054982644972
0.0788,0.000253237555623482,0.00955590591395952,0.00126618777811741,0.0477795295697976,0.00126618777811741,0.0477795295697976
0.0792,0.000257078763060517,0.00965115447547543,0.00128539381530258,0.0482557723773771,0.00128539381530258,0.0482557723773771
0.0796,0.000260958151600479,0.00974684473377206,0.00130479075800239,0.0487342236688603,0.00130479075800239,0.0487342236688603
0.08,0.000264875898671528,0.00984297608225919,0.00132437949335764,0.0492148804112959,0.00132437949335764,0.0492148804112959
0.0804,0.000268832181519035,0.00993954791143144,0.00134416090759518,0.0496977395571572,0.00134416090759518,0.0496977395571572
0.0808,0.000272827177205587,0.0100365596088684,0.00136413588602793,0.0501827980443418,0.00136413588602793,0.0501827980443418
0.0812,0.000276861062610982,0.0101340105592343,0.00138430531305491,0.0506700527961717,0.00138430531305491,0.0506700527961717
0.0816,0.000280934014432231,0.0102319001442787,0.00140467007216116,0.0511595007213935,0.00140467007216116,0.0511595007213935
0.082,0.000285046209183562,0.0103302277428356,0.00142523104591781,0.051651138714178,0.00142523104591781,0.051651138714178
0.0824,0.000289197823196412,0.0104289927308241,0.00144598911598206,0.0521449636541206,0.00144598911598206,0.0521449636541206
0.0828,0.000293389032619433,0.0105281944812482,0.00146694516309717,0.0526409724062408,0.00146694516309717,0.0526409724062408
0.0832,0.000297620013418492,0.0106278323641966,0.00148810006709246,0.0531391618209831,0.00148810006709246,0.0531391618209831
0.0836,0.000301890941376667,0.0107279057468431,0.00150945470688334,0.0536395287342157,0.00150945470688334,0.0536395287342157
0.084,0.000306201992094251,0.0108284139934464,0.00153100996047125,0.0541420699672318,0.00153100996047125,0.0541420699672318
0.0844,0.000310553340988748,0.0109293564653497,0.00155276670494374,0.0546467823267486,0.00155276670494374,0.0546467823267486
0.0848,0.000314945163294878,0.0110307325209816,0.00157472581647439,0.0551536626049081,0.00157472581647439,0.0551536626049081
0.0852,0.000319377634064573,0.0111325415158553,0.00159688817032287,0.0556627075792763,0.00159688817032287,0.0556627075792763
0.0856,0.000323850928166979,0.0112347828025688,0.0016192546408349,0.0561739140128441,0.0016192546408349,0.0561739140128441
0.086,0.000328365220288455,0.0113374557308053,0.00164182610144228,0.0566872786540263,0.00164182610144228,0.0566872786540263
0.0864,0.000332920684932573,0.0114405596473325,0.00166460342466286,0.0572027982366625,0.00166460342466286,0.0572027982366625
0.0868,0.000337517496420118,0.0115440938960033,0.00168758748210059,0.0577204694800165,0.00168758748210059,0.0577204694800165
0.0872,0.000342155828889091,0.0116480578177553,0.00171077914444545,0.0582402890887766,0.00171077914444545,0.0582402890887766
0.0876,0.000346835856294702,0.0117524507506111,0.00173417928147351,0.0587622537530556,0.00173417928147351,0.0587622537530556
0.088,0.000351557752409379,0.0118572720296781,0.00175778876204689,0.0592863601483906,0.00175778876204689,0.0592863601483906
0.0884,0.000356321690822759,0.0119625209871486,0.0017816084541138,0.0598126049357431,0.0017816084541138,0.0598126049357431
0.0888,0.000361127546553865,0.012068197702634,0.00180563773276932,0.0603409885131702,0.00180563773276932,0.0603409885131702
0.0892,0.000365975687322242,0.0121743010134128,0.00182987843661121,0.060871505067064,0.00182987843661121,0.060871505067064
0.0896,0.000370866347390698,0.0122808300889825,0.00185433173695349,0.0614041504449125,0.00185433173695349,0.0614041504449125
0.09,0.000375799697575309,0.0123877842550109,0.00187899848787655,0.0619389212750546,0.00187899848787655,0.0619389212750546
