"time","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w"
0,0,0,0,0
0.0006,-3.77925306463494e-06,-0.0125968334514336,-3.77925306463494e-06,-0.0125968334514336
0.0012,-1.51132146069879e-05,-0.0251859883810157,-1.51132146069879e-05,-0.0251859883810157
0.0018,-3.39955981047768e-05,-0.0377674707655084,-3.39955981047768e-05,-0.0377674707655084
0.0024,-6.04225046876734e-05,-0.0503412840002859,-6.04225046876734e-05,-0.0503412840002859
0.003,-9.43816418229654e-05,-0.0629074388356138,-9.43816418229654e-05,-0.0629074388356138
0.0036,-0.000135877637281002,-0.0754659312243391,-0.000135877637281002,-0.0754659312243391
0.0042,-0.000184910491061785,-0.0880167611664618,-0.000184910491061785,-0.0880167611664618
0.0048,-0.000241464172775922,-0.100559940943233,-0.000241464172775922,-0.100559940943233
0.0054,-0.000305536419146421,-0.1130954722886,-0.000305536419146421,-0.1130954722886
0.006,-0.000377134019488745,-0.125623350001113,-0.000377134019488745,-0.125623350001113
0.0066,-0.000456256973802893,-0.138143574080772,-0.000456256973802893,-0.138143574080772
0.0072,-0.000542840408764004,-0.150656185145801,-0.000542840408764004,-0.150656185145801
0.0078,-0.000636918580452778,-0.16316116174792,-0.000636918580452778,-0.16316116174792
0.0084,-0.000738493221354669,-0.175658502802394,-0.000738493221354669,-0.175658502802394
0.009,-0.000847564331469676,-0.188148208309222,-0.000847564331469676,-0.188148208309222
0.0096,-0.0009641319107978,-0.200630278268405,-0.0009641319107978,-0.200630278268405
0.0102,-0.00108819595933904,-0.213104712679941,-0.00108819595933904,-0.213104712679941
0.0108,-0.0012197564770934,-0.225571511543832,-0.0012197564770934,-0.225571511543832
0.0114,-0.00135876498755192,-0.238030691593424,-0.00135876498755192,-0.238030691593424
0.012,-0.00150522317417286,-0.250482252247613,-0.00150522317417286,-0.250482252247613
0.0126,-0.00165915793838308,-0.26292618422044,-0.00165915793838308,-0.26292618422044
0.0132,-0.00182056928018259,-0.275362487511904,-0.00182056928018259,-0.275362487511904
0.0138,-0.00198945719957139,-0.287791162122006,-0.00198945719957139,-0.287791162122006
0.0144,-0.00216582169654947,-0.300212208050745,-0.00216582169654947,-0.300212208050745
0.015,-0.00234966277111683,-0.312625625298122,-0.00234966277111683,-0.312625625298122
0.0156,-0.00254086340942524,-0.325031435657527,-0.00254086340942524,-0.325031435657527
0.0162,-0.00273950881131788,-0.33742962326081,-0.00273950881131788,-0.33742962326081
0.0168,-0.00294559979716241,-0.349820187955179,-0.00294559979716241,-0.349820187955179
0.0174,-0.00315913636695882,-0.362203129740635,-0.00315913636695882,-0.362203129740635
0.018,-0.00338011852070712,-0.374578448617177,-0.00338011852070712,-0.374578448617177
0.0186,-0.00360854625840731,-0.386946144584806,-0.00360854625840731,-0.386946144584806
0.0192,-0.00384438030196378,-0.399306214026235,-0.00384438030196378,-0.399306214026235
0.0198,-0.0040875729714519,-0.411658652550419,-0.0040875729714519,-0.411658652550419
0.0204,-0.0043381810400487,-0.424003465385839,-0.0043381810400487,-0.424003465385839
0.021,-0.00459620450775416,-0.436340652532496,-0.00459620450775416,-0.436340652532496
0.0216,-0.0048616433745683,-0.448670213990389,-0.0048616433745683,-0.448670213990389
0.0222,-0.00513449764049111,-0.460992149759519,-0.00513449764049111,-0.460992149759519
0.0228,-0.00541476730552258,-0.473306459839886,-0.00541476730552258,-0.473306459839886
0.0234,-0.00570236838082828,-0.485613111826275,-0.00570236838082828,-0.485613111826275
0.024,-0.00599733068702751,-0.497912117224304,-0.00599733068702751,-0.497912117224304
0.0246,-0.00629967811015314,-0.510203485249867,-0.00629967811015314,-0.510203485249867
0.0252,-0.00660941065020515,-0.522487215902963,-0.00660941065020515,-0.522487215902963
0.0258,-0.00692652830718356,-0.534763309183593,-0.00692652830718356,-0.534763309183593
0.0264,-0.00725103108108836,-0.547031765091755,-0.00725103108108836,-0.547031765091755
0.027,-0.00758291142258397,-0.559292578440716,-0.00758291142258397,-0.559292578440716
0.0276,-0.00792211243762099,-0.571545710141687,-0.00792211243762099,-0.571545710141687
0.0282,-0.00826866925195072,-0.583791184327649,-0.00826866925195072,-0.583791184327649
0.0288,-0.00862257808383883,-0.59602899840038,-0.00862257808383883,-0.59602899840038
0.0294,-0.00898383515155097,-0.608259149761657,-0.00898383515155097,-0.608259149761657
0.03,-0.00935243667335282,-0.620481635813258,-0.00935243667335282,-0.620481635813258
0.0306,-0.00972837886751004,-0.632696453956959,-0.00972837886751004,-0.632696453956959
0.0312,-0.010111649007425,-0.644903584826782,-0.010111649007425,-0.644903584826782
0.0318,-0.0105022378733251,-0.657103015630531,-0.0105022378733251,-0.657103015630531
0.0324,-0.0109001473903503,-0.669294754467908,-0.0109001473903503,-0.669294754467908
0.033,-0.0113053727099518,-0.681478796740874,-0.0113053727099518,-0.681478796740874
0.0336,-0.011717908983581,-0.693655137851389,-0.011717908983581,-0.693655137851389
0.0342,-0.0121377513626892,-0.705823773201415,-0.0121377513626892,-0.705823773201415
0.0348,-0.0125648949987276,-0.717984698192914,-0.0125648949987276,-0.717984698192914
0.0354,-0.0129993327663951,-0.73013788121207,-0.0129993327663951,-0.73013788121207
0.036,-0.0134410607920327,-0.742283329228814,-0.0134410607920327,-0.742283329228814
0.0366,-0.013890074302589,-0.754421038540952,-0.013890074302589,-0.754421038540952
0.0372,-0.0143463683054551,-0.766551002841038,-0.0143463683054551,-0.766551002841038
0.0378,-0.0148099378080221,-0.778673215821625,-0.0148099378080221,-0.778673215821625
0.0384,-0.0152807778176811,-0.790787671175267,-0.0152807778176811,-0.790787671175267
0.039,-0.0157588840449173,-0.802894355908728,-0.0157588840449173,-0.802894355908728
0.0396,-0.0162442534162746,-0.814993245465146,-0.0162442534162746,-0.814993245465146
0.0402,-0.0167368796248792,-0.827084346034552,-0.0167368796248792,-0.827084346034552
0.0408,-0.0172367578438343,-0.839167649733725,-0.0172367578438343,-0.839167649733725
0.0414,-0.0177438832462435,-0.851243148679443,-0.0177438832462435,-0.851243148679443
