"time","prismatic.s","prismatic.v","revolute.phi","revolute.w"
1.43,1.1044295124074,-0.685425314476715,-1.89438052511541,-0.960569134855043
1.432,1.10304450960576,-0.69956744872162,-1.89629987342424,-0.958779896464119
1.434,1.1016312876448,-0.713647563247321,-1.89821564930867,-0.956997151514353
1.436,1.10018995722933,-0.727664632148936,-1.90012786764595,-0.955220714756866
1.438,1.09872065548704,-0.741617741566613,-1.90203653943301,-0.953450433271888
1.44,1.09722351194041,-0.755505943696202,-1.90394167671084,-0.951686140423582
1.442,1.09569865746676,-0.769328295390551,-1.90584329126342,-0.949927668010923
1.444,1.0941462248592,-0.783083860694611,-1.90774139453317,-0.948174847047954
1.446,1.09256634881601,-0.796771710926678,-1.90963599761895,-0.946427507770413
1.448,1.09095916593006,-0.810390924759634,-1.91152711127424,-0.944685479642355
1.45,1.08932481467817,-0.823940588302186,-1.91341474590517,-0.942948591362779
1.452,1.08766343541062,-0.837419795180103,-1.91529891156871,-0.941216670872251
1.454,1.08597517034044,-0.850827646617463,-1.91717961797067,-0.939489545359532
1.456,1.08426016353293,-0.864163251517885,-1.91905687446389,-0.937767041268196
1.458,1.08251856089499,-0.877425726545778,-1.92093069004629,-0.936048984303261
1.46,1.08075050703397,-0.890614179501814,-1.92280107374956,-0.934335196734212
1.462,1.07895614346826,-0.903727699911844,-1.92466803485923,-0.932625495865417
1.464,1.07713562823227,-0.916765463782628,-1.92653158046541,-0.930919710982905
1.466,1.07528911378731,-0.929726615865535,-1.92839171821551,-0.929217664293816
1.468,1.07341675432433,-0.942610308764014,-1.9302484553999,-0.927519177248893
1.47,1.07151870575128,-0.955415703003549,-1.93210179895031,-0.925824070547279
1.472,1.06959512568034,-0.968141967101633,-1.93395175543812,-0.924132164141318
1.474,1.06764617341525,-0.980788277637731,-1.9357983310728,-0.922443277241357
1.476,1.06567200993862,-0.993353819323241,-1.93764153170023,-0.920757228320545
1.478,1.06367279789918,-1.00583778507147,-1.93948136280108,-0.919073835119632
1.48,1.06164870159912,-1.01823937606758,-1.94131782948916,-0.917392914651769
1.482,1.05959988698138,-1.03055780183858,-1.94315093650982,-0.915714283207312
1.484,1.05752652161692,-1.04279228032326,-1.94498068823827,-0.914037756358617
1.486,1.05542876890551,-1.05494199655415,-1.94680708900397,-0.912363150881932
1.488,1.05330679847848,-1.06700617722385,-1.94863014250221,-0.910690281311532
1.49,1.05116078580151,-1.07898408800458,-1.95044985181415,-0.90901896007192
1.492,1.04899090423519,-1.09087497692276,-1.95226621985174,-0.907349000108747
1.494,1.04679732865524,-1.10267810041295,-1.95407924915141,-0.905680213690042
1.496,1.04458023543798,-1.11439272337506,-1.95588894187257,-0.9040124124116
1.498,1.04233980244588,-1.12601811923176,-1.95769529979603,-0.902345407202365
1.5,1.0400762090131,-1.13755356998576,-1.95949832432248,-0.900679008329817
1.502,1.03778963593101,-1.14899836627713,-1.96129801647098,-0.899013025405356
1.504,1.0354802654337,-1.16035180744061,-1.96309437687739,-0.897347267389693
1.506,1.03314828118355,-1.17161320156297,-1.96488740579285,-0.895681542598228
1.508,1.03079386825673,-1.18278186554028,-1.96667710308226,-0.894015658706444
1.51,1.02841721312872,-1.19385712513529,-1.9684634682227,-0.892349422755285
1.512,1.0260184969637,-1.2048382498719,-1.97024650084362,-0.890682660754826
1.514,1.02359791244628,-1.21572461702905,-1.97202619936252,-0.889015168384302
1.516,1.0211556505115,-1.22651558270375,-1.97380256205573,-0.887346749793675
1.518,1.01869190264965,-1.23721050443829,-1.97557558686923,-0.885677210820897
1.52,1.01620686164218,-1.24780874857953,-1.97734527135644,-0.88400635680119
1.522,1.0137007215459,-1.25830969032384,-1.97911161267677,-0.882333992576143
1.524,1.0111736776773,-1.26871271376212,-1.98087460759419,-0.880659922502803
1.526,1.0086259265968,-1.27901721192472,-1.98263425247581,-0.878983950462776
1.528,1.00605766609298,-1.28922258682651,-1.98439054329044,-0.877305879871321
1.53,1.00346909516686,-1.29932824951179,-1.98614347560713,-0.875625513686445
1.532,1.00086041401619,-1.30933362009931,-1.9878930445938,-0.873942654418003
1.534,0.998231824019642,-1.31923812782724,-1.98963924501573,-0.872257104136789
1.536,0.995583526795354,-1.32904119899372,-1.99138207153127,-0.870568671037435
1.538,0.992915722087151,-1.3387422295712,-1.99312151936356,-0.868877184299442
1.54,0.990228617744508,-1.34834071594199,-1.99485758109169,-0.867182423335612
1.542,0.987522419419005,-1.35783612043331,-1.99659024995044,-0.865484190629765
1.544,0.984797333839682,-1.36722791439241,-1.99831951877276,-0.863782288447735
1.546,0.982053568796411,-1.37651557821983,-2.00004537998866,-0.862076518852831
1.548,0.97929133312325,-1.38569860140257,-2.00176782562408,-0.860366683721298
1.55,0.976510836681809,-1.39477648254733,-2.00348684729968,-0.858652584757786
1.552,0.973712290344606,-1.40374872941378,-2.00520243622976,-0.856934023510808
1.554,0.970895905978438,-1.4126148589477,-2.00691458322109,-0.85521080138821
1.556,0.968061896427732,-1.42137439731427,-2.00862327867176,-0.853482719672629
1.558,0.965210475497914,-1.43002687993127,-2.01032851257006,-0.85174957953696
1.56,0.962341857938768,-1.4385718515023,-2.01203027449331,-0.850011182059821
1.562,0.959456257549018,-1.44700883320811,-2.01372855509029,-0.848267351925639
1.564,0.95655388997471,-1.4553373719476,-2.01542334385726,-0.846517901952896
1.566,0.953634974081944,-1.46355706465791,-2.01711462803964,-0.844762615594585
1.568,0.950699728008422,-1.47166748961768,-2.01880239573566,-0.843001296519731
1.57,0.947748370734426,-1.47966823423268,-2.02048663464153,-0.841233748614675
1.572,0.944781122065517,-1.48755889505729,-2.02216733205087,-0.839459776006945
1.574,0.941798202615228,-1.49533907781613,-2.02384447485401,-0.837679183089118
1.576,0.938799833787759,-1.5030083974256,-2.02551804953747,-0.835891774542686
1.578,0.935786237760671,-1.51056647801548,-2.02718804218324,-0.834097355361925
1.58,0.932757637467587,-1.51801295295047,-2.02885443846826,-0.832295730877757
1.582,0.929714256580878,-1.52534746485179,-2.03051722366371,-0.830486706781619
1.584,0.926656319494366,-1.53256966561874,-2.03217638263448,-0.828670089149324
1.586,0.923584051306015,-1.53967921645028,-2.03383189983848,-0.826845684464936
1.588,0.920497675720416,-1.54667573221561,-2.03548376292423,-0.825013347996656
1.59,0.917397420011585,-1.55355891470628,-2.03713195411609,-0.82317286806413
1.592,0.914283511564765,-1.560328460605,-2.03877645616537,-0.821324046041783
1.594,0.911156177972197,-1.56698406453229,-2.04041725215417,-0.819466693754395
1.596,0.908015647431481,-1.57352543018832,-2.04205432477574,-0.817600623839215
1.598,0.904862148727843,-1.57995227036276,-2.04368765633462,-0.815725649779933
1.6,0.901695911216387,-1.58626430694482,-2.04531722874679,-0.813841585940653
1.602,0.898517164804363,-1.59246127093313,-2.04694302353978,-0.811948247599861
1.604,0.895326139933423,-1.59854290244567,-2.04856502185283,-0.810045450984399
1.606,0.892123067561884,-1.60450895072978,-2.050183204437,-0.808133013303436
1.608,0.888908179146984,-1.61035917417204,-2.05179755165531,-0.806210752782438
1.61,0.885681706627148,-1.61609334030821,-2.05340804348289,-0.804278488697139
1.612,0.882443882316803,-1.62171121894403,-2.05501466013,-0.802336048438888
1.614,0.879194938357362,-1.62721254030694,-2.05661738582691,-0.800383310270561
1.616,0.875935108533512,-1.6325971395544,-2.05821619575877,-0.798420055880289
1.618,0.872664626485719,-1.63786481734953,-2.05981106867314,-0.796446112727106
1.62,0.869383726243097,-1.64301538325179,-2.06140198295768,-0.79446130979898
1.622,0.866092642205524,-1.64804865571594,-2.06298891664133,-0.792465477658016
1.624,0.862791609125767,-1.65296446209094,-2.06457184739539,-0.790458448485654
1.626,0.859480862091601,-1.65776263861891,-2.06615075253469,-0.788440056127868
1.628,0.856160636507927,-1.66244303043407,-2.06772560901869,-0.786410136140369
1.63,0.852831168078898,-1.66700549156169,-2.06929639345262,-0.784368525833804
1.632,0.849492692790037,-1.67144988491699,-2.07086308208862,-0.782315064318957
1.634,0.846145446890355,-1.67577608230412,-2.07242565082685,-0.780249592551949
1.636,0.842789666874478,-1.67998396441508,-2.07398407521662,-0.778171953379437
1.638,0.839425589844602,-1.68407339796391,-2.07553833348166,-0.776082017514421
1.64,0.836053453077614,-1.68804426066711,-2.07708840321717,-0.773979655250305
1.642,0.832673493314522,-1.69189648293935,-2.07863425587603,-0.771864689218299
1.644,0.829285947906821,-1.69562997780983,-2.08017586603916,-0.769736973912391
1.646,0.825891054366672,-1.69924466692255,-2.08171320797774,-0.767596366246736
1.648,0.822489050349179,-1.70274048052566,-2.08324625565552,-0.765442725611777
1.65,0.819080173634667,-1.70611735746075,-2.08477498273129,-0.763275913930358
1.652,0.81566466211097,-1.70937524515215,-2.08629936256125,-0.761095795713849
1.654,0.812242753755704,-1.71251409959627,-2.08781936820142,-0.758902238118259
1.656,0.808814686618552,-1.71553388535089,-2.08933497241005,-0.756695111000359
1.658,0.805380698803543,-1.7184345755245,-2.09084614764999,-0.754474286973795
1.66,0.801941028451334,-1.72121615176558,-2.09235286609113,-0.752239641465213
1.662,0.798495913721489,-1.72387860425192,-2.0938550996128,-0.749991052770373
1.664,0.795045594462944,-1.72642189812622,-2.09535282640867,-0.747728437691223
1.666,0.791590308401348,-1.72884604891227,-2.09684601614708,-0.745451671608042
1.668,0.788130293254604,-1.73115108010426,-2.09833463831664,-0.743160633497259
1.67,0.784665787214753,-1.73333701322627,-2.09981866418264,-0.740855216517334
1.672,0.781197028415192,-1.73540387805873,-2.10129806477499,-0.738535317209218
1.674,0.777724254913345,-1.73735171261993,-2.10277281089216,-0.736200835560749
1.676,0.774247704673341,-1.73918056314754,-2.10424287310517,-0.733851675071048
1.678,0.770767615548683,-1.74089048408007,-2.10570822176145,-0.731487742814918
1.68,0.767284225264925,-1.74248153803843,-2.10716882698883,-0.729108949507243
1.682,0.763797771402342,-1.74395379580741,-2.10862465869948,-0.726715209567379
1.684,0.760308491378608,-1.74530733631715,-2.11007568659381,-0.724306441183558
1.686,0.756816622431466,-1.74654224662472,-2.11152188016445,-0.72188256637728
1.688,0.753322401729489,-1.74765862054747,-2.11296320909389,-0.719443511720037
1.69,0.74982606924052,-1.74865652827297,-2.11439965212837,-0.716989223094058
1.692,0.746327859397623,-1.74953610387095,-2.1158311715187,-0.714519623402054
1.694,0.742828008723084,-1.75029746485264,-2.11725773651137,-0.712034651546679
1.696,0.739326753487726,-1.75094073660473,-2.11867931621119,-0.709534250662757
1.698,0.735824329694138,-1.7514660523651,-2.12009587958692,-0.707018368184483
1.7,0.732320973059896,-1.75187355319849,-2.12150739547688,-0.704486955912629
1.702,0.72881691900079,-1.75216338797224,-2.12291383259463,-0.70193997008174
1.704,0.725312402614044,-1.75233571333197,-2.12431515953454,-0.699377371427339
1.706,0.721807658661544,-1.75239069367732,-2.12571134477748,-0.696799125253126
1.708,0.71830292155306,-1.75232850113766,-2.1271023566964,-0.694205201498181
1.71,0.714798425329472,-1.75214931554775,-2.128488163562,-0.691595574804167
1.712,0.71129440364599,-1.75185332442352,-2.12986873354833,-0.688970224582527
1.714,0.707791091035874,-1.75144071574715,-2.13124403796357,-0.686329124449927
1.716,0.704288722231136,-1.75091168166314,-2.13261404958699,-0.683672247796235
1.718,0.70078752784283,-1.75026644261716,-2.13397873183694,-0.680999603578585
1.72,0.697287740033931,-1.7495052153815,-2.13533805310677,-0.678311189147945
1.722,0.693789590516164,-1.74862822418541,-2.13669198176748,-0.675607006809158
1.724,0.690293310533888,-1.74763570068707,-2.13804048617492,-0.672887063882662
1.726,0.68679913084798,-1.74652788394559,-2.13938353467716,-0.67015137276622
1.728,0.68330728171972,-1.74530502039305,-2.14072109562173,-0.667399950996638
1.73,0.67981799289467,-1.74396736380649,-2.14205313736295,-0.664632821311495
1.732,0.676331493586562,-1.7425151752799,-2.14337962826919,-0.661850011710861
1.734,0.672848012461184,-1.74094872319625,-2.14470053673018,-0.659051555519027
1.736,0.669367777620255,-1.73926828319946,-2.14601583116431,-0.656237491446227
1.738,0.665891016585319,-1.73747413816645,-2.1473254800259,-0.65340786365036
1.74,0.662417959077273,-1.73556657160993,-2.14862945711967,-0.650562661174227
1.742,0.658948831215,-1.73354588124452,-2.14992773062553,-0.647701943462082
1.744,0.655483857697837,-1.73141237379256,-2.15122026727953,-0.644825792744573
1.746,0.652023263813592,-1.72916636019982,-2.15250703622379,-0.641934270206341
1.748,0.64856727420983,-1.72680815845687,-2.15378800671172,-0.639027442343418
1.75,0.645116112878488,-1.72433809356934,-2.15506314811682,-0.636105381009088
1.752,0.641670003140487,-1.72175649752826,-2.15633242994127,-0.633168163459746
1.754,0.63822916763035,-1.71906370928027,-2.15759582182466,-0.630215872400762
1.756,0.634793828280816,-1.71626007469798,-2.15885329355265,-0.627248596032336
1.758,0.631364206307458,-1.7133459465502,-2.16010481506564,-0.624266428095363
1.76,0.627940522193295,-1.71032168447227,-2.16135035646751,-0.62126946791729
1.762,0.624522995673407,-1.70718765493631,-2.16258988803422,-0.618257820457977
1.764,0.621111845719555,-1.70394423122153,-2.16382338022255,-0.615231596355559
1.766,0.617707295007387,-1.70059179220304,-2.16505080865876,-0.612190754417596
1.768,0.614309558086209,-1.69713072543615,-2.16627214102142,-0.60913551693626
1.77,0.610918851674144,-1.69356142440912,-2.1674873485047,-0.60606600733839
1.772,0.607535391800808,-1.68988428926248,-2.16869640266977,-0.602982350119851
1.774,0.604159393677176,-1.68609972678962,-2.16989927532605,-0.599884674924706
1.776,0.600791071680964,-1.68220815040678,-2.17109593854066,-0.596773116564288
1.778,0.597430639341998,-1.67820998012324,-2.172286364648,-0.593647815036284
1.78,0.594078309327599,-1.67410564251131,-2.17347052625927,-0.590508915543803
1.782,0.590734293427956,-1.66989557067648,-2.17464839627197,-0.587356568514465
1.784,0.587398802541504,-1.66558020422748,-2.17581994787946,-0.584190929619467
1.786,0.584072046660302,-1.66115998924635,-2.17698515458049,-0.58101215979267
1.788,0.580754234855412,-1.65663537825857,-2.17814399018868,-0.577820425249669
1.79,0.57744557641126,-1.65200683089402,-2.17929642891502,-0.574615843181627
1.792,0.574146281226525,-1.64727481410696,-2.18044244540368,-0.571398462129068
1.794,0.570856553240135,-1.64243979820171,-2.18158201432544,-0.56816857213381
1.796,0.567576597941925,-1.637502261328,-2.18271511086463,-0.564926348956321
1.798,0.564306619848571,-1.63246268794194,-2.18384171056944,-0.561671972743569
1.8,0.561046822489725,-1.62732156877666,-2.18496178936153,-0.558405628012292
1.802,0.557797408394146,-1.62207940081279,-2.18607532354557,-0.555127503632263
1.804,0.554558579075837,-1.61673668724902,-2.18718228981882,-0.551837792809554
1.806,0.55133053502018,-1.61129393747266,-2.18828266528074,-0.548536693069803
1.808,0.548113475670071,-1.60575166703013,-2.18937642744251,-0.54522440624148
1.81,0.544907599412053,-1.60011039759755,-2.19046355423666,-0.541901138439152
1.812,0.541713103562454,-1.59437065695126,-2.19154402402662,-0.538567100046748
1.814,0.538530184353518,-1.58853297893836,-2.19261781561628,-0.535222505700827
1.816,0.535359039227959,-1.58259790323481,-2.19368490561817,-0.531867450180399
1.818,0.532199862563532,-1.57656597570816,-2.19474527333936,-0.528502137478915
1.82,0.529052846097234,-1.57043774834778,-2.19579890028975,-0.52512685723806
1.822,0.525918181818289,-1.56421377896788,-2.1968457668655,-0.521741828468071
1.824,0.522796060581756,-1.55789463130437,-2.1978858539291,-0.518347273313729
1.826,0.519686672095347,-1.55148087498532,-2.19891914281816,-0.514943417000642
1.828,0.516590204906257,-1.54497308550145,-2.19994561535421,-0.511530487781525
1.83,0.513506846387981,-1.53837184417662,-2.2009652538515,-0.508108716882489
1.832,0.510436782727138,-1.53167773813829,-2.20197804112574,-0.504678338449319
1.834,0.507380198910299,-1.52489136028798,-2.20298396050295,-0.501239589493762
1.836,0.504337278710799,-1.51801330927181,-2.20398299582821,-0.497792709839808
1.838,0.501308205295571,-1.51104418880564,-2.20497513001456,-0.494337910145785
1.84,0.498293163275104,-1.50398460549846,-2.20596034019376,-0.490875265618517
1.842,0.495292330339152,-1.49683517751404,-2.20693861738924,-0.487405145962789
1.844,0.492305885537054,-1.48959652591017,-2.20790994699641,-0.483927788291129
1.846,0.489334006662069,-1.48226927731763,-2.20887431491943,-0.480443431073705
1.848,0.486376870239063,-1.47485406390971,-2.209831707578,-0.476952314039906
1.85,0.4834346515122,-1.46735152337186,-2.21078211191409,-0.473454678079928
1.852,0.480507524432636,-1.45976229887119,-2.21172551539866,-0.469950765146357
1.854,0.477595661646207,-1.45208703902612,-2.21266190603845,-0.466440818155754
1.856,0.47469923448112,-1.44432639787587,-2.21359127238267,-0.462925080890238
1.858,0.471818412935646,-1.4364810348501,-2.2145136035298,-0.459403797899069
1.86,0.468953365665809,-1.42855161473845,-2.21542888913429,-0.455877214400235
1.862,0.46610426210297,-1.42053879824042,-2.21633711092462,-0.452345503975391
1.864,0.463271267698706,-1.41244326291061,-2.21723826161256,-0.448808929260073
1.866,0.460454546577748,-1.40426569134087,-2.21813233427755,-0.445267751489208
1.868,0.457654262104806,-1.39600676856864,-2.21901932006528,-0.441722210765333
1.87,0.454870576258556,-1.38766718476068,-2.21989921064038,-0.438172546765522
1.872,0.452103649620008,-1.37924763517965,-2.22077199819048,-0.434618998620126
1.874,0.44935364136087,-1.37074882015069,-2.22163767543024,-0.431061804791499
1.876,0.44662070923191,-1.36217144502806,-2.2224962356054,-0.42750120295274
1.878,0.443905009551325,-1.35351622016168,-2.22334767249689,-0.423937429866418
1.88,0.441206697193106,-1.34478386086375,-2.22419198042484,-0.420370721263309
1.882,0.438525925575397,-1.33597508737534,-2.22502915425266,-0.41680131172113
1.884,0.4358628475718,-1.32709061781455,-2.22585918602932,-0.413229424742816
1.886,0.433217615396099,-1.31813116893116,-2.22668206537093,-0.409655273735738
1.888,0.430590376604242,-1.30909748638773,-2.22749779398507,-0.40607910422114
1.89,0.427981278888707,-1.29999030817898,-2.22830636816914,-0.402501142678819
1.892,0.42539046844763,-1.29081037691178,-2.22910778471243,-0.398921613620232
1.894,0.422818089973945,-1.28155843976594,-2.22990204089737,-0.395340739459003
1.896,0.420264286644522,-1.27223524845484,-2.23068913450073,-0.391758740381441
1.898,0.417729200109306,-1.26284155918622,-2.23146906379491,-0.388175834217052
1.9,0.415212970480458,-1.25337813262281,-2.23224182754915,-0.38459223630905
1.902,0.41271573632149,-1.24384573384307,-2.23300742503077,-0.381008159384876
1.904,0.410237634636408,-1.23424513230192,-2.23376585600641,-0.377423813426704
1.906,0.407778800858848,-1.2245771017914,-2.23451712074329,-0.37383940554196
1.908,0.405339372595401,-1.21484239751491,-2.23526120918537,-0.370255139084934
1.91,0.402919480227601,-1.20504181327444,-2.2359981280221,-0.366671215399878
1.912,0.400519254334719,-1.19517613611377,-2.23672787925495,-0.363087832208624
1.914,0.398138824259314,-1.18524615495774,-2.2374504643036,-0.359505183765084
1.916,0.395778317746173,-1.17525266270786,-2.23816588501688,-0.355923460795617
1.918,0.393437860932493,-1.16519645619664,-2.23887414367104,-0.352342850369339
1.92,0.391117578338069,-1.15507833614194,-2.23957524296796,-0.348763535768426
1.922,0.388817592855477,-1.1448991071013,-2.24026918603338,-0.345185696358414
1.924,0.386538025740254,-1.13465957742625,-2.24095597641512,-0.341609507458512
1.926,0.384278996601086,-1.1243605592167,-2.24163561808132,-0.338035140211902
1.928,0.382040623389993,-1.11400286827521,-2.24230811541864,-0.334462761456044
1.93,0.37982302447465,-1.10358731284773,-2.24297346799487,-0.330892557264687
1.932,0.377626315875814,-1.09311470840328,-2.24363167747907,-0.327324701522252
1.934,0.37545060891246,-1.0825858902178,-2.24428275353655,-0.323759329133493
1.936,0.37329601513586,-1.07200168670255,-2.24492670139544,-0.32019659210058
1.938,0.371162644421323,-1.06136292958273,-2.24556352661862,-0.31663663781006
1.94,0.369050604959547,-1.05067045384554,-2.24619323509903,-0.313079608916528
1.942,0.366960003247981,-1.03992509768814,-2.24681583305491,-0.30952564322631
1.944,0.364890944082191,-1.02912770246567,-2.2474313270251,-0.305974873581132
1.946,0.36284353054721,-1.01827911263928,-2.24803972386427,-0.302427427741801
1.948,0.360817864008907,-1.00738017572406,-2.24864103073821,-0.298883428271875
1.95,0.358814044105342,-0.996431742237111,-2.2492352551191,-0.295342992421345
1.952,0.356832168976209,-0.985434664266296,-2.24982240432557,-0.29180623751399
1.954,0.354872339502167,-0.97438977080957,-2.25040247739645,-0.288273379030033
1.956,0.352934647005218,-0.963297938925165,-2.25097548858474,-0.28474444636304
1.958,0.351019184458923,-0.9521600286883,-2.25154144590393,-0.281219542046317
1.96,0.349126043097112,-0.940976902734978,-2.25210035759044,-0.277698763441075
1.962,0.347255312406506,-0.929749426202714,-2.25265223209645,-0.274182202649146
1.964,0.345407080119332,-0.918478466671253,-2.25319707808282,-0.270669946425697
1.966,0.343581432205937,-0.907164894103299,-2.2537349044119,-0.267162076091948
1.968,0.341778452867407,-0.895809580785237,-2.25426572014046,-0.263658667447889
1.97,0.339998224528182,-0.884413401267858,-2.25478953451249,-0.260159790684995
1.972,0.338240827828672,-0.872977232307081,-2.2553063569521,-0.256665510298944
1.974,0.336506341617876,-0.86150195280468,-2.25581619705639,-0.253175885002332
1.976,0.334794846330458,-0.84998842599577,-2.25631906092531,-0.249691058944673
1.978,0.33310641741707,-0.838437533812111,-2.25681495825689,-0.246211084585162
1.98,0.331441127028094,-0.826850167952031,-2.25730390050979,-0.242735968229099
1.982,0.329799047164929,-0.815227213252285,-2.25778589747756,-0.239265755156525
1.984,0.328180248036374,-0.80356955621168,-2.25826095905239,-0.23580048539191
1.986,0.326584798052645,-0.791878084924445,-2.25872909521646,-0.232340193654706
1.988,0.325012763819393,-0.780153689013598,-2.2591903160333,-0.228884909309899
1.99,0.323464210131722,-0.768397259564313,-2.25964463163911,-0.225434656318556
1.992,0.321939199968212,-0.756609689057288,-2.26009205223414,-0.22198945318838
1.994,0.320437794484933,-0.744791871302112,-2.26053258807402,-0.218549312924263
1.996,0.318960053009466,-0.732944701370634,-2.26096624946111,-0.21511424297883
1.998,0.317506034215528,-0.721069071307174,-2.2613930462573,-0.211684273461307
2,0.316075798292732,-0.70916586227907,-2.26181298699341,-0.208259509165069
2.002,0.314669395764129,-0.697235984489383,-2.26222608339092,-0.204839862005378
2.004,0.313286879009478,-0.68528033586903,-2.26263234567997,-0.20142532692649
2.006,0.311928298589811,-0.673299815136093,-2.26303178407805,-0.1980158940228
2.008,0.310593703243046,-0.661295321723544,-2.26342440878079,-0.194611548527298
2.01,0.309283139879584,-0.649267755706925,-2.2638102299526,-0.19121227080002
2.012,0.307996653577913,-0.637218017732073,-2.26418925771741,-0.187818036316504
2.014,0.306734287580207,-0.625147008942803,-2.26456150214938,-0.184428815656241
2.016,0.305496083287933,-0.61305563090863,-2.26492697326356,-0.181044574491133
2.018,0.30428208025745,-0.600944785552454,-2.26528568100667,-0.17766527357394
2.02,0.303092316195614,-0.588815375078283,-2.26563763524775,-0.17429086872674
2.022,0.30192683177806,-0.576668292017962,-2.26598284593501,-0.170921406058974
2.024,0.300785659490571,-0.56450444201225,-2.26632132270231,-0.167556801702312
2.026,0.2996688307886,-0.552324729060704,-2.26665307510665,-0.164196983259189
2.028,0.298576376379236,-0.540130054862692,-2.26697811262869,-0.160841895445829
2.03,0.297508325138079,-0.527921320955216,-2.26729644462639,-0.157491478780028
2.032,0.29646470410641,-0.515699428637441,-2.26760808032567,-0.154145669600424
2.034,0.295445538488344,-0.503465278895178,-2.26791302881127,-0.150804400085768
2.036,0.294450851648004,-0.491219772325408,-2.2682112990174,-0.147467598274205
2.038,0.293480665106673,-0.478963809060771,-2.26850289971861,-0.144135188082536
2.04,0.292534998539969,-0.466698288694089,-2.26878783952046,-0.140807089325498
2.042,0.291613872937603,-0.45442410608111,-2.26906612810017,-0.13748326996029
2.044,0.290717306061314,-0.442142157180901,-2.26933777440348,-0.134163671147832
2.046,0.28984530999822,-0.429853342165285,-2.26960278566968,-0.130848166916515
2.048,0.288997897537486,-0.417558557029125,-2.26986116994346,-0.12753666952852
2.05,0.288175079658631,-0.405258696784538,-2.27011293507422,-0.124229088069512
2.052,0.287376865530751,-0.392954655382726,-2.27035808870758,-0.120925328501839
2.054,0.286603262511733,-0.380647325635812,-2.27059663827704,-0.117625293717737
2.056,0.285854276147474,-0.368337599138654,-2.2708285909955,-0.114328883592529
2.058,0.285129910171097,-0.356026366190687,-2.27105395384682,-0.111035995037826
2.06,0.284430166502171,-0.343714515717736,-2.27127273357745,-0.107746522054727
2.062,0.283755046147078,-0.33140293493413,-2.27148493752582,-0.104460365594916
2.064,0.283104550552459,-0.319092508874208,-2.27169057487312,-0.101177448352956
2.066,0.282478674041526,-0.306784122493916,-2.27188964960289,-0.097897632506723
2.068,0.281877411632956,-0.294478658338855,-2.27208216776329,-0.0946208048779719
2.07,0.281300756564099,-0.282176997179757,-2.2722681351565,-0.0913468500373128
2.072,0.280748700291739,-0.269880017933845,-2.27244755733174,-0.0880756503741642
2.074,0.280221232492847,-0.257588597586244,-2.27262043957823,-0.0848070861667172
2.076,0.279718341065341,-0.245303611111337,-2.27278678691825,-0.0815410356518878
2.078,0.279240012128844,-0.233025931394174,-2.27294660410008,-0.0782773750952814
2.08,0.278786230025439,-0.220756429151835,-2.27309989559106,-0.0750159788611452
2.082,0.278356977320427,-0.208495972854833,-2.27324666557058,-0.0717567194823324
2.084,0.277952238343285,-0.196245433737457,-2.27338692184415,-0.0684994911858757
2.086,0.277571990233084,-0.184005672846027,-2.27352066591756,-0.0652441506292847
2.088,0.277216210368943,-0.171777551640324,-2.273647901219,-0.0619905661960244
2.09,0.276884874543884,-0.159561929288846,-2.27376863106852,-0.0587386059612934
2.092,0.276577956809966,-0.147359662366475,-2.27388285849872,-0.0554881367309422
2.094,0.276295429480401,-0.135171604777827,-2.27399058624927,-0.0522390241203795
2.096,0.276037263131653,-0.122998607680551,-2.27409181676135,-0.0489911326334668
2.098,0.27580342660555,-0.110841519408673,-2.27418655217218,-0.0457443257414251
2.1,0.275593887011388,-0.098701185395902,-2.27427479430955,-0.042498465961729
2.102,0.275408609728039,-0.0865784480989753,-2.27435654468625,-0.0392534149370133
2.104,0.275247561303326,-0.0744741498766093,-2.27443180737546,-0.0360090508512733
2.106,0.275110703696661,-0.0623891270373219,-2.27450058327842,-0.0327652340440014
2.108,0.274997996290827,-0.0503242118129004,-2.27456287211722,-0.0295218191150139
2.11,0.274909397958115,-0.038280234387374,-2.2746186744816,-0.0262786673545507
2.112,0.274844865890377,-0.0262580216246459,-2.27466799065806,-0.0230356398085937
2.114,0.274804355602836,-0.0142583969935718,-2.27471082062606,-0.0197925973679372
2.116,0.274787820937888,-0.00228218049299481,-2.27474716405418,-0.0165494008572456
2.118,0.274795214068908,0.0096698114231759,-2.27477702029632,-0.013305911124123
2.12,0.274826485504056,0.0215967659209301,-2.2748003883879,-0.0100619891281721
2.122,0.274881584090082,0.0334978738610781,-2.27481726704202,-0.00681749603006325
2.124,0.27496045870072,0.0453723281359327,-2.27482765651669,-0.00357229865591912
2.126,0.275063057103689,0.0572193249172644,-2.27483155734839,-0.000326265958979357
2.128,0.275189321392034,0.0690380684494871,-2.27482896526979,0.00292074548156101
2.13,0.275339194209803,0.0808277647043773,-2.27481987811633,0.00616887151818662
2.132,0.275512616599835,0.0925876236807853,-2.27480429342784,0.00941824722562565
2.134,0.275709528009357,0.104316859477706,-2.27478220844667,0.0126690068060554
2.136,0.275929866295583,0.116014690367392,-2.2747536201159,0.0159212834943195
2.138,0.276173567731314,0.127680338868426,-2.2747185250775,0.0191752094631332
2.14,0.276440567010536,0.139313031818831,-2.27467691967053,0.0224309157283008
2.142,0.276730797254024,0.150912000449144,-2.27462879992931,0.0256885320539212
