"time","signalSource.V_m","signalSource.Phi","cuboid.G_m","cuboid.A ","hollowCylinderAxialFlux.G_m","hollowCylinderAxialFlux.A","hollowCylinderRadialFlux.G_m","hollowCylinderRadialFlux.A","genericFluxTube.G_m","genericFluxTube.A"
0.2215,1.1075,-0.000422765507447071,2.69935511049073e-05,0.0001,8.48027418454775e-05,0.000314159265358979,0.000242939733775233,0.000942477796076938,2.69935511049073e-05,0.0001
0.222,1.11,-0.000423896659451942,2.70045145853307e-05,0.0001,8.48371846350332e-05,0.000314159265358979,0.000243042668583649,0.000942477796076938,2.70045145853307e-05,0.0001
0.2225,1.1125,-0.000425027851257838,2.7015430891334e-05,0.0001,8.48714792217777e-05,0.000314159265358979,0.000243145165744372,0.000942477796076938,2.7015430891334e-05,0.0001
0.223,1.115,-0.000426159082184471,2.70263002942078e-05,0.0001,8.49056264579948e-05,0.000314159265358979,0.000243247227827747,0.000942477796076938,2.70263002942078e-05,0.0001
0.2235,1.1175,-0.000427290351550433,2.70371230626505e-05,0.0001,8.49396271878258e-05,0.000314159265358979,0.00024334885738096,0.000942477796076938,2.70371230626505e-05,0.0001
0.224,1.12,-0.000428421658673073,2.70478994627889e-05,0.0001,8.4973482247333e-05,0.000314159265358979,0.000243450056928228,0.000942477796076938,2.70478994627889e-05,0.0001
0.2245,1.1225,-0.000429553002868374,2.70586297581985e-05,0.0001,8.50071924645625e-05,0.000314159265358979,0.000243550828970996,0.000942477796076938,2.70586297581985e-05,0.0001
0.225,1.125,-0.000430684383450827,2.70693142099224e-05,0.0001,8.50407586596059e-05,0.000314159265358979,0.00024365117598812,0.000942477796076938,2.70693142099224e-05,0.0001
0.2255,1.1275,-0.000431815799733312,2.70799530764913e-05,0.0001,8.50741816446614e-05,0.000314159265358979,0.000243751100436055,0.000942477796076938,2.70799530764913e-05,0.0001
0.226,1.13,-0.00043294725102697,2.70905466139424e-05,0.0001,8.51074622240933e-05,0.000314159265358979,0.000243850604749038,0.000942477796076938,2.70905466139424e-05,0.0001
0.2265,1.1325,-0.000434078736641083,2.71010950758382e-05,0.0001,8.51406011944917e-05,0.000314159265358979,0.000243949691339267,0.000942477796076938,2.71010950758382e-05,0.0001
0.227,1.135,-0.000435210255882948,2.71115987132849e-05,0.0001,8.51735993447302e-05,0.000314159265358979,0.000244048362597082,0.000942477796076938,2.71115987132849e-05,0.0001
0.2275,1.1375,-0.000436341808057751,2.71220577749508e-05,0.0001,8.52064574560233e-05,0.000314159265358979,0.00024414662089114,0.000942477796076938,2.71220577749508e-05,0.0001
0.228,1.14,-0.000437473392468445,2.71324725070843e-05,0.0001,8.52391763019829e-05,0.000314159265358979,0.000244244468568585,0.000942477796076938,2.71324725070843e-05,0.0001
0.2285,1.1425,-0.000438605008415623,2.71428431535313e-05,0.0001,8.5271756648674e-05,0.000314159265358979,0.000244341907955223,0.000942477796076938,2.71428431535313e-05,0.0001
0.229,1.145,-0.000439736655197393,2.71531699557531e-05,0.0001,8.53041992546692e-05,0.000314159265358979,0.00024443894135569,0.000942477796076938,2.71531699557531e-05,0.0001
0.2295,1.1475,-0.00044086833210925,2.71634531528432e-05,0.0001,8.53365048711027e-05,0.000314159265358979,0.000244535571053615,0.000942477796076938,2.71634531528432e-05,0.0001
0.23,1.15,-0.000442000038443954,2.71736929815441e-05,0.0001,8.53686742417234e-05,0.000314159265358979,0.000244631799311786,0.000942477796076938,2.71736929815441e-05,0.0001
0.2305,1.1525,-0.000443131773491399,2.71838896762643e-05,0.0001,8.54007081029472e-05,0.000314159265358979,0.000244727628372313,0.000942477796076938,2.71838896762643e-05,0.0001
0.231,1.155,-0.000444263536538488,2.71940434690944e-05,0.0001,8.54326071839084e-05,0.000314159265358979,0.000244823060456786,0.000942477796076938,2.71940434690944e-05,0.0001
0.2315,1.1575,-0.000445395326869003,2.72041545898234e-05,0.0001,8.54643722065103e-05,0.000314159265358979,0.000244918097766431,0.000942477796076938,2.72041545898234e-05,0.0001
0.232,1.16,-0.000446527143763481,2.72142232659545e-05,0.0001,8.5496003885475e-05,0.000314159265358979,0.000245012742482265,0.000942477796076938,2.72142232659545e-05,0.0001
0.2325,1.1625,-0.00044765898649908,2.72242497227205e-05,0.0001,8.55275029283928e-05,0.000314159265358979,0.000245106996765252,0.000942477796076938,2.72242497227205e-05,0.0001
0.233,1.165,-0.000448790854349454,2.72342341830997e-05,0.0001,8.55588700357701e-05,0.000314159265358979,0.000245200862756448,0.000942477796076938,2.72342341830997e-05,0.0001
0.2335,1.1675,-0.000449922746584622,2.72441768678305e-05,0.0001,8.55901059010771e-05,0.000314159265358979,0.000245294342577155,0.000942477796076938,2.72441768678305e-05,0.0001
0.234,1.17,-0.000451054662470837,2.72540779954264e-05,0.0001,8.56212112107949e-05,0.000314159265358979,0.000245387438329062,0.000942477796076938,2.72540779954264e-05,0.0001
0.2345,1.1725,-0.000452186601270458,2.72639377821912e-05,0.0001,8.5652186644461e-05,0.000314159265358979,0.000245480152094395,0.000942477796076938,2.72639377821912e-05,0.0001
0.235,1.175,-0.000453318562241814,2.72737564422326e-05,0.0001,8.56830328747151e-05,0.000314159265358979,0.000245572485936052,0.000942477796076938,2.72737564422326e-05,0.0001
0.2355,1.1775,-0.000454450544639076,2.72835341874768e-05,0.0001,8.57137505673431e-05,0.000314159265358979,0.000245664441897751,0.000942477796076938,2.72835341874768e-05,0.0001
0.236,1.18,-0.000455582547712124,2.72932712276827e-05,0.0001,8.57443403813216e-05,0.000314159265358979,0.00024575602200416,0.000942477796076938,2.72932712276827e-05,0.0001
0.2365,1.1825,-0.000456714570706413,2.73029677704551e-05,0.0001,8.57748029688607e-05,0.000314159265358979,0.000245847228261041,0.000942477796076938,2.73029677704551e-05,0.0001
0.237,1.185,-0.00045784661286284,2.73126240212587e-05,0.0001,8.58051389754464e-05,0.000314159265358979,0.000245938062655376,0.000942477796076938,2.73126240212587e-05,0.0001
0.2375,1.1875,-0.000458978673417609,2.73222401834309e-05,0.0001,8.58353490398825e-05,0.000314159265358979,0.000246028527155507,0.000942477796076938,2.73222401834309e-05,0.0001
0.238,1.19,-0.000460110751602098,2.73318164581955e-05,0.0001,8.58654337943316e-05,0.000314159265358979,0.000246118623711258,0.000942477796076938,2.73318164581955e-05,0.0001
0.2385,1.1925,-0.000461242846642719,2.73413530446748e-05,0.0001,8.58953938643552e-05,0.000314159265358979,0.000246208354254073,0.000942477796076938,2.73413530446748e-05,0.0001
0.239,1.195,-0.000462374957760788,2.73508501399028e-05,0.0001,8.59252298689541e-05,0.000314159265358979,0.000246297720697131,0.000942477796076938,2.73508501399028e-05,0.0001
0.2395,1.1975,-0.000463507084172383,2.73603079388375e-05,0.0001,8.59549424206065e-05,0.000314159265358979,0.000246386724935482,0.000942477796076938,2.73603079388375e-05,0.0001
0.24,1.2,-0.00046463922508821,2.7369726634373e-05,0.0001,8.59845321253072e-05,0.000314159265358979,0.000246475368846159,0.000942477796076938,2.7369726634373e-05,0.0001
0.2405,1.2025,-0.000465771379713461,2.73791064173515e-05,0.0001,8.60139995826047e-05,0.000314159265358979,0.000246563654288308,0.000942477796076938,2.73791064173515e-05,0.0001
0.241,1.205,-0.00046690354724768,2.73884474765752e-05,0.0001,8.60433453856386e-05,0.000314159265358979,0.000246651583103301,0.000942477796076938,2.73884474765752e-05,0.0001
0.2415,1.2075,-0.000468035726884617,2.73977499988179e-05,0.0001,8.60725701211762e-05,0.000314159265358979,0.000246739157114854,0.000942477796076938,2.73977499988179e-05,0.0001
0.242,1.21,-0.000469167917812092,2.74070141688364e-05,0.0001,8.61016743696478e-05,0.000314159265358979,0.000246826378129146,0.000942477796076938,2.74070141688364e-05,0.0001
0.2425,1.2125,-0.000470300119211855,2.74162401693815e-05,0.0001,8.61306587051823e-05,0.000314159265358979,0.000246913247934929,0.000942477796076938,2.74162401693815e-05,0.0001
0.243,1.215,-0.00047143233025947,2.74254281812093e-05,0.0001,8.61595236956416e-05,0.000314159265358979,0.000246999768303643,0.000942477796076938,2.74254281812093e-05,0.0001
0.2435,1.2175,-0.000472564550124048,2.74345783830918e-05,0.0001,8.61882699026547e-05,0.000314159265358979,0.000247085940989517,0.000942477796076938,2.74345783830918e-05,0.0001
0.244,1.22,-0.0004736967779683,2.74436909518278e-05,0.0001,8.62168978816508e-05,0.000314159265358979,0.000247171767729694,0.000942477796076938,2.74436909518278e-05,0.0001
0.2445,1.2225,-0.000474829012948258,2.74527660622527e-05,0.0001,8.62454081818924e-05,0.000314159265358979,0.000247257250244325,0.000942477796076938,2.74527660622527e-05,0.0001
0.245,1.225,-0.000475961254213163,2.74618038872497e-05,0.0001,8.62738013465072e-05,0.000314159265358979,0.000247342390236678,0.000942477796076938,2.74618038872497e-05,0.0001
0.2455,1.2275,-0.000477093500905321,2.74708045977588e-05,0.0001,8.63020779125199e-05,0.000314159265358979,0.000247427189393242,0.000942477796076938,2.74708045977588e-05,0.0001
0.246,1.23,-0.000478225752159955,2.74797683627877e-05,0.0001,8.63302384108831e-05,0.000314159265358979,0.00024751164938383,0.000942477796076938,2.74797683627877e-05,0.0001
0.2465,1.2325,-0.000479358007105057,2.74886953494206e-05,0.0001,8.63582833665077e-05,0.000314159265358979,0.000247595771861675,0.000942477796076938,2.74886953494206e-05,0.0001
0.247,1.235,-0.000480490264861242,2.74975857228283e-05,0.0001,8.63862132982931e-05,0.000314159265358979,0.000247679558463534,0.000942477796076938,2.74975857228283e-05,0.0001
0.2475,1.2375,-0.000481622524541596,2.75064396462774e-05,0.0001,8.6414028719156e-05,0.000314159265358979,0.000247763010809781,0.000942477796076938,2.75064396462774e-05,0.0001
0.248,1.24,-0.000482754785251528,2.75152572811392e-05,0.0001,8.64417301360599e-05,0.000314159265358979,0.000247846130504507,0.000942477796076938,2.75152572811392e-05,0.0001
0.2485,1.2425,-0.000483887046088616,2.75240387868991e-05,0.0001,8.64693180500426e-05,0.000314159265358979,0.000247928919135608,0.000942477796076938,2.75240387868991e-05,0.0001
0.249,1.245,-0.000485019306142458,2.75327843211651e-05,0.0001,8.64967929562446e-05,0.000314159265358979,0.000248011378274886,0.000942477796076938,2.75327843211651e-05,0.0001
0.2495,1.2475,-0.00048615156449452,2.75414940396768e-05,0.0001,8.65241553439356e-05,0.000314159265358979,0.000248093509478129,0.000942477796076938,2.75414940396768e-05,0.0001
0.25,1.25,-0.000487283820217977,2.75501680963133e-05,0.0001,8.65514056965419e-05,0.000314159265358979,0.000248175314285213,0.000942477796076938,2.75501680963133e-05,0.0001
0.2505,1.2525,-0.000488416072377566,2.75588066431023e-05,0.0001,8.65785444916718e-05,0.000314159265358979,0.000248256794220181,0.000942477796076938,2.75588066431023e-05,0.0001
0.251,1.255,-0.000489548320029424,2.75674098302275e-05,0.0001,8.66055722011419e-05,0.000314159265358979,0.000248337950791331,0.000942477796076938,2.75674098302275e-05,0.0001
0.2515,1.2575,-0.000490680562220935,2.75759778060372e-05,0.0001,8.66324892910017e-05,0.000314159265358979,0.000248418785491306,0.000942477796076938,2.75759778060372e-05,0.0001
0.252,1.26,-0.000491812797990572,2.75845107170517e-05,0.0001,8.66592962215587e-05,0.000314159265358979,0.000248499299797172,0.000942477796076938,2.75845107170517e-05,0.0001
0.2525,1.2625,-0.000492945026367736,2.75930087079713e-05,0.0001,8.66859934474019e-05,0.000314159265358979,0.000248579495170506,0.000942477796076938,2.75930087079713e-05,0.0001
0.253,1.265,-0.000494077246372604,2.76014719216836e-05,0.0001,8.67125814174262e-05,0.000314159265358979,0.000248659373057471,0.000942477796076938,2.76014719216836e-05,0.0001
0.2535,1.2675,-0.00049520945701596,2.76099004992711e-05,0.0001,8.67390605748551e-05,0.000314159265358979,0.000248738934888899,0.000942477796076938,2.76099004992711e-05,0.0001
0.254,1.27,-0.000496341657299041,2.7618294580018e-05,0.0001,8.67654313572635e-05,0.000314159265358979,0.000248818182080371,0.000942477796076938,2.7618294580018e-05,0.0001
0.2545,1.2725,-0.00049747384621337,2.7626654301418e-05,0.0001,8.67916941965998e-05,0.000314159265358979,0.000248897116032289,0.000942477796076938,2.7626654301418e-05,0.0001
0.255,1.275,-0.000498606022740594,2.76349797991806e-05,0.0001,8.6817849519208e-05,0.000314159265358979,0.000248975738129956,0.000942477796076938,2.76349797991806e-05,0.0001
0.2555,1.2775,-0.000499738185852326,2.76432712072379e-05,0.0001,8.68438977458488e-05,0.000314159265358979,0.000249054049743649,0.000942477796076938,2.76432712072379e-05,0.0001
0.256,1.28,-0.000500870334509968,2.76515286577516e-05,0.0001,8.68698392917202e-05,0.000314159265358979,0.000249132052228689,0.000942477796076938,2.76515286577516e-05,0.0001
0.2565,1.2825,-0.000502002467664558,2.76597522811195e-05,0.0001,8.68956745664785e-05,0.000314159265358979,0.000249209746925519,0.000942477796076938,2.76597522811195e-05,0.0001
0.257,1.285,-0.000503134584256593,2.76679422059813e-05,0.0001,8.69214039742578e-05,0.000314159265358979,0.000249287135159766,0.000942477796076938,2.76679422059813e-05,0.0001
0.2575,1.2875,-0.000504266683215867,2.76760985592254e-05,0.0001,8.69470279136897e-05,0.000314159265358979,0.000249364218242319,0.000942477796076938,2.76760985592254e-05,0.0001
0.258,1.29,-0.0005053987634613,2.76842214659949e-05,0.0001,8.69725467779223e-05,0.000314159265358979,0.00024944099746939,0.000942477796076938,2.76842214659949e-05,0.0001
0.2585,1.2925,-0.000506530823900768,2.76923110496931e-05,0.0001,8.69979609546392e-05,0.000314159265358979,0.000249517474122584,0.000942477796076938,2.76923110496931e-05,0.0001
0.259,1.295,-0.000507662863430931,2.77003674319899e-05,0.0001,8.70232708260774e-05,0.000314159265358979,0.000249593649468963,0.000942477796076938,2.77003674319899e-05,0.0001
0.2595,1.2975,-0.000508794880937066,2.77083907328272e-05,0.0001,8.70484767690455e-05,0.000314159265358979,0.000249669524761112,0.000942477796076938,2.77083907328272e-05,0.0001
0.26,1.3,-0.000509926875292886,2.77163810704244e-05,0.0001,8.70735791549406e-05,0.000314159265358979,0.0002497451012372,0.000942477796076938,2.77163810704244e-05,0.0001
0.2605,1.3025,-0.000511058845360373,2.77243385612841e-05,0.0001,8.70985783497662e-05,0.000314159265358979,0.000249820380121042,0.000942477796076938,2.77243385612841e-05,0.0001
0.261,1.305,-0.00051219078998956,2.77322633201969e-05,0.0001,8.71234747141483e-05,0.000314159265358979,0.000249895362622158,0.000942477796076938,2.77322633201969e-05,0.0001
0.2615,1.3075,-0.000513322708018509,2.77401554602472e-05,0.0001,8.71482686033515e-05,0.000314159265358979,0.000249970049935846,0.000942477796076938,2.77401554602472e-05,0.0001
0.262,1.31,-0.000514454598272913,2.7748015092818e-05,0.0001,8.71729603672956e-05,0.000314159265358979,0.000250044443243219,0.000942477796076938,2.7748015092818e-05,0.0001
0.2625,1.3125,-0.000515586459565954,2.77558423275955e-05,0.0001,8.71975503505601e-05,0.000314159265358979,0.000250118543711273,0.000942477796076938,2.77558423275955e-05,0.0001
0.263,1.315,-0.000516718290698503,2.77636372725744e-05,0.0001,8.72220388924406e-05,0.000314159265358979,0.000250192352492947,0.000942477796076938,2.77636372725744e-05,0.0001
0.2635,1.3175,-0.000517850090458333,2.77714000340626e-05,0.0001,8.72464263269029e-05,0.000314159265358979,0.00025026587072717,0.000942477796076938,2.77714000340626e-05,0.0001
0.264,1.32,-0.000518981857620333,2.77791307166855e-05,0.0001,8.72707129826373e-05,0.000314159265358979,0.000250339099538923,0.000942477796076938,2.77791307166855e-05,0.0001
0.2645,1.3225,-0.000520113590946232,2.77868294233904e-05,0.0001,8.72948991830631e-05,0.000314159265358979,0.000250412040039284,0.000942477796076938,2.77868294233904e-05,0.0001
0.265,1.325,-0.000521245289184414,2.77944962554515e-05,0.0001,8.73189852463417e-05,0.000314159265358979,0.000250484693325485,0.000942477796076938,2.77944962554515e-05,0.0001
0.2655,1.3275,-0.000522376951069733,2.78021313124734e-05,0.0001,8.73429714853907e-05,0.000314159265358979,0.000250557060480962,0.000942477796076938,2.78021313124734e-05,0.0001
0.266,1.33,-0.000523508575323329,2.78097346923957e-05,0.0001,8.73668582078964e-05,0.000314159265358979,0.000250629142575403,0.000942477796076938,2.78097346923957e-05,0.0001
0.2665,1.3325,-0.000524640160652443,2.78173064914971e-05,0.0001,8.7390645716327e-05,0.000314159265358979,0.0002507009406648,0.000942477796076938,2.78173064914971e-05,0.0001
0.267,1.335,-0.000525771705750228,2.7824846804399e-05,0.0001,8.74143343079445e-05,0.000314159265358979,0.000250772455791491,0.000942477796076938,2.7824846804399e-05,0.0001
0.2675,1.3375,-0.00052690320929556,2.78323557240695e-05,0.0001,8.74379242748171e-05,0.000314159265358979,0.000250843688984215,0.000942477796076938,2.78323557240695e-05,0.0001
0.268,1.34,-0.000528034669952852,2.78398333418275e-05,0.0001,8.74614159038311e-05,0.000314159265358979,0.000250914641258149,0.000942477796076938,2.78398333418275e-05,0.0001
0.2685,1.3425,-0.000529166086371861,2.78472797473457e-05,0.0001,8.74848094767019e-05,0.000314159265358979,0.00025098531361496,0.000942477796076938,2.78472797473457e-05,0.0001
0.269,1.345,-0.000530297457187499,2.78546950286547e-05,0.0001,8.75081052699854e-05,0.000314159265358979,0.000251055707042844,0.000942477796076938,2.78546950286547e-05,0.0001
0.2695,1.3475,-0.000531428781019639,2.7862079272146e-05,0.0001,8.75313035550891e-05,0.000314159265358979,0.000251125822516573,0.000942477796076938,2.7862079272146e-05,0.0001
0.27,1.35,-0.000532560056472923,2.78694325625758e-05,0.0001,8.75544045982823e-05,0.000314159265358979,0.000251195660997531,0.000942477796076938,2.78694325625758e-05,0.0001
0.2705,1.3525,-0.000533691282136567,2.78767549830681e-05,0.0001,8.75774086607065e-05,0.000314159265358979,0.000251265223433763,0.000942477796076938,2.78767549830681e-05,0.0001
0.271,1.355,-0.000534822456584168,2.78840466151179e-05,0.0001,8.76003159983855e-05,0.000314159265358979,0.000251334510760008,0.000942477796076938,2.78840466151179e-05,0.0001
0.2715,1.3575,-0.000535953578373503,2.7891307538594e-05,0.0001,8.76231268622353e-05,0.000314159265358979,0.000251403523897742,0.000942477796076938,2.7891307538594e-05,0.0001
0.272,1.36,-0.000537084646046339,2.78985378317425e-05,0.0001,8.7645841498073e-05,0.000314159265358979,0.000251472263755216,0.000942477796076938,2.78985378317425e-05,0.0001
0.2725,1.3625,-0.00053821565812823,2.79057375711896e-05,0.0001,8.76684601466267e-05,0.000314159265358979,0.000251540731227493,0.000942477796076938,2.79057375711896e-05,0.0001
0.273,1.365,-0.00053934661312832,2.79129068319443e-05,0.0001,8.7690983043544e-05,0.000314159265358979,0.000251608927196484,0.000942477796076938,2.79129068319443e-05,0.0001
0.2735,1.3675,-0.000540477509539142,2.79200456874011e-05,0.0001,8.77134104194009e-05,0.000314159265358979,0.000251676852530986,0.000942477796076938,2.79200456874011e-05,0.0001
0.274,1.37,-0.000541608345836418,2.7927154209343e-05,0.0001,8.77357424997103e-05,0.000314159265358979,0.000251744508086714,0.000942477796076938,2.7927154209343e-05,0.0001
0.2745,1.3725,-0.000542739120478857,2.7934232467944e-05,0.0001,8.77579795049302e-05,0.000314159265358979,0.000251811894706337,0.000942477796076938,2.7934232467944e-05,0.0001
0.275,1.375,-0.000543869831907954,2.79412805317716e-05,0.0001,8.77801216504716e-05,0.000314159265358979,0.000251879013219512,0.000942477796076938,2.79412805317716e-05,0.0001
0.2755,1.3775,-0.000545000478547785,2.79482984677892e-05,0.0001,8.78021691467065e-05,0.000314159265358979,0.000251945864442915,0.000942477796076938,2.79482984677892e-05,0.0001
0.276,1.38,-0.0005461310588048,2.79552863413587e-05,0.0001,8.78241221989754e-05,0.000314159265358979,0.000252012449180272,0.000942477796076938,2.79552863413587e-05,0.0001
0.2765,1.3825,-0.000547261571067624,2.79622442162428e-05,0.0001,8.78459810075944e-05,0.000314159265358979,0.000252078768222394,0.000942477796076938,2.79622442162428e-05,0.0001
0.277,1.385,-0.000548392013706846,2.79691721546071e-05,0.0001,8.78677457678629e-05,0.000314159265358979,0.000252144822347203,0.000942477796076938,2.79691721546071e-05,0.0001
0.2775,1.3875,-0.000549522385074813,2.79760702170227e-05,0.0001,8.788941667007e-05,0.000314159265358979,0.000252210612319764,0.000942477796076938,2.79760702170227e-05,0.0001
0.278,1.39,-0.000550652683505424,2.79829384624677e-05,0.0001,8.79109938995018e-05,0.000314159265358979,0.000252276138892313,0.000942477796076938,2.79829384624677e-05,0.0001
0.2785,1.3925,-0.000551782907313918,2.79897769483302e-05,0.0001,8.79324776364475e-05,0.000314159265358979,0.000252341402804283,0.000942477796076938,2.79897769483302e-05,0.0001
0.279,1.395,-0.00055291305479667,2.79965857304095e-05,0.0001,8.79538680562061e-05,0.000314159265358979,0.000252406404782337,0.000942477796076938,2.79965857304095e-05,0.0001
0.2795,1.3975,-0.000554043124230973,2.80033648629186e-05,0.0001,8.79751653290926e-05,0.000314159265358979,0.000252471145540388,0.000942477796076938,2.80033648629186e-05,0.0001
0.28,1.4,-0.000555173113874835,2.80101143984858e-05,0.0001,8.7996369620444e-05,0.000314159265358979,0.000252535625779629,0.000942477796076938,2.80101143984858e-05,0.0001
0.2805,1.4025,-0.000556303021966764,2.80168343881569e-05,0.0001,8.80174810906253e-05,0.000314159265358979,0.00025259984618856,0.000942477796076938,2.80168343881569e-05,0.0001
0.281,1.405,-0.000557432846725552,2.80235248813969e-05,0.0001,8.80384998950353e-05,0.000314159265358979,0.000252663807443006,0.000942477796076938,2.80235248813969e-05,0.0001
0.2815,1.4075,-0.000558562586350069,2.80301859260917e-05,0.0001,8.80594261841118e-05,0.000314159265358979,0.000252727510206149,0.000942477796076938,2.80301859260917e-05,0.0001
0.282,1.41,-0.000559692239019043,2.803681756855e-05,0.0001,8.8080260103338e-05,0.000314159265358979,0.000252790955128544,0.000942477796076938,2.803681756855e-05,0.0001
0.2825,1.4125,-0.000560821802890848,2.80434198535047e-05,0.0001,8.81010017932469e-05,0.000314159265358979,0.000252854142848148,0.000942477796076938,2.80434198535047e-05,0.0001
0.283,1.415,-0.000561951276103288,2.80499928241152e-05,0.0001,8.8121651389427e-05,0.000314159265358979,0.00025291707399034,0.000942477796076938,2.80499928241152e-05,0.0001
0.2835,1.4175,-0.000563080656773383,2.80565365219682e-05,0.0001,8.81422090225274e-05,0.000314159265358979,0.00025297974916794,0.000942477796076938,2.80565365219682e-05,0.0001
0.284,1.42,-0.000564209942997151,2.80630509870801e-05,0.0001,8.81626748182627e-05,0.000314159265358979,0.000253042168981235,0.000942477796076938,2.80630509870801e-05,0.0001
0.2845,1.4225,-0.00056533913284939,2.80695362578978e-05,0.0001,8.8183048897418e-05,0.000314159265358979,0.000253104334017994,0.000942477796076938,2.80695362578978e-05,0.0001
0.285,1.425,-0.000566468224383463,2.80759923713008e-05,0.0001,8.82033313758537e-05,0.000314159265358979,0.000253166244853493,0.000942477796076938,2.80759923713008e-05,0.0001
0.2855,1.4275,-0.000567597215631075,2.80824193626026e-05,0.0001,8.82235223645099e-05,0.000314159265358979,0.000253227902050532,0.000942477796076938,2.80824193626026e-05,0.0001
0.286,1.43,-0.000568726104602061,2.8088817265552e-05,0.0001,8.82436219694116e-05,0.000314159265358979,0.000253289306159452,0.000942477796076938,2.8088817265552e-05,0.0001
0.2865,1.4325,-0.000569854889284162,2.80951861123344e-05,0.0001,8.82636302916729e-05,0.000314159265358979,0.000253350457718159,0.000942477796076938,2.80951861123344e-05,0.0001
0.287,1.435,-0.000570983567642807,2.81015259335739e-05,0.0001,8.82835474275017e-05,0.000314159265358979,0.000253411357252136,0.000942477796076938,2.81015259335739e-05,0.0001
0.2875,1.4375,-0.000572112137620251,2.81078367583087e-05,0.0001,8.83033734682037e-05,0.000314159265358979,0.000253472005274463,0.000942477796076938,2.81078367583087e-05,0.0001
0.288,1.44,-0.000573240597137895,2.81141186140933e-05,0.0001,8.83231085001874e-05,0.000314159265358979,0.000253532402285834,0.000942477796076938,2.81141186140933e-05,0.0001
0.2885,1.4425,-0.00057436894409229,2.81203715268502e-05,0.0001,8.83427526049682e-05,0.000314159265358979,0.000253592548774573,0.000942477796076938,2.81203715268502e-05,0.0001
0.289,1.445,-0.000575497176357409,2.81265955209705e-05,0.0001,8.83623058591724e-05,0.000314159265358979,0.000253652445216652,0.000942477796076938,2.81265955209705e-05,0.0001
0.2895,1.4475,-0.000576625291783809,2.81327906192903e-05,0.0001,8.83817683345421e-05,0.000314159265358979,0.000253712092075704,0.000942477796076938,2.81327906192903e-05,0.0001
0.29,1.45,-0.000577753288198409,2.81389568430923e-05,0.0001,8.84011400979389e-05,0.000314159265358979,0.000253771489803037,0.000942477796076938,2.81389568430923e-05,0.0001
0.2905,1.4525,-0.000578881163404266,2.81450942121072e-05,0.0001,8.84204212113485e-05,0.000314159265358979,0.000253830638837656,0.000942477796076938,2.81450942121072e-05,0.0001
0.291,1.455,-0.000580008915180352,2.81512027445149e-05,0.0001,8.84396117318847e-05,0.000314159265358979,0.000253889539606268,0.000942477796076938,2.81512027445149e-05,0.0001
0.2915,1.4575,-0.000581136541281336,2.81572824569459e-05,0.0001,8.8458711711794e-05,0.000314159265358979,0.000253948192523303,0.000942477796076938,2.81572824569459e-05,0.0001
0.292,1.46,-0.000582264039437356,2.81633333644828e-05,0.0001,8.84777211984595e-05,0.000314159265358979,0.000254006597990925,0.000942477796076938,2.81633333644828e-05,0.0001
0.2925,1.4625,-0.0005833914073538,2.81693554806615e-05,0.0001,8.84966402344055e-05,0.000314159265358979,0.000254064756399047,0.000942477796076938,2.81693554806615e-05,0.0001
0.293,1.465,-0.00058451864271108,2.81753488174725e-05,0.0001,8.85154688573014e-05,0.000314159265358979,0.000254122668125342,0.000942477796076938,2.81753488174725e-05,0.0001
0.2935,1.4675,-0.000585645743164411,2.81813133853626e-05,0.0001,8.85342070999667e-05,0.000314159265358979,0.000254180333535256,0.000942477796076938,2.81813133853626e-05,0.0001
0.294,1.47,-0.000586772706343587,2.81872491932359e-05,0.0001,8.85528549903747e-05,0.000314159265358979,0.000254237752982024,0.000942477796076938,2.81872491932359e-05,0.0001
0.2945,1.4725,-0.000587899529852758,2.81931562484556e-05,0.0001,8.85714125516574e-05,0.000314159265358979,0.000254294926806678,0.000942477796076938,2.81931562484556e-05,0.0001
0.295,1.475,-0.000589026211270207,2.81990345568453e-05,0.0001,8.858987980211e-05,0.000314159265358979,0.000254351855338059,0.000942477796076938,2.81990345568453e-05,0.0001
0.2955,1.4775,-0.00059015274814813,2.82048841226903e-05,0.0001,8.86082567551951e-05,0.000314159265358979,0.000254408538892834,0.000942477796076938,2.82048841226903e-05,0.0001
0.296,1.48,-0.000591279138012407,2.82107049487391e-05,0.0001,8.8626543419548e-05,0.000314159265358979,0.000254464977775502,0.000942477796076938,2.82107049487391e-05,0.0001
0.2965,1.4825,-0.000592405378362386,2.82164970362053e-05,0.0001,8.86447397989807e-05,0.000314159265358979,0.000254521172278407,0.000942477796076938,2.82164970362053e-05,0.0001
0.297,1.485,-0.000593531466670657,2.82222603847687e-05,0.0001,8.86628458924875e-05,0.000314159265358979,0.000254577122681751,0.000942477796076938,2.82222603847687e-05,0.0001
0.2975,1.4875,-0.00059465740038283,2.82279949925771e-05,0.0001,8.86808616942495e-05,0.000314159265358979,0.000254632829253601,0.000942477796076938,2.82279949925771e-05,0.0001
0.298,1.49,-0.000595783176917315,2.82337008562478e-05,0.0001,8.86987871936398e-05,0.000314159265358979,0.000254688292249904,0.000942477796076938,2.82337008562478e-05,0.0001
0.2985,1.4925,-0.000596908793665101,2.82393779708693e-05,0.0001,8.87166223752285e-05,0.000314159265358979,0.000254743511914496,0.000942477796076938,2.82393779708693e-05,0.0001
