"time","universal.phi_a","universal.phi_b","universal.w_a","universal.w_b"
0,1.5707963267949,0.785398163397448,0,0
0.00022,1.5707963267949,0.78539849768363,2.32618223497328e-18,0.00303895803878039
0.00044,1.5707963267949,0.78539950054034,4.65236842685613e-18,0.00607791868290497
0.00066,1.5707963267949,0.785401171969525,6.97856202510368e-18,0.00911688420354324
0.00088,1.5707963267949,0.785403511974155,9.30476850843268e-18,0.0121558582078815
0.0011,1.5707963267949,0.785406520553525,1.16309865641019e-17,0.0151948398316102
0.00132,1.5707963267949,0.785410197719991,1.39572278400452e-17,0.0182338367425465
0.00154,1.5707963267949,0.785414543479009,1.62834974788092e-17,0.0212728523260211
0.00176,1.5707963267949,0.785419557825045,1.8609790265126e-17,0.024311883148831
0.00198,1.5707963267949,0.785425240758101,2.09361061989957e-17,0.0273509292109764
0.0022,1.5707963267949,0.785431592278176,2.32624452804183e-17,0.0303899905124571
0.00242,1.5707963267949,0.785438612415217,2.55888216505561e-17,0.0334290763566876
0.00264,1.5707963267949,0.785446301276771,2.79152860916883e-17,0.0364682201531273
0.00286,1.5707963267949,0.785454658774399,3.02417968437487e-17,0.0395073944279948
0.00308,1.5707963267949,0.7854636849081,3.2568353906737e-17,0.0425465991812901
0.0033,1.5707963267949,0.785473379677876,3.48949572806535e-17,0.0455858344130131
0.00352,1.5707963267949,0.785483743083725,3.7221606965498e-17,0.0486251001231639
0.00374,1.5707963267949,0.785494775125649,3.95483029612706e-17,0.0516643963117424
0.00396,1.5707963267949,0.785506475803646,4.18750452679712e-17,0.0547037229787486
0.00418,1.5707963267949,0.785518845117717,4.42018338856e-17,0.0577430801241826
0.0044,1.5707963267949,0.785531883067862,4.65286688141567e-17,0.0607824677480443
0.00462,1.5707963267949,0.785545589654081,4.88555500536416e-17,0.0638218858503338
0.00484,1.5707963267949,0.785559965052803,5.11825330213305e-17,0.0668613708333629
0.00506,1.5707963267949,0.785575009368596,5.35096505629213e-17,0.0699009442727021
0.00528,1.5707963267949,0.785590722392768,5.58368371267945e-17,0.0729405631090263
0.0055,1.5707963267949,0.785607104125319,5.81640927129499e-17,0.0759802273423354
0.00572,1.5707963267949,0.785624154566249,6.04914173213877e-17,0.0790199369726294
0.00594,1.5707963267949,0.785641873715557,6.28188109521078e-17,0.0820596919999084
0.00616,1.5707963267949,0.785660261573245,6.51462736051102e-17,0.0850994924241723
0.00638,1.5707963267949,0.785679318139311,6.74738052803948e-17,0.0881393382454212
0.0066,1.5707963267949,0.785699043413755,6.98014059779618e-17,0.0911792294636549
0.00682,1.5707963267949,0.785719437396579,7.21290756978111e-17,0.0942191660788737
0.00704,1.5707963267949,0.785740500087781,7.44568144399427e-17,0.0972591480910773
0.00726,1.5707963267949,0.78576223198323,7.67847407674429e-17,0.10029925322852
0.00748,1.5707963267949,0.785784632961095,7.91128255504731e-17,0.1033394623941
0.0077,1.5707963267949,0.785807702780277,8.14410111414392e-17,0.106379737794881
0.00792,1.5707963267949,0.785831441440774,8.3769297540341e-17,0.109420079430865
0.00814,1.5707963267949,0.785855848942588,8.60976847471788e-17,0.112460487302051
0.00836,1.5707963267949,0.785880925285718,8.84261727619523e-17,0.11550096140844
0.00858,1.5707963267949,0.785906670470165,9.07547615846617e-17,0.118541501750031
0.0088,1.5707963267949,0.785933084495927,9.3083451215307e-17,0.121582108326824
0.00902,1.5707963267949,0.785960167363006,9.5412241653888e-17,0.124622781138819
0.00924,1.5707963267949,0.785987919071401,9.77411329004049e-17,0.127663520186017
0.00946,1.5707963267949,0.786016339621113,1.00070124954858e-16,0.130704325468417
0.00968,1.5707963267949,0.786045429940045,1.0239938482871e-16,0.133745306103899
0.0099,1.5707963267949,0.786075189410442,1.04728801333337e-16,0.136786389446749
0.01012,1.5707963267949,0.786105617905269,1.07058351604324e-16,0.139827560558373
0.01034,1.5707963267949,0.786136715424528,1.09388035641672e-16,0.142868819438772
0.01056,1.5707963267949,0.786168481968218,1.11717853445379e-16,0.145910166087944
0.01078,1.5707963267949,0.786200917536338,1.14047805015447e-16,0.148951600505891
0.011,1.5707963267949,0.78623402212889,1.16377890351874e-16,0.151993122692612
0.01122,1.5707963267949,0.786267795745873,1.18708109454661e-16,0.155034732648106
0.01144,1.5707963267949,0.786302238387287,1.21038462323809e-16,0.158076430372376
0.01166,1.5707963267949,0.786337350053132,1.23368948959316e-16,0.161118215865419
