"time","cActuator.flange.f","pmActuator.flange.f","pmActuator.coil.Phi","pmActuator.coil.L_stat"
0.0372,11.495664,9.79471907084631,-0.000168486008724063,0.00796140178931041
0.0384,11.491008,9.79144159432514,-0.000168530040353798,0.0079667090928997
0.0396,11.486352,9.78816355896857,-0.000168574071983533,0.00797202069912667
0.0408,11.481696,9.78488496477658,-0.000168618103613268,0.00797733661322569
0.042,11.47704,9.78160581174919,-0.000168662135243002,0.00798265684043959
0.0432,11.472384,9.7783260998864,-0.000168706166872737,0.00798798138601974
0.0444,11.467728,9.77504582918819,-0.000168750198502472,0.00799331025522602
0.0456,11.463072,9.77176499965458,-0.000168794230132206,0.00799864345332686
0.0468,11.458416,9.76848361128557,-0.000168838261761941,0.00800398098559926
0.048,11.45376,9.76520166408114,-0.000168882293391676,0.00800932285732879
0.0492,11.449104,9.76191915804131,-0.00016892632502141,0.00801466907380962
0.0504,11.444448,9.75863609316607,-0.000168970356651145,0.00802001964034455
0.0516,11.439792,9.75535246945543,-0.00016901438828088,0.00802537456224499
0.0528,11.435136,9.75206828690938,-0.000169058419910614,0.00803073384483102
0.054,11.43048,9.74878354552792,-0.000169102451540349,0.00803609749343138
0.0552,11.425824,9.74549824531106,-0.000169146483170084,0.00804146551338349
0.0564,11.421168,9.74221238625879,-0.000169190514799818,0.00804683791003348
0.0576,11.416512,9.73892596837111,-0.000169234546429553,0.0080522146887362
0.0588,11.411856,9.73563899164803,-0.000169278578059288,0.00805759585485525
0.06,11.4072,9.73235145608954,-0.000169322609689022,0.00806298141376296
0.0612,11.402544,9.72906336169564,-0.000169366641318757,0.00806837137084047
0.0624,11.397888,9.72577470846634,-0.000169410672948492,0.00807376573147767
0.0636,11.393232,9.72248549640162,-0.000169454704578226,0.00807916450107331
0.0648,11.388576,9.71919572550151,-0.000169498736207961,0.00808456768503493
0.066,11.38392,9.71590539576598,-0.000169542767837696,0.00808997528877893
0.0672,11.379264,9.71261450719505,-0.00016958679946743,0.00809538731773058
0.0684,11.374608,9.70932305978871,-0.000169630831097165,0.00810080377732402
0.0696,11.369952,9.70603105354697,-0.0001696748627269,0.0081062246730023
0.0708,11.365296,9.70273848846982,-0.000169718894356634,0.0081116500102174
0.072,11.36064,9.69944536455726,-0.000169762925986369,0.00811707979443021
0.0732,11.355984,9.69615168180929,-0.000169806957616104,0.0081225140311106
0.0744,11.351328,9.69285744022593,-0.000169850989245838,0.0081279527257374
0.0756,11.346672,9.68956263980714,-0.000169895020875573,0.00813339588379846
0.0768,11.342016,9.68626728055296,-0.000169939052505308,0.00813884351079059
0.078,11.33736,9.68297136246337,-0.000169983084135042,0.00814429561221968
0.0792,11.332704,9.67967488553837,-0.000170027115764777,0.00814975219360065
0.0804,11.328048,9.67637784977797,-0.000170071147394512,0.00815521326045747
0.0816,11.323392,9.67308025518216,-0.000170115179024246,0.00816067881832321
0.0828,11.318736,9.66978210175093,-0.000170159210653981,0.00816614887274007
0.084,11.31408,9.66648338948431,-0.000170203242283716,0.00817162342925932
0.0852,11.309424,9.66318411838228,-0.00017024727391345,0.00817710249344141
0.0864,11.304768,9.65988428844484,-0.000170291305543185,0.00818258607085595
0.0876,11.300112,9.656583899672,-0.00017033533717292,0.0081880741670817
0.0888,11.295456,9.65328295206374,-0.000170379368802654,0.00819356678770665
0.09,11.2908,9.64998144562009,-0.000170423400432389,0.00819906393832799
0.0912,11.286144,9.64667938034102,-0.000170467432062124,0.00820456562455215
0.0924,11.281488,9.64337675622655,-0.000170511463691858,0.00821007185199482
0.0936,11.276832,9.64007357327667,-0.000170555495321593,0.00821558262628097
0.0948,11.272176,9.63676983149138,-0.000170599526951328,0.00822109795304484
0.096,11.26752,9.63346553087069,-0.000170643558581062,0.00822661783793
0.0972,11.262864,9.63016067141459,-0.000170687590210797,0.00823214228658935
0.0984,11.258208,9.62685525312309,-0.000170731621840532,0.00823767130468515
0.0996,11.253552,9.62354927599617,-0.000170775653470266,0.00824320489788901
0.1008,11.248896,9.62024274003385,-0.000170819685100001,0.00824874307188194
0.102,11.24424,9.61693564523613,-0.000170863716729736,0.00825428583235438
0.1032,11.239584,9.61362799160299,-0.00017090774835947,0.00825983318500616
0.1044,11.234928,9.61031977913446,-0.000170951779989205,0.00826538513554658
0.1056,11.230272,9.60701100783051,-0.00017099581161894,0.00827094168969443
0.1068,11.225616,9.60370167769116,-0.000171039843248674,0.00827650285317793
0.108,11.22096,9.6003917887164,-0.000171083874878409,0.00828206863173487
0.1092,11.216304,9.59708134090623,-0.000171127906508144,0.00828763903111253
0.1104,11.211648,9.59377033426066,-0.000171171938137878,0.00829321405706774
0.1116,11.206992,9.59045876877968,-0.000171215969767613,0.00829879371536692
0.1128,11.202336,9.58714664446329,-0.000171260001397348,0.00830437801178604
0.114,11.19768,9.5838339613115,-0.000171304033027082,0.00830996695211071
0.1152,11.193024,9.5805207193243,-0.000171348064656817,0.00831556054213615
0.1164,11.188368,9.57720691850169,-0.000171392096286552,0.00832115878766723
0.1176,11.183712,9.57389255884368,-0.000171436127916286,0.00832676169451848
0.1188,11.179056,9.57057764035026,-0.000171480159546021,0.00833236926851414
0.12,11.1744,9.56726216302144,-0.000171524191175756,0.00833798151548812
0.1212,11.169744,9.5639461268572,-0.00017156822280549,0.00834359844128409
0.1224,11.165088,9.56062953185756,-0.000171612254435225,0.00834922005175545
0.1236,11.160432,9.55731237802251,-0.00017165628606496,0.00835484635276539
0.1248,11.155776,9.55399466535206,-0.000171700317694694,0.00836047735018684
0.126,11.15112,9.5506763938462,-0.000171744349324429,0.00836611304990259
0.1272,11.146464,9.54735756350493,-0.000171788380954164,0.00837175345780525
0.1284,11.141808,9.54403817432826,-0.000171832412583898,0.00837739857979724
0.1296,11.137152,9.54071822631618,-0.000171876444213633,0.00838304842179091
0.1308,11.132496,9.53739771946869,-0.000171920475843368,0.00838870298970844
0.132,11.12784,9.5340766537858,-0.000171964507473102,0.00839436228948198
0.1332,11.123184,9.5307550292675,-0.000172008539102837,0.00840002632705357
0.1344,11.118528,9.52743284591379,-0.000172052570732572,0.00840569510837522
0.1356,11.113872,9.52411010372468,-0.000172096602362306,0.00841136863940891
0.1368,11.109216,9.52078680270015,-0.000172140633992041,0.00841704692612662
0.138,11.10456,9.51746294284023,-0.000172184665621776,0.00842272997451034
0.1392,11.099904,9.5141385241449,-0.00017222869725151,0.0084284177905521
0.1404,11.095248,9.51081354661415,-0.000172272728881245,0.00843411038025398
0.1416,11.090592,9.50748801024801,-0.00017231676051098,0.00843980774962817
0.1428,11.085936,9.50416191504645,-0.000172360792140714,0.00844550990469691
0.144,11.08128,9.50083526100949,-0.000172404823770449,0.0084512168514926
0.1452,11.076624,9.49750804813712,-0.000172448855400184,0.00845692859605777
0.1464,11.071968,9.49418027642935,-0.000172492887029918,0.00846264514444511
0.1476,11.067312,9.49085194588617,-0.000172536918659653,0.00846836650271751
0.1488,11.062656,9.48752305650758,-0.000172580950289388,0.00847409267694805
0.15,11.058,9.48419360829358,-0.000172624981919122,0.00847982367322004
0.1512,11.053344,9.48086360124419,-0.000172669013548857,0.00848555949762706
0.1524,11.048688,9.47753303535938,-0.000172713045178592,0.00849130015627294
0.1536,11.044032,9.47420191063916,-0.000172757076808326,0.00849704565527181
0.1548,11.039376,9.47087022708354,-0.000172801108438061,0.00850279600074812
0.156,11.03472,9.46753798469251,-0.000172845140067796,0.00850855119883664
0.1572,11.030064,9.46420518346608,-0.00017288917169753,0.00851431125568251
0.1584,11.025408,9.46087182340424,-0.000172933203327265,0.00852007617744126
0.1596,11.020752,9.45753790450699,-0.000172977234957,0.00852584597027882
0.1608,11.016096,9.45420342677433,-0.000173021266586734,0.00853162064037151
0.162,11.01144,9.45086839020627,-0.000173065298216469,0.00853740019390615
0.1632,11.006784,9.4475327948028,-0.000173109329846204,0.00854318463707999
0.1644,11.002128,9.44419664056392,-0.000173153361475938,0.00854897397610078
0.1656,10.997472,9.44085992748964,-0.000173197393105673,0.00855476821718678
0.1668,10.992816,9.43752265557995,-0.000173241424735408,0.00856056736656681
0.168,10.98816,9.43418482483486,-0.000173285456365142,0.0085663714304802
0.1692,10.983504,9.43084643525436,-0.000173329487994877,0.00857218041517691
0.1704,10.978848,9.42750748683845,-0.000173373519624612,0.00857799432691746
0.1716,10.974192,9.42416797958714,-0.000173417551254346,0.00858381317197302
0.1728,10.969536,9.42082791350041,-0.000173461582884081,0.00858963695662541
0.174,10.96488,9.41748728857828,-0.000173505614513816,0.00859546568716709
0.1752,10.960224,9.41414610482075,-0.00017354964614355,0.00860129936990125
0.1764,10.955568,9.4108043622278,-0.000173593677773285,0.00860713801114177
0.1776,10.950912,9.40746206079945,-0.00017363770940302,0.00861298161721328
0.1788,10.946256,9.4041192005357,-0.000173681741032754,0.00861883019445116
0.18,10.9416,9.40077578143653,-0.000173725772662489,0.00862468374920158
0.1812,10.936944,9.39743180350197,-0.000173769804292224,0.00863054228782153
0.1824,10.932288,9.39408726673199,-0.000173813835921958,0.0086364058166788
0.1836,10.927632,9.39074217112661,-0.000173857867551693,0.00864227434215205
0.1848,10.922976,9.38739651668582,-0.000173901899181428,0.00864814787063082
0.186,10.91832,9.38405030340962,-0.000173945930811162,0.00865402640851554
0.1872,10.913664,9.38070353129802,-0.000173989962440897,0.00865990996221757
0.1884,10.909008,9.37735620035101,-0.000174033994070632,0.00866579853815921
0.1896,10.904352,9.37400831056859,-0.000174078025700366,0.00867169214277373
0.1908,10.899696,9.37065986195077,-0.000174122057330101,0.00867759078250539
0.192,10.89504,9.36731085449754,-0.000174166088959836,0.00868349446380947
0.1932,10.890384,9.3639612882089,-0.00017421012058957,0.00868940319315229
0.1944,10.885728,9.36061116308486,-0.000174254152219305,0.00869531697701123
0.1956,10.881072,9.35726047912541,-0.00017429818384904,0.00870123582187475
0.1968,10.876416,9.35390923633055,-0.000174342215478774,0.00870715973424244
0.198,10.87176,9.35055743470029,-0.000174386247108509,0.00871308872062501
0.1992,10.867104,9.34720507423462,-0.000174430278738244,0.00871902278754431
0.2004,10.862448,9.34385215493354,-0.000174474310367978,0.00872496194153343
0.2016,10.857792,9.34049867679706,-0.000174518341997713,0.00873090618913659
0.2028,10.853136,9.33714463982517,-0.000174562373627448,0.0087368555369093
0.204,10.84848,9.33379004401787,-0.000174606405257182,0.00874280999141829
0.2052,10.843824,9.33043488937517,-0.000174650436886917,0.00874876955924159
0.2064,10.839168,9.32707917589706,-0.000174694468516652,0.00875473424696851
0.2076,10.834512,9.32372290358354,-0.000174738500146386,0.00876070406119972
0.2088,10.829856,9.32036607243462,-0.000174782531776121,0.0087666790085472
0.21,10.8252,9.31700868245029,-0.000174826563405856,0.00877265909563434
0.2112,10.820544,9.31365073363055,-0.00017487059503559,0.0087786443290959
0.2124,10.815888,9.3102922259754,-0.000174914626665325,0.0087846347155781
0.2136,10.811232,9.30693315948486,-0.00017495865829506,0.00879063026173857
0.2148,10.806576,9.3035735341589,-0.000175002689924794,0.00879663097424645
0.216,10.80192,9.30021334999753,-0.000175046721554529,0.00880263685978235
0.2172,10.797264,9.29685260700076,-0.000175090753184264,0.00880864792503842
0.2184,10.792608,9.29349130516859,-0.000175134784813998,0.00881466417671836
0.2196,10.787952,9.290129444501,-0.000175178816443733,0.00882068562153741
0.2208,10.783296,9.28676702499801,-0.000175222848073468,0.00882671226622247
0.222,10.77864,9.28340404665961,-0.000175266879703202,0.008832744117512
0.2232,10.773984,9.28004050948581,-0.000175310911332937,0.00883878118215615
0.2244,10.769328,9.2766764134766,-0.000175354942962672,0.00884482346691672
0.2256,10.764672,9.27331175863198,-0.000175398974592406,0.00885087097856722
0.2268,10.760016,9.26994654495195,-0.000175443006222141,0.00885692372389289
0.228,10.75536,9.26658077243652,-0.000175487037851876,0.00886298170969069
0.2292,10.750704,9.26321444108569,-0.00017553106948161,0.0088690449427694
0.2304,10.746048,9.25984755089944,-0.000175575101111345,0.00887511342994956
0.2316,10.741392,9.25648010187779,-0.00017561913274108,0.00888118717806356
0.2328,10.736736,9.25311209402073,-0.000175663164370814,0.00888726619395563
0.234,10.73208,9.24974352732827,-0.000175707196000549,0.00889335048448188
0.2352,10.727424,9.24637440180039,-0.000175751227630284,0.00889944005651032
0.2364,10.722768,9.24300471743712,-0.000175795259260018,0.00890553491692089
0.2376,10.718112,9.23963447423843,-0.000175839290889753,0.0089116350726055
0.2388,10.713456,9.23626367220434,-0.000175883322519488,0.00891774053046802
0.24,10.7088,9.23289231133484,-0.000175927354149222,0.00892385129742433
0.2412,10.704144,9.22952039162993,-0.000175971385778957,0.00892996738040235
0.2424,10.699488,9.22614791308962,-0.000176015417408692,0.00893608878634205
0.2436,10.694832,9.2227748757139,-0.000176059449038426,0.00894221552219551
0.2448,10.690176,9.21940127950278,-0.000176103480668161,0.00894834759492688
0.246,10.68552,9.21602712445625,-0.000176147512297896,0.00895448501151249
0.2472,10.680864,9.21265241057431,-0.00017619154392763,0.00896062777894081
0.2484,10.676208,9.20927713785696,-0.000176235575557365,0.0089667759042125
0.2496,10.671552,9.20590130630421,-0.0001762796071871,0.00897292939434045
0.2508,10.666896,9.20252491591605,-0.000176323638816834,0.00897908825634978
0.252,10.66224,9.19914796669249,-0.000176367670446569,0.0089852524972779
0.2532,10.657584,9.19577045863351,-0.000176411702076304,0.00899142212417451
0.2544,10.652928,9.19239239173914,-0.000176455733706038,0.00899759714410161
0.2556,10.648272,9.18901376600935,-0.000176499765335773,0.0090037775641336
0.2568,10.643616,9.18563458144416,-0.000176543796965508,0.00900996339135721
0.258,10.63896,9.18225483804356,-0.000176587828595242,0.00901615463287161
0.2592,10.634304,9.17887453580755,-0.000176631860224977,0.00902235129578838
0.2604,10.629648,9.17549367473614,-0.000176675891854712,0.00902855338723158
0.2616,10.624992,9.17211225482932,-0.000176719923484446,0.00903476091433776
0.2628,10.620336,9.16873027608709,-0.000176763955114181,0.00904097388425594
0.264,10.61568,9.16534773850946,-0.000176807986743916,0.00904719230414774
0.2652,10.611024,9.16196464209642,-0.00017685201837365,0.00905341618118732
0.2664,10.606368,9.15858098684797,-0.000176896050003385,0.00905964552256143
0.2676,10.601712,9.15519677276412,-0.00017694008163312,0.00906588033546947
0.2688,10.597056,9.15181199984486,-0.000176984113262854,0.00907212062712347
0.27,10.5924,9.1484266680902,-0.000177028144892589,0.00907836640474816
0.2712,10.587744,9.14504077750012,-0.000177072176522324,0.00908461767558096
0.2724,10.583088,9.14165432807464,-0.000177116208152058,0.00909087444687204
0.2736,10.578432,9.13826731981375,-0.000177160239781793,0.00909713672588433
0.2748,10.573776,9.13487975271746,-0.000177204271411528,0.00910340451989355
0.276,10.56912,9.13149162678576,-0.000177248303041262,0.00910967783618823
0.2772,10.564464,9.12810294201866,-0.000177292334670997,0.00911595668206978
0.2784,10.559808,9.12471369841614,-0.000177336366300732,0.00912224106485246
0.2796,10.555152,9.12132389597822,-0.000177380397930467,0.00912853099186344
0.2808,10.550496,9.11793353470489,-0.000177424429560201,0.00913482647044284
0.282,10.54584,9.11454261459616,-0.000177468461189936,0.00914112750794372
0.2832,10.541184,9.11115113565202,-0.00017751249281967,0.00914743411173214
0.2844,10.536528,9.10775909787247,-0.000177556524449405,0.00915374628918719
0.2856,10.531872,9.10436650125752,-0.00017760055607914,0.00916006404770099
0.2868,10.527216,9.10097334580716,-0.000177644587708875,0.00916638739467877
0.288,10.52256,9.09757963152139,-0.000177688619338609,0.00917271633753882
0.2892,10.517904,9.09418535840022,-0.000177732650968344,0.00917905088371261
0.2904,10.513248,9.09079052644364,-0.000177776682598079,0.00918539104064474
0.2916,10.508592,9.08739513565165,-0.000177820714227813,0.00919173681579303
0.2928,10.503936,9.08399918602426,-0.000177864745857548,0.00919808821662851
0.294,10.49928,9.08060267756145,-0.000177908777487283,0.00920444525063546
0.2952,10.494624,9.07720561026325,-0.000177952809117017,0.00921080792531145
0.2964,10.489968,9.07380798412963,-0.000177996840746752,0.00921717624816736
0.2976,10.485312,9.07040979916061,-0.000178040872376487,0.0092235502267274
0.2988,10.480656,9.06701105535618,-0.000178084904006221,0.00922992986852916
0.3,10.476,9.06361175271635,-0.000178128935635956,0.00923631518112364
0.3012,10.471344,9.06021189124111,-0.000178172967265691,0.00924270617207525
0.3024,10.466688,9.05681147093046,-0.000178216998895425,0.00924910284896186
0.3036,10.462032,9.05341049178441,-0.00017826103052516,0.00925550521937486
0.3048,10.457376,9.05000895380294,-0.000178305062154895,0.00926191329091913
0.306,10.45272,9.04660685698608,-0.000178349093784629,0.0092683270712131
0.3072,10.448064,9.0432042013338,-0.000178393125414364,0.00927474656788879
0.3084,10.443408,9.03980098684612,-0.000178437157044098,0.00928117178859184
0.3096,10.438752,9.03639721352303,-0.000178481188673833,0.00928760274098151
0.3108,10.434096,9.03299288136454,-0.000178525220303568,0.00929403943273074
0.312,10.42944,9.02958799037064,-0.000178569251933303,0.00930048187152617
0.3132,10.424784,9.02618254054133,-0.000178613283563037,0.00930693006506819
0.3144,10.420128,9.02277653187661,-0.000178657315192772,0.00931338402107092
0.3156,10.415472,9.01936996437649,-0.000178701346822507,0.0093198437472623
0.3168,10.410816,9.01596283804096,-0.000178745378452241,0.00932630925138408
0.318,10.40616,9.01255515287003,-0.000178789410081976,0.00933278054119188
0.3192,10.401504,9.00914690886368,-0.000178833441711711,0.00933925762445519
0.3204,10.396848,9.00573810602194,-0.000178877473341445,0.00934574050895743
0.3216,10.392192,9.00232874434478,-0.00017892150497118,0.00935222920249596
0.3228,10.387536,8.99891882383222,-0.000178965536600915,0.00935872371288213
0.324,10.38288,8.99550834448425,-0.000179009568230649,0.00936522404794129
0.3252,10.378224,8.99209730630087,-0.000179053599860384,0.00937173021551284
0.3264,10.373568,8.98868570928209,-0.000179097631490119,0.00937824222345025
0.3276,10.368912,8.9852735534279,-0.000179141663119853,0.00938476007962111
0.3288,10.364256,8.9818608387383,-0.000179185694749588,0.00939128379190712
0.33,10.3596,8.9784475652133,-0.000179229726379323,0.00939781336820418
0.3312,10.354944,8.9750337328529,-0.000179273758009057,0.00940434881642237
0.3324,10.350288,8.97161934165708,-0.000179317789638792,0.009410890144486
0.3336,10.345632,8.96820439162586,-0.000179361821268527,0.00941743736033368
0.3348,10.340976,8.96478888275923,-0.000179405852898261,0.00942399047191827
0.336,10.33632,8.96137281505719,-0.000179449884527996,0.00943054948720699
0.3372,10.331664,8.95795618851975,-0.000179493916157731,0.00943711441418142
0.3384,10.327008,8.9545390031469,-0.000179537947787465,0.00944368526083752
0.3396,10.322352,8.95112125893865,-0.0001795819794172,0.00945026203518568
0.3408,10.317696,8.94770295589498,-0.000179626011046935,0.00945684474525077
0.342,10.31304,8.94428409401591,-0.000179670042676669,0.00946343339907212
0.3432,10.308384,8.94086467330144,-0.000179714074306404,0.00947002800470361
0.3444,10.303728,8.93744469375155,-0.000179758105936139,0.00947662857021366
0.3456,10.299072,8.93402415536626,-0.000179802137565873,0.0094832351036853
0.3468,10.294416,8.93060305814556,-0.000179846169195608,0.00948984761321616
0.348,10.28976,8.92718140208946,-0.000179890200825343,0.00949646610691854
0.3492,10.285104,8.92375918719795,-0.000179934232455077,0.00950309059291942
0.3504,10.280448,8.92033641347104,-0.000179978264084812,0.00950972107936053
0.3516,10.275792,8.91691308090871,-0.000180022295714547,0.00951635757439832
0.3528,10.271136,8.91348918951098,-0.000180066327344281,0.00952300008620405
0.354,10.26648,8.91006473927785,-0.000180110358974016,0.00952964862296381
0.3552,10.261824,8.9066397302093,-0.000180154390603751,0.00953630319287851
0.3564,10.257168,8.90321416230535,-0.000180198422233485,0.00954296380416399
0.3576,10.252512,8.89978803556599,-0.00018024245386322,0.00954963046505101
0.3588,10.247856,8.89636134999123,-0.000180286485492955,0.00955630318378527
0.36,10.2432,8.89293410558106,-0.000180330517122689,0.00956298196862746
0.3612,10.238544,8.88950630233549,-0.000180374548752424,0.00956966682785333
0.3624,10.233888,8.8860779402545,-0.000180418580382159,0.00957635776975364
0.3636,10.229232,8.88264901933811,-0.000180462612011893,0.00958305480263429
0.3648,10.224576,8.87921953958631,-0.000180506643641628,0.0095897579348163
0.366,10.21992,8.87578950099911,-0.000180550675271363,0.00959646717463583
0.3672,10.215264,8.8723589035765,-0.000180594706901097,0.00960318253044425
0.3684,10.210608,8.86892774731848,-0.000180638738530832,0.00960990401060817
0.3696,10.205952,8.86549603222505,-0.000180682770160567,0.00961663162350948
0.3708,10.201296,8.86206375829622,-0.000180726801790301,0.00962336537754533
0.372,10.19664,8.85863092553199,-0.000180770833420036,0.00963010528112825
0.3732,10.191984,8.85519753393234,-0.000180814865049771,0.00963685134268612
0.3744,10.187328,8.85176358349729,-0.000180858896679505,0.00964360357066222
0.3756,10.182672,8.84832907422683,-0.00018090292830924,0.00965036197351531
0.3768,10.178016,8.84489400612097,-0.000180946959938975,0.00965712655971959
0.378,10.17336,8.8414583791797,-0.000180990991568709,0.0096638973377648
0.3792,10.168704,8.83802219340302,-0.000181035023198444,0.00967067431615619
0.3804,10.164048,8.83458544879094,-0.000181079054828179,0.00967745750341464
0.3816,10.159392,8.83114814534344,-0.000181123086457913,0.00968424690807663
0.3828,10.154736,8.82771028306054,-0.000181167118087648,0.0096910425386943
0.384,10.15008,8.82427186194224,-0.000181211149717383,0.00969784440383546
0.3852,10.145424,8.82083288198853,-0.000181255181347117,0.00970465251208369
0.3864,10.140768,8.81739334319941,-0.000181299212976852,0.00971146687203829
0.3876,10.136112,8.81395324557488,-0.000181343244606587,0.0097182874923144
0.3888,10.131456,8.81051258911496,-0.000181387276236321,0.00972511438154296
0.39,10.1268,8.80707137381962,-0.000181431307866056,0.00973194754837082
0.3912,10.122144,8.80362959968887,-0.000181475339495791,0.00973878700146071
0.3924,10.117488,8.80018726672272,-0.000181519371125525,0.00974563274949131
0.3936,10.112832,8.79674437492116,-0.00018156340275526,0.0097524848011573
0.3948,10.108176,8.7933009242842,-0.000181607434384995,0.00975934316516937
0.396,10.10352,8.78985691481182,-0.000181651466014729,0.00976620785025426
0.3972,10.098864,8.78641234650405,-0.000181695497644464,0.00977307886515482
0.3984,10.094208,8.78296721936086,-0.000181739529274199,0.00977995621863
0.3996,10.089552,8.77952153338227,-0.000181783560903933,0.00978683991945496
0.4008,10.084896,8.77607528856827,-0.000181827592533668,0.00979372997642102
0.402,10.08024,8.77262848491887,-0.000181871624163403,0.00980062639833578
0.4032,10.075584,8.76918112243406,-0.000181915655793137,0.00980752919402311
0.4044,10.070928,8.76573320111384,-0.000181959687422872,0.00981443837232319
0.4056,10.066272,8.76228472095821,-0.000182003719052607,0.00982135394209256
0.4068,10.061616,8.75883568196718,-0.000182047750682341,0.00982827591220414
0.408,10.05696,8.75538608414074,-0.000182091782312076,0.00983520429154731
0.4092,10.052304,8.75193592747889,-0.000182135813941811,0.0098421390890279
0.4104,10.047648,8.74848521198164,-0.000182179845571545,0.00984908031356825
0.4116,10.042992,8.74503393764898,-0.00018222387720128,0.00985602797410725
0.4128,10.038336,8.74158210448092,-0.000182267908831015,0.00986298207960036
0.414,10.03368,8.73812971247744,-0.000182311940460749,0.00986994263901969
0.4152,10.029024,8.73467676163856,-0.000182355972090484,0.00987690966135397
0.4164,10.024368,8.73122325196427,-0.000182400003720219,0.00988388315560869
0.4176,10.019712,8.72776918345458,-0.000182444035349953,0.00989086313080602
0.4188,10.015056,8.72431455610948,-0.000182488066979688,0.00989784959598494
0.42,10.0104,8.72085936992898,-0.000182532098609423,0.00990484256020123
0.4212,10.005744,8.71740362491307,-0.000182576130239157,0.00991184203252754
0.4224,10.001088,8.71394732106174,-0.000182620161868892,0.00991884802205342
0.4236,9.996432,8.71049045837502,-0.000182664193498627,0.00992586053788532
0.4248,9.991776,8.70703303685289,-0.000182708225128361,0.0099328795891467
0.426,9.98712,8.70357505649534,-0.000182752256758096,0.00993990518497803
0.4272,9.982464,8.7001165173024,-0.000182796288387831,0.00994693733453681
0.4284,9.977808,8.69665741927404,-0.000182840320017565,0.00995397604699765
0.4296,9.973152,8.69319776241028,-0.0001828843516473,0.00996102133155229
0.4308,9.968496,8.68973754671112,-0.000182928383277035,0.00996807319740964
0.432,9.96384,8.68627677217654,-0.000182972414906769,0.00997513165379584
0.4332,9.959184,8.68281543880657,-0.000183016446536504,0.00998219670995425
0.4344,9.954528,8.67935354660118,-0.000183060478166239,0.00998926837514555
0.4356,9.949872,8.67589109556038,-0.000183104509795973,0.00999634665864774
0.4368,9.945216,8.67242808568418,-0.000183148541425708,0.0100034315697562
0.438,9.94056,8.66896451697258,-0.000183192573055443,0.0100105231177838
0.4392,9.935904,8.66550038942556,-0.000183236604685177,0.0100176213120606
0.4404,9.931248,8.66203570304314,-0.000183280636314912,0.0100247261619346
0.4416,9.926592,8.65857045782531,-0.000183324667944647,0.0100318376767708
0.4428,9.921936,8.65510465377208,-0.000183368699574381,0.0100389558659524
0.444,9.91728,8.65163829088344,-0.000183412731204116,0.0100460807388796
0.4452,9.912624,8.64817136915939,-0.000183456762833851,0.0100532123049707
0.4464,9.907968,8.64470388859993,-0.000183500794463585,0.0100603505736615
0.4476,9.903312,8.64123584920508,-0.00018354482609332,0.0100674955544056
0.4488,9.898656,8.63776725097481,-0.000183588857723055,0.0100746472566744
0.45,9.894,8.63429809390914,-0.000183632889352789,0.0100818056899571
0.4512,9.889344,8.63082837800805,-0.000183676920982524,0.0100889708637607
