"time","Core.B","Core.MagRel","Core1.B","Core1.MagRel","Core2.B","Core2.MagRel","Core3.B","Core3.MagRel","Core4.J","Core4.MagRel","Core4.beta","Core4.v","Core4.x","PM.B","PM.MagRel","PM1.B"
0.005,0.2405425151305,0,0.0789049023309235,0,1.05633953303416,0,1.04860473782262,0,0.893990707832331,0,-62.7905192309484,1.0000000001,0,-1.1216950873638,-1,-1.11627930729425
0.0055,0.269173756929029,0,0.0867833988768725,0,1.09936899772647,0,1.08733639362976,0,0.955685315743985,0,-69.0600254160507,1.0000000001,0,-1.11381658810101,-1,-1.10791996571413
0.006,0.298488208387247,0,0.0946584701359265,0,1.13223548660886,0,1.11278979013371,0,1.00345678838824,0,-75.3268052295857,1.0000000001,0,-1.10594151335245,-1,-1.09956425929609
0.0065,0.328436924161194,0,0.102529805432988,0,1.15822834377099,0,1.13528750553199,0,1.04146947470268,0,-81.5906112698444,1.0000000001,0,-1.09807017357416,-1,-1.09121251790912
0.007,0.358967873237049,0,0.110397094303768,0,1.1793225197424,0,1.15676632841021,0,1.07235461658726,0,-87.8511962532617,1.0000000001,0,-1.09020287894903,-1,-1.08286507126568
0.0075,0.390026274552678,0,0.118260026520345,0,1.19681088033425,0,1.17539872673211,0,1.09790275265139,0,-94.1083130219877,1.0000000001,0,-1.08233993934519,-1,-1.07452224890865
0.008,0.421554875246183,0,0.126118292087464,0,1.21157701744704,0,1.18935704942102,0,1.11937476304292,0,-100.361714522902,1.0000000001,0,-1.07448166429704,-1,-1.06618438019838
0.0085,0.453494067773003,0,0.133971580210263,0,1.22424463364398,0,1.2009639182191,0,1.13768031890495,0,-106.611152959948,1.0000000001,0,-1.06662836400459,-1,-1.05785179429965
0.009,0.485783246056818,0,0.141819584153512,0,1.23526191096229,0,1.21258702154716,0,1.15348279901057,0,-112.856383641071,1.0000000001,0,-1.05878034444921,-1,-1.04952482016869
0.0095,0.518359721092285,0,0.149661993775885,0,1.24496531580477,0,1.2235458566256,0,1.16728563338332,0,-119.097158986497,1.0000000001,0,-1.05093791479562,-1,-1.04120378654017
0.01,0.551160128660899,0,0.157498500389528,0,1.25361001602947,0,1.23315276322354,0,1.17947394320083,0,-125.333232367025,1.0000000001,0,-1.04310138249614,-1,-1.03288902191426
0.0105,0.584120013132073,0,0.165328793184009,0,1.2613893111342,0,1.2420461114357,0,1.19034159383202,0,-131.564355168236,1.0000000001,0,-1.03527105675354,-1,-1.02458085454362
0.011,0.617176034042845,0,0.173152567602872,0,1.26844959994883,0,1.2508385961833,0,1.20011209452793,0,-137.790283414061,1.0000000001,0,-1.02744724009136,-1,-1.01627961242048
0.0115,0.650265656491632,0,0.180969522105199,0,1.27490608019614,0,1.25911450235255,0,1.20896154304471,0,-144.010775094271,1.0000000001,0,-1.01963023147241,-1,-1.00798562326366
0.012,0.68332535863743,0,0.188779347804178,0,1.28085463836455,0,1.26643345745932,0,1.21703679717037,0,-150.225581754328,1.0000000001,0,-1.01182033645314,-1,-0.999699214505657
0.0125,0.716293458925134,0,0.196581740142721,0,1.28637070121072,0,1.27304966216419,0,1.22445365452547,0,-156.434457666926,1.0000000001,0,-1.00401785535768,-1,-0.991420713279692
0.013,0.749110050751397,0,0.204376396707071,0,1.29151449715428,0,1.27942594596391,0,1.2313046257318,0,-162.637157824364,1.0000000001,0,-0.996223085127797,-1,-0.983150446406822
0.0135,0.781717198056921,0,0.212163016841708,0,1.29633571111233,0,1.28546119032684,0,1.23766598800936,0,-168.833437360826,1.0000000001,0,-0.988436319367058,-1,-0.974888740383022
0.014,0.814059152507337,0,0.219941302091959,0,1.30087573250812,0,1.29108305908666,0,1.24360124530329,0,-175.023051663955,1.0000000001,0,-0.980657847595863,-1,-0.966635921366299
0.0145,0.846082145980973,0,0.227710956168718,0,1.30517073093617,0,1.29640758941877,0,1.24916591247581,0,-181.205756323743,1.0000000001,0,-0.97288795525775,-1,-0.958392315163817
0.015,0.877736005159211,0,0.23547168705897,0,1.30924890010653,0,1.30163026056136,0,1.25440324911038,0,-187.38130728664,1.0000000001,0,-0.96512691969201,-1,-0.950158247219034
0.0155,0.908973398670394,0,0.243223206917269,0,1.31313467418037,0,1.30670230311986,0,1.25935068073059,0,-193.549460761148,1.0000000001,0,-0.957375010232108,-1,-0.941934042598853
0.016,0.939750279929287,0,0.250965233512846,0,1.31684891157284,0,1.31155734477029,0,1.26404010857802,0,-199.709973253659,1.0000000001,0,-0.949632485356488,-1,-0.933720025980791
0.0165,0.97002532631958,0,0.258697490202713,0,1.32041007740543,0,1.31626465177738,0,1.26849976121456,0,-205.862601514103,1.0000000001,0,-0.94189959267407,-1,-0.925516521640158
0.017,0.999761427863801,0,0.266419710309999,0,1.32383342631579,0,1.32087394938158,0,1.27275292743312,0,-212.007102670466,1.0000000001,0,-0.934176560336627,-1,-0.917323853437261
0.0175,1.02892483275035,0,0.274131637783836,0,1.32713234423909,0,1.32520729805314,0,1.27682001330471,0,-218.143234156507,1.0000000001,0,-0.926463595628167,-1,-0.90914234480461
0.018,1.05748540093687,0,0.28183303055182,0,1.33031847902842,0,1.32907758258317,0,1.28071875100385,0,-224.270753741345,1.0000000001,0,-0.918760878297191,-1,-0.900972318734159
0.0185,1.08541590448718,0,0.289523660672728,0,1.33340228161757,0,1.33253774929533,0,1.28446503729028,0,-230.38941947191,1.0000000001,0,-0.911068560178956,-1,-0.892814097764546
0.019,1.11269343269588,0,0.297203325273496,0,1.33639262053009,0,1.33591552140759,0,1.28807234537475,0,-236.498989316002,1.0000000001,0,-0.903386742872956,-1,-0.884668003968367
0.0195,1.13929595792907,0,0.304871826862116,0,1.33929840218058,0,1.33923810541603,0,1.29155421259896,0,-242.599188054221,1.0000000001,0,-0.895715475512373,-1,-0.876534358939457
0.02,1.16521014640021,0,0.312529051185228,0,1.34212542866925,0,1.34251981155856,0,1.29491944255447,0,-248.689812415044,1.0000000001,0,-0.888054731165469,-1,-0.868413483780194
0.0205,1.19042260987727,0,0.32017489973864,0,1.34488008804353,0,1.34579288210427,0,1.2981777050833,0,-254.770615341268,1.0000000001,0,-0.88040439637948,-1,-0.860305699088824
0.021,1.214923924457,0,0.327809333892899,0,1.34756762437511,0,1.34906358625298,0,1.30133692194737,0,-260.841370303068,1.0000000001,0,-0.872764263747628,-1,-0.852211324946804
0.0215,1.23870654261688,0,0.33543238113268,0,1.35019330880188,0,1.35230697551874,0,1.30440505307066,0,-266.901824194253,1.0000000001,0,-0.865133960238059,-1,-0.844130680906166
0.022,1.26176687517331,0,0.34304416383111,0,1.35276122304693,0,1.3554940815902,0,1.30738825216378,0,-272.951754674726,1.0000000001,0,-0.85751296170379,-1,-0.8360640859769
0.0225,1.28410305889635,0,0.350644898878341,0,1.3552754070403,0,1.35858599774084,0,1.31029260115086,0,-278.990923665896,1.0000000001,0,-0.849900535186152,-1,-0.828011858614361
0.023,1.30571532670077,0,0.358234940999597,0,1.35773975277164,0,1.36153205690455,0,1.31312396031246,0,-285.019081509325,1.0000000001,0,-0.842295657504727,-1,-0.819974316706699
0.0235,1.32660703446749,0,0.365814846145504,0,1.36015753557265,0,1.36429070452928,0,1.31588726169006,0,-291.035986827413,1.0000000001,0,-0.83469691343436,-1,-0.811951777562304
0.024,1.34678359446533,0,0.373385391569767,0,1.36253167639983,0,1.36682776452756,0,1.31858690346859,0,-297.041401990262,1.0000000001,0,-0.82710244985331,-1,-0.803944557897287
0.0245,1.36625219838252,0,0.380947620366377,0,1.36486485444113,0,1.36916538946193,0,1.32122691800692,0,-303.035089002984,1.0000000001,0,-0.819509881500662,-1,-0.795952973822968
0.025,1.38502195340783,0,0.388502954930709,0,1.36715954550682,0,1.37145017687982,0,1.32381103174187,0,-309.016805968793,1.0000000001,0,-0.811916059609694,-1,-0.787977340833403
0.0255,1.40310427490888,0,0.396053444306712,0,1.36941804562053,0,1.37373885636779,0,1.32634270256089,0,-314.986301912063,1.0000000001,0,-0.804316570708638,-1,-0.780017973792927
0.026,1.42051094318948,0,0.403601561956714,0,1.37164229780176,0,1.376032966334,0,1.32882485651564,0,-320.94334545158,1.0000000001,0,-0.796706177112982,-1,-0.772075186923721
0.0265,1.43725432597464,0,0.411150355506787,0,1.37383401271344,0,1.37833298574908,0,1.33126006463447,0,-326.887715420485,1.0000000001,0,-0.78907850564664,-1,-0.76414929379341
0.027,1.45334692158601,0,0.418703396028608,0,1.37599469810486,0,1.38063985856906,0,1.33365058981939,0,-332.819202725796,1.0000000001,0,-0.781426151414444,-1,-0.756240607302685
0.0275,1.46880360664614,0,0.426265701453221,0,1.37812591814368,0,1.38295158204586,0,1.3359987737053,0,-338.737573605554,1.0000000001,0,-0.773738784801414,-1,-0.748349439672945
0.028,1.48364109256935,0,0.433844075063678,0,1.38022921801564,0,1.38526492461964,0,1.33830693167393,0,-344.642577781345,1.0000000001,0,-0.766002484733391,-1,-0.740476102433977
0.0285,1.49787602777874,0,0.441446769995518,0,1.3823059588914,0,1.38756482911295,0,1.34057710659244,0,-350.533975624267,1.0000000001,0,-0.758200443815029,-1,-0.732620906411655
0.029,1.51152520696825,0,0.449084201769266,0,1.38435734637708,0,1.38971604867979,0,1.34281110960402,0,-356.411534120348,1.0000000001,0,-0.750311538195469,-1,-0.724784161715666
0.0295,1.52460572441236,0,0.456769575779874,0,1.38638447969182,0,1.39165435904292,0,1.34501059224073,0,-362.275022100805,1.0000000001,0,-0.742309066594573,-1,-0.716966177727272
0.03,1.53713495405834,0,0.46451946381166,0,1.38838838436635,0,1.39346887387461,0,1.34717709493803,0,-368.124208098163,1.0000000001,0,-0.734159594579168,-1,-0.709167263087096
0.0305,1.54913042885475,0,0.472355098657448,0,1.3903700042456,0,1.39525520962284,0,1.34931203545891,0,-373.958861224205,1.0000000001,0,-0.725820366428681,-1,-0.701387725682933
0.031,1.5606097345773,0,0.480302015586792,0,1.39233022602798,0,1.39706416698848,0,1.3514167458532,0,-379.778751077604,1.0000000001,0,-0.717240022082477,-1,-0.693627872637599
0.0315,1.57159044635657,0,0.488392406615957,0,1.39426987034904,0,1.3988678266524,0,1.3534924594548,0,-385.583647860443,1.0000000001,0,-0.708353888747204,-1,-0.685888010296805
0.032,1.58209006434175,0,0.496667207760471,0,1.39618969022483,0,1.40064514257377,0,1.35554030809499,0,-391.373322447863,1.0000000001,0,-0.699079806479934,-1,-0.678168444217063
0.0325,1.59212594385439,0,0.505176532085989,0,1.39809039172934,0,1.40238289579666,0,1.35756135311343,0,-397.147546256064,1.0000000001,0,-0.689317261920709,-1,-0.670469479153626
0.033,1.60171523056788,0,0.513982999265671,0,1.39997263027609,0,1.4040737265098,0,1.35955657983723,0,-402.906091333422,1.0000000001,0,-0.678940729293528,-1,-0.66279141904845
0.0335,1.6108748151643,0,0.52316427358859,0,1.40183701600951,0,1.40572760050653,0,1.36152690554649,0,-408.648730356171,1.0000000001,0,-0.667794594384986,-1,-0.655134567018201
0.034,1.61962129910442,0,0.532815790403458,0,1.40368411933039,0,1.40734379086917,0,1.36347318772845,0,-414.375236614029,1.0000000001,0,-0.655687701639742,-1,-0.647499225342288
0.0345,1.6279709557748,0,0.543054629156129,0,1.40551447293716,0,1.4089124194013,0,1.36539622712755,0,-420.085384032678,1.0000000001,0,-0.64238560811518,-1,-0.639885695450925
0.035,1.63593969834633,0,0.55402384497355,0,1.40732857468323,0,1.41042491340433,0,1.36729677195196,0,-425.778947185909,1.0000000001,0,-0.627601920330335,-1,-0.632294277913236
0.0355,1.64354305499066,0,0.565897261962503,0,1.40912689062892,0,1.41188587200723,0,1.36917552238232,0,-431.455701302026,1.0000000001,0,-0.610988707678188,-1,-0.624725272425388
0.036,1.65079615042852,0,0.578884207858203,0,1.41090985736623,0,1.41331798606789,0,1.37103313398845,0,-437.115422272064,1.0000000001,0,-0.592127033140514,-1,-0.617178977798756
0.0365,1.6577136880483,0,0.593234887485441,0,1.41267788442764,0,1.41474649093811,0,1.3728702212422,0,-442.75788665997,1.0000000001,0,-0.570516206380329,-1,-0.609655691948131
0.037,1.66430993837944,0,0.609244863569214,0,1.41443135633318,0,1.41619356698604,0,1.37468736051286,0,-448.382871711098,1.0000000001,0,-0.545564822132924,-1,-0.602155711879957
0.0375,1.67059873072918,0,0.627258377017425,0,1.41617063450886,0,1.41767775292959,0,1.37648509285258,0,-453.990155360636,1.0000000001,0,-0.516584119652263,-1,-0.594679333680604
0.038,1.67659344737471,0,0.647669327361408,0,1.41789605908304,0,1.41919531935936,0,1.3782639265798,0,-459.57951624257,1.0000000001,0,-0.482786021841548,-1,-0.587226852504683
0.0385,1.68230702051789,0,0.670918428606879,0,1.41960795053706,0,1.42072469416563,0,1.38002433964194,0,-465.150733698531,1.0000000001,0,-0.443288823561409,-1,-0.579798562563389
0.039,1.68775193213464,0,0.697484220527186,0,1.42130661120824,0,1.42224627064304,0,1.38176678175025,0,-470.703587786409,1.0000000001,0,-0.39713516905097,-1,-0.57239475711289
0.0395,1.69294021576666,0,0.727865848463326,0,1.42299232669533,0,1.42374194010395,0,1.38349167635449,0,-476.237859289017,1.0000000001,0,-0.343326492332477,-1,-0.565015728442748
0.04,1.69788346007907,0,0.762555641984819,0,1.42466536717102,0,1.42518077576691,0,1.38519942246532,0,-481.75332972279,1.0000000001,0,-0.280877859890566,-1,-0.55766176786438
0.0405,1.70259281421088,0,0.801999031022759,0,1.42632598859752,0,1.42654313860801,0,1.38689039631784,0,-487.249781346406,1.0000000001,0,-0.208898138402478,-1,-0.550333165699557
0.041,1.70707899442631,0,0.846543021236663,0,1.42797443387061,0,1.42782683250916,0,1.38856495291176,0,-492.726997169365,1.0000000001,0,-0.126693043996518,-1,-0.543030211268945
0.0415,1.71135229198058,0,0.896374962550702,0,1.42961093389504,0,1.42902910307318,0,1.3902234274282,0,-498.184760960564,1.0000000001,0,-0.0338876051682059,-1,-0.535753192880679
0.042,1.7154225819722,0,0.951458893860106,0,1.4312357086022,0,1.43016292591376,0,1.39186613653749,0,-503.622857256832,1.0000000001,0,0.069446526644839,-1,-0.528502397818986
0.0425,1.71929933298849,0,1.01147993843545,0,1.4328489679208,0,1.43127683177356,0,1.39349337961082,0,-509.041071371442,1.0000000001,0,0.182679867880888,-1,-0.521278112332838
0.043,1.72299161746289,0,1.07581069294365,0,1.43445091270502,0,1.43238820101702,0,1.39510543983545,0,-514.439189402576,1.0000000001,0,0.304557880897596,-1,-0.514080621624658
0.0435,1.72650812251683,0,1.14351221836836,0,1.43604173563448,0,1.43348821331077,0,1.39670258525164,0,-519.816998241778,1.0000000001,0,0.433202955801889,-1,-0.506910209839054
0.044,1.72985716122065,0,1.21337850962178,0,1.43762162209198,0,1.4345761394568,0,1.39828506971192,0,-525.174285582363,1.0000000001,0,0.566203349646797,-1,-0.499767160051606
0.0445,1.73304668415366,0,1.28402489874049,0,1.43919075103005,0,1.4356559942249,0,1.39985313376898,0,-530.510839927801,1.0000000001,0,0.700789992780714,-1,-0.492651754257688
0.045,1.73608429114307,0,1.35400521073983,0,1.44074929583808,0,1.43672721153925,0,1.40140700550379,0,-535.826450600062,1.0000000001,0,0.834070800503274,-1,-0.485564273361338
0.0455,1.73897724312909,0,1.42194131857596,0,1.44229742522173,0,1.4377882312359,0,1.40294690129086,0,-541.12090774794,1.0000000001,0,0.963289782932089,-1,-0.478504997164166
0.046,1.74173247405754,0,1.4866377245217,0,1.44383530410994,0,1.43883966231657,0,1.40447302651223,0,-546.394002355333,1.0000000001,0,1.08605620770258,-1,-0.471474204354308
0.0465,1.74435660274711,0,1.54716422859497,0,1.44536309460605,0,1.43988193095884,0,1.40598557622178,0,-551.645526249493,1.0000000001,0,1.20050993678462,-1,-0.464472172495426
0.047,1.74685594466928,0,1.60289436900535,0,1.4468809570078,0,1.44091470037866,0,1.40748473576205,0,-556.87527210925,1.0000000001,0,1.30539830735138,-1,-0.457499178015749
0.0475,1.74923652360087,0,1.65350471011525,0,1.4483890509167,0,1.44193786796388,0,1.40897068134202,0,-562.083033473191,1.0000000001,0,1.40007470769169,-1,-0.450555496197159
0.048,1.75150408309749,0,1.69893920361342,0,1.44988753648023,0,1.44295159726701,0,1.41044358057337,0,-567.268604747816,1.0000000001,0,1.48442729955961,-1,-0.443641401164325
0.0485,1.75366409776137,0,1.73935566165468,0,1.45137657580727,0,1.44395588459517,0,1.41190359297215,0,-572.431781215649,1.0000000001,0,1.5587719644632,-1,-0.436757165873879
0.049,1.75572178427833,0,1.77506550326296,0,1.45285633461368,0,1.44495067725546,0,1.41335087042799,0,-577.572359043325,1.0000000001,0,1.62373179648209,-1,-0.429903062103643
0.0495,1.75768211218299,0,1.80647626123246,0,1.45432698420095,0,1.44593599985745,0,1.41478555764088,0,-582.690135289632,1.0000000001,0,1.6801221160806,-1,-0.423079360441899
0.05,1.75954981436189,0,1.83404306125965,0,1.4557887038527,0,1.44691188270422,0,1.41620779253174,0,-587.784907913528,1.0000000001,0,1.7288534283792,-1,-0.416286330276703
0.0505,1.76132939725085,0,1.85823149186997,0,1.4572416838523,0,1.447878326569,0,1.41761770662513,0,-592.856475782113,1.0000000001,0,1.77085716301127,-1,-0.409524239785255
0.051,1.76302515073051,0,1.87949164498264,0,1.45868612935971,0,1.44883534173765,0,1.41901542540803,0,-597.904638678572,1.0000000001,0,1.80703375525219,-1,-0.402793355923308
0.0515,1.76464115772034,0,1.89824140947787,0,1.46012226548004,0,1.44978294991581,0,1.42040106866683,0,-602.929197310076,1.0000000001,0,1.83821923314989,-1,-0.396093944414634
0.052,1.76618130343806,0,1.91485787971783,0,1.4615503442184,0,1.45072116975491,0,1.4217747508019,0,-607.929953315656,1.0000000001,0,1.8651680345599,-1,-0.389426269740526
0.0525,1.7676492843555,0,1.92967378443519,0,1.46297065413235,0,1.45165001914736,0,1.42313658112394,0,-612.906709274026,1.0000000001,0,1.88854586491404,-1,-0.382790595129365
0.053,1.76904861682566,0,1.94297783944613,0,1.46438353440054,0,1.45256952032274,0,1.42448666413153,0,-617.859268711383,1.0000000001,0,1.90893040263636,-1,-0.376187182546221
0.0535,1.77038264537987,0,1.95501736067965,0,1.46578939671852,0,1.453479697601,0,1.42582509977131,0,-622.787436109159,1.0000000001,0,1.92681652519117,-1,-0.369616292682517
0.054,1.77165455066324,0,1.96600216777743,0,1.46718876251557,0,1.45438057682828,0,1.42715198368023,0,-627.691016911734,1.0000000001,0,1.94262411627167,-1,-0.363078184945733
0.0545,1.77286735721224,0,1.97610851148362,0,1.46858232283955,0,1.45527218409711,0,1.42846740742097,0,-632.569817534129,1.0000000001,0,1.95670592056831,-1,-0.356573117449168
0.055,1.77402394097469,0,1.98548326641659,0,1.46997104164524,0,1.45615454581949,0,1.42977145870557,0,-637.423645369665,1.0000000001,0,1.96935592930134,-1,-0.350101347001747
0.0555,1.77512703600909,0,1.99424923718104,0,1.47135639782575,0,1.45702769279366,0,1.43106422158113,0,-642.252308797523,1.0000000001,0,1.98081999243344,-1,-0.343663129097888
0.056,1.7761792414756,0,2.00250770833811,0,1.47274111576064,0,1.45789165574365,0,1.4323457766337,0,-647.055617190335,1.0000000001,0,1.9913009185996,-1,-0.337258717907408
0.0563077803798962,1.77680271004635,0,2.00737615509459,0,1.47359647243558,0,1.45841892518242,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,1.99733822388721,-1,-0.333333333332967
0.0563077803798962,1.77680271004635,0,2.00737615509459,0,1.47359647243558,0,1.45841892518242,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,1.99733822388721,-1,-0.333333333332967
0.0565,1.77718303277027,0,2.01034320632837,0,1.47371168876936,0,1.45874646804879,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.00096799942647,-1,-0.330888366265495
0.057,1.77814084977868,0,2.01782708892012,0,1.47401026710933,0,1.45959216492178,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.0099641963908,-1,-0.324552325662725
0.0575,1.77905481046617,0,2.02501267001345,0,1.47430721684259,0,1.46042877951938,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.01839636107311,-1,-0.318250846235131
0.058,1.77992697156474,0,2.03194538285595,0,1.47460252660221,0,1.46125634699101,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.0263555883034,-1,-0.311984176754331
0.0585,1.78075941282901,0,2.03866581290302,0,1.47489618443915,0,1.4620749054729,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.03392328888475,-1,-0.305752564617707
0.059,1.78155407356676,0,2.04520591866718,0,1.47518817863246,0,1.46288449379812,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.04116361431827,-1,-0.299556255838634
0.0595,1.78231277947109,0,2.05159164908865,0,1.47547849764624,0,1.46368515141707,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.04812869309321,-1,-0.293395495036774
0.06,1.78303725701134,0,2.05784392612609,0,1.47576713003924,0,1.46447691873767,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.05486059783249,-1,-0.287270525428415
0.0605,1.78372915069153,0,2.0639801511564,0,1.47605406441899,0,1.46525983716633,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.06139435907019,-1,-0.281181588816869
0.061,1.78439002371068,0,2.07001460564673,0,1.47633928945551,0,1.46603394903365,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.06775876630215,-1,-0.275128925582927
0.0615,1.78502135845268,0,2.07595857574892,0,1.4766227938916,0,1.46679929753032,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.07397661694058,-1,-0.26911277467537
0.062,1.78562456602688,0,2.08182146058873,0,1.47690456653271,0,1.46755592665686,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.08006693310584,-1,-0.263133373601534
0.0625,1.78620098805528,0,2.08761102819839,0,1.47718459625291,0,1.46830388117073,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.08604547335743,-1,-0.257190958417937
0.063,1.78675190148387,0,2.09333384575626,0,1.47746287199843,0,1.4690432065163,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.09192559310152,-1,-0.251285763720953
0.0635,1.78727851628305,0,2.09899493525352,0,1.47773938278306,0,1.46977394887091,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.09771755602439,-1,-0.245418022637559
0.064,1.78778198509063,0,2.10459870106373,0,1.47801411769132,0,1.4704961550206,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.10343038916456,-1,-0.239587966816124
0.0645,1.78826340479918,0,2.11014875048312,0,1.4782870658775,0,1.47120987233735,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.10907152401694,-1,-0.233795826417271
0.065,1.78872381282169,0,2.11564776329848,0,1.47855821656593,0,1.47191514882538,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.11464653565873,-1,-0.228041830104785
0.0655,1.78916419986819,0,2.12109813924962,0,1.47882755905209,0,1.47261203295323,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.1201604376531,-1,-0.222326205036587
0.066,1.78958550581457,0,2.12650172523666,0,1.47909508270266,0,1.4733005737018,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.12561713646138,-1,-0.216649176855768
0.0665,1.78998862570348,0,2.13186009079572,0,1.47936077695624,0,1.47398082048217,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.13101998237938,-1,-0.211010969681681
0.067,1.79037440827015,0,2.13717433713924,0,1.47962463132356,0,1.47465282314408,0,1.43312911233027,0,-649.999655621146,1.0000000001,0,2.13637138761399,-1,-0.20541180610109
