"time","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w","revolute3.phi","revolute3.w","revolute4.phi","revolute4.w"
0,1.57079632679489,0,0,6.28318530717959,1.5707963267949,1.63899611718874e-17,1.57079632679489,4.60479171021992e-16
0.001,1.57081354277419,0.0344422742513885,0.00628724547774724,6.29127751869765,1.5707791108156,-0.0344422742513886,1.57081354277419,0.0344422742513886
0.002,1.57086527804307,0.0689972966266361,0.0125823707832595,6.29905866075264,1.57072737554673,-0.0689972966266359,1.57086527804307,0.0689972966266356
0.003,1.57095163018024,0.103664041402061,0.0188851037304476,6.30652706756575,1.57064102340956,-0.103664041402061,1.57095163018024,0.103664041402061
0.004,1.57107270608716,0.138441362984722,0.0251951420883831,6.31368092776236,1.57051994750263,-0.138441362984722,1.57107270608716,0.138441362984723
0.005,1.57122860847171,0.1733281356591,0.0315121909146233,6.32051851621923,1.57036404511808,-0.1733281356591,1.57122860847171,0.1733281356591
0.006,1.57141944328709,0.208323164196646,0.0378359398820208,6.32703807494989,1.5701732103027,-0.208323164196645,1.57141944328709,0.208323164196646
0.007,1.57164531219782,0.243425288319917,0.0441660888756946,6.33323792489683,1.56994734139197,-0.243425288319917,1.57164531219782,0.243425288319916
0.008,1.57190633298607,0.278633132744575,0.0505022847495542,6.33911613905928,1.56968632060372,-0.278633132744574,1.57190633298607,0.278633132744575
0.009,1.57220261075215,0.313945441328386,0.0568442073570885,6.34467101419913,1.56939004283765,-0.313945441328387,1.57220261075215,0.313945441328386
0.01,1.57253425215797,0.349360890818,0.0631915233340846,6.34990084967114,1.56905840143182,-0.349360890818001,1.57253425215797,0.349360890818
0.011,1.5729013568523,0.384878152211273,0.0695439058699862,6.35480411329162,1.56869129673749,-0.384878152211273,1.5729013568523,0.384878152211273
0.012,1.5733040224394,0.420495878844193,0.0759010271650201,6.35937933070023,1.56828863115039,-0.420495878844193,1.5733040224394,0.420495878844194
0.013,1.57374235202762,0.456212749639162,0.0822625580987678,6.36362488383778,1.56785030156217,-0.456212749639162,1.57374235202762,0.456212749639163
0.014,1.57421644683056,0.492027434710594,0.0886281700054356,6.36753920411262,1.56737620675923,-0.492027434710594,1.57421644683056,0.492027434710594
0.015,1.57472639809374,0.527938440467494,0.0949975205192892,6.37112106381856,1.56686625549605,-0.527938440467495,1.57472639809374,0.527938440467495
0.016,1.5752723082707,0.563944457387815,0.101370282678689,6.37436885196078,1.56632034531909,-0.563944457387815,1.5752723082707,0.563944457387815
0.017,1.57585427690464,0.600044128152961,0.107746125522068,6.37728105707167,1.56573837668515,-0.600044128152961,1.57585427690464,0.600044128152961
0.018,1.57647239789685,0.636236027697777,0.114124714121284,6.37985634495232,1.56512025569295,-0.636236027697778,1.57647239789685,0.636236027697777
0.019,1.57712674111164,0.672518450013119,0.120505697817506,6.38209413181078,1.56446591247815,-0.672518450013119,1.57712674111164,0.672518450013119
0.02,1.57781741429966,0.70889013190479,0.126888750746113,6.38399265108761,1.56377523929013,-0.70889013190479,1.57781741429966,0.708890131904791
0.021,1.57854451137212,0.74534964842359,0.133273537985459,6.3855505682742,1.56304814221768,-0.74534964842359,1.57854451137212,0.745349648423589
0.022,1.57930811198215,0.781895378188482,0.139659713225304,6.38676702247444,1.56228454160764,-0.781895378188482,1.57930811198215,0.78189537818848
0.023,1.58010828879155,0.818525603499038,0.146046924571074,6.38764138502579,1.56148436479825,-0.818525603499038,1.58010828879155,0.818525603499039
0.024,1.58094514160917,0.855238980657545,0.152434841811862,6.38817212551598,1.56064751198062,-0.855238980657544,1.58094514160917,0.855238980657545
0.025,1.58181875864988,0.892034006236506,0.158823125476058,6.38835809865367,1.55977389493992,-0.892034006236506,1.58181875864988,0.892034006236506
