"time","vol1.medium.T","vol1.medium.p"
0,293.14999999999998,101325
0.00020000000000000001,293.15003514765715,101325.04255067221
0.00040000000000000002,293.15007011998938,101325.0848891339
0.00060000000000000006,293.15010491735359,101325.12701581595
0.00080000000000000004,293.15013953977501,101325.16893074906
0.001,293.15017398811659,101325.21063497533
0.0012000000000000001,293.15020826221973,101325.2521283033
0.0014,293.15024236202396,101325.29341065994
0.0016000000000000001,293.15027628752932,101325.33448204526
0.0018000000000000002,293.1503100413251,101325.37534558708
0.002,293.15034362261366,101325.4160003219
0.0022000000000000001,293.15037703090843,101325.45644566187
0.0024000000000000002,293.15041026620935,101325.49668160694
0.0026000000000000003,293.15044332851636,101325.53670815716
0.0028,293.15047621782958,101325.57652531251
0.0030000000000000001,293.15050893414895,101325.61613307301
0.0032000000000000002,293.15054147747446,101325.65553143862
0.0034000000000000002,293.15057385495192,101325.69472904265
0.0036000000000000003,293.15060606599718,101325.73372517937
0.0038,293.150638106678,101325.77251509804
0.0040000000000000001,293.15066997699449,101325.81109879866
0.0042000000000000006,293.1507016769466,101325.84947628125
0.0044000000000000003,293.15073320653431,101325.88764754582
0.0045999999999999999,293.15076456575764,101325.92561259234
0.0048000000000000004,293.15079575461664,101325.96337142086
0.0050000000000000001,293.15082677311119,101326.00092403128
0.0052000000000000006,293.15085762124136,101326.0382704237
0.0054000000000000003,293.15088829900725,101326.07541059809
0.0055999999999999999,293.1509188064087,101326.11234455444
0.0058000000000000005,293.1509491434457,101326.14907229274
0.0060000000000000001,293.15097931011837,101326.18559381302
0.0062000000000000006,293.15100930642672,101326.22190911525
0.0064000000000000003,293.15103913237061,101326.25801819943
0.0066,293.15106879838953,101326.29393368213
0.0068000000000000005,293.15109833173346,101326.32968849626
0.0070000000000000001,293.15112770010558,101326.36524360959
0.0072000000000000007,293.15115690350586,101326.40059902203
0.0074000000000000003,293.15118594193439,101326.43575473365
0.0076,293.15121481539109,101326.47071074443
0.0078000000000000005,293.15124352387596,101326.50546705439
0.0080000000000000002,293.15127206738907,101326.5400236635
0.0082000000000000007,293.1513004459303,101326.57438057179
0.0084000000000000012,293.15132865949982,101326.60853777922
0.0086,293.15135670809752,101326.64249528585
0.0088000000000000005,293.15138459172334,101326.6762530916
0.0090000000000000011,293.15141231037745,101326.70981119653
0.0091999999999999998,293.15143986405974,101326.74316960062
0.0094000000000000004,293.15146725277015,101326.77632830389
0.0096000000000000009,293.15149447650884,101326.80928730631
0.0097999999999999997,293.15152153527572,101326.84204660791
0.01,293.15154842907077,101326.87460620866
0.010200000000000001,293.151575157894,101326.90696610858
0.010400000000000001,293.15160172174546,101326.93912630765
0.0106,293.15162812062505,101326.9710868059
0.010800000000000001,293.15165435453292,101327.00284760332
0.011000000000000001,293.15168042346897,101327.03440869988
0.0112,293.1517063274332,101327.06577009561
0.0114,293.15173206642561,101327.0969317905
0.011600000000000001,293.15175764044625,101327.12789378458
0.0118,293.15178304949507,101327.15865607778
0.012,293.15180829357212,101327.18921867016
0.012200000000000001,293.15183337267734,101327.21958156172
0.012400000000000001,293.15185828681069,101327.24974475245
0.0126,293.15188303597239,101327.27970824231
0.012800000000000001,293.15190762016215,101327.30947203135
0.013000000000000001,293.15193203938014,101327.33903611955
0.0132,293.15195633944165,101327.36845590529
0.0134,293.15198053158684,101327.39774497991
0.013600000000000001,293.15200456468972,101327.42684152345
0.013800000000000002,293.15202843875028,101327.45574553592
0.014,293.15205215376858,101327.48445701732
0.014200000000000001,293.15207570974451,101327.51297596762
0.014400000000000001,293.15209910667818,101327.54130238683
0.0146,293.15212234456953,101327.56943627501
0.014800000000000001,293.15214542341852,101327.59737763206
0.015000000000000001,293.15216834322524,101327.62512645805
0.0152,293.15219110398965,101327.65268275296
0.0154,293.15221370571174,101327.68004651681
0.015600000000000001,293.15223614839152,101327.70721774953
0.015800000000000002,293.15225843202904,101327.73419645123
0.016,293.15228055662425,101327.7609826218
0.016199999999999999,293.15230252217714,101327.78757626128
0.016400000000000001,293.15232432868765,101327.81397736975
0.0166,293.15234597615591,101327.84018594708
0.016800000000000002,293.15236746458186,101327.86620199333
0.017000000000000001,293.15238879396543,101327.89202550851
0.0172,293.1524099643068,101327.91765649263
0.017400000000000002,293.1524309756058,101327.94309494564
0.017600000000000001,293.15245182786254,101327.96834086759
0.0178,293.15247252107696,101327.99339425846
0.018000000000000002,293.15249305524901,101328.01825511824
0.018200000000000001,293.1525134303788,101328.04292344692
0.0184,293.15253364646622,101328.06739924457
0.018600000000000002,293.15255370351139,101328.09168251111
0.018800000000000001,293.15257360151423,101328.11577324657
0.019,293.15259334047477,101328.13967145096
0.019200000000000002,293.15261292039298,101328.16337712425
0.019400000000000001,293.15263234126894,101328.18689026646
0.019599999999999999,293.15265160310253,101328.21021087762
0.019800000000000002,293.15267081308582,101328.23346861434
0.02,293.15268991842402,101328.25659961747
0.020200000000000003,293.15270887391102,101328.27954920684
0.020400000000000001,293.15272767954679,101328.30231738251
0.0206,293.15274633533141,101328.32490414444
0.020800000000000003,293.15276484126485,101328.34730949263
0.021000000000000001,293.15278319734716,101328.3695334271
0.0212,293.15280140357822,101328.39157594781
0.021400000000000002,293.15281945995815,101328.41343705483
0.021600000000000001,293.15283736648684,101328.43511674809
0.0218,293.15285512316439,101328.45661502765
0.022000000000000002,293.15287272999069,101328.47793189346
0.022200000000000001,293.15289018696586,101328.49906734553
0.0224,293.15290749408985,101328.52002138391
0.022600000000000002,293.15292465136264,101328.54079400853
0.022800000000000001,293.15294165878424,101328.56138521942
0.023,293.15295851635472,101328.58179501661
0.023200000000000002,293.15297522407394,101328.60202340002
0.023400000000000001,293.15299178194198,101328.62207036975
0.023599999999999999,293.15300818995883,101328.6419359257
0.023800000000000002,293.15302444812454,101328.66162006796
0.024,293.15304055643907,101328.68112279646
0.024200000000000003,293.1530565149024,101328.70044411124
0.024400000000000002,293.15307232351449,101328.71958401233
0.0246,293.15308798227545,101328.73854249965
0.024800000000000003,293.15310349118528,101328.75731957323
0.025000000000000001,293.15311885024386,101328.7759152331
0.0252,293.1531340594513,101328.79432947923
0.025400000000000002,293.15314911880751,101328.81256231165
0.025600000000000001,293.15316402831257,101328.8306137303
0.0258,293.15317878796645,101328.84848373524
0.026000000000000002,293.15319339776909,101328.86617232648
0.026200000000000001,293.15320785772059,101328.88367950394
0.0264,293.15322234273179,101328.9012169128
0.026600000000000002,293.15323670203765,101328.91860212488
0.026800000000000001,293.1532509226671,101328.93581944492
0.027,293.15326500462021,101328.95286887289
0.027200000000000002,293.15327894789698,101328.96975040885
0.027400000000000001,293.15329275249729,101328.9864640528
0.027600000000000003,293.15330641842127,101329.00300980467
0.027800000000000002,293.15331994566884,101329.01938766456
0.028000000000000001,293.15333333424002,101329.03559763242
0.028200000000000003,293.15334658413485,101329.05163970822
0.028400000000000002,293.15335969535329,101329.06751389199
0.0286,293.15337266789533,101329.08322018375
0.028800000000000003,293.15338550176097,101329.09875858347
0.029000000000000001,293.15339819695026,101329.11412909116
0.0292,293.15341075346316,101329.12933170682
0.029400000000000003,293.15342317129972,101329.14436643045
0.029600000000000001,293.15343545045988,101329.15923326205
0.0298,293.15344759094364,101329.17393220159
0.030000000000000002,293.15345959275101,101329.18846324914
0.030200000000000001,293.15347145588203,101329.20282640465
0.0304,293.15348318033665,101329.21702166811
0.030600000000000002,293.15349476611487,101329.23104903958
0.030800000000000001,293.1535062132167,101329.24490851897
0.031,293.15351752164219,101329.25860010638
0.031200000000000002,293.15352869139127,101329.2721238017
0.031400000000000004,293.15353972246396,101329.28547960502
0.031600000000000003,293.15355061486031,101329.29866751633
0.031800000000000002,293.15356136858026,101329.31168753558
0.032000000000000001,293.15357198362386,101329.32453966282
0.032199999999999999,293.15358245999096,101329.33722389801
0.032399999999999998,293.15359279768182,101329.34974024119
0.032600000000000004,293.15360299669624,101329.36208869232
0.032800000000000003,293.15361308352431,101329.37430131738
0.033000000000000002,293.15362317851731,101329.38652380073
0.0332,293.15363315031703,101329.39859713407
0.033399999999999999,293.15364299937966,101329.41052186981
0.033600000000000005,293.15365272616151,101329.4222985603
0.033800000000000004,293.15366233111905,101329.43392775801
0.034000000000000002,293.1536718147085,101329.44541001525
0.034200000000000001,293.15368117738626,101329.45674588445
0.0344,293.15369041960861,101329.467935918
0.034599999999999999,293.15369954183188,101329.47898066824
0.034800000000000005,293.15370854451248,101329.48988068766
0.035000000000000003,293.15371742810675,101329.50063652857
0.035200000000000002,293.1537261930709,101329.51124874334
0.035400000000000001,293.15373483986139,101329.52171788445
0.0356,293.1537433689345,101329.53204450422
0.035799999999999998,293.15375178074657,101329.54222915505
0.036000000000000004,293.15376007575395,101329.55227238935
0.036200000000000003,293.15376825441297,101329.5621747595
0.036400000000000002,293.1537763171799,101329.57193681788
0.036600000000000001,293.15378426451116,101329.58155911689
0.036799999999999999,293.15379209686307,101329.59104220895
0.037000000000000005,293.15379981469204,101329.60038664637
0.037200000000000004,293.15380741845416,101329.60959298161
0.037400000000000003,293.15381490860602,101329.61866176706
0.037600000000000001,293.15382228560384,101329.62759355507
0.0378,293.15382954990389,101329.63638889803
0.037999999999999999,293.15383670196275,101329.64504834836
0.038200000000000005,293.1538437422364,101329.65357245842
0.038400000000000004,293.15385067118154,101329.66196178064
0.038600000000000002,293.15385748925422,101329.67021686738
0.038800000000000001,293.15386419691094,101329.67833827103
0.039,293.153870794608,101329.68632654402
0.039199999999999999,293.15387728280172,101329.69418223863
0.039400000000000004,293.15388366194833,101329.70190590739
0.039600000000000003,293.1538899325044,101329.7094981026
0.039800000000000002,293.1538960949261,101329.71695937667
0.040000000000000001,293.15390214966976,101329.72429028204
0.0402,293.15390809719173,101329.73149137103
0.040400000000000005,293.1539139379484,101329.73856319602
