"time","body.body.frame_a.r_0[1]","body.body.frame_a.r_0[2]","body.body.frame_a.r_0[3]","body.body.w_a[1]","body.body.w_a[2]","body.body.w_a[3]","body.v_0[1]","body.v_0[2]","body.v_0[3]"
0.096,0.20090428567099,-0.461058017614119,0.08667550615885,0,-0.053090717866159,-0.0522841505812274,0.0181811989686306,0.786613351064993,-0.269269374193452
0.098,0.200940971783756,-0.459470469275097,0.0861320545860252,0,-0.0541858716139076,-0.0533626664834563,0.0185040570664096,0.800903200679583,-0.274171479527284
0.1,0.200978300305478,-0.45785446544732,0.0855788407024176,0,-0.0552803520679344,-0.0544405193208075,0.0188235516592894,0.815066722165916,-0.279030970589446
0.102,0.201016264408382,-0.456210262546828,0.0850159510046225,0,-0.056374145598755,-0.0555176956708578,0.0191396234891412,0.829101676375856,-0.28384709192009
0.104,0.201054857138232,-0.454538121755064,0.0844434735968966,0,-0.0574672385826142,-0.0565941821168268,0.0194522137753978,0.843005841414743,-0.288619093872973
0.106,0.20109407148212,-0.452838306563037,0.0838614973635911,0,-0.058559617410606,-0.0576699652565572,0.0197612648686409,0.856777036287626,-0.293346240583164
0.108,0.201133900556518,-0.451111075960154,0.0832701096739373,0,-0.0596512685139639,-0.0587450317274216,0.020066722063294,0.870413186480911,-0.298027832065087
0.11,0.201174336899963,-0.449356710054004,0.0826694050153596,0,-0.0607421782689307,-0.0598193681126381,0.0203685267792879,0.883912077280907,-0.302663121092058
0.112,0.201215373117887,-0.447575486713725,0.0820594771227942,0,-0.0618323330834854,-0.060892961026679,0.0206666227780908,0.897271578664437,-0.307251388974224
0.114,0.20125700169566,-0.445767688341819,0.0814404212606461,0,-0.0629217193721986,-0.061965797090508,0.0209609543604868,0.910489580096016,-0.311791923588165
0.116,0.201299214998593,-0.443933601874158,0.080812334222789,0,-0.0640103235562321,-0.06303786293158,0.0212514663665758,0.923563990527846,-0.316284019376893
0.118,0.201342005387514,-0.442073514582046,0.0801753129178478,0,-0.0650981320754538,-0.064109145195772,0.0215381050136922,0.936492768737572,-0.320726987572298
0.12,0.201385365369738,-0.440187708589142,0.0795294525213841,0,-0.0661851314042604,-0.0651796305629656,0.0218208189908406,0.949273962953543,-0.325120169547047
0.122,0.201429286792685,-0.438276490159338,0.078874856346005,0,-0.0672713079670583,-0.0662493056638118,0.022099553612761,0.961905499196328,-0.329462865495328
0.124,0.201473761622961,-0.436340161400462,0.0782116263054204,0,-0.0683566482199214,-0.0673181571601478,0.0223742564679417,0.974385385771215,-0.333754403337498
0.126,0.201518781714745,-0.43437902867636,0.0775398657493419,0,-0.0694411386263154,-0.0683861717210907,0.0226448757395461,0.986711652475525,-0.337994118235723
0.128,0.201564338809792,-0.432393402606898,0.0768596794634819,0,-0.0705247656570977,-0.0694533360230373,0.0229113602054131,0.998882350598623,-0.342181352593978
0.13,0.201610424664622,-0.430383593487867,0.076171172126449,0,-0.071607515806346,-0.0705196367652497,0.0231736602779763,1.01089559058508,-0.346315468748836
0.132,0.201657031100645,-0.428349909485935,0.0754744477015973,0,-0.0726893755975969,-0.0715850606759979,0.0234317284141045,1.02274955687805,-0.350395853971021
0.134,0.201704149395763,-0.426292678547098,0.0747696168183321,0,-0.0737703315081306,-0.0726495944380069,0.0236855141407415,1.03444232776085,-0.354421859760136
0.136,0.201751770914629,-0.424212225701117,0.074056789125613,0,-0.0748503700474061,-0.0737132247656879,0.0239349692079822,1.04597206198804,-0.358392864730914
0.138,0.20179988691623,-0.422108879990291,0.0733360756263691,0,-0.0759294777331157,-0.0747759383815604,0.0241800460158792,1.05733694180834,-0.362308255414541
0.14,0.201848488553892,-0.419982974469459,0.0726075886774999,0,-0.0770076410911849,-0.075837722016252,0.024420697614442,1.06853517296473,-0.36616742625865
0.142,0.201897567036234,-0.417834840412757,0.0718714400380793,0,-0.0780848466748545,-0.0768985624272889,0.0246568788587839,1.07956502658137,-0.369969793741406
0.144,0.201947113588739,-0.415664808696944,0.0711277413354132,0,-0.0791610810601237,-0.0779584463946084,0.0248885461332905,1.09042482916168,-0.373714793001284
0.146,0.201997118928872,-0.413473228692852,0.0703766104297297,0,-0.0802363307835256,-0.0790173606592863,0.0251156535847578,1.10111282599733,-0.377401831811892
0.148,0.202047573864161,-0.411260446739205,0.0696181641618241,0,-0.0813105824130302,-0.0800752919933552,0.0253381574146083,1.1116273368092,-0.381030343026151
0.15,0.202098469103592,-0.409026812931027,0.0688525206401324,0,-0.0823838225256849,-0.0811322271777874,0.0255560145253143,1.12196670666505,-0.384599768037704
0.152,0.202149795257606,-0.406772681119649,0.0680797992407322,0,-0.0834560377076142,-0.082188153002494,0.0257691825203982,1.13212930597956,-0.388109556780917
0.154,0.20220154302373,-0.404498402200089,0.0673001183455114,0,-0.0845272145720415,-0.0832430562840743,0.0259776206478354,1.14211356481129,-0.391559179287534
0.156,0.20225370308886,-0.402204327644606,0.0665135965328079,0,-0.0855973397498029,-0.0842969238564719,0.0261812893034425,1.15191795480856,-0.394948119603191
0.158,0.202306265710193,-0.399890824656737,0.0657203576835943,0,-0.0866663998486612,-0.0853497425309079,0.0263801479011014,1.16154091178246,-0.398275849697751
0.16,0.202359221229534,-0.397558257573344,0.064920524714858,0,-0.0877343815032379,-0.0864014991450539,0.026574157486549,1.17098093072995,-0.401541861484125
0.162,0.202412559910845,-0.395206993738975,0.0641142215589783,0,-0.0888012713592416,-0.0874521805475,0.0267632799117847,1.18023653581986,-0.404745656704796
0.164,0.202466271941693,-0.3928374034536,0.063301573146118,0,-0.0898670560736081,-0.0885017735978934,0.026947477842415,1.18930628065984,-0.407886747021789
0.166,0.202520347434691,-0.390449859920355,0.0624827053866144,0,-0.0909317223146411,-0.0895502651670763,0.0271267147649976,1.19818874856342,-0.410964654106638
0.168,0.202574776428948,-0.388044739193282,0.0616577451533705,0,-0.0919952567621522,-0.0905976421372238,0.0273009549943864,1.20688255281698,-0.413978909730361
0.17,0.202629548891509,-0.385622420125074,0.0608268202642466,0,-0.0930576461076014,-0.0916438914019828,0.027470163681076,1.21538633694679,-0.41692905585343
0.172,0.202684654718807,-0.383183284314808,0.0599900594644511,0,-0.0941188770542373,-0.0926889998666093,0.0276343068185461,1.223698774986,-0.419814644715739
0.174,0.2027400837381,-0.380727716055694,0.0591475924089319,0,-0.0951789363172372,-0.0937329544481074,0.0277933512506062,1.23181857174164,-0.422635238926576
0.176,0.202795825708922,-0.378256102282812,0.0582995496447679,0,-0.0962378106238479,-0.0947757420753667,0.0279472646787402,1.23974446306164,-0.425390411554593
0.178,0.202851870405479,-0.375768829614916,0.0574460616147138,0,-0.0972954867212506,-0.0958173496969044,0.0280960157727728,1.24747522001439,-0.42807974753631
0.18,0.202908207489352,-0.373266288923592,0.0565872601962851,0,-0.0983519513644159,-0.0968577642689111,0.0282395740138979,1.25500964293347,-0.430702841669175
0.182,0.202964826489229,-0.370748876060476,0.0557232789467117,0,-0.0994071913141723,-0.0978969727533504,0.0283779096743073,1.2623465606352,-0.433259298347862
0.184,0.203021716924837,-0.368216987408069,0.0548542516042526,0,-0.100461193349035,-0.0989349621296005,0.0285109939808714,1.26948483660562,-0.435748733649287
0.186,0.203078868257378,-0.365671021658577,0.0539803126873815,0,-0.101513944260477,-0.0999717193898019,0.0286387990573774,1.27642336680217,-0.438170774591739
0.188,0.203136269891073,-0.363111379757962,0.053101597475935,0,-0.102565430853082,-0.101007231539005,0.0287612979320054,1.28316107992557,-0.440525059226527
0.19,0.203193911174718,-0.360538464849992,0.0522182419922598,0,-0.103615639944694,-0.102041485595318,0.028878464544804,1.28969693769191,-0.442811236729626
0.192,0.203251781403225,-0.357952682220289,0.0513303829823609,0,-0.104664558366563,-0.103074468590056,0.0289902737551663,1.29602993510455,-0.445028967493323
0.194,0.203309869819173,-0.355354439240377,0.0504381578970485,0,-0.105712172963502,-0.104106167567885,0.0290967013493056,1.30215910072613,-0.447177923217861
0.196,0.203368165614353,-0.352744145311736,0.0495417048730864,0,-0.106758470594032,-0.105136569586975,0.0291977240477316,1.30808349695054,-0.449257787003088
0.198,0.203426657931323,-0.350122211809845,0.0486411627143391,0,-0.107803438130534,-0.106165661719144,0.0292933195127255,1.31380222027492,-0.451268253440101
0.2,0.203485335864947,-0.347489052028234,0.0477366708729198,0,-0.1088470624594,-0.107193431050006,0.0293834663558167,1.3193144015716,-0.453209028702889
0.202,0.20354418879132,-0.34484506904218,0.046828365358091,0,-0.109889330473018,-0.1082198646711,0.0294681405450755,1.3246190774943,-0.455079787219432
0.204,0.203603205698277,-0.342190680414778,0.045916387064607,0,-0.110930229086656,-0.109244949696476,0.0295473227921579,1.32971545489617,-0.45688026076576
0.206,0.203662375453771,-0.339526308294669,0.0450008784346999,0,-0.111969745231958,-0.110268673256312,0.0296209956253843,1.33460280606729,-0.45861020316686
0.208,0.203721687016688,-0.336852371637943,0.0440819808361171,0,-0.113007865851875,-0.111291022491924,0.0296891410958641,1.33928038663147,-0.460269362632514
0.21,0.203781129309872,-0.334169290894768,0.0431598361419776,0,-0.114044577904024,-0.112311984559072,0.0297517421983538,1.34374748640921,-0.461857498895268
0.212,0.203840691221845,-0.331477487947139,0.0422345867097951,0,-0.115079868360829,-0.113331546628098,0.0298087828768553,1.34800342962243,-0.463374383279423
0.214,0.203900361608523,-0.328777386046623,0.0413063753605004,0,-0.116113724209668,-0.114349695884074,0.0298602480302121,1.35204757509924,-0.464819798770022
0.216,0.203960129294941,-0.326069409752102,0.0403753453574648,0,-0.117146132453023,-0.115366419526941,0.0299061235177074,1.35587931647863,-0.466193540081838
0.218,0.204019983076963,-0.323353984867524,0.0394416403855219,0,-0.118177080108618,-0.116381704771657,0.0299463961646605,1.35949808241525,-0.467495413728365
0.22,0.204079911723011,-0.320631538379642,0.038505404529991,0,-0.119206554209573,-0.117395538848336,0.029981053768025,1.36290333678411,-0.468725238090803
0.222,0.204139903975776,-0.317902498395763,0.0375667822556995,0,-0.120234541804545,-0.118407909002396,0.030010085101985,1.36609457888535,-0.469882843487052
0.224,0.204199948553938,-0.315167294081496,0.0366259183860058,0,-0.121261029957874,-0.119418802494702,0.0300334799235532,1.36907134364893,-0.470968072240694
0.226,0.20426003441708,-0.312426345953445,0.0356829548321126,0,-0.122286005750995,-0.120428206602939,0.0300512243192661,1.37183303518774,-0.471980722598248
0.228,0.204320150152437,-0.309680088353386,0.0347380381652963,0,-0.123309456279629,-0.121436108618878,0.0300633115966791,1.37437931639733,-0.472920680001206
0.23,0.204380284381653,-0.306928954542698,0.0337913145947677,0,-0.124331368655876,-0.122442495850418,0.030069735120115,1.37670985269092,-0.473787830739916
0.232,0.204440425767685,-0.304173376450162,0.0328429298826944,0,-0.125351730008382,-0.12344735562175,0.0300704882245091,1.37882430892211,-0.474582060916721
0.234,0.204500562960168,-0.30141378667493,0.0318930300190607,0,-0.126370527482217,-0.124450675273243,0.0300655652185831,1.38072238527348,-0.475303268538307
0.236,0.204560684597214,-0.298650618421246,0.0309417611996717,0,-0.127387748239022,-0.125452442161578,0.0300549613889825,1.38240381740917,-0.475951363567104
0.238,0.204620779307212,-0.295884305433174,0.0299892698041585,0,-0.128403379457152,-0.126452643659903,0.030038673004415,1.38386837662739,-0.476526267972686
0.24,0.204680835710635,-0.293115281929319,0.0290357023739828,0,-0.129417408331827,-0.12745126715797,0.0300166973197879,1.38511587001296,-0.477027915783167
0.242,0.204740842421835,-0.290343982537554,0.0280812055904417,0,-0.130429822075271,-0.128448300062282,0.0299890325803461,1.38614614058983,-0.477456253136606
0.244,0.204800788050846,-0.287570842229744,0.0271259262526725,0,-0.131440607916867,-0.129443729796234,0.0299556780258102,1.38695906747364,-0.477811238332398
0.246,0.204860661225014,-0.28479629552632,0.0261700110097224,0,-0.132449753104164,-0.130437543801115,0.029916633349997,1.38755454656592,-0.478092835326435
0.248,0.204920450747377,-0.282020770664198,0.0252136043961286,0,-0.133457244909879,-0.131429729542986,0.0298718944042909,1.38793233702244,-0.478300962000381
0.25,0.204980145096949,-0.279244708001944,0.0242568550312945,0,-0.134463070610095,-0.132420274491243,0.0298214669763385,1.38809255363916,-0.478435656065431
0.252,0.205039732900121,-0.27646854265976,0.0232999097721324,0,-0.135467217504958,-0.133409166138973,0.029765353896424,1.38803520610354,-0.478496919818383
0.254,0.205099202789441,-0.273692709721263,0.0223429154651641,0,-0.136469672912563,-0.134396391996937,0.0297035589695785,1.38776033951307,-0.478484767487721
0.256,0.205158543405479,-0.270917644166036,0.0213860189237922,0,-0.137470424169105,-0.135381939593722,0.0296360869780955,1.38726803446981,-0.478399225265487
0.258,0.205217743398688,-0.268143780802177,0.0204293669055722,0,-0.138469458629029,-0.136365796475887,0.0295629436840472,1.38655840717494,-0.478240331339143
0.26,0.20527679143126,-0.265371554198844,0.0194731060894854,0,-0.139466763665173,-0.137347950208105,0.0294841358317993,1.38563160952337,-0.478008135923443
0.262,0.205335676178992,-0.262601398618813,0.0185173830532101,0,-0.140462326668923,-0.138328388373317,0.0293996711505275,1.38448782919827,-0.477702701292302
0.264,0.205394386333142,-0.259833747951016,0.0175623442503941,0,-0.141456135050361,-0.13930709857287,0.0293095583567329,1.38312728976563,-0.477324101810659
0.266,0.205452910602291,-0.257069035643099,0.0166081359879271,0,-0.142448176238408,-0.140284068426672,0.0292138071567576,1.38155025076887,-0.476872423966349
0.268,0.205511237742925,-0.25430769349977,0.015654904021043,0,-0.143438437684738,-0.141259285577031,0.0291124263787894,1.37975694099976,-0.476347743886687
0.27,0.205569356536489,-0.251550152594906,0.0147027938606566,0,-0.144426906860674,-0.142232737685612,0.0290054255908599,1.37774761630576,-0.475750146815852
0.272,0.205627255725727,-0.248796845791524,0.0137519516224672,0,-0.145413571248776,-0.14320441242514,0.0288928193705119,1.37552271212765,-0.475079778510306
0.274,0.205684924112942,-0.246048203867494,0.0128025227215164,0,-0.14639841835559,-0.144174297491967,0.028774621029115,1.37308261930676,-0.474336769700186
0.276,0.205742350527616,-0.243304656800155,0.0118546523050383,0,-0.147381435707326,-0.145142380601804,0.0286508448441925,1.37042776383906,-0.473521262961331
0.278,0.205799523828299,-0.240566633697961,0.0109084852294292,0,-0.148362610850002,-0.146108649489875,0.0285215060604573,1.36755860691684,-0.472633412729337
0.28,0.205856432904488,-0.237834562732139,0.00996416603721761,0,-0.149341931349604,-0.147073091911065,0.0283866208908479,1.36447564497047,-0.471673385313617
0.282,0.205913066678507,-0.235108871068337,0.00902183893403387,0,-0.15031938479223,-0.148035695640068,0.0282462065175647,1.36117940971004,-0.470641358911457
0.284,0.205969414107399,-0.232389984798277,0.00808164776558007,0,-0.151294958784249,-0.148996448471539,0.0281002810931057,1.35767046816712,-0.469537523622074
0.286,0.206025464184799,-0.229678328871407,0.00714373599459978,0,-0.152268640952446,-0.14995533822024,0.0279488637413027,1.3539494227364,-0.468362081460671
0.288,0.206081205942824,-0.226974327026554,0.00620824667784782,0,-0.153240418944182,-0.150912352721193,0.0277919745583573,1.35001691121748,-0.467115246372496
0.29,0.206136628472744,-0.224278400787479,0.00527532212695383,0,-0.154210280430733,-0.151867479832984,0.027629631113678,1.34587348168907,-0.465797202073514
0.292,0.206191720886914,-0.221590971384715,0.00434510455744929,0,-0.155178213100654,-0.152820707431203,0.0274618558925097,1.34151985866281,-0.464408191727138
0.294,0.206246472339965,-0.218912458725541,0.00341773574099385,0,-0.156144204663208,-0.153772023411836,0.0272886727011301,1.33695681453734,-0.462948474632531
0.296,0.206300872038937,-0.216243280914571,0.00249335684353302,0,-0.157108242849926,-0.154721415692799,0.0271101051308418,1.33218511467526,-0.461418307719055
0.298,0.20635490923897,-0.2135838544937,0.00157210850637557,0,-0.158070315413706,-0.155668872213049,0.0269261777117752,1.32720555866783,-0.459817959449846
0.3,0.206408573245201,-0.210934594373332,0.000654130823019529,0,-0.159030410128961,-0.156614380932736,0.0267369159123338,1.32201898031983,-0.458147709816701
0.302,0.206461853414652,-0.208295913763605,-0.000260436684021609,0,-0.159988514791781,-0.157557929833353,0.0265423461386389,1.31662624763433,-0.456407850334967
0.304,0.206514739158122,-0.205668224105619,-0.00117145508639282,0,-0.160944617220078,-0.158499506917885,0.0263424957339751,1.31102826279753,-0.454598684038428
0.306,0.206567219942081,-0.203051935002659,-0.0020787860730714,0,-0.161898705253744,-0.159439100210964,0.0261373929782355,1.30522596216354,-0.452720525474196
0.308,0.206619285290559,-0.200447454151428,-0.00298229197354087,0,-0.162850766754803,-0.160376697759017,0.0259270670873664,1.29922031623927,-0.450773700697602
0.31,0.206670924786144,-0.197855187298802,-0.00388183577237315,0,-0.163800789607604,-0.161312287630456,0.0257115481147318,1.29301232615855,-0.448758546084234
0.312,0.206722128022864,-0.195275539573663,-0.00477728066117588,0,-0.164748761721186,-0.162245857918012,0.0254908615711213,1.28660283112252,-0.446675343449771
0.314,0.206772884740043,-0.192708911646972,-0.00566849133055581,0,-0.165694671023479,-0.163177396733015,0.0252650429084658,1.27999302681541,-0.444524494722627
0.316,0.206823184707004,-0.190155703011805,-0.00655533286659773,0,-0.16663850546674,-0.164106892210755,0.0250341246571379,1.27318400501856,-0.442306366823633
0.318,0.206873017759704,-0.187616310921838,-0.00743767110804345,0,-0.167580253026144,-0.16503433250909,0.0247981402383383,1.26617689007074,-0.440021337644327
0.32,0.206922373802606,-0.185091130323045,-0.00831537266930679,0,-0.168519901699936,-0.1659597058086,0.0245571239617276,1.25897283878797,-0.437669796019971
0.322,0.206971242810556,-0.182580553785397,-0.00918830496348862,0,-0.169457439509583,-0.166883000312733,0.0243111110230576,1.25157304038347,-0.435252141702573
0.324,0.207019614830657,-0.180084971434557,-0.0100563362253919,0,-0.170392854499931,-0.167804204247959,0.0240601375018031,1.24397871638759,-0.432768785333902
0.326,0.207067479984144,-0.177604770883584,-0.0109193355345366,0,-0.171326134739357,-0.168723305863926,0.023804240358794,1.23619112056763,-0.430220148418508
0.328,0.20711482846826,-0.175140337164628,-0.0117771728381751,0,-0.172257268319924,-0.169640293433604,0.0235434574338462,1.22821153884783,-0.42760666329674
0.33,0.207161650558131,-0.17269205266063,-0.0126297189743065,0,-0.173186243357535,-0.170555155253443,0.0232778274433938,1.22004128922925,-0.424928773117766
0.332,0.207207936548817,-0.170260299091513,-0.0134768450024858,0,-0.174113047993206,-0.171467879644622,0.0230073884062146,1.21168166541595,-0.422186912845385
0.334,0.207253676763891,-0.167845457215732,-0.014318422304381,0,-0.175037670393092,-0.172378454953077,0.0227321778171494,1.20313394304102,-0.419381511355784
0.336,0.207298861810292,-0.165447898073778,-0.0151543255340435,0,-0.175960098743915,-0.173286869545003,0.02245223929213,1.19439961764564,-0.416513071620529
0.338,0.207343482277584,-0.163067993312893,-0.0159844291392747,0,-0.176880321258773,-0.174193111812568,0.0221676146140461,1.18548011982725,-0.413582074730609
0.34,0.207387528841026,-0.160706111643148,-0.0168086085556567,0,-0.177798326175403,-0.175097170172203,0.0218783463895948,1.17637691039246,-0.410589011956581
0.342,0.207430992263387,-0.158362618771399,-0.0176267402288073,0,-0.178714101756337,-0.175999033064759,0.0215844780451848,1.16709148021507,-0.407534384700739
0.344,0.207473863396755,-0.15603787733525,-0.0184387016366343,0,-0.179627636289055,-0.176898688955657,0.0212860538228406,1.15762535009408,-0.40441870444929
0.346,0.207516133184341,-0.153732246837,-0.0192443713115891,0,-0.180538918086143,-0.17779612633504,0.0209831187761068,1.14798007061177,-0.401242492724528
0.348,0.207557792662294,-0.151446083577607,-0.0200436288629217,0,-0.181447935485447,-0.178691333717929,0.0206757187659517,1.1381572219917,-0.398006281037001
0.35,0.207598832961509,-0.149179740590644,-0.0208363549989345,0,-0.182354676850227,-0.179584299644372,0.0203639004566716,1.12815841395678,-0.39471061083769
0.352,0.207639245309436,-0.14693356757625,-0.0216224315492369,0,-0.183259130569314,-0.1804750126796,0.0200477113117951,1.11798528558725,-0.39135603347018
0.354,0.207679020823186,-0.14470791814204,-0.0224017390250817,0,-0.18416128506005,-0.181363461416921,0.0197271968105805,1.10763940557051,-0.387943076561906
0.356,0.207718150908826,-0.142503135820619,-0.0231741613304622,0,-0.185061128763139,-0.182249634472649,0.0194024057374359,1.09712246176796,-0.384472307894757
