"time","speed.phi"
0.2355,1.92268088507034
0.236,1.93689659182846
0.2365,1.95116465846414
0.237,1.96548508497738
0.2375,1.97985787136817
0.238,1.99428301763652
0.2385,2.00876052378243
0.239,2.0232903898059
0.2395,2.03787261570693
0.24,2.05250720148551
0.2405,2.06719414714165
0.241,2.08193345267535
0.2415,2.09672511808661
0.242,2.11156914337543
0.2425,2.1264655285418
0.243,2.14141427358573
0.2435,2.15641537850722
0.244,2.17146884330627
0.2445,2.18657466798288
0.245,2.20173285253704
0.2455,2.21694339696876
0.246,2.23220630127804
0.2465,2.24752156546488
0.247,2.26288918952928
0.2475,2.27830917347123
0.248,2.29378151729075
0.2485,2.30930622098782
0.249,2.32488328456245
0.2495,2.34051270801463
0.25,2.35619449134438
0.2505,2.37192863455168
0.251,2.38771513763654
0.2515,2.40355400059896
0.252,2.41944522343894
0.2525,2.43538880615648
0.253,2.45138474875157
0.2535,2.46743305122422
0.254,2.48353371357443
0.2545,2.4996867358022
0.255,2.51589211790752
0.2555,2.53214985989041
0.256,2.54845996175085
0.2565,2.56482242348885
0.257,2.58123724510441
0.2575,2.59770442659752
0.258,2.6142239679682
0.2585,2.63079586921643
0.259,2.64742013034222
0.2595,2.66409675134557
0.26,2.68082573222647
0.2605,2.69760707298494
0.261,2.71444077362096
0.2615,2.73132683413454
0.262,2.74826525452568
0.2625,2.76525603479437
0.263,2.78229917494063
0.2635,2.79939467496444
0.264,2.81654253486581
0.2645,2.83374275464474
0.265,2.85099533430123
0.2655,2.86830027383527
0.266,2.88565757324687
0.2665,2.90306723253603
0.267,2.92052925170275
0.2675,2.93804363074703
0.268,2.95561036966887
0.2685,2.97322946846826
0.269,2.99090092714521
0.2695,3.00862474569972
0.27,3.02640092413179
0.2705,3.04422946244141
0.271,3.06211036062859
0.2715,3.08004361869334
0.272,3.09802923663564
0.2725,3.11606721445549
0.273,3.13415755215291
0.2735,3.15230024972788
0.274,3.17049530718041
0.2745,3.1887427245105
0.275,3.20704250171815
0.2755,3.22539463880336
0.276,3.24379913576612
0.2765,3.26225599260644
0.277,3.28076520932432
0.2775,3.29932678591976
0.278,3.31794072239276
0.2785,3.33660701874331
0.279,3.35532567497142
0.2795,3.37409669107709
0.28,3.39292006706032
0.2805,3.41179580292111
0.281,3.43072389865945
0.2815,3.44970435427536
0.282,3.46873716976882
0.2825,3.48782234513983
0.283,3.50695988038841
0.2835,3.52614977551455
0.284,3.54539203051824
0.2845,3.56468664539949
0.285,3.5840336201583
0.2855,3.60343295479466
0.286,3.62288464930859
0.2865,3.64238870370007
0.287,3.66194511796911
0.2875,3.68155389211571
0.288,3.70121502613987
0.2885,3.72092852004158
0.289,3.74069437382086
0.2895,3.76051258747769
0.29,3.78038316101208
0.2905,3.80030609442403
0.291,3.82028138771353
0.2915,3.84030904088059
0.292,3.86038905392522
0.2925,3.88052142684739
0.293,3.90070615964713
0.2935,3.92094325232443
0.294,3.94123270487928
0.2945,3.96157451731169
0.295,3.98196868962166
0.2955,4.00241522180919
0.296,4.02291411387428
0.2965,4.04346536581692
0.297,4.06406897763712
0.2975,4.08472494933488
0.298,4.1054332809102
0.2985,4.12619397236308
0.299,4.14700702369351
0.2995,4.16787243490151
0.3,4.18879020598706
0.3005,4.20976033695016
0.301,4.23078282779083
0.3015,4.25185767850906
0.302,4.27298488910484
0.3025,4.29416445957818
0.303,4.31539638992908
0.3035,4.33668068015754
0.304,4.35801733026355
0.3045,4.37940634024712
0.305,4.40084771010825
0.3055,4.42234143984694
0.306,4.44388752946319
0.3065,4.46548597895699
0.307,4.48713678832836
0.3075,4.50883995757728
0.308,4.53059548670376
0.3085,4.5524033757078
0.309,4.57426362458939
0.3095,4.59617623334854
0.31,4.61814120198526
0.3105,4.64015853049953
0.311,4.66222821889135
0.3115,4.68435026716074
0.312,4.70652467530768
0.3125,4.72875144333219
0.313,4.75103057123425
0.3135,4.77336205901386
0.314,4.79574590667104
0.3145,4.81818211420577
0.315,4.84067068161807
0.3155,4.86321160890792
0.316,4.88580489607532
0.3165,4.90845054312029
0.317,4.93114855004281
0.3175,4.9538989168429
0.318,4.97670164352054
0.3185,4.99955673007574
0.319,5.02246417650849
0.3195,5.04542398281881
0.32,5.06843614900668
0.3205,5.09150067507211
0.321,5.1146175610151
0.3215,5.13778680683565
0.322,5.16100841253375
0.3225,5.18428237810941
0.323,5.20760870356263
0.3235,5.23098738889341
0.324,5.25441843410175
0.3245,5.27790183918765
0.325,5.3014376041511
0.3255,5.32502572899211
0.326,5.34866621371068
0.3265,5.37235905830681
0.327,5.39610426278049
0.3275,5.41990182713174
0.328,5.44375175136054
0.3285,5.4676540354669
0.329,5.49160867945081
0.3295,5.51561568331229
0.33,5.53967504705132
0.3305,5.56378677066791
0.331,5.58795085416206
0.3315,5.61216729753377
0.332,5.63643610078304
0.3325,5.66075726390986
0.333,5.68513078691424
0.3335,5.70955666979618
0.334,5.73403491255568
0.3345,5.75856551519274
0.335,5.78314847770735
0.3355,5.80778380009953
0.336,5.83247148236926
0.3365,5.85721152451654
0.337,5.88200392654139
0.3375,5.9068486884438
0.338,5.93174581022376
0.3385,5.95669529188128
0.339,5.98169713341636
0.3395,6.00675133482899
0.34,6.03185789611919
0.3405,6.05701681728694
0.341,6.08222809833225
0.3415,6.10749173925512
0.342,6.13280774005555
0.3425,6.15817610073353
0.343,6.18359682128908
0.3435,6.20906990172218
0.344,6.23459534203284
0.3445,6.26017314222105
0.345,6.28580330228683
0.3455,6.31148582223016
0.346,6.33722070205105
0.3465,6.3630079417495
0.347,6.38884754132551
0.3475,6.41473950077908
0.348,6.4406838201102
0.3485,6.46668049931888
0.349,6.49272953840512
0.3495,6.51883093736892
0.35,6.54498469621028
0.3505,6.57119081492919
0.351,6.59744929352566
0.3515,6.62376013199969
0.352,6.65012333035128
0.3525,6.67653888858042
0.353,6.70300680668713
0.3535,6.72952708467139
0.354,6.75609972253321
0.3545,6.78272472027259
0.355,6.80940207788952
0.3555,6.83613179538402
0.356,6.86291387275607
0.3565,6.88974831000568
0.357,6.91663510713285
0.3575,6.94357426413758
0.358,6.97056578101986
0.3585,6.99760965777971
0.359,7.02470589441711
0.3595,7.05185449093206
0.36,7.07905544732458
0.3605,7.10630876359466
0.361,7.13361443974229
0.3615,7.16097247576748
0.362,7.18838287167023
0.3625,7.21584562745066
0.363,7.24336074310869
0.3635,7.27092821864429
0.364,7.29854805405744
0.3645,7.32622024934815
0.365,7.35394480451642
0.3655,7.38172171956225
0.366,7.40955099448565
0.3665,7.43743262928659
0.367,7.4653666239651
0.3675,7.49335297852117
0.368,7.5213916929548
0.3685,7.54948276726599
0.369,7.57762620145473
0.3695,7.60582199552104
0.37,7.6340701494649
0.3705,7.66237066328633
0.371,7.69072353698531
0.3715,7.71912877056185
0.372,7.74758636401596
0.3725,7.77609631734762
0.373,7.80465863055684
0.3735,7.83327330364362
0.374,7.86194033660796
0.3745,7.89065972944986
0.375,7.91943148216932
0.3755,7.94825559476634
0.376,7.97713206724091
0.3765,8.00606089959305
0.377,8.03504209182274
0.3775,8.06407564393
0.378,8.09316155591481
0.3785,8.12229982777719
0.379,8.15149045951712
0.3795,8.18073345113461
0.38,8.21002880262967
0.3805,8.23937651400228
0.381,8.26877658525245
0.3815,8.29822901638018
0.382,8.32773380738547
0.3825,8.35729095826832
0.383,8.38690046902872
0.3835,8.41656233966669
0.384,8.44627657018222
0.3845,8.4760431605753
0.385,8.50586211084595
0.3855,8.53573342099415
0.386,8.56565709101992
0.3865,8.59563312092324
0.387,8.62566151070412
0.3875,8.65574226036257
0.388,8.68587536989856
0.3885,8.71606083931212
0.389,8.74629866860325
0.3895,8.77658885777192
0.39,8.80693140681816
0.3905,8.83732631574196
0.391,8.86777358454332
0.3915,8.89827321322223
0.392,8.92882520177871
0.3925,8.95942955021274
0.393,8.99008625852434
0.3935,9.02079532671349
0.394,9.05155675478021
0.3945,9.08237054272448
0.395,9.11323669054631
0.3955,9.1441551982457
0.396,9.17512606582265
0.3965,9.20614929327716
0.397,9.23722488060923
0.3975,9.26835282781886
0.398,9.29953313490605
0.3985,9.33076580187079
0.399,9.3620508287131
0.3995,9.39338821543297
0.4,9.42477796203039
0.4005,9.45622006850538
0.401,9.48771453485792
0.4015,9.51926136108802
0.402,9.55086054719568
0.4025,9.58251209318091
0.403,9.61421599904369
0.4035,9.64597226478403
0.404,9.67778089040193
0.4045,9.70964187589739
0.405,9.7415552212704
0.4055,9.77352092652098
0.406,9.80553899164912
0.4065,9.83760941665482
0.407,9.86973220153807
0.4075,9.90190734629889
0.408,9.93413485093726
0.4085,9.9664147154532
0.409,9.99874693984669
0.4095,10.0311315241177
0.41,10.0635684682664
0.4105,10.0960577722925
0.411,10.1285994361963
0.4115,10.1611934599775
0.412,10.1938398436364
0.4125,10.2265385871728
0.413,10.2592896905868
0.4135,10.2920931538783
0.414,10.3249489770474
0.4145,10.357857160094
0.415,10.3908177030182
0.4155,10.42383060582
0.416,10.4568958684993
0.4165,10.4900134910562
0.417,10.5231834734906
0.4175,10.5564058158026
0.418,10.5896805179922
0.4185,10.6230075800593
0.419,10.656387002004
0.4195,10.6898187838262
0.42,10.723302925526
0.4205,10.7568394271034
0.421,10.7904282885583
0.4215,10.8240695098908
0.422,10.8577630911008
0.4225,10.8915090321884
0.423,10.9253073331536
0.4235,10.9591579939963
0.424,10.9930610147166
0.4245,11.0270163953144
0.425,11.0610241357898
0.4255,11.0950842361427
0.426,11.1291966963733
0.4265,11.1633615164813
0.427,11.197578696467
0.4275,11.2318482363301
0.428,11.2661701360709
0.4285,11.3005443956892
0.429,11.3349710151851
0.4295,11.3694499945585
0.43,11.4039813338095
0.4305,11.438565032938
0.431,11.4732010919441
0.4315,11.5078895108278
0.432,11.542630289589
0.4325,11.5774234282278
0.433,11.6122689267441
0.4335,11.647166785138
0.434,11.6821170034095
0.4345,11.7171195815585
0.435,11.7521745195851
0.4355,11.7872818174892
0.436,11.8224414752709
0.4365,11.8576534929302
0.437,11.892917870467
0.4375,11.9282346078814
0.438,11.9636037051733
0.4385,11.9990251623428
0.439,12.0344989793899
0.4395,12.0700251563145
0.44,12.1056036931166
0.4405,12.1412345897964
0.441,12.1769178463537
0.4415,12.2126534627885
0.442,12.2484414391009
0.4425,12.2842817752909
0.443,12.3201744713584
0.4435,12.3561195273035
0.444,12.3921169431261
0.4445,12.4281667188264
0.445,12.4642688544041
0.4455,12.5004233498594
0.446,12.5366302051923
0.4465,12.5728894204028
0.447,12.6092009954908
0.4475,12.6455649304563
0.448,12.6819812252995
0.4485,12.7184498800201
0.449,12.7549708946184
0.44934761949999,12.780392583864
0.44934761949999,12.780392583864
0.4495,12.7915442690944
0.45,12.8281700034475
0.4505,12.8648480976782
0.451,12.9015785517865
0.4515,12.9383613657723
0.452,12.9751965396356
0.4525,13.0120840733765
0.453,13.049023966995
0.4535,13.086016220491
0.454,13.1230608338646
0.4545,13.1601578071157
0.455,13.1973071402445
0.4555,13.2345088332507
0.456,13.2717628861345
0.4565,13.3090692988959
0.457,13.3464280715349
0.4575,13.3838392040514
0.458,13.4213026964454
0.4585,13.4588185487171
0.459,13.4963867608662
0.4595,13.534007332893
0.46,13.5716802647973
0.4605,13.6094055565791
0.461,13.6471832082386
0.4615,13.6850132197755
0.462,13.7228955911901
0.4625,13.7608303224822
0.463,13.7988174136518
0.4635,13.8368568646991
0.464,13.8749486756238
0.4645,13.9130928464262
0.465,13.9512893771061
0.4655,13.9895382676635
0.466,14.0278395180985
0.4665,14.0661931284111
0.467,14.1045990986013
0.4675,14.143057428669
0.468,14.1815681186142
0.4685,14.220131168437
0.469,14.2587465781374
0.4695,14.2974143477153
0.47,14.3361344771708
0.4705,14.3749069665039
0.471,14.4137318157145
0.4715,14.4526090248027
0.472,14.4915385937684
0.4725,14.5305205226117
0.473,14.5695548113326
0.4735,14.608641459931
0.474,14.647780468407
0.4745,14.6869718367605
0.475,14.7262155649916
0.4755,14.7655116531002
0.476,14.8048601010864
0.4765,14.8442609089502
0.477,14.8837140766916
0.4775,14.9232196043105
0.478,14.9627774918069
0.4785,15.0023877391809
0.479,15.0420503464325
0.4795,15.0817653135616
0.48,15.1215326405683
0.4805,15.1613523274526
0.481,15.2012243742144
0.4815,15.2411487808537
0.482,15.2811255473707
0.4825,15.3211546737652
0.483,15.3612361600372
0.4835,15.4013700061868
0.484,15.441556212214
0.4845,15.4817947781187
0.485,15.522085703901
0.4855,15.5624289895609
0.486,15.6028246350983
0.4865,15.6432726405132
0.487,15.6837730058058
0.4875,15.7243257309759
0.488,15.7649308160235
0.4885,15.8055882609487
0.489,15.8462980657515
0.4895,15.8870602304318
0.49,15.9278747549897
0.4905,15.9687416394252
0.491,16.0096608837382
0.4915,16.0506324879287
0.492,16.0916564519969
0.4925,16.1327327759425
0.493,16.1738614597658
0.4935,16.2150425034666
0.494,16.256275907045
0.4945,16.2975616705009
0.495,16.3388997938344
0.4955,16.3802902770454
0.496,16.421733120134
0.4965,16.4632283231002
0.497,16.5047758859439
0.4975,16.5463758086652
0.498,16.5880280912641
0.4985,16.6297327337405
0.499,16.6714897360944
0.4995,16.713299098326
0.5,16.755160820435
0.5005,16.7970749024217
0.501,16.8390413442859
0.5015,16.8810601460277
0.502,16.923131307647
0.5025,16.9652548291439
0.503,17.0074307105183
0.5035,17.0496589517703
0.504,17.0919395528999
0.5045,17.134272513907
0.505,17.1766578347917
0.5055,17.2190955155539
0.506,17.2615855561937
0.5065,17.3041279567111
0.507,17.346722717106
0.5075,17.3893698373785
0.508,17.4320693175285
0.5085,17.4748211575561
0.509,17.5176253574613
0.5095,17.560481917244
0.51,17.6033908369043
0.5105,17.6463521164421
0.511,17.6893657558575
0.5115,17.7324317551505
0.512,17.775550114321
0.5125,17.8187208333691
0.513,17.8619439122947
0.5135,17.9052193510979
0.514,17.9485471497787
0.5145,17.991927308337
0.515,18.0353598267729
0.5155,18.0788447050863
0.516,18.1223819432773
0.5165,18.1659715413459
0.517,18.209613499292
0.5175,18.2533078171157
0.518,18.2970544948169
0.5185,18.3408535323957
0.519,18.3847049298521
0.5195,18.428608687186
0.52,18.4725648043975
0.5205,18.5165732814865
0.521,18.5606341184531
0.5215,18.6047473152973
0.522,18.648912872019
0.5225,18.6931307886183
0.523,18.7374010650951
0.5235,18.7817237014495
0.524,18.8260986976815
0.5245,18.870526053791
0.525,18.9150057697781
0.5255,18.9595378456427
0.526,19.0041222813849
0.5265,19.0487590770046
0.527,19.093448232502
0.5275,19.1381897478768
0.528,19.1829836231293
0.5285,19.2278298582593
0.529,19.2727284532668
0.5295,19.3176794081519
0.53,19.3626827229146
0.5305,19.4077383975548
0.531,19.4528464320726
0.5315,19.498006826468
0.532,19.5432195807409
0.5325,19.5884846948914
0.533,19.6338021689194
0.5335,19.679172002825
0.534,19.7245941966082
0.5345,19.7700687502689
0.535,19.8155956638071
0.5355,19.861174937223
0.536,19.9068065705164
0.5365,19.9524905636873
0.537,19.9982269167358
0.5375,20.0440156296619
0.538,20.0898567024655
0.5385,20.1357501351467
0.539,20.1816959277055
0.5395,20.2276940801418
0.54,20.2737445924557
0.5405,20.3198474646471
0.541,20.3660026967161
0.5415,20.4122102886626
0.542,20.4584702404867
0.5425,20.5047825521884
0.543,20.5511472237676
0.5435,20.5975642552244
0.544,20.6440336465588
0.5445,20.6905553977707
0.545,20.7371295088602
0.5455,20.7837559798272
0.546,20.8304348106718
0.5465,20.8771660013939
0.547,20.9239495519936
0.5475,20.9707854624709
0.548,21.0176737328257
0.5485,21.0646143630581
0.549,21.1116073531681
0.5495,21.1586527031556
0.55,21.2057504130206
0.5505,21.2529004827633
0.551,21.3001029123835
0.5515,21.3473577018812
0.552,21.3946648512565
0.5525,21.4420243605094
0.553,21.4894362296398
0.5535,21.5369004586478
0.554,21.5844170475333
0.5545,21.6319859962964
0.555,21.6796073049371
0.5555,21.7272809734553
0.556,21.7750070018511
0.5565,21.8227853901245
0.557,21.8706161382754
0.5575,21.9184992463038
0.558,21.9664347142099
0.5585,22.0144225419934
0.559,22.0624627296546
0.5595,22.1105552771933
0.56,22.1587001846096
0.5605,22.2068974519034
0.561,22.2551470790748
0.5615,22.3034490661237
0.562,22.3518034130502
0.5625,22.4002101198543
0.563,22.4486691865359
0.5635,22.4971806130951
0.564,22.5457443995318
0.5645,22.5943605458461
0.565,22.643029052038
0.5655,22.6917499181074
0.566,22.7405231440544
0.5665,22.7893487298789
0.567,22.838226675581
0.5675,22.8871569811607
0.568,22.9361396466179
0.5685,22.9851746719527
0.569,23.034262057165
0.5695,23.0834018022549
0.57,23.1325939072224
0.5705,23.1818383720674
0.571,23.23113519679
0.5715,23.2804843813901
0.572,23.3298859258678
0.5725,23.3793398302231
0.573,23.4288460944559
0.5735,23.4784047185663
0.574,23.5280157025542
0.5745,23.5776790464197
0.575,23.6273947501628
0.5755,23.6771628137834
0.576,23.7269832372816
0.5765,23.7768560206573
0.577,23.8267811639106
0.5775,23.8767586670415
0.578,23.9267885300499
0.5785,23.9768707529359
0.579,24.0270053356994
0.5795,24.0771922783405
0.58,24.1274315808592
0.5805,24.1777232432554
0.581,24.2280672655292
0.5815,24.2784636476805
0.582,24.3289123897094
0.5825,24.3794134916158
0.583,24.4299669533999
0.5835,24.4805727750614
0.584,24.5312309566006
0.5845,24.5819414980173
0.585,24.6327043993115
0.5855,24.6835196604833
0.586,24.7343872815327
0.5865,24.7853072624597
0.587,24.8362796032641
0.5875,24.8873043039462
0.588,24.9383813645058
0.5885,24.989510784943
0.589,25.0406925652577
0.5895,25.09192670545
0.59,25.1432132055199
0.5905,25.1945520654673
0.591,25.2459432852923
0.5915,25.2973868649948
0.592,25.3488828045749
0.5925,25.4004311040325
0.593,25.4520317633677
0.5935,25.5036847825805
0.594,25.5553901616709
0.5945,25.6071479006388
0.595,25.6589579994842
0.5955,25.7108204582072
0.596,25.7627352768078
0.5965,25.8147024552859
0.597,25.8667219936416
0.5975,25.9187938918749
0.598,25.9709181499857
0.5985,26.023094767974
0.599,26.07532374584
0.5995,26.1276050835835
0.6,26.1799387812045
0.6005,26.2323248387031
0.601,26.2847632560793
0.6015,26.337254033333
0.602,26.3897971704643
0.6025,26.4423926674732
0.603,26.4950405243596
0.6035,26.5477407411235
0.604,26.6004933177651
0.6045,26.6532982542842
0.605,26.7061555506808
