"time","gearConstraint.actuatedRevolute_b.phi","gearConstraint.actuatedRevolute_b.w","inertia2.phi","inertia2.w"
0.039,0.000380593125212523,0.0291774882492707,-0.000380593125212523,-0.0291774882492707
0.04,0.000410526212377571,0.030684994349272,-0.000410526212377571,-0.030684994349272
0.041,0.000441985308277613,0.0322298490802542,-0.000441985308277613,-0.0322298490802542
0.042,0.000475007532851852,0.0338119911025757,-0.000475007532851852,-0.0338119911025757
0.043,0.000509629930288243,0.0354313575393153,-0.000509629930288243,-0.0354313575393152
0.044,0.000545889469023494,0.0370878839762716,-0.000545889469023494,-0.0370878839762716
0.045,0.000583823041743069,0.038781504461964,-0.000583823041743068,-0.038781504461964
0.046,0.000623467465381183,0.0405121515076319,-0.000623467465381183,-0.0405121515076319
0.047,0.000664859481120806,0.0422797560872348,-0.000664859481120806,-0.0422797560872348
0.048,0.000708039000647281,0.0440842560143289,-0.00070803900064728,-0.0440842560143289
0.049,0.000753041313580004,0.0459255758335392,-0.000753041313580004,-0.0459255758335392
0.05,0.000799902963439752,0.0478036419833465,-0.000799902963439752,-0.0478036419833464
0.051,0.000848660741792678,0.0497183802005006,-0.000848660741792678,-0.0497183802005006
0.052,0.000899351390322086,0.0516697147512247,-0.000899351390322086,-0.0516697147512247
0.053,0.000952011600828432,0.0536575684312147,-0.000952011600828432,-0.0536575684312147
0.054,0.00100667801522932,0.0556818625656397,-0.00100667801522932,-0.0556818625656397
0.055,0.00106338722555951,0.0577425170091416,-0.00106338722555951,-0.0577425170091416
0.056,0.00112217410384284,0.05983945226938,-0.00112217410384284,-0.05983945226938
0.057,0.00118307520859478,0.0619725851757115,-0.00118307520859478,-0.0619725851757114
0.058,0.00124612734351807,0.0641418307117882,-0.00124612734351807,-0.0641418307117881
0.059,0.0013113666867403,0.0663471031227198,-0.0013113666867403,-0.0663471031227198
0.06,0.00137882935171454,0.0685883152018968,-0.00137882935171454,-0.0685883152018967
0.061,0.00144855138721932,0.0708653782909896,-0.00144855138721932,-0.0708653782909896
0.062,0.00152056877735865,0.0731782022799495,-0.00152056877735865,-0.0731782022799494
0.063,0.00159491744156201,0.0755266956070078,-0.00159491744156201,-0.0755266956070078
0.064,0.00167163189224526,0.077910767206789,-0.00167163189224526,-0.0779107672067889
0.065,0.00175074708517414,0.0803303238249111,-0.00175074708517414,-0.0803303238249111
0.066,0.0018322995382753,0.0827852683942759,-0.00183229953827529,-0.0827852683942758
0.067,0.00191632466891361,0.0852755038994299,-0.00191632466891361,-0.0852755038994299
0.068,0.00200285781276199,0.0878009318978972,-0.00200285781276199,-0.0878009318978972
0.069,0.00209193422380138,0.0903614525201794,-0.00209193422380137,-0.0903614525201793
0.07,0.00218358907432073,0.0929569644697555,-0.00218358907432073,-0.0929569644697555
0.071,0.00227785745491704,0.0955873650230823,-0.00227785745491704,-0.0955873650230823
0.072,0.00237477370679503,0.0982525512617288,-0.00237477370679503,-0.0982525512617288
0.073,0.00247437137521064,0.100952420158289,-0.00247437137521064,-0.100952420158289
0.074,0.00257668624562429,0.103686862973644,-0.00257668624562429,-0.103686862973644
0.075,0.00268175288293159,0.106455771643259,-0.00268175288293159,-0.106455771643259
0.076,0.00278960575623643,0.109259036701599,-0.00278960575623643,-0.109259036701599
0.077,0.00290027923885097,0.112096547282124,-0.00290027923885097,-0.112096547282124
0.078,0.00301380760829563,0.114968191117288,-0.00301380760829563,-0.114968191117288
0.079,0.00313022504629912,0.117873854538545,-0.00313022504629912,-0.117873854538545
0.08,0.00324956550062045,0.120813422954488,-0.00324956550062044,-0.120813422954488
0.081,0.00337186183564952,0.123786783790066,-0.00337186183564951,-0.123786783790065
0.082,0.00349714851576007,0.126793817201252,-0.00349714851576007,-0.126793817201252
0.083,0.00362545917194441,0.129834404495334,-0.00362545917194441,-0.129834404495334
0.084,0.00375682731809401,0.132908425652332,-0.00375682731809401,-0.132908425652332
0.085,0.00389128634984856,0.136015759328981,-0.00389128634984856,-0.136015759328981
0.086,0.00402886954344484,0.139156282862716,-0.00402886954344484,-0.139156282862716
0.087,0.00416961005456576,0.142329872275656,-0.00416961005456576,-0.142329872275656
0.088,0.0043135409171893,0.145536402278581,-0.0043135409171893,-0.145536402278581
0.089,0.00446069504243748,0.148775746274923,-0.00446069504243747,-0.148775746274923
0.09,0.0046111052174253,0.152047776364743,-0.0046111052174253,-0.152047776364743
0.091,0.00476480410410978,0.155352363348715,-0.00476480410410978,-0.155352363348715
0.092,0.00492182423813884,0.158689376732114,-0.00492182423813884,-0.158689376732113
0.093,0.00508219802770033,0.162058684728789,-0.00508219802770033,-0.162058684728789
0.094,0.00524595775237097,0.165460154265158,-0.00524595775237097,-0.165460154265158
0.095,0.00541313556196532,0.16889365098418,-0.00541313556196532,-0.16889365098418
0.096,0.00558376347538475,0.172359039249346,-0.00558376347538475,-0.172359039249346
0.097,0.0057578718637754,0.175856183743687,-0.00575787186377539,-0.175856183743687
0.098,0.0059354929090084,0.179384945833035,-0.0059354929090084,-0.179384945833035
0.099,0.00611665856682683,0.182945185712262,-0.00611665856682683,-0.182945185712262
0.1,0.00630140020321823,0.186536762790717,-0.00630140020321822,-0.186536762790717
0.101,0.00648974903715845,0.190159535229079,-0.00648974903715844,-0.190159535229079
0.102,0.0066817361390579,0.193813359943761,-0.0066817361390579,-0.193813359943761
0.103,0.00687739242920778,0.197498092611318,-0.00687739242920777,-0.197498092611318
0.104,0.00707674867622627,0.201213587672854,-0.00707674867622627,-0.201213587672853
0.105,0.00727983549550483,0.204959698338428,-0.00727983549550482,-0.204959698338428
0.106,0.00748668334765435,0.208736276591463,-0.00748668334765435,-0.208736276591463
0.107,0.00769732253695144,0.21254317319315,-0.00769732253695144,-0.21254317319315
0.108,0.00791178320978465,0.216380237686857,-0.00791178320978464,-0.216380237686857
0.109,0.00813009535310067,0.220247318402534,-0.00813009535310067,-0.220247318402534
0.11,0.0083522887928506,0.22414426246112,-0.00835228879285059,-0.22414426246112
0.111,0.00857839319243615,0.228070915778951,-0.00857839319243615,-0.228070915778951
0.112,0.0088084380511559,0.232027123072167,-0.00880843805115589,-0.232027123072167
0.113,0.00904245427713692,0.236012730882466,-0.00904245427713692,-0.236012730882466
0.114,0.00928047308453888,0.24002758546829,-0.00928047308453888,-0.24002758546829
0.115,0.0095225212133942,0.244071523639357,-0.00952252121339419,-0.244071523639357
0.116,0.00976862767673076,0.248144385711394,-0.00976862767673076,-0.248144385711393
0.117,0.0100188213296371,0.252246010848703,-0.0100188213296371,-0.252246010848703
0.118,0.01027313086817,0.256376237069451,-0.01027313086817,-0.256376237069451
0.119,0.0105315848282613,0.260534901250961,-0.0105315848282613,-0.260534901250961
0.12,0.0107942115846259,0.264721839135005,-0.0107942115846259,-0.264721839135005
0.121,0.0110610393496687,0.268936885333093,-0.0110610393496687,-0.268936885333093
0.122,0.0113320961723923,0.273179873331769,-0.0113320961723923,-0.273179873331769
0.123,0.011607409937304,0.277450635497898,-0.011607409937304,-0.277450635497898
0.124,0.0118870083633233,0.281749003083962,-0.0118870083633233,-0.281749003083962
0.125,0.0121709190026895,0.286074806233348,-0.0121709190026895,-0.286074806233348
0.126,0.0124591692398689,0.290427873985643,-0.0124591692398689,-0.290427873985643
0.127,0.0127517862904619,0.294808034281921,-0.0127517862904619,-0.294808034281921
0.128,0.0130487972001107,0.299215113970042,-0.0130487972001107,-0.299215113970042
0.129,0.0133502288434068,0.303648938809936,-0.0133502288434068,-0.303648938809936
0.13,0.0136561065592691,0.308109342251943,-0.0136561065592691,-0.308109342251943
0.131,0.0139664578504534,0.312596141632162,-0.0139664578504534,-0.312596141632162
0.132,0.0142813090535068,0.317109159596467,-0.0142813090535068,-0.317109159596467
0.133,0.0146006862980422,0.321648217926728,-0.0146006862980422,-0.321648217926728
0.134,0.0149246155338236,0.326213137364803,-0.0149246155338236,-0.326213137364803
0.135,0.0152531225295754,0.330803737618461,-0.0152531225295754,-0.330803737618461
0.136,0.0155862328717922,0.3354198373673,-0.0155862328717922,-0.3354198373673
0.137,0.0159239719635484,0.340061254268673,-0.0159239719635484,-0.340061254268673
0.138,0.0162663650233075,0.344727804963603,-0.0162663650233075,-0.344727804963603
0.139,0.0166134370837321,0.349419305082705,-0.0166134370837321,-0.349419305082705
0.14,0.016965212990493,0.354135569252112,-0.016965212990493,-0.354135569252112
0.141,0.0173217174010792,0.358876411099388,-0.0173217174010792,-0.358876411099388
0.142,0.0176829747836075,0.363641643259456,-0.0176829747836075,-0.363641643259456
0.143,0.0180490094156315,0.368431077380512,-0.0180490094156315,-0.368431077380512
0.144,0.0184198453829521,0.373244524129954,-0.0184198453829521,-0.373244524129954
0.145,0.0187955065784262,0.378081793200293,-0.0187955065784262,-0.378081793200293
0.146,0.019176017349763,0.382942699479364,-0.0191760173497629,-0.382942699479363
0.147,0.0195614012223838,0.387827050936857,-0.0195614012223838,-0.387827050936857
0.148,0.019951681146437,0.392734650987777,-0.019951681146437,-0.392734650987777
0.149,0.0203468802692117,0.397665305846306,-0.0203468802692117,-0.397665305846306
0.15,0.0207470215415938,0.402618820805022,-0.0207470215415938,-0.402618820805021
0.151,0.0211521277169462,0.407595000241489,-0.0211521277169462,-0.407595000241489
0.152,0.0215622213499889,0.412593647624853,-0.0215622213499888,-0.412593647624853
0.153,0.0219773247956788,0.417614565522426,-0.0219773247956788,-0.417614565522426
0.154,0.0223974602080902,0.422657555606278,-0.0223974602080902,-0.422657555606278
0.155,0.0228226495392945,0.42772241865983,-0.0228226495392945,-0.42772241865983
0.156,0.0232529145382406,0.432808954584441,-0.0232529145382406,-0.432808954584441
0.157,0.0236882767496346,0.437916962406001,-0.0236882767496346,-0.437916962406001
0.158,0.0241287575128203,0.443046240281518,-0.0241287575128203,-0.443046240281517
0.159,0.0245743779606589,0.448196585505712,-0.0245743779606589,-0.448196585505712
0.16,0.0250251590184092,0.453367794517603,-0.0250251590184092,-0.453367794517603
0.161,0.0254811214026078,0.458559662907104,-0.0254811214026078,-0.458559662907104
0.162,0.0259422859709086,0.463771987425341,-0.0259422859709086,-0.46377198742534
0.163,0.026408674263331,0.469004569087789,-0.026408674263331,-0.469004569087789
0.164,0.0268803052516983,0.474257194628821,-0.0268803052516983,-0.474257194628821
0.165,0.0273571988663006,0.479529656649472,-0.0273571988663006,-0.479529656649472
0.166,0.0278393748270754,0.484821746957281,-0.0278393748270754,-0.484821746957281
0.167,0.0283268526426008,0.490133256573529,-0.0283268526426008,-0.490133256573529
0.168,0.0288196516090891,0.495463975740477,-0.0288196516090891,-0.495463975740477
0.169,0.0293177908093805,0.500813693928604,-0.0293177908093805,-0.500813693928603
0.17,0.0298212891119367,0.506182199843845,-0.0298212891119367,-0.506182199843845
0.171,0.0303301651698341,0.511569281434831,-0.0303301651698341,-0.511569281434831
0.172,0.0308444374197579,0.516974725900125,-0.0308444374197579,-0.516974725900124
0.173,0.0313641240809951,0.52239831969546,-0.0313641240809951,-0.52239831969546
0.174,0.0318892431544283,0.527839848540981,-0.0318892431544283,-0.527839848540981
0.175,0.0324198124215294,0.533299097428478,-0.0324198124215294,-0.533299097428478
0.176,0.0329558494433528,0.538775850628628,-0.0329558494433528,-0.538775850628628
0.177,0.0334973715595295,0.544269891698231,-0.0334973715595295,-0.544269891698231
0.178,0.0340443958872598,0.549781003487451,-0.0340443958872598,-0.54978100348745
0.179,0.0345969412125507,0.555308975955929,-0.0345969412125507,-0.555308975955929
0.18,0.0351550232503141,0.560853586623629,-0.0351550232503141,-0.560853586623629
0.181,0.0357186581641843,0.566414615107749,-0.0357186581641843,-0.566414615107749
0.182,0.0362878622503556,0.571991841829389,-0.0362878622503556,-0.571991841829389
0.183,0.0368626515826698,0.577585046560286,-0.0368626515826698,-0.577585046560285
0.184,0.0374430420117524,0.583194008430646,-0.0374430420117524,-0.583194008430646
0.185,0.0380290491641508,0.588818505936978,-0.0380290491641508,-0.588818505936977
0.186,0.0386206884414702,0.594458316949919,-0.0386206884414702,-0.594458316949919
0.187,0.0392179750195118,0.600113218722072,-0.0392179750195118,-0.600113218722072
0.188,0.0398209238474092,0.605782987895828,-0.0398209238474092,-0.605782987895828
0.189,0.0404295496467658,0.611467400511204,-0.0404295496467658,-0.611467400511203
0.19,0.0410438669107919,0.617166232013668,-0.0410438669107919,-0.617166232013668
0.191,0.0416638899034416,0.622879257261975,-0.0416638899034416,-0.622879257261974
0.192,0.0422896326585502,0.628606250535993,-0.0422896326585502,-0.628606250535992
0.193,0.042921108978971,0.634346985544536,-0.042921108978971,-0.634346985544536
0.194,0.0435583324357129,0.640101235433195,-0.0435583324357129,-0.640101235433195
0.195,0.044201317313121,0.645868776341373,-0.044201317313121,-0.645868776341373
0.196,0.0448500773716015,0.651649382771556,-0.0448500773716015,-0.651649382771556
0.197,0.0455046244963816,0.657442822531029,-0.0455046244963815,-0.657442822531029
0.198,0.0461649713978474,0.663248866873613,-0.0461649713978473,-0.663248866873613
0.199,0.0468311305551837,0.669067286547654,-0.0468311305551837,-0.669067286547654
0.2,0.0475031142156518,0.674897851804391,-0.0475031142156518,-0.674897851804391
0.201,0.0481809343938673,0.680740332406304,-0.0481809343938673,-0.680740332406304
0.202,0.0488646028710781,0.686594497635483,-0.048864602871078,-0.686594497635483
0.203,0.0495541311944422,0.69246011630198,-0.0495541311944422,-0.69246011630198
0.204,0.0502495306763061,0.698336956752173,-0.0502495306763061,-0.698336956752173
0.205,0.0509508123934819,0.704224786877119,-0.0509508123934819,-0.704224786877119
0.206,0.0516579871865259,0.710123374120919,-0.0516579871865259,-0.710123374120919
0.207,0.0523710656590162,0.716032485489074,-0.0523710656590162,-0.716032485489073
0.208,0.0530900581768308,0.72195188755684,-0.0530900581768307,-0.72195188755684
0.209,0.0538149748674251,0.727881346477597,-0.0538149748674251,-0.727881346477597
0.21,0.0545458256191105,0.733820627991198,-0.0545458256191105,-0.733820627991198
0.211,0.0552826201911736,0.739769497794211,-0.0552826201911736,-0.739769497794211
0.212,0.0560253699864364,0.745727727337724,-0.0560253699864364,-0.745727727337724
0.213,0.0567740826259777,0.751695076125505,-0.0567740826259777,-0.751695076125505
0.214,0.0575287671042533,0.757671308555254,-0.0575287671042533,-0.757671308555254
0.215,0.0582894321776295,0.763656188668176,-0.0582894321776295,-0.763656188668175
0.216,0.0590560863637948,0.769649480157772,-0.0590560863637948,-0.769649480157772
0.217,0.0598287379411718,0.77565094637864,-0.0598287379411718,-0.77565094637864
0.218,0.060607394948329,0.781660350355267,-0.0606073949483289,-0.781660350355267
0.219,0.0613920651833928,0.787677454790829,-0.0613920651833928,-0.787677454790828
0.22,0.0621827562034595,0.793702022075983,-0.0621827562034594,-0.793702022075983
0.221,0.0629794753240067,0.799733814297669,-0.0629794753240067,-0.799733814297669
0.222,0.0637822296183057,0.8057725932479,-0.0637822296183057,-0.8057725932479
0.223,0.0645910259168332,0.811818120432563,-0.0645910259168331,-0.811818120432562
0.224,0.0654058708066829,0.817870157080212,-0.0654058708066829,-0.817870157080212
0.225,0.0662267706309778,0.823928464150868,-0.0662267706309778,-0.823928464150868
0.226,0.0670537314882819,0.82999280234481,-0.0670537314882819,-0.82999280234481
0.227,0.0678867592320119,0.836062932111378,-0.0678867592320118,-0.836062932111377
0.228,0.06872586094897,0.842138617178693,-0.06872586094897,-0.842138617178693
0.229,0.0695710417142641,0.848219616839202,-0.0695710417142641,-0.848219616839201
0.23,0.070422306080254,0.854305689504185,-0.070422306080254,-0.854305689504185
0.231,0.0712796589900569,0.860396594888491,-0.0712796589900569,-0.860396594888491
0.232,0.0721431051436698,0.866492092511829,-0.0721431051436697,-0.866492092511829
0.233,0.0730126489975211,0.872591941707901,-0.0730126489975211,-0.872591941707901
0.234,0.0738882947640232,0.878695901633534,-0.0738882947640232,-0.878695901633534
0.235,0.0747700464111242,0.884803731277804,-0.0747700464111242,-0.884803731277804
0.236,0.0756579076618598,0.890915189471173,-0.0756579076618598,-0.890915189471173
0.237,0.0765518819939058,0.897030034894614,-0.0765518819939058,-0.897030034894614
0.238,0.0774519726391295,0.903148026088743,-0.0774519726391295,-0.903148026088742
0.239,0.0783581825831425,0.909268921462947,-0.0783581825831425,-0.909268921462946
0.24,0.079270514564852,0.915392479304515,-0.0792705145648519,-0.915392479304515
0.241,0.0801889710760133,0.921518457787772,-0.0801889710760132,-0.921518457787771
0.242,0.0811135543607817,0.927646614983199,-0.0811135543607816,-0.927646614983199
0.243,0.0820442664152645,0.933776708866573,-0.0820442664152644,-0.933776708866573
0.244,0.0829811096444044,0.939908498337029,-0.0829811096444043,-0.939908498337029
0.245,0.083924086890943,0.946041743271333,-0.0839240868909429,-0.946041743271333
0.246,0.0848731980572055,0.952176199348483,-0.0848731980572055,-0.952176199348482
0.247,0.0858284442232915,0.958311624380532,-0.0858284442232914,-0.958311624380531
0.248,0.0867898262243469,0.964447776138661,-0.0867898262243468,-0.964447776138661
0.249,0.0877573446502686,0.970584412362545,-0.0877573446502686,-0.970584412362544
0.25,0.0887309998454087,0.976721290769713,-0.0887309998454086,-0.976721290769713
0.251,0.0897107919082782,0.982858169064916,-0.0897107919082781,-0.982858169064916
0.252,0.0906967206912517,0.988994804949486,-0.0906967206912517,-0.988994804949486
0.253,0.0916887858002716,0.995130956130701,-0.0916887858002715,-0.995130956130701
0.254,0.0926869865945517,1.00126638033115,-0.0926869865945516,-1.00126638033115
0.255,0.0936913221862822,1.0074008352981,-0.0936913221862821,-1.0074008352981
0.256,0.0947017914403334,1.01353407881284,-0.0947017914403334,-1.01353407881284
0.257,0.09571839297396,1.01966586870007,-0.09571839297396,-1.01966586870007
0.258,0.0967411251565054,1.02579596283726,-0.0967411251565054,-1.02579596283726
0.259,0.0977699861091057,1.03192411916399,-0.0977699861091057,-1.03192411916399
0.26,0.0988049737043942,1.03805009569134,-0.0988049737043942,-1.03805009569134
0.261,0.0998460878781713,1.04417365252907,-0.0998460878781713,-1.04417365252907
0.262,0.100893324557554,1.05029454659587,-0.100893324557554,-1.05029454659587
0.263,0.101946680735574,1.056412536058,-0.101946680735573,-1.056412536058
0.264,0.103006153375226,1.06252737938236,-0.103006153375226,-1.06252737938236
0.265,0.104071739195174,1.06863883515907,-0.104071739195174,-1.06863883515907
0.266,0.105143434669606,1.07474666211102,-0.105143434669606,-1.07474666211102
0.267,0.106221236028105,1.08085061910332,-0.106221236028105,-1.08085061910332
0.268,0.107305139255506,1.08695046515281,-0.107305139255506,-1.08695046515281
0.269,0.108395140091759,1.09304595943761,-0.108395140091759,-1.09304595943761
0.27,0.109491234031796,1.09913686130655,-0.109491234031796,-1.09913686130655
0.271,0.110593416325388,1.10522293028873,-0.110593416325388,-1.10522293028873
0.272,0.111701681977009,1.11130392610298,-0.111701681977009,-1.11130392610298
0.273,0.112816025745702,1.1173796086674,-0.112816025745702,-1.1173796086674
0.274,0.113936442144936,1.12344973810882,-0.113936442144936,-1.12344973810882
0.275,0.115062925442475,1.12951407477235,-0.115062925442475,-1.12951407477235
0.276,0.116195469660233,1.13557237923084,-0.116195469660233,-1.13557237923084
0.277,0.11733406983605,1.14162441262169,-0.11733406983605,-1.14162441262169
0.278,0.118478719876128,1.14766993609938,-0.118478719876128,-1.14766993609938
0.279,0.119629412121588,1.15370871073262,-0.119629412121588,-1.15370871073262
0.28,0.120786139694295,1.15974049812226,-0.120786139694294,-1.15974049812226
0.281,0.121948895475134,1.16576506014585,-0.121948895475134,-1.16576506014585
0.282,0.123117672104032,1.17178215896722,-0.123117672104032,-1.17178215896722
0.283,0.124292461979976,1.17779155704595,-0.124292461979976,-1.17779155704595
0.284,0.125473257261036,1.18379301714698,-0.125473257261036,-1.18379301714698
0.285,0.126660049864381,1.1897863023501,-0.126660049864381,-1.1897863023501
0.286,0.127852831466301,1.19577117605954,-0.127852831466301,-1.19577117605954
0.287,0.129051593502228,1.20174740201348,-0.129051593502228,-1.20174740201348
0.288,0.130256327166754,1.2077147442936,-0.130256327166754,-1.2077147442936
0.289,0.131467023413652,1.21367296733461,-0.131467023413652,-1.21367296733461
0.29,0.132683672955894,1.21962183593383,-0.132683672955894,-1.21962183593382
0.291,0.133906266265676,1.22556111526069,-0.133906266265676,-1.22556111526069
0.292,0.13513479357443,1.2314905708663,-0.13513479357443,-1.2314905708663
0.293,0.136369245183599,1.23740996857092,-0.136369245183599,-1.23740996857092
0.294,0.137609612830071,1.2433190739371,-0.137609612830071,-1.2433190739371
0.295,0.138855884378734,1.24921765436418,-0.138855884378734,-1.24921765436417
0.296,0.140108049179372,1.25510547699348,-0.140108049179372,-1.25510547699348
0.297,0.141366096346504,1.2609823093936,-0.141366096346504,-1.2609823093936
0.298,0.142630014759565,1.26684791956987,-0.142630014759565,-1.26684791956987
0.299,0.143899793063079,1.27270207597385,-0.143899793063079,-1.27270207597385
0.3,0.145175419666832,1.27854454751279,-0.145175419666832,-1.27854454751279
0.301,0.146456882746047,1.28437510355915,-0.146456882746047,-1.28437510355915
0.302,0.147744170241562,1.29019351396006,-0.147744170241562,-1.29019351396006
0.303,0.149037269859998,1.2959995490468,-0.149037269859998,-1.2959995490468
0.304,0.150336169073941,1.30179297964428,-0.150336169073941,-1.30179297964427
0.305,0.151640855122111,1.30757357708051,-0.151640855122111,-1.30757357708051
0.306,0.15295131500954,1.31334111319614,-0.15295131500954,-1.31334111319614
0.307,0.154267535507744,1.31909536035387,-0.154267535507744,-1.31909536035387
0.308,0.155589503154901,1.32483609144795,-0.155589503154901,-1.32483609144795
0.309,0.15691720425602,1.33056307991371,-0.15691720425602,-1.33056307991371
0.31,0.158250626707335,1.33627609779293,-0.158250626707335,-1.33627609779293
0.311,0.159589755668093,1.34197492035607,-0.159589755668093,-1.34197492035607
0.312,0.160934576295521,1.34765932319732,-0.160934576295521,-1.34765932319732
0.313,0.162285074047276,1.35332908192192,-0.162285074047276,-1.35332908192192
0.314,0.163641234154161,1.35898397271776,-0.163641234154161,-1.35898397271776
0.315,0.165003041620444,1.36462377236475,-0.165003041620444,-1.36462377236475
0.316,0.166370481224193,1.37024825824405,-0.166370481224193,-1.37024825824405
0.317,0.167743537517597,1.37585720834747,-0.167743537517597,-1.37585720834747
0.318,0.1691221948273,1.38145040128674,-0.169122194827299,-1.38145040128674
0.319,0.170506437254722,1.38702761630284,-0.170506437254722,-1.38702761630284
0.32,0.171896248676394,1.39258863327534,-0.171896248676394,-1.39258863327534
0.321,0.173291612744279,1.39813323273168,-0.173291612744279,-1.39813323273168
0.322,0.174692512886102,1.40366119585654,-0.174692512886102,-1.40366119585654
0.323,0.17609893230568,1.40917230450108,-0.17609893230568,-1.40917230450108
0.324,0.177510853983244,1.41466634119236,-0.177510853983244,-1.41466634119236
0.325,0.178928260675774,1.42014308914258,-0.178928260675774,-1.42014308914258
0.326,0.180351135757632,1.4256023307976,-0.180351135757632,-1.4256023307976
0.327,0.181779462544113,1.43104384902283,-0.181779462544113,-1.43104384902283
0.328,0.183213221935154,1.43646743120926,-0.183213221935154,-1.43646743120926
0.329,0.18465239587836,1.44187286326324,-0.18465239587836,-1.44187286326324
0.33,0.186096966105021,1.44725993181364,-0.186096966105021,-1.44725993181364
0.331,0.187546914130587,1.45262842422093,-0.187546914130587,-1.45262842422093
0.332,0.189002221255147,1.45797812858626,-0.189002221255147,-1.45797812858626
0.333,0.19046286856391,1.46330883376048,-0.19046286856391,-1.46330883376048
0.334,0.191928836927677,1.46862032935321,-0.191928836927677,-1.46862032935321
0.335,0.193400107003329,1.47391240574192,-0.193400107003329,-1.47391240574192
0.336,0.194876659234295,1.47918485408094,-0.194876659234295,-1.47918485408094
0.337,0.196358473851039,1.48443746631055,-0.196358473851039,-1.48443746631055
0.338,0.197845530871534,1.48967003516603,-0.197845530871534,-1.48967003516603
0.339,0.19933781010174,1.49488235418672,-0.19933781010174,-1.49488235418672
0.34,0.200835291136085,1.50007421772507,-0.200835291136085,-1.50007421772507
0.341,0.202337953357942,1.50524542095568,-0.202337953357942,-1.50524542095568
0.342,0.203845775940108,1.51039575988438,-0.203845775940108,-1.51039575988438
0.343,0.205358740192332,1.51552502562177,-0.205358740192332,-1.51552502562177
0.344,0.206876823158593,1.52063302003985,-0.206876823158593,-1.52063302003985
0.345,0.208400003427269,1.52571954158387,-0.208400003427269,-1.52571954158387
