"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w","Revolute4.phi","Revolute4.w"
0,0,0,0,0,0,0,0,0
0.00022,4.79968268846596e-07,0.00436334740569782,2.67997078336256e-13,3.31729400271298e-09,2.04402676496061e-06,0.0185820596234659,1.34113011117686e-06,0.0121920927449053
0.00044,1.91987291877028e-06,0.00872669481103499,4.28792560166696e-12,2.6538295166285e-08,8.17610720697152e-06,0.0371641242840623,5.36452804705221e-06,0.0243842352488501
0.00066,4.31971399474872e-06,0.0130900422127331,2.66935630919729e-11,9.5600398520136e-08,1.83962452263443e-05,0.0557462005479186,1.20702305201397e-05,0.0365764923532452
0.00088,7.67949149691444e-06,0.0174533896105287,6.86071908642497e-11,2.12308104509722e-07,3.27044411081038e-05,0.0743282888718749,2.14582403367099e-05,0.0487688685691748
0.0011,1.19992054024124e-05,0.0218167369685663,2.06897122307113e-10,4.3932795910431e-07,5.11007143303984e-05,0.0929104051402798,3.35287496570786e-05,0.0609615205402922
0.00132,1.72788557155096e-05,0.0261800842935751,4.27106298112785e-10,7.648241446302e-07,7.3585061229801e-05,0.11149254635309,4.82817223405099e-05,0.0731544186813156
0.00154,2.35184424377336e-05,0.0305434315879642,7.24059414466401e-10,1.18455970313801e-06,0.000100157480494887,0.130074711436358,6.57171454494288e-05,0.0853475524013761
0.00176,3.07179655690842e-05,0.0349067788517337,1.09775647136796e-09,1.69853463462774e-06,0.000130817972125655,0.148656900390083,8.58350189838353e-05,0.0975409217004738
0.00198,3.88774249815991e-05,0.0392701259325338,1.71809384848855e-09,2.39914559226757e-06,0.000165566579211888,0.167239136708556,0.000108635767611707,0.109734757485897
0.0022,4.7996820716335e-05,0.0436334728792459,2.53056040096073e-09,3.25674716892247e-06,0.000204403287928256,0.185821412853649,0.000134119255078594,0.121928985671191
0.00242,5.80761527962853e-05,0.0479968197192457,3.50462749962519e-09,4.25473663788575e-06,0.000247328090531969,0.204403724603679,0.000162285405076037,0.134123564764693
0.00264,6.911542122145e-05,0.052360166452533,4.64029514448193e-09,5.39311399915743e-06,0.000294340987023028,0.222986071958648,0.000193134217604034,0.146318494766405
0.00286,8.11146256369555e-05,0.0567235127397812,6.20952365961818e-09,6.78427466254223e-06,0.000345442046487289,0.241568483612843,0.000226666372368042,0.158514056483695
0.00308,9.40737660867522e-05,0.0610868586230153,8.17863128613211e-09,8.41429867443138e-06,0.000400631260368602,0.260150956012532,0.000262881785187857,0.170710215139117
0.0033,0.000107992842678145,0.0654502042048395,1.04653837017234e-08,1.02492003408235e-05,0.00045990860777705,0.278733480481247,0.000301780250536745,0.182906885823212
0.00352,0.000122871855411135,0.0698135494852539,1.30697809063922e-08,1.22889796617186e-05,0.000523274088712633,0.297316057018986,0.000343361768414704,0.19510406853598
0.00374,0.000138710803592536,0.0741768939277165,1.63126116232335e-08,1.46331453399969e-05,0.000590727784868111,0.315898711206216,0.000387627140421491,0.207302011769023
0.00396,0.000155509687132339,0.0785402374625581,2.02355298371742e-08,1.72946184471036e-05,0.000662269706851179,0.334481446364525,0.000434576470643755,0.219500747788643
0.00418,0.000173268506349138,0.0829035803363784,2.46910980447137e-08,2.02276638506196e-05,0.000737899817115079,0.353064250736892,0.000484209390658738,0.23170016238577
0.0044,0.000191987261242934,0.0872669225491774,2.96793162458519e-08,2.34322815505449e-05,0.000817618115659811,0.371647124323316,0.00053652590046644,0.243900255560405
0.00462,0.000211665950830014,0.0916302635155108,3.54461458244145e-08,2.69634131030099e-05,0.000901424665459861,0.390230081463852,0.000591526614457626,0.256101164368289
0.00484,0.000232304574257609,0.0959936027278631,4.22048081065301e-08,3.08686867628061e-05,0.000989319521107146,0.40881313458974,0.000649212065241161,0.268303007621597
0.00506,0.000253903131837672,0.100356940371889,4.98773042375976e-08,3.5130679557345e-05,0.0010813026626313,0.427396279153488,0.000709582057982495,0.280505741857446
0.00528,0.000276461623299497,0.104720276286483,5.85313196377559e-08,3.97645106986426e-05,0.00117737410736211,0.445979519101295,0.000772636761754091,0.292709404791819
0.0055,0.000299980048372381,0.109083610310537,6.8234539727144e-08,4.47852993987147e-05,0.00127753387262933,0.464562858379359,0.000838376345628411,0.3049140341407
0.00572,0.000324458406785617,0.113446942282944,7.9054649925901e-08,5.02081648695772e-05,0.00138178197576273,0.483146300933879,0.000906800978677921,0.317119667620073
0.00594,0.000349896698268502,0.117810272042598,9.10593356541657e-08,5.60482263232459e-05,0.0014901184340921,0.501729850711054,0.000977910829975082,0.32932634294592
0.00616,0.000376294922550329,0.122173599428393,1.04316282332077e-07,6.23206029717367e-05,0.00160254326494719,0.520313511657085,0.00105170606859236,0.341534097834226
0.00638,0.000403653077583973,0.126536923616943,1.19040856269881e-07,6.90522226581689e-05,0.00171905652435491,0.538897291201048,0.00112818723190206,0.353742999189812
0.0066,0.000431971160261146,0.130900243389247,1.35536642260433e-07,7.62770672156323e-05,0.00183965829145822,0.557481198852551,0.00120735507728368,0.365953131353711
0.00682,0.00046124917265231,0.135263559457021,1.53676695259899e-07,8.39946931157713e-05,0.00196434853258747,0.576065233967663,0.00128920928842276,0.378164493573576
0.00704,0.000491487114208758,0.139626871555516,1.73551812183217e-07,9.22220675762316e-05,0.00209312727112839,0.59464940103764,0.00137375009202928,0.390377128133333
0.00726,0.000522684984381782,0.14399017941998,1.95252789945329e-07,0.000100976157814659,0.0022259945304667,0.613233704553739,0.00146097771481324,0.402591077316906
0.00748,0.000554842782622673,0.148353482785663,2.18870425461175e-07,0.0001102739310487,0.00236295033398813,0.631818149007217,0.0015508923834846,0.414806383408221
0.0077,0.000587960508382723,0.152716781387814,2.44495515645696e-07,0.000120132354496,0.00250399470507838,0.650402738889329,0.00164349432475335,0.427023088691203
0.00792,0.000622038161113224,0.157080074961682,2.72218857413831e-07,0.000130568395374204,0.0026491276671232,0.668987478691333,0.00173878376532948,0.439241235449776
0.00814,0.000657075738105675,0.161443362587844,3.02238861089626e-07,0.000141599298135048,0.00279834927235251,0.687572373463499,0.00183676119986389,0.451460866332228
0.00836,0.000693073227750473,0.165806640648788,3.35197441601877e-07,0.000153243449788579,0.00295165969187119,0.706157430559962,0.00193742822726603,0.463682025488481
0.00858,0.000730030637596639,0.170169911334334,3.70781919962932e-07,0.00016551677811623,0.00310905884091913,0.724742652376053,0.00204078406965267,0.475904753836354
