"time","Th","Ts","h2","s2"
0.008,301.614454832378,301.238420814167,28645.1474905016,264.08178169576
0.0082,301.654814964683,301.269446021102,28685.7760833723,264.185452145566
0.0084,301.695175035846,301.300474387545,28726.4046762427,264.289122595367
0.0086,301.735535045814,301.331505913793,28767.0332691127,264.392793045175
0.0088,301.775894994537,301.362540600132,28807.6618619836,264.496463494978
0.009,301.816254881962,301.393578446856,28848.2904548538,264.600133944787
0.0092,301.856614708039,301.424619454253,28888.9190477245,264.703804394586
0.0094,301.896974472713,301.455663622616,28929.5476405944,264.807474844394
0.0096,301.937334175934,301.486710952235,28970.1762334646,264.911145294199
0.0098,301.97769381765,301.517761443401,29010.8048263351,265.014815744006
0.01,302.018053397808,301.548815096404,29051.4334192055,265.118486193811
0.0102,302.058412916357,301.579871911535,29092.0620120759,265.222156643614
0.0104,302.098772373245,301.610931889087,29132.6906049466,265.32582709342
0.0106,302.13913176842,301.641995029348,29173.3191978163,265.429497543226
0.0108,302.179491101829,301.673061332609,29213.9477906867,265.533167993028
0.011,302.219850373421,301.704130799164,29254.5763835572,265.636838442833
0.0112,302.260209583145,301.7352034293,29295.2049764278,265.740508892642
0.0114,302.300568730946,301.76627922331,29335.8335692973,265.844179342444
0.0116,302.340927816775,301.797358181485,29376.4621621678,265.947849792247
0.0118,302.381286840578,301.828440304115,29417.0907550382,266.051520242056
0.012,302.421645802305,301.859525591492,29457.7193479093,266.155190691861
0.0122,302.462004701903,301.890614043905,29498.3479407798,266.258861141663
0.0124,302.50236353932,301.921705661648,29538.9765336502,266.36253159147
0.0126,302.542722314503,301.95280044501,29579.6051265202,266.466202041275
0.0128,302.583081027401,301.983898394281,29620.2337193904,266.569872491078
0.013,302.623439677963,302.014999509754,29660.8623122605,266.673542940882
0.0132,302.663798266135,302.04610379172,29701.490905131,266.777213390692
0.0134,302.704156791867,302.077211240469,29742.1194980016,266.880883840498
0.0136,302.744515255104,302.108321856291,29782.7480908716,266.984554290298
0.0138,302.784873655798,302.13943563948,29823.376683742,267.088224740104
0.014,302.825231993894,302.170552590325,29864.0052766122,267.191895189912
0.0142,302.865590269342,302.201672709117,29904.6338694829,267.295565639715
0.0144,302.905948482088,302.232795996148,29945.2624623533,267.39923608952
0.0146,302.946306632081,302.263922451708,29985.8910552238,267.502906539322
0.0148,302.986664719269,302.295052076091,30026.519648094,267.606576989128
0.015,303.0270227436,302.326184869584,30067.1482409649,267.710247438934
0.0152,303.067380705023,302.357320832479,30107.7768338351,267.813917888738
0.0154,303.107738603483,302.388459965069,30148.4054267048,267.917588338543
0.0156,303.14809643893,302.419602267646,30189.0340195757,268.021258788351
0.0158,303.188454211313,302.450747740497,30229.6626124461,268.12492923815
0.016,303.228811920578,302.481896383917,30270.2912053163,268.228599687959
0.0162,303.269169566674,302.513048198195,30310.9197981863,268.332270137766
0.0164,303.309527149549,302.544203183623,30351.5483910572,268.43594058757
0.0166,303.34988466915,302.575361340492,30392.1769839271,268.53961103737
0.0168,303.390242125426,302.606522669095,30432.8055767978,268.643281487179
0.017,303.430599518325,302.63768716972,30473.434169668,268.746951936984
0.0172,303.470956847794,302.66885484266,30514.0627625384,268.850622386786
0.0174,303.511314113781,302.700025688206,30554.6913554089,268.95429283659
0.0176,303.551671316234,302.73119970665,30595.3199482791,269.057963286396
0.0178,303.592028455103,302.762376898283,30635.9485411497,269.161633736204
0.018,303.632385530334,302.793557263395,30676.5771340197,269.265304186009
0.0182,303.672742541874,302.824740802279,30717.2057268899,269.368974635814
0.0184,303.713099489674,302.855927515225,30757.8343197608,269.472645085616
0.0186,303.753456373679,302.887117402525,30798.4629126305,269.576315535421
0.0188,303.793813193839,302.918310464471,30839.0915055012,269.679985985227
0.019,303.8341699501,302.949506701352,30879.7200983716,269.783656435032
0.0192,303.874526642412,302.980706113462,30920.3486912423,269.887326884837
0.0194,303.914883270721,303.011908701091,30960.9772841118,269.990997334643
0.0196,303.955239834976,303.043114464531,31001.6058769829,270.094667784448
0.0198,303.995596335125,303.074323404072,31042.2344698529,270.198338234251
0.02,304.035952771116,303.105535520008,31082.8630627233,270.302008684057
0.0202,304.076309142896,303.136750812628,31123.4916555935,270.405679133865
0.0204,304.116665450415,303.167969282224,31164.1202484644,270.509349583664
0.0206,304.157021693617,303.199190929088,31204.7488413346,270.613020033473
0.0208,304.197377872454,303.230415753511,31245.3774342048,270.716690483277
0.021,304.237733986872,303.261643755785,31286.0060270752,270.820360933081
0.0212,304.278090036819,303.292874936201,31326.6346199459,270.924031382888
0.0214,304.318446022243,303.324109295051,31367.2632128163,271.027701832692
0.0216,304.358801943092,303.355346832626,31407.8918056863,271.131372282496
0.0218,304.399157799313,303.386587549216,31448.5203985567,271.235042732301
0.022,304.439513590856,303.417831445115,31489.1489914269,271.338713182106
0.0222,304.479869317667,303.449078520614,31529.7775842973,271.442383631913
0.0224,304.520224979695,303.480328776005,31570.4061771673,271.546054081717
0.0226,304.560580576887,303.511582211578,31611.034770038,271.649724531522
0.0228,304.600936109192,303.542838827624,31651.6633629082,271.753394981326
0.023,304.641291576558,303.574098624437,31692.2919557791,271.857065431132
0.0232,304.68164697893,303.605361602308,31732.9205486493,271.960735880937
0.0234,304.72200231626,303.636627761527,31773.5491415195,272.06440633074
0.0236,304.762357588492,303.667897102387,31814.1777343901,272.168076780546
0.0238,304.802712795577,303.69916962518,31854.8063272603,272.271747230351
0.024,304.843067937461,303.730445330195,31895.4349201301,272.375417680155
0.0242,304.883423014093,303.761724217727,31936.063513001,272.479088129961
0.0244,304.92377802542,303.793006288066,31976.6921058709,272.582758579766
0.0246,304.96413297139,303.824291541504,32017.3206987416,272.686429029573
0.0248,305.004487851952,303.855579978333,32057.9492916123,272.790099479375
0.025,305.044842667053,303.886871598843,32098.5778844825,272.893769929182
0.0252,305.08519741664,303.918166403328,32139.2064773531,272.997440378987
0.0254,305.125552100662,303.949464392078,32179.8350702231,273.101110828792
0.0256,305.165906719067,303.980765565385,32220.4636630933,273.204781278597
0.0258,305.206261271802,304.012069923541,32261.0922559637,273.308451728399
0.026,305.246615758816,304.043377466839,32301.7208488339,273.412122178206
0.0262,305.286970180056,304.074688195569,32342.3494417043,273.515792628009
0.0264,305.327324535469,304.106002110024,32382.9780345752,273.619463077815
0.0266,305.367678825004,304.137319210495,32423.606627445,273.723133527622
0.0268,305.408033048608,304.168639497273,32464.2352203154,273.826803977426
0.027,305.448387206232,304.19996297065,32504.8638131861,273.930474427229
0.0272,305.488741297819,304.23128963092,32545.4924060558,274.034144877034
0.0274,305.529095323321,304.262619478374,32586.1209989265,274.137815326842
0.0276,305.569449282682,304.293952513301,32626.7495917967,274.241485776643
0.0278,305.609803175853,304.325288735997,32667.3781846673,274.345156226449
0.028,305.65015700278,304.356628146752,32708.0067775378,274.448826676255
0.0282,305.690510763413,304.387970745857,32748.6353704084,274.55249712606
0.0284,305.730864457697,304.419316533604,32789.2639632784,274.656167575866
0.0286,305.771218085582,304.450665510287,32829.8925561488,274.759838025671
0.0288,305.811571647014,304.482017676195,32870.5211490192,274.863508475473
0.029,305.851925141942,304.513373031623,32911.1497418899,274.967178925281
0.0292,305.892278570314,304.544731576859,32951.7783347603,275.070849375084
0.0294,305.932631932077,304.576093312199,32992.4069276305,275.174519824887
0.0296,305.972985227179,304.607458237932,33033.0355205005,275.278190274693
0.0298,306.013338455569,304.638826354353,33073.6641133709,275.381860724498
0.03,306.053691617194,304.670197661751,33114.2927062409,275.485531174305
0.0302,306.094044712,304.701572160419,33154.9212991113,275.589201624109
0.0304,306.134397739938,304.732949850649,33195.5498919818,275.692872073916
0.0306,306.174750700953,304.764330732733,33236.1784848529,275.796542523717
0.0308,306.215103594996,304.795714806963,33276.8070777233,275.900212973522
0.031,306.255456422011,304.827102073632,33317.4356705935,276.003883423327
0.0312,306.295809181948,304.858492533032,33358.0642634635,276.107553873134
0.0314,306.336161874755,304.889886185452,33398.6928563341,276.211224322938
0.0316,306.376514500378,304.921283031187,33439.3214492041,276.314894772744
0.0318,306.416867058766,304.952683070529,33479.9500420748,276.418565222549
0.032,306.457219549869,304.984086303768,33520.578634945,276.522235672352
0.0322,306.497571973631,305.0154927312,33561.2072278149,276.62590612216
0.0324,306.537924330001,305.046902353112,33601.8358206861,276.729576571962
0.0326,306.578276618928,305.0783151698,33642.4644135558,276.833247021771
0.0328,306.618628840358,305.109731181555,33683.093006426,276.936917471574
0.033,306.65898099424,305.141150388669,33723.7215992964,277.04058792138
0.0332,306.699333080522,305.172572791433,33764.3501921673,277.144258371181
0.0334,306.739685099151,305.203998390142,33804.9787850375,277.247928820991
0.0336,306.780037050074,305.235427185085,33845.6073779082,277.351599270793
0.0338,306.820388933241,305.266859176556,33886.2359707784,277.455269720595
0.034,306.860740748597,305.298294364847,33926.8645636481,277.558940170401
0.0342,306.901092496092,305.329732750252,33967.4931565193,277.66261062021
0.0344,306.941444175674,305.361174333059,34008.1217493897,277.766281070016
0.0346,306.981795787288,305.392619113562,34048.7503422594,277.869951519817
0.0348,307.022147330885,305.424067092055,34089.3789351296,277.973621969623
0.035,307.06249880641,305.455518268829,34130.0075280007,278.077292419427
0.0352,307.102850213813,305.486972644176,34170.6361208707,278.180962869231
0.0354,307.143201553041,305.518430218388,34211.2647137414,278.284633319036
0.0356,307.18355282404,305.549890991758,34251.8933066116,278.388303768844
0.0358,307.22390402676,305.58135496458,34292.5218994818,278.491974218649
0.036,307.264255161148,305.612822137142,34333.1504923522,278.59564466845
0.0362,307.304606227152,305.64429250974,34373.7790852222,278.699315118259
0.0364,307.344957224719,305.675766082664,34414.4076780926,278.802985568062
0.0366,307.385308153797,305.707242856208,34455.0362709633,278.906656017866
0.0368,307.425659014334,305.738722830663,34495.6648638337,279.010326467672
0.037,307.466009806278,305.770206006323,34536.2934567039,279.113996917476
0.0372,307.506360529576,305.801692383479,34576.9220495743,279.21766736728
0.0374,307.546711184176,305.833181962424,34617.5506424443,279.321337817088
0.0376,307.587061770026,305.86467474345,34658.179235315,279.425008266891
0.0378,307.627412287074,305.89617072685,34698.8078281856,279.528678716697
0.038,307.667762735267,305.927669912916,34739.4364210563,279.632349166503
0.0382,307.708113114552,305.95917230194,34780.0650139265,279.736019616306
0.0384,307.748463424879,305.990677894214,34820.6936067962,279.839690066109
0.0386,307.788813666193,306.022186690033,34861.3221996669,279.943360515916
0.0388,307.829163838443,306.053698689687,34901.9507925373,280.047030965718
0.039,307.869513941577,306.085213893471,34942.5793854075,280.150701415526
0.0392,307.909863975544,306.116732301674,34983.2079782779,280.254371865331
0.0394,307.950213940288,306.14825391459,35023.8365711484,280.358042315136
0.0396,307.99056383576,306.179778732512,35064.4651640186,280.46171276494
0.0398,308.030913661906,306.211306755733,35105.093756889,280.565383214745
0.04,308.071263418675,306.242837984544,35145.7223497599,280.669053664549
0.0402,308.111613106013,306.274372419239,35186.3509426299,280.772724114357
0.0404,308.151962723869,306.305910060109,35226.9795355001,280.876394564159
0.0406,308.19231227219,306.337450907448,35267.6081283705,280.980065013965
0.0408,308.232661750925,306.368994961547,35308.2367212404,281.083735463771
0.041,308.27301116002,306.4005422227,35348.8653141109,281.187405913574
0.0412,308.313360499423,306.4320926912,35389.4939069815,281.291076363382
0.0414,308.353709769083,306.463646367338,35430.1224998524,281.394746813186
0.0416,308.394058968945,306.495203251408,35470.7510927224,281.498417262993
0.0418,308.43440809896,306.526763343701,35511.3796855931,281.602087712797
0.042,308.474757159072,306.558326644511,35552.0082784626,281.705758162601
0.0422,308.515106149233,306.589893154129,35592.6368713332,281.809428612405
0.0424,308.555455069387,306.621462872851,35633.2654642037,281.91309906221
0.0426,308.595803919483,306.653035800966,35673.8940570741,282.016769512014
0.0428,308.63615269947,306.684611938769,35714.5226499443,282.120439961821
0.043,308.676501409293,306.716191286552,35755.151242815,282.224110411626
0.0432,308.716850048902,306.747773844606,35795.7798356849,282.32778086143
0.0434,308.757198618242,306.779359613227,35836.4084285551,282.431451311237
0.0436,308.797547117263,306.810948592706,35877.0370214258,282.53512176104
0.0438,308.837895545913,306.842540783335,35917.665614296,282.638792210845
0.044,308.878243904137,306.874136185407,35958.2942071664,282.742462660648
0.0442,308.918592191886,306.905734799216,35998.9228000368,282.846133110453
0.0444,308.958940409104,306.937336625054,36039.5513929077,282.949803560258
0.0446,308.999288555741,306.968941663214,36080.1799857775,283.053474010064
0.0448,309.039636631745,307.000549913988,36120.8085786479,283.157144459869
0.045,309.079984637062,307.032161377669,36161.4371715179,283.260814909676
0.0452,309.120332571642,307.06377605455,36202.0657643888,283.364485359478
0.0454,309.16068043543,307.095393944925,36242.6943572592,283.468155809286
0.0456,309.201028228374,307.127015049085,36283.3229501294,283.571826259089
0.0458,309.241375950422,307.158639367325,36323.9515429994,283.675496708895
0.046,309.281723601523,307.190266899935,36364.5801358703,283.7791671587
0.0462,309.322071181624,307.221897647208,36405.2087287407,283.882837608503
0.0464,309.362418690671,307.253531609441,36445.8373216104,283.986508058312
0.0466,309.402766128614,307.285168786923,36486.4659144816,284.090178508113
0.0468,309.443113495399,307.316809179947,36527.0945073518,284.19384895792
0.047,309.483460790973,307.348452788807,36567.7231002217,284.297519407723
0.0472,309.523808015285,307.380099613797,36608.3516930924,284.401189857531
0.0474,309.564155168283,307.411749655208,36648.9802859628,284.504860307335
0.0476,309.604502249913,307.443402913333,36689.6088788332,284.608530757138
0.0478,309.644849260124,307.475059388466,36730.2374717034,284.712201206946
0.048,309.685196198863,307.506719080899,36770.8660645734,284.81587165675
0.0482,309.725543066078,307.538381990926,36811.4946574441,284.919542106555
0.0484,309.765889861716,307.57004811884,36852.1232503145,285.023212556358
0.0486,309.806236585725,307.601717464932,36892.7518431847,285.126883006162
0.0488,309.846583238052,307.633390029497,36933.3804360556,285.23055345597
0.049,309.886929818645,307.665065812828,36974.0090289258,285.334223905774
0.0492,309.927276327451,307.696744815216,37014.637621796,285.437894355579
0.0494,309.96762276442,307.728427036957,37055.2662146662,285.541564805385
0.0496,310.007969129496,307.760112478341,37095.8948075371,285.645235255188
0.0498,310.04831542263,307.791801139663,37136.5234004073,285.748905704992
0.05,310.088661643767,307.823493021216,37177.1519932777,285.852576154798
0.0502,310.129007792855,307.855188123292,37217.7805861477,285.956246604602
0.0504,310.169353869843,307.886886446185,37258.4091790176,286.059917054407
0.0506,310.209699874677,307.918587990188,37299.0377718883,286.16358750421
0.0508,310.250045807305,307.950292755594,37339.6663647587,286.267257954017
0.051,310.290391667677,307.982000742695,37380.2949576292,286.370928403821
0.0512,310.330737455737,308.013711951786,37420.9235504996,286.474598853631
0.0514,310.371083171433,308.045426383159,37461.55214337,286.578269303433
0.0516,310.411428814714,308.077144037108,37502.1807362407,286.681939753238
0.0518,310.451774385528,308.108864913925,37542.8093291111,286.785610203043
0.052,310.492119883822,308.140589013904,37583.4379219811,286.889280652848
0.0522,310.532465309541,308.172316337338,37624.0665148515,286.992951102654
0.0524,310.572810662636,308.204046884519,37664.6951077213,287.096621552457
0.0526,310.613155943054,308.235780655742,37705.3237005917,287.200292002262
0.0528,310.653501150741,308.267517651299,37745.9522934628,287.303962452066
0.053,310.693846285646,308.299257871484,37786.5808863332,287.407632901874
0.0532,310.734191347715,308.33100131659,37827.2094792032,287.511303351676
0.0534,310.774536336897,308.362747986911,37867.8380720736,287.614973801483
0.0536,310.814881253139,308.394497882738,37908.4666649438,287.718644251288
0.0538,310.855226096388,308.426251004365,37949.0952578143,287.822314701091
0.054,310.895570866593,308.458007352088,37989.7238506845,287.925985150899
0.0542,310.9359155637,308.489766926196,38030.3524435554,288.029655600702
0.0544,310.976260187658,308.521529726986,38070.9810364253,288.133326050504
0.0546,311.016604738413,308.55329575475,38111.6096292953,288.236996500314
0.0548,311.056949215913,308.585065009779,38152.2382221662,288.340666950116
0.055,311.097293620106,308.616837492371,38192.8668150359,288.444337399923
0.0552,311.137637950939,308.648613202814,38233.4954079068,288.548007849725
0.0554,311.17798220836,308.680392141406,38274.1240007773,288.651678299531
0.0556,311.218326392316,308.712174308438,38314.7525936475,288.755348749335
0.0558,311.258670502755,308.743959704203,38355.3811865179,288.859019199139
0.056,311.299014539625,308.775748328996,38396.0097793883,288.962689648947
0.0562,311.339358502872,308.80754018311,38436.6383722592,289.06636009875
0.0564,311.379702392444,308.839335266837,38477.2669651287,289.170030548556
0.0566,311.42004620829,308.871133580471,38517.8955579994,289.273700998359
0.0568,311.460389950356,308.902935124306,38558.5241508698,289.377371448166
0.057,311.500733618591,308.934739898635,38599.1527437402,289.48104189797
0.0572,311.54107721294,308.966547903752,38639.7813366111,289.584712347779
0.0574,311.581420733352,308.99835913995,38680.4099294809,289.688382797581
0.0576,311.621764179774,309.030173607522,38721.0385223511,289.792053247385
0.0578,311.662107552154,309.061991306762,38761.6671152215,289.895723697193
0.058,311.70245085044,309.093812237964,38802.2957080917,289.999394146997
0.0582,311.742794074578,309.125636401419,38842.9243009621,290.103064596799
0.0584,311.783137224517,309.157463797425,38883.5528938323,290.206735046606
0.0586,311.823480300204,309.189294426272,38924.1814867032,290.310405496412
0.0588,311.863823301586,309.221128288253,38964.8100795734,290.414075946214
0.059,311.90416622861,309.252965383664,39005.4386724441,290.517746396019
0.0592,311.944509081226,309.284805712797,39046.0672653138,290.621416845827
0.0594,311.984851859379,309.316649275947,39086.6958581847,290.725087295627
0.0596,312.025194563016,309.348496073405,39127.3244510547,290.828757745434
0.0598,312.065537192087,309.380346105467,39167.9530439249,290.932428195241
0.06,312.105879746538,309.412199372426,39208.5816367953,291.036098645046
0.0602,312.146222226316,309.444055874575,39249.2102296657,291.13976909485
0.0604,312.18656463137,309.475915612207,39289.8388225362,291.243439544654
0.0606,312.226906961646,309.507778585617,39330.4674154064,291.347109994461
0.0608,312.267249217092,309.539644795097,39371.0960082768,291.450780444265
0.061,312.307591397656,309.571514240943,39411.724601147,291.554450894067
0.0612,312.347933503285,309.603386923447,39452.3531940177,291.658121343875
0.0614,312.388275533925,309.635262842904,39492.9817868879,291.76179179368
0.0616,312.428617489526,309.667141999605,39533.6103797583,291.865462243485
0.0618,312.468959370035,309.699024393846,39574.238972628,291.969132693291
0.062,312.509301175398,309.73091002592,39614.8675654987,292.072803143095
0.0622,312.549642905563,309.76279889612,39655.4961583694,292.176473592901
0.0624,312.589984560478,309.794691004742,39696.1247512402,292.280144042707
0.0626,312.630326140089,309.826586352076,39736.75334411,292.383814492507
0.0628,312.670667644346,309.858484938419,39777.3819369804,292.487484942314
0.063,312.711009073195,309.890386764063,39818.0105298508,292.591155392119
0.0632,312.751350426583,309.922291829303,39858.639122721,292.694825841926
0.0634,312.791691704458,309.954200134432,39899.2677155917,292.798496291729
0.0636,312.832032906767,309.986111679742,39939.8963084621,292.902166741534
0.0638,312.872374033458,310.01802646553,39980.5249013323,293.005837191339
0.064,312.912715084477,310.049944492088,40021.153494203,293.109507641146
0.0642,312.953056059774,310.08186575971,40061.782087073,293.213178090949
0.0644,312.993396959294,310.11379026869,40102.4106799434,293.316848540757
0.0646,313.033737782986,310.145718019321,40143.0392728136,293.42051899056
0.0648,313.074078530797,310.177649011898,40183.667865684,293.524189440365
0.065,313.114419202674,310.209583246714,40224.296458554,293.627859890171
0.0652,313.154759798565,310.241520724064,40264.9250514251,293.731530339975
0.0654,313.195100318417,310.27346144424,40305.5536442951,293.835200789778
0.0656,313.235440762177,310.305405407537,40346.1822371657,293.938871239583
0.0658,313.275781129793,310.337352614249,40386.8108300357,294.042541689389
0.066,313.316121421212,310.369303064669,40427.4394229064,294.146212139192
0.0662,313.356461636383,310.401256759093,40468.0680157761,294.249882588999
0.0664,313.396801775251,310.433213697812,40508.6966086465,294.353553038803
0.0666,313.437141837765,310.465173881122,40549.3252015177,294.45722348861
0.0668,313.477481823873,310.497137309315,40589.9537943879,294.56089393841
0.067,313.517821733519,310.529103982687,40630.5823872581,294.664564388218
0.0672,313.558161566655,310.561073901531,40671.2109801285,294.768234838022
0.0674,313.598501323225,310.593047066141,40711.8395729982,294.871905287828
0.0676,313.638841003177,310.625023476812,40752.4681658689,294.975575737633
0.0678,313.67918060646,310.657003133836,40793.0967587393,295.079246187438
0.068,313.71952013302,310.688986037507,40833.72535161,295.182916637243
0.0682,313.759859582804,310.72097218812,40874.3539444809,295.286587087044
0.0684,313.800198955761,310.75296158597,40914.9825373504,295.390257536853
0.0686,313.840538251836,310.78495423135,40955.611130221,295.493927986658
0.0688,313.880877470979,310.816950124554,40996.2397230912,295.597598436461
0.069,313.921216613137,310.848949265875,41036.8683159617,295.70126888627
0.0692,313.961555678256,310.880951655608,41077.4969088323,295.804939336072
0.0694,314.001894666283,310.912957294047,41118.1255017021,295.908609785877
0.0696,314.042233577166,310.944966181486,41158.754094572,296.01228023568
0.0698,314.082572410854,310.97697831822,41199.3826874425,296.115950685487
0.07,314.122911167292,311.008993704542,41240.0112803131,296.219621135291
0.0702,314.163249846429,311.041012340745,41280.6398731836,296.323291585095
0.0704,314.203588448212,311.073034227126,41321.268466054,296.426962034904
0.0706,314.243926972588,311.105059363977,41361.8970589242,296.530632484706
0.0708,314.284265419504,311.137087751592,41402.5256517949,296.634302934511
0.071,314.324603788909,311.169119390267,41443.1542446648,296.737973384319
0.0712,314.364942080748,311.201154280294,41483.7828375357,296.841643834123
0.0714,314.405280294971,311.233192421967,41524.4114304062,296.945314283927
0.0716,314.445618431521,311.265233815583,41565.0400232761,297.04898473373
0.0718,314.485956490351,311.297278461433,41605.6686161465,297.152655183536
0.072,314.526294471405,311.329326359813,41646.297209017,297.256325633341
0.0722,314.56663237463,311.361377511017,41686.9258018872,297.359996083144
0.0724,314.606970199975,311.393431915339,41727.5543947578,297.463666532954
0.0726,314.647307947387,311.425489573072,41768.182987628,297.567336982758
0.0728,314.687645616813,311.457550484511,41808.8115804989,297.671007432561
0.073,314.7279832082,311.489614649952,41849.4401733691,297.774677882365
0.0732,314.768320721495,311.521682069687,41890.0687662393,297.878348332172
0.0734,314.808658156647,311.553752744011,41930.6973591095,297.982018781975
0.0736,314.848995513602,311.585826673218,41971.3259519797,298.085689231781
0.0738,314.889332792307,311.617903857603,42011.9545448502,298.189359681586
0.074,314.92966999271,311.649984297459,42052.5831377206,298.29303013139
0.0742,314.970007114759,311.682067993081,42093.2117305908,298.396700581196
0.0744,315.0103441584,311.714154944765,42133.840323461,298.500371031002
0.0746,315.050681123582,311.746245152801,42174.4689163319,298.604041480805
0.0748,315.09101801025,311.778338617489,42215.0975092014,298.707711930611
0.075,315.131354818353,311.810435339117,42255.7261020723,298.811382380413
0.0752,315.171691547838,311.842535317985,42296.3546949427,298.915052830223
0.0754,315.212028198652,311.874638554384,42336.9832878129,299.018723280026
0.0756,315.252364770742,311.906745048609,42377.6118806833,299.12239372983
0.0758,315.292701264057,311.938854800955,42418.240473554,299.226064179637
0.076,315.333037678542,311.970967811716,42458.8690664242,299.329734629439
0.0762,315.373374014146,312.003084081186,42499.4976592944,299.433405079244
0.0764,315.413710270816,312.03520360966,42540.1262521651,299.537075529051
0.0766,315.454046448498,312.067326397432,42580.7548450355,299.640745978855
0.0768,315.494382547141,312.099452444796,42621.3834379052,299.744416428661
0.077,315.534718566691,312.131581752049,42662.0120307757,299.848086878467
0.0772,315.575054507098,312.163714319481,42702.6406236466,299.951757328271
0.0774,315.615390368304,312.19585014739,42743.2692165163,300.055427778077
0.0776,315.655726150261,312.227989236069,42783.8978093867,300.159098227881
0.0778,315.696061852916,312.260131585813,42824.5264022576,300.262768677685
0.078,315.736397476214,312.292277196916,42865.1549951278,300.366439127491
0.0782,315.776733020102,312.324426069672,42905.7835879978,300.470109577296
0.0784,315.817068484531,312.356578204376,42946.4121808689,300.573780027099
0.0786,315.857403869444,312.388733601324,42987.0407737389,300.677450476905
0.0788,315.897739174791,312.420892260808,43027.6693666091,300.781120926708
0.079,315.938074400519,312.453054183124,43068.2979594795,300.884791376512
0.0792,315.978409546574,312.485219368567,43108.9265523499,300.98846182632
0.0794,316.018744612904,312.517387817429,43149.5551452201,301.092132276126
0.0796,316.059079599456,312.549559530008,43190.1837380908,301.195802725931
0.0798,316.099414506178,312.581734506595,43230.8123309612,301.299473175733
0.08,316.139749333017,312.613912747488,43271.4409238319,301.403143625542
0.0802,316.180084079919,312.646094252978,43312.0695167014,301.506814075344
0.0804,316.220418746833,312.678279023363,43352.6981095721,301.610484525149
0.0806,316.260753333706,312.710467058935,43393.3267024423,301.714154974957
0.0808,316.301087840485,312.74265835999,43433.9552953129,301.817825424758
0.081,316.341422267116,312.774852926822,43474.5838881829,301.921495874563
0.0812,316.381756613549,312.807050759727,43515.2124810535,302.025166324368
0.0814,316.422090879728,312.839251858997,43555.8410739237,302.128836774174
0.0816,316.462425065603,312.871456224929,43596.4696667942,302.232507223977
0.0818,316.502759171119,312.903663857816,43637.0982596646,302.336177673783
0.082,316.543093196226,312.935874757954,43677.7268525355,302.439848123588
0.0822,316.583427140868,312.968088925636,43718.3554454055,302.543518573391
0.0824,316.623761004995,313.00030636116,43758.9840382757,302.647189023197
0.0826,316.664094788552,313.032527064817,43799.6126311463,302.750859473003
