"time","massFlowRate.m_flow","volumeFlowRate.V_flow","simpleGenericOrifice.port_b.m_flow","simpleGenericOrifice.port_b.p","simpleGenericOrifice.port_b.h_outflow"
0.010302,0.0646841829880714,6.54669684088827e-05,-0.0646841829880714,101325,209412.941559402
0.010504,0.0659506759965462,6.67487880740225e-05,-0.0659506759965462,101325,209412.941563042
0.010706,0.067217062766585,6.80305002150668e-05,-0.067217062766585,101325,209412.941566685
0.010908,0.0684833412581942,6.93121027673348e-05,-0.0684833412581942,101325,209412.941570332
0.01111,0.0697495094315548,7.05935936663223e-05,-0.0697495094315548,101325,209412.941573983
0.011312,0.0710155652470255,7.18749708477049e-05,-0.0710155652470255,101325,209412.941577638
0.011514,0.0722815066651458,7.31562322473413e-05,-0.0722815066651458,101325,209412.941581297
0.011716,0.0735473316466396,7.4437375801277e-05,-0.0735473316466396,101325,209412.941584961
0.011918,0.0748130381524186,7.5718399445747e-05,-0.0748130381524186,101325,209412.941588628
0.01212,0.0760786241435849,7.69993011171797e-05,-0.0760786241435849,101325,209412.941592301
0.012322,0.0773440875814351,7.82800787521998e-05,-0.0773440875814351,101325,209412.941595977
0.012524,0.078609426427463,7.95607302876319e-05,-0.078609426427463,101325,209412.941599659
0.012726,0.0798746386433633,8.08412536605037e-05,-0.0798746386433633,101325,209412.941603345
0.012928,0.0811397221910344,8.21216468080496e-05,-0.0811397221910344,101325,209412.941607036
0.01313,0.0824046750325823,8.34019076677133e-05,-0.0824046750325823,101325,209412.941610731
0.013332,0.0836694951303232,8.46820341771519e-05,-0.0836694951303232,101325,209412.941614432
0.013534,0.0849341804467875,8.5962024274239e-05,-0.0849341804467875,101325,209412.941618138
0.013736,0.0861987289447226,8.72418758970677e-05,-0.0861987289447226,101325,209412.941621849
0.013938,0.087463138587096,8.85215869839544e-05,-0.087463138587096,101325,209412.941625565
0.01414,0.0887274073370992,8.98011554734417e-05,-0.0887274073370992,101325,209412.941629287
0.014342,0.0899915331581507,9.10805793043019e-05,-0.0899915331581507,101325,209412.941633015
0.014544,0.0912555140138989,9.23598564155405e-05,-0.0912555140138989,101325,209412.941636748
0.014746,0.0925193478682262,9.36389847463993e-05,-0.0925193478682262,101325,209412.941640486
0.014948,0.0937830326852514,9.49179622363597e-05,-0.0937830326852514,101325,209412.941644231
0.01515,0.0950465664293335,9.61967868251461e-05,-0.0950465664293335,101325,209412.941647981
0.015352,0.0963099470650749,9.74754564527291e-05,-0.0963099470650749,101325,209412.941651738
0.015554,0.0975731725573247,9.87539690593291e-05,-0.0975731725573247,101325,209412.941655501
0.015756,0.0988362408711817,0.000100032322585419,-0.0988362408711817,101325,209412.94165927
0.015958,0.100099149971998,0.00010131051497173,-0.100099149971998,101325,209412.941663046
0.01616,0.101361897825383,0.000102588544159249,-0.101361897825383,101325,209412.941666828
0.016362,0.102624482397203,0.000103866408089229,-0.102624482397203,101325,209412.941670617
0.016564,0.103886901653592,0.000105144104703188,-0.103886901653592,101325,209412.941674413
0.016766,0.105149153560946,0.000106421631942915,-0.105149153560946,101325,209412.941678216
0.016968,0.106411236085933,0.000107698987750468,-0.106411236085933,101325,209412.941682025
0.01717,0.107673147195492,0.000108976170068186,-0.107673147195492,101325,209412.941685842
0.017372,0.108934884856841,0.000110253176838685,-0.108934884856841,101325,209412.941689667
0.017574,0.110196447037474,0.000111530006004863,-0.110196447037474,101325,209412.941693499
0.017776,0.11145783170517,0.000112806655509905,-0.11145783170517,101325,209412.941697338
0.017978,0.112719036827994,0.000114083123297287,-0.112719036827994,101325,209412.941701185
0.01818,0.113980060374298,0.000115359407310774,-0.113980060374298,101325,209412.941705041
0.018382,0.115240900312729,0.000116635505494432,-0.115240900312729,101325,209412.941708904
0.018584,0.116501554612229,0.000117911415792621,-0.116501554612229,101325,209412.941712775
0.018786,0.117762021242038,0.000119187136150008,-0.117762021242038,101325,209412.941716655
0.018988,0.1190222981717,0.000120462664511564,-0.1190222981717,101325,209412.941720544
0.01919,0.120282383371063,0.000121737998822569,-0.120282383371063,101325,209412.941724441
0.019392,0.121542274810285,0.000123013137028616,-0.121542274810285,101325,209412.941728347
0.019594,0.122801970459835,0.000124288077075615,-0.122801970459835,101325,209412.941732262
0.019796,0.124061468290499,0.000125562816909793,-0.124061468290499,101325,209412.941736186
0.019998,0.12532076627338,0.000126837354477702,-0.12532076627338,101325,209412.941740119
0.0202,0.126579862379904,0.000128111687726217,-0.126579862379904,101325,209412.941744062
0.020402,0.127838754581822,0.000129385814602546,-0.127838754581822,101325,209412.941748015
0.020604,0.129097440851213,0.000130659733054225,-0.129097440851213,101325,209412.941751978
0.020806,0.130355919160489,0.000131933441029128,-0.130355919160489,101325,209412.94175595
0.021008,0.131614187482394,0.00013320693647547,-0.131614187482394,101325,209412.941759933
0.02121,0.132872243790015,0.000134480217341804,-0.132872243790015,101325,209412.941763927
0.021412,0.134130086056776,0.000135753281577033,-0.134130086056776,101325,209412.941767931
0.021614,0.135387712256448,0.000137026127130405,-0.135387712256448,101325,209412.941771946
0.021816,0.13664512036315,0.000138298751951523,-0.13664512036315,101325,209412.941775972
0.022018,0.137902308351352,0.000139571153990346,-0.137902308351352,101325,209412.941780009
0.02222,0.139159274195878,0.000140843331197189,-0.139159274195878,101325,209412.941784058
0.022422,0.140416015871911,0.000142115281522731,-0.140416015871911,101325,209412.941788119
0.022624,0.141672531354995,0.000143387002918017,-0.141672531354995,101325,209412.941792192
0.022826,0.142928818621038,0.000144658493334459,-0.142928818621038,101325,209412.941796276
0.023028,0.144184875646314,0.000145929750723844,-0.144184875646314,101325,209412.941800374
0.02323,0.145440700407471,0.000147200773038331,-0.145440700407471,101325,209412.941804484
0.023432,0.146696290881529,0.00014847155823046,-0.146696290881529,101325,209412.941808607
0.023634,0.147951645045886,0.000149742104253151,-0.147951645045886,101325,209412.941812743
0.023836,0.149206760878321,0.000151012409059712,-0.149206760878321,101325,209412.941816892
0.024038,0.150461636356997,0.000152282470603838,-0.150461636356997,101325,209412.941821055
0.02424,0.151716269460463,0.000153552286839615,-0.151716269460463,101325,209412.941825233
0.024442,0.152970658167659,0.000154821855721525,-0.152970658167659,101325,209412.941829424
0.024644,0.154224800457919,0.000156091175204449,-0.154224800457919,101325,209412.941833631
0.024846,0.155478694310974,0.000157360243243669,-0.155478694310974,101325,209412.941837852
0.025048,0.156732337706956,0.000158629057794873,-0.156732337706956,101325,209412.941842088
0.02525,0.157985728626399,0.000159897616814156,-0.157985728626399,101325,209412.94184634
0.025452,0.159238865050243,0.000161165918258026,-0.159238865050243,101325,209412.941850607
0.025654,0.160491744959841,0.000162433960083404,-0.160491744959841,101325,209412.941854891
0.025856,0.161744366336956,0.000163701740247632,-0.161744366336956,101325,209412.941859191
0.026058,0.16299672716377,0.00016496925670847,-0.16299672716377,101325,209412.941863509
0.02626,0.164248825422883,0.000166236507424106,-0.164248825422883,101325,209412.941867843
0.026462,0.165500659097318,0.000167503490353155,-0.165500659097318,101325,209412.941872195
0.026664,0.166752226170526,0.000168770203454663,-0.166752226170526,101325,209412.941876565
0.026866,0.168003524626385,0.00017003664468811,-0.168003524626385,101325,209412.941880954
0.027068,0.169254552449208,0.000171302812013416,-0.169254552449208,101325,209412.941885361
0.02727,0.170505307623742,0.00017256870339094,-0.170505307623742,101325,209412.941889787
0.027472,0.171755788135174,0.000173834316781487,-0.171755788135174,101325,209412.941894234
0.027674,0.173005991969135,0.000175099650146309,-0.173005991969135,101325,209412.9418987
0.027876,0.174255917111698,0.00017636470144711,-0.174255917111698,101325,209412.941903187
0.028078,0.175505561549389,0.000177629468646048,-0.175505561549389,101325,209412.941907695
0.02828,0.176754923269184,0.000178893949705738,-0.176754923269184,101325,209412.941912225
0.028482,0.178004000258514,0.000180158142589256,-0.178004000258514,101325,209412.941916777
0.028684,0.17925279050527,0.000181422045260143,-0.17925279050527,101325,209412.941921351
0.028886,0.180501291997805,0.000182685655682407,-0.180501291997805,101325,209412.941925949
0.029088,0.181749502724935,0.000183948971820527,-0.181749502724935,101325,209412.94193057
0.02929,0.182997420675946,0.000185211991639456,-0.182997420675946,101325,209412.941935216
0.029492,0.184245043840597,0.000186474713104624,-0.184245043840597,101325,209412.941939887
0.029694,0.18549237020912,0.000187737134181943,-0.18549237020912,101325,209412.941944584
0.029896,0.186739397772224,0.000188999252837806,-0.186739397772224,101325,209412.941949306
0.030098,0.187986124521102,0.000190261067039096,-0.187986124521102,101325,209412.941954056
0.0303,0.189232548447431,0.000191522574753185,-0.189232548447431,101325,209412.941958834
0.030502,0.190478667543374,0.00019278377394794,-0.190478667543374,101325,209412.94196364
0.030704,0.191724479801586,0.000194044662591723,-0.191724479801586,101325,209412.941968475
0.030906,0.192969983215218,0.000195305238653398,-0.192969983215218,101325,209412.94197334
0.031108,0.194215175777915,0.000196565500102331,-0.194215175777915,101325,209412.941978237
0.03131,0.195460055483827,0.000197825444908396,-0.195460055483827,101325,209412.941983165
0.031512,0.196704620327604,0.000199085071041978,-0.196704620327604,101325,209412.941988125
0.031714,0.197948868304406,0.000200344376473972,-0.197948868304406,101325,209412.94199312
0.031916,0.199192797409902,0.000201603359175794,-0.199192797409902,101325,209412.941998149
0.032118,0.200436405640275,0.000202862017119375,-0.200436405640275,101325,209412.942003214
0.03232,0.201679690992225,0.000204120348277174,-0.201679690992225,101325,209412.942008316
0.032522,0.202922651462972,0.000205378350622174,-0.202922651462972,101325,209412.942013456
0.032724,0.20416528505026,0.000206636022127886,-0.20416528505026,101325,209412.942018635
0.032926,0.205407589752358,0.000207893360768357,-0.205407589752358,101325,209412.942023854
0.033128,0.206649563568066,0.000209150364518169,-0.206649563568066,101325,209412.942029116
0.03333,0.207891204496717,0.000210407031352444,-0.207891204496717,101325,209412.94203442
0.033532,0.20913251053818,0.000211663359246845,-0.20913251053818,101325,209412.94203977
0.033734,0.210373479692863,0.000212919346177582,-0.210373479692863,101325,209412.942045166
0.033936,0.211614109961718,0.000214174990121416,-0.211614109961718,101325,209412.942050609
0.034138,0.212854399346242,0.000215430289055658,-0.212854399346242,101325,209412.942056103
0.03434,0.214094345848481,0.000216685240958175,-0.214094345848481,101325,209412.942061648
0.034542,0.215333947471033,0.000217939843807395,-0.215333947471033,101325,209412.942067247
0.034744,0.216573202217052,0.000219194095582307,-0.216573202217052,101325,209412.942072901
0.034946,0.217812108090252,0.000220447994262464,-0.217812108090252,101325,209412.942078614
0.035148,0.219050663094907,0.000221701537827992,-0.219050663094907,101325,209412.942084386
0.03535,0.220288865235857,0.000222954724259584,-0.220288865235857,101325,209412.942090222
0.035552,0.221526712518511,0.000224207551538511,-0.221526712518511,101325,209412.942096123
0.035754,0.222764202948849,0.000225460017646624,-0.222764202948849,101325,209412.942102092
0.035956,0.224001334533426,0.000226712120566352,-0.224001334533426,101325,209412.942108133
0.036158,0.225238105279374,0.000227963858280713,-0.225238105279374,101325,209412.942114249
0.03636,0.226474513194409,0.00022921522877331,-0.226474513194409,101325,209412.942120443
0.036562,0.227710556286829,0.000230466230028339,-0.227710556286829,101325,209412.942126719
0.036764,0.228946232565519,0.000231716860030593,-0.228946232565519,101325,209412.942133082
0.036966,0.230181540039959,0.000232967116765458,-0.230181540039959,101325,209412.942139536
0.037168,0.231416476720219,0.000234216998218926,-0.231416476720219,101325,209412.942146086
0.03737,0.232651040616967,0.000235466502377591,-0.232651040616967,101325,209412.942152738
0.037572,0.233885229741474,0.000236715627228656,-0.233885229741474,101325,209412.942159496
0.037774,0.235119042105611,0.000237964370759934,-0.235119042105611,101325,209412.942166369
0.037976,0.23635247572186,0.000239212730959853,-0.23635247572186,101325,209412.942173362
0.038178,0.237585528603309,0.000240460705817458,-0.237585528603309,101325,209412.942180484
0.03838,0.238818198763663,0.000241708293322416,-0.238818198763663,101325,209412.942187744
0.038582,0.24005048421724,0.000242955491465017,-0.24005048421724,101325,209412.942195152
0.038784,0.241282382978981,0.000244202298236178,-0.241282382978981,101325,209412.942202717
0.038986,0.242513893064449,0.000245448711627447,-0.242513893064449,101325,209412.942210454
0.039188,0.24374501248983,0.000246694729631005,-0.24374501248983,101325,209412.942218376
0.03939,0.244975739271945,0.000247940350239672,-0.244975739271945,101325,209412.942226499
0.039592,0.246206071428242,0.000249185571446905,-0.246206071428242,101325,209412.942234841
0.039794,0.247436006976807,0.000250430391246807,-0.247436006976807,101325,209412.942243402
0.039996,0.248665543936367,0.000251674807634122,-0.248665543936367,101325,209412.942252034
0.040198,0.249894680326288,0.000252918818604248,-0.249894680326288,101325,209412.942260706
0.0404,0.251123414166581,0.000254162422153234,-0.251123414166581,101325,209412.942269418
0.040602,0.252351743477909,0.00025540561627779,-0.252351743477909,101325,209412.94227817
0.040804,0.253579666281583,0.000256648398975281,-0.253579666281583,101325,209412.942286961
0.041006,0.25480718059957,0.000257890768243738,-0.25480718059957,101325,209412.942295793
0.041208,0.256034284454496,0.000259132722081857,-0.256034284454496,101325,209412.942304664
0.04141,0.257260975869648,0.000260374258489002,-0.257260975869648,101325,209412.942313574
0.041612,0.258487252868975,0.000261615375465211,-0.258487252868975,101325,209412.942322524
0.041814,0.259713113477097,0.000262856071011197,-0.259713113477097,101325,209412.942331514
0.042016,0.260938555719302,0.000264096343128351,-0.260938555719302,101325,209412.942340543
0.042218,0.262163577621555,0.000265336189818749,-0.262163577621555,101325,209412.942349611
0.04242,0.263388177210494,0.000266575609085148,-0.263388177210494,101325,209412.942358719
0.042622,0.264612352513441,0.000267814598930998,-0.264612352513441,101325,209412.942367866
0.042824,0.265836101558399,0.000269053157360437,-0.265836101558399,101325,209412.942377053
0.043026,0.26705942237406,0.000270291282378301,-0.26705942237406,101325,209412.942386278
0.043228,0.268282312989803,0.000271528971990121,-0.268282312989803,101325,209412.942395542
0.04343,0.269504771435702,0.000272766224202132,-0.269504771435702,101325,209412.942404846
0.043632,0.270726795742527,0.000274003037021273,-0.270726795742527,101325,209412.942414188
0.043834,0.271948383941747,0.00027523940845519,-0.271948383941747,101325,209412.94242357
0.044036,0.273169534065533,0.000276475336512241,-0.273169534065533,101325,209412.94243299
0.044238,0.274390244146762,0.000277710819201498,-0.274390244146762,101325,209412.942442449
0.04444,0.275610512219021,0.000278945854532749,-0.275610512219021,101325,209412.942451947
0.044642,0.276830336316607,0.000280180440516505,-0.276830336316607,101325,209412.942461483
0.044844,0.278049714474534,0.000281414575164,-0.278049714474534,101325,209412.942471058
0.045046,0.279268644728534,0.000282648256487193,-0.279268644728534,101325,209412.942480672
0.045248,0.280487125115059,0.000283881482498776,-0.280487125115059,101325,209412.942490324
0.04545,0.281705153671287,0.000285114251212174,-0.281705153671287,101325,209412.942500014
0.045652,0.282922728435124,0.000286346560641547,-0.282922728435124,101325,209412.942509743
0.045854,0.284139847445207,0.000287578408801796,-0.284139847445207,101325,209412.94251951
0.046056,0.285356508740906,0.000288809793708566,-0.285356508740906,101325,209412.942529316
0.046258,0.28657271036233,0.000290040713378247,-0.28657271036233,101325,209412.942539159
0.04646,0.287788450350327,0.000291271165827977,-0.287788450350327,101325,209412.942549041
0.046662,0.289003726746489,0.000292501149075651,-0.289003726746489,101325,209412.94255896
0.046864,0.290218537593156,0.000293730661139915,-0.290218537593156,101325,209412.942568918
0.047066,0.291432880933416,0.000294959700040177,-0.291432880933416,101325,209412.942578914
0.047268,0.292646754811112,0.000296188263796606,-0.292646754811112,101325,209412.942588947
0.04747,0.293860157270841,0.000297416350430136,-0.293860157270841,101325,209412.942599018
0.047672,0.295073086357962,0.000298643957962473,-0.295073086357962,101325,209412.942609127
0.047874,0.296285540118595,0.000299871084416089,-0.296285540118595,101325,209412.942619274
0.048076,0.297497516599626,0.000301097727814236,-0.297497516599626,101325,209412.942629458
0.048278,0.298709013848709,0.000302323886180942,-0.298709013848709,101325,209412.942639679
0.04848,0.299920029914272,0.000303549557541015,-0.299920029914272,101325,209412.942649938
0.048682,0.301130562845516,0.000304774739920051,-0.301130562845516,101325,209412.942660235
0.048884,0.302340610692422,0.000305999431344431,-0.302340610692422,101325,209412.942670569
0.049086,0.30355017150575,0.000307223629841328,-0.30355017150575,101325,209412.94268094
0.049288,0.304759243337048,0.000308447333438707,-0.304759243337048,101325,209412.942691348
0.04949,0.305967824238648,0.000309670540165334,-0.305967824238648,101325,209412.942701794
0.049692,0.307175912263677,0.000310893248050772,-0.307175912263677,101325,209412.942712276
0.049894,0.308383505466052,0.000312115455125389,-0.308383505466052,101325,209412.942722796
0.050096,0.309590601900488,0.00031333715942036,-0.309590601900488,101325,209412.942733352
0.050298,0.310797199622503,0.000314558358967669,-0.310797199622503,101325,209412.942743945
0.0505,0.312003296688415,0.000315779051800113,-0.312003296688415,101325,209412.942754575
0.050702,0.31320889115535,0.000316999235951308,-0.31320889115535,101325,209412.942765242
0.050904,0.314413981081244,0.000318218909455685,-0.314413981081244,101325,209412.942775945
0.051106,0.315618564524844,0.000319438070348501,-0.315618564524844,101325,209412.942786685
0.051308,0.316822639545715,0.000320656716665838,-0.316822639545715,101325,209412.942797462
0.05151,0.31802620420424,0.000321874846444605,-0.31802620420424,101325,209412.942808275
0.051712,0.319229256561624,0.000323092457722546,-0.319229256561624,101325,209412.942819124
0.051914,0.320431794679898,0.000324309548538238,-0.320431794679898,101325,209412.942830009
0.052116,0.32163381662192,0.000325526116931098,-0.32163381662192,101325,209412.942840931
0.052318,0.322835320451381,0.000326742160941383,-0.322835320451381,101325,209412.942851889
0.05252,0.324036304232806,0.000327957678610196,-0.324036304232806,101325,209412.942862883
0.052722,0.325236766031556,0.000329172667979487,-0.325236766031556,101325,209412.942873913
0.052924,0.326436703913837,0.000330387127092058,-0.326436703913837,101325,209412.942884979
0.053126,0.327636115946696,0.000331601053991564,-0.327636115946696,101325,209412.942896081
0.053328,0.328835000198026,0.000332814446722519,-0.328835000198026,101325,209412.942907219
0.05353,0.330033354736573,0.000334027303330295,-0.330033354736573,101325,209412.942918392
0.053732,0.331231177631935,0.000335239621861129,-0.331231177631935,101325,209412.942929601
0.053934,0.332428466954566,0.000336451400362126,-0.332428466954566,101325,209412.942940846
0.054136,0.33362522077578,0.00033766263688126,-0.33362522077578,101325,209412.942952126
0.054338,0.334821437167755,0.000338873329467376,-0.334821437167755,101325,209412.942963442
0.05454,0.336017114203532,0.000340083476170198,-0.336017114203532,101325,209412.942974793
0.054742,0.337212249957022,0.000341293075040329,-0.337212249957022,101325,209412.942986179
0.054944,0.338406842503009,0.000342502124129252,-0.338406842503009,101325,209412.942997601
0.055146,0.339600889917151,0.00034371062148934,-0.339600889917151,101325,209412.943009057
0.055348,0.340794390275984,0.00034491856517385,-0.340794390275984,101325,209412.943020549
0.05555,0.341987341656926,0.000346125953236935,-0.341987341656926,101325,209412.943032076
0.055752,0.343179742138278,0.000347332783733639,-0.343179742138278,101325,209412.943043638
0.055954,0.344371589799231,0.000348539054719909,-0.344371589799231,101325,209412.943055234
0.056156,0.345562882719863,0.000349744764252588,-0.345562882719863,101325,209412.943066865
0.056358,0.346753618981148,0.000350949910389428,-0.346753618981148,101325,209412.943078531
0.05656,0.347943796664957,0.000352154491189085,-0.347943796664957,101325,209412.943090232
0.056762,0.34913341385406,0.00035335850471113,-0.34913341385406,101325,209412.943101967
0.056964,0.350322468632129,0.000354561949016042,-0.350322468632129,101325,209412.943113737
0.057166,0.351510959083742,0.000355764822165222,-0.351510959083742,101325,209412.943125541
0.057368,0.352698883294389,0.000356967122220989,-0.352698883294389,101325,209412.943137379
0.05757,0.353886239350469,0.000358168847246585,-0.353886239350469,101325,209412.943149252
0.057772,0.355073025339298,0.000359369995306179,-0.355073025339298,101325,209412.943161159
0.057974,0.356259239349108,0.000360570564464869,-0.356259239349108,101325,209412.9431731
0.058176,0.357444879469056,0.000361770552788685,-0.357444879469056,101325,209412.943185075
0.058378,0.35862994378922,0.000362969958344593,-0.35862994378922,101325,209412.943197084
0.05858,0.359814430400607,0.000364168779200499,-0.359814430400607,101325,209412.943209126
0.058782,0.360998337395155,0.00036536701342525,-0.360998337395155,101325,209412.943221203
0.058984,0.362181662865735,0.000366564659088637,-0.362181662865735,101325,209412.943233313
0.059186,0.363364404906156,0.000367761714261401,-0.363364404906156,101325,209412.943245457
0.059388,0.364546561611165,0.000368958177015232,-0.364546561611165,101325,209412.943257635
0.05959,0.365728131076453,0.000370154045422777,-0.365728131076453,101325,209412.943269845
0.059792,0.366909111398657,0.000371349317557637,-0.366909111398657,101325,209412.94328209
0.059994,0.368089500675362,0.000372543991494378,-0.368089500675362,101325,209412.943294367
0.060196,0.369269297005107,0.000373738065308524,-0.369269297005107,101325,209412.943306678
0.060398,0.370448498487384,0.000374931537076571,-0.370448498487384,101325,209412.943319022
0.0606,0.371627103222645,0.000376124404875983,-0.371627103222645,101325,209412.943331399
0.060802,0.372805109312303,0.000377316666785195,-0.372805109312303,101325,209412.943343809
0.061004,0.373982514858734,0.00037850832088362,-0.373982514858734,101325,209412.943356252
0.061206,0.375159317965283,0.000379699365251649,-0.375159317965283,101325,209412.943368728
0.061408,0.376335516736264,0.000380889797970658,-0.376335516736264,101325,209412.943381237
0.06161,0.377511109276966,0.000382079617123005,-0.377511109276966,101325,209412.943393778
0.061812,0.378686093693653,0.000383268820792036,-0.378686093693653,101325,209412.943406352
0.062014,0.37986046809357,0.000384457407062092,-0.37986046809357,101325,209412.943418958
0.062216,0.381034230584945,0.000385645374018507,-0.381034230584945,101325,209412.943431597
0.062418,0.38220737927699,0.00038683271974761,-0.38220737927699,101325,209412.943444268
0.06262,0.383379912279906,0.000388019442336734,-0.383379912279906,101325,209412.943456972
0.062822,0.384551827704887,0.000389205539874216,-0.384551827704887,101325,209412.943469708
0.063024,0.385723123664122,0.000390391010449396,-0.385723123664122,101325,209412.943482475
0.063226,0.386893798270796,0.000391575852152629,-0.386893798270796,101325,209412.943495275
0.063428,0.388063849639097,0.000392760063075279,-0.388063849639097,101325,209412.943508107
0.06363,0.389233275884214,0.000393943641309729,-0.389233275884214,101325,209412.94352097
0.063832,0.390402075122348,0.000395126584949378,-0.390402075122348,101325,209412.943533866
0.064034,0.391570245470705,0.000396308892088651,-0.391570245470705,101325,209412.943546793
0.064236,0.392737785047506,0.000397490560822996,-0.392737785047506,101325,209412.943559752
0.064438,0.393904691971989,0.000398671589248889,-0.393904691971989,101325,209412.943572742
0.06464,0.39507096436441,0.00039985197546384,-0.39507096436441,101325,209412.943585763
0.064842,0.396236600346048,0.00040103171756639,-0.396236600346048,101325,209412.943598816
0.065044,0.397401598039206,0.00040221081365612,-0.397401598039206,101325,209412.943611901
0.065246,0.398565955567215,0.000403389261833652,-0.398565955567215,101325,209412.943625016
0.065448,0.399729671054441,0.000404567060200649,-0.399729671054441,101325,209412.943638163
0.06565,0.400892742626278,0.000405744206859825,-0.400892742626278,101325,209412.94365134
0.065852,0.402055168409162,0.000406920699914939,-0.402055168409162,101325,209412.943664549
0.066054,0.403216946530569,0.000408096537470807,-0.403216946530569,101325,209412.943677788
0.066256,0.404378075119015,0.000409271717633298,-0.404378075119015,101325,209412.943691059
0.066458,0.405538552304066,0.000410446238509342,-0.405538552304066,101325,209412.943704359
