"time","distance1.distance","distance2.distance"
0,0.517638090205041,0
0.0001,0.517638028777655,0
0.0002,0.517637844495487,0
0.0003,0.517637537358515,0
0.0004,0.517637107366702,0
0.0005,0.517636554519992,0
0.0006,0.517635878818314,0
0.0007,0.517635080261588,0
0.0008,0.517634158849698,0
0.0009,0.517633114582532,0
0.001,0.517631947459971,0
0.0011,0.517630657481848,0
0.0012,0.517629244648026,0
0.0013,0.517627708958359,0
0.0014,0.517626050412583,0
0.0015,0.517624269010541,0
0.0016,0.517622364752042,0
0.0017,0.517620337636766,0
0.0018,0.517618187664513,0
0.0019,0.517615914835048,0
0.002,0.517613519147918,0
0.0021,0.51761100060289,0
0.0022,0.517608359199662,0
0.0023,0.517605594937922,0
0.0024,0.517602707817353,0
0.0025,0.517599697837629,0
0.0026,0.517596564998139,0
0.0027,0.517593309298682,0
0.0028,0.51758993073889,0
0.0029,0.517586429318389,0
0.003,0.5175828050368,0
0.0031,0.517579057893717,0
0.0032,0.517575187888043,0
0.0033,0.517571195019762,0
0.0034,0.51756707928842,0
0.0035,0.517562840693556,0
0.0036,0.517558479234704,0
0.0037,0.517553994911349,0
0.0038,0.517549387722246,0
0.0039,0.517544657667331,0
0.004,0.517539804746057,0
0.0041,0.517534828957871,0
0.0042,0.517529730302214,0
0.0043,0.517524508778458,0
0.0044,0.517519164385299,0
0.0045,0.517513697122567,0
0.0046,0.517508106989622,0
0.0047,0.51750239398582,0
0.0048,0.517496558110508,0
0.0049,0.517490599362969,0
0.005,0.517484517742006,0
0.0051,0.517478313247168,0
0.0052,0.517471985877685,0
0.0053,0.517465535632777,0
0.0054,0.517458962511644,0
0.0055,0.517452266513476,0
0.0056,0.517445447637443,0
0.0057,0.517438505882706,0
0.0058,0.517431441248405,0
0.0059,0.51742425373367,0
0.006,0.517416943337614,0
0.0061,0.517409510059297,0
0.0062,0.51740195389763,0
0.0063,0.517394274851807,0
0.0064,0.517386472920867,0
0.0065,0.517378548103833,0
0.0066,0.517370500399714,0
0.0067,0.517362329807503,0
0.0068,0.517354036326176,0
0.0069,0.517345619954694,0
0.007,0.517337080692002,0
0.0071,0.51732841853703,0
0.0072,0.517319633488691,0
0.0073,0.51731072554593,0
0.0074,0.517301694707762,0
0.0075,0.517292540972943,0
0.0076,0.517283264340332,0
0.0077,0.517273864808772,0
0.0078,0.517264342377093,0
0.0079,0.51725469704411,0
0.008,0.51724492880862,0
0.0081,0.517235037669408,0
0.0082,0.51722502362524,0
0.0083,0.517214886674871,0
0.0084,0.517204626817037,0
0.0085,0.517194244050465,0
0.0086,0.517183738373874,0
0.0087,0.517173109785944,0
0.0088,0.517162358285354,0
0.0089,0.517151483870766,0
0.009,0.517140486540825,0
0.0091,0.517129366294164,0
0.0092,0.517118123129399,0
0.0093,0.517106757045131,0
0.0094,0.517095268039945,0
0.0095,0.517083656112413,0
0.0096,0.517071921261089,0
0.0097,0.517060063484516,0
0.0098,0.517048082781222,0
0.0099,0.517035979149714,0
