"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","Re","Pr[1]","Pr[2]","Pr[3]","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.003232,0.17747649122807,20.2,2256.09112312722,2256.09112312722,2256.09112312722,8.33527395147226,18.1664780008837,97.5194122519024,10.300015464491,22.2109803311783,118.175445515015,10.8787029831291,23.5944279740446,124.849091121244,14.4290399928709,30.9677887873411,162.81061342395,2256.09112312722,0.714973919813157,7.01036324143693,996.999224806202,20.2,0.0126920342864272,1.99973468252395
0.002222,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0035552,0.195224140350877,22.22,2481.70023543994,2481.70023543994,2481.70023543994,8.60345939612276,18.7706968542171,100.689785031948,10.6263334789688,22.9419475563827,122.009344802403,11.32899864725,24.5799513631102,129.981037276579,15.0443483183501,32.2993823605539,169.748088260872,2481.70023543994,0.714973919813157,7.01036324143693,996.999224806202,22.22,0.0139612377071985,2.19749541288234
0.002424,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0038784,0.212971789473684,24.24,2707.30934775266,2707.30934775266,2707.30934775266,8.85764105699929,19.3407272237294,103.679299924175,10.9351718549974,23.6310121255348,125.621887865986,11.7593422561127,25.5198476106962,134.875203848398,15.6323202579708,33.5698576191949,176.366958960098,2707.30934775266,0.714973919813157,7.01036324143693,996.999224806202,24.24,0.0152304411257208,2.39485706976533
0.002626,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0042016,0.230719438596491,26.26,2932.91846006538,2932.91846006538,2932.91846006538,9.10979184631712,19.905115781558,106.637976783399,11.2363887316978,24.3024323641633,129.141301708078,12.1786309349922,26.4358996451385,139.647176194751,16.1978708635921,34.7927343324969,182.740308321234,2932.91846006538,0.714973919813157,7.01036324143693,996.999224806202,26.26,0.0164996445417897,2.59182045848769
0.002828,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0045248,0.248467087719298,28.28,3158.5275723781,3158.52757237811,3158.52757237811,9.39311754298557,20.5447686088327,109.995866962801,11.5562436154357,25.0227806254499,132.924319559968,12.6093811847664,27.3861188660247,144.610850990837,16.7500449324822,35.998008427061,189.037528248342,3158.5275723781,0.714973919813157,7.01036324143693,996.999224806202,28.28,0.0177688479552007,2.78838638273908
0.00303,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.004848,0.266214736842105,30.3,3384.13668469083,3384.13668469083,3384.13668469083,9.74395247500239,21.3532345715007,114.26040630004,11.9245027437338,25.8719835357662,137.408539901011,13.0766529658901,28.4399752031584,150.151119854336,17.3005215331634,37.2272909838375,195.499587346374,3384.13668469083,0.714973919813157,7.01036324143693,996.999224806202,30.3,0.0190380513657493,2.98455564458741
0.003232,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0051712,0.283962385964912,32.32,3609.74579700355,3609.74579700355,3609.74579700355,10.1840587355026,22.3924763529246,119.779193049047,12.3605207443553,26.9069605935272,142.915571933566,13.5965016513773,29.6472179598328,156.552848525259,17.8596036862397,38.5183226265692,202.349083271065,3609.74579700355,0.714973919813157,7.01036324143693,996.999224806202,32.32,0.0203072547732311,3.18032904448197
0.003434,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0054944,0.301710035087719,34.34,3835.35490931627,3835.35490931627,3835.35490931627,10.7197255402629,23.687102163935,126.702313331475,12.8717019181248,28.1545797369991,149.606931940823,14.174945202296,31.0317993369465,163.961943866363,18.4344149482203,39.8973163795347,209.743310729082,3835.35490931627,0.714973919813157,7.01036324143693,996.999224806202,34.34,0.0215764581774417,3.37570738125683
0.003636,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0058176,0.319457684210526,36.36,4060.96402162899,4060.96402162899,4060.96402162899,11.3473313272659,25.23575167067,135.03848154098,13.4572948982072,29.6194017478586,157.521580274886,14.8112790755056,32.5984762235273,172.417436936591,19.0290378788696,41.3789622766201,217.772376899717,4060.96402162899,0.714973919813157,7.01036324143693,996.999224806202,36.36,0.0228456615781766,3.57069145213402
0.003838,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0061408,0.337205333333333,38.38,4286.57313394171,4286.57313394172,4286.57313394172,12.0587000573864,27.0236106995051,144.720355552411,14.1124184515074,31.2934386987408,166.627120255804,15.5014699755182,34.3411563668393,181.895718945463,19.6453662409729,42.9694870805532,226.476162822824,4286.57313394171,0.714973919813157,7.01036324143693,996.999224806202,38.38,0.0241148649752313,3.76528205272683
0.00404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.006464,0.35495298245614,40.4,4512.18224625444,4512.18224625444,4512.18224625444,12.8445960544024,29.0312451494703,155.65200883344,14.8308502761078,33.1635176331998,176.859722230058,16.2404616018746,36.2492096555281,192.34520013725,20.2839802861092,44.6699862653936,235.863583352653,4512.18224625444,0.714973919813157,7.01036324143693,996.999224806202,40.4,0.0253840683684014,3.959479977043
0.004242,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0067872,0.372700631578947,42.42,4737.79135856716,4737.79135856716,4737.79135856716,13.6965620411892,31.23965707151,167.736884889124,15.606593810326,35.2157666015574,188.149138751058,17.023446337827,38.3113237097418,203.70812853142,20.9448084715652,46.479006521199,245.927806992007,4737.79135856716,0.714973919813157,7.01036324143693,996.999224806202,42.42,0.0266532717574824,4.15328601748801
0.004444,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0071104,0.390448280701754,44.44,4963.40047087988,4963.40047087988,4963.40047087988,14.6076774507957,33.6326795215719,180.891586706077,16.4346004693413,37.4379285576003,200.432064151696,17.8464362611105,40.5175019584545,215.932319482622,21.6275556920823,48.3942434329384,256.656411464249,4963.40047087988,0.714973919813157,7.01036324143693,996.999224806202,44.44,0.02792247514227,4.34670096486831
0.004646,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0074336,0.408195929824561,46.46,5189.0095831926,5189.0095831926,5189.0095831926,15.5727187226032,36.1977879473837,195.0510241728,17.3109975734981,39.8203088784526,213.657969266075,18.7064308587184,42.8598907193933,228.976344794302,22.3319495093806,50.4135295904413,268.037387514366,5189.0095831926,0.714973919813157,7.01036324143693,996.999224806202,46.46,0.0291916785225595,4.53972560839451
0.004848,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0077568,0.425943578947368,48.48,5414.61869550532,5414.61869550532,5414.61869550532,16.588029370652,38.9260711417767,210.168842332537,18.2330589536214,42.3559524144988,227.790579629081,19.6013786910694,45.3329439969454,242.810917369995,23.0578629095809,52.5353331213025,280.062235933419,5414.61869550532,0.714973919813157,7.01036324143693,996.999224806202,48.48,0.0304608818981467,4.73236073568463
0.00505,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.00808,0.443691228070175,50.5,5640.22780781804,5640.22780781805,5640.22780781805,17.6512684617834,41.8117954630283,226.215472225255,19.1990545564769,45.0404162705049,242.806991913612,20.5300446634167,47.9332390562404,257.418199708979,23.8053583029447,54.7589401950858,292.727164453819,5640.22780781804,0.714973919813157,7.01036324143693,996.999224806202,50.5,0.031730085268827,4.92460713276731
0.005252,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0084032,0.461438877192982,52.52,5865.83692013077,5865.83692013077,5865.83692013077,18.7611162797801,44.8517799980873,243.175006820846,20.208046455745,47.8713319996083,258.695507185567,21.4918371028776,50.6591084941285,272.78997310315,24.5746808831692,57.0844327521986,306.033038818687,5865.83692013077,0.714973919813157,7.01036324143693,996.999224806202,52.52,0.0329992886343959,5.11646558408503
0.005454,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0087264,0.47918652631579,54.54,6091.44603244349,6091.44603244349,6091.44603244349,19.9169630009539,48.0446644578413,261.041370339443,21.2596560193294,50.8478364913335,275.452635757833,22.4866137855566,53.5101565526735,288.925062890301,25.3662155831919,59.5125188522121,319.984428970018,6091.44603244349,0.714973919813157,7.01036324143693,996.999224806202,54.54,0.0342684919946491,5.30793687249727
0.005656,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0090496,0.496934175438597,56.56,6317.05514475621,6317.05514475621,6317.05514475621,21.1185754904713,51.3900673055208,279.813782902049,22.3538009676446,53.9698764192956,293.079312958794,23.5144649274903,56.4866634353544,305.826052449964,26.180411172997,62.0442308340843,334.58784150859,6317.05514475621,0.714973919813157,7.01036324143693,996.999224806202,56.56,0.035537695349382,5.49902177928373
0.005858,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0093728,0.514681824561404,58.58,6542.66425706893,6542.66425706893,6542.66425706893,22.365718027915,54.8875749167667,299.491201217808,23.4903838687239,57.2373388937779,311.576067108901,24.5754572960833,59.5888362260407,323.495056682026,27.0176664925745,64.6804724117531,349.849025262307,6542.66425706893,0.714973919813157,7.01036324143693,996.999224806202,58.58,0.0368068986983902,5.68972108414755
0.00606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.009696,0.532429473684211,60.6,6768.27336938165,6768.27336938166,6768.27336938165,23.657688228867,58.5354575561697,320.06515618074,24.6689001812887,60.6489183285811,330.936633554058,25.6693127715323,62.8158278939219,341.92810665768,27.8781662235744,67.4213654936112,365.76905308025,6768.27336938165,0.714973919813157,7.01036324143693,996.999224806202,60.6,0.0380761020414693,5.88003556521842
0.006262,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0100192,0.550177122807018,62.62,6993.88248169438,6993.88248169438,6993.88248169438,24.9927164396421,62.3289666371807,341.510167065211,25.8879217512969,64.2005899079537,351.139276276291,26.7949848023717,66.1644111700509,361.107490241488,28.7616462541938,70.2653181341795,382.3387038117,6993.88248169438,0.714973919813157,7.01036324143693,996.999224806202,62.62,0.0393453053784148,6.06996599905583
0.006464,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0103424,0.567924771929825,64.64,7219.4915940071,7219.4915940071,7219.4915940071,26.3671657137184,66.2580311476902,363.770695947665,27.1444009780402,67.883524503774,372.134868058793,27.950087498189,69.6271627768628,380.991204873657,29.6670618346228,73.2077075923757,399.530500042217,7219.4915940071,0.714973919813157,7.01036324143693,996.999224806202,64.64,0.0406145087090223,6.25951316065217
0.006666,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0106656,0.585672421052632,66.66,7445.10070631982,7445.10070631982,7445.10070631982,27.774465578895,70.3041548440998,386.743503060775,28.4327364079714,71.6812624849069,393.830671555565,29.130128470826,73.1899978199306,401.498579329882,30.5921275863949,76.2390557731369,417.287652636607,7445.10070631982,0.714973919813157,7.01036324143693,996.999224806202,66.66,0.0418837120330873,6.44867782343597
0.006868,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0109888,0.603420070175439,68.68,7670.70981863254,7670.70981863254,7670.70981863254,29.2037312792043,74.4363633364476,410.254520436954,29.7435554346507,75.5660039703527,416.068982203409,30.3275087868358,76.8289284591023,422.491310725462,31.532703349362,79.3425933631584,435.509273608665,7670.70981863254,0.714973919813157,7.01036324143693,996.999224806202,68.68,0.0431529153504053,6.63746075927494
0.00707,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.011312,0.621167719298246,70.7,7896.31893094526,7896.31893094526,7896.31893094526,30.638094523493,78.6062588326998,434.03053073025,31.0622334173733,79.494059304503,438.600848056431,31.5303056525242,80.5060826076337,443.750092181588,32.4820282901412,82.4912209261418,454.031890728918,7896.31893094526,0.714973919813157,7.01036324143693,996.999224806202,70.7,0.0444221186607719,6.82586273847926
0.007272,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0116352,0.638915368421053,72.72,8121.92804325799,8121.92804325799,8121.92804325799,32.052967582313,82.7428022062182,457.669116235475,32.367338633406,83.4010115629459,461.057982310396,32.7209932191687,84.1654609171794,464.94957331023,33.4298867491857,85.6441952356817,472.60922933946,8121.92804325799,0.714973919813157,7.01036324143693,996.999224806202,72.72,0.0456913219639826,7.01388452980462
0.007474,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0119584,0.65666301754386,74.74,8347.53715557071,8347.53715557071,8347.53715557071,33.4148907196273,86.7486850048908,480.617406243927,33.6295672823691,87.198273998977,482.932471060756,33.8755649937592,87.7298973976552,485.640147348457,34.3619736542131,88.7445979851094,490.896640212005,8347.53715557071,0.714973919813157,7.01036324143693,996.999224806202,74.74,0.046960525259833,7.2015269004554
0.007676,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0122816,0.674410666666667,76.76,8573.14626788343,8573.14626788343,8573.14626788343,34.6824129236982,90.5024977920464,502.183518192261,34.812437308558,90.774868874413,503.586214037497,34.964100738812,91.1025624537355,505.256013619294,35.2600823746669,91.7200492080466,508.455079888838,8573.14626788343,0.714973919813157,7.01036324143693,996.999224806202,76.76,0.0482297285481187,7.38879061608779
0.007878,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0126048,0.692158315789474,78.78,8798.75538019615,8798.75538019615,8798.75538019615,35.8116462019295,93.8744283516034,521.624794933782,35.877065997009,94.0114996173138,522.330790541294,35.9546897958067,94.1791888770967,523.185652141262,36.1042859205906,94.4912993650821,524.802763225504,8798.75538019615,0.714973919813157,7.01036324143693,996.999224806202,78.78,0.0494989318286352,7.57567644081292
0.00808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.012928,0.709905964912281,80.8,9024.36449250887,9024.36449250887,9024.36449250887,36.7700247457442,96.765969676423,538.372911943141,36.7941679714765,96.8165672579627,538.633549230998,36.8232918254998,96.8794730644054,538.954373006817,36.878745226517,96.9951749109349,539.553896568123,9024.36449250887,0.714973919813157,7.01036324143693,996.999224806202,80.8,0.050768135101178,7.76218513719995
0.008282,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0132512,0.727653614035088,82.82,9249.97360482159,9249.97360482159,9249.97360482159,37.5592157574575,99.176849731199,552.415162224893,37.564194576526,99.1872862205148,552.468928592206,37.5702970013204,99.2004652431101,552.536169878966,37.581782078137,99.2244297833483,552.660354610635,9249.97360482159,0.714973919813157,7.01036324143693,996.999224806202,82.82,0.0520373383655426,7.94831746627924
0.008484,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0135744,0.745401263157895,84.84,9475.58271713432,9475.58271713432,9475.58271713432,38.2331652936687,101.258960716742,564.604401143358,38.2334391319352,101.259534849693,564.607359268673,38.2337799813214,101.260270868184,564.61111600639,38.2344143351265,101.26159456618,564.617975939683,9475.58271713432,0.714973919813157,7.01036324143693,996.999224806202,84.84,0.0533065416215247,8.13407418754542
0.008686,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0138976,0.763148912280702,86.86,9701.19182944704,9701.19182944704,9701.19182944704,38.8685994797205,103.23262605102,576.187455069977,38.8685996836348,103.232626478635,576.187457273428,38.868599941262,103.232627034884,576.187460113659,38.8686004155828,103.232628024692,576.187465243601,9701.19182944704,0.714973919813157,7.01036324143693,996.999224806202,86.86,0.0545757448689197,8.31945605896043
0.008888,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0142208,0.780896561403509,88.88,9926.80094175976,9926.80094175976,9926.80094175976,39.4983791798183,105.19278902469,587.702892449332,39.4983791798183,105.19278902469,587.702892449332,39.4983791798183,105.19278902469,587.702892449332,39.4983791798183,105.19278902469,587.702892449332,9926.80094175976,0.714973919813157,7.01036324143693,996.999224806202,88.88,0.0558449481075233,8.50446383695674
0.00909,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.014544,0.798644210526316,90.9,10152.4100540725,10152.4100540725,10152.4100540725,40.1247965269783,107.146002571501,599.187685355961,40.1247965269783,107.146002571501,599.187685355961,40.1247965269783,107.146002571501,599.187685355961,40.1247965269783,107.146002571501,599.187685355961,10152.4100540725,0.714973919813157,7.01036324143693,996.999224806202,90.9,0.0571141513371309,8.68909827644035
0.009292,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0148672,0.816391859649123,92.92,10378.0191663852,10378.0191663852,10378.0191663852,40.7479518832893,109.092462880061,610.642691007489,40.7479518832893,109.092462880061,610.642691007489,40.7479518832893,109.092462880061,610.642691007489,40.7479518832893,109.092462880061,610.642691007489,10378.0191663852,0.714973919813157,7.01036324143693,996.999224806202,92.92,0.0583833545575382,8.87336013079388
0.009494,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0151904,0.83413950877193,94.94,10603.6282786979,10603.6282786979,10603.6282786979,41.3679389574146,111.032351946594,622.068698907628,41.3679389574146,111.032351946594,622.068698907628,41.3679389574146,111.032351946594,622.068698907628,41.3679389574146,111.032351946594,622.068698907628,10603.6282786979,0.714973919813157,7.01036324143693,996.999224806202,94.94,0.0596525577685406,9.05725015187965
0.009696,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0155136,0.851887157894737,96.96,10829.2373910106,10829.2373910106,10829.2373910106,41.9848468136829,112.965843043597,633.466461042585,41.9848468136829,112.965843043597,633.466461042585,41.9848468136829,112.965843043597,633.466461042585,41.9848468136829,112.965843043597,633.466461042585,10829.2373910106,0.714973919813157,7.01036324143693,996.999224806202,96.96,0.0609217609699337,9.24076909004276
0.009898,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0158368,0.869634807017544,98.98,11054.8465033234,11054.8465033234,11054.8465033234,42.5987601941298,114.893101312238,644.83669441409,42.5987601941298,114.893101312238,644.83669441409,42.5987601941298,114.893101312238,644.83669441409,42.5987601941298,114.893101312238,644.83669441409,11054.8465033234,0.714973919813157,7.01036324143693,996.999224806202,98.98,0.0621909641615131,9.42391769411413
0.0101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.01616,0.887382456140351,101,11280.4556156361,11280.4556156361,11280.4556156361,43.2097598121243,116.814284303198,656.180083352953,43.2097598121243,116.814284303198,656.180083352953,43.2097598121243,116.814284303198,656.180083352953,43.2097598121243,116.814284303198,656.180083352953,11280.4556156361,0.714973919813157,7.01036324143693,996.999224806202,101,0.0634601673430742,9.60669671141359
0.010302,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0164832,0.905130105263158,103.02,11506.0647279488,11506.0647279488,11506.0647279488,43.8179226206009,118.729542471403,667.497281636214,43.8179226206009,118.729542471403,667.497281636214,43.8179226206009,118.729542471403,667.497281636214,43.8179226206009,118.729542471403,667.497281636214,11506.0647279488,0.714973919813157,7.01036324143693,996.999224806202,103.02,0.0647293705144127,9.7891068877529
0.010504,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0168064,0.922877754385965,105.04,11731.6738402615,11731.6738402615,11731.6738402615,44.4233220575449,120.639019629408,678.78891442807,44.4233220575449,120.639019629408,678.78891442807,44.4233220575449,120.639019629408,678.78891442807,44.4233220575449,120.639019629408,678.78891442807,11731.6738402615,0.714973919813157,7.01036324143693,996.999224806202,105.04,0.0659985736753241,9.97114896743878
0.010706,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0171296,0.940625403508772,107.06,11957.2829525743,11957.2829525743,11957.2829525743,45.026028271059,122.542853363605,690.055580062395,45.026028271059,122.542853363605,690.055580062395,45.026028271059,122.542853363605,690.055580062395,45.026028271059,122.542853363605,690.055580062395,11957.2829525743,0.714973919813157,7.01036324143693,996.999224806202,107.06,0.0672677768256039,10.152823693276
0.010908,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0174528,0.958373052631579,109.08,12182.892064887,12182.892064887,12182.892064887,45.6261083260582,124.441175416969,701.297851682507,45.6261083260582,124.441175416969,701.297851682507,45.6261083260582,124.441175416969,701.297851682507,45.6261083260582,124.441175416969,701.297851682507,12182.892064887,0.714973919813157,7.01036324143693,996.999224806202,109.08,0.0685369799650477,10.3341318065704
