"time","rotor1D1.phi","rotor1D1.w","rotor1D10.phi","rotor1D10.w","rotor1D2.phi","rotor1D2.w","rotor1D3.phi","rotor1D3.w","rotor1D4.phi","rotor1D4.w","rotor1D5.phi","rotor1D5.w","rotor1D6.phi","rotor1D6.w","rotor1D7.phi","rotor1D7.w","rotor1D8.phi","rotor1D8.w","rotor1D9.phi","rotor1D9.w"
0.00264,0,0,0.0174595243166763,0.00106212287057904,1.57540399602017,1.74532925199433,0,0,0,0,0,0,0,0,0.017544450095471,0.0338444621693075,0.0174595243166763,0.00106212287057904,0.017544450095471,0.0338444621693075
0.00286,0,0,0.0174597959549198,0.00125610109103167,1.5757879684556,1.74532925199433,0,0,0,0,0,0,0,0,0.0175518579059362,0.0336504839488549,0.0174597959549198,0.00125610109103167,0.0175518579059362,0.0336504839488549
0.00308,0,0,0.0174601066116681,0.0014659217405298,1.57617194089104,1.74532925199433,0,0,0,0,0,0,0,0,0.0175592266978967,0.0334406632993568,0.0174601066116681,0.0014659217405298,0.0175592266978967,0.0334406632993568
0.0033,0,0,0.0174604596411377,0.00169139946110452,1.57655591332648,1.74532925199433,0,0,0,0,0,0,0,0,0.0175665531171359,0.0332151855787821,0.0174604596411377,0.00169139946110452,0.0175665531171359,0.0332151855787821
0.00352,0,0,0.0174608716044363,0.0019316190663654,1.57693988576192,1.74532925199433,0,0,0,0,0,0,0,0,0.0175738206025461,0.0329749659735212,0.0174608716044363,0.0019316190663654,0.0175738206025461,0.0329749659735212
0.00374,0,0,0.0174613324999582,0.00218713325687278,1.57732385819736,1.74532925199433,0,0,0,0,0,0,0,0,0.017581039155733,0.0327194517830138,0.0174613324999582,0.00218713325687278,0.017581039155733,0.0327194517830138
0.00396,0,0,0.017461847905559,0.00245753414422117,1.5777078306328,1.74532925199433,0,0,0,0,0,0,0,0,0.017588203198841,0.0324490508956654,0.017461847905559,0.00245753414422117,0.017588203198841,0.0324490508956654
0.00418,0,0,0.0174624297591776,0.00274194875013079,1.57809180306824,1.74532925199433,0,0,0,0,0,0,0,0,0.0175953007939311,0.0321646362897558,0.0174624297591776,0.00274194875013079,0.0175953007939311,0.0321646362897558
0.0044,0,0,0.0174630707265125,0.0030409134055371,1.57847577550368,1.74532925199433,0,0,0,0,0,0,0,0,0.0176023392753049,0.0318656716343495,0.0174630707265125,0.0030409134055371,0.0176023392753049,0.0318656716343495
0.00462,0,0,0.0174637810577687,0.00335357094987485,1.57885974793911,1.74532925199433,0,0,0,0,0,0,0,0,0.0176093083927576,0.0315530140900117,0.0174637810577687,0.00335357094987485,0.0176093083927576,0.0315530140900117
0.00484,0,0,0.0174645604349228,0.00367994797744577,1.57924372037455,1.74532925199433,0,0,0,0,0,0,0,0,0.0176162084643122,0.0312266370624408,0.0174645604349228,0.00367994797744577,0.0176162084643122,0.0312266370624408
0.00506,0,0,0.0174654117230755,0.00401970986068058,1.57962769280999,1.74532925199433,0,0,0,0,0,0,0,0,0.0176230366248683,0.030886875179206,0.0174654117230755,0.00401970986068058,0.0176230366248683,0.030886875179206
0.00528,0,0,0.0174663411029597,0.00437222023796674,1.58001166524543,1.74532925199433,0,0,0,0,0,0,0,0,0.0176297866936929,0.0305343648019198,0.0174663411029597,0.00437222023796674,0.0176297866936929,0.0305343648019198
0.0055,0,0,0.0174673462096925,0.00473770198106058,1.58039563768087,1.74532925199433,0,0,0,0,0,0,0,0,0.0176364610356689,0.030168883058826,0.0174673462096925,0.00473770198106058,0.0176364610356689,0.030168883058826
0.00572,0,0,0.0174684355586552,0.00511513105593237,1.58077961011631,1.74532925199433,0,0,0,0,0,0,0,0,0.0176430511354149,0.0297914539839542,0.0174684355586552,0.00511513105593237,0.0176430511354149,0.0297914539839542
0.00594,0,0,0.0174696059842556,0.00550487884526584,1.58116358255175,1.74532925199433,0,0,0,0,0,0,0,0,0.0176495601585233,0.0294017061946207,0.0174696059842556,0.00550487884526584,0.0176495601585233,0.0294017061946207
0.00616,0,0,0.0174708661247372,0.00590575685835655,1.58154755498719,1.74532925199433,0,0,0,0,0,0,0,0,0.0176559794667504,0.02900082818153,0.0174708661247372,0.00590575685835655,0.0176559794667504,0.02900082818153
0.00638,0,0,0.0174722128188354,0.00631819954020657,1.58193152742262,1.74532925199433,0,0,0,0,0,0,0,0,0.0176623122213611,0.02858838549968,0.0174722128188354,0.00631819954020657,0.0176623122213611,0.02858838549968
0.0066,0,0,0.0174736533122815,0.00674106979970551,1.58231549985806,1.74532925199433,0,0,0,0,0,0,0,0,0.0176685511766237,0.0281655152401811,0.0174736533122815,0.00674106979970551,0.0176685511766237,0.0281655152401811
0.00682,0,0,0.0174751856966367,0.0071746539259298,1.5826994722935,1.74532925199433,0,0,0,0,0,0,0,0,0.0176746982409773,0.0277319311139568,0.0174751856966367,0.0071746539259298,0.0176746982409773,0.0277319311139568
0.00704,0,0,0.0174768160767326,0.00761786733399765,1.58308344472894,1.74532925199433,0,0,0,0,0,0,0,0,0.0176807473095901,0.0272887177058889,0.0174768160767326,0.00761786733399765,0.0176807473095901,0.0272887177058889
0.00726,0,0,0.0174785435427131,0.00807084246715013,1.58346741716438,1.74532925199433,0,0,0,0,0,0,0,0,0.0176866992923185,0.0268357425727364,0.0174785435427131,0.00807084246715013,0.0176866992923185,0.0268357425727364
0.00748,0,0,0.0174803726299768,0.00853265664069905,1.58385138959982,1.74532925199433,0,0,0,0,0,0,0,0,0.0176925496537635,0.0263739283991875,0.0174803726299768,0.00853265664069905,0.0176925496537635,0.0263739283991875
0.0077,0,0,0.0174823032898918,0.00900327372506259,1.58423536203526,1.74532925199433,0,0,0,0,0,0,0,0,0.0176982984425573,0.025903311314824,0.0174823032898918,0.00900327372506259,0.0176982984425573,0.025903311314824
0.00792,0,0,0.0174843389045386,0.00948190955821334,1.5846193344707,1.74532925199433,0,0,0,0,0,0,0,0,0.0177039422766193,0.0254246754816732,0.0174843389045386,0.00948190955821334,0.0177039422766193,0.0254246754816732
0.00814,0,0,0.0174864794287708,0.00996850053122218,1.58500330690613,1.74532925199433,0,0,0,0,0,0,0,0,0.0177094812010959,0.0249380845086644,0.0174864794287708,0.00996850053122218,0.0177094812010959,0.0249380845086644
0.00836,0,0,0.0174887276488299,0.0104622464744357,1.58538727934157,1.74532925199433,0,0,0,0,0,0,0,0,0.0177149124297455,0.0244443385654508,0.0174887276488299,0.0104622464744357,0.0177149124297455,0.0244443385654508
0.00858,0,0,0.0174910845220519,0.0109628724543307,1.58577125177701,1.74532925199433,0,0,0,0,0,0,0,0,0.0177202350052323,0.0239437125855559,0.0174910845220519,0.0109628724543307,0.0177202350052323,0.0239437125855559
0.0088,0,0,0.0174935515453558,0.0114699485766369,1.58615522421245,1.74532925199433,0,0,0,0,0,0,0,0,0.0177254474306371,0.0234366364632497,0.0174935515453558,0.0114699485766369,0.0177254474306371,0.0234366364632497
0.00902,0,0,0.0174961302488228,0.0119827971742856,1.58653919664789,1.74532925199433,0,0,0,0,0,0,0,0,0.017730548175879,0.022923787865601,0.0174961302488228,0.0119827971742856,0.017730548175879,0.022923787865601
0.00924,0,0,0.017498822136329,0.012500936372147,1.58692316908333,1.74532925199433,0,0,0,0,0,0,0,0,0.0177355357370816,0.0224056486677396,0.017498822136329,0.012500936372147,0.0177355357370816,0.0224056486677396
0.00946,0,0,0.0175016287075901,0.0130239153808513,1.58730714151877,1.74532925199433,0,0,0,0,0,0,0,0,0.0177404086145292,0.0218826696590353,0.0175016287075901,0.0130239153808513,0.0177404086145292,0.0218826696590353
0.00968,0,0,0.0175045513899813,0.0135512360144912,1.5876911139542,1.74532925199433,0,0,0,0,0,0,0,0,0.0177451653808468,0.0213553490253953,0.0175045513899813,0.0135512360144912,0.0177451653808468,0.0213553490253953
0.0099,0,0,0.0175075893386436,0.0140823165340901,1.58807508638964,1.74532925199433,0,0,0,0,0,0,0,0,0.0177498068808932,0.0208242685057965,0.0175075893386436,0.0140823165340901,0.0177498068808932,0.0208242685057965
0.01012,0,0,0.0175107447474061,0.0146166869372677,1.58845905882508,1.74532925199433,0,0,0,0,0,0,0,0,0.0177543309208395,0.0202898981026189,0.0175107447474061,0.0146166869372677,0.0177543309208395,0.0202898981026189
0.01034,0,0,0.0175140187581884,0.0151538385415376,1.58884303126052,1.74532925199433,0,0,0,0,0,0,0,0,0.017758736358766,0.019752746498349,0.0175140187581884,0.0151538385415376,0.017758736358766,0.019752746498349
0.01056,0,0,0.0175174108630452,0.0156932215978384,1.58922700369596,1.74532925199433,0,0,0,0,0,0,0,0,0.017763023702618,0.0192133634420481,0.0175174108630452,0.0156932215978384,0.017763023702618,0.0192133634420481
0.01078,0,0,0.0175209214135644,0.0162343077516384,1.5896109761314,1.74532925199433,0,0,0,0,0,0,0,0,0.0177671926008076,0.0186722772882482,0.0175209214135644,0.0162343077516384,0.0177671926008076,0.0186722772882482
0.011,0,0,0.0175245515998928,0.0167765895208688,1.58999494856684,1.74532925199433,0,0,0,0,0,0,0,0,0.0177712418631879,0.0181299955190178,0.0175245515998928,0.0167765895208688,0.0177712418631879,0.0181299955190178
0.01122,0,0,0.0175283015337327,0.0173195403244457,1.59037892100228,1.74532925199433,0,0,0,0,0,0,0,0,0.0177751713780568,0.0175870447154409,0.0175283015337327,0.0173195403244457,0.0177751713780568,0.0175870447154409
0.01144,0,0,0.017532170142637,0.0178626202647709,1.59076289343771,1.74532925199433,0,0,0,0,0,0,0,0,0.0177789822178612,0.0170439647751157,0.017532170142637,0.0178626202647709,0.0177789822178612,0.0170439647751157
0.01166,0,0,0.0175361584636566,0.0184053131668971,1.59114686587315,1.74532925199433,0,0,0,0,0,0,0,0,0.0177826733455505,0.0165012718729895,0.0175361584636566,0.0184053131668971,0.0177826733455505,0.0165012718729895
0.01188,0,0,0.0175402667568749,0.0189470941183859,1.59153083830859,1.74532925199433,0,0,0,0,0,0,0,0,0.0177862445010409,0.0159594909215006,0.0175402667568749,0.0189470941183859,0.0177862445010409,0.0159594909215006
0.0121,0,0,0.0175444918705966,0.0194874662273648,1.59191481074403,1.74532925199433,0,0,0,0,0,0,0,0,0.017789698836028,0.0154191188125218,0.0175444918705966,0.0194874662273648,0.017789698836028,0.0154191188125218
0.01232,0,0,0.0175488345365701,0.0200259007076644,1.59229878317947,1.74532925199433,0,0,0,0,0,0,0,0,0.0177930356187633,0.0148806843322222,0.0175488345365701,0.0200259007076644,0.0177930356187633,0.0148806843322222
0.01254,0,0,0.0175532944890895,0.0205618769650979,1.59268275561491,1.74532925199433,0,0,0,0,0,0,0,0,0.0177962551149527,0.0143447080747887,0.0175532944890895,0.0205618769650979,0.0177962551149527,0.0143447080747887
0.01276,0,0,0.0175578713359428,0.0210948754444594,1.59306672805035,1.74532925199433,0,0,0,0,0,0,0,0,0.0177993577168082,0.0138117095954272,0.0175578713359428,0.0210948754444594,0.0177993577168082,0.0138117095954272
0.01298,0,0,0.017562564684918,0.0216243765905432,1.59345070048579,1.74532925199433,0,0,0,0,0,0,0,0,0.0178023438165417,0.0132822084493434,0.017562564684918,0.0216243765905432,0.0178023438165417,0.0132822084493434
0.0132,0,0,0.0175673741438032,0.0221498608481433,1.59383467292122,1.74532925199433,0,0,0,0,0,0,0,0,0.0178052138063653,0.0127567241917433,0.0175673741438032,0.0221498608481433,0.0178052138063653,0.0127567241917433
0.01342,0,0,0.017572298451691,0.0226708402135413,1.59421864535666,1.74532925199433,0,0,0,0,0,0,0,0,0.0178079689471862,0.0122357448263453,0.017572298451691,0.0226708402135413,0.0178079689471862,0.0122357448263453
0.01364,0,0,0.0175773336733938,0.0231869238143471,1.5946026177921,1.74532925199433,0,0,0,0,0,0,0,0,0.0178106131741922,0.0117196612255395,0.0175773336733938,0.0231869238143471,0.0178106131741922,0.0117196612255395
0.01386,0,0,0.0175824815241471,0.0236975155517089,1.59498659022754,1.74532925199433,0,0,0,0,0,0,0,0,0.0178131447721477,0.0112090694881777,0.0175824815241471,0.0236975155517089,0.0178131447721477,0.0112090694881777
0.01408,0,0,0.017587741274145,0.0242021081320148,1.59537056266298,1.74532925199433,0,0,0,0,0,0,0,0,0.0178155644708586,0.0107044769078718,0.017587741274145,0.0242021081320148,0.0178155644708586,0.0107044769078718
0.0143,0,0,0.0175931121935815,0.0247001942616531,1.59575453509842,1.74532925199433,0,0,0,0,0,0,0,0,0.0178178730001308,0.0102063907782335,0.0175931121935815,0.0247001942616531,0.0178178730001308,0.0102063907782335
0.01452,0,0,0.0175985935526509,0.0251912666470119,1.59613850753386,1.74532925199433,0,0,0,0,0,0,0,0,0.0178200710897702,0.00971531839287468,0.0175985935526509,0.0251912666470119,0.0178200710897702,0.00971531839287468
0.01474,0,0,0.0176041846215473,0.0256748179944795,1.5965224799693,1.74532925199433,0,0,0,0,0,0,0,0,0.0178221594695826,0.00923176704540704,0.0176041846215473,0.0256748179944795,0.0178221594695826,0.00923176704540704
0.01496,0,0,0.0176098797584478,0.0261505404535421,1.59690645240473,1.74532925199433,0,0,0,0,0,0,0,0,0.0178241437813909,0.00875604458634451,0.0176098797584478,0.0261505404535421,0.0178241437813909,0.00875604458634451
0.01518,0,0,0.0176156745799911,0.026618075076252,1.59729042484017,1.74532925199433,0,0,0,0,0,0,0,0,0.0178260284085564,0.00828850996363453,0.0176156745799911,0.026618075076252,0.0178260284085564,0.00828850996363453
0.0154,0,0,0.0176215719461672,0.0270767688121681,1.59767439727561,1.74532925199433,0,0,0,0,0,0,0,0,0.017827810491089,0.00782981622771848,0.0176215719461672,0.0270767688121681,0.017827810491089,0.00782981622771848
0.01562,0,0,0.0176275705215114,0.0275261389593068,1.59805836971105,1.74532925199433,0,0,0,0,0,0,0,0,0.0178294913644537,0.00738044608057978,0.0176275705215114,0.0275261389593068,0.0178294913644537,0.00738044608057978
0.01584,0,0,0.0176336689705587,0.0279657028156847,1.59844234214649,1.74532925199433,0,0,0,0,0,0,0,0,0.0178310723641151,0.00694088222420187,0.0176336689705587,0.0279657028156847,0.0178310723641151,0.00694088222420187
0.01606,0,0,0.0176398659578444,0.0283949776793184,1.59882631458193,1.74532925199433,0,0,0,0,0,0,0,0,0.0178325548255381,0.00651160736056816,0.0176398659578444,0.0283949776793184,0.0178325548255381,0.00651160736056816
0.01628,0,0,0.0176461560755236,0.0288137441121397,1.59921028701737,1.74532925199433,0,0,0,0,0,0,0,0,0.0178339441565678,0.00609284092774687,0.0176461560755236,0.0288137441121397,0.0178339441565678,0.00609284092774687
0.0165,0,0,0.01765253324606,0.0292218259690613,1.59959425945281,1.74532925199433,0,0,0,0,0,0,0,0,0.0178352464347401,0.00568475907082528,0.01765253324606,0.0292218259690613,0.0178352464347401,0.00568475907082528
0.01672,0,0,0.0176589997738157,0.0296185052471301,1.59997823188824,1.74532925199433,0,0,0,0,0,0,0,0,0.0178364593556932,0.00528807979275647,0.0176589997738157,0.0296185052471301,0.0178364593556932,0.00528807979275647
0.01694,0,0,0.0176655536519877,0.0300033426438085,1.60036220432368,1.74532925199433,0,0,0,0,0,0,0,0,0.0178375849262299,0.00490324239607812,0.0176655536519877,0.0300033426438085,0.0178375849262299,0.00490324239607812
0.01716,0,0,0.0176721928737736,0.0303758988565587,1.60074617675912,1.74532925199433,0,0,0,0,0,0,0,0,0.0178386251531529,0.00453068618332793,0.0176721928737736,0.0303758988565587,0.0178386251531529,0.00453068618332793
0.01738,0,0,0.0176789154323704,0.030735734582843,1.60113014919456,1.74532925199433,0,0,0,0,0,0,0,0,0.0178395820432648,0.0041708504570436,0.0176789154323704,0.030735734582843,0.0178395820432648,0.0041708504570436
0.0176,0,0,0.0176857118373316,0.0310831615338312,1.60151412163,1.74532925199433,0,0,0,0,0,0,0,0,0.0178404650870123,0.00382342350605534,0.0176857118373316,0.0310831615338312,0.0178404650870123,0.00382342350605534
0.01782,0,0,0.0176925835802658,0.0314173893273692,1.60189809406544,1.74532925199433,0,0,0,0,0,0,0,0,0.0178412727927869,0.00348919571251737,0.0176925835802658,0.0314173893273692,0.0178412727927869,0.00348919571251737
0.01804,0,0,0.017699528246372,0.0317380196051788,1.60228206650088,1.74532925199433,0,0,0,0,0,0,0,0,0.0178420075753895,0.00316856543470781,0.017699528246372,0.0317380196051788,0.0178420075753895,0.00316856543470781
0.01826,0,0,0.0177065432528174,0.0320446708716552,1.60266603893632,1.74532925199433,0,0,0,0,0,0,0,0,0.0178426720176529,0.00286191416823143,0.0177065432528174,0.0320446708716552,0.0178426720176529,0.00286191416823143
0.01848,0,0,0.0177136257794024,0.0323369978071622,1.60305001137175,1.74532925199433,0,0,0,0,0,0,0,0,0.0178432689397767,0.00256958723272434,0.0177136257794024,0.0323369978071622,0.0178432689397767,0.00256958723272434
0.0187,0,0,0.0177207687847884,0.0326152984163023,1.60343398380719,1.74532925199433,0,0,0,0,0,0,0,0,0.0178438053830995,0.00229128662358424,0.0177207687847884,0.0326152984163023,0.0178438053830995,0.00229128662358424
0.01892,0,0,0.0177279717529863,0.0328788762053879,1.60381795624263,1.74532925199433,0,0,0,0,0,0,0,0,0.0178442818636103,0.00202770883449872,0.0177279717529863,0.0328788762053879,0.0178442818636103,0.00202770883449872
0.01914,0,0,0.0177352316739337,0.0331274147909018,1.60420192867807,1.74532925199433,0,0,0,0,0,0,0,0,0.0178447013913717,0.00177917024898478,0.0177352316739337,0.0331274147909018,0.0178447013913717,0.00177917024898478
0.01936,0,0,0.0177425455375682,0.0333605977893272,1.60458590111351,1.74532925199433,0,0,0,0,0,0,0,0,0.017845066976446,0.0015459872505594,0.0177425455375682,0.0333605977893272,0.017845066976446,0.0015459872505594
0.01958,0,0,0.0177499087063202,0.0335785023478091,1.60496987354895,1.74532925199433,0,0,0,0,0,0,0,0,0.0178453832564028,0.00132808269207752,0.0177499087063202,0.0335785023478091,0.0178453832564028,0.00132808269207752
0.0198,0,0,0.0177573175965925,0.0337809507633406,1.60535384598439,1.74532925199433,0,0,0,0,0,0,0,0,0.0178456538148393,0.00112563427654601,0.0177573175965925,0.0337809507633406,0.0178456538148393,0.00112563427654601
0.02002,0,0,0.0177647695394796,0.0339675441607683,1.60573781841983,1.74532925199433,0,0,0,0,0,0,0,0,0.0178458813206609,0.000939040879118277,0.0177647695394796,0.0339675441607683,0.0178458813206609,0.000939040879118277
0.02024,0,0,0.0177722612262817,0.034138038367009,1.60612179085526,1.74532925199433,0,0,0,0,0,0,0,0,0.0178460690825676,0.00076854667287762,0.0177722612262817,0.034138038367009,0.0178460690825676,0.00076854667287762
0.02046,0,0,0.0177797884614009,0.034292482132371,1.6065057632907,1.74532925199433,0,0,0,0,0,0,0,0,0.0178462212961571,0.000614102907515593,0.0177797884614009,0.034292482132371,0.0178462212961571,0.000614102907515593
0.02068,0,0,0.0177873476204034,0.0344307355639789,1.60688973572614,1.74532925199433,0,0,0,0,0,0,0,0,0.0178463415858635,0.000475849475907676,0.0177873476204034,0.0344307355639789,0.0178463415858635,0.000475849475907676
0.0209,0,0,0.0177949355085055,0.034552516864601,1.60727370816158,1.74532925199433,0,0,0,0,0,0,0,0,0.0178464331464701,0.000354068175285602,0.0177949355085055,0.034552516864601,0.0178464331464701,0.000354068175285602
0.02112,0,0,0.0178025486291267,0.0346576439141594,1.60765768059702,1.74532925199433,0,0,0,0,0,0,0,0,0.0178464994745577,0.00024894112572718,0.0178025486291267,0.0346576439141594,0.0178464994745577,0.00024894112572718
0.02134,0,0,0.0178101829330539,0.0347462198733299,1.60804165303246,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465446193393,0.000160365166556712,0.0178101829330539,0.0347462198733299,0.0178465446193393,0.000160365166556712
0.02156,0,0,0.0178178347595288,0.0348181473741314,1.6084256254679,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465722415731,8.84376657551852e-05,0.0178178347595288,0.0348181473741314,0.0178465722415731,8.84376657551852e-05
0.02178,0,0,0.0178255006610956,0.0348732189371446,1.60880959790334,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465857887151,3.33661027419871e-05,0.0178255006610956,0.0348732189371446,0.0178465857887151,3.33661027419871e-05
0.022,0,0,0.0178331770234647,0.0349113132061878,1.60919357033877,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465888750548,-4.72816630125906e-06,0.0178331770234647,0.0349113132061878,0.0178465888750548,-4.72816630125906e-06
0.02222,0,0,0.0178408598681394,0.0349326201754766,1.60957754277421,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465854790889,-2.60351355900747e-05,0.0178408598681394,0.0349326201754766,0.0178465854790889,-2.60351355900747e-05
0.02244,0,0,0.0178485454984309,0.0349370889295867,1.60996151520965,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465792975061,-3.05038897000986e-05,0.0178485454984309,0.0349370889295867,0.0178465792975061,-3.05038897000986e-05
0.02266,0,0,0.0178562303233837,0.0349245781648231,1.61034548764509,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465739212622,-1.79931249364993e-05,0.0178562303233837,0.0349245781648231,0.0178465739212622,-1.79931249364993e-05
0.02288,0,0,0.017863910654413,0.0348950300376095,1.61072946008053,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465730389415,1.15550022770861e-05,0.017863910654413,0.0348950300376095,0.0178465730389415,1.15550022770861e-05
0.0231,0,0,0.0178715826821212,0.0348487200448638,1.61111343251597,1.74532925199433,0,0,0,0,0,0,0,0,0.0178465804599422,5.78649950227658e-05,0.0178715826821212,0.0348487200448638,0.0178465804599422,5.78649950227658e-05
0.02332,0,0,0.0178792426985882,0.0347856436922211,1.61149740495141,1.74532925199433,0,0,0,0,0,0,0,0,0.017846599892184,0.00012094134766549,0.0178792426985882,0.0347856436922211,0.017846599892184,0.00012094134766549
0.02354,0,0,0.0178868870201571,0.0347057295401767,1.61188137738685,1.74532925199433,0,0,0,0,0,0,0,0,0.0178466350193238,0.000200855499709881,0.0178868870201571,0.0347057295401767,0.0178466350193238,0.000200855499709881
0.02376,0,0,0.0178945119346119,0.0346089849479967,1.61226534982228,1.74532925199433,0,0,0,0,0,0,0,0,0.0178466895535778,0.000297600091889913,0.0178945119346119,0.0346089849479967,0.0178466895535778,0.000297600091889913
0.02398,0,0,0.0179021139919589,0.0344956773280898,1.61264932225772,1.74532925199433,0,0,0,0,0,0,0,0,0.0178467669449396,0.000410907711796765,0.0179021139919589,0.0344956773280898,0.0178467669449396,0.000410907711796765
0.0242,0,0,0.017909689569671,0.0343659029867926,1.61303329469316,1.74532925199433,0,0,0,0,0,0,0,0,0.0178468708159362,0.000540682053093978,0.017909689569671,0.0343659029867926,0.0178468708159362,0.000540682053093978
0.02442,0,0,0.0179172350178251,0.0342197310608277,1.6134172671286,1.74532925199433,0,0,0,0,0,0,0,0,0.0178470048164909,0.000686853979058872,0.0179172350178251,0.0342197310608277,0.0178470048164909,0.000686853979058872
0.02464,0,0,0.0179247467519373,0.0340572955851746,1.61380123956404,1.74532925199433,0,0,0,0,0,0,0,0,0.0178471725310874,0.000849289454711998,0.0179247467519373,0.0340572955851746,0.0178471725310874,0.000849289454711998
0.02486,0,0,0.017932221203036,0.0338787459783945,1.61418521199948,1.74532925199433,0,0,0,0,0,0,0,0,0.0178473775286975,0.00102783906149206,0.017932221203036,0.0338787459783945,0.0178473775286975,0.00102783906149206
0.02508,0,0,0.0179396548176613,0.0336842470426307,1.61456918443492,1.74532925199433,0,0,0,0,0,0,0,0,0.017847623362781,0.00122233799725592,0.0179396548176613,0.0336842470426307,0.017847623362781,0.00122233799725592
0.0253,0,0,0.0179470440578653,0.033473978963608,1.61495315687036,1.74532925199433,0,0,0,0,0,0,0,0,0.0178479135712858,0.00143260607627856,0.0179470440578653,0.033473978963608,0.0178479135712858,0.00143260607627856
0.02552,0,0,0.0179543854012119,0.0332481373106334,1.61533712930579,1.74532925199433,0,0,0,0,0,0,0,0,0.017848251676648,0.00165844772925315,0.0179543854012119,0.0332481373106334,0.017848251676648,0.00165844772925315
0.02574,0,0,0.0179616758708181,0.0330070085671361,1.61572110174123,1.74532925199433,0,0,0,0,0,0,0,0,0.0178486406557506,0.00189957647275048,0.0179616758708181,0.0330070085671361,0.0178486406557506,0.00189957647275048
0.02596,0,0,0.0179689118815659,0.032750805716586,1.61610507417667,1.74532925199433,0,0,0,0,0,0,0,0,0.0178490840937115,0.00215577932330059,0.0179689118815659,0.032750805716586,0.0178490840937115,0.00215577932330059
0.02618,0,0,0.0179760899541431,0.0324797699928093,1.61648904661211,1.74532925199433,0,0,0,0,0,0,0,0,0.0178495854698431,0.00242681504707725,0.0179760899541431,0.0324797699928093,0.0178495854698431,0.00242681504707725
