"time","damper.phi_rel","damper.w_rel","inertia3.phi","inertia3.w"
0.0115,-6.54136786433974e-05,-0.016915494616407,2.14528122041138e-06,0.000923878680047574
0.012,-7.42360534683866e-05,-0.0183834365144664,2.64837848325469e-06,0.00109230059673565
0.0125,-8.38065850462948e-05,-0.0199080042718463,3.24101899584559e-06,0.00128234080736556
0.013,-9.41534050529726e-05,-0.0214885093444473,3.93447167559322e-06,0.00149567175809026
0.0135,-0.000105304325646633,-0.0231242447113088,4.740720061977e-06,0.00173399487080696
0.014,-0.000117286774046722,-0.0248144802182029,5.67272380221119e-06,0.00199905890625693
0.0145,-0.000130127804927241,-0.0265584654802751,6.74433796649705e-06,0.00229264775501891
0.015,-0.000143854105655686,-0.0283554313290892,7.97025631517843e-06,0.00261657310715285
0.0155,-0.000158491977835471,-0.0302045899280842,9.36606834367696e-06,0.00297267379385512
0.016,-0.000174067305358887,-0.0321051344431088,1.09483841870978e-05,0.00336281807602333
0.0165,-0.00019060557195209,-0.0340562408125965,1.27347160108041e-05,0.00378889410388609
0.017,-0.000208131870132651,-0.0360570688410122,1.4743401242949e-05,0.00425280407836453
0.0175,-0.000226670832230927,-0.0381067611119962,1.69939107535559e-05,0.00475647109522088
0.018,-0.000246246663725945,-0.0402044448870697,1.95066518382562e-05,0.00530182868854404
0.0185,-0.000266883162864303,-0.0423492337690516,2.23028366250541e-05,0.00589081335862827
0.019,-0.000288603647250675,-0.0445402262241585,2.54048157917011e-05,0.00652537111034925
0.0195,-0.000311430980600495,-0.0467765074390076,2.88359119520458e-05,0.00720744871600562
0.02,-0.000335387584795676,-0.0490571507411866,3.26203283157428e-05,0.00793898762320722
0.0205,-0.000360495416269753,-0.0513812177506298,3.67832326647037e-05,0.00872192268066457
0.021,-0.000386775934231585,-0.0537477582368882,4.13508813116178e-05,0.00955818193798867
0.0215,-0.000414250132092946,-0.0561558121048526,4.63504333105595e-05,0.0104496784334933
0.022,-0.000442938549557943,-0.0586044104882566,5.18098616258827e-05,0.0113983055966977
0.0225,-0.000472861195816262,-0.0610925747972997,5.77582913625141e-05,0.0124059393444886
0.023,-0.000504037595792506,-0.0636193187324675,6.42257456119505e-05,0.013474430263881
0.0235,-0.000536486822291757,-0.0661836491674818,7.12429623704165e-05,0.0146056005225121
0.024,-0.000570227402630332,-0.0687845661293338,7.88418071500643e-05,0.0158012412520639
0.0245,-0.000605277368507735,-0.0714210640388769,8.70550048431691e-05,0.017063108346964
0.025,-0.000641654269548506,-0.074092132324047,9.59160453616266e-05,0.0183929203218269
0.0255,-0.000679375145314377,-0.0767967562083488,0.00010545928467899,0.0197923537163528
0.026,-0.000718456503479991,-0.0795339174985307,0.000115720016780673,0.021263038728505
0.0265,-0.000758914355450406,-0.0823025951948511,0.000126734275578218,0.0228065580093289
0.027,-0.000800764227008393,-0.0851017660832834,0.000138538755180866,0.0244244447544809
0.0275,-0.000844021090612822,-0.0879304059851942,0.00015117109424748,0.026118173553888
0.028,-0.000888699413302421,-0.090787490108344,0.000164669622417303,0.0278891614223653
0.0285,-0.000934813192779755,-0.0936719931833373,0.000179073166822364,0.0297387698398849
0.029,-0.000982375864168381,-0.0965828914554602,0.000194421446267245,0.0316682897142048
0.0295,-0.00103140036009039,-0.0995191625674625,0.000210754767211375,0.0336789459835169
0.03,-0.00108189912497165,-0.102479785808729,0.000228113932026604,0.0357718978479786
0.0305,-0.00113388408508,-0.105463743485493,0.00024654034137919,0.037948230427839
0.031,-0.00118736663979264,-0.108470021814152,0.000266076002630717,0.0402089501889349
0.0315,-0.00124235769614085,-0.111497610705888,0.000286763348558891,0.0425549888097442
0.032,-0.00129886767749581,-0.114545504101295,0.000308645170987095,0.0449872026318346
0.0325,-0.00135690646972371,-0.117612702435587,0.000331764821091093,0.0475063569640347
0.033,-0.00141648346747117,-0.12069821179496,0.000356165981280568,0.050113134072414
0.0335,-0.00147760760575706,-0.123801043128886,0.000381892507008066,0.0528081402382101
0.034,-0.00154028728440759,-0.126920216240008,0.000408988706751652,0.0555918801464339
0.0345,-0.00160453042269879,-0.130054758113973,0.000437499087181185,0.058464770111289
0.035,-0.00167034447604543,-0.133203702602776,0.000467468260293362,0.0614271418179497
0.0355,-0.00173773640778475,-0.136366092685335,0.00049894102216758,0.0644792287950904
0.036,-0.00180671269259931,-0.139540981008426,0.000531962308828511,0.0676211644584954
0.0365,-0.00187727934528601,-0.142727428901217,0.000566577057127647,0.0708529903413154
0.037,-0.00194944192690497,-0.145924506662957,0.000602830152467598,0.0741746557822303
0.0375,-0.00202320551030827,-0.149131296635862,0.000640766520840466,0.0775859991995207
0.038,-0.00209857471819658,-0.152346891386639,0.000680430961332498,0.0810867617368135
0.0385,-0.00217555374715591,-0.155570392405658,0.000721868039332323,0.084676597241338
0.039,-0.00225414631724949,-0.158800915113169,0.00076512221445936,0.0883550412278428
0.0395,-0.00233435571462565,-0.162037586152825,0.000810237671088967,0.0921215300730606
0.04,-0.00241618480746233,-0.165279542469655,0.000857258245247205,0.095975408394669
0.0405,-0.00249963602500235,-0.168525934410293,0.000906227444439707,0.0999159106718503
0.041,-0.00258471136861329,-0.171775925498688,0.00095718838253245,0.103942164213222
0.0415,-0.00267141243233771,-0.175028690986572,0.00101018369620449,0.108053199920699
0.042,-0.00275974040764597,-0.178283418214747,0.00106525549850278,0.112247951476747
0.0425,-0.00284969606831203,-0.18153930969165,0.00112244536674733,0.116525237278183
0.043,-0.00294127979662584,-0.184795580623904,0.0011817942562605,0.120883777623301
0.0435,-0.00303449159853974,-0.188051457377644,0.00124334245064847,0.125322205877742
0.044,-0.00312933108115487,-0.191306182750866,0.00130712952677271,0.129839036700344
0.0445,-0.00322579747925335,-0.19455901265356,0.00137319429221971,0.134432688478283
0.045,-0.00332388966672383,-0.197809214685163,0.00144157475491996,0.139101493681152
0.0455,-0.00342360614900571,-0.201056071824299,0.00151230804693118,0.143843677224976
0.046,-0.00352494507488762,-0.204298881280014,0.00158543038312979,0.148657365149044
0.0465,-0.00362790424792366,-0.207536952907332,0.00166097703654225,0.153540595964352
0.047,-0.00373248113179807,-0.210769609696299,0.00173898228447383,0.158491319072907
0.0475,-0.00383867285135924,-0.213996190285234,0.00181947931611406,0.163507380608153
0.048,-0.00394647620521006,-0.217216046295744,0.00190250023584075,0.168586541467515
0.0485,-0.00405588767260352,-0.22042854084643,0.00198807606505062,0.173726487935316
0.049,-0.00416690341683651,-0.223633053271044,0.00207623656076074,0.178924804010286
0.0495,-0.00427951929457853,-0.226828975737316,0.00216701026436007,0.1841789937606
0.05,-0.00439373085974666,-0.230015711532042,0.00226042453239301,0.189486493280578
0.0505,-0.00450953337392247,-0.233192678868933,0.00235650533691008,0.194844648800544
0.051,-0.00462692181140864,-0.23635930896098,0.00245527729517543,0.20025072998318
0.0515,-0.00474589086246688,-0.239515044584061,0.00255676369629966,0.205701940150194
0.052,-0.00486643494147396,-0.242659340630389,0.00266098642605253,0.211195414376736
0.0525,-0.00498854819829603,-0.245791665729578,0.00276796583283183,0.216728211090717
0.053,-0.00511222451783422,-0.248911499807053,0.00287772081479663,0.222297328397727
0.0535,-0.00523745752056853,-0.252018332862028,0.00299026886002194,0.227899712918392
0.054,-0.00536424058624523,-0.255111668494371,0.003105625757275,0.233532239961599
0.0545,-0.00549256684748883,-0.258191020970487,0.0032238057441813,0.239191732732073
0.055,-0.00562242918438122,-0.261255913540815,0.00334482160917598,0.244874973845038
0.0555,-0.00575382025469862,-0.264305881696619,0.00346868435868218,0.250578687341912
0.056,-0.00588673248611459,-0.267340470922753,0.00359540335529027,0.256299553623682
0.0565,-0.00602115807355245,-0.270359235612817,0.0037249863802059,0.262034217350459
0.057,-0.00615708899167439,-0.273361739512745,0.00385743952723298,0.267779286330049
0.0575,-0.0062945170097314,-0.276347556382455,0.00399276707106393,0.273531329126606
0.058,-0.00643343368069171,-0.279316268129862,0.00413097162021239,0.279286887549779
0.0585,-0.00657383033808751,-0.282267463951448,0.00427205417810984,0.285042483142627
0.059,-0.00671569813175705,-0.285200742299527,0.00441601379954907,0.290794607331434
0.0595,-0.00685902800959626,-0.288115708790265,0.00456284781233312,0.296539735093461
0.06,-0.0070038106864804,-0.291011974381045,0.00471255214769774,0.30227433659306
0.0605,-0.00715003672030913,-0.293889158267803,0.00486512061830361,0.307994862744814
0.061,-0.00729769647004676,-0.296746885393859,0.00502054535947538,0.313697760665785
0.0615,-0.00744678010889386,-0.299584786476234,0.00517881672697768,0.319379475163726
0.062,-0.00759727762875403,-0.302402497634477,0.00533992328059903,0.325036452430084
0.0625,-0.00774917884413105,-0.305199659993476,0.00550385177335143,0.330665143877297
0.063,-0.00790247338675135,-0.307975919440662,0.00567058722315166,0.336262008554719
0.0635,-0.00805715070380193,-0.310730926323023,0.00584011295235,0.341823516118612
0.064,-0.00821320010371851,-0.313464334352598,0.00601241020438203,0.347346157089412
0.0645,-0.00837061071893365,-0.316175800894258,0.00618745849891718,0.352826440382774
0.065,-0.00852937152167097,-0.318864986370483,0.00636523551525451,0.358260898970144
0.0655,-0.00868947132764493,-0.32153155386746,0.00654571708327696,0.363646093685817
0.066,-0.00885089879976069,-0.324175168741177,0.00672887717440572,0.368978617033998
0.0665,-0.00901364212195454,-0.326795489979521,0.00691469105371368,0.374255137181557
0.067,-0.00917768957519797,-0.329392184111678,0.00710312978628568,0.379472332043122
0.0675,-0.00934302937524345,-0.331964920666622,0.00729416181856942,0.384626913305782
0.068,-0.00950964948082654,-0.334513366893247,0.00748775484285312,0.389715654052992
0.0685,-0.00967753769491152,-0.337037189804375,0.00768387485340416,0.394735380687952
0.069,-0.00984668166685669,-0.339536055744498,0.00788248615212899,0.399682976927606
0.0695,-0.0100170688684501,-0.342009630337523,0.00808355159489329,0.404555384383044
0.07,-0.0101886861849574,-0.344457584033188,0.00828703638367379,0.409349552844734
0.0705,-0.010361520983004,-0.346879576176623,0.00849289825670691,0.414062583502783
0.071,-0.0105355602203284,-0.349275267553998,0.00870109571347957,0.418691616355399
0.0715,-0.0107107906960505,-0.351644316352237,0.00891158573530264,0.42323386661527
0.072,-0.0108871990517574,-0.353986377742456,0.00912432380091042,0.427686628562581
0.0725,-0.0110647717725898,-0.356301103463405,0.00933926390206011,0.432047279398035
0.073,-0.0112434949474375,-0.358588149766655,0.00955636079987863,0.436313220108389
0.0735,-0.011423354414309,-0.360847171991703,0.00977556869834919,0.440481917046309
0.074,-0.0116043363115054,-0.363077805054864,0.00999683614302698,0.444551049619153
0.0745,-0.0117864263781422,-0.365279687350578,0.0102201125532465,0.448518330959939
0.075,-0.0119696101826568,-0.367452452440634,0.0104453461222579,0.452381571246093
0.0755,-0.0121538731226433,-0.369595728681058,0.0106724838444719,0.456138681225118
0.076,-0.0123392004246859,-0.371709138849019,0.0109014715427046,0.459787675740256
0.0765,-0.0125255767141259,-0.373792332131162,0.0111322580505691,0.463326449487353
0.077,-0.01271298688642,-0.375844918170658,0.011364786819394,0.466753242109713
0.0775,-0.0129014156300631,-0.37786650258043,0.0115990005532033,0.470066389145843
0.078,-0.0130908473655617,-0.379856691149619,0.0118348418239699,0.473264293322801
0.0785,-0.0132812663240494,-0.381815083542416,0.0120722523377075,0.476345469805273
0.079,-0.0134726565460301,-0.383741273007062,0.0123111729722578,0.479308549143351
0.0795,-0.0136650018293902,-0.385634853176188,0.0125515443661875,0.482152231069391
0.08,-0.0138582854965369,-0.387495450150449,0.0127933094725986,0.484875063053296
0.0805,-0.0140524911306286,-0.389322619118665,0.0130364055852714,0.487476157771801
0.081,-0.0142476019204179,-0.391115935471541,0.0132807714800518,0.489954562518983
0.0815,-0.0144436008459849,-0.392874968372404,0.0135263454212797,0.492309443321563
0.082,-0.014640470676719,-0.394599280572694,0.0137730652078518,0.494540087148608
0.0825,-0.0148381939692994,-0.396288428227456,0.0140208682192845,0.496645904121239
0.083,-0.0150367529705416,-0.39794198780127,0.0142696928148956,0.49862624201773
0.0835,-0.0152361297249341,-0.399559524686909,0.0145194768216414,0.500480604640244
0.084,-0.0154363061650071,-0.401140566713253,0.014770156266163,0.502208836304835
0.0845,-0.0156372639344161,-0.402684653763621,0.0150216679084122,0.503810778976542
0.085,-0.0158389844477626,-0.404191319982403,0.0152739484081832,0.505286396487621
0.0855,-0.0160414488881789,-0.405660093703214,0.0155269343768029,0.506635775966599
0.086,-0.0162446381853478,-0.407090528621952,0.0157805633128765,0.507858912346652
0.0865,-0.0164485330368232,-0.408482165822531,0.0160347725815522,0.508955972935858
0.087,-0.0166531139200669,-0.409834510629775,0.0162894988133112,0.50992745904845
0.0875,-0.0168583610588902,-0.411147082269139,0.0165446793627818,0.510773862167772
0.088,-0.0170642544321265,-0.412419396090799,0.0168002518595047,0.511495788287524
0.0885,-0.0172707737711232,-0.413650963647826,0.0170561542638674,0.512093958299286
0.089,-0.0174778986556329,-0.414841315897619,0.0173123247481281,0.512569046309295
0.0895,-0.0176856083824287,-0.415989972994986,0.017568701981437,0.512921892294039
0.09,-0.0178938819155119,-0.417096433259123,0.0178252252698198,0.513153580366155
0.0905,-0.0181026980181451,-0.418160204867876,0.0180818343729593,0.513265217564952
0.091,-0.0183120352009981,-0.419180794340131,0.0183384696478442,0.513258015518777
0.0915,-0.0185218717201381,-0.420157706731053,0.0185950721038188,0.513133290012052
0.092,-0.0187321857354208,-0.421090467441534,0.0188515828386421,0.512892306066494
0.0925,-0.0189429550823748,-0.421978591945613,0.0191079439660791,0.512536495274438
0.093,-0.0191541572325195,-0.422821580909354,0.0193640988163285,0.512067491648823
0.0935,-0.0193657694780698,-0.423618945546055,0.019619991270537,0.511486951361326
0.094,-0.0195777688585774,-0.424370198197224,0.0198755660911839,0.51079662102657
0.0945,-0.0197901321597366,-0.425074852637827,0.0201307689739802,0.509998336482943
0.095,-0.0200028361247803,-0.425732447001444,0.0203855457024347,0.509093855968309
0.0955,-0.0202158571330092,-0.426342510007482,0.0206398435516307,0.508085108393086
0.096,-0.020429171197399,-0.42690456113879,0.0208936113451889,0.506974193055497
0.0965,-0.0206427541714418,-0.427418133082272,0.0211467986290544,0.505763216364701
0.097,-0.0208565816641579,-0.427882763118286,0.0213993560770889,0.504454355896364
0.0975,-0.0210706290399553,-0.428297993537911,0.0216512355385258,0.503049858353293
0.098,-0.0212848717056904,-0.428663391706349,0.0219023886635395,0.501551887285037
0.0985,-0.0214992846513421,-0.428978519069513,0.0221527692240441,0.499962761257306
0.099,-0.021713842509463,-0.429242935647736,0.0224023328661165,0.49828492063857
0.0995,-0.0219285197871866,-0.429456216333185,0.0226510360081294,0.496520804119554
0.1,-0.0221432907660602,-0.429617944464804,0.0228988363834182,0.494672898999586
0.1005,-0.0223581295032539,-0.429727712337952,0.023145693081051,0.492743738440844
0.101,-0.0225730101978807,-0.42978513508365,0.0233915645475089,0.490735785433712
0.1015,-0.0227879065774565,-0.429789828667355,0.0236364120607416,0.488651620799409
0.102,-0.0230027920464969,-0.429741415795624,0.0238801989478014,0.48649389471199
0.1025,-0.0232176399256138,-0.429639535136699,0.024122889297046,0.48426525013932
0.103,-0.02343242334099,-0.429483837738656,0.0243644486229302,0.481968354767082
0.1035,-0.0236471152272214,-0.429273987598826,0.0246048438976586,0.479605897746441
0.104,-0.0238616887476557,-0.429009668609538,0.0248440411054861,0.477180513794742
0.1045,-0.024076116561547,-0.428690573891583,0.0250820096398064,0.474694907957209
0.105,-0.0242903710710825,-0.428316410093004,0.0253187208858552,0.472151809864985
0.1055,-0.0245044246357839,-0.427886901189613,0.0255541469970079,0.469553933670197
0.106,-0.0247182494638809,-0.427401787351988,0.0257882615878632,0.466903994189755
0.1065,-0.0249318176169322,-0.426860825542055,0.0260210397553425,0.464204703343564
0.107,-0.0251451014552965,-0.426263789739258,0.0262524554009969,0.461458731938434
0.1075,-0.0253580728338955,-0.42561047221677,0.026482486203751,0.458668769688722
0.108,-0.025570703438693,-0.42490068385924,0.0267111116094392,0.455837495567904
0.1085,-0.0257829649555434,-0.424134254621387,0.0269383118465346,0.45296756133717
0.109,-0.0259948289730613,-0.423311034210075,0.0271640685701452,0.450061595982043
0.1095,-0.0262062669890336,-0.422430892679398,0.0273883648721456,0.447122202009756
0.11,-0.0264172508610095,-0.421493713258392,0.0276111824816524,0.444151959257087
0.1105,-0.0266277519677836,-0.42049940772142,0.0278325071197658,0.441153406901114
0.111,-0.0268377416194678,-0.419447909924436,0.0280523259563442,0.438129046581936
0.1115,-0.0270471911739649,-0.418339174475417,0.0282706269239412,0.435081340561044
0.112,-0.0272560719558037,-0.417173178860889,0.0284873992819025,0.432012706537889
0.1125,-0.0274643552642762,-0.415949924010855,0.0287026336155883,0.428925513976423
0.113,-0.0276720128108328,-0.414669418504637,0.0289163189849407,0.425822138526739
0.1135,-0.0278790158836935,-0.413331711282592,0.0291284485254536,0.422704844190393
0.114,-0.0280853358084864,-0.411936874966157,0.0293390164423851,0.419575840887747
0.1145,-0.0282909440128457,-0.410485004271046,0.0295480176350294,0.416437288425814
0.115,-0.0284958119633746,-0.408976219284588,0.029755448168593,0.413291283192309
0.1155,-0.0286999111753766,-0.407410665969882,0.029961305262827,0.410139854697993
0.116,-0.0289032136108098,-0.405788491198145,0.0301655845247566,0.406985074846499
0.1165,-0.029105690902347,-0.404109894801732,0.0303682855146067,0.403828826343038
0.117,-0.0293073148250696,-0.402375099768342,0.0305694084550722,0.400672933375809
0.1175,-0.0295080573150919,-0.400584352161678,0.0307689541568196,0.397519160740641
0.118,-0.029707890426301,-0.398737925102432,0.0309669243832934,0.394369194996324
0.1185,-0.0299067863414691,-0.396836119181802,0.0311633218295429,0.391224641408045
0.119,-0.030104717698158,-0.394879228873448,0.0313581476399515,0.388087185041682
0.1195,-0.0303016569454752,-0.392867613625954,0.0315514065029389,0.384958246487395
0.12,-0.0304975767697957,-0.390801653493214,0.0317431033883006,0.381839195004562
0.1205,-0.0306924500810608,-0.38868175222813,0.0319332437200303,0.378731332526014
0.121,-0.0308862499895653,-0.386508341403732,0.0321218336235108,0.375635872702105
0.1215,-0.0310789498181441,-0.384281880710686,0.0323088798959428,0.372553938404246
0.122,-0.0312705233253507,-0.38200281700241,0.0324943880009373,0.369486767369171
0.1225,-0.0314609442681825,-0.379671672469689,0.0326783662479352,0.366435266314602
0.123,-0.0316501867173379,-0.377288985682918,0.0328608229245272,0.363400307417844
0.1235,-0.031838225032624,-0.374855319080504,0.0330417666113015,0.360382689537304
0.124,-0.0320250338575749,-0.372371262701267,0.0332212063167917,0.357383118385099
0.1245,-0.0322105881323293,-0.369837434346819,0.0333991514414343,0.354402204712376
0.125,-0.0323948631900227,-0.367254432799702,0.0335756103893751,0.351440705863342
0.1255,-0.0325778345877151,-0.36462294026204,0.0337505934783247,0.348498993739051
0.126,-0.0327594782485991,-0.361943649819639,0.0339241108095631,0.345577429865737
0.1265,-0.0329397704528193,-0.359217278003795,0.0340961725890415,0.342676299298923
0.127,-0.0331186878454215,-0.356444567724042,0.034266789171136,0.339795794446543
0.1275,-0.0332962074494936,-0.353626288282761,0.0344359710183483,0.336936014020315
0.128,-0.0334723066173854,-0.350763184575865,0.0346037280323435,0.33409723042869
0.1285,-0.0336469631815795,-0.347856090133039,0.0347700709119904,0.331279291632513
0.129,-0.0338201553653955,-0.344905843069718,0.0349350100730502,0.328482064185371
0.1295,-0.033991861817727,-0.341913303824332,0.0350985558271395,0.325705338559226
0.13,-0.0341620616284207,-0.338879357010019,0.0352607183641601,0.322948818390667
0.1305,-0.0343307343412301,-0.335804911275384,0.0354215077100969,0.320212120245065
0.131,-0.0344978597457516,-0.3326908467116,0.0355809338607621,0.317495054176633
0.1315,-0.0346634183915017,-0.329538133644404,0.0357390063406583,0.31479698682759
0.132,-0.0348273912131837,-0.326347740485575,0.0358957344694058,0.312117333738184
0.1325,-0.0349897596383887,-0.323120656080132,0.0360511272441134,0.309455438735938
0.133,-0.035150505603768,-0.319857890331046,0.0362051932946134,0.306810569610246
0.1335,-0.0353096115661579,-0.316560473750041,0.0363579408449291,0.304181919542983
0.134,-0.0354670601328052,-0.313229406481131,0.0365093786905031,0.301568881353423
0.1345,-0.0356228349573691,-0.309865775232518,0.0366595137999288,0.298970415147637
0.135,-0.0357769200468624,-0.306470659415738,0.036808353154292,0.29638555411106
0.1355,-0.0359292999637022,-0.303045156023125,0.0369559031994915,0.293813269191751
0.136,-0.0360799598369282,-0.299590379191093,0.0371021698074562,0.291252470463617
0.1365,-0.0362288853609464,-0.296107458690665,0.0372471582800771,0.288702014308612
0.137,-0.0363760623147613,-0.292597497186591,0.0373908749948891,0.286160934248205
0.1375,-0.0365214777493017,-0.289061670929837,0.0375333233395314,0.28362789375687
0.138,-0.0366651190491422,-0.285501147676976,0.0376745069238564,0.281101630481979
0.1385,-0.0368069742005898,-0.281917108340589,0.0378144286616829,0.2785808378011
0.139,-0.0369470318014015,-0.278310746423439,0.0379530907371544,0.276064166885569
0.1395,-0.0370852810413994,-0.274683265769477,0.0380904946819611,0.27355023790126
0.14,-0.0372217111473201,-0.271035847328006,0.0382266434935529,0.27103781942305
0.1405,-0.0373563127944252,-0.267369729668446,0.0383615362610133,0.268525390348083
0.141,-0.0374890769704504,-0.263686142147267,0.0384951724962,0.266011501694609
0.1415,-0.037619995297164,-0.259986322377958,0.0386275509121504,0.26349468075732
0.142,-0.0377490600382275,-0.256271515557799,0.0387586693965141,0.260973433753945
0.1425,-0.0378762640574948,-0.252542971926724,0.0388885251842553,0.258446258565871
0.143,-0.0380016002276816,-0.248801923511148,0.0390171172402541,0.255911769420633
0.1435,-0.0381250629904878,-0.245049641954005,0.039144439991558,0.253368383393005
0.144,-0.0382466470787664,-0.241287389385033,0.039270488470196,0.25081458490542
0.1445,-0.0383663478765614,-0.237516431020782,0.03939525687061,0.248248856647403
0.145,-0.0384841614248303,-0.233738034410802,0.0395187385316842,0.245669682657673
0.1455,-0.0386000843552337,-0.22995346714232,0.0396409262160244,0.243075559588939
0.146,-0.038714113299153,-0.226163983299085,0.0397618145577808,0.24046506766837
0.1465,-0.0388262465179438,-0.222370857521142,0.0398813933315462,0.237836688980586
0.147,-0.0389364825434201,-0.218575354994064,0.0399996530760262,0.235188965852883
0.1475,-0.039044820560113,-0.214778738764283,0.0401165835200898,0.232520461104323
0.148,-0.0391512604086595,-0.210982268935275,0.04023217357444,0.229829761393253
0.1485,-0.0392558024951901,-0.207187201203436,0.0403464117157523,0.227115483705834
0.149,-0.0393584472332109,-0.203394782110014,0.0404592883226923,0.224376297465862
0.1495,-0.0394591966674005,-0.199606259619696,0.0405707889022219,0.221610873737661
0.15,-0.0395580530934083,-0.195822872597888,0.0406808998579,0.218817934805191
0.1505,-0.0396550194456457,-0.192045852707092,0.0407896068766382,0.21599624467509
0.151,-0.039750099298241,-0.188276423585997,0.0408968949305329,0.213144612505535
0.1515,-0.0398432967526134,-0.184515800798353,0.0410027487501771,0.210261891036681
0.152,-0.0399346159388838,-0.180765194403683,0.0411071549037715,0.207346957997052
0.1525,-0.0400240625620905,-0.177025797644926,0.0412100953732298,0.204398787655359
0.153,-0.0401116425604597,-0.173298795243589,0.0413115531393572,0.201416395056994
0.1535,-0.0401973624823377,-0.169585360026165,0.0414115106202435,0.198398856027845
0.154,-0.040281229484711,-0.16588665211975,0.041509949683221,0.19534531049581
0.1545,-0.0403632512040281,-0.162203820836819,0.0416068521776726,0.192254949930757
0.155,-0.0404434353363281,-0.158538012681688,0.0417022016535185,0.189126968631187
0.1555,-0.0405217910440204,-0.154890340889877,0.0417959776292028,0.185960742188876
0.156,-0.0405983277069016,-0.151261910894636,0.0418881606919325,0.182755675660354
0.1565,-0.0406730552729613,-0.147653812103863,0.041978731072746,0.179511250701571
0.157,-0.0407459842545652,-0.144067117144929,0.0420676686680007,0.176227028598824
0.1575,-0.0408171255898169,-0.14050288609596,0.0421549535894976,0.172902624452432
0.158,-0.040886490311958,-0.136962177816886,0.0422405674672796,0.169537640287499
0.1585,-0.040954090767653,-0.13344600399431,0.0423244886792884,0.166131929571609
0.159,-0.0410199395070902,-0.129955369295298,0.0424066967097796,0.162685363582812
0.1595,-0.0410840495953713,-0.126491258954157,0.0424871709348945,0.159197901883635
0.16,-0.0411464346065518,-0.123054638096538,0.0425658906525535,0.155669594893342
0.1605,-0.041207108484613,-0.119646458569295,0.0426428355979415,0.152100543490522
0.161,-0.0412660853036655,-0.116267671454221,0.0427179868267165,0.148490826076007
0.1615,-0.0413233802639056,-0.112919169878675,0.0427913230887127,0.144840824679207
0.162,-0.0413790087568163,-0.109601840731204,0.0428628242473509,0.141150927594117
0.1625,-0.0414329866265256,-0.106316548907474,0.0429324703340357,0.137421618272649
0.163,-0.0414853301619796,-0.10306413673967,0.043000241584862,0.133653477294087
0.1635,-0.0415360559677844,-0.0998454334820026,0.0430661188632784,0.129847127220023
0.164,-0.0415851808081317,-0.0966612670270431,0.0431300841683727,0.126003164779149
0.1645,-0.041632722362875,-0.0935124000219127,0.0431921182415841,0.122122522429461
0.165,-0.0416786984920927,-0.0903995896029103,0.0432522029179545,0.118206127819056
0.1655,-0.0417231274399208,-0.0873235692823133,0.0433103204895404,0.114255005390283
0.166,-0.0417660278252064,-0.0842850485037544,0.043366453746954,0.110270277633698
0.1665,-0.0418074185329538,-0.0812847246210851,0.0434205862489875,0.106253096334003
0.167,-0.041847318627374,-0.0783232921719236,0.0434727025425705,0.102204589060793
0.1675,-0.0418857478666739,-0.0754013767965774,0.0435227869992874,0.0981262302928451
0.168,-0.0419227261788868,-0.0725195992636176,0.0435708250405305,0.0940194793737776
