"time","elastoGap1.v_rel","elastoGap2.s_rel","springDamper1.v_rel","springDamper2.s_rel"
0.49,-3.42715070789836,1.17999749904435,-4.00910544789571,2.15370367220248
0.495,-3.42715063128081,1.19713325311062,-3.93317088073158,2.17355970813111
0.5,-3.42715054611981,1.21426900696902,-3.85641496896398,2.19303399224629
0.505,-3.42715050078694,1.23140476011846,-3.77888810029191,2.21212256615438
0.51,-3.42715044376672,1.24854051306272,-3.7006401342053,2.2308216534143
0.515,-3.42715040866032,1.26567626554867,-3.62172073027725,2.249127803862
0.52,-3.42715039265918,1.28281201766599,-3.54217901545167,2.26703778228644
0.525,-3.42715038656853,1.29994776958661,-3.46206370059081,2.28454859762344
0.53,-3.42715038800499,1.31708352144576,-3.38142316750298,2.30165751295102
0.535,-3.42715039672266,1.33421927321327,-3.30030512926937,2.31836200625763
0.54,-3.42715040283808,1.35135502508721,-3.21875707248551,2.33465982160413
0.545,-3.42715040952685,1.36849077700901,-3.13682577336376,2.35054891467389
0.55,-3.42715041437724,1.38562652899902,-3.05455763878758,2.3660274902673
0.555,-3.4271504140144,1.40276228108443,-2.97199855113513,2.38109398224544
0.56,-3.42715040538786,1.41989803328416,-2.88919375271624,2.39574703704298
0.565,-3.42715038594465,1.4370337855926,-2.80618803782435,2.40998554273106
0.57,-3.42715035263029,1.45416953800763,-2.72302560465358,2.42380860598565
0.575,-3.42715030200039,1.47130529052747,-2.63975007184984,2.43721555466183
0.58,-3.42715024464276,1.48844104298116,-2.55640443195994,2.45020592630155
0.583372760305665,-3.42715020688019,1.50000000000107,-2.50016522999728,2.45873319885274
0.583372760305665,-3.42715020688019,1.50000000000107,-2.50016522999728,2.45873319885274
0.585,-3.42715020688019,1.50557679485615,-2.47303107117376,2.46277949000573
0.59,-3.42715020688019,1.52271254589056,-2.3896738624366,2.47493624679877
0.595,-3.42715020688019,1.53984829692496,-2.30637363292617,2.48667636584224
0.6,-3.42715020688019,1.55698404795936,-2.22316876044577,2.49800022125239
0.605,-3.42715020688019,1.57411979899376,-2.140098454571,2.50890838640189
0.61,-3.42715020688019,1.59125555002816,-2.05720044832345,2.51940161165144
0.615,-3.42715020688019,1.60839130106256,-1.97451510447851,2.52948085747386
0.62,-3.42715020688019,1.62552705209696,-1.89208081011951,2.53914728207586
0.625,-3.42715020688019,1.64266280313136,-1.80993492933592,2.5484022372977
0.63,-3.42715020688019,1.65979855416576,-1.72811394486236,2.55724725516984
0.635,-3.42715020688019,1.67693430520016,-1.64665370403342,2.56568404589043
0.64,-3.42715020688019,1.69407005623457,-1.56558940320321,2.57371448122009
0.645,-3.42715020688019,1.71120580726897,-1.48495511468137,2.58134064080858
0.65,-3.42715020688019,1.72834155830337,-1.40478423320462,2.58856477677098
0.655,-3.42715020688019,1.74547730933777,-1.32510971236145,2.5953892816499
0.66,-3.42715020688019,1.76261306037217,-1.2459638041407,2.6018167168469
0.665,-3.42715020688019,1.77974881140657,-1.16737786474002,2.60784981244986
0.67,-3.42715020688019,1.79688456244097,-1.08938255912327,2.61349143912451
0.675,-3.42715020688019,1.81402031347537,-1.01200785510976,2.61874463684111
0.68,-3.42715020688019,1.83115606450977,-0.935282879863319,2.62361256652383
0.685,-3.42715020688019,1.84829181554417,-0.859236093572602,2.62809856397514
0.69,-3.42715020688019,1.86542756657857,-0.78389509875857,2.63220607159103
0.695,-3.42715020688019,1.88256331761297,-0.709286802725156,2.63593870387461
0.7,-3.42715020688019,1.89969906864738,-0.635437309840958,2.63930017923441
0.705,-3.42715020688019,1.91683481968178,-0.562371965963851,2.64229436280362
0.71,-3.42715020688019,1.93397057071618,-0.490115352837174,2.64492523626835
0.715,-3.42715020688019,1.95110632175058,-0.418691282647185,2.64719690070295
0.72,-3.42715020688019,1.96824207278498,-0.348122801082523,2.64911357748998
0.725,-3.42715020688019,1.98537782381938,-0.278432194656664,2.65067960271439
0.73,-3.42715020688019,2.00251357485378,-0.209640979866601,2.65189941956599
0.735,-3.42715020688019,2.01964932588818,-0.141769911185498,2.65277757814944
0.74,-3.42715020688019,2.03678507692258,-0.0748389757167013,2.65331872943731
0.745,-3.42715020688019,2.05392082795698,-0.00886737333109404,2.6535276141056
0.75,-3.42715020688019,2.07105657899138,0.0561264377412622,2.65340907529933
0.755,-3.42715020688019,2.08819233002579,0.120124775139718,2.65296804221593
0.76,-3.42715020688019,2.10532808106019,0.183110723941232,2.65220952928515
0.765,-3.42715020688019,2.12246383209459,0.245068030871868,2.65113865234237
0.77,-3.42715020688019,2.13959958312899,0.305981274500712,2.6497605923321
0.775,-3.42715020688019,2.15673533416339,0.365835790142407,2.64808060564636
0.78,-3.42715020688019,2.17387108519779,0.424617649589681,2.64610402403864
0.785,-3.42715020688019,2.19100683623219,0.48231364093588,2.64383624300904
0.79,-3.42715020688019,2.20814258726659,0.538911265613123,2.64128271797778
0.795,-3.42715020688019,2.22527833830099,0.594398826568167,2.63844897512792
0.8,-3.42715020688019,2.24241408933539,0.648765335446077,2.63534059311606
0.805,-3.42715020688019,2.2595498403698,0.702000530420903,2.63196320358507
0.81,-3.42715020688019,2.2766855914042,0.754094719985948,2.62832248980003
0.815,-3.42715020688019,2.2938213424386,0.805039110666082,2.62442417769389
0.82,-3.42715020688019,2.310957093473,0.85482555540178,2.62027403599994
0.825,-3.42715020688019,2.3280928445074,0.903446612832939,2.61587787150779
0.83,-3.42715020688019,2.3452285955418,0.950895452404216,2.61124153308589
0.835,-3.42715020688019,2.3623643465762,0.99716596365193,2.60637089822513
0.84,-3.42715020688019,2.3795000976106,1.0422527653887,2.60127186815156
0.845,-3.42715020688019,2.396635848645,1.08615112278772,2.59595037082357
0.85,-3.42715020688019,2.4137715996794,1.12885694446781,2.59041235889541
0.855,-3.42715020688019,2.4309073507138,1.1703667252109,2.58466381411857
0.86,-3.42715020688019,2.44804310174821,1.21067771818692,2.57871071615659
0.865,-3.42715020688019,2.46517885278261,1.24978777773629,2.5725590624821
0.87,-3.42715020688019,2.48231460381701,1.28769539369548,2.56621485857373
0.875,-3.42715020688019,2.49945035485141,1.3243995899002,2.55968413079492
0.875160379649849,-3.42715020688019,2.50000000000157,1.32555698695638,2.55947163162814
0.875160379649849,-3.42715020688019,2.50000000000157,1.32555698695638,2.55947163162814
0.88,-3.42634755643406,2.51658456072074,1.35990018116086,2.55297305609323
0.885,-3.42383295367553,2.53370932207798,1.39419758082284,2.54608829632513
0.89,-3.41960690482482,2.55081653362936,1.42729276776647,2.53903554552646
0.895,-3.41367137784602,2.56789873539752,1.45918711356105,2.53182004402064
0.9,-3.40602950366871,2.58494682688725,1.48988277965799,2.52444818465615
0.905,-3.39668500786202,2.60195261301937,1.51938231156558,2.51692572455364
0.91,-3.3856424441896,2.61890816008131,1.54768878923092,2.5092582377931
0.915,-3.37290712196353,2.63580507075164,1.57480578318128,2.50145162471157
0.92,-3.35848523750108,2.65263419556392,1.60073744514548,2.49351231457783
0.925,-3.34238455744207,2.66938717724195,1.62548889750672,2.48544618264339
0.93,-3.32461231739639,2.68605544557583,1.64906492476312,2.477259253284
0.935,-3.30517805158354,2.70263071247716,1.67147172660089,2.46895735696257
0.94,-3.28409115247651,2.71910463615285,1.69271539207578,2.46054636281074
0.945,-3.2613620382256,2.73546898788892,1.71280262932476,2.45203206306457
0.95,-3.23700239730593,2.75171559361173,1.73174085146381,2.44342021876429
0.955,-3.21102411025433,2.76783630210311,1.74953758886079,2.43471657526074
0.96,-3.18344004516845,2.78382302964276,1.76620093822428,2.4259268348413
0.965,-3.15426416469427,2.79966784933363,1.78173959847744,2.41705659693361
0.97,-3.12351119742219,2.81536288115602,1.79616270949343,2.40811143124507
0.975,-3.09119660730497,2.83090028173517,1.80947983708706,2.39909688456971
0.98,-3.05733639791727,2.84627226927793,1.82170067165315,2.39001847860209
0.985,-3.02194752178339,2.86147114470671,1.83283549199657,2.38088167743156
0.99,-2.98504782389553,2.8764892867251,1.8428951059118,2.37169189304868
0.995,-2.94665562405013,2.89131922841119,1.85189037195755,2.36245445398791
1,-2.90679014202784,2.90595353602744,1.85983270112898,2.35317466479591
1.005,-2.8654714075439,2.92038484038057,1.8667339486528,2.34385778980806
1.01,-2.82286778056952,2.93460604686697,1.87260620830529,2.33450901390781
1.015,-2.77978133557917,2.94861282338473,1.8774617602246,2.32513342246967
1.02,-2.73632024711288,2.96240323044417,1.88131333878602,2.31573606831359
1.025,-2.69250110777485,2.97597543510163,1.88417399086281,2.30632193587453
1.03,-2.64833894066187,2.98932768948257,1.88605707272363,2.29689594056044
1.035,-2.60384697432734,3.00245832268857,1.88697624495499,2.28746292565751
1.04,-2.55903916067414,3.01536571769533,1.88694538595418,2.27802767806003
1.045,-2.51392897796088,3.02804831207949,1.88597858464759,2.26859492905732
1.05,-2.46852977812572,3.04050462026105,1.88409022713257,2.25916933033889
1.055,-2.42285500465775,3.05273324729545,1.88129503062999,2.24975543557835
1.06,-2.37691807540896,3.06473284073821,1.87760784908188,2.2403577503225
1.065,-2.33073238511107,3.07650210375352,1.87304372560106,2.23098071861356
1.07,-2.28431127407357,3.08803984437691,1.86761802238157,2.22162866377411
1.075,-2.23766807286562,3.09934489788971,1.8613461911469,2.21230587856791
1.08,-2.1908160603393,3.11041618936035,1.85424394745699,2.2030165514709
1.085,-2.14376846446222,3.12125272600846,1.84632724239922,2.19376477488962
1.09,-2.09653849870534,3.13185356741686,1.83761220672176,2.18455458326892
1.095,-2.0491392698834,3.1422178281491,1.82811498286684,2.17538992956201
1.1,-2.00158383889666,3.15234468994645,1.81785189483577,2.16627468678634
1.105,-1.95388525357764,3.16223341309892,1.80683956033687,2.15721264407913
1.11,-1.90605642918615,3.17188331132364,1.7950944940611,2.14820749872265
1.115,-1.85811025861993,3.18129376723729,1.78263346820047,2.13926287407185
1.12,-1.81005958548092,3.19046422950303,1.76947342498851,2.130382313898
1.125,-1.76191711301948,3.19939420170066,1.75563113214134,2.12156926131707
1.13,-1.71369554083326,3.20808325937683,1.74112371137597,2.11282709087201
1.135,-1.66540748386083,3.21653103990999,1.72596832195177,2.10415908941229
1.14,-1.61706542488082,3.22473723740865,1.71018197442016,2.09556844512524
1.145,-1.56868183558748,3.23270161621954,1.69378200495026,2.08705827564001
1.15,-1.52026908690915,3.24042400060472,1.67678572642801,2.0786316082819
1.155,-1.47183942561471,3.24790427067469,1.65921034749445,2.07029137929532
1.16,-1.42340505446073,3.25514237409832,1.64107326618313,2.06204044358232
1.165,-1.37497807347333,3.26213831752385,1.62239185479277,2.05388156756787
1.17,-1.32657049082288,3.26889216816768,1.60318349972928,2.04581743052126
1.175,-1.27819422038562,3.2754040534582,1.58346559257225,2.03785062425973
1.18,-1.22986107589152,3.28167415837413,1.56325548850082,2.02998365350042
1.185,-1.18158277097452,3.28770272676885,1.54257052115498,2.02221893509155
1.19,-1.13337092101524,3.29349006390525,1.52142803463547,2.01455879690333
1.195,-1.08523703472993,3.29903653206599,1.49984531746275,2.00700547866568
1.2,-1.03719251354964,3.30434255142472,1.47783961102188,1.99956113132682
1.205,-0.989248649105942,3.30940859963856,1.45542809990357,1.99222781677144
1.21,-0.941416658788932,3.31423519857695,1.43262808454304,1.98500755977631
1.215,-0.893707611348177,3.31882293820228,1.40945662736154,1.97790224909784
1.22,-0.846132462672234,3.32317246322385,1.385930726466,1.97091368973173
1.225,-0.798702057408627,3.32728447129354,1.36206732578571,1.96404360830352
1.23,-0.751427121042547,3.33115971442526,1.33788327952321,1.95729364536782
1.235,-0.704318262043422,3.33479899746995,1.31339535373429,1.95066535899768
1.24,-0.657386011357408,3.33820316784962,1.2886203128048,1.94416025821752
1.245,-0.610640711261988,3.34137314054906,1.26357466348914,1.93777971605914
1.25,-0.564092602919013,3.34430987660096,1.23827485064094,1.93152504140059
1.255,-0.517751799754625,3.34701438829399,1.21273719339916,1.92539745956767
1.26,-0.471628285410655,3.34948773862976,1.18697787723138,1.91939811257069
1.265,-0.425731936355333,3.35173103646981,1.16101302628958,1.91352807827247
1.27,-0.38007251778617,3.35374543635066,1.13485868878169,1.90778836905251
1.275,-0.334659602861909,3.35553215169917,1.10853057263519,1.90217987161074
1.28,-0.289502656152056,3.3570924393463,1.08204431599756,1.89670341284153
1.285,-0.244611005718594,3.35842760350549,1.05541539502514,1.89135974021035
1.29,-0.199993841322031,3.35953899518514,1.0286591167559,1.88614952218614
1.295,-0.155660256644504,3.3604280039058,1.0017907701726,1.88107338136519
1.3,-0.111619177145133,3.36109606941162,0.974825366245987,1.87613184265399
1.305,-0.0678793695643321,3.36154467910755,0.947777671411635,1.87132534209275
1.31,-0.024449472706263,3.36177536177667,0.920662317517328,1.86665425148239
1.315,0.0186620185276017,3.36178968947036,0.893493743761967,1.86211886829095
1.32,0.0614467546936892,3.36158927687893,0.866286190426322,1.85771941626329
1.325,0.103896467941467,3.3611757687521,0.839053941418846,1.85345609268379
1.33,0.146003118941637,3.360550865825,0.811810765102667,1.84932896531615
1.335,0.187758788447558,3.35971630409625,0.784570326370677,1.84533805145297
1.34,0.229155704300658,3.35867385884772,0.757346083580355,1.84148330037616
1.345,0.27018624430698,3.35742534425659,0.73015127725892,1.83776459302427
1.35,0.310842923092131,3.35597261048383,0.702998978217466,1.83418175147889
1.355,0.351118365902128,3.35431753874185,0.675902183937172,1.83073455631118
1.36,0.391005421429532,3.35246205788537,0.648873400860351,1.82742268021746
1.365,0.430497061388484,3.35040812798762,0.621925015252886,1.82424575005919
1.37,0.469586410760758,3.34815774414654,0.595069180864385,1.82120333022231
1.375,0.508266748879885,3.34571293577622,0.5683178144248,1.8182949235358
1.38,0.546531474737058,3.34307576190032,0.541682719680362,1.81551998900437
1.385,0.584374145767358,3.34024831465656,0.515175447439117,1.81287792500869
1.39,0.621788514131929,3.3372327225213,0.488807164612771,1.81036805368249
1.395,0.658768466208692,3.33403114271835,0.462588870997898,1.80798965077723
1.4,0.695308044564712,3.33064576284445,0.43653131972818,1.80574193676406
1.405,0.731401448783774,3.32707880013216,0.410645013692709,1.80362407787297
1.41,0.767042977475214,3.32333249625014,0.384940413377759,1.80163520806461
1.415,0.802227144921176,3.31940912535292,0.359427516972478,1.79977438885089
1.42,0.836948617034947,3.31531098842219,0.334116089959051,1.79804063342011
1.425,0.871202208082546,3.3110404122181,0.309015676290034,1.7964329091373
1.43,0.904982889917406,3.30659974917984,0.284135564587401,1.7949501355914
1.435,0.938285786610595,3.30199137636894,0.259484806982802,1.79359118727649
1.44,0.971106122737186,3.2972176920706,0.235072405674155,1.79235490837573
1.445,1.00343936284146,3.29228112205596,0.210906807614223,1.79124007761902
1.45,1.03528109672923,3.28718411300018,0.186996319039938,1.79024543951777
1.455,1.06662707148476,3.28192913331496,0.163348989011938,1.78936969728268
1.46,1.09747319181202,3.27651867238043,0.139972607586531,1.78861151401353
1.465,1.12781549814101,3.27095523913637,0.116874783346051,1.78796951778237
1.47,1.15765016985915,3.2652413613974,0.0940629312560001,1.78744230231725
1.475,1.18697359426124,3.2593795870615,0.0715440259679698,1.78702841617859
1.48,1.21578229167208,3.25337248117475,0.0493248684523207,1.78672637711985
1.485,1.24407293861491,3.2472226258209,0.0274120026987003,1.78653466928026
1.49,1.2718423679265,3.24093261934668,0.00581171469540502,1.78645174441431
1.495,1.29908752778591,3.23450507545204,-0.0154698268625607,1.78647602668153
1.5,1.32580554815202,3.22794262263364,-0.0364268003755341,1.78660590812861
1.505,1.35199372883735,3.22124790337062,-0.0570536908230354,1.78683975096221
1.51,1.3776495103995,3.21442357325382,-0.0773451899763707,1.78717589131091
1.515,1.40277048716907,3.20747230025357,-0.0972962419625758,1.78761263933559
1.52,1.42735440714404,3.20039676394437,-0.116902043523451,1.78814828047797
1.525,1.45139910998606,3.19319965641899,-0.136157838938408,1.78878107615188
1.53,1.47490266495721,3.18588367774524,-0.155059378216139,1.78950926623464
1.535,1.49786326560738,3.17845153806219,-0.173602568347402,1.79033106936841
1.54,1.52027925464959,3.17090595612301,-0.191783556434055,1.79124468443362
1.545,1.54214912486331,3.16324965849197,-0.209598733295496,1.79224829180662
1.55,1.56347150655706,3.15548537951593,-0.227044694049285,1.79334005325634
1.555,1.58424514538018,3.14761586188098,-0.24411816791034,1.79451811077464
1.56,1.60446899301982,3.13964385032334,-0.260816308038867,1.79578059787902
1.565,1.62414212343811,3.13157209592017,-0.277136424946678,1.79712563163982
1.57,1.64326375631173,3.12340335387919,-0.293076061826813,1.7985513165518
1.575,1.66183325651145,3.11514038278136,-0.308632993462336,1.8000557457586
1.58,1.67985010717023,3.10678594633446,-0.32380514472404,1.8016369966329
1.585,1.69731393765962,3.09834280990657,-0.338590676239613,1.80329313809061
1.59,1.71422454753776,3.08981373744252,-0.352988057798028,1.80502223704419
1.595,1.73058186175861,3.08120149491535,-0.366995932474946,1.80682235016639
1.6,1.74638594525171,3.07250884813338,-0.380613161514953,1.80869152834158
1.605,1.76163700221447,3.06373856200065,-0.393838822670322,1.8106278178501
1.61,1.77633533435109,3.05489340516208,-0.406672090972619,1.81262924854467
1.615,1.79048142145023,3.04597613860236,-0.419112469853491,1.81469386079038
1.62,1.80407587437897,3.03698952097897,-0.43115965689597,1.8168196919792
1.625,1.81711943231937,3.02793630815234,-0.442813536285966,1.81900477706295
1.63,1.829612967712,3.01881925170503,-0.454074193335041,1.82124715152837
1.635,1.84155748116049,3.00964109894766,-0.46494190116209,1.82354485073978
1.64,1.85295406580109,3.00040459816079,-0.475417026513149,1.82589589633701
1.645,1.86380399960721,2.991112481899,-0.485500274375808,1.82829833686967
1.65,1.87410866694569,2.98176747957423,-0.495192480421749,1.83075021604482
1.655,1.88386957887525,2.97237231310727,-0.504494664936132,1.83324958283521
1.66,1.8930883721059,2.96292969623827,-0.513408030237504,1.83579449254107
1.665,1.90176679348489,2.95344233700775,-0.521933923327876,1.83838300000266
1.67,1.90990670149886,2.94391293651019,-0.530073839420967,1.84101316204103
1.675,1.91751010838852,2.93434417875134,-0.537829523034621,1.8436830619237
1.68,1.9245791313345,2.92473874042368,-0.545202850643516,1.84639078451797
1.685,1.93111600595891,2.91509928703148,-0.552195863033968,1.84913442523921
1.69,1.93712308513975,2.90542847223315,-0.558810762375268,1.85191209103396
1.695,1.94260281351139,2.89572894390699,-0.565049857793508,1.85472188487532
1.7,1.94755776590904,2.88600333253478,-0.570915646381009,1.85756193362015
1.705,1.95199063818573,2.87625425275554,-0.576410793328859,1.8604303835689
1.71,1.95590422942296,2.86648430729929,-0.581538093831092,1.8633253901895
1.715,1.95930144820224,2.85669608426727,-0.58630048595073,1.8662451241573
1.72,1.96218531129003,2.84689215651004,-0.590701047416978,1.86918777225046
1.725,1.96455892160688,2.83707508781754,-0.594742953823285,1.87215152173357
1.73,1.966425513276,2.8272474170516,-0.59842956181282,1.87513459820765
1.735,1.96778841469774,2.81741167056468,-0.601764340602655,1.87813523565714
1.74,1.96865106336859,2.8075703747767,-0.604750913275309,1.88115165598935
1.745,1.96901696062679,2.79772601195975,-0.607392928522819,1.88418214205664
1.75,1.96903282151148,2.78788081740419,-0.609694090286041,1.8872250008362
1.755,1.96902735204698,2.77803567366658,-0.611658432355131,1.89027852213683
1.76,1.96902824762514,2.76819053714053,-0.613289999711831,1.89334103161312
1.765,1.96902913678997,2.75834539505685,-0.614592937131336,1.89641087666147
1.77,1.96902928357124,2.74850024909412,-0.615571486672331,1.89948642405886
1.775,1.96902920380566,2.73865510227752,-0.616230005620175,1.90256606591434
1.78,1.96902905839456,2.7288099556453,-0.616572944278651,1.90564821626787
1.785,1.96902895452005,2.71896480986369,-0.616604809819762,1.90873130390283
1.79,1.96902885128516,2.70911966473945,-0.616330319854713,1.91181381490519
1.795,1.96902871379733,2.69927452010935,-0.615754178097256,1.914894231492
1.8,1.96902853937328,2.68942937599519,-0.61488105352045,1.91797102669657
1.805,1.96902842735359,2.67958423268178,-0.613715927795031,1.92104277175885
1.81,1.96902836208522,2.66973909011982,-0.61226347944649,1.92410794207421
1.815,1.96902833408123,2.65989394813186,-0.610528736852324,1.9271651262801
1.82,1.96902830804193,2.65004880633197,-0.608516965330735,1.93021299033164
1.825,1.96902830028291,2.64020366475116,-0.606232956411882,1.93325004557909
1.83,1.96902829906345,2.6303585233081,-0.603682233999988,1.93627507416375
