"time","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w"
0.0342,-0.011131261656825,-0.648202103334523,-0.011131261656825,-0.648202103334523
0.0348,-0.0115235492197197,-0.659423477788113,-0.0115235492197197,-0.659423477788112
0.0354,-0.011922568127456,-0.670639475361099,-0.011922568127456,-0.670639475361098
0.036,-0.012328315210276,-0.681850085864142,-0.012328315210276,-0.681850085864142
0.0366,-0.0127407866417735,-0.693055285038729,-0.0127407866417735,-0.693055285038728
0.0372,-0.0131599791490951,-0.704255060486618,-0.0131599791490951,-0.704255060486618
0.0378,-0.0135858897695749,-0.715449406455571,-0.0135858897695749,-0.71544940645557
0.0384,-0.0140185152359882,-0.726638310667945,-0.0140185152359882,-0.726638310667945
0.039,-0.0144578522742513,-0.737821760699143,-0.0144578522742513,-0.737821760699143
0.0396,-0.0149038976034215,-0.748999743977608,-0.0149038976034214,-0.748999743977608
0.0402,-0.0153566479356972,-0.760172247784829,-0.0153566479356972,-0.760172247784828
0.0408,-0.0158160999764181,-0.771339259255334,-0.0158160999764181,-0.771339259255334
0.0414,-0.0162822504240649,-0.782500765376698,-0.0162822504240648,-0.782500765376697
0.042,-0.0167550959702592,-0.793656752989535,-0.0167550959702591,-0.793656752989534
0.0426,-0.0172346332997638,-0.804807208787505,-0.0172346332997638,-0.804807208787504
0.0432,-0.0177208590904828,-0.815952119317309,-0.0177208590904828,-0.815952119317308
0.0438,-0.0182137700134612,-0.827091470978691,-0.0182137700134612,-0.82709147097869
0.0444,-0.018713362732885,-0.838225250024438,-0.0187133627328849,-0.838225250024437
0.045,-0.0192196339060814,-0.849353442560381,-0.0192196339060814,-0.84935344256038
0.0456,-0.0197325801835189,-0.860476034545392,-0.0197325801835188,-0.860476034545391
0.0462,-0.0202521983131264,-0.871593008245837,-0.0202521983131264,-0.871593008245836
0.0468,-0.0207784849563819,-0.882704348486255,-0.0207784849563819,-0.882704348486254
0.0474,-0.021311436672458,-0.893810043188197,-0.021311436672458,-0.893810043188197
0.048,-0.0218510500913202,-0.904910077487079,-0.0218510500913202,-0.904910077487078
0.0486,-0.0223973218364192,-0.916004436359663,-0.0223973218364192,-0.916004436359663
0.0492,-0.0229502485246909,-0.927093104624062,-0.0229502485246909,-0.927093104624061
0.0498,-0.0235098267665562,-0.938176066939737,-0.0235098267665562,-0.938176066939737
0.0504,-0.0240760531659214,-0.949253307807499,-0.0240760531659213,-0.949253307807499
0.051,-0.0246489243201777,-0.960324811569507,-0.0246489243201776,-0.960324811569507
0.0516,-0.0252284368202016,-0.97139056240927,-0.0252284368202015,-0.971390562409269
0.0522,-0.0258145872503547,-0.982450544351644,-0.0258145872503547,-0.982450544351643
0.0528,-0.0264073721884839,-0.993504741262837,-0.0264073721884838,-0.993504741262836
0.0534,-0.027006788205921,-1.0045531368504,-0.027006788205921,-1.0045531368504
0.054,-0.0276128318674833,-1.01559571466325,-0.0276128318674832,-1.01559571466325
0.0546,-0.0282254997314728,-1.02663245809162,-0.0282254997314728,-1.02663245809162
0.0552,-0.0288447883496771,-1.03766335036713,-0.0288447883496771,-1.03766335036713
0.0558,-0.0294706931487756,-1.04868836889933,-0.0294706931487756,-1.04868836889933
0.0564,-0.0301032099535343,-1.05970749298761,-0.0301032099535343,-1.05970749298761
0.057,-0.0307423364739566,-1.07072071135057,-0.0307423364739566,-1.07072071135057
0.0576,-0.0313880691695866,-1.08172800625012,-0.0313880691695865,-1.08172800625012
0.0582,-0.0320404044907044,-1.09272935977561,-0.0320404044907044,-1.09272935977561
0.0588,-0.0326993388783267,-1.10372475384382,-0.0326993388783267,-1.10372475384382
0.0594,-0.0333648687642066,-1.11471417019894,-0.0333648687642065,-1.11471417019894
0.06,-0.0340369905708333,-1.12569759041262,-0.0340369905708332,-1.12569759041261
0.0606,-0.0347157007114325,-1.13667499588392,-0.0347157007114325,-1.13667499588392
0.0612,-0.0354009955899664,-1.14764636783935,-0.0354009955899664,-1.14764636783935
0.0618,-0.0360928716011333,-1.15861168733285,-0.0360928716011333,-1.15861168733285
0.0624,-0.036791325130368,-1.16957093524578,-0.036791325130368,-1.16957093524578
0.063,-0.0374963525538417,-1.18052409228693,-0.0374963525538417,-1.18052409228693
0.0636,-0.0382079502384618,-1.19147113899254,-0.0382079502384618,-1.19147113899254
0.0642,-0.0389261145418722,-1.20241205572627,-0.0389261145418722,-1.20241205572627
0.0648,-0.0396508418124531,-1.21334682267921,-0.0396508418124531,-1.21334682267921
0.0654,-0.0403821278454086,-1.22427541503856,-0.0403821278454086,-1.22427541503856
0.066,-0.0411199682514871,-1.23519780626281,-0.0411199682514871,-1.2351978062628
0.0666,-0.0418643602237008,-1.24611398377466,-0.0418643602237007,-1.24611398377466
0.0672,-0.0426153000359181,-1.25702392674224,-0.0426153000359181,-1.25702392674224
0.0678,-0.043372783951303,-1.26792761414829,-0.043372783951303,-1.26792761414829
0.0684,-0.0441368082223148,-1.27882502479016,-0.0441368082223147,-1.27882502479016
0.069,-0.0449073690907078,-1.28971613727987,-0.0449073690907078,-1.28971613727987
0.0696,-0.0456844627875321,-1.30060093004406,-0.0456844627875321,-1.30060093004406
0.0702,-0.0464680855331327,-1.31147938132398,-0.0464680855331326,-1.31147938132398
0.0708,-0.04725823353715,-1.32235146917554,-0.04725823353715,-1.32235146917554
0.0714,-0.04805490299852,-1.33321717146926,-0.0480549029985199,-1.33321717146926
0.072,-0.0488580901054735,-1.34407646589031,-0.0488580901054734,-1.34407646589031
0.0726,-0.049667791035537,-1.35492932993848,-0.049667791035537,-1.35492932993848
0.0732,-0.0504840019555322,-1.3657757409282,-0.0504840019555322,-1.3657757409282
0.0738,-0.0513067190215762,-1.37661567598852,-0.0513067190215761,-1.37661567598852
0.0744,-0.0521359383790811,-1.38744911206313,-0.0521359383790811,-1.38744911206313
0.075,-0.0529716557077636,-1.3982760227859,-0.0529716557077635,-1.3982760227859
0.0756,-0.053813865968488,-1.40909637674242,-0.053813865968488,-1.40909637674242
0.0762,-0.0546625664396348,-1.41991015832097,-0.0546625664396347,-1.41991015832097
0.0768,-0.0555177531801166,-1.43071734342382,-0.0555177531801166,-1.43071734342382
0.0774,-0.0563794222364549,-1.44151790775627,-0.0563794222364548,-1.44151790775627
0.078,-0.0572475696427794,-1.45231182682667,-0.0572475696427794,-1.45231182682667
0.0786,-0.0581221914208287,-1.46309907594643,-0.0581221914208286,-1.46309907594643
0.0792,-0.0590032835799496,-1.47387963023,-0.0590032835799496,-1.47387963023
0.0798,-0.0598908421170977,-1.48465346459488,-0.0598908421170977,-1.48465346459487
0.0804,-0.0607848630168372,-1.49542055376161,-0.0607848630168372,-1.49542055376161
0.081,-0.0616853422513406,-1.50618087225379,-0.0616853422513405,-1.50618087225379
0.0816,-0.0625922757803891,-1.51693439439808,-0.0625922757803891,-1.51693439439808
0.0822,-0.0635056595513725,-1.52768109432416,-0.0635056595513725,-1.52768109432416
0.0828,-0.0644254894992892,-1.53842094596478,-0.0644254894992891,-1.53842094596478
0.0834,-0.0653517615467458,-1.54915392305573,-0.0653517615467458,-1.54915392305573
0.084,-0.066284471603958,-1.55987999913586,-0.066284471603958,-1.55987999913586
0.0846,-0.0672236152649431,-1.5705991461671,-0.067223615264943,-1.5705991461671
0.0852,-0.0681691867958396,-1.58131132993928,-0.0681691867958396,-1.58131132993928
0.0858,-0.0691211835007175,-1.59201652990037,-0.0691211835007175,-1.59201652990037
0.0864,-0.0700796011925252,-1.60271471858474,-0.0700796011925252,-1.60271471858474
0.087,-0.0710444356699708,-1.61340586832141,-0.0710444356699707,-1.61340586832141
0.0876,-0.0720156827175219,-1.62408995123405,-0.0720156827175219,-1.62408995123405
0.0882,-0.072993338105406,-1.63476693924097,-0.072993338105406,-1.63476693924097
0.0888,-0.0739773975896101,-1.64543680405515,-0.07397739758961,-1.64543680405515
0.0894,-0.0749678569118808,-1.65609951718422,-0.0749678569118808,-1.65609951718422
0.09,-0.0759647117997246,-1.66675504993043,-0.0759647117997246,-1.66675504993043
0.0906,-0.0769679579664073,-1.67740337339072,-0.0769679579664073,-1.67740337339072
0.0912,-0.0779775911109547,-1.68804445845667,-0.0779775911109546,-1.68804445845667
0.0918,-0.0789936069181519,-1.69867827581448,-0.0789936069181519,-1.69867827581448
0.0924,-0.080016001058544,-1.70930479594504,-0.080016001058544,-1.70930479594504
0.093,-0.0810447691884355,-1.71992398912387,-0.0810447691884355,-1.71992398912387
0.0936,-0.0820799069498908,-1.73053582542116,-0.0820799069498907,-1.73053582542116
0.0942,-0.0831214098808798,-1.74114027447614,-0.0831214098808798,-1.74114027447614
0.0948,-0.0841692720121751,-1.7517373019747,-0.084169272012175,-1.7517373019747
0.0954,-0.0852234901624023,-1.76232688043194,-0.0852234901624023,-1.76232688043194
0.096,-0.0862840598590928,-1.7729089789521,-0.0862840598590928,-1.7729089789521
0.0966,-0.0873509766116319,-1.78348356642427,-0.0873509766116318,-1.78348356642427
0.0972,-0.0884242359111451,-1.79405061152212,-0.0884242359111451,-1.79405061152212
0.0978,-0.0895038332303847,-1.80461008270356,-0.0895038332303847,-1.80461008270356
0.0984,-0.0905897640236148,-1.81516194821051,-0.0905897640236147,-1.81516194821051
0.099,-0.0916820237264979,-1.82570617606859,-0.0916820237264978,-1.82570617606859
0.0996,-0.0927806077559808,-1.83624273408683,-0.0927806077559807,-1.83624273408682
0.1002,-0.0938855115101804,-1.84677158985738,-0.0938855115101803,-1.84677158985738
0.1008,-0.0949967303682698,-1.85729271075526,-0.0949967303682698,-1.85729271075526
0.1014,-0.0961142596903644,-1.86780606393801,-0.0961142596903644,-1.86780606393801
0.102,-0.0972380948174077,-1.87831161634548,-0.0972380948174076,-1.87831161634548
0.1026,-0.0983682310710571,-1.88880933469947,-0.0983682310710571,-1.88880933469947
0.1032,-0.0995046637535705,-1.8992991855035,-0.0995046637535704,-1.8992991855035
0.1038,-0.100647388147692,-1.90978113504248,-0.100647388147691,-1.90978113504248
0.1044,-0.101796399015964,-1.92025515137349,-0.101796399015964,-1.92025515137349
0.105,-0.102951691949915,-1.93072119895862,-0.102951691949915,-1.93072119895862
0.1056,-0.104113262173428,-1.94117924342389,-0.104113262173428,-1.94117924342388
0.1062,-0.105281104871661,-1.95162925025012,-0.105281104871661,-1.95162925025012
0.1068,-0.106455215208486,-1.96207118470294,-0.106455215208486,-1.96207118470294
0.1074,-0.107635588326333,-1.9725050118326,-0.107635588326333,-1.9725050118326
0.108,-0.108822219346048,-1.98293069647383,-0.108822219346048,-1.98293069647383
0.1086,-0.110015103366739,-1.99334820324569,-0.110015103366739,-1.99334820324569
0.1092,-0.111214235465632,-2.00375749655141,-0.111214235465632,-2.00375749655141
0.1098,-0.11241961069792,-2.01415854057826,-0.11241961069792,-2.01415854057826
0.1104,-0.113631224096615,-2.02455129929739,-0.113631224096615,-2.02455129929739
0.111,-0.114849070672403,-2.03493573646368,-0.114849070672403,-2.03493573646367
0.1116,-0.116073145413489,-2.04531181561557,-0.116073145413489,-2.04531181561557
0.1122,-0.117303443285457,-2.05567950007498,-0.117303443285457,-2.05567950007498
0.1128,-0.118539959231113,-2.06603875294706,-0.118539959231113,-2.06603875294705
0.1134,-0.119782688170344,-2.07638953712011,-0.119782688170344,-2.07638953712011
0.114,-0.121031625393575,-2.08673182233673,-0.121031625393575,-2.08673182233673
0.1146,-0.122286765552718,-2.09706556706841,-0.122286765552718,-2.09706556706841
0.1152,-0.123548103459086,-2.10739073285279,-0.123548103459086,-2.10739073285279
0.1158,-0.124815633955559,-2.11770728199963,-0.124815633955559,-2.11770728199963
0.1164,-0.126089351862419,-2.12801517662019,-0.126089351862419,-2.12801517662019
0.117,-0.127369251977229,-2.13831437862763,-0.127369251977229,-2.13831437862763
0.1176,-0.128655329074717,-2.14860484973741,-0.128655329074717,-2.14860484973741
0.1182,-0.129947577906659,-2.15888655146767,-0.129947577906659,-2.15888655146767
0.1188,-0.131245993201758,-2.16915944513964,-0.131245993201757,-2.16915944513964
0.1194,-0.132550569665528,-2.17942349187805,-0.132550569665528,-2.17942349187804
0.12,-0.133861301980177,-2.18967865261147,-0.133861301980177,-2.18967865261147
0.1206,-0.135178184804486,-2.19992488807279,-0.135178184804486,-2.19992488807279
0.1212,-0.136501212773696,-2.21016215879953,-0.136501212773696,-2.21016215879953
0.1218,-0.137830380499382,-2.2203904251343,-0.137830380499382,-2.2203904251343
0.1224,-0.139165682569344,-2.23060964722516,-0.139165682569344,-2.23060964722516
0.123,-0.140507113547482,-2.24081978502603,-0.140507113547482,-2.24081978502603
0.1236,-0.141854667973684,-2.25102079829707,-0.141854667973684,-2.25102079829707
0.1242,-0.143208340363703,-2.26121264660511,-0.143208340363703,-2.26121264660511
0.1248,-0.14456812520904,-2.271395289324,-0.14456812520904,-2.271395289324
0.1254,-0.145934016976828,-2.28156868563505,-0.145934016976828,-2.28156868563505
0.126,-0.147306010109715,-2.29173279452738,-0.147306010109715,-2.29173279452738
0.1266,-0.14868409902574,-2.30188757479837,-0.14868409902574,-2.30188757479837
0.1272,-0.150068278118223,-2.31203298505401,-0.150068278118223,-2.312032985054
0.1278,-0.15145854175564,-2.32216898370929,-0.15145854175564,-2.32216898370929
0.1284,-0.152854884281511,-2.33229552898867,-0.152854884281511,-2.33229552898867
0.129,-0.154257300014275,-2.34241257892637,-0.154257300014275,-2.34241257892637
0.1296,-0.155665783247181,-2.35252009136684,-0.155665783247181,-2.35252009136684
0.1302,-0.157080328248162,-2.36261802396515,-0.157080328248162,-2.36261802396515
0.1308,-0.158500929259721,-2.37270633418735,-0.158500929259721,-2.37270633418735
0.1314,-0.159927580498812,-2.38278497931089,-0.159927580498812,-2.38278497931088
0.132,-0.161360276156723,-2.392853916425,-0.161360276156723,-2.392853916425
0.1326,-0.162799010398956,-2.40291310243112,-0.162799010398956,-2.40291310243112
0.1332,-0.164243776871269,-2.41296249412041,-0.164243776871269,-2.4129624941204
0.1338,-0.165694569840619,-2.42300204799588,-0.165694569840619,-2.42300204799588
0.1344,-0.167151383607109,-2.4330317203647,-0.167151383607109,-2.4330317203647
0.135,-0.168614212221332,-2.44305146738263,-0.168614212221332,-2.44305146738263
0.1356,-0.170083049707012,-2.45306124501972,-0.170083049707012,-2.45306124501972
0.1362,-0.171557890060871,-2.46306100906063,-0.171557890060871,-2.46306100906063
0.1368,-0.173038727252506,-2.47305071510507,-0.173038727252506,-2.47305071510507
0.1374,-0.17452555522426,-2.48303031856819,-0.174525555224259,-2.48303031856819
0.138,-0.176018367891089,-2.49299977468095,-0.176018367891089,-2.49299977468094
0.1386,-0.17751715914044,-2.50295903849055,-0.177517159140439,-2.50295903849055
0.1392,-0.179021922832117,-2.51290806486083,-0.179021922832117,-2.51290806486083
0.1398,-0.180532652798158,-2.52284680847265,-0.180532652798158,-2.52284680847265
0.1404,-0.182049342842703,-2.53277522382426,-0.182049342842703,-2.53277522382426
0.141,-0.183571986741864,-2.54269326523177,-0.183571986741864,-2.54269326523177
0.1416,-0.185100578243603,-2.55260088682948,-0.185100578243603,-2.55260088682948
0.1422,-0.186635111067596,-2.56249804257032,-0.186635111067596,-2.56249804257032
0.1428,-0.188175578905113,-2.5723846862262,-0.188175578905112,-2.5723846862262
0.1434,-0.18972197541888,-2.58226077138848,-0.18972197541888,-2.58226077138848
0.144,-0.191274294242959,-2.59212625146829,-0.191274294242959,-2.59212625146829
0.1446,-0.192832528982616,-2.60198107969697,-0.192832528982616,-2.60198107969697
0.1452,-0.194396673214193,-2.61182520912648,-0.194396673214193,-2.61182520912648
0.1458,-0.195966720484978,-2.62165859262974,-0.195966720484978,-2.62165859262974
0.1464,-0.197542664313081,-2.6314811829011,-0.197542664313081,-2.6314811829011
0.147,-0.1991244981873,-2.64129293245668,-0.1991244981873,-2.64129293245668
0.1476,-0.200712215566998,-2.65109379363479,-0.200712215566998,-2.65109379363479
0.1482,-0.202305809881971,-2.66088371859633,-0.202305809881971,-2.66088371859633
0.1488,-0.203905274532322,-2.67066265932518,-0.203905274532321,-2.67066265932518
0.1494,-0.205510603013082,-2.68043057132959,-0.205510603013082,-2.68043057132959
0.15,-0.207121791278998,-2.69018748380083,-0.207121791278998,-2.69018748380083
0.1506,-0.208738830341186,-2.69993327998721,-0.208738830341186,-2.69993327998721
0.1512,-0.210361713513844,-2.70966791218176,-0.210361713513844,-2.70966791218176
0.1518,-0.211990434082288,-2.71939133254569,-0.211990434082287,-2.71939133254568
0.1524,-0.213624985302853,-2.72910349310953,-0.213624985302853,-2.72910349310953
0.153,-0.215265360402794,-2.73880434577442,-0.215265360402794,-2.73880434577442
0.1536,-0.216911552580179,-2.74849384231328,-0.216911552580179,-2.74849384231328
0.1542,-0.218563555003796,-2.75817193437202,-0.218563555003796,-2.75817193437201
0.1548,-0.220221360813046,-2.76783857347073,-0.220221360813046,-2.76783857347073
0.1554,-0.221884963117842,-2.77749371100497,-0.221884963117842,-2.77749371100496
0.156,-0.223554354998514,-2.78713729824686,-0.223554354998514,-2.78713729824686
0.1566,-0.225229529505702,-2.79676928634641,-0.225229529505702,-2.79676928634641
0.1572,-0.226910479660257,-2.80638962633264,-0.226910479660257,-2.80638962633264
0.1578,-0.22859719845314,-2.81599826911485,-0.22859719845314,-2.81599826911485
0.1584,-0.230289678845323,-2.82559516548379,-0.230289678845323,-2.82559516548379
0.159,-0.231987913767683,-2.83518026611288,-0.231987913767683,-2.83518026611288
0.1596,-0.233691896120909,-2.84475352155945,-0.233691896120909,-2.84475352155945
0.1602,-0.235401618775392,-2.85431488226591,-0.235401618775392,-2.85431488226591
0.1608,-0.23711707457113,-2.86386429856097,-0.23711707457113,-2.86386429856097
0.1614,-0.238838256317627,-2.87340172066089,-0.238838256317627,-2.87340172066089
0.162,-0.240565156793788,-2.88292709867061,-0.240565156793787,-2.88292709867061
0.1626,-0.242297768747821,-2.89244038258505,-0.242297768747821,-2.89244038258504
0.1632,-0.244036084897138,-2.90194152229024,-0.244036084897138,-2.90194152229024
0.1638,-0.245780097928248,-2.91143046756461,-0.245780097928248,-2.91143046756461
0.1644,-0.247529800496664,-2.92090716808012,-0.247529800496663,-2.92090716808012
0.165,-0.249285185226792,-2.93037157340354,-0.249285185226792,-2.93037157340353
0.1656,-0.251046244711842,-2.93982363299759,-0.251046244711842,-2.93982363299759
0.1662,-0.252812972260695,-2.9492633239432,-0.252812972260695,-2.94926332394319
0.1668,-0.254585360870547,-2.95869061281817,-0.254585360870547,-2.95869061281817
0.1674,-0.256363402113868,-2.96810541439639,-0.256363402113868,-2.96810541439639
0.168,-0.258147088479284,-2.97750767852482,-0.258147088479284,-2.97750767852481
0.1686,-0.259936412424566,-2.98689735498404,-0.259936412424566,-2.98689735498404
0.1692,-0.261731366376543,-2.99627439349002,-0.261731366376543,-2.99627439349002
0.1698,-0.263531942731014,-3.00563874369586,-0.263531942731014,-3.00563874369586
0.1704,-0.265338133852666,-3.01499035519357,-0.265338133852666,-3.01499035519357
0.171,-0.267149932074983,-3.02432917751581,-0.267149932074983,-3.02432917751581
0.1716,-0.268967329700165,-3.03365516013768,-0.268967329700165,-3.03365516013768
0.1722,-0.270790318999038,-3.04296825247846,-0.270790318999038,-3.04296825247846
0.1728,-0.272618892210969,-3.0522684039034,-0.272618892210969,-3.0522684039034
0.1734,-0.27445304154378,-3.06155556372543,-0.27445304154378,-3.06155556372543
0.174,-0.276292759173664,-3.07082968120699,-0.276292759173664,-3.07082968120699
0.1746,-0.278138037245096,-3.08009070556174,-0.278138037245096,-3.08009070556174
0.1752,-0.279988867870747,-3.08933858595634,-0.279988867870746,-3.08933858595634
0.1758,-0.281845243131399,-3.09857327151223,-0.281845243131399,-3.09857327151222
0.1764,-0.283707155075861,-3.10779471130734,-0.283707155075861,-3.10779471130734
0.177,-0.285574595720879,-3.11700285437793,-0.285574595720879,-3.11700285437793
0.1776,-0.287447557051051,-3.12619764972028,-0.287447557051051,-3.12619764972028
0.1782,-0.289326031018744,-3.13537904629249,-0.289326031018744,-3.13537904629249
0.1788,-0.291210009544003,-3.14454699301624,-0.291210009544003,-3.14454699301624
0.1794,-0.293099484514468,-3.15370143877854,-0.293099484514468,-3.15370143877854
0.18,-0.294994447785289,-3.16284233243351,-0.294994447785289,-3.16284233243351
0.1806,-0.296894891179037,-3.17196962280411,-0.296894891179037,-3.17196962280411
0.1812,-0.298800808243877,-3.18108330338318,-0.298800808243877,-3.18108330338318
0.1818,-0.300712190758379,-3.19018332348104,-0.300712190758379,-3.19018332348104
0.1824,-0.302629029213749,-3.19926960048902,-0.302629029213749,-3.19926960048902
0.183,-0.30455131534349,-3.20834208419354,-0.30455131534349,-3.20834208419354
0.1836,-0.30647904084983,-3.21740072440275,-0.30647904084983,-3.21740072440275
0.1842,-0.308412197403667,-3.22644547094908,-0.308412197403667,-3.22644547094908
0.1848,-0.310350776644513,-3.23547627369178,-0.310350776644513,-3.23547627369178
0.1854,-0.31229477018044,-3.24449308251948,-0.31229477018044,-3.24449308251948
0.186,-0.314244169588022,-3.25349584735271,-0.314244169588022,-3.25349584735271
0.1866,-0.316198966412284,-3.26248451814646,-0.316198966412284,-3.26248451814646
0.1872,-0.318159152166641,-3.2714590448927,-0.318159152166641,-3.2714590448927
0.1878,-0.320124718332847,-3.28041937762294,-0.320124718332846,-3.28041937762294
0.1884,-0.322095656360937,-3.28936546641077,-0.322095656360937,-3.28936546641077
0.189,-0.324071957669175,-3.2982972613744,-0.324071957669175,-3.2982972613744
0.1896,-0.326053613643993,-3.3072147126792,-0.326053613643993,-3.3072147126792
0.1902,-0.328040615639942,-3.31611777054024,-0.328040615639942,-3.31611777054024
0.1908,-0.330032954979631,-3.32500638522485,-0.330032954979631,-3.32500638522484
0.1914,-0.332030622953675,-3.33388050705512,-0.332030622953675,-3.33388050705512
0.192,-0.334033610820638,-3.3427400864105,-0.334033610820638,-3.34274008641049
0.1926,-0.336041909806981,-3.35158507373028,-0.336041909806981,-3.35158507373028
0.1932,-0.338055511106999,-3.36041541951621,-0.338055511106999,-3.3604154195162
0.1938,-0.340074405882774,-3.36923107433494,-0.340074405882774,-3.36923107433494
0.1944,-0.342098585264116,-3.37803198882067,-0.342098585264116,-3.37803198882066
0.195,-0.344128040348505,-3.3868181136776,-0.344128040348505,-3.38681811367759
0.1956,-0.346162762201041,-3.39558939968253,-0.346162762201041,-3.39558939968253
0.1962,-0.348202744747561,-3.40434584639298,-0.34820274474756,-3.40434584639298
0.1968,-0.35024797793448,-3.41308738699903,-0.35024797793448,-3.41308738699902
0.1974,-0.35229845163305,-3.4218139540535,-0.35229845163305,-3.42181395405349
0.198,-0.354354156837397,-3.43052549964411,-0.354354156837397,-3.4305254996441
0.1986,-0.356415084511521,-3.43922197598647,-0.35641508451152,-3.43922197598647
0.1992,-0.358481225589281,-3.44790333542744,-0.358481225589281,-3.44790333542743
