"time","r1024","r128","r64"
0,0.311559286863463,0.461154057250074,0.313592517877617
0.0004,0.311559286863463,0.461154057250074,0.313592517877617
0.0008,0.311559286863463,0.461154057250074,0.313592517877617
0.0012,0.311559286863463,0.461154057250074,0.313592517877617
0.0016,0.311559286863463,0.461154057250074,0.313592517877617
0.002,0.311559286863463,0.461154057250074,0.313592517877617
0.0024,0.311559286863463,0.461154057250074,0.313592517877617
0.0028,0.311559286863463,0.461154057250074,0.313592517877617
0.0032,0.311559286863463,0.461154057250074,0.313592517877617
0.0036,0.311559286863463,0.461154057250074,0.313592517877617
0.004,0.311559286863463,0.461154057250074,0.313592517877617
0.0044,0.311559286863463,0.461154057250074,0.313592517877617
0.0048,0.311559286863463,0.461154057250074,0.313592517877617
0.0052,0.311559286863463,0.461154057250074,0.313592517877617
0.0056,0.311559286863463,0.461154057250074,0.313592517877617
0.006,0.311559286863463,0.461154057250074,0.313592517877617
0.0064,0.311559286863463,0.461154057250074,0.313592517877617
0.0068,0.311559286863463,0.461154057250074,0.313592517877617
0.0072,0.311559286863463,0.461154057250074,0.313592517877617
0.0076,0.311559286863463,0.461154057250074,0.313592517877617
0.008,0.311559286863463,0.461154057250074,0.313592517877617
0.0084,0.311559286863463,0.461154057250074,0.313592517877617
0.0088,0.311559286863463,0.461154057250074,0.313592517877617
0.0092,0.311559286863463,0.461154057250074,0.313592517877617
0.0096,0.311559286863463,0.461154057250074,0.313592517877617
0.01,0.311559286863463,0.461154057250074,0.313592517877617
0.0104,0.311559286863463,0.461154057250074,0.313592517877617
0.0108,0.311559286863463,0.461154057250074,0.313592517877617
0.0112,0.311559286863463,0.461154057250074,0.313592517877617
0.0116,0.311559286863463,0.461154057250074,0.313592517877617
0.012,0.311559286863463,0.461154057250074,0.313592517877617
0.0124,0.311559286863463,0.461154057250074,0.313592517877617
0.0128,0.311559286863463,0.461154057250074,0.313592517877617
0.0132,0.311559286863463,0.461154057250074,0.313592517877617
0.0136,0.311559286863463,0.461154057250074,0.313592517877617
0.014,0.311559286863463,0.461154057250074,0.313592517877617
0.0144,0.311559286863463,0.461154057250074,0.313592517877617
0.0148,0.311559286863463,0.461154057250074,0.313592517877617
0.0152,0.311559286863463,0.461154057250074,0.313592517877617
0.0156,0.311559286863463,0.461154057250074,0.313592517877617
0.016,0.311559286863463,0.461154057250074,0.313592517877617
0.0164,0.311559286863463,0.461154057250074,0.313592517877617
0.0168,0.311559286863463,0.461154057250074,0.313592517877617
0.0172,0.311559286863463,0.461154057250074,0.313592517877617
0.0176,0.311559286863463,0.461154057250074,0.313592517877617
0.018,0.311559286863463,0.461154057250074,0.313592517877617
0.0184,0.311559286863463,0.461154057250074,0.313592517877617
0.0188,0.311559286863463,0.461154057250074,0.313592517877617
0.0192,0.311559286863463,0.461154057250074,0.313592517877617
0.0196,0.311559286863463,0.461154057250074,0.313592517877617
0.02,0.311559286863463,0.461154057250074,0.313592517877617
0.0204,0.311559286863463,0.461154057250074,0.313592517877617
0.0208,0.311559286863463,0.461154057250074,0.313592517877617
0.0212,0.311559286863463,0.461154057250074,0.313592517877617
0.0216,0.311559286863463,0.461154057250074,0.313592517877617
0.022,0.311559286863463,0.461154057250074,0.313592517877617
0.0224,0.311559286863463,0.461154057250074,0.313592517877617
0.0228,0.311559286863463,0.461154057250074,0.313592517877617
0.0232,0.311559286863463,0.461154057250074,0.313592517877617
0.0236,0.311559286863463,0.461154057250074,0.313592517877617
0.024,0.311559286863463,0.461154057250074,0.313592517877617
0.0244,0.311559286863463,0.461154057250074,0.313592517877617
0.0248,0.311559286863463,0.461154057250074,0.313592517877617
0.0252,0.311559286863463,0.461154057250074,0.313592517877617
0.0256,0.311559286863463,0.461154057250074,0.313592517877617
0.026,0.311559286863463,0.461154057250074,0.313592517877617
0.0264,0.311559286863463,0.461154057250074,0.313592517877617
0.0268,0.311559286863463,0.461154057250074,0.313592517877617
0.0272,0.311559286863463,0.461154057250074,0.313592517877617
0.0276,0.311559286863463,0.461154057250074,0.313592517877617
0.028,0.311559286863463,0.461154057250074,0.313592517877617
0.0284,0.311559286863463,0.461154057250074,0.313592517877617
0.0288,0.311559286863463,0.461154057250074,0.313592517877617
0.0292,0.311559286863463,0.461154057250074,0.313592517877617
0.0296,0.311559286863463,0.461154057250074,0.313592517877617
0.03,0.311559286863463,0.461154057250074,0.313592517877617
0.0304,0.311559286863463,0.461154057250074,0.313592517877617
