"time","c.v","opAmp.out.v","opAmp.out.i"
0,1,-15,0.0235
0.00050000000000000001,0.82518396000765859,-15,0.02332518396000766
0.001,0.65227807521781567,-15,0.023152278075217816
0.0015,0.48126137918603062,-15,0.022981261379186029
0.002,0.31211320922906932,-15,0.02281211320922907
0.0025000000000000001,0.14481314650320662,-15,0.022644813146503205
0.0030000000000000001,-0.020659002551565657,-15,0.022479340997448433
0.0035000000000000001,-0.18432320151421497,-15,0.022315676798485784
0.0040000000000000001,-0.34619921374953183,-15,0.022153800786250469
0.0045000000000000005,-0.50630658154943187,-15,0.021993693418450568
0.0050000000000000001,-0.66466461590564141,-15,0.021835335384094358
0.0054999999999999997,-0.82129243516558936,-15,0.02167870756483441
0.0060000000000000001,-0.97620893859910041,-15,0.021523791061400899
0.0065000000000000006,-1.1294328245890524,-15,0.02137056717541095
0.0070000000000000001,-1.2809825866033195,-15,0.021219017413396681
0.0074999999999999997,-1.4308765155595327,-15,0.021069123484440469
0.0080000000000000002,-1.5791327046402233,-15,0.020920867295359778
0.0085000000000000006,-1.7257690465790136,-15,0.020774230953420986
0.0090000000000000011,-1.8708032410227684,-15,0.020629196758977231
0.0094999999999999998,-2.0142527919788238,-15,0.020485747208021175
0.01,-2.1561350131166224,-15,0.020343864986883377
0.010500000000000001,-2.2964670299167902,-15,0.020203532970083211
0.010999999999999999,-2.4352657796980481,-15,0.020064734220301951
0.0115,-2.5725480149466171,-15,0.019927451985053381
0.012,-2.7083303039821165,-15,0.019791669696017884
0.012500000000000001,-2.8426290356743409,-15,0.019657370964325661
0.013000000000000001,-2.9754604194742722,-15,0.019524539580525725
0.0135,-3.1068404872626063,-15,0.019393159512737394
0.014,-3.2367850968176408,-15,0.019263214903182356
0.014500000000000001,-3.365309932851817,-15,0.019134690067148182
0.014999999999999999,-3.4924305040645556,-15,0.019007569495935444
0.0155,-3.6181621541138678,-15,0.018881837845886131
0.016,-3.7425200575699709,-15,0.01875747994243003
0.016500000000000001,-3.8655192232140623,-15,0.018634480776785936
0.017000000000000001,-3.9871744959469249,-15,0.018512825504053074
0.017500000000000002,-4.1075005586975406,-15,0.01839249944130246
0.018000000000000002,-4.2265119359315637,-15,0.018273488064068436
0.018499999999999999,-4.344222993248799,-15,0.018155777006751202
0.019,-4.4606479394412357,-15,0.018039352060558764
0.0195,-4.5758008296765791,-15,0.01792419917032342
0.02,-4.6896955669028202,-15,0.017810304433097179
0.020500000000000001,-4.8023459018702406,-15,0.017697654098129761
0.021000000000000001,-4.9137654023016779,-15,0.017586234597698321
0.021500000000000002,-5.023967534025946,-15,0.017476032465974053
0.021999999999999999,-5.1329655992435965,-15,0.017367034400756404
0.022499999999999999,-5.2407727554298447,-15,0.017259227244570154
0.023,-5.3474020170867682,-15,0.017152597982913232
0.0235,-5.4528662487939199,-15,0.017047133751206079
0.024,-5.5571781721390821,-15,0.016942821827860916
0.024500000000000001,-5.6603503847261623,-15,0.016839649615273837
0.025000000000000001,-5.762395340272402,-15,0.016737604659727599
0.025500000000000002,-5.8633253571626707,-15,0.016636674642837329
0.026000000000000002,-5.9631526201185601,-15,0.016536847379881439
0.026499999999999999,-6.0618891625189946,-15,0.016438110837481007
0.027,-6.1595469072499425,-15,0.016340453092750055
0.0275,-6.2561376443302867,-15,0.016243862355669714
0.028000000000000001,-6.351673033519905,-15,0.016148326966480095
0.028500000000000001,-6.4461646081027233,-15,0.016053835391897274
0.029000000000000001,-6.5396237714914358,-15,0.015960376228508565
0.029500000000000002,-6.6320617893959106,-15,0.015867938210604088
0.029999999999999999,-6.7234898293124754,-15,0.015776510170687524
0.030499999999999999,-6.813918927656764,-15,0.015686081072343233
0.031,-6.9033600010996734,-15,0.015596639998900326
0.0315,-6.9918238480653541,-15,0.015508176151934644
0.032000000000000001,-7.0793211350106802,-15,0.01542067886498932
0.032500000000000001,-7.1658624205424308,-15,0.015334137579457568
0.033000000000000002,-7.2514581565295471,-15,0.015248541843470452
0.033500000000000002,-7.336118675755829,-15,0.01516388132424417
0.034000000000000002,-7.4198541989505422,-15,0.015080145801049457
0.034500000000000003,-7.4894830075413754,15,-0.029989483007541375
0.035000000000000003,-7.243763747973766,15,-0.029743763747973766
0.035500000000000004,-7.0007282519001883,15,-0.029500728251900189
0.036000000000000004,-6.7603484373430902,15,-0.029260348437343091
0.036499999999999998,-6.5225950822156324,15,-0.029022595082215632
0.036999999999999998,-6.2874393921898575,15,-0.028787439392189855
0.037499999999999999,-6.0548530094073856,15,-0.028554853009407383
0.037999999999999999,-5.8248078501940501,15,-0.028324807850194048
0.0385,-5.5972761529000072,15,-0.02809727615290001
0.039,-5.3722304612029621,15,-0.027872230461202959
0.0395,-5.1496436144103228,15,-0.027649643614410323
0.040000000000000001,-4.9294887413240032,15,-0.027429488741324004
0.040500000000000001,-4.7117392430784246,15,-0.027211739243078428
0.041000000000000002,-4.4963688503597545,15,-0.026996368850359755
0.041500000000000002,-4.2833515943180531,15,-0.026783351594318053
0.042000000000000003,-4.0726617659598778,15,-0.02657266176595988
0.042500000000000003,-3.8642739202253287,15,-0.026364273920225331
0.043000000000000003,-3.6581629253359593,15,-0.026158162925335959
0.043500000000000004,-3.4543038918726041,15,-0.025954303891872605
0.043999999999999997,-3.2526722328862898,15,-0.025752672232886291
0.044499999999999998,-3.0532435931709125,15,-0.025553243593170911
0.044999999999999998,-2.8559939171208035,15,-0.025355993917120803
0.045499999999999999,-2.6608993878788842,15,-0.025160899387878886
0.045999999999999999,-2.4679364613410586,15,-0.024967936461341059
0.0465,-2.2770818521318126,15,-0.024777081852131812
0.047,-2.0883125194642336,15,-0.024588312519464233
0.047500000000000001,-1.9016056849069332,15,-0.024401605684906933
0.048000000000000001,-1.7169388091180338,15,-0.024216938809118033
0.048500000000000001,-1.534289602071786,15,-0.024034289602071789
0.049000000000000002,-1.3536360135832999,15,-0.023853636013583302
0.049500000000000002,-1.1749562314296695,15,-0.023674956231429668
0.050000000000000003,-0.99822870828413213,15,-0.023498228708284132
0.050500000000000003,-0.82343211356346724,15,-0.023323432113563466
0.051000000000000004,-0.65054535068643149,15,-0.023150545350686433
0.051500000000000004,-0.47954755770202273,15,-0.022979547557702023
0.052000000000000005,-0.31041808306159846,15,-0.022810418083061598
0.052499999999999998,-0.1431365201852515,15,-0.02264313652018525
0.052999999999999999,0.02231732182592169,15,-0.022477682678174078
0.053499999999999999,0.18596341264477673,15,-0.022314036587355222
0.053999999999999999,0.34782150513710558,15,-0.022152178494862895
0.0545,0.50791113854257774,15,-0.021992088861457419
0.055,0.6662516369006537,15,-0.021833748363099346
0.055500000000000001,0.82286210499563328,15,-0.021677137895004368
0.056000000000000001,0.97776145005990978,15,-0.021522238549940089
0.056500000000000002,1.1309683694126247,15,-0.021369031630587378
0.057000000000000002,1.2825013510465126,15,-0.021217498648953489
0.057500000000000002,1.432378684787863,15,-0.021067621315212136
0.058000000000000003,1.5806184598715767,15,-0.020919381540128422
0.058500000000000003,1.727238567797899,15,-0.020772761432202101
0.059000000000000004,1.8722567048997454,15,-0.020627743295100254
0.059500000000000004,2.0156903738304304,15,-0.020484309626169567
0.059999999999999998,2.1575568862966077,15,-0.020342443113703392
0.060499999999999998,2.2978733618642844,15,-0.020202126638135719
0.060999999999999999,2.436656736632802,15,-0.020063343263367197
0.061499999999999999,2.5739237608934342,15,-0.019926076239106565
0.062,2.7096910024192171,15,-0.019790308997580781
