"time","IdealThyristor1.off","IdealThyristor2.off","booleanStep1.y"
1.5288,1,1,1
1.53,1,1,1
1.5312,1,1,1
1.5324,1,1,1
1.5336,1,1,1
1.5348,1,1,1
1.536,1,1,1
1.5372,1,1,1
1.5384,1,1,1
1.5396,1,1,1
1.5408,1,1,1
1.542,1,1,1
1.5432,1,1,1
1.5444,1,1,1
1.5456,1,1,1
1.5468,1,1,1
1.548,1,1,1
1.5492,1,1,1
1.5504,1,1,1
1.5516,1,1,1
1.5528,1,1,1
1.554,1,1,1
1.5552,1,1,1
1.5564,1,1,1
1.5576,1,1,1
1.5588,1,1,1
1.56,1,1,1
1.5612,1,1,1
1.5624,1,1,1
1.5636,1,1,1
1.5648,1,1,1
1.566,1,1,1
1.5672,1,1,1
1.5684,1,1,1
1.5696,1,1,1
1.5708,1,1,1
1.572,1,1,1
1.5732,1,1,1
1.5744,1,1,1
1.5756,1,1,1
1.5768,1,1,1
1.578,1,1,1
1.5792,1,1,1
1.5804,1,1,1
1.5816,1,1,1
1.5828,1,1,1
1.584,1,1,1
1.5852,1,1,1
1.5864,1,1,1
1.5876,1,1,1
1.5888,1,1,1
1.59,1,1,1
1.5912,1,1,1
1.5924,1,1,1
1.5936,1,1,1
1.5948,1,1,1
1.596,1,1,1
1.5972,1,1,1
1.5984,1,1,1
1.5996,1,1,1
1.6008,1,1,1
1.602,1,1,1
1.6032,1,1,1
1.6044,1,1,1
1.6056,1,1,1
1.6068,1,1,1
1.608,1,1,1
1.6092,1,1,1
1.6104,1,1,1
1.6116,1,1,1
1.6128,1,1,1
1.614,1,1,1
1.6152,1,1,1
1.6164,1,1,1
1.6176,1,1,1
1.6188,1,1,1
1.62,1,1,1
1.6212,1,1,1
1.6224,1,1,1
1.6236,1,1,1
1.6248,1,1,1
1.626,1,1,1
1.6272,1,1,1
1.6284,1,1,1
1.6296,1,1,1
1.6308,1,1,1
1.632,1,1,1
1.6332,1,1,1
1.6344,1,1,1
1.6356,1,1,1
1.6368,1,1,1
1.638,1,1,1
1.6392,1,1,1
1.6404,1,1,1
1.6416,1,1,1
1.6428,1,1,1
1.644,1,1,1
1.6452,1,1,1
1.6464,1,1,1
1.6476,1,1,1
1.6488,1,1,1
1.65,1,1,1
1.6512,1,1,1
1.6524,1,1,1
1.6536,1,1,1
1.6548,1,1,1
1.656,1,1,1
1.6572,1,1,1
1.6584,1,1,1
1.6596,1,1,1
1.6608,1,1,1
1.662,1,1,1
1.6632,1,1,1
1.6644,1,1,1
1.6656,1,1,1
1.6668,1,1,1
1.668,1,1,1
1.6692,1,1,1
1.6704,1,1,1
1.6716,1,1,1
1.6728,1,1,1
1.674,1,1,1
1.6752,1,1,1
1.6764,1,1,1
1.6776,1,1,1
1.6788,1,1,1
1.68,1,1,1
1.6812,1,1,1
1.6824,1,1,1
1.6836,1,1,1
1.6848,1,1,1
1.686,1,1,1
1.6872,1,1,1
1.6884,1,1,1
1.6896,1,1,1
1.6908,1,1,1
1.692,1,1,1
1.6932,1,1,1
1.6944,1,1,1
1.6956,1,1,1
1.6968,1,1,1
1.698,1,1,1
1.6992,1,1,1
1.7004,1,1,1
1.7016,1,1,1
1.7028,1,1,1
1.704,1,1,1
1.7052,1,1,1
1.7064,1,1,1
1.7076,1,1,1
1.7088,1,1,1
1.71,1,1,1
1.7112,1,1,1
1.7124,1,1,1
1.7136,1,1,1
1.7148,1,1,1
1.716,1,1,1
1.7172,1,1,1
1.7184,1,1,1
1.7196,1,1,1
1.7208,1,1,1
1.722,1,1,1
1.7232,1,1,1
1.7244,1,1,1
1.7256,1,1,1
1.7268,1,1,1
1.728,1,1,1
1.7292,1,1,1
1.7304,1,1,1
1.7316,1,1,1
1.7328,1,1,1
1.734,1,1,1
1.7352,1,1,1
1.7364,1,1,1
1.7376,1,1,1
1.7388,1,1,1
1.74,1,1,1
1.7412,1,1,1
1.7424,1,1,1
1.7436,1,1,1
1.7448,1,1,1
1.746,1,1,1
1.7472,1,1,1
1.7484,1,1,1
1.7496,1,1,1
1.7508,1,1,1
1.752,1,1,1
1.7532,1,1,1
1.7544,1,1,1
1.7556,1,1,1
1.7568,1,1,1
1.758,1,1,1
1.7592,1,1,1
1.7604,1,1,1
1.7616,1,1,1
1.7628,1,1,1
1.764,1,1,1
1.7652,1,1,1
1.7664,1,1,1
1.7676,1,1,1
1.7688,1,1,1
1.77,1,1,1
1.7712,1,1,1
1.7724,1,1,1
1.7736,1,1,1
1.7748,1,1,1
1.776,1,1,1
1.7772,1,1,1
1.7784,1,1,1
1.7796,1,1,1
1.7808,1,1,1
1.782,1,1,1
1.7832,1,1,1
1.7844,1,1,1
1.7856,1,1,1
1.7868,1,1,1
1.788,1,1,1
1.7892,1,1,1
1.7904,1,1,1
1.7916,1,1,1
1.7928,1,1,1
1.794,1,1,1
1.7952,1,1,1
1.7964,1,1,1
1.7976,1,1,1
1.7988,1,1,1
1.8,1,1,1
1.8012,1,1,1
1.8024,1,1,1
1.8036,1,1,1
1.8048,1,1,1
1.806,1,1,1
1.8072,1,1,1
1.8084,1,1,1
1.8096,1,1,1
1.8108,1,1,1
1.812,1,1,1
1.8132,1,1,1
1.8144,1,1,1
1.8156,1,1,1
1.8168,1,1,1
1.818,1,1,1
1.8192,1,1,1
1.8204,1,1,1
1.8216,1,1,1
1.8228,1,1,1
1.824,1,1,1
1.8252,1,1,1
1.8264,1,1,1
1.8276,1,1,1
1.8288,1,1,1
1.83,1,1,1
1.8312,1,1,1
1.8324,1,1,1
1.8336,1,1,1
1.8348,1,1,1
1.836,1,1,1
1.8372,1,1,1
1.8384,1,1,1
1.8396,1,1,1
1.8408,1,1,1
1.842,1,1,1
1.8432,1,1,1
1.8444,1,1,1
1.8456,1,1,1
1.8468,1,1,1
1.848,1,1,1
1.8492,1,1,1
1.8504,1,1,1
1.8516,1,1,1
1.8528,1,1,1
1.854,1,1,1
1.8552,1,1,1
1.8564,1,1,1
1.8576,1,1,1
1.8588,1,1,1
1.86,1,1,1
1.8612,1,1,1
1.8624,1,1,1
1.8636,1,1,1
1.8648,1,1,1
1.866,1,1,1
1.8672,1,1,1
1.8684,1,1,1
1.8696,1,1,1
1.8708,1,1,1
1.872,1,1,1
1.8732,1,1,1
1.8744,1,1,1
1.8756,1,1,1
1.8768,1,1,1
1.878,1,1,1
1.8792,1,1,1
1.8804,1,1,1
1.8816,1,1,1
1.8828,1,1,1
1.884,1,1,1
1.8852,1,1,1
1.8864,1,1,1
1.8876,1,1,1
1.8888,1,1,1
1.89,1,1,1
1.8912,1,1,1
1.8924,1,1,1
1.8936,1,1,1
1.8948,1,1,1
1.896,1,1,1
1.8972,1,1,1
1.8984,1,1,1
1.8996,1,1,1
1.9008,1,1,1
1.902,1,1,1
1.9032,1,1,1
1.9044,1,1,1
1.9056,1,1,1
1.9068,1,1,1
1.908,1,1,1
1.9092,1,1,1
1.9104,1,1,1
1.9116,1,1,1
1.9128,1,1,1
1.914,1,1,1
1.9152,1,1,1
1.9164,1,1,1
1.9176,1,1,1
1.9188,1,1,1
1.92,1,1,1
1.9212,1,1,1
1.9224,1,1,1
1.9236,1,1,1
1.9248,1,1,1
1.926,1,1,1
1.9272,1,1,1
1.9284,1,1,1
1.9296,1,1,1
1.9308,1,1,1
1.932,1,1,1
1.9332,1,1,1
1.9344,1,1,1
1.9356,1,1,1
1.9368,1,1,1
1.938,1,1,1
1.9392,1,1,1
1.9404,1,1,1
1.9416,1,1,1
1.9428,1,1,1
1.944,1,1,1
1.9452,1,1,1
1.9464,1,1,1
1.9476,1,1,1
1.9488,1,1,1
1.95,1,1,1
1.9512,1,1,1
1.9524,1,1,1
1.9536,1,1,1
1.9548,1,1,1
1.956,1,1,1
1.9572,1,1,1
1.9584,1,1,1
1.9596,1,1,1
1.9608,1,1,1
1.962,1,1,1
1.9632,1,1,1
1.9644,1,1,1
1.9656,1,1,1
1.9668,1,1,1
1.968,1,1,1
1.9692,1,1,1
1.9704,1,1,1
1.9716,1,1,1
1.9728,1,1,1
1.974,1,1,1
1.9752,1,1,1
1.9764,1,1,1
1.9776,1,1,1
1.9788,1,1,1
1.98,1,1,1
1.9812,1,1,1
1.9824,1,1,1
1.9836,1,1,1
1.9848,1,1,1
1.986,1,1,1
1.9872,1,1,1
1.9884,1,1,1
1.9896,1,1,1
1.9908,1,1,1
1.992,1,1,1
1.9932,1,1,1
1.9944,1,1,1
1.9956,1,1,1
1.9968,1,1,1
1.998,1,1,1
1.9992,1,1,1
2.0004,1,1,1
2.0016,1,1,1
2.0028,1,1,1
2.004,1,1,1
2.0052,1,1,1
2.0064,1,1,1
2.0076,1,1,1
2.0088,1,1,1
2.01,1,1,1
2.0112,1,1,1
2.0124,1,1,1
2.0136,1,1,1
2.0148,1,1,1
2.01594214037619,1,1,1
2.01594214037619,0,1,1
2.016,0,1,1
2.0172,0,1,1
2.0184,0,1,1
2.0196,0,1,1
2.0208,0,1,1
2.022,0,1,1
2.0232,0,1,1
2.0244,0,1,1
2.0256,0,1,1
2.0268,0,1,1
2.028,0,1,1
2.0292,0,1,1
2.0304,0,1,1
2.0316,0,1,1
2.0328,0,1,1
2.034,0,1,1
2.0352,0,1,1
2.0364,0,1,1
2.0376,0,1,1
2.0388,0,1,1
2.04,0,1,1
2.0412,0,1,1
2.0424,0,1,1
2.0436,0,1,1
2.0448,0,1,1
2.046,0,1,1
2.0472,0,1,1
2.0484,0,1,1
2.0496,0,1,1
2.0508,0,1,1
2.052,0,1,1
2.0532,0,1,1
2.0544,0,1,1
2.0556,0,1,1
2.0568,0,1,1
2.058,0,1,1
2.0592,0,1,1
2.0604,0,1,1
2.0616,0,1,1
2.0628,0,1,1
2.064,0,1,1
2.0652,0,1,1
2.0664,0,1,1
2.0676,0,1,1
2.0688,0,1,1
2.07,0,1,1
2.0712,0,1,1
2.0724,0,1,1
2.0736,0,1,1
2.0748,0,1,1
2.076,0,1,1
2.0772,0,1,1
2.0784,0,1,1
2.0796,0,1,1
2.0808,0,1,1
2.082,0,1,1
2.0832,0,1,1
2.0844,0,1,1
2.0856,0,1,1
2.0868,0,1,1
2.088,0,1,1
2.0892,0,1,1
2.0904,0,1,1
2.0916,0,1,1
2.0928,0,1,1
2.094,0,1,1
2.0952,0,1,1
2.0964,0,1,1
2.0976,0,1,1
2.0988,0,1,1
2.1,0,1,1
2.1012,0,1,1
2.1024,0,1,1
2.1036,0,1,1
2.1048,0,1,1
2.106,0,1,1
2.1072,0,1,1
2.1084,0,1,1
2.1096,0,1,1
2.1108,0,1,1
2.112,0,1,1
2.1132,0,1,1
2.1144,0,1,1
2.1156,0,1,1
2.1168,0,1,1
2.118,0,1,1
2.1192,0,1,1
2.1204,0,1,1
2.1216,0,1,1
2.1228,0,1,1
2.124,0,1,1
2.1252,0,1,1
2.1264,0,1,1
2.1276,0,1,1
2.1288,0,1,1
2.13,0,1,1
2.1312,0,1,1
2.1324,0,1,1
2.1336,0,1,1
2.1348,0,1,1
2.136,0,1,1
2.1372,0,1,1
2.1384,0,1,1
2.1396,0,1,1
2.1408,0,1,1
2.142,0,1,1
2.1432,0,1,1
2.1444,0,1,1
2.1456,0,1,1
2.1468,0,1,1
2.148,0,1,1
2.1492,0,1,1
2.15,0,1,1
2.15,0,0,1
2.1504,0,0,1
2.1516,0,0,1
2.1528,0,0,1
2.154,0,0,1
2.1552,0,0,1
2.1564,0,0,1
2.1576,0,0,1
2.1588,0,0,1
2.16,0,0,1
2.1612,0,0,1
2.1624,0,0,1
2.1636,0,0,1
2.1648,0,0,1
2.166,0,0,1
2.1672,0,0,1
2.1684,0,0,1
2.1696,0,0,1
2.1708,0,0,1
2.172,0,0,1
2.1732,0,0,1
2.1744,0,0,1
2.1756,0,0,1
2.1768,0,0,1
2.178,0,0,1
2.1792,0,0,1
2.1804,0,0,1
2.1816,0,0,1
2.1828,0,0,1
2.184,0,0,1
2.1852,0,0,1
2.1864,0,0,1
2.1876,0,0,1
2.1888,0,0,1
2.19,0,0,1
2.1912,0,0,1
2.1924,0,0,1
2.1936,0,0,1
2.1948,0,0,1
2.196,0,0,1
2.1972,0,0,1
2.1984,0,0,1
2.1996,0,0,1
2.2008,0,0,1
2.202,0,0,1
2.2032,0,0,1
2.2044,0,0,1
2.2056,0,0,1
2.2068,0,0,1
2.208,0,0,1
2.2092,0,0,1
2.2104,0,0,1
2.2116,0,0,1
2.2128,0,0,1
2.214,0,0,1
2.2152,0,0,1
2.2164,0,0,1
2.2176,0,0,1
2.2188,0,0,1
2.22,0,0,1
2.2212,0,0,1
2.2224,0,0,1
2.2236,0,0,1
2.2248,0,0,1
2.226,0,0,1
2.2272,0,0,1
2.2284,0,0,1
2.2296,0,0,1
2.2308,0,0,1
2.232,0,0,1
2.2332,0,0,1
2.2344,0,0,1
2.2356,0,0,1
2.2368,0,0,1
2.238,0,0,1
2.2392,0,0,1
2.2404,0,0,1
2.2416,0,0,1
2.2428,0,0,1
2.244,0,0,1
2.2452,0,0,1
2.2464,0,0,1
2.2476,0,0,1
2.2488,0,0,1
2.25,0,0,1
2.2512,0,0,1
2.2524,0,0,1
2.2536,0,0,1
2.2548,0,0,1
2.256,0,0,1
2.2572,0,0,1
2.2584,0,0,1
2.2596,0,0,1
2.2608,0,0,1
2.262,0,0,1
2.2632,0,0,1
2.2644,0,0,1
2.2656,0,0,1
2.2668,0,0,1
2.268,0,0,1
2.2692,0,0,1
2.2704,0,0,1
2.2716,0,0,1
2.2728,0,0,1
2.274,0,0,1
2.2752,0,0,1
2.2764,0,0,1
2.2776,0,0,1
2.2788,0,0,1
2.28,0,0,1
2.2812,0,0,1
2.2824,0,0,1
2.2836,0,0,1
2.2848,0,0,1
2.286,0,0,1
2.2872,0,0,1
2.2884,0,0,1
2.2896,0,0,1
2.2908,0,0,1
2.292,0,0,1
2.2932,0,0,1
2.2944,0,0,1
2.2956,0,0,1
2.2968,0,0,1
2.298,0,0,1
2.2992,0,0,1
2.3004,0,0,1
2.3016,0,0,1
2.3028,0,0,1
2.304,0,0,1
2.3052,0,0,1
2.3064,0,0,1
2.3076,0,0,1
2.3088,0,0,1
2.31,0,0,1
2.3112,0,0,1
2.3124,0,0,1
2.3136,0,0,1
2.3148,0,0,1
2.316,0,0,1
2.3172,0,0,1
2.3184,0,0,1
2.3196,0,0,1
2.3208,0,0,1
2.322,0,0,1
2.3232,0,0,1
2.3244,0,0,1
2.3256,0,0,1
2.3268,0,0,1
2.328,0,0,1
2.3292,0,0,1
2.3304,0,0,1
2.3316,0,0,1
2.3328,0,0,1
2.334,0,0,1
2.3352,0,0,1
2.3364,0,0,1
2.3376,0,0,1
2.3388,0,0,1
2.34,0,0,1
2.3412,0,0,1
2.3424,0,0,1
2.3436,0,0,1
2.3448,0,0,1
2.346,0,0,1
2.3472,0,0,1
2.3484,0,0,1
2.3496,0,0,1
2.35,0,0,1
2.35,0,0,1
2.3508,0,0,1
2.352,0,0,1
2.3532,0,0,1
2.3544,0,0,1
2.3556,0,0,1
2.3568,0,0,1
2.358,0,0,1
2.3592,0,0,1
2.3604,0,0,1
2.3616,0,0,1
2.3628,0,0,1
2.364,0,0,1
2.3652,0,0,1
2.3664,0,0,1
2.3676,0,0,1
2.3688,0,0,1
2.37,0,0,1
2.3712,0,0,1
2.3724,0,0,1
2.3736,0,0,1
2.3748,0,0,1
2.376,0,0,1
2.3772,0,0,1
2.3784,0,0,1
2.3796,0,0,1
2.3808,0,0,1
2.382,0,0,1
2.3832,0,0,1
2.3844,0,0,1
2.3856,0,0,1
2.3868,0,0,1
2.388,0,0,1
2.3892,0,0,1
2.3904,0,0,1
2.3916,0,0,1
2.3928,0,0,1
2.394,0,0,1
2.3952,0,0,1
2.3964,0,0,1
2.3976,0,0,1
2.3988,0,0,1
2.4,0,0,1
2.4012,0,0,1
2.4024,0,0,1
2.4036,0,0,1
2.4048,0,0,1
2.406,0,0,1
2.4072,0,0,1
2.4084,0,0,1
2.4096,0,0,1
2.4108,0,0,1
2.412,0,0,1
2.4132,0,0,1
2.4144,0,0,1
2.4156,0,0,1
2.4168,0,0,1
2.418,0,0,1
2.4192,0,0,1
2.4204,0,0,1
2.4216,0,0,1
2.4228,0,0,1
2.424,0,0,1
2.4252,0,0,1
2.4264,0,0,1
2.4276,0,0,1
2.4288,0,0,1
2.43,0,0,1
2.4312,0,0,1
2.4324,0,0,1
2.4336,0,0,1
2.4348,0,0,1
2.436,0,0,1
2.4372,0,0,1
2.4384,0,0,1
2.4396,0,0,1
2.4408,0,0,1
2.442,0,0,1
2.4432,0,0,1
2.4444,0,0,1
2.4456,0,0,1
2.4468,0,0,1
2.448,0,0,1
2.4492,0,0,1
2.4504,0,0,1
2.4516,0,0,1
2.4528,0,0,1
2.454,0,0,1
2.4552,0,0,1
2.4564,0,0,1
2.4576,0,0,1
2.4588,0,0,1
2.46,0,0,1
2.4612,0,0,1
2.4624,0,0,1
2.4636,0,0,1
2.4648,0,0,1
2.466,0,0,1
2.4672,0,0,1
2.4684,0,0,1
2.4696,0,0,1
2.4708,0,0,1
2.472,0,0,1
2.4732,0,0,1
2.4744,0,0,1
2.4756,0,0,1
2.4768,0,0,1
2.478,0,0,1
2.4792,0,0,1
2.4804,0,0,1
2.4816,0,0,1
2.4828,0,0,1
2.484,0,0,1
2.48405785962541,0,0,1
2.48405785962541,1,1,1
2.4852,1,1,1
2.4864,1,1,1
2.4876,1,1,1
2.4888,1,1,1
2.49,1,1,1
2.4912,1,1,1
2.4924,1,1,1
2.4936,1,1,1
2.4948,1,1,1
2.496,1,1,1
2.4972,1,1,1
2.4984,1,1,1
2.4996,1,1,1
2.5008,1,1,1
2.502,1,1,1
2.5032,1,1,1
2.5044,1,1,1
2.5056,1,1,1
2.5068,1,1,1
2.508,1,1,1
2.5092,1,1,1
2.5104,1,1,1
2.5116,1,1,1
2.5128,1,1,1
2.514,1,1,1
2.5152,1,1,1
2.5164,1,1,1
2.5176,1,1,1
2.5188,1,1,1
2.52,1,1,1
2.5212,1,1,1
2.5224,1,1,1
2.5236,1,1,1
2.5248,1,1,1
2.526,1,1,1
2.5272,1,1,1
2.5284,1,1,1
2.5296,1,1,1
2.5308,1,1,1
2.532,1,1,1
2.5332,1,1,1
2.5344,1,1,1
2.5356,1,1,1
2.5368,1,1,1
2.538,1,1,1
2.5392,1,1,1
2.5404,1,1,1
2.5416,1,1,1
2.5428,1,1,1
2.544,1,1,1
2.5452,1,1,1
2.5464,1,1,1
2.5476,1,1,1
2.5488,1,1,1
2.55,1,1,1
2.5512,1,1,1
2.5524,1,1,1
2.5536,1,1,1
2.5548,1,1,1
2.556,1,1,1
2.5572,1,1,1
2.5584,1,1,1
2.5596,1,1,1
2.5608,1,1,1
2.562,1,1,1
2.5632,1,1,1
2.5644,1,1,1
2.5656,1,1,1
2.5668,1,1,1
2.568,1,1,1
2.5692,1,1,1
2.5704,1,1,1
2.5716,1,1,1
2.5728,1,1,1
2.574,1,1,1
2.5752,1,1,1
2.5764,1,1,1
2.5776,1,1,1
2.5788,1,1,1
2.58,1,1,1
2.5812,1,1,1
2.5824,1,1,1
2.5836,1,1,1
2.5848,1,1,1
2.586,1,1,1
2.5872,1,1,1
2.5884,1,1,1
2.5896,1,1,1
2.5908,1,1,1
2.592,1,1,1
2.5932,1,1,1
2.5944,1,1,1
2.5956,1,1,1
2.5968,1,1,1
2.598,1,1,1
2.5992,1,1,1
2.6004,1,1,1
2.6016,1,1,1
2.6028,1,1,1
2.604,1,1,1
2.6052,1,1,1
2.6064,1,1,1
2.6076,1,1,1
2.6088,1,1,1
2.61,1,1,1
2.6112,1,1,1
2.6124,1,1,1
2.6136,1,1,1
2.6148,1,1,1
2.616,1,1,1
2.6172,1,1,1
2.6184,1,1,1
2.6196,1,1,1
2.6208,1,1,1
2.622,1,1,1
2.6232,1,1,1
2.6244,1,1,1
2.6256,1,1,1
2.6268,1,1,1
2.628,1,1,1
2.6292,1,1,1
2.6304,1,1,1
2.6316,1,1,1
2.6328,1,1,1
2.634,1,1,1
2.6352,1,1,1
2.6364,1,1,1
2.6376,1,1,1
2.6388,1,1,1
2.64,1,1,1
2.6412,1,1,1
2.6424,1,1,1
2.6436,1,1,1
2.6448,1,1,1
2.646,1,1,1
2.6472,1,1,1
2.6484,1,1,1
2.6496,1,1,1
2.6508,1,1,1
2.652,1,1,1
2.6532,1,1,1
2.6544,1,1,1
2.6556,1,1,1
2.6568,1,1,1
2.658,1,1,1
2.6592,1,1,1
2.6604,1,1,1
2.6616,1,1,1
2.6628,1,1,1
2.664,1,1,1
2.6652,1,1,1
2.6664,1,1,1
2.6676,1,1,1
2.6688,1,1,1
2.67,1,1,1
2.6712,1,1,1
2.6724,1,1,1
2.6736,1,1,1
2.6748,1,1,1
2.676,1,1,1
2.6772,1,1,1
2.6784,1,1,1
2.6796,1,1,1
2.6808,1,1,1
2.682,1,1,1
2.6832,1,1,1
2.6844,1,1,1
2.6856,1,1,1
2.6868,1,1,1
2.688,1,1,1
2.6892,1,1,1
2.6904,1,1,1
2.6916,1,1,1
2.6928,1,1,1
2.694,1,1,1
2.6952,1,1,1
2.6964,1,1,1
2.6976,1,1,1
2.6988,1,1,1
2.7,1,1,1
2.7012,1,1,1
2.7024,1,1,1
2.7036,1,1,1
2.7048,1,1,1
2.706,1,1,1
2.7072,1,1,1
2.7084,1,1,1
2.7096,1,1,1
2.7108,1,1,1
2.712,1,1,1
2.7132,1,1,1
2.7144,1,1,1
2.7156,1,1,1
2.7168,1,1,1
2.718,1,1,1
2.7192,1,1,1
2.7204,1,1,1
2.7216,1,1,1
2.7228,1,1,1
2.724,1,1,1
2.7252,1,1,1
2.7264,1,1,1
2.7276,1,1,1
2.7288,1,1,1
2.73,1,1,1
2.7312,1,1,1
2.7324,1,1,1
2.7336,1,1,1
2.7348,1,1,1
2.736,1,1,1
2.7372,1,1,1
2.7384,1,1,1
2.7396,1,1,1
2.7408,1,1,1
2.742,1,1,1
2.7432,1,1,1
2.7444,1,1,1
2.7456,1,1,1
2.7468,1,1,1
2.748,1,1,1
2.7492,1,1,1
2.7504,1,1,1
2.7516,1,1,1
2.7528,1,1,1
2.754,1,1,1
2.7552,1,1,1
2.7564,1,1,1
2.7576,1,1,1
2.7588,1,1,1
2.76,1,1,1
2.7612,1,1,1
2.7624,1,1,1
2.7636,1,1,1
2.7648,1,1,1
2.766,1,1,1
2.7672,1,1,1
2.7684,1,1,1
2.7696,1,1,1
2.7708,1,1,1
2.772,1,1,1
2.7732,1,1,1
2.7744,1,1,1
2.7756,1,1,1
2.7768,1,1,1
2.778,1,1,1
2.7792,1,1,1
2.7804,1,1,1
2.7816,1,1,1
2.7828,1,1,1
2.784,1,1,1
2.7852,1,1,1
2.7864,1,1,1
2.7876,1,1,1
2.7888,1,1,1
2.79,1,1,1
2.7912,1,1,1
2.7924,1,1,1
2.7936,1,1,1
2.7948,1,1,1
2.796,1,1,1
2.7972,1,1,1
2.7984,1,1,1
2.7996,1,1,1
2.8008,1,1,1
2.802,1,1,1
2.8032,1,1,1
2.8044,1,1,1
2.8056,1,1,1
2.8068,1,1,1
2.808,1,1,1
2.8092,1,1,1
2.8104,1,1,1
2.8116,1,1,1
2.8128,1,1,1
2.814,1,1,1
2.8152,1,1,1
2.8164,1,1,1
2.8176,1,1,1
2.8188,1,1,1
2.82,1,1,1
2.8212,1,1,1
2.8224,1,1,1
2.8236,1,1,1
2.8248,1,1,1
2.826,1,1,1
2.8272,1,1,1
2.8284,1,1,1
2.8296,1,1,1
2.8308,1,1,1
2.832,1,1,1
2.8332,1,1,1
2.8344,1,1,1
2.8356,1,1,1
2.8368,1,1,1
2.838,1,1,1
2.8392,1,1,1
2.8404,1,1,1
2.8416,1,1,1
2.8428,1,1,1
2.844,1,1,1
2.8452,1,1,1
2.8464,1,1,1
2.8476,1,1,1
2.8488,1,1,1
2.85,1,1,1
2.8512,1,1,1
2.8524,1,1,1
2.8536,1,1,1
2.8548,1,1,1
2.856,1,1,1
2.8572,1,1,1
2.8584,1,1,1
2.8596,1,1,1
2.8608,1,1,1
2.862,1,1,1
2.8632,1,1,1
2.8644,1,1,1
2.8656,1,1,1
2.8668,1,1,1
2.868,1,1,1
2.8692,1,1,1
2.8704,1,1,1
2.8716,1,1,1
2.8728,1,1,1
2.874,1,1,1
2.8752,1,1,1
2.8764,1,1,1
2.8776,1,1,1
2.8788,1,1,1
2.88,1,1,1
2.8812,1,1,1
2.8824,1,1,1
2.8836,1,1,1
2.8848,1,1,1
2.886,1,1,1
2.8872,1,1,1
2.8884,1,1,1
2.8896,1,1,1
2.8908,1,1,1
2.892,1,1,1
2.8932,1,1,1
2.8944,1,1,1
2.8956,1,1,1
2.8968,1,1,1
2.898,1,1,1
2.8992,1,1,1
2.9004,1,1,1
2.9016,1,1,1
2.9028,1,1,1
2.904,1,1,1
2.9052,1,1,1
2.9064,1,1,1
2.9076,1,1,1
2.9088,1,1,1
2.91,1,1,1
2.9112,1,1,1
2.9124,1,1,1
2.9136,1,1,1
2.9148,1,1,1
2.916,1,1,1
2.9172,1,1,1
2.9184,1,1,1
2.9196,1,1,1
2.9208,1,1,1
2.922,1,1,1
2.9232,1,1,1
2.9244,1,1,1
2.9256,1,1,1
2.9268,1,1,1
2.928,1,1,1
2.9292,1,1,1
2.9304,1,1,1
2.9316,1,1,1
2.9328,1,1,1
2.934,1,1,1
2.9352,1,1,1
2.9364,1,1,1
2.9376,1,1,1
2.9388,1,1,1
2.94,1,1,1
2.9412,1,1,1
2.9424,1,1,1
2.9436,1,1,1
2.9448,1,1,1
2.946,1,1,1
2.9472,1,1,1
2.9484,1,1,1
2.9496,1,1,1
2.9508,1,1,1
2.952,1,1,1
2.9532,1,1,1
2.9544,1,1,1
2.9556,1,1,1
2.9568,1,1,1
2.958,1,1,1
2.9592,1,1,1
2.9604,1,1,1
2.9616,1,1,1
2.9628,1,1,1
2.964,1,1,1
2.9652,1,1,1
2.9664,1,1,1
2.9676,1,1,1
2.9688,1,1,1
2.97,1,1,1
2.9712,1,1,1
2.9724,1,1,1
2.9736,1,1,1
2.9748,1,1,1
2.976,1,1,1
2.9772,1,1,1
2.9784,1,1,1
2.9796,1,1,1
2.9808,1,1,1
2.982,1,1,1
2.9832,1,1,1
2.9844,1,1,1
2.9856,1,1,1
2.9868,1,1,1
2.988,1,1,1
2.9892,1,1,1
2.9904,1,1,1
2.9916,1,1,1
2.9928,1,1,1
2.994,1,1,1
2.9952,1,1,1
2.9964,1,1,1
2.9976,1,1,1
2.9988,1,1,1
3,1,1,1
3.0012,1,1,1
3.0024,1,1,1
3.0036,1,1,1
3.0048,1,1,1
3.006,1,1,1
3.0072,1,1,1
3.0084,1,1,1
3.0096,1,1,1
3.0108,1,1,1
3.012,1,1,1
3.0132,1,1,1
3.0144,1,1,1
3.0156,1,1,1
3.01594214037619,1,1,1
3.01594214037619,0,1,1
3.0168,0,1,1
3.018,0,1,1
3.0192,0,1,1
3.0204,0,1,1
3.0216,0,1,1
3.0228,0,1,1
3.024,0,1,1
3.0252,0,1,1
3.0264,0,1,1
3.0276,0,1,1
3.0288,0,1,1
3.03,0,1,1
3.0312,0,1,1
3.0324,0,1,1
3.0336,0,1,1
3.0348,0,1,1
3.036,0,1,1
3.0372,0,1,1
3.0384,0,1,1
3.0396,0,1,1
3.0408,0,1,1
3.042,0,1,1
3.0432,0,1,1
3.0444,0,1,1
3.0456,0,1,1
3.0468,0,1,1
3.048,0,1,1
3.0492,0,1,1
3.0504,0,1,1
3.0516,0,1,1
3.0528,0,1,1
3.054,0,1,1
3.0552,0,1,1
3.0564,0,1,1
3.0576,0,1,1
3.0588,0,1,1
3.06,0,1,1
3.0612,0,1,1
3.0624,0,1,1
3.0636,0,1,1
3.0648,0,1,1
