"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n1.off","rectifier.thyristor_n2.off","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rootMeanSquareVoltage.mean.y"
0.0037,0.227959989647248,0.000210797382338821,0.232175937294024,27.2427401786101,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0038,0.24186179555595,0.000234287145152841,0.246547538459007,29.3081987458219,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0039,0.255915537436685,0.000259174806825737,0.2610990335732,31.4256839187707,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.004,0.27010656546947,0.000285474829657663,0.275816062062623,33.5916142693993,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0041,0.284420095910756,0.000313200204144967,0.290684099993656,35.8022171793727,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0042,0.298841225682803,0.000342362436316459,0.305688474409133,38.0535437312055,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0043,0.313354947074574,0.000372971536533769,0.320814377805249,40.3414842870354,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0044,0.327946162543229,0.000405036009728094,0.336046882737791,42.6617846887662,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0045,0.342599699617101,0.000438562847251582,0.351370956562133,45.0100630898145,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0046,0.357300325864721,0.00047355752008543,0.366771476266429,47.3818272270951,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0047,0.372032763924873,0.000510023973591993,0.382233243396713,49.7724921492054,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0048,0.386781706579847,0.000547964623777116,0.39774099905539,52.1773983112195,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0049,0.401531831858218,0.000587380355061685,0.413279438959452,54.5918299641681,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.005,0.4162678181525,0.000628270519711991,0.428833228546739,57.011033780024,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0051,0.430974359335951,0.000670632940125396,0.444387018138459,59.4302377528338,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0052,0.445636179874948,0.000714463909141188,0.459925458057771,61.8446698851219,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0053,0.460238049816569,0.000759758193211062,0.475433213680791,64.2495765474513,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0054,0.47476479998509,0.000806509032440776,0.490894980633906,66.6402415469383,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0055,0.48920133669432,0.000854708166011601,0.506295500014552,69.0120053118282,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0056,0.503532657065557,0.000904345817238636,0.52161957341033,71.3602830946005,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0057,0.517743863301165,0.000955410719672941,0.536852077694624,73.6805820621684,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0058,0.531820177805626,0.00100789012133931,0.551977980232412,75.9685204109993,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0059,0.545746957736357,0.00106176979608277,0.566982353658012,78.2198443796308,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.006,0.559509708823957,0.00111703407087086,0.581850390241375,80.4304432319397,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0061,0.573094101155123,0.00117366581628024,0.596567417480727,82.5963702952297,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0062,0.586485980830063,0.00123164649761951,0.611118910782453,84.7138497297152,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0063,0.599671387427322,0.00129095615268077,0.625490510480937,86.7793044843053,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0064,0.612636563628483,0.00135157345406162,0.639668032709715,88.7893544830343,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0065,0.625367973303809,0.00141347568870286,0.653637487077866,90.7408475765619,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0066,0.637852309814815,0.00147663882355739,0.667385086285963,92.6308520858513,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0067,0.650076514233088,0.00154103748907587,0.680897264014606,94.4566885070022,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0068,0.662027783656554,0.0016066450369895,0.694160684396345,96.2159219412954,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0069,0.673693588093655,0.00167343353972292,0.707162258888114,97.906388619895,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.007,0.685061678712483,0.00174137384165705,0.719889155545624,99.5261881175464,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0071,0.696120104188787,0.00181043556525807,0.732328815493949,101.073707681403,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0072,0.706857217939487,0.00188058716469823,0.744468961233452,102.547610734473,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0073,0.717261694449687,0.00195179593339465,0.75629761311758,103.946860927397,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0074,0.72732253575228,0.00202402805863737,0.767803096925027,105.270708162577,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0075,0.737029086338383,0.00209724863698073,0.778974059077998,106.518707015366,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0076,0.746371039831259,0.00217142172506146,0.789799474332488,107.69070399641,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0077,0.755338452247894,0.00224651036232477,0.800268659494389,108.786849818943,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0078,0.763921750399151,0.00232247661349339,0.810371282669019,109.807593392001,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0079,0.772111741148137,0.00239928160584015,0.82009737326494,110.753679809533,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.008,0.779899622342927,0.00247688556272601,0.829437333597447,111.626153405237,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0081,0.787276988407496,0.00255524785177649,0.838381945443026,112.426343520366,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0082,0.794235842185248,0.00263432701532838,0.846922382491815,113.155870725298,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0083,0.800768599230532,0.00271408082130938,0.855050215656719,113.816628919195,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0084,0.80686809833449,0.00279446629711359,0.862757424276762,114.410787413789,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0085,0.812527606457909,0.00287543977748154,0.87003640200754,114.940775743409,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0086,0.817740826308039,0.00295695694508647,0.876879965209768,115.409277219497,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0087,0.822501903125198,0.00303897287393736,0.883281360603945,115.819219360107,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0088,0.826805428375592,0.00312144207693121,0.889234269914216,116.173757517011,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0089,0.830646448455679,0.00320431854577377,0.894732819371154,116.476270286398,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.009,0.834020465586212,0.00328755580255684,0.899771581637348,116.730336991005,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0091,0.836923446070718,0.00337110694023731,0.904345584875465,116.939732082354,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0092,0.839351821064608,0.00345492467357036,0.908450314536016,117.108403273955,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0093,0.841302492325197,0.00353896138282751,0.912081719981747,117.24046076954,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0094,0.842772834405434,0.00362316916237631,0.91523621765296,117.340158867592,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0095,0.843760696311047,0.00370749986831523,0.917910693677351,117.411878399574,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0096,0.844264406436335,0.00379190516437668,0.920102509723869,117.460113006039,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0097,0.844282770209565,0.00387633657228421,0.921809501655249,117.489446350765,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0098,0.843815075550612,0.00396074551723936,0.923029985895399,117.504539118599,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.0099,0.842861089576381,0.00404508337812028,0.923762757138787,117.510106219827,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.00999999982783066,0.841421066102483,0.00412930138895943,0.924007093881672,117.510902213264,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.01,0.841421063205143,0.00412930153382635,0.92400709388167,117.510902213264,0,0,0,2.04627344080593e-15,1,0,0,1,0
0.01,0.841421063205143,0,0,0,0.412930153382635,92.400709388167,0,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.010000000000005,0.841421063205058,4.20680273635084e-15,-2.74653236917898e-18,1.50879619640905e-21,0.412930153382635,92.400709388167,0,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.010000000000005,0.841421063205058,4.20680273635084e-15,-2.74653236917898e-18,1.50879619640905e-21,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0101,0.839495725896125,8.40498787120125e-05,-0.000244339734777275,0.000796066049678799,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0102,0.837086288280331,0.000167883007600211,-0.000977114772807711,0.0063642083584927,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0103,0.834194438734802,0.000251451055956499,-0.00219760335121121,0.0214578641651374,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0104,0.830822345412401,0.000334705887037931,-0.00390460005198362,0.0507928224123606,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0105,0.826972650640727,0.000417599604661968,-0.00609642047117608,0.0990286403364177,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0106,0.822648469712464,0.000500084600515607,-0.00877090148236625,0.170750259516953,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0107,0.817853387740008,0.000582113601353556,-0.0119254034380633,0.270449946971935,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0108,0.812591455592724,0.000663639715810995,-0.0155568132961985,0.402509531188602,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0109,0.806867186156223,0.000744616480681291,-0.0196615474352938,0.571183146000473,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.011,0.800685550101231,0.000824997906948876,-0.0242355549649348,0.780580441514482,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0111,0.794051970862797,0.000904738525374069,-0.0292743218348646,1.03465033667728,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0112,0.786972319172642,0.000983793431482823,-0.0347728754028449,1.33716544767542,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0113,0.779452907324347,0.00106211832999284,-0.0407257892809394,1.691707199272,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0114,0.771500482967811,0.00113966957865707,-0.0471271886641911,2.10165170608587,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0115,0.763122222443341,0.00121640423150223,-0.0539707561317572,2.5701564164037,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0116,0.754325723667678,0.00129228008132889,-0.0612497379108876,3.10014767105026,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0116666666666718,0.748232976306294,0.00134236637746232,-0.0663407593496022,3.48896995409603,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,1,0,0,1,11751.0902213264
0.0116666666666718,0.748232976306294,0.00134236637746232,-0.0663407593496022,3.48896995409603,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0117,0.750349639962148,0.0013673426352767,-0.0637245705374608,3.69430939172783,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0118,0.756970221542459,0.00144270526340453,-0.0555967363945939,4.35507054738244,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0119,0.763989764996206,0.00151874997507094,-0.0470562987075181,5.08460017736878,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.012,0.77139905357012,0.00159551620722043,-0.0381116854906143,5.88479439794011,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0121,0.779188489996575,0.00167304245550544,-0.0287717240984593,6.7572700323495,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0122,0.787348106362496,0.00175136624046185,-0.0190456320334097,7.70335941504444,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0123,0.795867574106747,0.0018305240669434,-0.00894300775952725,8.72410418231763,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0124,0.804736213947609,0.00191055138930441,0.00152617852855456,9.82025127845499,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0125,0.813943006343761,0.00199148257750418,0.0123515946887016,10.9922500657863,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0126,0.823476602697295,0.00207335088264732,0.023522557145098,12.240250508888,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0127,0.833325336847609,0.00215618840386305,0.0350280417197268,13.5641026687174,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0128,0.843477236268624,0.00224002605773477,0.0468566942181768,14.9633571777241,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0129,0.853920033533011,0.00232489354914507,0.0589968413107694,16.4372669750045,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.013,0.864641178297195,0.00241081934314634,0.0714365019549794,17.9847904950429,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0131,0.875627850058877,0.00249783063611305,0.0841633995759947,19.6045957140844,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0132,0.886866970915205,0.00258595332893195,0.0971649742887017,21.2950653530275,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0133,0.898345218348805,0.0026752120021433,0.110428395186528,23.0543032235782,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0134,0.910049038255754,0.00276562989246399,0.123940572899891,24.8801417219223,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0135,0.921964658308608,0.00285722887035584,0.137688172510582,26.7701504071282,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0136,0.934078101590681,0.00295002941875147,0.151657626760568,28.7216455995363,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0137,0.946375200423348,0.00304405061318054,0.165835149481816,30.731700980469,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0138,0.958841610326926,0.00313931010331294,0.180206749188042,32.7971590845258,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0139,0.971462824139205,0.0032358240961079,0.19475824285622,34.9146437857901,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.014,0.98422418630548,0.00333360734037871,0.209475269907911,37.0805736547915,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0141,0.997110907354201,0.00343267311258436,0.224343306400746,39.2911760756761,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0142,1.01010807849848,0.00353303320411628,0.239347679375661,41.5425021305626,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0143,1.02320068633502,0.00363469791010965,0.254473581332065,43.8304421812429,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0144,1.03637362764273,0.00373767601974734,0.269706084832534,46.1507420887138,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0145,1.04961172427645,0.00384197480803328,0.285030157231974,48.4990200041209,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0146,1.06289973814024,0.00394760002904184,0.300430675515937,50.8707836628531,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0147,1.07622238622161,0.0040545559106926,0.315892441230318,53.2614481206371,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0148,1.08956435566285,0.00416284515092163,0.331400195476138,55.6663538225443,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0149,1.10291031886578,0.0042724689155181,0.346938633971001,58.0807850152861,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.015,1.11624494860661,0.00438342683743445,0.362492422150155,60.499988359416,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0151,1.12955293315029,0.00449571701800006,0.378046210305144,62.9191917072003,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0152,1.14281899134861,0.00460933603029609,0.393584648749386,65.3336230099497,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0153,1.15602788772368,0.00472427892056222,0.409092402929787,67.7385289781219,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0154,1.16916444743794,0.00484053921314854,0.424554168495769,70.1291935484563,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0155,1.18221357145517,0.00495810891278947,0.439954686505817,72.5009569707904,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0156,1.19516025099858,0.00507697853290953,0.455278758451625,74.8492340091892,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0157,1.2079895831868,0.00519713707312429,0.470511261444148,77.1695330036754,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0158,1.22068678445048,0.00531857206618351,0.485637162569009,79.4574707769015,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0159,1.23323720669181,0.00544126955883074,0.500641534663283,81.7087945563392,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.016,1.24562635031455,0.00556521414879553,0.515509570085321,83.9193940490225,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0161,1.25783987920892,0.00569038899226148,0.530226595849004,86.0853202002451,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0162,1.26986363531618,0.00581677581298538,0.544778088370743,88.2028021006031,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0163,1.28168365082,0.00594435494239218,0.559149686462699,90.2682553264332,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0164,1.29328616510862,0.00607310530610625,0.573327208025601,92.2783082833314,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0165,1.30465763407294,0.00620300448518908,0.587296660571579,94.2297988397914,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0166,1.31578474835279,0.00633402869668098,0.601044259081263,96.1198060604382,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0167,1.32665444112022,0.0064661528602803,0.614556435120684,97.945640613607,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0168,1.33725390634041,0.00659935058358669,0.627819854807005,99.7048766739087,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0169,1.34757060641205,0.00673359422223404,0.640821427651584,101.395341724526,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.017,1.35759228932007,0.00686885487859529,0.653548323686828,103.015144090637,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0171,1.36730699597508,0.00700510245660287,0.665987981901994,104.562661678381,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0172,1.37670307693182,0.00714230566700976,0.678128127066877,106.036567697382,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0173,1.38576919862308,0.00728043208387605,0.689956777095456,107.435815452333,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0174,1.39449436008673,0.00741944815176141,0.701462259916817,108.759663817815,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0175,1.40286789829555,0.00755931924323766,0.712633219955164,110.007659194867,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
0.0176,1.41087950369347,0.00770000967287026,0.723458633945729,111.179656120126,0.412930153382635,92.400709388167,0.010000000000005,2.04627344080593e-15,0,1,1,0,11751.0902213264
