"time","dFFREG.dFFR.clock","dFFREG.dFFR.reset","dFFREG.delay.inertialDelaySensitive[1].x","dFFREG.delay.inertialDelaySensitive[1].y","dFFREG.delay.inertialDelaySensitive[2].x","dFFREG.delay.inertialDelaySensitive[2].y"
4.285,3,3,3,1,3,1
4.29,3,3,3,1,3,1
4.295,3,3,3,1,3,1
4.3,3,3,3,1,3,1
4.305,3,3,3,1,3,1
4.31,3,3,3,1,3,1
4.315,3,3,3,1,3,1
4.32,3,3,3,1,3,1
4.325,3,3,3,1,3,1
4.33,3,3,3,1,3,1
4.335,3,3,3,1,3,1
4.34,3,3,3,1,3,1
4.345,3,3,3,1,3,1
4.35,3,3,3,1,3,1
4.355,3,3,3,1,3,1
4.36,3,3,3,1,3,1
4.365,3,3,3,1,3,1
4.37,3,3,3,1,3,1
4.375,3,3,3,1,3,1
4.38,3,3,3,1,3,1
4.385,3,3,3,1,3,1
4.39,3,3,3,1,3,1
4.395,3,3,3,1,3,1
4.4,3,3,3,1,3,1
4.405,3,3,3,1,3,1
4.41,3,3,3,1,3,1
4.415,3,3,3,1,3,1
4.42,3,3,3,1,3,1
4.425,3,3,3,1,3,1
4.43,3,3,3,1,3,1
4.435,3,3,3,1,3,1
4.44,3,3,3,1,3,1
4.445,3,3,3,1,3,1
4.45,3,3,3,1,3,1
4.455,3,3,3,1,3,1
4.46,3,3,3,1,3,1
4.465,3,3,3,1,3,1
4.47,3,3,3,1,3,1
4.475,3,3,3,1,3,1
4.48,3,3,3,1,3,1
4.485,3,3,3,1,3,1
4.49,3,3,3,1,3,1
4.495,3,3,3,1,3,1
4.5,3,3,3,1,3,1
4.505,3,3,3,1,3,1
4.51,3,3,3,1,3,1
4.515,3,3,3,1,3,1
4.52,3,3,3,1,3,1
4.525,3,3,3,1,3,1
4.53,3,3,3,1,3,1
4.535,3,3,3,1,3,1
4.54,3,3,3,1,3,1
4.545,3,3,3,1,3,1
4.55,3,3,3,1,3,1
4.555,3,3,3,1,3,1
4.56,3,3,3,1,3,1
4.565,3,3,3,1,3,1
4.57,3,3,3,1,3,1
4.575,3,3,3,1,3,1
4.58,3,3,3,1,3,1
4.585,3,3,3,1,3,1
4.59,3,3,3,1,3,1
4.595,3,3,3,1,3,1
4.6,3,3,3,1,3,1
4.605,3,3,3,1,3,1
4.61,3,3,3,1,3,1
4.615,3,3,3,1,3,1
4.62,3,3,3,1,3,1
4.625,3,3,3,1,3,1
4.63,3,3,3,1,3,1
4.635,3,3,3,1,3,1
4.64,3,3,3,1,3,1
4.645,3,3,3,1,3,1
4.65,3,3,3,1,3,1
4.655,3,3,3,1,3,1
4.66,3,3,3,1,3,1
4.665,3,3,3,1,3,1
4.67,3,3,3,1,3,1
4.675,3,3,3,1,3,1
4.68,3,3,3,1,3,1
4.685,3,3,3,1,3,1
4.69,3,3,3,1,3,1
4.695,3,3,3,1,3,1
4.7,3,3,3,1,3,1
4.705,3,3,3,1,3,1
4.71,3,3,3,1,3,1
4.715,3,3,3,1,3,1
4.72,3,3,3,1,3,1
4.725,3,3,3,1,3,1
4.73,3,3,3,1,3,1
4.735,3,3,3,1,3,1
4.74,3,3,3,1,3,1
4.745,3,3,3,1,3,1
4.75,3,3,3,1,3,1
4.755,3,3,3,1,3,1
4.76,3,3,3,1,3,1
4.765,3,3,3,1,3,1
4.77,3,3,3,1,3,1
4.775,3,3,3,1,3,1
4.78,3,3,3,1,3,1
4.785,3,3,3,1,3,1
4.79,3,3,3,1,3,1
4.795,3,3,3,1,3,1
4.8,3,3,3,1,3,1
4.805,3,3,3,1,3,1
4.81,3,3,3,1,3,1
4.815,3,3,3,1,3,1
4.82,3,3,3,1,3,1
4.825,3,3,3,1,3,1
4.83,3,3,3,1,3,1
4.835,3,3,3,1,3,1
4.84,3,3,3,1,3,1
4.845,3,3,3,1,3,1
4.85,3,3,3,1,3,1
4.855,3,3,3,1,3,1
4.86,3,3,3,1,3,1
4.865,3,3,3,1,3,1
4.87,3,3,3,1,3,1
4.875,3,3,3,1,3,1
4.88,3,3,3,1,3,1
4.885,3,3,3,1,3,1
4.89,3,3,3,1,3,1
4.895,3,3,3,1,3,1
4.9,3,3,3,1,3,1
4.905,3,3,3,1,3,1
4.91,3,3,3,1,3,1
4.915,3,3,3,1,3,1
4.92,3,3,3,1,3,1
4.925,3,3,3,1,3,1
4.93,3,3,3,1,3,1
4.935,3,3,3,1,3,1
4.94,3,3,3,1,3,1
4.945,3,3,3,1,3,1
4.95,3,3,3,1,3,1
4.955,3,3,3,1,3,1
4.96,3,3,3,1,3,1
4.965,3,3,3,1,3,1
4.97,3,3,3,1,3,1
4.975,3,3,3,1,3,1
4.98,3,3,3,1,3,1
4.985,3,3,3,1,3,1
4.99,3,3,3,1,3,1
4.995,3,3,3,1,3,1
5,3,3,3,1,3,1
5.005,3,3,3,1,3,1
5.01,3,3,3,1,3,1
5.015,3,3,3,1,3,1
5.02,3,3,3,1,3,1
5.025,3,3,3,1,3,1
5.03,3,3,3,1,3,1
5.035,3,3,3,1,3,1
5.04,3,3,3,1,3,1
5.045,3,3,3,1,3,1
5.05,3,3,3,1,3,1
5.055,3,3,3,1,3,1
5.06,3,3,3,1,3,1
5.065,3,3,3,1,3,1
5.07,3,3,3,1,3,1
5.075,3,3,3,1,3,1
5.08,3,3,3,1,3,1
5.085,3,3,3,1,3,1
5.09,3,3,3,1,3,1
5.095,3,3,3,1,3,1
5.1,3,3,3,1,3,1
5.105,3,3,3,1,3,1
5.11,3,3,3,1,3,1
5.115,3,3,3,1,3,1
5.12,3,3,3,1,3,1
5.125,3,3,3,1,3,1
5.13,3,3,3,1,3,1
5.135,3,3,3,1,3,1
5.14,3,3,3,1,3,1
5.145,3,3,3,1,3,1
5.15,3,3,3,1,3,1
5.155,3,3,3,1,3,1
5.16,3,3,3,1,3,1
5.165,3,3,3,1,3,1
5.17,3,3,3,1,3,1
5.175,3,3,3,1,3,1
5.18,3,3,3,1,3,1
5.185,3,3,3,1,3,1
5.19,3,3,3,1,3,1
5.195,3,3,3,1,3,1
5.2,3,3,3,1,3,1
5.205,3,3,3,1,3,1
5.21,3,3,3,1,3,1
5.215,3,3,3,1,3,1
5.22,3,3,3,1,3,1
5.225,3,3,3,1,3,1
5.23,3,3,3,1,3,1
5.235,3,3,3,1,3,1
5.24,3,3,3,1,3,1
5.245,3,3,3,1,3,1
5.25,3,3,3,1,3,1
5.255,3,3,3,1,3,1
5.26,3,3,3,1,3,1
5.265,3,3,3,1,3,1
5.27,3,3,3,1,3,1
5.275,3,3,3,1,3,1
5.28,3,3,3,1,3,1
5.285,3,3,3,1,3,1
5.29,3,3,3,1,3,1
5.295,3,3,3,1,3,1
5.3,3,3,3,1,3,1
5.305,3,3,3,1,3,1
5.31,3,3,3,1,3,1
5.315,3,3,3,1,3,1
5.32,3,3,3,1,3,1
5.325,3,3,3,1,3,1
5.33,3,3,3,1,3,1
5.335,3,3,3,1,3,1
5.34,3,3,3,1,3,1
5.345,3,3,3,1,3,1
5.35,3,3,3,1,3,1
5.355,3,3,3,1,3,1
5.36,3,3,3,1,3,1
5.365,3,3,3,1,3,1
5.37,3,3,3,1,3,1
5.375,3,3,3,1,3,1
5.38,3,3,3,1,3,1
5.385,3,3,3,1,3,1
5.39,3,3,3,1,3,1
5.395,3,3,3,1,3,1
5.4,3,3,3,1,3,1
5.405,3,3,3,1,3,1
5.41,3,3,3,1,3,1
5.415,3,3,3,1,3,1
5.42,3,3,3,1,3,1
5.425,3,3,3,1,3,1
5.43,3,3,3,1,3,1
5.435,3,3,3,1,3,1
5.44,3,3,3,1,3,1
5.445,3,3,3,1,3,1
5.45,3,3,3,1,3,1
5.455,3,3,3,1,3,1
5.46,3,3,3,1,3,1
5.465,3,3,3,1,3,1
5.47,3,3,3,1,3,1
5.475,3,3,3,1,3,1
5.48,3,3,3,1,3,1
5.485,3,3,3,1,3,1
5.49,3,3,3,1,3,1
5.495,3,3,3,1,3,1
5.5,3,3,3,1,3,1
5.505,3,3,3,1,3,1
5.51,3,3,3,1,3,1
5.515,3,3,3,1,3,1
5.52,3,3,3,1,3,1
5.525,3,3,3,1,3,1
5.53,3,3,3,1,3,1
5.535,3,3,3,1,3,1
5.54,3,3,3,1,3,1
5.545,3,3,3,1,3,1
5.55,3,3,3,1,3,1
5.555,3,3,3,1,3,1
5.56,3,3,3,1,3,1
5.565,3,3,3,1,3,1
5.57,3,3,3,1,3,1
5.575,3,3,3,1,3,1
5.58,3,3,3,1,3,1
5.585,3,3,3,1,3,1
5.59,3,3,3,1,3,1
5.595,3,3,3,1,3,1
5.6,3,3,3,1,3,1
5.605,3,3,3,1,3,1
5.61,3,3,3,1,3,1
5.615,3,3,3,1,3,1
5.62,3,3,3,1,3,1
5.625,3,3,3,1,3,1
5.63,3,3,3,1,3,1
5.635,3,3,3,1,3,1
5.64,3,3,3,1,3,1
5.645,3,3,3,1,3,1
5.65,3,3,3,1,3,1
5.655,3,3,3,1,3,1
5.66,3,3,3,1,3,1
5.665,3,3,3,1,3,1
5.67,3,3,3,1,3,1
5.675,3,3,3,1,3,1
5.68,3,3,3,1,3,1
5.685,3,3,3,1,3,1
5.69,3,3,3,1,3,1
5.695,3,3,3,1,3,1
5.7,3,3,3,1,3,1
5.705,3,3,3,1,3,1
5.71,3,3,3,1,3,1
5.715,3,3,3,1,3,1
5.72,3,3,3,1,3,1
5.725,3,3,3,1,3,1
5.73,3,3,3,1,3,1
5.735,3,3,3,1,3,1
5.74,3,3,3,1,3,1
5.745,3,3,3,1,3,1
5.75,3,3,3,1,3,1
5.755,3,3,3,1,3,1
5.76,3,3,3,1,3,1
5.765,3,3,3,1,3,1
5.77,3,3,3,1,3,1
5.775,3,3,3,1,3,1
5.78,3,3,3,1,3,1
5.785,3,3,3,1,3,1
5.79,3,3,3,1,3,1
5.795,3,3,3,1,3,1
5.8,3,3,3,1,3,1
5.805,3,3,3,1,3,1
5.81,3,3,3,1,3,1
5.815,3,3,3,1,3,1
5.82,3,3,3,1,3,1
5.825,3,3,3,1,3,1
5.83,3,3,3,1,3,1
5.835,3,3,3,1,3,1
5.84,3,3,3,1,3,1
5.845,3,3,3,1,3,1
5.85,3,3,3,1,3,1
5.855,3,3,3,1,3,1
5.86,3,3,3,1,3,1
5.865,3,3,3,1,3,1
5.87,3,3,3,1,3,1
5.875,3,3,3,1,3,1
5.88,3,3,3,1,3,1
5.885,3,3,3,1,3,1
5.89,3,3,3,1,3,1
5.895,3,3,3,1,3,1
5.9,3,3,3,1,3,1
5.905,3,3,3,1,3,1
5.91,3,3,3,1,3,1
5.915,3,3,3,1,3,1
5.92,3,3,3,1,3,1
5.925,3,3,3,1,3,1
5.93,3,3,3,1,3,1
5.935,3,3,3,1,3,1
5.94,3,3,3,1,3,1
5.945,3,3,3,1,3,1
5.95,3,3,3,1,3,1
5.955,3,3,3,1,3,1
5.96,3,3,3,1,3,1
5.965,3,3,3,1,3,1
5.97,3,3,3,1,3,1
5.975,3,3,3,1,3,1
5.98,3,3,3,1,3,1
5.985,3,3,3,1,3,1
5.99,3,3,3,1,3,1
5.995,3,3,3,1,3,1
6,3,3,3,1,3,1
6,3,3,3,3,3,3
6.005,3,3,3,3,3,3
6.01,3,3,3,3,3,3
6.015,3,3,3,3,3,3
6.02,3,3,3,3,3,3
6.025,3,3,3,3,3,3
6.03,3,3,3,3,3,3
6.035,3,3,3,3,3,3
6.04,3,3,3,3,3,3
6.045,3,3,3,3,3,3
6.05,3,3,3,3,3,3
6.055,3,3,3,3,3,3
6.06,3,3,3,3,3,3
6.065,3,3,3,3,3,3
6.07,3,3,3,3,3,3
6.075,3,3,3,3,3,3
6.08,3,3,3,3,3,3
6.085,3,3,3,3,3,3
6.09,3,3,3,3,3,3
6.095,3,3,3,3,3,3
6.1,3,3,3,3,3,3
6.105,3,3,3,3,3,3
6.11,3,3,3,3,3,3
6.115,3,3,3,3,3,3
6.12,3,3,3,3,3,3
6.125,3,3,3,3,3,3
6.13,3,3,3,3,3,3
6.135,3,3,3,3,3,3
6.14,3,3,3,3,3,3
6.145,3,3,3,3,3,3
6.15,3,3,3,3,3,3
6.155,3,3,3,3,3,3
6.16,3,3,3,3,3,3
6.165,3,3,3,3,3,3
6.17,3,3,3,3,3,3
6.175,3,3,3,3,3,3
6.18,3,3,3,3,3,3
6.185,3,3,3,3,3,3
6.19,3,3,3,3,3,3
6.195,3,3,3,3,3,3
6.2,3,3,3,3,3,3
6.205,3,3,3,3,3,3
6.21,3,3,3,3,3,3
6.215,3,3,3,3,3,3
6.22,3,3,3,3,3,3
6.225,3,3,3,3,3,3
6.23,3,3,3,3,3,3
6.235,3,3,3,3,3,3
6.24,3,3,3,3,3,3
6.245,3,3,3,3,3,3
6.25,3,3,3,3,3,3
6.255,3,3,3,3,3,3
6.26,3,3,3,3,3,3
6.265,3,3,3,3,3,3
6.27,3,3,3,3,3,3
6.275,3,3,3,3,3,3
6.28,3,3,3,3,3,3
6.285,3,3,3,3,3,3
6.29,3,3,3,3,3,3
6.295,3,3,3,3,3,3
6.3,3,3,3,3,3,3
6.305,3,3,3,3,3,3
6.31,3,3,3,3,3,3
6.315,3,3,3,3,3,3
6.32,3,3,3,3,3,3
6.325,3,3,3,3,3,3
6.33,3,3,3,3,3,3
6.335,3,3,3,3,3,3
6.34,3,3,3,3,3,3
6.345,3,3,3,3,3,3
6.35,3,3,3,3,3,3
6.355,3,3,3,3,3,3
6.36,3,3,3,3,3,3
6.365,3,3,3,3,3,3
6.37,3,3,3,3,3,3
6.375,3,3,3,3,3,3
6.38,3,3,3,3,3,3
6.385,3,3,3,3,3,3
6.39,3,3,3,3,3,3
6.395,3,3,3,3,3,3
6.4,3,3,3,3,3,3
6.405,3,3,3,3,3,3
6.41,3,3,3,3,3,3
6.415,3,3,3,3,3,3
6.42,3,3,3,3,3,3
6.425,3,3,3,3,3,3
6.43,3,3,3,3,3,3
6.435,3,3,3,3,3,3
6.44,3,3,3,3,3,3
6.445,3,3,3,3,3,3
6.45,3,3,3,3,3,3
6.455,3,3,3,3,3,3
6.46,3,3,3,3,3,3
6.465,3,3,3,3,3,3
6.47,3,3,3,3,3,3
6.475,3,3,3,3,3,3
6.48,3,3,3,3,3,3
6.485,3,3,3,3,3,3
6.49,3,3,3,3,3,3
6.495,3,3,3,3,3,3
6.5,3,3,3,3,3,3
6.505,3,3,3,3,3,3
6.51,3,3,3,3,3,3
6.515,3,3,3,3,3,3
6.52,3,3,3,3,3,3
6.525,3,3,3,3,3,3
6.53,3,3,3,3,3,3
6.535,3,3,3,3,3,3
6.54,3,3,3,3,3,3
6.545,3,3,3,3,3,3
6.55,3,3,3,3,3,3
6.555,3,3,3,3,3,3
6.56,3,3,3,3,3,3
6.565,3,3,3,3,3,3
6.57,3,3,3,3,3,3
6.575,3,3,3,3,3,3
6.58,3,3,3,3,3,3
6.585,3,3,3,3,3,3
6.59,3,3,3,3,3,3
6.595,3,3,3,3,3,3
6.6,3,3,3,3,3,3
6.605,3,3,3,3,3,3
6.61,3,3,3,3,3,3
6.615,3,3,3,3,3,3
6.62,3,3,3,3,3,3
6.625,3,3,3,3,3,3
6.63,3,3,3,3,3,3
6.635,3,3,3,3,3,3
6.64,3,3,3,3,3,3
6.645,3,3,3,3,3,3
6.65,3,3,3,3,3,3
6.655,3,3,3,3,3,3
6.66,3,3,3,3,3,3
6.665,3,3,3,3,3,3
6.67,3,3,3,3,3,3
6.675,3,3,3,3,3,3
6.68,3,3,3,3,3,3
6.685,3,3,3,3,3,3
6.69,3,3,3,3,3,3
6.695,3,3,3,3,3,3
6.7,3,3,3,3,3,3
6.705,3,3,3,3,3,3
6.71,3,3,3,3,3,3
6.715,3,3,3,3,3,3
6.72,3,3,3,3,3,3
6.725,3,3,3,3,3,3
6.73,3,3,3,3,3,3
6.735,3,3,3,3,3,3
6.74,3,3,3,3,3,3
6.745,3,3,3,3,3,3
6.75,3,3,3,3,3,3
6.755,3,3,3,3,3,3
6.76,3,3,3,3,3,3
6.765,3,3,3,3,3,3
6.77,3,3,3,3,3,3
6.775,3,3,3,3,3,3
6.78,3,3,3,3,3,3
6.785,3,3,3,3,3,3
6.79,3,3,3,3,3,3
6.795,3,3,3,3,3,3
6.8,3,3,3,3,3,3
6.805,3,3,3,3,3,3
6.81,3,3,3,3,3,3
6.815,3,3,3,3,3,3
6.82,3,3,3,3,3,3
6.825,3,3,3,3,3,3
6.83,3,3,3,3,3,3
6.835,3,3,3,3,3,3
6.84,3,3,3,3,3,3
6.845,3,3,3,3,3,3
6.85,3,3,3,3,3,3
6.855,3,3,3,3,3,3
6.86,3,3,3,3,3,3
6.865,3,3,3,3,3,3
6.87,3,3,3,3,3,3
6.875,3,3,3,3,3,3
6.88,3,3,3,3,3,3
6.885,3,3,3,3,3,3
6.89,3,3,3,3,3,3
6.895,3,3,3,3,3,3
6.9,3,3,3,3,3,3
6.905,3,3,3,3,3,3
6.91,3,3,3,3,3,3
6.915,3,3,3,3,3,3
6.92,3,3,3,3,3,3
6.925,3,3,3,3,3,3
6.93,3,3,3,3,3,3
6.935,3,3,3,3,3,3
6.94,3,3,3,3,3,3
6.945,3,3,3,3,3,3
6.95,3,3,3,3,3,3
6.955,3,3,3,3,3,3
6.96,3,3,3,3,3,3
6.965,3,3,3,3,3,3
6.97,3,3,3,3,3,3
6.975,3,3,3,3,3,3
6.98,3,3,3,3,3,3
6.985,3,3,3,3,3,3
6.99,3,3,3,3,3,3
6.995,3,3,3,3,3,3
7,3,3,3,3,3,3
7,4,3,4,3,4,3
7.005,4,3,4,3,4,3
7.01,4,3,4,3,4,3
7.015,4,3,4,3,4,3
7.02,4,3,4,3,4,3
7.025,4,3,4,3,4,3
7.03,4,3,4,3,4,3
7.035,4,3,4,3,4,3
7.04,4,3,4,3,4,3
7.045,4,3,4,3,4,3
7.05,4,3,4,3,4,3
7.055,4,3,4,3,4,3
7.06,4,3,4,3,4,3
7.065,4,3,4,3,4,3
7.07,4,3,4,3,4,3
7.075,4,3,4,3,4,3
7.08,4,3,4,3,4,3
7.085,4,3,4,3,4,3
7.09,4,3,4,3,4,3
7.095,4,3,4,3,4,3
7.1,4,3,4,3,4,3
7.105,4,3,4,3,4,3
7.11,4,3,4,3,4,3
7.115,4,3,4,3,4,3
7.12,4,3,4,3,4,3
7.125,4,3,4,3,4,3
7.13,4,3,4,3,4,3
7.135,4,3,4,3,4,3
7.14,4,3,4,3,4,3
7.145,4,3,4,3,4,3
7.15,4,3,4,3,4,3
7.155,4,3,4,3,4,3
7.16,4,3,4,3,4,3
7.165,4,3,4,3,4,3
7.17,4,3,4,3,4,3
7.175,4,3,4,3,4,3
7.18,4,3,4,3,4,3
7.185,4,3,4,3,4,3
7.19,4,3,4,3,4,3
7.195,4,3,4,3,4,3
7.2,4,3,4,3,4,3
7.205,4,3,4,3,4,3
7.21,4,3,4,3,4,3
7.215,4,3,4,3,4,3
7.22,4,3,4,3,4,3
7.225,4,3,4,3,4,3
7.23,4,3,4,3,4,3
7.235,4,3,4,3,4,3
7.24,4,3,4,3,4,3
7.245,4,3,4,3,4,3
7.25,4,3,4,3,4,3
7.255,4,3,4,3,4,3
7.26,4,3,4,3,4,3
7.265,4,3,4,3,4,3
7.27,4,3,4,3,4,3
7.275,4,3,4,3,4,3
7.28,4,3,4,3,4,3
7.285,4,3,4,3,4,3
7.29,4,3,4,3,4,3
7.295,4,3,4,3,4,3
7.3,4,3,4,3,4,3
7.305,4,3,4,3,4,3
7.31,4,3,4,3,4,3
7.315,4,3,4,3,4,3
7.32,4,3,4,3,4,3
7.325,4,3,4,3,4,3
7.33,4,3,4,3,4,3
7.335,4,3,4,3,4,3
7.34,4,3,4,3,4,3
7.345,4,3,4,3,4,3
7.35,4,3,4,3,4,3
7.355,4,3,4,3,4,3
7.36,4,3,4,3,4,3
7.365,4,3,4,3,4,3
7.37,4,3,4,3,4,3
7.375,4,3,4,3,4,3
7.38,4,3,4,3,4,3
7.385,4,3,4,3,4,3
7.39,4,3,4,3,4,3
7.395,4,3,4,3,4,3
7.4,4,3,4,3,4,3
7.405,4,3,4,3,4,3
7.41,4,3,4,3,4,3
7.415,4,3,4,3,4,3
7.42,4,3,4,3,4,3
7.425,4,3,4,3,4,3
7.43,4,3,4,3,4,3
7.435,4,3,4,3,4,3
7.44,4,3,4,3,4,3
7.445,4,3,4,3,4,3
7.45,4,3,4,3,4,3
7.455,4,3,4,3,4,3
7.46,4,3,4,3,4,3
7.465,4,3,4,3,4,3
7.47,4,3,4,3,4,3
7.475,4,3,4,3,4,3
7.48,4,3,4,3,4,3
7.485,4,3,4,3,4,3
7.49,4,3,4,3,4,3
7.495,4,3,4,3,4,3
7.5,4,3,4,3,4,3
7.505,4,3,4,3,4,3
7.51,4,3,4,3,4,3
7.515,4,3,4,3,4,3
7.52,4,3,4,3,4,3
7.525,4,3,4,3,4,3
7.53,4,3,4,3,4,3
7.535,4,3,4,3,4,3
7.54,4,3,4,3,4,3
7.545,4,3,4,3,4,3
7.55,4,3,4,3,4,3
7.555,4,3,4,3,4,3
7.56,4,3,4,3,4,3
7.565,4,3,4,3,4,3
7.57,4,3,4,3,4,3
7.575,4,3,4,3,4,3
7.58,4,3,4,3,4,3
7.585,4,3,4,3,4,3
7.59,4,3,4,3,4,3
7.595,4,3,4,3,4,3
7.6,4,3,4,3,4,3
7.605,4,3,4,3,4,3
7.61,4,3,4,3,4,3
7.615,4,3,4,3,4,3
7.62,4,3,4,3,4,3
7.625,4,3,4,3,4,3
7.63,4,3,4,3,4,3
7.635,4,3,4,3,4,3
7.64,4,3,4,3,4,3
7.645,4,3,4,3,4,3
7.65,4,3,4,3,4,3
7.655,4,3,4,3,4,3
7.66,4,3,4,3,4,3
7.665,4,3,4,3,4,3
7.67,4,3,4,3,4,3
7.675,4,3,4,3,4,3
7.68,4,3,4,3,4,3
7.685,4,3,4,3,4,3
7.69,4,3,4,3,4,3
7.695,4,3,4,3,4,3
7.7,4,3,4,3,4,3
7.705,4,3,4,3,4,3
7.71,4,3,4,3,4,3
7.715,4,3,4,3,4,3
7.72,4,3,4,3,4,3
7.725,4,3,4,3,4,3
7.73,4,3,4,3,4,3
7.735,4,3,4,3,4,3
7.74,4,3,4,3,4,3
7.745,4,3,4,3,4,3
7.75,4,3,4,3,4,3
7.755,4,3,4,3,4,3
7.76,4,3,4,3,4,3
7.765,4,3,4,3,4,3
7.77,4,3,4,3,4,3
7.775,4,3,4,3,4,3
7.78,4,3,4,3,4,3
7.785,4,3,4,3,4,3
7.79,4,3,4,3,4,3
7.795,4,3,4,3,4,3
7.8,4,3,4,3,4,3
7.805,4,3,4,3,4,3
7.81,4,3,4,3,4,3
7.815,4,3,4,3,4,3
7.82,4,3,4,3,4,3
7.825,4,3,4,3,4,3
7.83,4,3,4,3,4,3
7.835,4,3,4,3,4,3
7.84,4,3,4,3,4,3
7.845,4,3,4,3,4,3
7.85,4,3,4,3,4,3
7.855,4,3,4,3,4,3
7.86,4,3,4,3,4,3
7.865,4,3,4,3,4,3
7.87,4,3,4,3,4,3
7.875,4,3,4,3,4,3
7.88,4,3,4,3,4,3
7.885,4,3,4,3,4,3
7.89,4,3,4,3,4,3
7.895,4,3,4,3,4,3
7.9,4,3,4,3,4,3
7.905,4,3,4,3,4,3
7.91,4,3,4,3,4,3
7.915,4,3,4,3,4,3
7.92,4,3,4,3,4,3
7.925,4,3,4,3,4,3
7.93,4,3,4,3,4,3
7.935,4,3,4,3,4,3
7.94,4,3,4,3,4,3
7.945,4,3,4,3,4,3
7.95,4,3,4,3,4,3
7.955,4,3,4,3,4,3
7.96,4,3,4,3,4,3
7.965,4,3,4,3,4,3
7.97,4,3,4,3,4,3
7.975,4,3,4,3,4,3
7.98,4,3,4,3,4,3
7.985,4,3,4,3,4,3
7.99,4,3,4,3,4,3
7.995,4,3,4,3,4,3
8,4,3,4,3,4,3
8,3,3,4,3,4,3
8.005,3,3,4,3,4,3
8.01,3,3,4,3,4,3
8.015,3,3,4,3,4,3
8.02,3,3,4,3,4,3
8.025,3,3,4,3,4,3
8.03,3,3,4,3,4,3
8.035,3,3,4,3,4,3
8.04,3,3,4,3,4,3
8.045,3,3,4,3,4,3
8.05,3,3,4,3,4,3
8.055,3,3,4,3,4,3
8.06,3,3,4,3,4,3
8.065,3,3,4,3,4,3
8.07,3,3,4,3,4,3
8.075,3,3,4,3,4,3
8.08,3,3,4,3,4,3
8.085,3,3,4,3,4,3
8.09,3,3,4,3,4,3
8.095,3,3,4,3,4,3
8.1,3,3,4,3,4,3
8.105,3,3,4,3,4,3
8.11,3,3,4,3,4,3
8.115,3,3,4,3,4,3
8.12,3,3,4,3,4,3
8.125,3,3,4,3,4,3
8.13,3,3,4,3,4,3
8.135,3,3,4,3,4,3
8.14,3,3,4,3,4,3
8.145,3,3,4,3,4,3
8.15,3,3,4,3,4,3
8.155,3,3,4,3,4,3
8.16,3,3,4,3,4,3
8.165,3,3,4,3,4,3
8.17,3,3,4,3,4,3
8.175,3,3,4,3,4,3
8.18,3,3,4,3,4,3
8.185,3,3,4,3,4,3
8.19,3,3,4,3,4,3
8.195,3,3,4,3,4,3
8.2,3,3,4,3,4,3
8.205,3,3,4,3,4,3
8.21,3,3,4,3,4,3
8.215,3,3,4,3,4,3
8.22,3,3,4,3,4,3
8.225,3,3,4,3,4,3
8.23,3,3,4,3,4,3
8.235,3,3,4,3,4,3
8.24,3,3,4,3,4,3
8.245,3,3,4,3,4,3
8.25,3,3,4,3,4,3
8.255,3,3,4,3,4,3
8.26,3,3,4,3,4,3
8.265,3,3,4,3,4,3
8.27,3,3,4,3,4,3
8.275,3,3,4,3,4,3
8.28,3,3,4,3,4,3
8.285,3,3,4,3,4,3
8.29,3,3,4,3,4,3
8.295,3,3,4,3,4,3
8.3,3,3,4,3,4,3
8.305,3,3,4,3,4,3
8.31,3,3,4,3,4,3
8.315,3,3,4,3,4,3
8.32,3,3,4,3,4,3
8.325,3,3,4,3,4,3
8.33,3,3,4,3,4,3
8.335,3,3,4,3,4,3
8.34,3,3,4,3,4,3
8.345,3,3,4,3,4,3
8.35,3,3,4,3,4,3
8.355,3,3,4,3,4,3
8.36,3,3,4,3,4,3
8.365,3,3,4,3,4,3
8.37,3,3,4,3,4,3
8.375,3,3,4,3,4,3
8.38,3,3,4,3,4,3
8.385,3,3,4,3,4,3
8.39,3,3,4,3,4,3
8.395,3,3,4,3,4,3
8.4,3,3,4,3,4,3
8.405,3,3,4,3,4,3
8.41,3,3,4,3,4,3
8.415,3,3,4,3,4,3
8.42,3,3,4,3,4,3
8.425,3,3,4,3,4,3
8.43,3,3,4,3,4,3
8.435,3,3,4,3,4,3
8.44,3,3,4,3,4,3
8.445,3,3,4,3,4,3
8.45,3,3,4,3,4,3
8.455,3,3,4,3,4,3
8.46,3,3,4,3,4,3
8.465,3,3,4,3,4,3
8.47,3,3,4,3,4,3
8.475,3,3,4,3,4,3
8.48,3,3,4,3,4,3
8.485,3,3,4,3,4,3
8.49,3,3,4,3,4,3
8.495,3,3,4,3,4,3
8.5,3,3,4,3,4,3
8.505,3,3,4,3,4,3
8.51,3,3,4,3,4,3
8.515,3,3,4,3,4,3
8.52,3,3,4,3,4,3
8.525,3,3,4,3,4,3
8.53,3,3,4,3,4,3
8.535,3,3,4,3,4,3
8.54,3,3,4,3,4,3
8.545,3,3,4,3,4,3
8.55,3,3,4,3,4,3
8.555,3,3,4,3,4,3
8.56,3,3,4,3,4,3
8.565,3,3,4,3,4,3
8.57,3,3,4,3,4,3
8.575,3,3,4,3,4,3
8.58,3,3,4,3,4,3
8.585,3,3,4,3,4,3
8.59,3,3,4,3,4,3
8.595,3,3,4,3,4,3
8.6,3,3,4,3,4,3
