"time","j2.s","j2.v"
0.04642,-0.0132651561163931,-0.316408749833268
0.04664,-0.013334766130422,-0.316395623605835
0.04686,-0.0134043730254046,-0.316380326145396
0.04708,-0.013473976321773,-0.316362882520893
0.0473,-0.0135435755449646,-0.31634331757426
0.04752,-0.0136131702253456,-0.316321655923461
0.04774,-0.013682759898134,-0.316297921965537
0.04796,-0.0137523441033232,-0.316272139879639
0.04818,-0.0138219223856048,-0.316244333630069
0.0484,-0.0138914942942919,-0.316214526969326
0.04862,-0.0139610593832426,-0.316182743441137
0.04884,-0.0140306172107827,-0.316149006383504
0.04906,-0.0141001673396295,-0.316113338931741
0.04928,-0.0141697093368143,-0.316075764021514
0.0495,-0.0142392427736063,-0.316036304391883
0.04972,-0.0143087672254354,-0.315994982588338
0.04994,-0.0143782822718154,-0.315951820965843
0.05016,-0.0144477874962676,-0.315906841691875
0.05038,-0.0145172824862433,-0.315860066749462
0.0506,-0.0145867668336508,-0.31581151792166
0.05082,-0.0146562411994588,-0.315761184009949
0.05104,-0.0147257042926338,-0.315709113862277
0.05126,-0.0147951557301466,-0.315655328305769
0.05148,-0.0148645951331629,-0.315599847978332
0.0517,-0.0149340221269792,-0.315542693331308
0.05192,-0.0150034363409587,-0.315483884632123
0.05214,-0.0150728374084667,-0.315423441966944
0.05236,-0.0151422249668071,-0.315361385243326
0.05258,-0.0152115986571575,-0.31529773419287
0.0528,-0.0152809581245053,-0.315232508373869
0.05302,-0.0153503030175836,-0.315165727173967
0.05324,-0.0154196329888069,-0.315097409812806
0.05346,-0.0154889476942067,-0.315027575344678
0.05368,-0.0155582467933676,-0.314956242661183
0.0539,-0.0156275299493631,-0.314883430493876
0.05412,-0.0156967968286909,-0.314809157416921
0.05434,-0.0157660471012094,-0.314733441849742
0.05456,-0.0158352804400731,-0.314656302059677
0.05478,-0.0159044965216683,-0.314577756164632
0.055,-0.0159736950255493,-0.314497822135728
0.05522,-0.0160428756343737,-0.314416517799957
0.05544,-0.0161120380338388,-0.314333860842834
0.05566,-0.0161811821327784,-0.314249861102024
0.05588,-0.0162503083141035,-0.314164511781013
0.0561,-0.0163194155564946,-0.314077855218958
0.05632,-0.0163885035738254,-0.313989907978594
0.05654,-0.016457572083443,-0.313900686467996
0.05676,-0.0165266208061185,-0.313810206942714
0.05698,-0.0165956494659977,-0.313718485507919
0.0572,-0.0166646577905512,-0.31362553812053
0.05742,-0.0167336455105255,-0.313531380591358
0.05764,-0.0168026123598928,-0.313436028587243
0.05786,-0.0168715580758018,-0.313339497633191
0.05808,-0.0169404823985285,-0.313241803114511
0.0583,-0.0170093850714261,-0.313142960278954
0.05852,-0.017078265840876,-0.313042984238848
0.05874,-0.017147124456238,-0.312941889973242
0.05896,-0.017215960669801,-0.312839692330033
0.05918,-0.0172847742367331,-0.312736406028116
0.0594,-0.0173535649150327,-0.31263204565951
0.05962,-0.0174223324654785,-0.312526625691507
0.05984,-0.0174910766515802,-0.312420160468799
0.06006,-0.017559797239529,-0.312312664215623
0.06028,-0.017628493998148,-0.312204151037896
0.0605,-0.0176971666988428,-0.312094634925352
0.06072,-0.0177658153182291,-0.311984120300994
0.06094,-0.0178344397592911,-0.311872615025862
0.06116,-0.0179030395643337,-0.31176014378649
0.06138,-0.0179716145226979,-0.311646719751448
0.0616,-0.0180401644264395,-0.31153235596611
0.06182,-0.0181086890702864,-0.311417065354432
0.06204,-0.0181771882515978,-0.311300860720738
0.06226,-0.0182456617703216,-0.311183754751491
0.06248,-0.0183141094289529,-0.311065760017083
0.0627,-0.0183825310324919,-0.310946888973607
0.06292,-0.0184509263884026,-0.310827153964643
0.06314,-0.0185192953065703,-0.310706567223035
0.06336,-0.0185876375992601,-0.310585140872672
0.06358,-0.0186559530810751,-0.310462886930269
0.0638,-0.0187242415689144,-0.310339817307145
0.06402,-0.0187925028819313,-0.310215943811007
0.06424,-0.0188607368414918,-0.310091278147724
0.06446,-0.0189289432711319,-0.309965831923115
0.06468,-0.0189971219965169,-0.309839616644722
0.0649,-0.0190652728453985,-0.309712643723595
0.06512,-0.0191333956475736,-0.309584924476069
0.06534,-0.0192014902348425,-0.309456470125548
0.06556,-0.0192695564409665,-0.309327291804281
0.06578,-0.0193375943371804,-0.309197390198666
0.066,-0.0194056037096261,-0.3090667785246
0.06622,-0.0194735842860953,-0.308935472558338
0.06644,-0.0195415359141499,-0.308803482805099
0.06666,-0.0196094584434062,-0.30867081967456
0.06688,-0.0196773517254995,-0.308537493482359
0.0671,-0.0197452156140481,-0.308403514451604
0.06732,-0.019813049964618,-0.308268892714382
0.06754,-0.0198808546346869,-0.308133638313263
0.06776,-0.0199486294836092,-0.307997761202813
0.06798,-0.0200163743725796,-0.307861271251093
0.0682,-0.0200840891645979,-0.307724178241173
0.06842,-0.0201517737244333,-0.307586491872638
0.06864,-0.0202194279185889,-0.307448221763094
0.06886,-0.0202870516152657,-0.307309377449676
0.06908,-0.0203546446843273,-0.307169968390555
0.0693,-0.020422206997264,-0.307030003966448
0.06952,-0.0204897384271574,-0.306889493482119
0.06974,-0.0205572388486448,-0.306748446167894
0.06996,-0.0206247081378832,-0.306606871181164
0.07018,-0.020692146172514,-0.306464777607893
0.0704,-0.0207595528316274,-0.306322174464124
0.07062,-0.0208269279957263,-0.306179070697491
0.07084,-0.0208942719715364,-0.306035459259828
0.07106,-0.0209615843699678,-0.305891359176382
0.07128,-0.0210288650214578,-0.305746781226644
0.0715,-0.021096113820429,-0.305601733776336
0.07172,-0.0211633306629489,-0.305456225114939
0.07194,-0.0212305154467022,-0.30531026345688
0.07216,-0.0212976680709642,-0.305163856942723
0.07238,-0.0213647884365734,-0.305017013640364
0.0726,-0.0214318764459041,-0.304869741546211
0.07282,-0.0214989320028397,-0.304722048586386
0.07304,-0.021565955012745,-0.304573942617906
0.07326,-0.0216329453824395,-0.304425431429875
0.07348,-0.02169990302017,-0.304276522744677
0.0737,-0.0217668278355834,-0.304127224219165
0.07392,-0.0218337197396996,-0.303977543445849
0.07414,-0.0219005786448842,-0.303827487954087
0.07436,-0.0219674044648216,-0.303677065211277
0.07458,-0.0220341971144875,-0.303526282624045
0.0748,-0.022100956510122,-0.303375147539433
0.07502,-0.0221676825692023,-0.303223667246096
0.07524,-0.0222343752104154,-0.303071848975485
0.07546,-0.0223010343536313,-0.30291969990304
0.07568,-0.02236765994956,-0.302767225952332
0.0759,-0.0224342522860316,-0.302614419444233
0.07612,-0.0225008109681991,-0.302461300220954
0.07634,-0.0225673359273719,-0.302307874964308
0.07656,-0.0226338270962451,-0.30215415029239
0.07678,-0.0227002844088793,-0.302000132760473
0.077,-0.0227667078006807,-0.301845828861917
0.07722,-0.0228330972083811,-0.301691245029069
0.07744,-0.0228994525700175,-0.301536387634166
0.07766,-0.0229657738249125,-0.301381262990243
0.07788,-0.0230320609136539,-0.301225877352029
0.0781,-0.0230983137780746,-0.301070236916857
0.07832,-0.0231645323612328,-0.300914347825564
0.07854,-0.0232307166073919,-0.300758216163396
0.07876,-0.023296866462,-0.300601847960907
0.07898,-0.0233629818716705,-0.300445249194871
0.0792,-0.0234290627841617,-0.300288425789174
0.07942,-0.0234951091483566,-0.300131383615729
0.07964,-0.0235611209142429,-0.29997412849537
0.07986,-0.0236270980328935,-0.29981666619876
0.08008,-0.0236930404564453,-0.299659002447294
0.0803,-0.0237589481380804,-0.299501142914003
0.08052,-0.0238248210320051,-0.299343093224452
0.08074,-0.0238906591557443,-0.299184855968859
0.08096,-0.0239564625798952,-0.29902643119346
0.08118,-0.0240222311275661,-0.298867830816421
0.0814,-0.0240879647606828,-0.298709060099194
0.08162,-0.0241536634422793,-0.298550124251441
0.08184,-0.0242193271364824,-0.298391028431752
0.08206,-0.0242849558084949,-0.298231777748363
0.08228,-0.0243505494245797,-0.298072377259878
0.0825,-0.0244161079520435,-0.297912831975985
0.08272,-0.0244816313592205,-0.297753146858173
0.08294,-0.0245471196154562,-0.297593326820453
0.08316,-0.0246125726910916,-0.297433376730077
0.08338,-0.0246779905574462,-0.297273301408254
0.0836,-0.0247433731868026,-0.297113105630872
0.08382,-0.0248087205523898,-0.296952794129211
0.08404,-0.024874032628367,-0.296792371590669
0.08426,-0.0249393093898076,-0.296631842659474
0.08448,-0.0250045508126831,-0.296471211937405
0.0847,-0.0250697568738464,-0.296310483984513
0.08492,-0.0251349275510159,-0.296149663319835
0.08514,-0.0252000628227595,-0.295988754422115
0.08536,-0.0252651626684779,-0.295827761730524
0.08558,-0.0253302270683889,-0.295666689645375
0.0858,-0.0253952560662918,-0.295505539241206
0.08602,-0.0254602496594648,-0.295344314032379
0.08624,-0.0255252077769548,-0.295183021109827
0.08646,-0.0255901304042814,-0.295021664610593
0.08668,-0.0256550175278055,-0.294860248630936
0.0869,-0.025719869134715,-0.294698777226939
0.08712,-0.0257846852130111,-0.294537254415107
0.08734,-0.025849465751494,-0.294375684172977
0.08756,-0.0259142107397493,-0.294214070439719
0.08778,-0.0259789201681332,-0.294052417116737
0.088,-0.0260435940277594,-0.293890728068277
0.08822,-0.0261082323104846,-0.29372900712203
0.08844,-0.0261728350088944,-0.293567258069734
0.08866,-0.0262374021162894,-0.293405484667778
0.08888,-0.0263019336266714,-0.293243690637808
0.0891,-0.026366429534729,-0.293081879667328
0.08932,-0.026430889835824,-0.292920055410305
0.08954,-0.0264953145259769,-0.292758221487773
0.08976,-0.0265597036018532,-0.292596381488437
0.08998,-0.0266240570607493,-0.292434538969275
0.0902,-0.0266883749005788,-0.292272697456144
0.09042,-0.0267526571198577,-0.292110860444381
0.09064,-0.0268169037176912,-0.291949031399411
0.09086,-0.0268811147943687,-0.291787209306517
0.09108,-0.0269452903102484,-0.291625399337454
0.0913,-0.0270094302331997,-0.291463606327784
0.09152,-0.0270735345669922,-0.291301833520957
0.09174,-0.0271376033160311,-0.291140084128362
0.09196,-0.0272016364853456,-0.290978361329818
0.09218,-0.0272656340805774,-0.290816668274075
0.0924,-0.0273295961079689,-0.290655008079306
0.09262,-0.0273935225743516,-0.290493383833611
0.09284,-0.027457413487135,-0.290331798595506
0.09306,-0.0275212688542942,-0.290170255394424
0.09328,-0.0275850886843589,-0.290008757231211
0.0935,-0.0276488729864017,-0.289847307078623
0.09372,-0.0277126217700262,-0.289685907881822
0.09394,-0.0277763350453557,-0.289524562558871
0.09416,-0.0278400128230216,-0.289363274001237
0.09438,-0.0279036551141518,-0.28920204507428
0.0946,-0.0279672619303586,-0.289040878617754
0.09482,-0.0280308332837281,-0.288879777446303
0.09504,-0.0280943691868075,-0.288718744349959
0.09526,-0.0281578696525945,-0.288557782094635
0.09548,-0.0282213346945248,-0.288396893422627
0.0957,-0.0282847643264612,-0.288236081053104
0.09592,-0.0283481587096937,-0.288075341642197
0.09614,-0.0284115177494567,-0.287914682361271
0.09636,-0.0284748414545439,-0.287754106121144
0.09658,-0.0285381298431418,-0.287593615441186
0.0968,-0.0286013829339355,-0.287433212814799
0.09702,-0.0286646007460997,-0.28727290070981
0.09724,-0.0287277832992895,-0.287112681568853
0.09746,-0.0287909306136318,-0.286952557809758
0.09768,-0.0288540427097164,-0.286792531825939
0.0979,-0.0289171196085864,-0.286632605986779
0.09812,-0.0289801613317304,-0.286472782638018
0.09834,-0.0290431679010726,-0.28631306410214
0.09856,-0.0291061393389642,-0.286153452678758
0.09878,-0.0291690756681747,-0.285993950645004
0.099,-0.0292319769118827,-0.285834560255914
0.09922,-0.0292948430936669,-0.285675283744817
0.09944,-0.0293576742374976,-0.285516123323718
0.09966,-0.0294204703677273,-0.285357081183689
0.09988,-0.0294832315090821,-0.285198159495252
0.1001,-0.0295459576866525,-0.285039360408773
0.10032,-0.0296086489258846,-0.284880686054838
0.10054,-0.0296713052525715,-0.284722138544651
0.10076,-0.0297339267101494,-0.284563719238428
0.10098,-0.0297965134156424,-0.284405426379126
0.1012,-0.0298590653105649,-0.284247265628586
0.10142,-0.0299215824240433,-0.28408923893821
0.10164,-0.0299840647856049,-0.283931348237777
0.10186,-0.0300465124251705,-0.283773595435741
0.10208,-0.0301089253730481,-0.283615982419533
0.1023,-0.0301713036599259,-0.28345851105586
0.10252,-0.0302336473168648,-0.283301183191001
0.10274,-0.0302959563752928,-0.283144000651112
0.10296,-0.0303582308669967,-0.282986965242522
0.10318,-0.0304204708241165,-0.282830078752033
0.1034,-0.0304826762791377,-0.282673342947221
0.10362,-0.0305448472648849,-0.282516759576734
0.10384,-0.0306069838145145,-0.282360330370591
0.10406,-0.0306690859615084,-0.282204057040485
0.10428,-0.0307311537396667,-0.282047941280077
0.1045,-0.0307931871831011,-0.281891984765303
0.10472,-0.0308551863262278,-0.281736189154664
0.10494,-0.0309171512037607,-0.281580556089534
0.10516,-0.0309790818507049,-0.281425087194457
0.10538,-0.0310409783023493,-0.281269784077443
0.1056,-0.0311028405942601,-0.281114648330272
0.10582,-0.0311646687877499,-0.280959680376936
0.10604,-0.031226462945927,-0.280804880556517
0.10626,-0.0312882230664909,-0.2806502521617
0.10648,-0.031349949187283,-0.280495796666503
0.1067,-0.0314116413464466,-0.280341515527519
0.10692,-0.0314732995824221,-0.280187410184164
0.10714,-0.0315349239339408,-0.280033482058916
0.10736,-0.0315965144400196,-0.279879732557564
0.10758,-0.0316580711399552,-0.279726163069447
0.1078,-0.0317195940733185,-0.279572774967697
0.10802,-0.0317810832799492,-0.279419569609487
0.10824,-0.0318425387999499,-0.279266548336271
0.10846,-0.0319039606736806,-0.279113712474026
0.10868,-0.0319653489417531,-0.278961063333502
0.1089,-0.0320267036450252,-0.278808602210457
0.10912,-0.0320880248245955,-0.278656330385906
0.10934,-0.0321493125217972,-0.278504249126363
0.10956,-0.0322105667781932,-0.278352359684086
0.10978,-0.0322717876355696,-0.278200663297316
0.11,-0.0323329751359309,-0.278049161190525
0.11022,-0.0323941293214939,-0.277897854574658
0.11044,-0.0324552502346822,-0.277746744647376
0.11066,-0.0325163379181206,-0.2775958325933
0.11088,-0.0325773924439017,-0.277445118244387
0.1111,-0.0326384138539942,-0.277294602807585
0.11132,-0.032699402173384,-0.277144288263319
0.11154,-0.0327603574463319,-0.276994175705862
0.11176,-0.0328212797173144,-0.276844266215719
0.11198,-0.0328821690310188,-0.27669456085983
0.1122,-0.0329430254323383,-0.276545060691775
0.11242,-0.0330038489663678,-0.276395766751973
0.11264,-0.0330646396783986,-0.276246680067888
0.11286,-0.033125397613914,-0.276097801654233
0.11308,-0.0331861228185843,-0.275949132513171
0.1133,-0.0332468153382625,-0.275800673634517
0.11352,-0.0333074752189791,-0.275652425995944
0.11374,-0.0333681025069375,-0.275504390563186
0.11396,-0.0334286972485094,-0.275356568290237
0.11418,-0.03348925949023,-0.275208960119559
0.1144,-0.0335497892787931,-0.275061566982282
0.11462,-0.0336102866610465,-0.274914389798409
0.11484,-0.0336707516839875,-0.274767429477017
0.11506,-0.0337311843947576,-0.274620686916463
0.11528,-0.0337915848406384,-0.274474163004582
0.1155,-0.0338519530690462,-0.274327858618896
0.11572,-0.0339122891275278,-0.274181774626814
0.11594,-0.0339725931050202,-0.274035910102
0.11616,-0.0340328650269839,-0.273890266857669
0.11638,-0.0340931049327099,-0.273744846104669
0.1166,-0.0341533128711245,-0.273599648632838
0.11682,-0.0342134888913039,-0.27345467522105
0.11704,-0.0342736330424699,-0.273309926637384
0.11726,-0.0343337453739866,-0.273165403639286
0.11748,-0.0343938259353562,-0.273021106973734
0.1177,-0.0344538747762151,-0.272877037377406
0.11792,-0.0345138919463304,-0.272733195576837
0.11814,-0.0345738774955959,-0.272589582288592
0.11836,-0.034633831474028,-0.272446198219424
0.11858,-0.0346937539317623,-0.272303044066443
0.1188,-0.0347536449190493,-0.272160120517276
0.11902,-0.0348135044862508,-0.272017428250237
0.11924,-0.0348733326838363,-0.271874967934488
0.11946,-0.0349331295623786,-0.271732740230203
0.11968,-0.0349928951725503,-0.271590745788734
0.1199,-0.03505262956512,-0.271448985252777
0.12012,-0.0351123327909481,-0.271307459256533
0.12034,-0.0351720049009835,-0.271166168425875
0.12056,-0.0352316459462592,-0.271025113378512
0.12078,-0.035291255978541,-0.270884294696945
0.121,-0.0353508350978417,-0.270743710945897
0.12122,-0.0354103833151103,-0.270603364401703
0.12144,-0.0354699006825085,-0.270463255616439
0.12166,-0.0355293872523036,-0.270323385133158
0.12188,-0.0355888430768653,-0.270183753486016
0.1221,-0.0356482682086628,-0.270044361200404
0.12232,-0.0357076627002616,-0.269905208793077
0.12254,-0.0357670266043208,-0.269766296772278
0.12276,-0.0358263599735902,-0.269627625637876
0.12298,-0.0358856628609065,-0.269489195881487
0.1232,-0.0359449353191914,-0.269351007986608
0.12342,-0.0360041774014479,-0.269213062428746
0.12364,-0.0360633891607573,-0.269075359675543
0.12386,-0.0361225706502766,-0.26893790018691
0.12408,-0.0361817219232351,-0.268800684415153
0.1243,-0.0362408430329319,-0.268663712805105
0.12452,-0.0362999340327321,-0.268526985794253
0.12474,-0.0363589949760646,-0.268390503812866
0.12496,-0.0364180259164189,-0.268254267284128
0.12518,-0.0364770269073416,-0.268118276624264
0.1254,-0.036535998002434,-0.26798253224267
0.12562,-0.036594939255349,-0.267847034542044
0.12584,-0.0366538507278282,-0.267711783586157
0.12606,-0.0367127324966025,-0.267576778814629
0.12628,-0.036771584591446,-0.267442021603514
0.1265,-0.036830407066817,-0.267307512303985
0.12672,-0.0368891999772403,-0.267173251259902
0.12694,-0.0369479633773059,-0.267039238807916
0.12716,-0.0370066973216654,-0.266905475277573
0.12738,-0.0370654018650306,-0.266771960991417
0.1276,-0.0371240770621707,-0.26663869626509
0.12782,-0.0371827229679099,-0.266505681407438
0.12804,-0.0372413396371251,-0.266372916720613
0.12826,-0.037299927124744,-0.266240402500175
0.12848,-0.0373584854857417,-0.266108139035196
