"time","mp1.S.v","mp2.S.v","v.p.v"
0.055,0.00138643987031484,0.00137658415207744,0.275
0.056,0.00146344560027322,0.00145271917938818,0.28
0.057,0.00154325111853174,0.00153160034575513,0.285
0.058,0.00162590641739937,0.00161327597855737,0.29
0.059,0.00171146148918509,0.00169779440517394,0.295
0.06,0.00179996632619789,0.0017852039529839,0.3
0.061,0.00189147092074676,0.00187555294936631,0.305
0.062,0.00198602526514067,0.00196888972170022,0.31
0.063,0.00208367935168862,0.0020652625973647,0.315
0.064,0.00218448305420979,0.00216470867351563,0.32
0.065,0.00228848532769423,0.00226717796255378,0.325
0.066,0.00239573707719841,0.00237280530020711,0.33
0.067,0.00250628828020608,0.00248163760875157,0.335
0.068,0.00262018891420104,0.00259372181046314,0.34
0.069,0.00273748895666705,0.00270910482761778,0.345
0.07,0.00285823838508789,0.00282783358249144,0.35
0.071,0.00298248717694734,0.0029499549973601,0.355
0.072,0.00311028530972917,0.00307551599449972,0.36
0.073,0.00324168276091717,0.00320456349618625,0.365
0.074,0.0033767295079951,0.00333714442469568,0.37
0.075,0.00351547552844675,0.00347330570230395,0.375
0.076,0.0036579707997559,0.00361309425128704,0.38
0.077,0.00380426529940631,0.0037565569939209,0.385
0.078,0.00395440735791823,0.00390364105915341,0.39
0.079,0.00410844787637304,0.00405444933217462,0.395
0.08,0.00426643710057728,0.00420904499355707,0.4
0.081,0.0044284249788358,0.00436747319755757,0.405
0.082,0.00459446145945343,0.00452977909843291,0.41
0.083,0.00476459649073502,0.00469600785043989,0.415
0.084,0.0049388800209854,0.00486620460783532,0.42
0.085,0.00511736199850942,0.00504041452487599,0.425
0.086,0.00530009237161191,0.0052186827558187,0.43
0.087,0.00548712108859773,0.00540105445492026,0.435
0.088,0.0056784980977717,0.00558757477643745,0.44
0.089,0.00587427334743868,0.00577828887462709,0.445
0.09,0.00607449423502824,0.00597313596422936,0.45
0.091,0.00627921229292156,0.00617222698722605,0.455
0.092,0.00648847770207304,0.0063756167599633,0.46
0.093,0.00670234035935754,0.00658334830077615,0.465
0.094,0.00692085016164989,0.00679546462799962,0.47
0.095,0.00714405700582491,0.00701200875996874,0.475
0.096,0.00737201078875745,0.00723302371501854,0.48
0.097,0.00760476140732234,0.00745855251148406,0.485
0.098,0.00784235875839442,0.00768863816770033,0.49
0.099,0.00808485273884851,0.00792332370200237,0.495
0.1,0.00833229324555946,0.00816265213272521,0.5
0.101,0.0085847301754021,0.0084066664782039,0.505
0.102,0.00884221011151952,0.00865531162894377,0.51
0.103,0.00910478524437746,0.00890869852220424,0.515
0.104,0.0093725055774942,0.00916687333429845,0.52
0.105,0.00964542094197057,0.00942987713582947,0.525
0.106,0.00992358116890739,0.00969775099740039,0.53
0.107,0.0102070360894055,0.00997053598961429,0.535
0.108,0.0104958355345657,0.0102482731830742,0.54
0.109,0.0107900293354888,0.0105310036483833,0.545
0.11,0.0110896673232756,0.0108187684561446,0.55
0.111,0.011394799329027,0.0111116086769612,0.555
0.112,0.0117054743556263,0.0114095457031771,0.56
0.113,0.0120217389362312,0.0117125422470267,0.565
0.114,0.0123436457721361,0.0120207075742527,0.57
0.115,0.0126712445926833,0.0123340803376984,0.575
0.116,0.0130045851272151,0.0126526991902071,0.58
0.117,0.0133437171050738,0.0129766027846222,0.585
0.118,0.0136886902556015,0.013305829773787,0.59
0.119,0.0140395543081406,0.0136404188105447,0.595
0.12,0.0143963589920334,0.0139804085477388,0.6
0.121,0.0147591540366221,0.0143258376382124,0.605
0.122,0.015127989171249,0.014676744734809,0.61
0.123,0.015502911764097,0.015033123707622,0.615
0.124,0.0158839699008499,0.015394982035169,0.62
0.125,0.0162712157367641,0.0157624043812116,0.625
0.126,0.01666469887171,0.0161354269429727,0.63
0.127,0.0170644689055578,0.0165140859176751,0.635
0.128,0.0174705754381778,0.0168984175025418,0.64
0.129,0.0178830680694404,0.0172884578947956,0.645
0.13,0.0183019963992157,0.0176842432916595,0.65
0.131,0.0187274100273742,0.0180858098903563,0.655
0.132,0.0191593585537861,0.0184931938881091,0.66
0.133,0.0195978915783218,0.0189064314821406,0.665
0.134,0.0200430540361381,0.0193254852553045,0.67
0.135,0.0204948966028094,0.0197504083806308,0.675
0.136,0.0209534704967098,0.0201812625971359,0.68
0.137,0.0214188251593779,0.0206180816033877,0.685
0.138,0.0218910100323517,0.0210608990979541,0.69
0.139,0.0223700745571697,0.0215097487794031,0.695
0.14,0.0228560681753701,0.0219646643463025,0.7
0.141,0.0233490403284914,0.0224256794972204,0.705
0.142,0.0238490404580717,0.0228928279307245,0.71
0.143,0.024356117864018,0.0233661414372167,0.715
0.144,0.0248703145450669,0.0238455534401176,0.72
0.145,0.0253916852996081,0.0243311698096154,0.725
0.146,0.025920279367665,0.0248230215293144,0.73
0.147,0.026456145989261,0.025321139582819,0.735
0.148,0.0269993344044195,0.0258255549537336,0.74
0.149,0.027549893853164,0.0263362986256624,0.745
0.15,0.0281078735755179,0.0268534015822098,0.75
0.151,0.0286733228115046,0.0273768948069801,0.755
0.152,0.0292462908011474,0.0279068092835777,0.76
0.153,0.0298268240571106,0.0284431442202556,0.765
0.154,0.030414967758401,0.0289858832873677,0.77
0.155,0.0310107752977352,0.0295351058498566,0.775
0.156,0.0316142956759917,0.0300908401051457,0.78
0.157,0.0322255778940489,0.0306531142506578,0.785
0.158,0.0328446709527852,0.0312219564838162,0.79
0.159,0.0334716238530789,0.0317973950020438,0.795
0.16,0.0341064855958085,0.0323794580027637,0.8
0.161,0.0347493051818523,0.032968173683399,0.805
0.162,0.0354001316120887,0.0335635702413729,0.81
0.163,0.0360590072742374,0.0341656082029076,0.815
0.164,0.0367259820645598,0.0347743249277121,0.82
0.165,0.0374011074679725,0.0353897740319003,0.825
0.166,0.0380844322003596,0.0360119807966051,0.83
0.167,0.0387760049776057,0.0366409705029593,0.835
0.168,0.0394758745155949,0.0372767684320959,0.84
0.169,0.0401840895302116,0.0379193998651479,0.845
0.17,0.0409006987373403,0.0385688900832482,0.85
0.171,0.0416257508528651,0.0392252643675296,0.855
0.172,0.0423592945926705,0.0398885479991252,0.86
0.173,0.0431013662957631,0.0405586541449029,0.865
0.174,0.0438520233693465,0.0412356868151316,0.87
0.175,0.0446113142131004,0.0419196684266464,0.875
0.176,0.0453792872000605,0.0426106211549319,0.88
0.177,0.0461559907032623,0.0433085671754727,0.885
0.178,0.0469414730957415,0.0440135286637534,0.89
0.179,0.0477357827505338,0.0447255277952585,0.895
0.18,0.0485389680406747,0.0454445867454726,0.9
0.181,0.0493510773391999,0.0461707276898803,0.905
0.182,0.0501721561468739,0.0469039496424636,0.91
0.183,0.051002247388126,0.0476442308420824,0.915
0.184,0.0518414038380171,0.048391628961396,0.92
0.185,0.0526896732654196,0.0491461613040215,0.925
0.186,0.0535471034022198,0.0499078448753253,0.93
0.187,0.054413741943318,0.0506766963824232,0.935
0.188,0.0552896365466277,0.05145273223418,0.94
0.189,0.0561748348330767,0.0522359685412098,0.945
0.19,0.0570693843866062,0.0530264211158759,0.95
0.191,0.0579733327541712,0.0538241054722909,0.955
0.192,0.0588867246533798,0.0546290204550997,0.96
0.193,0.0598096074822516,0.0554411805424168,0.965
0.194,0.0607420296682155,0.0562606061662318,0.97
0.195,0.0616840383291309,0.0570873099993068,0.975
0.196,0.0626356805289952,0.0579213043172137,0.98
0.197,0.0635970032779438,0.0587626009983349,0.985
0.198,0.0645680535322507,0.0596112115238626,0.99
0.199,0.0655488781943277,0.060467146977799,0.995
0.2,0.0665395241127249,0.0613304180469568,1
0.201,0.0675400380821305,0.0622010350209583,1.005
0.202,0.0685504651995284,0.0630790084563253,1.01
0.203,0.0695708531316501,0.0639643474524884,1.015
0.204,0.0706012484487407,0.0648570611328939,1.02
0.205,0.071641697624029,0.0657571582412321,1.025
0.206,0.0726922470706408,0.0666646471265246,1.03
0.207,0.0737529431415986,0.0675795357431246,1.035
0.208,0.0748238321298219,0.0685018316507166,1.04
0.209,0.075904960268127,0.0694315420143167,1.045
0.21,0.0769963737292273,0.0703686736042724,1.05
0.211,0.0780981178828606,0.0713132336675431,1.055
0.212,0.0792102371527224,0.0722652300954974,1.06
0.213,0.0803327788079064,0.0732246669771066,1.065
0.214,0.0814657886115452,0.0741915497024535,1.07
0.215,0.0826093122562969,0.0751658832791167,1.075
0.216,0.083763395364345,0.0761476723321704,1.08
0.217,0.0849280834873986,0.0771369211041844,1.085
0.218,0.0861034221066922,0.0781336334552239,1.09
0.219,0.0872894566329859,0.07913781286285,1.095
0.22,0.0884862324065652,0.0801494624221192,1.1
0.221,0.0896937946972411,0.0811685848455835,1.105
0.222,0.0909121887043502,0.0821951824632907,1.11
0.223,0.0921414595567543,0.0832292572227843,1.115
0.224,0.0933816523128411,0.0842708106891029,1.12
0.225,0.0946328119605234,0.0853198440447813,1.125
0.226,0.0958949834172397,0.0863763580898494,1.13
0.227,0.0971682115299542,0.0874403532418331,1.135
0.228,0.098452541075156,0.0885118295357535,1.14
0.229,0.0997480167588603,0.0895907866241277,1.145
0.23,0.101054683216607,0.0906772237769681,1.15
0.231,0.102372576339724,0.0917711119924091,1.155
0.232,0.103701746852588,0.0928724698065933,1.16
0.233,0.105042239377557,0.0939812959794328,1.165
0.234,0.106394098048286,0.0950975875435848,1.17
0.235,0.107757366918875,0.0962213411199949,1.175
0.236,0.109132089963864,0.0973525529178968,1.18
0.237,0.110518311078235,0.0984912187348125,1.185
0.238,0.111916074077412,0.0996373339565523,1.19
0.239,0.113325422697261,0.100790893557215,1.195
0.24,0.114746400594091,0.101951892099186,1.2
0.241,0.11617905134465,0.103120323733143,1.205
0.242,0.117623418446131,0.104296182198047,1.21
0.243,0.119079545316166,0.10547946082115,1.215
0.244,0.120547475292832,0.106670152517992,1.22
0.245,0.122027251634645,0.107868249792402,1.225
0.246,0.123518917520565,0.109073744736494,1.23
0.247,0.125022516049991,0.110286629030675,1.235
0.248,0.126538090242768,0.111506893943637,1.24
0.249,0.128065683039179,0.11273453033236,1.245
0.25,0.129605320130387,0.11396951341733,1.25
0.251,0.13115704553756,0.11521183433165,1.255
0.252,0.132720911812327,0.116461491431483,1.26
0.253,0.134296961063971,0.117718473472276,1.265
0.254,0.135885235304355,0.118982768781923,1.27
0.255,0.137485776447921,0.120254365260769,1.275
0.256,0.13909862631169,0.121533250381607,1.28
0.257,0.140723826615263,0.122819411189679,1.285
0.258,0.142361418980818,0.124112834302676,1.29
0.259,0.144011444933114,0.125413505910735,1.295
0.26,0.145673945899488,0.126721411776446,1.3
0.261,0.147348963209856,0.128036537234845,1.305
0.262,0.149036538096714,0.129358867193417,1.31
0.263,0.150736711695136,0.130688386132098,1.315
0.264,0.152449525042775,0.132025078103269,1.32
0.265,0.154175019079864,0.133368926731762,1.325
0.266,0.155913234649215,0.134719915214859,1.33
0.267,0.157664205527037,0.136078018317698,1.335
0.268,0.159427944299207,0.137443186151192,1.34
0.269,0.161204518216753,0.138815431297326,1.345
0.27,0.16299396701629,0.14019473442021,1.35
0.271,0.164796330312523,0.141581075728277,1.355
0.272,0.166611647598248,0.142974434974281,1.36
0.273,0.168439958244352,0.144374791455299,1.365
0.274,0.170281301499812,0.145782124012729,1.37
0.275,0.172135716491695,0.147196411032292,1.375
0.276,0.174003242225159,0.14861763044403,1.38
0.277,0.175883917583453,0.150045759722307,1.385
0.278,0.177777781327916,0.151480775885811,1.39
0.279,0.179684872097978,0.152922655497549,1.395
0.28,0.181605228411158,0.154371374664851,1.4
0.281,0.183538888663068,0.15582690903937,1.405
0.282,0.185485891127408,0.157289233817081,1.41
0.283,0.187446273955971,0.158758323738278,1.415
0.284,0.189420075178638,0.160234153087582,1.42
0.285,0.19140730282783,0.161716671915238,1.425
0.286,0.193408008601336,0.163205864667196,1.43
0.287,0.195422237379421,0.164701710004522,1.435
0.288,0.19745002595075,0.16620417978933,1.44
0.289,0.199491410955979,0.167713245407283,1.445
0.29,0.201546428887762,0.169228877767597,1.45
0.291,0.203615116090746,0.170751047303038,1.455
0.292,0.205697508761573,0.172279723969926,1.46
0.293,0.20779364294888,0.173814877248131,1.465
0.294,0.209903554553298,0.175356476141075,1.47
0.295,0.212027279327452,0.176904489175731,1.475
0.296,0.214164852875964,0.178458884402626,1.48
0.297,0.216316310655449,0.180019629395835,1.485
0.298,0.218481687974516,0.181586691252988,1.49
0.299,0.22066101999377,0.183160036595264,1.495
0.3,0.222854341725811,0.184739631567396,1.5
0.301,0.225061688035232,0.186325441837666,1.505
0.302,0.227283080584141,0.187917427666083,1.51
0.303,0.229518538292562,0.189515547856193,1.515
0.304,0.231768115918186,0.191119774330055,1.52
0.305,0.23403184698923,0.192730070568949,1.525
0.306,0.236309764859299,0.194346399567657,1.53
0.307,0.238601902707389,0.19596872383446,1.535
0.308,0.240908293537889,0.197597005391143,1.54
0.309,0.243228970180576,0.199231205772991,1.545
0.31,0.24556396529062,0.200871286028788,1.55
0.311,0.247913311348582,0.202517206720822,1.555
0.312,0.250277040660411,0.20416892792488,1.56
0.313,0.252655185357452,0.20582640923025,1.565
0.314,0.255047777396435,0.207489609739724,1.57
0.315,0.257454848559485,0.209158488069591,1.575
0.316,0.259876430454118,0.210833002349644,1.58
0.317,0.262312554513237,0.212513110223175,1.585
0.318,0.264763251995141,0.214198768846978,1.59
0.319,0.267228553983516,0.215889934891348,1.595
0.32,0.269708452493914,0.217586560759027,1.6
0.321,0.272203006479706,0.219288604890627,1.605
0.322,0.274712247810021,0.220996022624228,1.61
0.323,0.277236206061229,0.222708768605492,1.615
0.324,0.279774910606772,0.224426796990831,1.62
0.325,0.282328390617166,0.226150061447405,1.625
0.326,0.284896675060001,0.227878515153121,1.63
0.327,0.28747979269994,0.229612110796636,1.635
0.328,0.290077772098722,0.231350800577353,1.64
0.329,0.292690641615157,0.233094536205424,1.645
0.33,0.295318429405131,0.234843268901751,1.65
0.331,0.297961163421602,0.236596949397981,1.655
0.332,0.300618871414604,0.238355527936512,1.66
0.333,0.303291580931242,0.240118954270488,1.665
0.334,0.305979319315697,0.241887177663803,1.67
0.335,0.308682113709223,0.243660146891097,1.675
0.336,0.311399991050148,0.245437810237761,1.68
0.337,0.314132955845437,0.247220118819546,1.685
0.338,0.316881030288899,0.249007020591278,1.69
0.339,0.319644257672361,0.25079845983743,1.695
0.34,0.322422663275351,0.25259438301289,1.7
0.341,0.325216272144384,0.254394736087787,1.705
0.342,0.328025109092953,0.256199464547493,1.71
0.343,0.330849198701537,0.258008513392624,1.715
0.344,0.333688565317596,0.259821827139033,1.72
0.345,0.336543233055574,0.261639349817819,1.725
0.346,0.339413225796896,0.263461024975323,1.73
0.347,0.342298567189971,0.265286795673125,1.735
0.348,0.345199280650189,0.26711660448805,1.74
0.349,0.348115389359924,0.268950393512164,1.745
0.35,0.351046916268533,0.270788104352775,1.75
0.351,0.353993884092354,0.272629678132433,1.755
0.352,0.356956315314709,0.274475055488929,1.76
0.353,0.359934232185903,0.276324176575299,1.765
0.354,0.362927653243984,0.278176982600416,1.77
0.355,0.365936572870363,0.280033424881731,1.775
0.356,0.368961035375523,0.281893432040262,1.78
0.357,0.37200106112517,0.283756942711788,1.785
0.358,0.375056670192187,0.285623895073813,1.79
0.359,0.378127882355013,0.287494226846283,1.795
0.36,0.381214717096022,0.289367875292302,1.8
0.361,0.384317193599908,0.29124477721885,1.805
0.362,0.387435330752065,0.293124868977497,1.81
0.363,0.390569147136966,0.295008086465125,1.815
0.364,0.393718661036546,0.296894365124639,1.82
0.365,0.396883890428583,0.298783639945689,1.825
0.366,0.400064852985079,0.300675845465381,1.83
0.367,0.403261566070641,0.302570915769002,1.835
0.368,0.406474046740863,0.304468784490729,1.84
0.369,0.409702311740702,0.306369384814349,1.845
0.37,0.41294637750287,0.308272649473976,1.85
0.371,0.416206260146203,0.31017851075477,1.855
0.372,0.419481969970849,0.312086911767381,1.86
0.373,0.422773524001663,0.313997780749233,1.865
0.374,0.426080939265479,0.315911044833954,1.87
0.375,0.429404230369811,0.317826635008993,1.875
0.376,0.432743411585461,0.319744481846635,1.88
0.377,0.436098496844508,0.321664515505526,1.885
0.378,0.439469499738295,0.323586665732192,1.89
0.379,0.44285643351542,0.325510861862561,1.895
0.38,0.446259311079719,0.327437032823489,1.9
0.381,0.44967814498826,0.329365107134275,1.905
0.382,0.453112947449326,0.331295012908189,1.91
0.383,0.456563730320407,0.33322667785399,1.915
0.384,0.460030505106187,0.335160029277449,1.92
0.385,0.463513282956531,0.337094994082871,1.925
0.386,0.467012074664475,0.339031498774616,1.93
0.387,0.470526890664213,0.340969469458621,1.935
0.388,0.474057741029085,0.342908831843924,1.94
0.389,0.477604637068858,0.344849515181693,1.945
0.39,0.481167591391624,0.346791452424104,1.95
0.391,0.484746609613666,0.34873455982021,1.955
0.392,0.48834170051907,0.350678761935744,1.96
0.393,0.49195287253189,0.352623982973927,1.965
0.394,0.495580133714424,0.354570146777717,1.97
0.395,0.499223491765498,0.356517176832042,1.975
0.396,0.502882954018747,0.358464996266055,1.98
0.397,0.506558527440898,0.360413527855369,1.985
0.398,0.510250218630047,0.362362694024304,1.99
0.399,0.513958033813943,0.364312416848129,1.995
0.4,0.517681978848269,0.366262618055306,2
0.401,0.521422059214925,0.368213219029736,2.005
0.402,0.525178280020305,0.370164140812996,2.01
0.403,0.528950645993582,0.372115304106587,2.015
0.404,0.532739161484987,0.374066629274179,2.02
0.405,0.536543830464092,0.37601803634385,2.025
0.406,0.54036465651809,0.377969445010329,2.03
0.407,0.544201648947405,0.379920787307879,2.035
0.408,0.548054806937454,0.381871974724027,2.04
0.409,0.55192413232464,0.383822924733919,2.045
0.41,0.55580962736077,0.385773556160461,2.05
0.411,0.559711293919606,0.38772378753129,2.055
0.412,0.563629133495488,0.389673537081736,2.06
0.413,0.567563147201963,0.391622722757773,2.065
0.414,0.571513335770403,0.393571262218978,2.07
0.415,0.575479699548633,0.395519072841485,2.075
0.416,0.579462238499553,0.397466071720942,2.08
0.417,0.583460952199764,0.399412175675468,2.085
0.418,0.587475839838191,0.401357301248607,2.09
0.419,0.591506900214709,0.403301364712283,2.095
0.42,0.595554131738762,0.40524428206976,2.1
0.421,0.599617532427994,0.407185969058594,2.105
0.422,0.603697099906869,0.40912634115359,2.11
0.423,0.607792831405297,0.411065313569761,2.115
0.424,0.611904724678115,0.413002808396925,2.12
0.425,0.616032776688234,0.414938744414832,2.125
0.426,0.620176982566245,0.416873029049483,2.13
0.427,0.62433733801227,0.41880557698789,2.135
0.428,0.628513838328851,0.420736302701937,2.14
0.429,0.632706478419684,0.42266512045213,2.145
0.43,0.636915252788347,0.42459194429136,2.15
0.431,0.641140155537021,0.426516688068658,2.155
0.432,0.645381180365226,0.428439265432953,2.16
0.433,0.649638320568541,0.430359589836827,2.165
0.434,0.65391156903734,0.432277574540278,2.17
0.435,0.65820091825551,0.43419313261447,2.175
0.436,0.662506360299187,0.436106176945497,2.18
0.437,0.666827886835478,0.438016620238136,2.185
0.438,0.671165489121193,0.439924375019607,2.19
0.439,0.675519158001569,0.441829353643328,2.195
0.44,0.679888883908999,0.443731468292674,2.2
0.441,0.684274656941085,0.445630631692265,2.205
0.442,0.688676468580803,0.447526772466138,2.21
0.443,0.693094306540715,0.449419789165694,2.215
0.444,0.697528159646287,0.451309593841655,2.22
0.445,0.70197801630738,0.453196098425584,2.225
0.446,0.70644386451707,0.455079214734514,2.23
0.447,0.710925691850479,0.456958854475576,2.235
0.448,0.715423485463597,0.458834929250625,2.24
0.449,0.719937232092108,0.460707350560873,2.245
0.45,0.724466918050215,0.462576029811511,2.25
0.451,0.729012529229465,0.464440878316339,2.255
0.452,0.733574051097576,0.466301807302397,2.26
0.453,0.738151468697259,0.468158727914586,2.265
0.454,0.742744766645048,0.470011551220304,2.27
0.455,0.74735392913012,0.471860188214069,2.275
0.456,0.751978939913123,0.473704549822146,2.28
0.457,0.756619782325,0.475544546907179,2.285
0.458,0.761276439265819,0.477380090272815,2.29
0.459,0.765948897058227,0.479211101253687,2.295
0.46,0.770637137360638,0.481037489515771,2.3
0.461,0.775341139937423,0.482859160671573,2.305
0.462,0.780060886140997,0.484676025850245,2.31
0.463,0.784796356898592,0.486487996176861,2.315
0.464,0.789547532711395,0.488294982777897,2.32
0.465,0.794314393653683,0.490096896786705,2.325
0.466,0.799096919371952,0.491893649348989,2.33
0.467,0.803895089084057,0.493685151628284,2.335
0.468,0.808708881578343,0.495471314811427,2.34
0.469,0.813538275212779,0.497252050114039,2.345
0.47,0.818383247914096,0.499027268785999,2.35
0.471,0.823243777176914,0.50079688211692,2.355
0.472,0.828119840062883,0.502560801441624,2.36
0.473,0.833011413199816,0.504318938145622,2.365
0.474,0.837918472780817,0.506071203670586,2.37
0.475,0.842840994563426,0.507817509519831,2.375
0.476,0.847778955761472,0.509557770313594,2.38
0.477,0.852732337576904,0.511291907875513,2.385
0.478,0.857701108607086,0.513019824503193,2.39
0.479,0.86268524313424,0.514741432445388,2.395
0.48,0.867684715017937,0.516456644067663,2.4
0.481,0.872699497694694,0.51816537185862,2.405
0.482,0.877729564177573,0.519867528436122,2.41
0.483,0.882774887055783,0.521563026553523,2.415
0.484,0.887835438494277,0.523251779105889,2.42
0.485,0.892911190233356,0.524933699136231,2.425
0.486,0.898002113588264,0.526608699841728,2.43
0.487,0.90310817944879,0.528276694579952,2.435
0.488,0.908229358278868,0.529937596875098,2.44
0.489,0.913365620116176,0.531591320424208,2.445
0.49,0.918516934571736,0.533237779103397,2.45
0.491,0.923683270829516,0.534876886974084,2.455
0.492,0.928864597646022,0.536508558289211,2.46
0.493,0.934060883349909,0.538132707499477,2.465
0.494,0.939272103565417,0.539749259182736,2.47
0.495,0.944498222051897,0.541358123434398,2.475
0.496,0.949739204424269,0.542959213501473,2.48
0.497,0.954995017588416,0.544552445063928,2.485
0.498,0.96026562803831,0.546137734053677,2.49
0.499,0.965551001856088,0.547714996661416,2.495
0.5,0.970851104712128,0.549284149343461,2.5
0.501,0.976165901865129,0.55084510882859,2.505
0.502,0.981495358162186,0.552397792124882,2.51
0.503,0.986839438038864,0.553942116526552,2.515
0.504,0.992198105519279,0.555477999620798,2.52
0.505,0.997571324216172,0.557005359294634,2.525
0.506,1.00295905733099,0.558524113741729,2.53
0.507,1.00836126765395,0.56003418146925,2.535
0.508,1.01377791756413,0.5615354813047,2.54
0.509,1.01920896902954,0.563027932402755,2.545
0.51,1.02465438360721,0.564511454252106,2.55
0.511,1.03011412580829,0.565985969976557,2.555
0.512,1.03558815981379,0.567451403126609,2.56
0.513,1.04107644147398,0.568907669853907,2.565
0.514,1.04657893097289,0.570354691316113,2.57
0.515,1.05209558810076,0.571792389055554,2.575
0.516,1.05762637225454,0.5732206850065,2.58
0.517,1.06317124243845,0.574639501502447,2.585
0.518,1.06873015726449,0.576048761283399,2.59
0.519,1.07430307495297,0.577448387503147,2.595
0.52,1.07988995333304,0.578838303736552,2.6
0.521,1.08549074984322,0.580218433986827,2.605
0.522,1.09110542153194,0.581588702692817,2.61
0.523,1.09673392505803,0.582949034736279,2.615
0.524,1.1023762166913,0.584299355449169,2.62
0.525,1.10803225231302,0.585639590620914,2.625
0.526,1.11370198741649,0.586969666505703,2.63
0.527,1.11938537710754,0.588289509829761,2.635
0.528,1.12508237610507,0.589599047798635,2.64
0.529,1.13079294826303,0.590898212500807,2.645
0.53,1.1365170405883,0.592186928918035,2.65
0.531,1.14225460668112,0.593465125755502,2.655
0.532,1.1480056000123,0.594732732344763,2.66
0.533,1.15376997368629,0.595989678541389,2.665
0.534,1.15954768044222,0.597235894732462,2.67
0.535,1.16533867265489,0.598471311844083,2.675
0.536,1.17114290233574,0.599695861348863,2.68
0.537,1.1769603211339,0.600909475273432,2.685
0.538,1.18279088033714,0.602112086205936,2.69
0.539,1.18863453087295,0.603303627303536,2.695
0.54,1.19449122330945,0.604484032299912,2.7
0.541,1.20036090785647,0.605653235512761,2.705
0.542,1.20624353436651,0.606811171851298,2.71
0.543,1.21213905233578,0.607957776823758,2.715
0.544,1.21804741090513,0.609092986544895,2.72
0.545,1.22396855886116,0.610216737743481,2.725
0.546,1.22990245030481,0.611328967037221,2.73
0.547,1.23584903405773,0.612429612309692,2.735
0.548,1.24180825416538,0.613518612652942,2.74
0.549,1.24778005831944,0.61459590728646,2.745
0.55,1.25376439388164,0.615661436078762,2.75
0.551,1.25976120788522,0.616715139554822,2.755
0.552,1.26577044703649,0.617756958903512,2.76
0.553,1.27179205771635,0.618786835985028,2.765
0.554,1.27782598598177,0.619804713338329,2.77
0.555,1.28387217756736,0.620810534188568,2.775
0.556,1.28993057788686,0.621804242454529,2.78
0.557,1.29600113203468,0.622785782756058,2.785
0.558,1.30208378478738,0.623755100421497,2.79
