"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w"
0,0,0,0,0,0,0
0.00022,4.7996866945977e-07,0.00436334740570984,4.7996866945977e-07,0.00436334740570984,1.41052327055084e-09,1.50785503368031e-05
0.00044,1.91987337081386e-06,0.00872669481141969,1.91987337081386e-06,0.00872669481141969,1.12830037149859e-08,6.03128391138154e-05
0.00066,4.31971447661035e-06,0.0130900422171295,4.31971447661035e-06,0.0130900422171295,3.66011237650568e-08,0.000135700224456118
0.00088,7.67949200295106e-06,0.0174533896228394,7.67949200295106e-06,0.0174533896228394,9.02518910379842e-08,0.000241230173642859
0.0011,1.19992059560556e-05,0.0218167370285492,1.19992059560556e-05,0.0218167370285492,1.76503499138184e-07,0.000376899256766037
0.00132,1.72788563321441e-05,0.0261800844342591,1.72788563321441e-05,0.0261800844342591,2.92762006069339e-07,0.000542709558309918
0.00154,2.35184431352745e-05,0.0305434318399689,2.35184431352745e-05,0.0305434318399689,4.66901265981729e-07,0.00073861622520149
0.00176,3.0717966368767e-05,0.0349067792456788,3.0717966368767e-05,0.0349067792456788,7.2172883245271e-07,0.000964582556779971
0.00198,3.88774260296044e-05,0.0392701266513886,3.88774260296044e-05,0.0392701266513886,1.03651854898239e-06,0.00122064190443645
0.0022,4.79968221177866e-05,0.0436334740570984,4.79968221177866e-05,0.0436334740570984,1.41127041557076e-06,0.00150679426817091
0.00242,5.80761546333137e-05,0.0479968214628083,5.80761546333137e-05,0.0479968214628083,1.84598443221782e-06,0.00182303964798337
0.00264,6.91154235761856e-05,0.0523601688685181,6.91154235761856e-05,0.0523601688685181,2.34066059892357e-06,0.00216937804387382
0.00286,8.11146289464023e-05,0.056723516274228,8.11146289464023e-05,0.056723516274228,2.89529891568802e-06,0.00254580945584227
0.00308,9.4073770747024e-05,0.0610868636799378,9.4073770747024e-05,0.0610868636799378,3.60676530058091e-06,0.00295206725683119
0.0033,0.000107992848975832,0.0654502110856477,0.000107992848975832,0.0654502110856477,4.40483411244959e-06,0.00338834474554086
0.00352,0.000122871863632807,0.0698135584913575,0.000122871863632807,0.0698135584913575,5.28889573941699e-06,0.00385464359995073
0.00374,0.00013871081471795,0.0741769058970674,0.00013871081471795,0.0741769058970674,6.25895018148311e-06,0.0043509638200608
0.00396,0.00015550970223126,0.0785402533027772,0.00015550970223126,0.0785402533027772,7.31499743864793e-06,0.00487730540587107
0.00418,0.000173268526173046,0.0829036007084871,0.000173268526173046,0.0829036007084871,8.4733661097823e-06,0.00543361010819183
0.0044,0.000191987286545335,0.0872669481141969,0.000191987286545335,0.0872669481141969,9.84074907412643e-06,0.00601949732034562
0.00462,0.000211665983346532,0.0916302955199067,0.000211665983346532,0.0916302955199067,1.13332009203526e-05,0.00663526650171831
0.00484,0.000232304616576638,0.0959936429256166,0.000232304616576638,0.0959936429256166,1.29507216484608e-05,0.00728091765230989
0.00506,0.000253903186235653,0.100356990331326,0.000253903186235653,0.100356990331326,1.46933112584511e-05,0.00795645077212036
0.00528,0.000276461692323576,0.104720337737036,0.000276461692323576,0.104720337737036,1.65609697503233e-05,0.00866186586114973
0.0055,0.000299980134840601,0.109083685142746,0.000299980134840601,0.109083685142746,1.85840929990901e-05,0.00939701804873722
0.00572,0.000324458513787156,0.113447032548456,0.000324458513787156,0.113447032548456,2.08303772279653e-05,0.0101615846859515
0.00594,0.000349896829162838,0.117810379954166,0.000349896829162838,0.117810379954166,2.32363371930454e-05,0.0109558683516534
0.00616,0.000376295080967649,0.122173727359876,0.000376295080967649,0.122173727359876,2.58019728943304e-05,0.0117798690458429
0.00638,0.000403653269201587,0.126537074765585,0.000403653269201587,0.126537074765585,2.85272843318201e-05,0.0126335867685199
0.0066,0.000431971393864658,0.130900422171295,0.000431971393864658,0.130900422171295,3.14138907523032e-05,0.0135170120722883
0.00682,0.000461249454957122,0.135263769577005,0.000461249454957122,0.135263769577005,3.45651124928692e-05,0.014429542140969
0.00704,0.000491487452478801,0.139627116982715,0.000491487452478801,0.139627116982715,3.7909815389093e-05,0.0153715920024879
0.00726,0.000522685386429693,0.143990464388425,0.000522685386429693,0.143990464388425,4.14479994409745e-05,0.0163431616568449
0.00748,0.000554843256809799,0.148353811794135,0.000554843256809799,0.148353811794135,4.51796646485138e-05,0.01734425110404
0.0077,0.000587961063619139,0.152717159199845,0.000587961063619139,0.152717159199845,4.91261889832165e-05,0.0183747127235783
0.00792,0.000622038806857765,0.157080506605554,0.000622038806857765,0.157080506605554,5.33416590445697e-05,0.0194341730333178
0.00814,0.000657076486525635,0.161443854011264,0.000657076486525635,0.161443854011264,5.77813781259122e-05,0.0205229406757301
0.00836,0.000693074102622748,0.165807201416974,0.000693074102622748,0.165807201416974,6.24453462272441e-05,0.0216410156508151
0.00858,0.000730031655149104,0.170170548822684,0.000730031655149104,0.170170548822684,6.7334206691862e-05,0.0227883928284952
0.0088,0.000767949144104731,0.174533896228394,0.000767949144104731,0.174533896228394,7.25274740591178e-05,0.0239644381526442
0.00902,0.00080682656948961,0.178897243634104,0.00080682656948961,0.178897243634104,7.79755578111582e-05,0.0251695470625353
0.00924,0.000846663931303743,0.183260591039813,0.000846663931303743,0.183260591039813,8.36784579479833e-05,0.0264037195581685
0.00946,0.000887461229547129,0.187623938445523,0.000887461229547129,0.187623938445523,8.9636174469593e-05,0.0276669556395437
0.00968,0.000929218464219773,0.191987285851233,0.000929218464219773,0.191987285851233,9.58983351691781e-05,0.0289588044838827
0.0099,0.000971935635321674,0.196350633256943,0.000971935635321674,0.196350633256943,0.000102455742538588,0.0302793496420733
0.01012,0.00101561274285283,0.200713980662653,0.00101561274285283,0.200713980662653,0.000109294639878766,0.0316287160810522
0.01034,0.00106024978681324,0.205077328068363,0.00106024978681324,0.205077328068363,0.000116415027189712,0.0330069038008192
0.01056,0.00110584676720291,0.209440675474072,0.00110584676720291,0.209440675474072,0.000123871400168846,0.0344133625066782
0.01078,0.00115240368402183,0.213804022879782,0.00115240368402183,0.213804022879782,0.00013163938132716,0.0358483383612354
0.011,0.00119992053727001,0.218167370285492,0.00119992053727001,0.218167370285492,0.00013971431881593,0.0373118783386156
0.01122,0.00124839732694745,0.222530717691202,0.00124839732694745,0.222530717691202,0.000148099108872365,0.0388039503431953
0.01144,0.00129783405305414,0.226894065096912,0.00129783405305414,0.226894065096912,0.000156847368845464,0.0403239601963543
0.01166,0.00134823071559009,0.231257412502622,0.00134823071559009,0.231257412502622,0.000165926519458274,0.0418722689362676
0.01188,0.0013995873145553,0.235620759908332,0.0013995873145553,0.235620759908332,0.000175336560710794,0.0434488765629353
0.0121,0.00145190384994976,0.239984107314041,0.00145190384994976,0.239984107314041,0.000185087266905025,0.0450536659659166
0.01232,0.00150518032177348,0.244347454719751,0.00150518032177348,0.244347454719751,0.000195216451009036,0.0466861840905226
0.01254,0.00155941673002645,0.248710802125461,0.00155941673002645,0.248710802125461,0.000205698238560609,0.0483467409506725
0.01276,0.00161461307470868,0.253074149531171,0.00161461307470868,0.253074149531171,0.000216532629559744,0.0500353365463665
0.01298,0.00167076935582016,0.257437496936881,0.00167076935582016,0.257437496936881,0.000227756734456112,0.0517514946259763
0.0132,0.00172788557336091,0.261800844342591,0.00172788557336091,0.261800844342591,0.000239365099829343,0.0534952851751895
0.01342,0.0017859617273309,0.2661641917483,0.0017859617273309,0.2661641917483,0.000251349041088867,0.0552668196464522
0.01364,0.00184499781773016,0.27052753915401,0.00184499781773016,0.27052753915401,0.00026372087647843,0.0570659281053547
0.01386,0.00190499384455867,0.27489088655972,0.00190499384455867,0.27489088655972,0.000276509697373462,0.0588922092263654
0.01408,0.00196594980781643,0.27925423396543,0.00196594980781643,0.27925423396543,0.000289695270680238,0.0607459421319725
0.0143,0.00202786570750346,0.28361758137114,0.00202786570750346,0.28361758137114,0.000303277596398758,0.062627126822176
0.01452,0.00209074154361974,0.28798092877685,0.00209074154361974,0.28798092877685,0.000317294913115106,0.0645352005492091
0.01474,0.00215457731616527,0.29234427618256,0.00215457731616527,0.29234427618256,0.000331734872988344,0.0664703450331777
0.01496,0.00221937302514006,0.296707623588269,0.00221937302514006,0.296707623588269,0.000346592401027411,0.0684326349614637
0.01518,0.00228512867054411,0.301070970993979,0.00228512867054411,0.301070970993979,0.000361877525059018,0.0704219080010157
0.0154,0.00235184425237741,0.305434318399689,0.00235184425237741,0.305434318399689,0.000377610752013182,0.0724378321803484
0.01562,0.00241951977063997,0.309797665805399,0.00241951977063997,0.309797665805399,0.000393787710384453,0.0744804782665224
0.01584,0.00248815522533179,0.314161013211109,0.00248815522533179,0.314161013211109,0.000410413791722858,0.0765497589797318
0.01606,0.00255775061645286,0.318524360616819,0.00255775061645286,0.318524360616819,0.000427494387578428,0.0786455870401706
0.01628,0.00262830594400319,0.322887708022528,0.00262830594400319,0.322887708022528,0.00044503488950119,0.0807678751680331
0.0165,0.00269982120798277,0.327251055428238,0.00269982120798277,0.327251055428238,0.000463040689041174,0.0829165360835135
0.01672,0.00277229640839161,0.331614402833948,0.00277229640839161,0.331614402833948,0.000481521148380795,0.0850913839564826
0.01694,0.00284573154522971,0.335977750239658,0.00284573154522971,0.335977750239658,0.000500484848744623,0.0872922523400333
0.01716,0.00292012661849706,0.340341097645368,0.00292012661849706,0.340341097645368,0.000519934467003316,0.0895191213321735
0.01738,0.00299548162819367,0.344704445051078,0.00299548162819367,0.344704445051078,0.000539876008388422,0.0917718884216413
0.0176,0.00307179657431954,0.349067792456788,0.00307179657431954,0.349067792456788,0.000560315478131491,0.0940504510971751
0.01782,0.00314907145687466,0.353431139862497,0.00314907145687466,0.353431139862497,0.000581258881464069,0.096354706847513
0.01804,0.00322730627585904,0.357794487268207,0.00322730627585904,0.357794487268207,0.000602712223617706,0.0986845531613933
0.01826,0.00330650103127267,0.362157834673917,0.00330650103127267,0.362157834673917,0.000624679786102014,0.10103981852836
0.01848,0.00338665572311556,0.366521182079627,0.00338665572311556,0.366521182079627,0.000647166995429968,0.103420377271514
0.0187,0.00346777035138771,0.370884529485337,0.00346777035138771,0.370884529485337,0.000670180732919482,0.105826161948622
0.01892,0.00354984491608911,0.375247876891047,0.00354984491608911,0.375247876891047,0.000693726835672033,0.108257063318313
0.01914,0.00363287941721977,0.379611224296756,0.00363287941721977,0.379611224296756,0.000717811140789099,0.110712972139213
0.01936,0.00371687385477968,0.383974571702466,0.00371687385477968,0.383974571702466,0.000742439485372158,0.113193779169951
0.01958,0.00380182822876885,0.388337919108176,0.00380182822876885,0.388337919108176,0.000767616342532574,0.115699336193974
0.0198,0.00388774253918728,0.392701266513886,0.00388774253918728,0.392701266513886,0.000793345123968711,0.118229464665508
0.02002,0.00397461678603496,0.397064613919596,0.00397461678603496,0.397064613919596,0.000819633394719223,0.120784104717922
0.02024,0.0040624509693119,0.401427961325306,0.0040624509693119,0.401427961325306,0.000846486727643348,0.123363139559284
0.02046,0.00415124508901809,0.405791308731015,0.00415124508901809,0.405791308731015,0.000873910695600321,0.125966452397663
0.02068,0.00424099914515355,0.410154656136725,0.00424099914515355,0.410154656136725,0.000901910871449382,0.128593926441126
0.0209,0.00433171313771825,0.414518003542435,0.00433171313771825,0.414518003542435,0.000930492446678824,0.131245433013223
0.02112,0.00442338706671222,0.418881350948145,0.00442338706671222,0.418881350948145,0.000959657943289651,0.133920760249278
0.02134,0.00451602093213544,0.423244698353855,0.00451602093213544,0.423244698353855,0.000989414722380073,0.136619847083576
0.02156,0.00460961473398791,0.427608045759565,0.00460961473398791,0.427608045759565,0.00101976813312386,0.139342569753558
0.02178,0.00470416847226965,0.431971393165275,0.00470416847226965,0.431971393165275,0.00105072352469477,0.142088804496667
0.022,0.00479968214698063,0.436334740570984,0.00479968214698063,0.436334740570984,0.00108228624626657,0.144858427550344
0.02222,0.00489615575812088,0.440698087976694,0.00489615575812088,0.440698087976694,0.00111446164701305,0.147651315152032
0.02244,0.00499358930569038,0.445061435382404,0.00499358930569038,0.445061435382404,0.00114725240234471,0.15046724556042
0.02266,0.00509198278968913,0.449424782788114,0.00509198278968913,0.449424782788114,0.0011806649912195,0.153306136413342
0.02288,0.00519133621011715,0.453788130193824,0.00519133621011715,0.453788130193824,0.00121470479555657,0.156167865148177
0.0231,0.00529164956697442,0.458151477599534,0.00529164956697442,0.458151477599534,0.00124937697860396,0.159052301189211
0.02332,0.00539292286026094,0.462514825005243,0.00539292286026094,0.462514825005243,0.00128468670360974,0.161959313960728
0.02354,0.00549515608997673,0.466878172410953,0.00549515608997673,0.466878172410953,0.00132063913382196,0.164888772887014
0.02376,0.00559834925612176,0.471241519816663,0.00559834925612176,0.471241519816663,0.00135723755173316,0.167840476922899
0.02398,0.00570250235869606,0.475604867222373,0.00570250235869606,0.475604867222373,0.00139448706495643,0.1708142934081
0.0242,0.00580761539769961,0.479968214628083,0.00580761539769961,0.479968214628083,0.00143239333734408,0.173810110523888
0.02442,0.00591368837313241,0.484331562033793,0.00591368837313241,0.484331562033793,0.00147096135055437,0.176827790890616
0.02464,0.00602072128499448,0.488694909439503,0.00602072128499448,0.488694909439503,0.00151019608624556,0.179867197128637
0.02486,0.00612871413328579,0.493058256845212,0.00612871413328579,0.493058256845212,0.0015501025260759,0.182928191858302
0.02508,0.00623766691800637,0.497421604250922,0.00623766691800637,0.497421604250922,0.00159068469184262,0.186010605793279
0.0253,0.0063475796391562,0.501784951656632,0.0063475796391562,0.501784951656632,0.0016319464971007,0.189114266049161
0.02552,0.00645845229673529,0.506148299062342,0.00645845229673529,0.506148299062342,0.001673893438343,0.192239052359889
0.02574,0.00657028489074363,0.510511646468052,0.00657028489074363,0.510511646468052,0.00171653015739851,0.195384816049568
0.02596,0.00668307742118123,0.514874993873762,0.00668307742118123,0.514874993873762,0.00175986126601233,0.198551407442291
0.02618,0.00679682988804809,0.519238341279471,0.00679682988804809,0.519238341279471,0.00180389134584568,0.20173867586213
0.0264,0.0069115422913442,0.523601688685181,0.0069115422913442,0.523601688685181,0.00184862494847586,0.204946469633142
0.02662,0.00702721463106957,0.527965036090891,0.00702721463106957,0.527965036090891,0.00189406659539631,0.208174636079368
0.02684,0.00714384690722419,0.532328383496601,0.00714384690722419,0.532328383496601,0.00194022077801656,0.21142302152483
0.02706,0.00726143911980807,0.536691730902311,0.00726143911980807,0.536691730902311,0.00198709195766227,0.214691471293535
0.02728,0.00737999126882121,0.541055078308021,0.00737999126882121,0.541055078308021,0.00203468456557517,0.217979829709473
0.0275,0.0074995033542636,0.54541842571373,0.0074995033542636,0.54541842571373,0.00208300300291315,0.221287940096614
0.02772,0.00761997537613525,0.54978177311944,0.00761997537613525,0.54978177311944,0.00213205162167056,0.22461564451694
0.02794,0.00774140733443615,0.55414512052515,0.00774140733443615,0.55414512052515,0.00218183372931754,0.227962770103431
0.02816,0.00786379922916631,0.55850846793086,0.00786379922916631,0.55850846793086,0.00223235432062675,0.231329166569979
0.02838,0.00798715106032573,0.56287181533657,0.00798715106032573,0.56287181533657,0.0022836176184781,0.234714672444897
0.0286,0.0081114628279144,0.56723516274228,0.0081114628279144,0.56723516274228,0.00233562781193401,0.238119125205221
0.02882,0.00823673453193233,0.57159851014799,0.00823673453193233,0.57159851014799,0.00238838905623947,0.241542361276701
0.02904,0.00836296617237952,0.575961857553699,0.00836296617237952,0.575961857553699,0.002441905472822,0.24498421603381
0.02926,0.00849015774925596,0.580325204959409,0.00849015774925596,0.580325204959409,0.00249618114929164,0.248444523799737
0.02948,0.00861830926256166,0.584688552365119,0.00861830926256166,0.584688552365119,0.00255122013944099,0.251923117846389
0.0297,0.00874742071229661,0.589051899770829,0.00874742071229661,0.589051899770829,0.00260702646324519,0.255419830394393
0.02992,0.00887749209846082,0.593415247176539,0.00887749209846082,0.593415247176539,0.0026636041068619,0.258934492613095
0.03014,0.00900852342105429,0.597778594582249,0.00900852342105429,0.597778594582249,0.00272095702263132,0.262466934620558
0.03036,0.00914051468007701,0.602141941987958,0.00914051468007701,0.602141941987958,0.00277908912907623,0.266016985483565
