"time","x","y1","y1d","y1dd","y2","y2d","y2dd","y3","y3d","y3dd","y4","y4d","y4dd"
0,-1,0,0,0,-1,0.5,0.25,0,0,0,0,0,0
0.0002,-0.9998,0,0,0,-0.9998999949995,0.50005000750125,0.250075018754376,0,0,0,0,0,0
0.0004,-0.9996,0,0,0,-0.999799979995999,0.500100030010003,0.250150075035016,0,0,0,0,0,0
0.0006,-0.9994,0,0,0,-0.999699954986495,0.500150067533768,0.250225168868205,0,0,0,0,0,0
0.0008,-0.9992,0,0,0,-0.999599919967984,0.500200120080056,0.250300300280252,0,0,0,0,0,0
0.001,-0.999,0,0,0,-0.999499874937461,0.500250187656387,0.250375469297491,0,0,0,0,0,0
0.0012,-0.9988,0,0,0,-0.999399819891919,0.500300270270284,0.250450675946277,0,0,0,0,0,0
0.0014,-0.9986,0,0,0,-0.99929975482835,0.500350367929276,0.250525920252992,0,0,0,0,0,0
0.0016,-0.9984,0,0,0,-0.999199679743744,0.500400480640897,0.250601202244039,0,0,0,0,0,0
0.0018,-0.9982,0,0,0,-0.999099594635089,0.500450608412688,0.250676521945846,0,0,0,0,0,0
0.002,-0.998,0,0,0,-0.998999499499374,0.500500751252191,0.250751879384865,0,0,0,0,0,0
0.0022,-0.9978,0,0,0,-0.998899394333584,0.500550909166959,0.250827274587572,0,0,0,0,0,0
0.0024,-0.9976,0,0,0,-0.998799279134702,0.500601082164546,0.250902707580466,0,0,0,0,0,0
0.0026,-0.9974,0,0,0,-0.998699153899712,0.500651270252512,0.25097817839007,0,0,0,0,0,0
0.0028,-0.9972,0,0,0,-0.998599018625594,0.500701473438425,0.251053687042933,0,0,0,0,0,0
0.003,-0.997,0,0,0,-0.998498873309329,0.500751691729854,0.251129233565624,0,0,0,0,0,0
0.0032,-0.9968,0,0,0,-0.998398717947895,0.500801925134377,0.25120481798474,0,0,0,0,0,0
0.0034,-0.9966,0,0,0,-0.998298552538267,0.500852173659576,0.2512804403269,0,0,0,0,0,0
0.0036,-0.9964,0,0,0,-0.998198377077422,0.500902437313038,0.251356100618747,0,0,0,0,0,0
0.0038,-0.9962,0,0,0,-0.998098191562333,0.500952716102356,0.251431798886948,0,0,0,0,0,0
0.004,-0.996,0,0,0,-0.997997995989972,0.501003010035126,0.251507535158196,0,0,0,0,0,0
0.0042,-0.9958,0,0,0,-0.997897790357309,0.501053319118954,0.251583309459206,0,0,0,0,0,0
0.0044,-0.9956,0,0,0,-0.997797574661314,0.501103643361447,0.251659121816717,0,0,0,0,0,0
0.0046,-0.9954,0,0,0,-0.997697348898953,0.50115398277022,0.251734972257494,0,0,0,0,0,0
0.0048,-0.9952,0,0,0,-0.997597113067194,0.501204337352891,0.251810860808325,0,0,0,0,0,0
0.005,-0.995,0,0,0,-0.997496867163,0.501254707117086,0.251886787496023,0,0,0,0,0,0
0.0052,-0.9948,0,0,0,-0.997396611183335,0.501305092070434,0.251962752347423,0,0,0,0,0,0
0.0054,-0.9946,0,0,0,-0.997296345125159,0.501355492220571,0.252038755389388,0,0,0,0,0,0
0.0056,-0.9944,0,0,0,-0.997196068985433,0.501405907575137,0.252114796648802,0,0,0,0,0,0
0.0058,-0.9942,0,0,0,-0.997095782761115,0.50145633814178,0.252190876152575,0,0,0,0,0,0
0.006,-0.994,0,0,0,-0.996995486449161,0.50150678392815,0.252266993927641,0,0,0,0,0,0
0.0062,-0.9938,0,0,0,-0.996895180046528,0.501557244941904,0.252343150000958,0,0,0,0,0,0
0.0064,-0.9936,0,0,0,-0.996794863550169,0.501607721190705,0.252419344399509,0,0,0,0,0,0
0.0066,-0.9934,0,0,0,-0.996694536957036,0.501658212682221,0.252495577150302,0,0,0,0,0,0
0.0068,-0.9932,0,0,0,-0.996594200264079,0.501708719424124,0.252571848280368,0,0,0,0,0,0
0.007,-0.993,0,0,0,-0.996493853468249,0.501759241424093,0.252648157816764,0,0,0,0,0,0
0.0072,-0.9928,0,0,0,-0.996393496566492,0.501809778689813,0.25272450578657,0,0,0,0,0,0
