"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w","Revolute4.phi","Revolute4.w","Revolute5.phi","Revolute5.w","Revolute6.phi","Revolute6.w","Revolute7.phi","Revolute7.w","Revolute8.phi","Revolute8.w"
0.0077,0.000587961027515667,0.152717137998692,-7.45992218549903e-08,-3.34221171010361e-05,-0.000435801807624664,-0.113181899600178,-0.000435872889630765,-0.113213735937961,0.000587961027515667,0.152717137998692,-7.45992218549917e-08,-3.34221171010362e-05,-0.000435801807624664,-0.113181899600178,-0.000435872889630765,-0.113213735937961
0.00792,0.000622038765505528,0.157080482634876,-8.24629642072904e-08,-3.62230122455363e-05,-0.000461057153961305,-0.116413911509086,-0.000461135726071802,-0.116448413839974,0.000622038765505528,0.157080482634876,-8.24629642072918e-08,-3.62230122455363e-05,-0.000461057153961305,-0.116413911509086,-0.000461135726071802,-0.116448413839974
0.00814,0.000657076439020652,0.161443826909799,-9.09952698952466e-08,-3.91797336408229e-05,-0.000487023493528266,-0.11964577547126,-0.000487110191614753,-0.119683091697282,0.000657076439020652,0.161443826909799,-9.09952698951029e-08,-3.91797336407571e-05,-0.000487023493528266,-0.11964577547126,-0.000487110191614753,-0.119683091697282
0.00836,0.000693074047198201,0.1658071705369,-1.0055442012838e-07,-4.23369167560028e-05,-0.00051370048622249,-0.122877449455864,-0.000513796286152876,-0.122917769474414,0.000693074047198201,0.1658071705369,-1.00554420127705e-07,-4.23369167556954e-05,-0.00051370048622249,-0.122877449455864,-0.000513796286152876,-0.122917769474414
0.00858,0.000730031590747347,0.170170513751704,-1.108459418336e-07,-4.56578754813737e-05,-0.000541088411576336,-0.126108968008248,-0.000541194009773902,-0.126152447200523,0.000730031590747347,0.170170513751704,-1.10845941832204e-07,-4.56578754807394e-05,-0.000541088411576336,-0.126108968008248,-0.000541194009773902,-0.126152447200523
0.0088,0.000767949069590666,0.174533856528499,-1.21901983434354e-07,-4.91466149389558e-05,-0.000569187239072502,-0.129340327357,-0.000569303362468253,-0.129387124872428,0.000767949069590666,0.174533856528499,-1.21901983432028e-07,-4.91466149378992e-05,-0.000569187239072502,-0.129340327357,-0.000569303362468253,-0.129387124872428
0.00902,0.000806826483650738,0.178897198841571,-1.33754693354091e-07,-5.28071402507692e-05,-0.000597996938193679,-0.132571523730713,-0.000598124344226352,-0.132621802486945,0.000806826483650738,0.178897198841571,-1.33754693350603e-07,-5.28071402491852e-05,-0.000597996938193679,-0.132571523730713,-0.000598124344226352,-0.132621802486945
0.00924,0.000846663832850139,0.183260540665207,-1.46436220016258e-07,-5.66434565388341e-05,-0.000627517478422564,-0.135802553357977,-0.00062765695503862,-0.135856480040892,0.000846663832850139,0.183260540665207,-1.46436220011356e-07,-5.66434565366077e-05,-0.000627517478422564,-0.135802553357977,-0.00062765695503862,-0.135856480040892
0.00946,0.000887461117111448,0.187623881973695,-1.59978711844305e-07,-6.06595689251705e-05,-0.00065774882924185,-0.139033412467383,-0.00065790119489548,-0.139091157531084,0.000887461117111448,0.187623881973695,-1.59978711837713e-07,-6.0659568922177e-05,-0.00065774882924185,-0.139033412467383,-0.00065790119489548,-0.139091157531084
0.00968,0.000929218336357242,0.191987222741322,-1.74414317261679e-07,-6.48594825317987e-05,-0.000688690960134232,-0.142264097287521,-0.000688857063787354,-0.14232583495434,0.000929218336357242,0.191987222741322,-1.74414317253101e-07,-6.48594825279033e-05,-0.000688690960134232,-0.142264097287521,-0.000688857063787354,-0.14232583495434
0.0099,0.000971935490510098,0.196350562942376,-1.89775184691829e-07,-6.92472024807387e-05,-0.000720343840582405,-0.145494604046983,-0.000720524561704663,-0.145560512307476,0.000971935490510098,0.196350562942376,-1.89775184680947e-07,-6.9247202475797e-05,-0.000720343840582405,-0.145494604046983,-0.000720524561704663,-0.145560512307476
0.01012,0.00101561257949259,0.200713902551142,-2.06093462558204e-07,-7.38267338940107e-05,-0.000752707440069063,-0.148724928974359,-0.000752903688637829,-0.148795189587309,0.00101561257949259,0.200713902551142,-2.06093462544676e-07,-7.38267338878682e-05,-0.000752707440069063,-0.148724928974359,-0.000752903688637829,-0.148795189587309
0.01034,0.00106024960322731,0.205077241541909,-2.2340129928425e-07,-7.86020818936348e-05,-0.0007857817280769,-0.151955068298241,-0.000785994444577275,-0.152029866790656,0.00106024960322731,0.205077241541909,-2.23401299267717e-07,-7.86020818861274e-05,-0.0007857817280769,-0.151955068298241,-0.000785994444577275,-0.152029866790656
0.01056,0.00110584656163682,0.209440579888963,-2.41730843293417e-07,-8.35772516016311e-05,-0.000819566674088611,-0.155185018247218,-0.000819796829513423,-0.155264543914334,0.00110584656163682,0.209440579888963,-2.41730843273494e-07,-8.35772515925848e-05,-0.000819566674088611,-0.155185018247218,-0.000819796829513423,-0.155264543914334
0.01078,0.0011524034546437,0.213803917566593,-2.61114243009153e-07,-8.87562481400199e-05,-0.000854062247586891,-0.158414775049882,-0.000854310843436694,-0.158499220955159,0.0011524034546437,0.213803917566593,-2.61114242985436e-07,-8.87562481292507e-05,-0.000854062247586891,-0.158414775049882,-0.000854310843436694,-0.158499220955159
0.011,0.00119992028217054,0.218167254549084,-2.81583646854907e-07,-9.41430766308211e-05,-0.000889268418054434,-0.161644334934823,-0.000889536486337511,-0.16173389790995,0.00119992028217054,0.218167254549084,-2.81583646826968e-07,-9.41430766181354e-05,-0.000889268418054434,-0.161644334934823,-0.000889536486337511,-0.16173389790995
0.01122,0.0012483970441399,0.222530590810725,-3.03171203254125e-07,-9.9741742196055e-05,-0.000925185154973934,-0.164873694130633,-0.000925473758206295,-0.164968574775522,0.0012483970441399,0.222530590810725,-3.03171203221517e-07,-9.97417421812491e-05,-0.000925185154973934,-0.164873694130633,-0.000925473758206295,-0.164968574775522
0.01144,0.00129783373730489,0.226893925667079,-3.26346587657679e-07,-0.000105575661233619,-0.000961812016516569,-0.168102831601143,-0.000962122658640917,-0.168203251466997,0.00129783373730489,0.226893925667079,-3.26346587619403e-07,-0.000105575661216591,-0.000961812016516569,-0.168102831601143,-0.000962122658640917,-0.168203251466997
0.01166,0.00134823036244681,0.231257259270908,-3.51023404968471e-07,-0.000111643579576765,-0.000999149083605728,-0.171331748252657,-0.000999483187738155,-0.171437928003327,0.00134823036244681,0.231257259270908,-3.51023404923652e-07,-0.000111643579557373,-0.000999149083605728,-0.171331748252657,-0.000999483187738155,-0.171437928003327
0.01188,0.00139958692069449,0.235620591847195,-3.7706729010538e-07,-0.000117942114827723,-0.00103719648226054,-0.174560446884366,-0.00103755534563783,-0.17467260441242,0.00139958692069449,0.235620591847195,-3.7706729005332e-07,-0.000117942114805772,-0.00103719648226054,-0.174560446884366,-0.00103755534563783,-0.17467260441242
0.0121,0.00145190341189107,0.239983923353719,-4.04521356582335e-07,-0.000124475758584507,-0.00107595417165561,-0.177788923292179,-0.00107633913232053,-0.177907280689045,0.00145190341189107,0.239983923353719,-4.04521356522303e-07,-0.000124475758559797,-0.00107595417165561,-0.177788923292179,-0.00107633913232053,-0.177907280689045
0.01232,0.0015051798358797,0.244347253748258,-4.33428717913267e-07,-0.000131249002445135,-0.00111542211096555,-0.181017173272006,-0.00111583454776683,-0.181141956827973,0.0015051798358797,0.244347253748258,-4.33428717844495e-07,-0.000131249002417456,-0.00111542211096555,-0.181017173272006,-0.00111583454776683,-0.181141956827973
0.01254,0.00155941619250352,0.248710582988591,-4.63832487612104e-07,-0.000138266338007621,-0.00115560025936496,-0.184245192619758,-0.00115604159195732,-0.184376632823972,0.00155941619250352,0.248710582988591,-4.63832487533791e-07,-0.000138266337976759,-0.00115560025936496,-0.184245192619758,-0.00115604159195732,-0.184376632823972
0.01276,0.00161461248160568,0.253073911032497,-4.95775779192778e-07,-0.000145532256869982,-0.00119648857602843,-0.187472977131343,-0.00119696026487258,-0.187611308671813,0.00161461248160568,0.253073911032497,-4.95775779104086e-07,-0.000145532256835714,-0.00119648857602843,-0.187472977131343,-0.00119696026487258,-0.187611308671813
0.01298,0.00167076870302932,0.257437237837753,-5.29301706169217e-07,-0.000153051250630234,-0.00123808702013059,-0.190700522602673,-0.0012385905664932,-0.190845984366264,0.00167076870302932,0.257437237837753,-5.29301706069275e-07,-0.00015305125059233,-0.00123808702013059,-0.190700522602673,-0.0012385905664932,-0.190845984366264
0.0132,0.00172788485661759,0.26180056336214,-5.64453382055351e-07,-0.000160827810886392,-0.00128039555084602,-0.193927824829656,-0.00128093249679975,-0.194080659902096,0.00172788485661759,0.26180056336214,-5.64453381943253e-07,-0.000160827810844616,-0.00128039555084602,-0.193927824829656,-0.00128093249679975,-0.194080659902096
0.01342,0.00178596094221363,0.266163887563434,-6.0127392036511e-07,-0.000168866429236473,-0.00132341412734934,-0.197154879608202,-0.00132398605577284,-0.197315335274078,0.00178596094221363,0.266163887563434,-6.01273920239914e-07,-0.000168866429190581,-0.00132341412734934,-0.197154879608202,-0.00132398605577284,-0.197315335274078
0.01364,0.0018449969596606,0.270527210399415,-6.39806434612424e-07,-0.000177171597278493,-0.00136714270881516,-0.200381682734221,-0.00136775124339303,-0.200550010476979,0.0018449969596606,0.270527210399415,-6.39806434473153e-07,-0.000177171597228235,-0.00136714270881516,-0.200381682734221,-0.00136775124339303,-0.200550010476979
0.01386,0.00190499290880163,0.274890531827862,-6.80094038311222e-07,-0.000185747806610467,-0.00141158125441806,-0.203608230003624,-0.00141222805964092,-0.203784685505568,0.00190499290880163,0.274890531827862,-6.80094038156865e-07,-0.000185747806555584,-0.00141158125441806,-0.203608230003624,-0.00141222805964092,-0.203784685505568
0.01408,0.00196594878947987,0.279253851806552,-7.22179844975434e-07,-0.000194599548830412,-0.00145672972333267,-0.206834517212319,-0.00145741650449708,-0.207019360354617,0.00196594878947987,0.279253851806552,-7.22179844804945e-07,-0.00019459954877064,-0.00145672972333267,-0.206834517212319,-0.00145741650449708,-0.207019360354617
0.0143,0.00202786460153847,0.283617170293266,-7.6610696811899e-07,-0.000203731315536342,-0.00150258807473358,-0.210060540156216,-0.0015033165779421,-0.210254035018893,0.00202786460153847,0.283617170293266,-7.66106967931288e-07,-0.00020373131547141,-0.00150258807473358,-0.210060540156216,-0.0015033165779421,-0.210254035018893
0.01452,0.00209074034451625,0.287980487194407,-8.11943694566423e-07,-0.000213147622715962,-0.00154915624436187,-0.213286294705462,-0.00154992827991884,-0.213488709486784,0.00209074034451625,0.287980487194407,-8.11943694360382e-07,-0.000213147622645603,-0.00154915624436187,-0.213286294705462,-0.00154992827991884,-0.213488709486784
0.01474,0.00215457600642961,0.292343800471253,-8.60711442466383e-07,-0.000222853909818109,-0.00159643328070049,-0.216511779540986,-0.0015972516089415,-0.216723383505015,0.00215457600642961,0.292343800471253,-8.6071144224044e-07,-0.000222853909742573,-0.00159643328070049,-0.216511779540986,-0.0015972516089415,-0.216723383505015
0.01496,0.00221937159680052,0.296707111715491,-9.11652695301935e-07,-0.000232853892733718,-0.00164441988822062,-0.219736988097639,-0.00164528656619072,-0.219958057271351,0.00221937159680052,0.296707111715491,-9.1165269505482e-07,-0.000232853892652819,-0.00164441988822062,-0.219736988097639,-0.00164528656619072,-0.219958057271351
0.01518,0.00228512711531583,0.30107042085851,-9.64823496890048e-07,-0.000243152075588597,-0.0016931160140602,-0.222961916209464,-0.00169403315162772,-0.223192730777284,0.00228512711531583,0.30107042085851,-9.64823496620452e-07,-0.000243152075502151,-0.0016931160140602,-0.222961916209464,-0.00169403315162772,-0.223192730777284
0.0154,0.00235184256166235,0.305433727831701,-1.02027989104769e-06,-0.000253752962508557,-0.00174252160535718,-0.226186559710501,-0.00174349136521368,-0.226427404014304,0.00235184256166235,0.305433727831701,-1.02027989075426e-06,-0.000253752962416378,-0.00174252160535718,-0.226186559710501,-0.00174349136521368,-0.226427404014304
0.01562,0.00241951793552693,0.309797032566456,-1.07807792159183e-06,-0.000264661057619405,-0.0017926366092495,-0.229410914434793,-0.00179366120690983,-0.229662076973904,0.00241951793552693,0.309797032566456,-1.07807792127318e-06,-0.00026466105752131,-0.0017926366092495,-0.229410914434793,-0.00179366120690983,-0.229662076973904
0.01584,0.00248815323659639,0.314160334994164,-1.13827363233943e-06,-0.000275880865046953,-0.00184346097287511,-0.232634976216379,-0.00184454267667734,-0.232896749647573,0.00248815323659639,0.314160334994164,-1.13827363199414e-06,-0.000275880864942754,-0.00184346097287511,-0.232634976216379,-0.00184454267667734,-0.232896749647573
0.01606,0.00255774846455756,0.318523635046217,-1.20092306710747e-06,-0.000287416888917009,-0.00189499464337195,-0.235858740889302,-0.00189613577447745,-0.236131422026803,0.00255774846455756,0.318523635046217,-1.20092306673405e-06,-0.000287416888806521,-0.00189499464337195,-0.235858740889302,-0.00189613577447745,-0.236131422026803
0.01628,0.00262830361909728,0.322886932654006,-1.26608226971291e-06,-0.000299273633355382,-0.00194723756787797,-0.239082204287603,-0.00194844050027133,-0.239366094103085,0.00262830361909728,0.322886932654006,-1.26608226930986e-06,-0.00029927363323842,-0.00194723756787797,-0.239082204287603,-0.00194844050027133,-0.239366094103085
0.0165,0.00269981869990237,0.32725022774892,-1.33380728397272e-06,-0.000311455602487883,-0.00200018969353112,-0.242305362245322,-0.0020014568540202,-0.24260076586791,0.00269981869990237,0.32725022774892,-1.33380728353849e-06,-0.00031145560236426,-0.00200018969353112,-0.242305362245322,-0.0020014568540202,-0.24260076586791
0.01672,0.00277229370665967,0.331613520262351,-1.40415415370387e-06,-0.000323967300440319,-0.00205385096746934,-0.245528210596502,-0.00205518483568526,-0.245835437312769,0.00277229370665967,0.331613520262351,-1.40415415323687e-06,-0.00032396730030985,-0.00205385096746934,-0.245528210596502,-0.00205518483568526,-0.245835437312769
0.01694,0.002845728639056,0.33597681012569,-1.47717892272332e-06,-0.000336813231338501,-0.00210822133683058,-0.248750745175183,-0.00210962444522771,-0.249070108429154,0.002845728639056,0.33597681012569,-1.47717892222192e-06,-0.000336813231200999,-0.00210822133683058,-0.248750745175183,-0.00210962444522771,-0.249070108429154
0.01716,0.0029201234967782,0.340340097270327,-1.55293763484805e-06,-0.000349997899308239,-0.00216330074875278,-0.251972961815406,-0.00216477568260876,-0.252304779208555,0.0029201234967782,0.340340097270327,-1.55293763431057e-06,-0.000349997899163517,-0.00216330074875278,-0.251972961815406,-0.00216477568260876,-0.252304779208555
0.01738,0.0029954782795131,0.344703381627653,-1.63148633389502e-06,-0.00036352580847534,-0.00221908915037389,-0.255194856351214,-0.0022206385477896,-0.255539449642464,0.0029954782795131,0.344703381627653,-1.63148633331975e-06,-0.000363525808323213,-0.00221908915037389,-0.255194856351214,-0.0022206385477896,-0.255539449642464
0.0176,0.00307179298694753,0.349066663129058,-1.7128810636812e-06,-0.000377401462965615,-0.00227558648883185,-0.258416424616646,-0.00227721304073145,-0.258774119722372,0.00307179298694753,0.349066663129058,-1.7128810630664e-06,-0.000377401462805895,-0.00227558648883185,-0.258416424616646,-0.00227721304073145,-0.258774119722372
0.01782,0.00314906760156573,0.353429939790736,-1.79785696721093e-06,-0.000391626655305311,-0.00233279209616349,-0.261637668665787,-0.00233449915925752,-0.262008789200969,0.00314906760156573,0.353429939790736,-1.7978569665567e-06,-0.000391626655138273,-0.00233279209616349,-0.261637668665787,-0.00233449915925752,-0.262008789200969
0.01804,0.00322730210393609,0.35779320941558,-1.88722481985598e-06,-0.000406202876025473,-0.00239070523590086,-0.264858591245454,-0.00239249690095293,-0.26524345780435,0.00322730210393609,0.35779320941558,-1.88722481916447e-06,-0.000406202875851905,-0.00239070523590086,-0.264858591245454,-0.00239249690095293,-0.26524345780435
