"time","opAmp.out.v","opAmp.out.i"
0,9.9986668444263,-0.00499933342221037
0.0005,9.9986668444263,-0.00499933342221037
0.001,9.9986668444263,-0.00499933342221037
0.0015,9.9986668444263,-0.00499933342221037
0.002,9.9986668444263,-0.00499933342221037
0.0025,9.9986668444263,-0.00499933342221037
0.003,9.9986668444263,-0.00499933342221037
0.0035,9.9986668444263,-0.00499933342221037
0.004,9.9986668444263,-0.00499933342221037
0.0045,9.9986668444263,-0.00499933342221037
0.005,9.9986668444263,-0.00499933342221037
0.0055,9.9986668444263,-0.00499933342221037
0.006,9.9986668444263,-0.00499933342221037
0.0065,9.9986668444263,-0.00499933342221037
0.007,9.9986668444263,-0.00499933342221037
0.0075,9.9986668444263,-0.00499933342221037
0.008,9.9986668444263,-0.00499933342221037
0.0085,9.9986668444263,-0.00499933342221037
0.009,9.9986668444263,-0.00499933342221037
0.0095,9.9986668444263,-0.00499933342221037
0.01,9.9986668444263,-0.00499933342221037
0.0105,9.9986668444263,-0.00499933342221037
0.011,9.9986668444263,-0.00499933342221037
0.0115,9.9986668444263,-0.00499933342221037
0.012,9.9986668444263,-0.00499933342221037
0.0125,9.9986668444263,-0.00499933342221037
0.013,9.9986668444263,-0.00499933342221037
0.0135,9.9986668444263,-0.00499933342221037
0.014,9.9986668444263,-0.00499933342221037
0.0145,9.9986668444263,-0.00499933342221037
0.015,9.9986668444263,-0.00499933342221037
0.015,9.9986668444263,-0.00499933342221037
0.0155,9.49873350219566,-0.00474936675109986
0.016,8.99880015997834,-0.00449940007998934
0.0165,8.49886681776102,-0.00424943340887882
0.017,7.99893347553038,-0.0039994667377683
0.0175,7.49900013331306,-0.00374950006665778
0.018,6.99906679109574,-0.00349953339554726
0.0185,6.49913344887176,-0.00324956672443674
0.019,5.99920010665445,-0.00299960005332622
0.0195,5.49926676443047,-0.00274963338221571
0.02,4.99933342221315,-0.00249966671110519
0.0205,4.49940007998917,-0.00224970003999467
0.021,3.99946673776519,-0.00199973336888415
0.0215,3.49953339554787,-0.00174976669777363
0.022,2.99960005332722,-0.00149980002666311
0.0225,2.49966671110657,-0.0012498333555526
0.023,1.99973336888259,-0.000999866684442076
0.0235,1.49980002666361,-0.000749900013331557
0.024,0.999866684441297,-0.000499933342221038
0.0245,0.499933342221065,-0.000249966671110519
0.025,1.77612002339575e-15,-8.88060011698566e-19
0.0255,-0.499933342221065,0.000249966671110518
0.026,-0.999866684441297,0.000499933342221037
0.0265,-1.49980002666361,0.000749900013331553
0.027,-1.99973336888259,0.000999866684442073
0.0275,-2.49966671110657,0.00124983335555259
0.028,-2.99960005332722,0.00149980002666311
0.0285,-3.49953339554787,0.00174976669777363
0.029,-3.99946673776519,0.00199973336888415
0.0295,-4.49940007998917,0.00224970003999467
0.03,-4.99933342221315,0.00249966671110518
0.0305,-5.49926676443047,0.0027496333822157
0.031,-5.99920010665445,0.00299960005332622
0.0315,-6.49913344887176,0.00324956672443674
0.032,-6.99906679109574,0.00349953339554726
0.0325,-7.49900013331306,0.00374950006665778
0.033,-7.99893347553038,0.0039994667377683
0.0335,-8.49886681776102,0.00424943340887881
0.034,-8.99880015997834,0.00449940007998933
0.0345,-9.49873350219566,0.00474936675109985
0.035,-9.9986668444263,0.00499933342221037
0.0355,-9.9986668444263,0.00499933342221037
0.036,-9.9986668444263,0.00499933342221037
0.0365,-9.9986668444263,0.00499933342221037
0.037,-9.9986668444263,0.00499933342221037
0.0375,-9.9986668444263,0.00499933342221037
0.038,-9.9986668444263,0.00499933342221037
0.0385,-9.9986668444263,0.00499933342221037
0.039,-9.9986668444263,0.00499933342221037
0.0395,-9.9986668444263,0.00499933342221037
0.04,-9.9986668444263,0.00499933342221037
0.0405,-9.9986668444263,0.00499933342221037
0.041,-9.9986668444263,0.00499933342221037
0.0415,-9.9986668444263,0.00499933342221037
0.042,-9.9986668444263,0.00499933342221037
0.0425,-9.9986668444263,0.00499933342221037
0.043,-9.9986668444263,0.00499933342221037
0.0435,-9.9986668444263,0.00499933342221037
0.044,-9.9986668444263,0.00499933342221037
0.0445,-9.9986668444263,0.00499933342221037
0.045,-9.9986668444263,0.00499933342221037
0.0455,-9.9986668444263,0.00499933342221037
0.046,-9.9986668444263,0.00499933342221037
0.0465,-9.9986668444263,0.00499933342221037
0.047,-9.9986668444263,0.00499933342221037
0.0475,-9.9986668444263,0.00499933342221037
0.048,-9.9986668444263,0.00499933342221037
0.0485,-9.9986668444263,0.00499933342221037
0.049,-9.9986668444263,0.00499933342221037
0.0495,-9.9986668444263,0.00499933342221037
0.05,-9.9986668444263,0.00499933342221037
0.0505,-9.9986668444263,0.00499933342221037
0.051,-9.9986668444263,0.00499933342221037
0.0515,-9.9986668444263,0.00499933342221037
0.052,-9.9986668444263,0.00499933342221037
0.0525,-9.9986668444263,0.00499933342221037
0.053,-9.9986668444263,0.00499933342221037
0.0535,-9.9986668444263,0.00499933342221037
0.054,-9.9986668444263,0.00499933342221037
0.0545,-9.9986668444263,0.00499933342221037
0.055,-9.9986668444263,0.00499933342221037
0.0555,-9.9986668444263,0.00499933342221037
0.056,-9.9986668444263,0.00499933342221037
0.0565,-9.9986668444263,0.00499933342221037
0.057,-9.9986668444263,0.00499933342221037
0.0575,-9.9986668444263,0.00499933342221037
0.058,-9.9986668444263,0.00499933342221037
0.0585,-9.9986668444263,0.00499933342221037
0.059,-9.9986668444263,0.00499933342221037
0.0595,-9.9986668444263,0.00499933342221037
0.06,-9.9986668444263,0.00499933342221037
0.0605,-9.9986668444263,0.00499933342221037
0.061,-9.9986668444263,0.00499933342221037
0.0615,-9.9986668444263,0.00499933342221037
0.062,-9.9986668444263,0.00499933342221037
0.0625,-9.9986668444263,0.00499933342221037
0.063,-9.9986668444263,0.00499933342221037
0.0635,-9.9986668444263,0.00499933342221037
0.064,-9.9986668444263,0.00499933342221037
0.0645,-9.9986668444263,0.00499933342221037
0.065,-9.9986668444263,0.00499933342221037
0.06500000001,-9.9986668444263,0.00499933342221037
0.06500000001,-9.9986668444263,0.00499933342221037
0.0655,-9.49873351220099,0.00474936675609919
0.066,-8.99880016998367,0.00449940008498867
0.0665,-8.49886682775303,0.00424943341387815
0.067,-7.99893348553571,0.00399946674276763
0.0675,-7.49900014331173,0.00374950007165711
0.068,-6.99906680109441,0.00349953340054659
0.0685,-6.49913345887043,0.00324956672943607
