"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","m_flow[1]","m_flow[2]","m_flow[3]","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2256.09112312722,2256.09112312722,2256.09112312722,9.6856601288507,24.1384485916121,175.344066246292,9.90474301966944,21.1995505007573,110.656794546724,7.14063352099233,14.2999957459617,103.876576486896,0.003232,0.17747649122807,20.2,20.2,0.01269169356807,0.0199973468252395
0.002222,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2481.70023543994,2481.70023543994,2481.70023543994,10.4530583253072,26.0509462085051,189.236637161098,10.6894992292146,22.8791982071136,119.42417058833,7.85464749508667,16.1693280064198,117.455590004277,0.0035552,0.195224140350877,22.22,22.22,0.0139607842118322,0.0219749541288234
0.002424,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2707.30934775266,2707.30934775266,2707.30934775266,11.206609071066,27.9289334283422,202.878521155218,11.4600947683651,24.5285372172664,128.033342182692,8.55577731940131,18.0166660511447,130.874835373927,0.0038784,0.212971789473684,24.24,24.24,0.0152298523664863,0.0239485706976533
0.002626,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,2932.91846006538,2932.91846006538,2932.91846006538,11.947688945981,29.7758409416083,216.294639101979,12.2179373542534,26.1505805291683,136.500036488527,9.24530381171359,19.8440748052543,144.149312415132,0.0042016,0.230719438596491,26.26,26.26,0.0164988959877195,0.0259182045848769
0.002828,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,3158.52757237811,3158.52757237811,3158.52757237811,12.6774426353138,31.5945215147607,229.505713777694,12.9641975641245,27.7478335799997,144.837331313654,9.9242920270058,21.6532814888523,157.291567824714,0.0045248,0.248467087719298,28.28,28.28,0.0177679130312583,0.0278838638273908
0.00303,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,3384.13668469083,3384.13668469083,3384.13668469083,13.3968357491045,33.3873816258308,242.529226075624,13.6998628494459,29.3224098549071,153.056258566114,10.5936404024459,23.4457510483401,170.312243117513,0.004848,0.266214736842105,30.3,30.3,0.0190369014528723,0.0298455564458741
0.003232,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,3609.74579700355,3609.74579700355,3609.74579700355,14.10669289061,35.1564763379795,255.380104176827,14.4257764654261,30.8761142095379,161.166239178702,11.2541161775858,25.2227408226166,183.220471727034,0.0051712,0.283962385964912,32.32,32.32,0.0203058592083769,0.0318032904448197
0.003434,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,3835.35490931627,3835.35490931627,3835.35490931627,14.8077257589326,36.9035793364244,268.071232305288,15.1426662093057,32.4105043798501,169.175404176078,11.906381542025,26.9853411049127,196.024173650615,0.0054944,0.301710035087719,34.34,34.34,0.0215747842536373,0.0337570738125683
0.003636,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4060.96402162899,4060.96402162899,4060.96402162899,15.5005543279692,38.6302357102813,280.61383414041,15.8511660783598,33.926937337673,177.090836640162,12.5510133410417,28.73450585694,208.730278560013,0.0058176,0.319457684210526,36.36,36.36,0.022843674544571,0.0357069145213402
0.003838,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4286.57313394172,4286.57313394171,4286.57313394171,16.1857230975122,40.3378024532982,293.017767018332,16.5518328885869,35.426604860406,184.918757375818,13.1885181961817,30.4710763815475,221.344897761926,0.0061408,0.337205333333333,38.38,38.38,0.0241125280371517,0.0376528205272683
0.00404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4512.18224625444,4512.18224625444,4512.18224625444,16.8637137621316,42.0274800370449,305.291751282686,17.2451592301532,36.9105612601178,192.664669650389,13.8193442928276,32.1957998544507,233.873458814287,0.006464,0.35495298245614,40.4,40.4,0.0253813426874123,0.03959479977043
0.004242,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4737.79135856716,4737.79135856716,4737.79135856716,17.5349552270679,43.7003373723608,317.443551607009,17.931583709837,38.3797453058942,200.333473623331,14.4438906993336,33.9093440330309,246.320812372432,0.0067872,0.372700631578947,42.42,42.42,0.0266501164514483,0.0415328601748801
0.004444,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4963.40047087988,4963.40047087988,4963.40047087988,18.1998316265269,45.3573317924223,329.480122153716,18.6114991506926,39.8349977739328,207.929557953686,15.0625148275258,35.6123090755208,258.691318044832,0.0071104,0.390448280701754,44.44,44.44,0.027918847285421,0.0434670096486831
0.004646,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5189.0095831926,5189.0095831926,5189.0095831926,18.858688815426,46.9993252313705,341.407724097238,19.2852592306348,41.2770756563942,215.456873967023,15.6755384728494,37.3052371439042,270.988914149496,0.0074336,0.408195929824561,46.46,46.46,0.029187533145561,0.0453972560839451
0.004848,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,5414.61869550532,5414.61869550532,5414.61869550532,19.5118396789118,48.6270974566065,353.23202174472,19.9531839120545,42.7066637826424,222.918996315657,16.2832527545275,38.9886202844706,283.217174959096,0.0077568,0.425943578947368,48.48,48.48,0.0304561719881712,0.0473236073568463
