"time","hollowCylinderAxialOuter.port_p.reference.gamma"
0.0575,18.0641577581413
0.058,18.2212373908208
0.0585,18.3783170235003
0.059,18.5353966561798
0.0595,18.6924762888593
0.06,18.8495559215388
0.0605,19.0066355542182
0.061,19.1637151868977
0.0615,19.3207948195772
0.062,19.4778744522567
0.0625,19.6349540849362
0.063,19.7920337176157
0.0635,19.9491133502952
0.064,20.1061929829747
0.0645,20.2632726156542
0.065,20.4203522483336
0.0655,20.5774318810131
0.066,20.7345115136926
0.0665,20.8915911463721
0.067,21.0486707790516
0.0675,21.2057504117311
0.068,21.3628300444106
0.0685,21.5199096770901
0.069,21.6769893097696
0.0695,21.8340689424491
0.07,21.9911485751285
0.0705,22.148228207808
0.071,22.3053078404875
0.0715,22.462387473167
0.072,22.6194671058465
0.0725,22.776546738526
0.073,22.9336263712055
0.0735,23.090706003885
0.074,23.2477856365645
0.0745,23.404865269244
0.075,23.5619449019234
0.0755,23.7190245346029
0.076,23.8761041672824
0.0765,24.0331837999619
0.077,24.1902634326414
0.0775,24.3473430653209
0.078,24.5044226980004
0.0785,24.6615023306799
0.079,24.8185819633594
0.0795,24.9756615960389
0.08,25.1327412287183
0.0805,25.2898208613978
0.081,25.4469004940773
0.0815,25.6039801267568
0.082,25.7610597594363
0.0825,25.9181393921158
0.083,26.0752190247953
0.0835,26.2322986574748
0.084,26.3893782901543
0.0845,26.5464579228337
0.085,26.7035375555132
0.0855,26.8606171881927
0.086,27.0176968208722
0.0865,27.1747764535517
0.087,27.3318560862312
0.0875,27.4889357189107
0.088,27.6460153515902
0.0885,27.8030949842697
0.089,27.9601746169492
0.0895,28.1172542496286
0.09,28.2743338823081
0.0905,28.4314135149876
0.091,28.5884931476671
0.0915,28.7455727803466
0.092,28.9026524130261
0.0925,29.0597320457056
0.093,29.2168116783851
0.0935,29.3738913110646
0.094,29.5309709437441
0.0945,29.6880505764235
0.095,29.845130209103
0.0955,30.0022098417825
0.096,30.159289474462
0.0965,30.3163691071415
0.097,30.473448739821
0.0975,30.6305283725005
0.098,30.78760800518
0.0985,30.9446876378595
0.099,31.101767270539
0.0995,31.2588469032184
0.1,31.4159265358979
0.1005,31.5730061685774
0.101,31.7300858012569
0.1015,31.8871654339364
0.102,32.0442450666159
0.1025,32.2013246992954
0.103,32.3584043319749
0.1035,32.5154839646544
0.104,32.6725635973338
0.1045,32.8296432300133
0.105,32.9867228626928
0.1055,33.1438024953723
0.106,33.3008821280518
0.1065,33.4579617607313
0.107,33.6150413934108
0.1075,33.7721210260903
0.108,33.9292006587698
0.1085,34.0862802914492
0.109,34.2433599241287
0.1095,34.4004395568082
0.11,34.5575191894877
0.1105,34.7145988221672
0.111,34.8716784548467
0.1115,35.0287580875262
0.112,35.1858377202057
0.1125,35.3429173528852
0.113,35.4999969855646
0.1135,35.6570766182441
0.114,35.8141562509236
0.1145,35.9712358836031
0.115,36.1283155162826
0.1155,36.2853951489621
0.116,36.4424747816416
0.1165,36.5995544143211
0.117,36.7566340470006
0.1175,36.9137136796801
0.118,37.0707933123595
0.1185,37.227872945039
0.119,37.3849525777185
0.1195,37.542032210398
0.12,37.6991118430775
0.1205,37.856191475757
0.121,38.0132711084365
0.1215,38.170350741116
0.122,38.3274303737955
0.1225,38.4845100064749
0.123,38.6415896391544
0.1235,38.7986692718339
0.124,38.9557489045134
0.1245,39.1128285371929
0.125,39.2699081698724
0.1255,39.4269878025519
0.126,39.5840674352314
0.1265,39.7411470679109
0.127,39.8982267005904
0.1275,40.0553063332699
0.128,40.2123859659493
0.1285,40.3694655986288
0.129,40.5265452313083
0.1295,40.6836248639878
0.13,40.8407044966673
0.1305,40.9977841293468
0.131,41.1548637620263
0.1315,41.3119433947058
0.132,41.4690230273853
0.1325,41.6261026600647
0.133,41.7831822927442
0.1335,41.9402619254237
0.134,42.0973415581032
0.1345,42.2544211907827
0.135,42.4115008234622
0.1355,42.5685804561417
0.136,42.7256600888212
0.1365,42.8827397215007
0.137,43.0398193541802
0.1375,43.1968989868597
0.138,43.3539786195391
0.1385,43.5110582522186
0.139,43.6681378848981
0.1395,43.8252175175776
0.14,43.9822971502571
0.1405,44.1393767829366
0.141,44.2964564156161
0.1415,44.4535360482956
0.142,44.6106156809751
0.1425,44.7676953136545
0.143,44.924774946334
0.1435,45.0818545790135
0.144,45.238934211693
0.1445,45.3960138443725
0.145,45.553093477052
0.1455,45.7101731097315
0.146,45.867252742411
0.1465,46.0243323750905
0.147,46.1814120077699
0.1475,46.3384916404494
0.148,46.4955712731289
0.1485,46.6526509058084
0.149,46.8097305384879
0.1495,46.9668101711674
0.15,47.1238898038469
0.1505,47.2809694365264
0.151,47.4380490692059
0.1515,47.5951287018854
0.152,47.7522083345648
0.1525,47.9092879672443
0.153,48.0663675999238
0.1535,48.2234472326033
0.154,48.3805268652828
0.1545,48.5376064979623
0.155,48.6946861306418
0.1555,48.8517657633213
0.156,49.0088453960008
0.1565,49.1659250286802
0.157,49.3230046613597
0.1575,49.4800842940392
0.158,49.6371639267187
0.1585,49.7942435593982
0.159,49.9513231920777
0.1595,50.1084028247572
0.16,50.2654824574367
0.1605,50.4225620901162
0.161,50.5796417227957
0.1615,50.7367213554751
0.162,50.8938009881546
0.1625,51.0508806208341
0.163,51.2079602535136
0.1635,51.3650398861931
0.164,51.5221195188726
0.1645,51.6791991515521
0.165,51.8362787842316
0.1655,51.9933584169111
0.166,52.1504380495906
0.1665,52.30751768227
0.167,52.4645973149495
0.1675,52.621676947629
0.168,52.7787565803085
0.1685,52.935836212988
0.169,53.0929158456675
0.1695,53.249995478347
0.17,53.4070751110265
0.1705,53.564154743706
0.171,53.7212343763855
0.1715,53.8783140090649
0.172,54.0353936417444
0.1725,54.1924732744239
0.173,54.3495529071034
0.1735,54.5066325397829
0.174,54.6637121724624
0.1745,54.8207918051419
0.175,54.9778714378214
0.1755,55.1349510705009
0.176,55.2920307031803
0.1765,55.4491103358598
0.177,55.6061899685393
0.1775,55.7632696012188
0.178,55.9203492338983
0.1785,56.0774288665778
0.179,56.2345084992573
0.1795,56.3915881319368
0.18,56.5486677646163
0.1805,56.7057473972958
0.181,56.8628270299752
0.1815,57.0199066626547
0.182,57.1769862953342
0.1825,57.3340659280137
0.183,57.4911455606932
0.1835,57.6482251933727
0.184,57.8053048260522
0.1845,57.9623844587317
0.185,58.1194640914112
0.1855,58.2765437240907
0.186,58.4336233567701
0.1865,58.5907029894496
0.187,58.7477826221291
0.1875,58.9048622548086
0.188,59.0619418874881
0.1885,59.2190215201676
0.189,59.3761011528471
0.1895,59.5331807855266
0.19,59.6902604182061
0.1905,59.8473400508855
0.191,60.004419683565
0.1915,60.1614993162445
0.192,60.318578948924
0.1925,60.4756585816035
0.193,60.632738214283
0.1935,60.7898178469625
0.194,60.946897479642
0.1945,61.1039771123215
0.195,61.261056745001
0.1955,61.4181363776804
0.196,61.5752160103599
0.1965,61.7322956430394
0.197,61.8893752757189
0.1975,62.0464549083984
0.198,62.2035345410779
0.1985,62.3606141737574
0.199,62.5176938064369
0.1995,62.6747734391164
0.2,62.8318530717958
0.2005,62.9889327044753
0.201,63.1460123371548
0.2015,63.3030919698343
0.202,63.4601716025138
0.2025,63.6172512351933
0.203,63.7743308678728
0.2035,63.9314105005523
0.204,64.0884901332318
0.2045,64.2455697659113
0.205,64.4026493985908
0.2055,64.5597290312702
0.206,64.7168086639497
0.2065,64.8738882966292
0.207,65.0309679293087
0.2075,65.1880475619882
0.208,65.3451271946677
0.2085,65.5022068273472
0.209,65.6592864600267
0.2095,65.8163660927061
0.21,65.9734457253856
0.2105,66.1305253580651
0.211,66.2876049907446
0.2115,66.4446846234241
0.212,66.6017642561036
0.2125,66.7588438887831
0.213,66.9159235214626
0.2135,67.0730031541421
0.214,67.2300827868215
0.2145,67.387162419501
0.215,67.5442420521805
0.2155,67.70132168486
0.216,67.8584013175395
0.2165,68.015480950219
0.217,68.1725605828985
0.2175,68.329640215578
0.218,68.4867198482575
0.2185,68.6437994809369
0.219,68.8008791136164
0.2195,68.9579587462959
0.22,69.1150383789754
0.2205,69.2721180116549
0.221,69.4291976443344
0.2215,69.5862772770139
0.222,69.7433569096934
0.2225,69.9004365423729
0.223,70.0575161750524
0.2235,70.2145958077318
0.224,70.3716754404113
0.2245,70.5287550730908
0.225,70.6858347057703
0.2255,70.8429143384498
0.226,70.9999939711293
0.2265,71.1570736038088
0.227,71.3141532364883
0.2275,71.4712328691677
0.228,71.6283125018473
0.2285,71.7853921345267
0.229,71.9424717672062
0.2295,72.0995513998857
0.23,72.2566310325652
0.2305,72.4137106652447
0.231,72.5707902979242
0.2315,72.7278699306037
0.232,72.8849495632832
0.2325,73.0420291959627
0.233,73.1991088286422
0.2335,73.3561884613216
0.234,73.5132680940011
0.2345,73.6703477266806
0.235,73.8274273593601
0.2355,73.9845069920396
0.236,74.1415866247191
0.2365,74.2986662573986
0.237,74.4557458900781
0.2375,74.6128255227576
0.238,74.769905155437
0.2385,74.9269847881165
0.239,75.084064420796
0.2395,75.2411440534755
0.24,75.398223686155
0.2405,75.5553033188345
0.241,75.712382951514
0.2415,75.8694625841935
0.242,76.026542216873
0.2425,76.1836218495525
0.243,76.3407014822319
0.2435,76.4977811149114
0.244,76.6548607475909
0.2445,76.8119403802704
0.245,76.9690200129499
0.2455,77.1260996456294
0.246,77.2831792783089
0.2465,77.4402589109884
0.247,77.5973385436679
0.2475,77.7544181763473
0.248,77.9114978090268
0.2485,78.0685774417063
0.249,78.2256570743858
0.2495,78.3827367070653
0.25,78.5398163397448
0.2505,78.6968959724243
0.251,78.8539756051038
0.2515,79.0110552377833
0.252,79.1681348704628
0.2525,79.3252145031422
0.253,79.4822941358217
0.2535,79.6393737685012
0.254,79.7964534011807
0.2545,79.9535330338602
0.255,80.1106126665397
0.2555,80.2676922992192
0.256,80.4247719318987
0.2565,80.5818515645782
0.257,80.7389311972576
0.2575,80.8960108299371
0.258,81.0530904626166
0.2585,81.2101700952961
0.259,81.3672497279756
0.2595,81.5243293606551
0.26,81.6814089933346
0.2605,81.8384886260141
0.261,81.9955682586936
0.2615,82.1526478913731
0.262,82.3097275240525
0.2625,82.466807156732
0.263,82.6238867894115
0.2635,82.780966422091
0.264,82.9380460547705
0.2645,83.09512568745
0.265,83.2522053201295
0.2655,83.409284952809
0.266,83.5663645854885
0.2665,83.723444218168
0.267,83.8805238508475
0.2675,84.0376034835269
0.268,84.1946831162064
0.2685,84.3517627488859
0.269,84.5088423815654
0.2695,84.6659220142449
0.27,84.8230016469244
0.2705,84.9800812796039
0.271,85.1371609122834
0.2715,85.2942405449629
0.272,85.4513201776423
0.2725,85.6083998103218
0.273,85.7654794430013
0.2735,85.9225590756808
0.274,86.0796387083603
0.2745,86.2367183410398
0.275,86.3937979737193
0.2755,86.5508776063988
0.276,86.7079572390783
0.2765,86.8650368717578
0.277,87.0221165044372
0.2775,87.1791961371167
0.278,87.3362757697962
0.2785,87.4933554024757
0.279,87.6504350351552
0.2795,87.8075146678347
0.28,87.9645943005142
0.2805,88.1216739331937
0.281,88.2787535658732
0.2815,88.4358331985526
0.282,88.5929128312321
0.2825,88.7499924639116
0.283,88.9070720965911
0.2835,89.0641517292706
0.284,89.2212313619501
0.2845,89.3783109946296
0.285,89.5353906273091
0.2855,89.6924702599886
0.286,89.8495498926681
0.2865,90.0066295253475
0.287,90.163709158027
0.2875,90.3207887907065
0.288,90.477868423386
0.2885,90.6349480560655
0.289,90.792027688745
0.2895,90.9491073214245
0.29,91.106186954104
0.2905,91.2632665867834
0.291,91.4203462194629
0.2915,91.5774258521424
0.292,91.7345054848219
0.2925,91.8915851175014
0.293,92.0486647501809
0.2935,92.2057443828604
0.294,92.3628240155399
0.2945,92.5199036482194
0.295,92.6769832808989
0.2955,92.8340629135784
0.296,92.9911425462578
0.2965,93.1482221789373
0.297,93.3053018116168
0.2975,93.4623814442963
0.298,93.6194610769758
0.2985,93.7765407096553
0.299,93.9336203423348
0.2995,94.0906999750143
0.3,94.2477796076938
0.3005,94.4048592403732
0.301,94.5619388730527
0.3015,94.7190185057322
0.302,94.8760981384117
0.3025,95.0331777710912
0.303,95.1902574037707
0.3035,95.3473370364502
0.304,95.5044166691297
0.3045,95.6614963018092
0.305,95.8185759344886
0.3055,95.9756555671681
0.306,96.1327351998476
0.3065,96.2898148325271
0.307,96.4468944652066
0.3075,96.6039740978861
0.308,96.7610537305656
0.3085,96.9181333632451
0.309,97.0752129959246
0.3095,97.2322926286041
0.31,97.3893722612836
0.3105,97.546451893963
0.311,97.7035315266425
0.3115,97.860611159322
0.312,98.0176907920015
0.3125,98.174770424681
0.313,98.3318500573605
0.3135,98.48892969004
0.314,98.6460093227195
0.3145,98.803088955399
0.315,98.9601685880784
0.3155,99.1172482207579
0.316,99.2743278534374
0.3165,99.4314074861169
0.317,99.5884871187964
0.3175,99.7455667514759
0.318,99.9026463841554
0.3185,100.059726016835
0.319,100.216805649514
0.3195,100.373885282194
0.32,100.530964914873
0.3205,100.688044547553
0.321,100.845124180232
0.3215,101.002203812912
0.322,101.159283445591
0.3225,101.316363078271
0.323,101.47344271095
0.3235,101.63052234363
0.324,101.787601976309
0.3245,101.944681608989
0.325,102.101761241668
0.3255,102.258840874348
0.326,102.415920507027
0.3265,102.573000139707
0.327,102.730079772386
0.3275,102.887159405066
0.328,103.044239037745
0.3285,103.201318670425
0.329,103.358398303104
0.3295,103.515477935784
0.33,103.672557568463
0.3305,103.829637201143
0.331,103.986716833822
0.3315,104.143796466502
0.332,104.300876099181
0.3325,104.457955731861
0.333,104.61503536454
0.3335,104.77211499722
0.334,104.929194629899
0.3345,105.086274262579
0.335,105.243353895258
0.3355,105.400433527938
0.336,105.557513160617
0.3365,105.714592793297
0.337,105.871672425976
0.3375,106.028752058655
0.338,106.185831691335
0.3385,106.342911324014
0.339,106.499990956694
0.3395,106.657070589373
0.34,106.814150222053
0.3405,106.971229854732
0.341,107.128309487412
0.3415,107.285389120091
0.342,107.442468752771
0.3425,107.59954838545
0.343,107.75662801813
0.3435,107.913707650809
0.344,108.070787283489
0.3445,108.227866916168
0.345,108.384946548848
0.3455,108.542026181527
0.346,108.699105814207
0.3465,108.856185446886
0.347,109.013265079566
0.3475,109.170344712245
0.348,109.327424344925
0.3485,109.484503977604
0.349,109.641583610284
0.3495,109.798663242963
0.35,109.955742875643
0.3505,110.112822508322
0.351,110.269902141002
0.3515,110.426981773681
0.352,110.584061406361
0.3525,110.74114103904
0.353,110.89822067172
0.3535,111.055300304399
0.354,111.212379937079
0.3545,111.369459569758
0.355,111.526539202438
0.3555,111.683618835117
0.356,111.840698467797
0.3565,111.997778100476
0.357,112.154857733156
0.3575,112.311937365835
0.358,112.469016998515
0.3585,112.626096631194
0.359,112.783176263874
0.3595,112.940255896553
0.36,113.097335529233
0.3605,113.254415161912
0.361,113.411494794591
0.3615,113.568574427271
0.362,113.72565405995
0.3625,113.88273369263
0.363,114.039813325309
0.3635,114.196892957989
0.364,114.353972590668
0.3645,114.511052223348
0.365,114.668131856027
0.3655,114.825211488707
0.366,114.982291121386
0.3665,115.139370754066
0.367,115.296450386745
0.3675,115.453530019425
0.368,115.610609652104
0.3685,115.767689284784
0.369,115.924768917463
0.3695,116.081848550143
0.37,116.238928182822
0.3705,116.396007815502
0.371,116.553087448181
0.3715,116.710167080861
0.372,116.86724671354
0.3725,117.02432634622
0.373,117.181405978899
0.3735,117.338485611579
0.374,117.495565244258
0.3745,117.652644876938
0.375,117.809724509617
0.3755,117.966804142297
0.376,118.123883774976
0.3765,118.280963407656
0.377,118.438043040335
0.3775,118.595122673015
0.378,118.752202305694
0.3785,118.909281938374
0.379,119.066361571053
0.3795,119.223441203733
0.38,119.380520836412
0.3805,119.537600469092
0.381,119.694680101771
0.3815,119.851759734451
0.382,120.00883936713
0.3825,120.16591899981
0.383,120.322998632489
0.3835,120.480078265169
0.384,120.637157897848
0.3845,120.794237530528
0.385,120.951317163207
0.3855,121.108396795886
0.386,121.265476428566
0.3865,121.422556061245
0.387,121.579635693925
0.3875,121.736715326604
0.388,121.893794959284
0.3885,122.050874591963
0.389,122.207954224643
0.3895,122.365033857322
0.39,122.522113490002
0.3905,122.679193122681
0.391,122.836272755361
0.3915,122.99335238804
0.392,123.15043202072
0.3925,123.307511653399
0.393,123.464591286079
0.3935,123.621670918758
0.394,123.778750551438
0.3945,123.935830184117
0.395,124.092909816797
0.3955,124.249989449476
0.396,124.407069082156
0.3965,124.564148714835
0.397,124.721228347515
0.3975,124.878307980194
0.398,125.035387612874
0.3985,125.192467245553
0.399,125.349546878233
0.3995,125.506626510912
0.4,125.663706143592
0.4005,125.820785776271
0.401,125.977865408951
0.4015,126.13494504163
0.402,126.29202467431
0.4025,126.449104306989
0.403,126.606183939669
0.4035,126.763263572348
0.404,126.920343205028
0.4045,127.077422837707
0.405,127.234502470387
0.4055,127.391582103066
0.406,127.548661735746
0.4065,127.705741368425
0.407,127.862821001105
0.4075,128.019900633784
0.408,128.176980266464
0.4085,128.334059899143
0.409,128.491139531823
0.4095,128.648219164502
0.41,128.805298797181
0.4105,128.962378429861
0.411,129.11945806254
0.4115,129.27653769522
0.412,129.433617327899
0.4125,129.590696960579
0.413,129.747776593258
0.4135,129.904856225938
0.414,130.061935858617
0.4145,130.219015491297
0.415,130.376095123976
0.4155,130.533174756656
0.416,130.690254389335
0.4165,130.847334022015
0.417,131.004413654694
0.4175,131.161493287374
0.418,131.318572920053
0.4185,131.475652552733
0.419,131.632732185412
0.4195,131.789811818092
0.42,131.946891450771
0.4205,132.103971083451
0.421,132.26105071613
0.4215,132.41813034881
0.422,132.575209981489
0.4225,132.732289614169
0.423,132.889369246848
0.4235,133.046448879528
0.424,133.203528512207
0.4245,133.360608144887
0.425,133.517687777566
0.4255,133.674767410246
0.426,133.831847042925
0.4265,133.988926675605
0.427,134.146006308284
0.4275,134.303085940964
0.428,134.460165573643
0.4285,134.617245206323
0.429,134.774324839002
0.4295,134.931404471682
0.43,135.088484104361
0.4305,135.245563737041
0.431,135.40264336972
0.4315,135.5597230024
0.432,135.716802635079
0.4325,135.873882267759
0.433,136.030961900438
0.4335,136.188041533118
0.434,136.345121165797
0.4345,136.502200798477
0.435,136.659280431156
0.4355,136.816360063836
0.436,136.973439696515
0.4365,137.130519329194
0.437,137.287598961874
0.4375,137.444678594553
0.438,137.601758227233
0.4385,137.758837859912
0.439,137.915917492592
0.4395,138.072997125271
0.44,138.230076757951
0.4405,138.38715639063
0.441,138.54423602331
0.4415,138.701315655989
0.442,138.858395288669
0.4425,139.015474921348
0.443,139.172554554028
0.4435,139.329634186707
0.444,139.486713819387
0.4445,139.643793452066
0.445,139.800873084746
0.4455,139.957952717425
0.446,140.115032350105
0.4465,140.272111982784
0.447,140.429191615464
0.4475,140.586271248143
0.448,140.743350880823
0.4485,140.900430513502
0.449,141.057510146182
0.4495,141.214589778861
0.45,141.371669411541
0.4505,141.52874904422
0.451,141.6858286769
0.4515,141.842908309579
0.452,141.999987942259
0.4525,142.157067574938
0.453,142.314147207618
0.4535,142.471226840297
0.454,142.628306472977
0.4545,142.785386105656
0.455,142.942465738336
0.4555,143.099545371015
0.456,143.256625003695
0.4565,143.413704636374
0.457,143.570784269054
0.4575,143.727863901733
0.458,143.884943534413
0.4585,144.042023167092
0.459,144.199102799772
0.4595,144.356182432451
0.46,144.513262065131
0.4605,144.67034169781
0.461,144.827421330489
0.4615,144.984500963169
0.462,145.141580595848
0.4625,145.298660228528
0.463,145.455739861207
0.4635,145.612819493887
0.464,145.769899126566
0.4645,145.926978759246
0.465,146.084058391925
0.4655,146.241138024605
0.466,146.398217657284
0.4665,146.555297289964
0.467,146.712376922643
0.4675,146.869456555323
0.468,147.026536188002
0.4685,147.183615820682
0.469,147.340695453361
0.4695,147.497775086041
0.47,147.65485471872
0.4705,147.8119343514
0.471,147.969013984079
0.4715,148.126093616759
0.472,148.283173249438
0.4725,148.440252882118
0.473,148.597332514797
0.4735,148.754412147477
0.474,148.911491780156
0.4745,149.068571412836
0.475,149.225651045515
0.4755,149.382730678195
0.476,149.539810310874
0.4765,149.696889943554
0.477,149.853969576233
0.4775,150.011049208913
0.478,150.168128841592
0.4785,150.325208474272
0.479,150.482288106951
0.4795,150.639367739631
0.48,150.79644737231
0.4805,150.95352700499
0.481,151.110606637669
0.4815,151.267686270349
0.482,151.424765903028
0.4825,151.581845535708
0.483,151.738925168387
0.4835,151.896004801067
0.484,152.053084433746
0.4845,152.210164066425
0.485,152.367243699105
0.4855,152.524323331784
0.486,152.681402964464
0.4865,152.838482597143
0.487,152.995562229823
0.4875,153.152641862502
0.488,153.309721495182
0.4885,153.466801127861
0.489,153.623880760541
0.4895,153.78096039322
0.49,153.9380400259
0.4905,154.095119658579
0.491,154.252199291259
0.4915,154.409278923938
0.492,154.566358556618
0.4925,154.723438189297
0.493,154.880517821977
0.4935,155.037597454656
0.494,155.194677087336
0.4945,155.351756720015
0.495,155.508836352695
0.4955,155.665915985374
0.496,155.822995618054
0.4965,155.980075250733
0.497,156.137154883413
0.4975,156.294234516092
0.498,156.451314148772
0.4985,156.608393781451
0.499,156.765473414131
0.4995,156.92255304681
0.5,157.07963267949
0.5005,157.236712312169
0.501,157.393791944849
0.5015,157.550871577528
0.502,157.707951210208
0.5025,157.865030842887
0.503,158.022110475567
0.5035,158.179190108246
0.504,158.336269740926
0.5045,158.493349373605
0.505,158.650429006285
0.5055,158.807508638964
0.506,158.964588271644
0.5065,159.121667904323
0.507,159.278747537003
0.5075,159.435827169682
0.508,159.592906802361
0.5085,159.749986435041
0.509,159.90706606772
0.5095,160.0641457004
0.51,160.221225333079
0.5105,160.378304965759
0.511,160.535384598438
0.5115,160.692464231118
0.512,160.849543863797
0.5125,161.006623496477
0.513,161.163703129156
0.5135,161.320782761836
0.514,161.477862394515
0.5145,161.634942027195
0.515,161.792021659874
0.5155,161.949101292554
0.516,162.106180925233
0.5165,162.263260557913
0.517,162.420340190592
0.5175,162.577419823272
0.518,162.734499455951
0.5185,162.891579088631
0.519,163.04865872131
0.5195,163.20573835399
0.52,163.362817986669
0.5205,163.519897619349
0.521,163.676977252028
0.5215,163.834056884708
0.522,163.991136517387
0.5225,164.148216150067
0.523,164.305295782746
0.5235,164.462375415426
0.524,164.619455048105
0.5245,164.776534680785
0.525,164.933614313464
0.5255,165.090693946144
0.526,165.247773578823
0.5265,165.404853211503
0.527,165.561932844182
0.5275,165.719012476862
0.528,165.876092109541
0.5285,166.033171742221
0.529,166.1902513749
0.5295,166.34733100758
0.53,166.504410640259
0.5305,166.661490272939
0.531,166.818569905618
0.5315,166.975649538298
0.532,167.132729170977
0.5325,167.289808803656
0.533,167.446888436336
0.5335,167.603968069015
0.534,167.761047701695
0.5345,167.918127334374
0.535,168.075206967054
0.5355,168.232286599733
0.536,168.389366232413
0.5365,168.546445865092
0.537,168.703525497772
0.5375,168.860605130451
0.538,169.017684763131
0.5385,169.17476439581
0.539,169.33184402849
0.5395,169.488923661169
0.54,169.646003293849
0.5405,169.803082926528
0.541,169.960162559208
0.5415,170.117242191887
0.542,170.274321824567
0.5425,170.431401457246
0.543,170.588481089926
0.5435,170.745560722605
0.544,170.902640355285
0.5445,171.059719987964
0.545,171.216799620644
0.5455,171.373879253323
0.546,171.530958886003
0.5465,171.688038518682
0.547,171.845118151362
0.5475,172.002197784041
0.548,172.159277416721
0.5485,172.3163570494
0.549,172.47343668208
0.5495,172.630516314759
0.55,172.787595947439
0.5505,172.944675580118
0.551,173.101755212798
0.5515,173.258834845477
0.552,173.415914478157
0.5525,173.572994110836
0.553,173.730073743516
0.5535,173.887153376195
0.554,174.044233008875
0.5545,174.201312641554
0.555,174.358392274234
0.5555,174.515471906913
0.556,174.672551539593
0.5565,174.829631172272
0.557,174.986710804951
0.5575,175.143790437631
0.558,175.30087007031
0.5585,175.45794970299
0.559,175.615029335669
0.5595,175.772108968349
0.56,175.929188601028
0.5605,176.086268233708
0.561,176.243347866387
0.5615,176.400427499067
0.562,176.557507131746
0.5625,176.714586764426
0.563,176.871666397105
0.5635,177.028746029785
0.564,177.185825662464
0.5645,177.342905295144
0.565,177.499984927823
0.5655,177.657064560503
0.566,177.814144193182
0.5665,177.971223825862
0.567,178.128303458541
0.5675,178.285383091221
0.568,178.4424627239
0.5685,178.59954235658
0.569,178.756621989259
0.5695,178.913701621939
0.57,179.070781254618
0.5705,179.227860887298
0.571,179.384940519977
0.5715,179.542020152657
0.572,179.699099785336
0.5725,179.856179418016
0.573,180.013259050695
0.5735,180.170338683375
0.574,180.327418316054
0.5745,180.484497948734
0.575,180.641577581413
0.5755,180.798657214093
0.576,180.955736846772
0.5765,181.112816479452
0.577,181.269896112131
0.5775,181.426975744811
0.578,181.58405537749
0.5785,181.74113501017
0.579,181.898214642849
0.5795,182.055294275529
0.58,182.212373908208
0.5805,182.369453540888
