"time","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre[1].u","rectifier.pre[2].u","rectifier.pre[3].u","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rootMeanSquareVoltage.mean.y"
0.0011,4.78895256495904e-06,9.57790512991872e-05,8.35324872462273e-06,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.0012,5.24872336475077e-06,0.000104974467295023,9.19873711144587e-06,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.0013,5.71077042835052e-06,0.000114215408567019,1.00525168712051e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.0014,6.17468286233072e-06,0.000123493657246624,1.09131529390898e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.0015,6.63985798578389e-06,0.000132797159715687,1.17783998872159e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.0016,7.10579388362018e-06,0.000142115877672414,1.26464380553135e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.00166666666666779,7.41664737154123e-06,0.000148332947430835,1.32260136381203e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.00166666666666779,7.41664737154123e-06,0.000148332947430835,1.32260136381203e-05,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0017,0.000359878442097395,0.00719756884194791,1.4907697150943,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0018,0.00140405377734208,0.0280810755468417,5.85211337572783,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0019,0.00242761500811745,0.0485523001623491,10.0429725081743,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.002,0.00342955203464257,0.0685910406928513,14.0586470493093,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0021,0.00440887607099245,0.0881775214198491,17.8951275227021,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0022,0.00536462062667499,0.1072924125335,21.549111257968,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0023,0.00629584249059151,0.12591684981183,25.0180161168379,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0024,0.00720162264633806,0.144032452926761,28.2999903654052,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0025,0.00808106719035011,0.161621343807002,31.3939199318744,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0026,0.00893330820545054,0.178666164109011,34.2994323947599,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0027,0.00975750469331887,0.195150093866377,37.016900725697,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0028,0.0105528432651063,0.211056865302126,39.5474388076382,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0029,0.011318539011774,0.22637078023548,41.8928983298799,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.003,0.0120538362676907,0.241076725353814,44.0558611966492,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0031,0.0127580093803892,0.255160187607784,46.0396296798542,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0032,0.0134303634225547,0.268607268451094,47.8482133026296,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.0033,0.0140702348696428,0.281404697392855,49.4863133119664,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.00333333333333333,0.014276196921524,0.285523938430481,49.9953714974606,0,0,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,0
0.00333333333333333,0,0,0,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,14998.6114492382
0.00333333343333613,6.1236112509695e-10,1.2247222501939e-08,1.4999027118564e-06,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,0,0,1,1,1,0,14998.6114492382
0.00333333343333613,6.1236112509695e-10,1.2247222501939e-08,1.4999027118564e-06,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0034,0.000816398363946172,0.0163279672789234,3.99903925111081,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0035,0.00204021363208978,0.0408042726417956,9.98993530011227,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0036,0.00326201548106212,0.0652403096212425,15.9611379067807,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0037,0.00448059813944342,0.0896119627888684,21.9009195169836,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0038,0.00569475898533976,0.113895179706795,27.7976760395189,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0039,0.00690329975324627,0.138065995064925,33.6399728314782,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.004,0.00810502779183746,0.162100555836749,39.4165928158299,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0041,0.00929875714777483,0.185975142955496,45.1165771280471,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0042,0.010483309746554,0.20966619493108,50.729268750341,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0043,0.0116575165612096,0.233150331224192,56.2443547733597,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0044,0.0128202188182588,0.256404376365175,61.651909276307,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0045,0.0139702690624914,0.279405381249828,66.9424293070077,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0046,0.015106532341758,0.302130646835159,72.1068745069829,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0047,0.0162278872976263,0.324557745952526,77.1367015680636,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0048,0.0173332272860195,0.34666454572039,82.0238985067029,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.00487183182053979,0.0181167188372597,0.362334376745194,85.4422482549907,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.00487183182053979,0.0181167188372597,0.362334376745194,85.4422482549907,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.0049,0.0184222246964054,0.368444493928107,86.7676279277682,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.005,0.0195073256779954,0.390146513559908,91.4774045788105,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.00500000000061134,0.0195073256846301,0.390146513692602,91.4774046076126,4.28285907645721,85.6571815291443,0,0,0,0.00166666666666779,0,0,1,0,1,0,1,1,14998.6114492382
0.00500000000061134,0.0195073256846301,0.390146513692602,91.4774046076126,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0051,0.0205924256272184,0.411848512544369,96.1871722916021,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0051281681794653,0.0208979321494766,0.417958642989533,97.5125577400621,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0051281681794653,0.0208979321494766,0.417958642989533,97.5125577400621,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0052,0.0216814213536218,0.433628427072436,100.930892799831,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0053,0.0227867614824481,0.455735229648962,105.818087652442,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0054,0.0239081163420293,0.478162326840586,110.847903902869,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0055,0.025044379294596,0.500887585891919,116.012337818668,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0056,0.0261944295563768,0.523888591127536,121.302858039729,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0057,0.0273571319811838,0.547142639623675,126.710417526174,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0058,0.0285313389307526,0.570626778615052,132.225507998307,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0059,0.0297158915926844,0.594317831853687,137.838201812148,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.006,0.0309096210183388,0.618192420366775,143.538188593895,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0061,0.0321113491192369,0.642226982384738,149.314810786505,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0062,0.0333198898814112,0.666397797628224,155.15710743209,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0063,0.0345340507194015,0.690681014388029,161.053863992065,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0064,0.0357526333758126,0.715052667516252,166.993646172007,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0065,0.0369744352192009,0.739488704384017,172.964848966363,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.0066,0.0381982504854354,0.763965009708708,178.955745488272,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.00666666666666667,0.0390146495168609,0.780292990337218,182.954789529374,4.28285907645721,85.6571815291443,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,14998.6114492382
0.00666666666666667,0,0,0,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.00666666676728134,1.23221586214989e-09,2.46443172429978e-08,6.03632036294343e-06,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.00666666676728134,1.23221586214989e-09,2.46443172429978e-08,6.03632036294343e-06,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0067,0.000408221831100832,0.00816443662201663,1.99974076123192,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0068,0.00163243992749074,0.0326487985498149,7.99458095427871,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0069,0.00285504700822495,0.057100940164499,13.9736557686624,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.007,0.00407483653003226,0.0814967306006451,19.9252072172134,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0071,0.00529060470203491,0.105812094040698,25.8375855864352,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0072,0.00650115164301261,0.130023032860252,31.6992934505662,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0073,0.00770528271705571,0.154105654341114,37.4990369382101,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0074,0.00890180961293633,0.178036192258726,43.2257664515568,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0075,0.0100895514932655,0.201791029865311,48.8687193621014,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0076,0.0112673361857875,0.22534672371575,54.4174634240578,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0077,0.0124340013734448,0.248680027468895,59.8619393658397,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0078,0.01358839570021,0.271767914004201,65.1924989179102,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0079,0.0147293799245045,0.29458759849009,70.3999435713372,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.008,0.0158558280311612,0.317116560623223,75.4755604397124,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0081,0.0169666283486612,0.339332566973224,80.4111568091852,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0082,0.0180606846508529,0.361213693017057,85.199092643595,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0082051651538748,0.0181167194496425,0.362334388992851,85.4422527549294,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0082051664639728,0.0181167336563547,0.362334673127094,85.4423143780048,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0,0,1,0,0,0,1,1,54886.4368588123
0.0082051664639728,0.0181167336563547,0.362334673127094,85.4423143780048,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0083,0.0191369155713625,0.382738311427249,89.8323013342641,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0084,0.0201942628937479,0.403885257874957,94.3043640824699,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0085,0.0212316806047173,0.424633612094345,98.6094510671406,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0086,0.0222481451556473,0.444962903112945,102.742409755781,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0087,0.0232426533408423,0.464853066816846,106.69876409589,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0088,0.0242142237975727,0.484284475951454,110.474743523284,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0089,0.0251618978709155,0.503237957418309,114.067287387647,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.009,0.0260847405270039,0.521694810540079,117.474058113283,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0091,0.026981840673751,0.53963681347502,120.693443725773,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0092,0.0278523130253834,0.557046260507669,123.72457712337,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0093,0.0286952984205217,0.573905968410434,126.567332885275,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0094,0.0295099649373054,0.590199298746108,129.222331438809,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0095,0.0302955086617431,0.605910173234862,131.690934161486,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0096,0.0310511543744283,0.621023087488566,133.975237326641,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0097,0.031776156366852,0.635523127337039,136.078064065029,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.0098,0.0324697990157863,0.649395980315727,138.002955259107,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.00987183313063957,0.0329483262445833,0.658966524891667,139.278195216729,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,0,0,0,1,1,54886.4368588123
0.00987183313063957,0.0329483262445833,0.658966524891667,139.278195216729,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,54886.4368588123
0.0099,0.0332930590221538,0.665861180443076,140.965861504578,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,54886.4368588123
0.01,0.0345175427723943,0.690350855447887,146.963303454704,11.7043948550583,234.087897101165,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,54886.4368588123
0.01,0,0,0,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0101,0.0012244865952311,0.0244897319046219,5.9974698416766,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0102,0.00244776483550675,0.048955296710135,11.9831099726231,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0103,0.00366862746246847,0.0733725492493695,17.9451367178255,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0104,0.00488586962453401,0.0977173924906801,23.8718588286358,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0105,0.00609828999375265,0.121965799875053,29.7517226070374,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0106,0.00730469206248273,0.146093841249655,35.5733616373527,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0107,0.00850388528094655,0.170077705618931,41.3256400196499,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0108,0.00969468619232737,0.193893723846547,46.9976947543779,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0109,0.0108759196072994,0.217518392145987,52.5789788382964,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.011,0.0120464197849909,0.240928395699817,58.0593037413889,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0111,0.0132050316060582,0.264100632121165,63.4288805713713,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0112,0.0143506116524762,0.287012233049524,68.678356287203,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0113,0.015482029382064,0.309640587641281,73.7988524579417,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0114,0.0165981682174176,0.331963364348352,78.7819991814305,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0115,0.0176979266631665,0.35395853326333,83.6199687330539,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0115384984872056,0.0181167194496106,0.362334388992212,85.4422527546101,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0115384984872056,0.0181167194496106,0.362334388992212,85.4422527546101,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0116,0.0187838588484074,0.375677176968147,88.3369782476094,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0116666666665172,0.0195073262887331,0.390146525774662,91.4774090714257,10.3552628317183,207.105256634366,0,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,1,1,0,1,0,1,44088.9910364113
0.0116666666665172,0.0195073262887331,0.390146525774662,91.4774090714257,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0117,0.0198690798449985,0.397381596900735,93.0477966913837,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0117948348461294,0.0208979347352237,0.417958694719521,97.51257989124,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0117948348461294,0.0208979347352237,0.417958694719521,97.51257989124,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0118,0.0209539695285705,0.419079390586457,97.7557399989034,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0119,0.0220480233662593,0.440960467340232,102.543660128239,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.012,0.02315882399795,0.463176479974047,107.479252205122,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0121,0.0242852718541226,0.485705437097499,112.554857799702,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0122,0.0254262558017014,0.508525116049074,117.762292948751,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
0.0123,0.0265806502546081,0.531613005107208,123.092856227543,10.3552628317183,207.105256634366,0.0116666666665172,0,0.00500000000061134,0.00166666666666779,0.0082051664639728,0,0,1,0,1,0,1,44088.9910364113
