"time","SourceP1.ports[1].m_flow","SourceP1.ports[1].p","SourceP1.ports[1].h_outflow","SourceP1.ports[2].m_flow","SourceP1.ports[2].p","SourceP1.ports[2].h_outflow","SourceP2.ports[1].m_flow","SourceP2.ports[1].p","SourceP2.ports[1].h_outflow","SourceP2.ports[2].m_flow","SourceP2.ports[2].p","SourceP2.ports[2].h_outflow","SinkP1.ports[1].m_flow","SinkP1.ports[1].p","SinkP1.ports[1].h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","V2.port_b.m_flow","V2.port_b.p","V2.port_b.h_outflow","V2.minLimiter.y","V3.port_b.m_flow","V3.port_b.p","V3.port_b.h_outflow","V3.minLimiter.y","V4.port_b.m_flow","V4.port_b.p","V4.port_b.h_outflow","V4.minLimiter.y","V5.port_b.m_flow","V5.port_b.p","V5.port_b.h_outflow","V5.minLimiter.y","SinkP2.ports[1].m_flow","SinkP2.ports[1].p","SinkP2.ports[1].h_outflow","SinkP3.ports[1].m_flow","SinkP3.ports[1].p","SinkP3.ports[1].h_outflow","CloseLoad.y","OpenRelief.y","CloseValves.y"
0,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.0080000000000000002,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.016,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.024,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.032000000000000001,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.040000000000000001,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.048000000000000001,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.056000000000000001,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.064000000000000001,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.072000000000000008,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.080000000000000002,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
0.087999999999999995,0,1000000,84858.465235028241,-1.1821793844458652,1000000,84858.465235028241,-1.002945052506842,800000,84670.381259507325,0,800000,84670.381259507325,2.185124436952707,100000,84011.811167136795,0,100000,84858.465235028241,0.001,-1.1821793844458652,596722.17162150005,84858.465235028241,1,-1.002945052506842,596722.17162150005,84670.381259507325,1,0,100000,84670.381259507325,0.001,-2.185124436952707,100000,84772.137019795089,1,0,100000,84011.811167136795,0,100000,84011.811167136795,1,0,1
