"time","revolute.phi","revolute.w"
0,0,5.23598775598299
0.001,0.00523869452189277,5.24141376550571
0.002,0.010482915541134,5.24697768057936
0.003,0.0157328681748265,5.25267928390464
0.004,0.020988613793805,5.25851851015482
0.005,0.0262503172794449,5.2644951754325
0.006,0.0315180688123664,5.27060917960047
0.007,0.0367919691732963,5.27686040506486
0.008,0.0420722626858206,5.2832485722998
0.009,0.0473589172344581,5.28977371353423
0.01,0.0526522873023655,5.29643540653883
0.011,0.0579522338593012,5.30323381547056
0.012,0.0632591045026916,5.31016849738343
0.013,0.068572940560765,5.31723939961256
0.014,0.073893866413627,5.32444636365947
0.015,0.0792220064413828,5.33178923102564
0.016,0.0845575498754809,5.33926772720673
0.017,0.0899006381173568,5.34688166325654
0.018,0.0952513924516498,5.35463088621372
0.019,0.100609951968898,5.36251521126582
0.02,0.105976454898337,5.37053442121863
0.021,0.111351038437841,5.37868826010276
0.022,0.116733842457677,5.38697657242053
0.023,0.122125005703004,5.39539916037454
0.024,0.127524666918981,5.40395582616738
0.025,0.13293293997392,5.4126462564087
0.026,0.138349972528909,5.42147029472992
0.027,0.143775900730215,5.4304277312576
0.028,0.14921086039987,5.4395183546117
0.029,0.154654976085247,5.44874188028238
0.03,0.160108378103572,5.45809806118429
0.031,0.165571204943339,5.46758670323262
0.032,0.17104359006751,5.47720757974592
0.033,0.176525665646764,5.48696044071031
0.034,0.182017559591861,5.49684495919816
0.035,0.18751940623487,5.50686092421998
0.036,0.193031337169059,5.51700807533654
0.037,0.198553483762399,5.52728614804095
0.038,0.204085977157574,5.53769487375862
0.039,0.209628948271974,5.54823397984729
0.04,0.215182527797699,5.55890318959701
0.041,0.220746846201557,5.56970222223017
0.042,0.226322027381199,5.5806307785823
0.043,0.231908196952316,5.59168855980769
0.044,0.23750548795251,5.60287528025393
0.045,0.243114028401707,5.61419063938374
0.046,0.248733945963996,5.62563433229748
0.047,0.254365367947628,5.63720604973316
0.048,0.26000842130502,5.64890547806648
0.049,0.265663232632749,5.66073229931076
0.05,0.271329928171557,5.67268619111699
0.051,0.277008645617836,5.68476676731393
0.052,0.282699507843671,5.6969737102033
0.053,0.288402638577661,5.70930669162148
0.054,0.294118163957486,5.72176536512365
0.055,0.299846209857382,5.73434937943755
0.056,0.305586901888141,5.74705837846347
0.057,0.311340365397107,5.75989200127426
0.058,0.31710672546818,5.77284988211531
0.059,0.322886106500003,5.78593164717552
0.06,0.328678622972945,5.79913684390662
0.061,0.334484405241479,5.81246513846919
0.062,0.340303576564441,5.82591613989449
0.063,0.346136259884566,5.83948945198329
0.064,0.351982577828491,5.85318467330581
0.065,0.357842652706752,5.86700139720173
0.066,0.363716606513788,5.88093921178026
0.067,0.369604560927937,5.89499769992003
0.068,0.375506633686806,5.90917641691847
0.069,0.381422938243936,5.92347488837464
0.07,0.38735360082459,5.93789271536103
0.071,0.393298740873816,5.95242945385968
0.072,0.3992584774556,5.9670846542215
0.073,0.405232929252865,5.98185786116631
0.074,0.411222214567472,5.99674861378282
0.075,0.41722645132022,6.01175644552863
0.076,0.423245757050844,6.02688088423023
0.077,0.429280242434075,6.04212141560135
0.078,0.435330022290162,6.05747754519325
0.079,0.441395215978577,6.07294880060987
0.08,0.44747593861038,6.08853468206453
0.081,0.453572304855995,6.10423468380428
0.082,0.459684428945203,6.12004829410982
0.083,0.465812424667147,6.13597499529555
0.084,0.47195640537033,6.15201426370953
0.085,0.478116483962616,6.16816556973354
0.086,0.484292766345223,6.1844283527441
0.087,0.490485366461284,6.20080207849894
0.088,0.496694395974115,6.2172861997759
0.089,0.502919965056848,6.23388015938419
0.09,0.509162183330623,6.25058339374204
0.091,0.515421159859104,6.26739533285582
0.092,0.521697003143001,6.28431540029917
0.093,0.527989821114584,6.30134301319203
0.094,0.534299721132205,6.31847758217979
0.095,0.540626809974815,6.33571851141236
0.096,0.546971193836483,6.35306519852329
0.097,0.553332978320911,6.37051703460884
