"time","bodyOfConstraint.v_0[1]","bodyOfConstraint.v_0[2]","bodyOfConstraint.v_0[3]","constraint.frame_b.r_0[1]","constraint.frame_b.r_0[2]","constraint.frame_b.r_0[3]","jointPrismatic_x.s","jointPrismatic_x.v","jointPrismatic_y.s","jointPrismatic_y.v"
0.038,0.0375511533482215,-0.393617028382985,-0.123861214647643,0.200715138395131,-0.307496191857636,0.197641140088545,-0.00675748038260505,-0.354828077785606,-0.00407492262702359,-0.213969835057733
0.04,0.0395069535428027,-0.414118030138192,-0.130312355720794,0.200792186588132,-0.308303822997222,0.197386999218808,-0.00748552359251489,-0.373308810378305,-0.00451395013158719,-0.225114159738249
0.042,0.0414595952173935,-0.434585923795728,-0.136753078522132,0.200873139576748,-0.309152384811624,0.197119978512242,-0.00825046396799415,-0.391759697507499,-0.00497522751130232,-0.236240486888965
0.044,0.0434089208997583,-0.455019058707132,-0.143182863634791,0.200957993296056,-0.310041834691671,0.196840091376862,-0.00905226309878976,-0.410179251187714,-0.00545873160386578,-0.24734791921898
0.046,0.0453547730849867,-0.475415783881445,-0.149601191534127,0.201046743772623,-0.310972130987224,0.196547350918903,-0.00989088343917034,-0.428565983124729,-0.00596443976830173,-0.258435559251208
0.048,0.0472969947539371,-0.495774453419607,-0.156007544297792,0.201139385672825,-0.311943217790428,0.196241774731137,-0.010766274590715,-0.446918409614442,-0.00649232161315445,-0.269502512276515
0.05,0.0492354288874676,-0.516093421422559,-0.162401404003433,0.201235913663042,-0.312955039193428,0.195923380406336,-0.0116783861550028,-0.465235046952752,-0.00704234674696823,-0.280547883585768
0.052,0.0511699298944531,-0.536371161781487,-0.168782290423628,0.201336308583226,-0.314007394357625,0.195592231143273,-0.0126270370850546,-0.483514519421085,-0.00761440599407549,-0.291570843587696
0.054,0.0531003408650555,-0.55660602974307,-0.175149685996559,0.201440564967512,-0.315100225988967,0.19524834497092,-0.0136121757328555,-0.501755344348171,-0.00820846820948542,-0.302570498195988
0.056,0.0550265030097263,-0.576796360850571,-0.18150306696025,0.20154867962424,-0.316233500631999,0.194891732416855,-0.0146337719398131,-0.519956021300995,-0.00882451520684391,-0.313545942613574
0.058,0.0569482606869353,-0.596940523645268,-0.187841919936355,0.201660645553057,-0.317407144907914,0.194522416571511,-0.0156917595582302,-0.538115079592773,-0.00946250709750433,-0.324496289981076
0.06,0.0588654582551527,-0.617036886668445,-0.19416573154653,0.201776455753609,-0.318621085437911,0.194140420525321,-0.0167860724404099,-0.556231048536722,-0.01012240399282,-0.335420653439116
0.062,0.060777952409253,-0.637083947773492,-0.200474029103643,0.201896090783707,-0.319875118425959,0.193745808407685,-0.0179165268733818,-0.57430257401512,-0.0108040951094667,-0.346318216422255
0.064,0.0626855891171706,-0.657080092372349,-0.206766304538115,0.20201954201978,-0.321169153478419,0.19333860866317,-0.0190830413713384,-0.592328200549326,-0.0115075313095496,-0.357188101241986
0.066,0.0645882104056187,-0.677023664564456,-0.213042036780379,0.202146804813155,-0.322503141867207,0.192918836625258,-0.0202855720081013,-0.610306435419334,-0.0122326861045304,-0.368029407752372
0.068,0.0664856623580062,-0.696913050972175,-0.219300718141744,0.202277870423798,-0.323876991977917,0.19248652112266,-0.0215240361973961,-0.628235824237644,-0.0129795096929061,-0.378841258922892
0.07,0.0683777910577424,-0.716746638217867,-0.225541840933518,0.202412730111675,-0.325290612196143,0.192041690984088,-0.0227983513529482,-0.646114912616755,-0.013747952273174,-0.389622777723027
0.072,0.0702644553025478,-0.736522946197284,-0.231764939404738,0.202551364744975,-0.326743801979269,0.191584409315175,-0.0241083366945946,-0.663942366309142,-0.0145379048305629,-0.40037315956954
0.074,0.0721455042528672,-0.756240393786754,-0.237969516016212,0.202693763068711,-0.328236443350783,0.191114713240113,-0.0254538858718078,-0.681716760002808,-0.0153493032331559,-0.411091544965136
0.076,0.0740207809240317,-0.775897335448565,-0.244155052959296,0.202839918850477,-0.329768470981641,0.190632623316282,-0.0268349399933863,-0.69943661031939,-0.016182111968147,-0.421777039397112
0.078,0.0758901332998956,-0.795492177725842,-0.250321048813853,0.202989821796951,-0.331339776975617,0.190138173495865,-0.0282514017957273,-0.717100480829061,-0.0170362723832526,-0.432428776663855
0.08,0.0777534093643135,-0.815023327161711,-0.256467002159747,0.203143461614807,-0.332950253436485,0.189631397731046,-0.0297031740152281,-0.734706935101995,-0.0179117258261892,-0.443045890563751
0.082,0.0796104708643482,-0.834489334567385,-0.262592456974321,0.203300818577674,-0.334599693589359,0.189112361088595,-0.0311900702536123,-0.752254666759568,-0.0188083598943287,-0.453627593319182
0.084,0.081461170837398,-0.853888659458025,-0.268696928506383,0.203461878928624,-0.336287953231968,0.188581108945279,-0.0327119605190073,-0.769742287123865,-0.0197260961994564,-0.464173047524082
0.086,0.0833053531403137,-0.873219665116859,-0.274779901723014,0.203626635202904,-0.338014954117613,0.188037665923334,-0.034268774275528,-0.787168320768204,-0.0206648922067432,-0.474681363460801
0.088,0.0851428679637045,-0.892480781218558,-0.280840882482984,0.20379507559472,-0.339780572496137,0.187482070963769,-0.0358603999679644,-0.80453135211481,-0.0216246806457236,-0.485151687502012
0.09,0.0869735654981798,-0.911670437437795,-0.286879376645062,0.20396718829828,-0.341584684617385,0.186914363007596,-0.0374867260411064,-0.821829965585906,-0.0226053942459324,-0.495583166020391
0.092,0.0887973059727476,-0.930787168673299,-0.29289492317934,0.204142955522844,-0.343427103996042,0.186334600736974,-0.0391475843868179,-0.83906284045848,-0.0236069316341344,-0.505975002588305
0.094,0.0906139469280673,-0.949829481644111,-0.298887052188481,0.204322361080477,-0.345307660947681,0.185742837547254,-0.0408428220422051,-0.856228630606793,-0.0246292005700387,-0.516326385459672
0.096,0.0924233373085158,-0.968795792961701,-0.304855265420598,0.204505393908398,-0.347226239510497,0.185139109928651,-0.0425723344729076,-0.873325908677181,-0.0256721380169206,-0.526636453906025
0.098,0.0942253315619123,-0.987684576925475,-0.310799082776725,0.204692039662643,-0.349182689328822,0.184523465194249,-0.0443359861400427,-0.890353299319062,-0.0267356622415852,-0.536904378557997
0.1,0.0960197845778032,-1.0064943124651,-0.316718025614919,0.204882283735886,-0.351176857286406,0.183895951525817,-0.0461336390161847,-0.907309431355824,-0.027819690010187,-0.547129332563231
0.102,0.09780655514828,-1.02522351941731,-0.322611628165649,0.205076109958022,-0.353208573885689,0.183256622259904,-0.0479651403068941,-0.92419297048675,-0.0289241291840166,-0.557310511306414
0.104,0.0995855021757329,-1.04387071877504,-0.3284794250232,0.205273502020025,-0.355277668172928,0.182605531191282,-0.0498303359050477,-0.941002583453363,-0.0300488868327856,-0.567447110800729
0.106,0.1013564812611,-1.06243439692485,-0.33432093989213,0.205474444754947,-0.357383981165816,0.181942728347617,-0.0517290824952338,-0.957736905801118,-0.0311938765338656,-0.577538308247386
0.108,0.103119350645859,-1.08091306793188,-0.340135705186729,0.2056789219069,-0.3595273424676,0.181268267348411,-0.0536612264724298,-0.974394598026457,-0.0323590056597468,-0.587583295893634
0.11,0.104873969178332,-1.09930525222229,-0.345923255322942,0.205886916894639,-0.361707578271097,0.18058220288634,-0.0556266111572642,-0.990974326359997,-0.0335441797290129,-0.59758126944457
0.112,0.106620197310009,-1.11760948702689,-0.351683130004705,0.206098413167878,-0.363924515093639,0.179884589551965,-0.0576250801629026,-1.00747477218099,-0.0347493044366546,-0.607531433740277
0.114,0.108357896200942,-1.13582431700376,-0.357414871273124,0.206313393887355,-0.366177976423452,0.179175482889027,-0.0596564743719046,-1.02389462356403,-0.0359742838310418,-0.617432997658298
0.116,0.110086926282517,-1.15394827917299,-0.363118018765831,0.206531841410833,-0.368467777331874,0.178454941089848,-0.0617206270793848,-1.04023256169843,-0.0372190173851332,-0.627285165924174
0.118,0.111807149325687,-1.17197992459623,-0.36879211653897,0.206753738032764,-0.370793732226593,0.177723022555584,-0.0638173709822077,-1.05648728043131,-0.0384834042111285,-0.637087150896417
0.12,0.113518427760047,-1.18991781123908,-0.374436710821192,0.206979065740768,-0.373155652299047,0.176979786699461,-0.065946535877931,-1.07265747983343,-0.0397673416728755,-0.646838168686535
0.122,0.115220624918075,-1.20776050653133,-0.380051350819276,0.207207806833167,-0.375553351997489,0.17622529190987,-0.0681079544999866,-1.08874186850704,-0.0410707289046249,-0.656537440550743
0.124,0.116913604872006,-1.22550658565702,-0.385635588180069,0.207439943506545,-0.377986644703747,0.175459596910778,-0.0703014586204717,-1.10473916204453,-0.0423934644609195,-0.666184191960466
0.126,0.118597231951886,-1.24315462650258,-0.391188975400796,0.207675456637205,-0.380455329960247,0.174682764781058,-0.0725268675358843,-1.12064807847438,-0.0437354393732165,-0.675777649856152
0.128,0.120271371354415,-1.26070321603887,-0.396711067837311,0.20791432732055,-0.382959209606079,0.173894857876882,-0.0747840026130603,-1.13646734401426,-0.0450965459214367,-0.685317046116523
0.13,0.121935888948851,-1.27815094828659,-0.402201423063883,0.208156536380343,-0.385498082632935,0.173095939450425,-0.0770726826520357,-1.15219569123697,-0.046476674837659,-0.694801616452603
0.132,0.123590651938706,-1.29549643125232,-0.407659603055767,0.20840206457269,-0.388071747323325,0.172286072977022,-0.079392725813551,-1.16783186532292,-0.0478757164684518,-0.704230604178108
0.134,0.125235528598993,-1.31273828417425,-0.41308517332253,0.208650892505039,-0.390680000401514,0.171465322422352,-0.0817439488536574,-1.18337462157735,-0.0492935603133222,-0.713603258712265
0.136,0.126870386557295,-1.32987511950412,-0.418477697238209,0.208903000106273,-0.393322631478924,0.17063375399032,-0.0841261621164974,-1.1988227091878,-0.0507300920052427,-0.722918825785179
0.138,0.128495094767767,-1.34690556359901,-0.423836742552503,0.209158367235251,-0.395999429432978,0.169791434115803,-0.0865391752845491,-1.21417488987686,-0.0521851967781861,-0.732176558685896
0.14,0.130109522898735,-1.36382825030204,-0.429161879370769,0.209416973492016,-0.398710180428163,0.168938430087369,-0.0889827955946974,-1.22942993211543,-0.0536587583913741,-0.741375714772858
0.142,0.131713542247699,-1.3806418305336,-0.434452683172151,0.20967879820353,-0.40145466776648,0.168074810094338,-0.0914568277034261,-1.24458661976883,-0.0551506590479847,-0.750515560687699
0.144,0.133307025674036,-1.3973449715859,-0.439708734587579,0.209943820424723,-0.404232671898446,0.167200643223319,-0.0939610736967341,-1.25964375146081,-0.0566607794011319,-0.759595371971751
0.146,0.134889844539515,-1.41393632505303,-0.444929609308189,0.210212018986195,-0.407043970923119,0.166315999300863,-0.0964953335408862,-1.27460011166399,-0.0581889988256789,-0.768614415632868
0.148,0.13646187197382,-1.43041456106057,-0.45011488885651,0.210483372443301,-0.409888340054401,0.165420949061411,-0.0990594046013067,-1.2894545015563,-0.0597351951281203,-0.777571968752613
0.15,0.138022981884809,-1.44677835789111,-0.455264157321861,0.210757859091585,-0.412765551782792,0.164515564096383,-0.101653081788396,-1.30420572966884,-0.0612992446345122,-0.786467312846674
0.152,0.139573049563596,-1.46302640832671,-0.460377003356182,0.211035456981231,-0.415675376026933,0.1635999168065,-0.104276157694142,-1.31885261760331,-0.0628810222728518,-0.795299737312648
0.154,0.141111952035109,-1.47915742332353,-0.465453021330338,0.211316143925448,-0.418617580221409,0.162674080374153,-0.106928422671263,-1.33339400334459,-0.0644804016208045,-0.804068541427561
0.156,0.142639565430142,-1.49517010446531,-0.470491802665926,0.211599897437672,-0.421591928658567,0.161738128970513,-0.109609664239894,-1.3478287164287,-0.0660972545479185,-0.812773019373581
0.158,0.14415576752194,-1.51106317055218,-0.47549294420211,0.211886694792177,-0.424598183123813,0.160792137555622,-0.112319667660274,-1.36215560191151,-0.0677314515609715,-0.821412474691712
0.16,0.145660437006024,-1.52683535005174,-0.48045604582015,0.212176513006866,-0.427636102715243,0.15983618193515,-0.115058215770152,-1.37637351356362,-0.0693828617059215,-0.829986216178164
0.162,0.14715345348565,-1.5424853809466,-0.485380710395445,0.212469328930442,-0.430705444757343,0.158870338472875,-0.11782508980845,-1.39048131373304,-0.0710513530645957,-0.838493557801512
0.164,0.148634697454851,-1.55801201055663,-0.490266543741584,0.212765119337624,-0.433805965799118,0.157894683776602,-0.120620070315026,-1.40447787318487,-0.0727367932972682,-0.846933818606051
0.166,0.150104050452732,-1.5734139971563,-0.495113155119296,0.213063860454968,-0.436937416643631,0.156909296262236,-0.12344293265003,-1.4183620725593,-0.0744390469407253,-0.855306323590988
0.168,0.151561394943098,-1.58869010871295,-0.4999201568394,0.213365528399909,-0.440099546950126,0.15591425470561,-0.126293451142512,-1.4321328012342,-0.0761579779099759,-0.863610403024563
0.17,0.153006614362938,-1.60383912339496,-0.504687164422731,0.213670099058394,-0.443292103951344,0.154909638646119,-0.129171397934135,-1.44578895778325,-0.0778934488009818,-0.871845392720295
0.172,0.154439593133449,-1.61885982968737,-0.509413796636498,0.213977548087054,-0.446514832476297,0.153895528379548,-0.132076542999711,-1.45932945008006,-0.0796453209030421,-0.880010634099813
0.174,0.155860216671061,-1.63375102650734,-0.514099675530652,0.214287850915375,-0.449767474973056,0.152872004950904,-0.135008654167742,-1.47275319540242,-0.0814134542111778,-0.888105474255666
0.176,0.157268371398458,-1.64851152331982,-0.518744426474246,0.214600982747878,-0.453049771531532,0.151839150147247,-0.137967497140951,-1.48605912053643,-0.0831977074385163,-0.896129266014147
0.178,0.158663944755608,-1.66314014025305,-0.523347678191805,0.214916918566284,-0.456361459906258,0.15079704649052,-0.140952835516824,-1.49924616188065,-0.0849979380286755,-0.904081367998108
0.18,0.160046825210785,-1.67763570821412,-0.527909062799684,0.215235633131695,-0.459702275539169,0.149745777230381,-0.143964430808145,-1.51231326555034,-0.0868140021681488,-0.911961144689781
0.182,0.16141690199045,-1.69199706605758,-0.5324282149151,0.215557100854962,-0.463071950200817,0.14868542677178,-0.14700204121811,-1.52525938482501,-0.0886457540476672,-0.919767964891626
0.184,0.162774064625802,-1.70622305583227,-0.536904770160428,0.215881295581103,-0.46647020973063,0.147616081386039,-0.150065419603272,-1.53808347586368,-0.0904930446338103,-0.927501199142514
0.186,0.164118205259655,-1.7203125469624,-0.541338372772372,0.216208191667805,-0.469896785341892,0.146537825653464,-0.153154323664475,-1.55078451950302,-0.0923557278143795,-0.935160232862536
0.188,0.165449216382044,-1.73426441251181,-0.545728668132941,0.216537762920854,-0.473351402462771,0.145450745974791,-0.156268505887542,-1.5633614998607,-0.094233654332393,-0.942744453450296
0.19,0.166766991538078,-1.74807753660376,-0.550075305104254,0.216869982922984,-0.47683378418339,0.144354929486479,-0.159407716650652,-1.57581341102393,-0.0961266736599104,-0.950253254316278
0.192,0.168071425337221,-1.76175081451828,-0.554377936059183,0.217204825035242,-0.480343651270083,0.143250464056222,-0.162571704237191,-1.58813925713727,-0.0980346340057812,-0.957686034935775
0.194,0.169362413462588,-1.77528315278955,-0.55863621691199,0.217542262398342,-0.483880722179649,0.142137438278467,-0.165760214848606,-1.60033805249037,-0.0999573823233946,-0.965042200901825
0.196,0.170639852680228,-1.78867346930326,-0.562849807148971,0.217882267934028,-0.487444713073609,0.141015941469925,-0.168972992617251,-1.61240882160577,-0.101894764318428,-0.972321163978141
0.198,0.17190364084842,-1.80192069339399,-0.567018369859097,0.218224814346437,-0.491035337832461,0.13988606366509,-0.172209779619243,-1.62435059932666,-0.103846624456598,-0.979522342152041
0.2,0.173153676926958,-1.8150237659426,-0.571141571764649,0.218569874123452,-0.494652308069934,0.138747895611745,-0.175470315887307,-1.6361624309047,-0.105812805971408,-0.98664515968738
0.202,0.17438986087895,-1.82798163834683,-0.575219082897312,0.218917419767834,-0.498295335555681,0.137601528008613,-0.178754341594727,-1.64784337107203,-0.107793152181119,-0.993689046564995
0.204,0.175612093256675,-1.8407932681802,-0.579250575232121,0.219267424703691,-0.50196414171707,0.136447048515378,-0.182061605620781,-1.65939248012798,-0.10978751165392,-1.00065343612285
0.206,0.176820276756114,-1.85345763548685,-0.583235727815054,0.219619859974804,-0.505658423030525,0.135284552643148,-0.185391834352595,-1.67080883862815,-0.111795719394687,-1.00753777391395
0.208,0.178014314754798,-1.86597372745506,-0.587174221940148,0.219974697391272,-0.509377884005105,0.134114133375367,-0.188744761418355,-1.68209153356823,-0.113817614774834,-1.0143415093748
0.21,0.179194111768546,-1.87834054320477,-0.591065742656047,0.220331908574423,-0.513122227171164,0.132935884318128,-0.192120118662527,-1.6932396626998,-0.115853036090148,-1.02106409842799
0.212,0.180359573460252,-1.89055709387978,-0.594909978794984,0.220691464959248,-0.516891153105833,0.131749899692151,-0.195517636168842,-1.70425233461338,-0.117901820574648,-1.02770500353223
0.214,0.181510606648674,-1.90262240273981,-0.598706623001769,0.221053337796832,-0.520684360458522,0.130556274324761,-0.198937042283273,-1.71512866882149,-0.119963804414445,-1.03426369373247
0.216,0.182647119317219,-1.91453550525264,-0.602455371762775,0.221417498156788,-0.524501545976409,0.129355103641869,-0.202378063637016,-1.72586779584162,-0.122038822761599,-1.04073964470991
0.218,0.183769020622737,-1.92629544918623,-0.606155925434923,0.221783916929687,-0.528342404529933,0.128146483659945,-0.205840425169474,-1.73646885727934,-0.124126709747977,-1.04713233883216
0.22,0.184876220904301,-1.93790129470082,-0.609807988274672,0.222152564829491,-0.532206629138291,0.126930510977998,-0.209323850151233,-1.74693100591131,-0.126227298499112,-1.05344126520321
0.222,0.18596863157247,-1.94935211318811,-0.613411268072733,0.222523412369973,-0.536093910722267,0.125707282855357,-0.212828059961261,-1.75725340463885,-0.128340420999841,-1.05966591903251
0.224,0.18704616383115,-1.96064697387362,-0.616965471938175,0.222896429587091,-0.540003935194123,0.1244768981274,-0.216352771463563,-1.76743521441054,-0.130465906512375,-1.06580579435195
0.226,0.188108732531345,-1.97178498421235,-0.62047031900991,0.223271586878155,-0.543936392253836,0.123239454437612,-0.2198977049366,-1.77747563063715,-0.132603586357922,-1.07186040597492
0.228,0.189156252678801,-1.98276525328129,-0.623925528937248,0.223648854242341,-0.547890967428126,0.121995050742692,-0.223462576896831,-1.7873738501916,-0.134753289589112,-1.07782926959656
0.23,0.190188640489013,-1.99358690283827,-0.627330825359824,0.224028201510807,-0.551867344482496,0.120743786553553,-0.227047102273055,-1.79712908137797,-0.136914844301178,-1.08371190780525
0.232,0.191205813395246,-2.00424906740589,-0.630685935934039,0.224409598348955,-0.555865205444955,0.119485761927848,-0.230650994427801,-1.80674054400728,-0.139088077644856,-1.08950785012834
0.234,0.192207690056544,-2.01475089435564,-0.633990592359496,0.22479301425869,-0.559884230629759,0.118221077462508,-0.234273965178721,-1.8162074694732,-0.141272815839283,-1.09521663307778
0.236,0.193194190365749,-2.02509154399181,-0.637244530405429,0.225178418580693,-0.563924098661129,0.116949834286273,-0.237915724819982,-1.82552910082774,-0.143468884184899,-1.10083780019581
0.238,0.194165235457515,-2.03527018963559,-0.640447489937148,0.225565780496674,-0.567984486496986,0.115672134052226,-0.241575982143655,-1.83470469285708,-0.145676107076342,-1.10637090210062
0.24,0.195120747716319,-2.045286017709,-0.643599214942469,0.225955069031647,-0.572065069452681,0.114388078930325,-0.245254444461107,-1.8437335121572,-0.147894308015352,-1.11181549653201
0.242,0.19606065077462,-2.0551382277156,-0.646699453525626,0.226346253055373,-0.576165521216224,0.113097771602608,-0.248950817616729,-1.85261483711649,-0.150123309619048,-1.11717114834088
0.244,0.196984868025889,-2.06482601665383,-0.649747953002563,0.226739301161707,-0.58028551258353,0.111801315661185,-0.25266480484782,-1.86134794386511,-0.152362932932407,-1.12243742101639
0.246,0.197893326542654,-2.0743486200866,-0.652744472824472,0.227134181992359,-0.5844247148521,0.110498814540328,-0.256396109843835,-1.86993214329735,-0.15461299927307,-1.12761389901126
0.248,0.198785953661681,-2.08370527634659,-0.655688773314123,0.227530863957714,-0.588582796894698,0.109190372437311,-0.260144434108441,-1.87836674880431,-0.156873328640593,-1.13270016828387
0.25,0.199662677996174,-2.0928952371463,-0.658580619004574,0.227929315321669,-0.592759426048563,0.107876094032599,-0.263909477761094,-1.88665108583842,-0.159143740199822,-1.13769582206588
0.252,0.200523429443182,-2.1019177676557,-0.661419778663596,0.228329504203848,-0.596954268138618,0.106556084482546,-0.267690939557965,-1.89478449198338,-0.161424052293507,-1.14260046090437
0.254,0.201368139191003,-2.11077214657984,-0.664206025318115,0.228731398581811,-0.601166987500668,0.10523044941209,-0.271488516912855,-1.90276631702419,-0.163714082454919,-1.14741369270412
0.256,0.202196739726595,-2.1194576662365,-0.666939136278635,0.229134966293269,-0.605397247004614,0.103899294907454,-0.275301905918116,-1.91059592301711,-0.166013647420462,-1.15213513276976
0.258,0.203009164842984,-2.12797363263389,-0.669618893163676,0.229540175038301,-0.609644708077653,0.102562727508842,-0.279130801365569,-1.91827268435969,-0.168322563142289,-1.15676440384803
0.26,0.203805349646666,-2.13631936554821,-0.672245081924207,0.229946992381565,-0.613909030727488,0.101220854203137,-0.282974896767424,-1.92579598786072,-0.170640644800917,-1.16130113616992
0.262,0.204585230565019,-2.14449419860135,-0.674817492868071,0.230355385754513,-0.618189873565534,0.099873782416598,-0.286833884377198,-1.93316523281027,-0.172967706817842,-1.16574496749295
0.264,0.205348743416296,-2.15249745903027,-0.67733591429394,0.230765322784727,-0.622486897259074,0.0985216189285548,-0.290707458301684,-1.94037981274263,-0.175303564732127,-1.17009553210377
0.266,0.206095828251882,-2.16032851844425,-0.679800148463326,0.231176770481793,-0.626799755997448,0.0971644725567801,-0.294595306808099,-1.94743916119181,-0.177648030561434,-1.1743524884098
0.268,0.206826425448922,-2.16798675186726,-0.682209998712251,0.231589695900503,-0.631128104443881,0.0958024519699274,-0.298497118590844,-1.95434271476998,-0.180000916581026,-1.17851549667468
0.27,0.207540476600105,-2.17547154706478,-0.68456527238616,0.232004065994089,-0.635471596197004,0.0944356661716504,-0.30241258138464,-1.96108992157519,-0.182362034487455,-1.18258422408831
0.272,0.208237924636714,-2.18278230583364,-0.686865781245819,0.232419847596908,-0.639829883609383,0.093064224557708,-0.306341381800935,-1.96768024235417,-0.184731195299912,-1.18655834546804
0.274,0.208918713835202,-2.18991844407098,-0.689111341488985,0.232837007426796,-0.644202617812201,0.0916882369081967,-0.310283205350153,-1.97411315056438,-0.187108209373648,-1.1904375432961
0.276,0.209582789823761,-2.19687939184302,-0.691301773772076,0.233255512087423,-0.648589448739949,0.0903078133797817,-0.314237736463955,-1.98038813243615,-0.189492886413389,-1.19422150775706
0.278,0.210230099588891,-2.20366459345403,-0.693436903231848,0.233675328070652,-0.652990025155109,0.088923064497929,-0.318204658517492,-1.98650468703469,-0.191885035486764,-1.19790993677525
0.28,0.210860591481969,-2.21027350751512,-0.695516559507064,0.234096421758889,-0.657403994672847,0.0875341011491361,-0.322183653851655,-1.99246232632225,-0.194284465037717,-1.20150253605219
0.282,0.211474215225826,-2.21670560701316,-0.697540576760166,0.234518759427444,-0.661831003785695,0.0861410345731648,-0.326174403795336,-1.99826057522015,-0.19669098289993,-1.20499901910407
0.284,0.212070919666778,-2.22296035574731,-0.699508786262458,0.234942307721097,-0.666270702859074,0.0847439747910771,-0.330176593168659,-2.0038989503674,-0.199104399012387,-1.20839909445261
0.286,0.212650658141366,-2.22903726458392,-0.701421034096089,0.235367032529002,-0.670722734337785,0.0833430343163522,-0.334189899651668,-2.00937701083198,-0.201524519008427,-1.21170249620526
0.288,0.213213384616291,-2.23493585099479,-0.703277168421769,0.235792899800348,-0.675186741295928,0.0819383254644447,-0.338214001491688,-2.01469432163639,-0.203951148863478,-1.21490896206013
0.29,0.213759054120346,-2.24065564358474,-0.705077040903493,0.236219875457242,-0.679662366523735,0.080529960640135,-0.342248576680154,-2.01985045783904,-0.206384094398655,-1.21801823576728
0.292,0.214287623061856,-2.24619618541906,-0.706820507755584,0.236647925331679,-0.684149251866864,0.0791180525454378,-0.346293302357006,-2.0248450075338,-0.208823160921606,-1.22103006893743
0.294,0.214799049234165,-2.25155703408101,-0.708507429760813,0.237077015168123,-0.688647038253452,0.0777027141710867,-0.350347854835082,-2.02967757190185,-0.211268153241213,-1.22394422107327
