"time","iL","iLL","vC","vCC"
0,0.0015915494309189533,0.01,15.915494309189533,0.01
0.00020000000000000001,0.0015944838752077746,0.010018437657240259,15.886203871007286,0.010018437657240257
0.00040000000000000002,0.001597423729924395,0.01003690930920097,15.856967338142214,0.01003690930920097
0.00060000000000000006,0.001600369005044375,0.010055415018560431,15.827784611388475,0.010055415018560431
0.00080000000000000004,0.0016033197105616698,0.010073954848112512,15.798655591722758,0.010073954848112512
0.001,0.0016062758564886583,0.010092528860766845,15.769580180304041,0.010092528860766845
0.0012000000000000001,0.0016092374528561824,0.010111137119549068,15.740558278473165,0.010111137119549066
0.0014,0.0016122045097135781,0.010129779687601021,15.711589787752542,0.010129779687601021
0.0016000000000000001,0.0016151770371287074,0.010148456628180952,15.68267460984586,0.010148456628180952
0.0018000000000000002,0.0016181550451879996,0.01016716800466376,15.653812646637661,0.01016716800466376
0.002,0.0016211385439964766,0.010185913880541171,15.625003800193094,0.010185913880541169
0.0022000000000000001,0.0016241275436777944,0.010204694319421989,15.596247972757517,0.010204694319421989
0.0024000000000000002,0.0016271220543742746,0.010223509385032305,15.567545066756196,0.010223509385032305
0.0026000000000000003,0.0016301220862469362,0.010242359141215684,15.538894984793998,0.010242359141215683
0.0028,0.0016331276494755361,0.010261243651933424,15.510297629654993,0.010261243651933424
0.0030000000000000001,0.0016361387542585982,0.010280162981264735,15.481752904302208,0.010280162981264735
0.0032000000000000002,0.0016391554108134503,0.01029911719340699,15.453260711877212,0.01029911719340699
0.0034000000000000002,0.0016421776293762604,0.010318106352675922,15.424820955699849,0.010318106352675924
0.0036000000000000003,0.0016452054202020663,0.010337130523505839,15.39643353926791,0.010337130523505839
0.0038,0.0016482387935648169,0.010356189770449865,15.368098366256739,0.010356189770449865
0.0040000000000000001,0.0016512777597574013,0.010375284158180127,15.339815340519007,0.010375284158180127
0.0042000000000000006,0.0016543223290916881,0.010394413751488007,15.31158436608429,0.010394413751488007
0.0044000000000000003,0.0016573725118985583,0.010413578615284346,15.283405347158801,0.010413578615284348
0.0045999999999999999,0.0016604283185279395,0.010432778814599655,15.255278188125061,0.010432778814599655
0.0048000000000000004,0.001663489759348844,0.010452014414584362,15.227202793541531,0.010452014414584362
0.0050000000000000001,0.0016665568447493994,0.010471285480508996,15.19917906814236,0.010471285480508996
0.0052000000000000006,0.0016696295851368888,0.010490592077764448,15.171206916836994,0.010490592077764446
0.0054000000000000003,0.0016727079909377841,0.01050993427186217,15.143286244709881,0.01050993427186217
0.0055999999999999999,0.0016757920725977793,0.010529312128434394,15.115416957020166,0.010529312128434394
0.0058000000000000005,0.00167888184058183,0.010548725713234374,15.087598959201337,0.010548725713234374
0.0060000000000000001,0.0016819773053741839,0.010568175092136584,15.059832156860937,0.010568175092136586
0.0062000000000000006,0.0016850784774784223,0.010587660331136969,15.032116455780207,0.010587660331136969
0.0064000000000000003,0.0016881853674174912,0.010607181496353153,15.004451761913785,0.010607181496353152
0.0066,0.0016912979857337373,0.010626738654024649,14.97683798138941,0.010626738654024649
0.0068000000000000005,0.001694416342988948,0.010646331870513125,14.949275020507557,0.010646331870513124
0.0070000000000000001,0.00169754044976438,0.010665961212302578,14.921762785741167,0.010665961212302578
0.0072000000000000007,0.0017006703166608027,0.010685626745999611,14.894301183735276,0.010685626745999611
0.0074000000000000003,0.0017038059542985309,0.010705328538333623,14.866890121306747,0.010705328538333623
0.0076,0.0017069473733174576,0.010725066656157037,14.839529505443942,0.010725066656157037
0.0078000000000000005,0.0017100945843770961,0.010744841166445552,14.812219243306377,0.010744841166445552
0.0080000000000000002,0.0017132475981566132,0.010764652136298349,14.78495924222444,0.010764652136298349
0.0082000000000000007,0.0017164064253548639,0.010784499632938318,14.757749409699075,0.010784499632938318
0.0084000000000000012,0.0017195710766904318,0.010804383723712303,14.730589653401438,0.010804383723712303
0.0086,0.0017227415629016596,0.010824304476091303,14.70347988117263,0.010824304476091305
0.0088000000000000005,0.0017259178947466925,0.01084426195767074,14.676420001023336,0.01084426195767074
0.0090000000000000011,0.0017291000830035098,0.010864256236170655,14.649409921133541,0.010864256236170655
0.0091999999999999998,0.0017322881384699619,0.01088428737943594,14.622449549852227,0.01088428737943594
0.0094000000000000004,0.0017354820719638099,0.010904355455436596,14.595538795697024,0.010904355455436596
0.0096000000000000009,0.0017386818943227579,0.010924460532267923,14.568677567353955,0.010924460532267923
0.0097999999999999997,0.0017418876164044946,0.01094460267815079,14.541865773677067,0.01094460267815079
0.01,0.0017450992490867269,0.010964781961431851,14.515103323688152,0.010964781961431851
0.010200000000000001,0.001748316803267216,0.010984998450583754,14.488390126576457,0.010984998450583755
0.010400000000000001,0.0017515402898638191,0.011005252214205423,14.461726091698328,0.011005252214205423
0.0106,0.0017547697198145205,0.011025543321022234,14.435111128576954,0.011025543321022234
0.010800000000000001,0.0017580051040774728,0.011045871839886296,14.40854514690202,0.011045871839886295
0.011000000000000001,0.0017612464536310337,0.011066237839776664,14.382028056529403,0.011066237839776664
0.0112,0.0017644937794738008,0.011086641389799562,14.355559767480921,0.011086641389799562
0.0114,0.0017677470926246522,0.011107082559188644,14.329140189943935,0.011107082559188644
0.011600000000000001,0.0017710064041227796,0.0111275614173052,14.302769234271135,0.0111275614173052
0.0118,0.001774271725027731,0.011148078033638419,14.276446810980175,0.011148078033638419
0.012,0.001777543066419446,0.011168632477805612,14.25017283075338,0.011168632477805612
0.012200000000000001,0.0017808204393982899,0.01118922481955243,14.223947204437488,0.01118922481955243
0.012400000000000001,0.0017841038550850982,0.011209855128753145,14.197769843043272,0.011209855128753145
0.0126,0.0017873933246212062,0.011230523475410835,14.171640657745309,0.011230523475410835
0.012800000000000001,0.0017906888591684952,0.011251229929657663,14.145559559881635,0.011251229929657663
0.013000000000000001,0.0017939904699094257,0.011271974561755105,14.119526460953448,0.011271974561755105
0.0132,0.0017972981680470733,0.011292757442094159,14.093541272624842,0.011292757442094159
0.0134,0.001800611964805174,0.011313578641195634,14.067603906722447,0.011313578641195634
0.013600000000000001,0.0018039318714281524,0.011334438229710342,14.041714275235204,0.011334438229710342
0.013800000000000002,0.001807257899181169,0.011355336278419368,14.015872290314002,0.011355336278419368
0.014,0.0018105900593501552,0.01137627285823431,13.990077864271399,0.01137627285823431
0.014200000000000001,0.0018139283632418468,0.011397248040197486,13.964330909581362,0.011397248040197486
0.014400000000000001,0.0018172728221838312,0.011418261895482229,13.938631338878896,0.011418261895482229
0.0146,0.001820623447524577,0.011439314495393068,13.912979064959837,0.011439314495393068
0.014800000000000001,0.0018239802506334808,0.011460405911366024,13.887374000780472,0.011460405911366024
0.015000000000000001,0.0018273432429008994,0.011481536214968828,13.861816059457286,0.01148153621496883
0.0152,0.0018307124357381901,0.011502705477901148,13.836305154266688,0.011502705477901149
0.0154,0.0018340878405777527,0.011523913771994871,13.810841198644656,0.011523913771994873
