"time","inertia.phi","inertia.w"
0.1365,0.00332981984299124,0.182417431268843
0.137,0.0034216518001249,0.184914055636717
0.1375,0.00351473209850497,0.18741058822839
0.138,0.00360906070291144,0.189907027769509
0.1385,0.00370463757812428,0.192403372985721
0.139,0.00380146268892347,0.194899622602673
0.1395,0.00389953600008899,0.19739577534601
0.14,0.00399885747640081,0.19989182994138
0.1405,0.00409942708263891,0.20238778511443
0.141,0.00420124478358326,0.204883639590805
0.1415,0.00430431054401384,0.207379392096152
0.142,0.00440862358724486,0.209875041293448
0.1425,0.0045141839360086,0.212370585913236
0.143,0.00462099202667234,0.214866024721024
0.1435,0.00472904781348451,0.217361356441568
0.144,0.0048383512506935,0.219856579799625
0.1445,0.00494890229254774,0.22235169351995
0.145,0.00506070089329564,0.2248466963273
0.1455,0.00517374700718561,0.227341586946432
0.146,0.00528804058846607,0.229836364102101
0.1465,0.00540358159138543,0.232331026519066
0.147,0.00552036997019209,0.234825572922081
0.1475,0.00563840567913448,0.237320002035903
0.148,0.00575768867246101,0.239814312585289
0.1485,0.00587821890442008,0.242308503294995
0.149,0.00599999632926012,0.244802572889778
0.1495,0.00612302090122954,0.247296520094394
0.15,0.00624729257457674,0.249790343633599
0.1505,0.00637281130355015,0.252284042232149
0.151,0.00649957692575513,0.25477761481875
0.1515,0.0066275871042412,0.257271064124268
0.152,0.00675684380529019,0.259764385355464
0.1525,0.00688734696294237,0.262257577272427
0.153,0.00701909651123799,0.264750638635248
0.1535,0.00715209238421731,0.267243568204016
0.154,0.0072863345159206,0.269736364738821
0.1545,0.0074218228403881,0.272229026999754
0.155,0.00755855729166007,0.274721553746904
0.1555,0.00769653780377678,0.27721394374036
0.156,0.00783576431077848,0.279706195740214
0.1565,0.00797623674670542,0.282198308506555
0.157,0.00811795504559786,0.284690280799473
0.1575,0.00826091914149606,0.287182111379057
0.158,0.00840512896844028,0.289673799005399
0.1585,0.00855058446047078,0.292165342438587
0.159,0.00869728555162782,0.294656740438712
0.1595,0.00884523217595164,0.297147991765863
0.16,0.00899442426748251,0.299639095180131
0.1605,0.00914486176026068,0.302130049441606
0.161,0.00929654458832642,0.304620853310377
0.1615,0.00944947268571998,0.307111505546534
0.162,0.00960364598648161,0.309602004910167
0.1625,0.00975906442465158,0.312092350161367
0.163,0.00991572793427014,0.314582540060223
0.1635,0.0100736364493775,0.317072573366825
0.164,0.0102327899040141,0.319562448841263
0.1645,0.0103931882322199,0.322052165243627
0.165,0.0105548313680354,0.324541721334007
0.1655,0.0107177192455008,0.327031115872493
0.166,0.0108818517986564,0.329520347619175
0.1665,0.0110472289615423,0.332009415334142
0.167,0.0112138506681988,0.334498317777485
0.1675,0.0113817168526663,0.336987053709294
0.168,0.0115508274489849,0.339475621889658
0.1685,0.011721182391195,0.341964021078668
0.169,0.0118927816133367,0.344452250036413
0.1695,0.0120656250494504,0.346940307522983
0.17,0.0122397091887114,0.349428193530082
0.1705,0.0124150370209312,0.351915905725296
0.171,0.0125916085464059,0.354403442845026
0.1715,0.0127694236893544,0.356890803652874
0.172,0.0129484823739958,0.359377986912441
0.1725,0.013128784524549,0.361864991387329
0.173,0.0133103300652332,0.364351815841138
0.1735,0.0134931189202673,0.36683845903747
0.174,0.0136771510138704,0.369324919739927
0.1745,0.0138624262702614,0.371811196712108
0.175,0.0140489446136594,0.374297288717616
0.1755,0.0142367059682834,0.376783194520052
0.176,0.0144257102583525,0.379268912883017
0.1765,0.0146159574080855,0.381754442570113
0.177,0.0148074473417016,0.38423978234494
0.1775,0.0150001799834198,0.386724930971099
0.178,0.0151941552574591,0.389209887212193
0.1785,0.0153893730880385,0.391694649831822
0.179,0.015585833399377,0.394179217593588
0.1795,0.0157835361156937,0.396663589261091
0.18,0.0159824811612075,0.399147763597933
0.1805,0.0161826684601375,0.401631739367716
0.181,0.0163840979367028,0.40411551533404
0.1815,0.0165867695151222,0.406599090260507
0.182,0.0167906831196149,0.409082462910717
0.1825,0.0169958386743998,0.411565632048273
0.183,0.017202236103696,0.414048596436776
0.1835,0.0174098753317225,0.416531354839826
0.184,0.0176187562826983,0.419013906021025
0.1845,0.0178288788808424,0.421496248743974
0.185,0.0180402430503739,0.423978381772275
0.1855,0.0182528487155118,0.426460303869528
0.186,0.018466695800475,0.428942013799335
0.1865,0.0186817842294826,0.431423510325297
0.187,0.0188981139267537,0.433904792211016
0.1875,0.0191156848165072,0.436385858220093
0.188,0.0193344968229621,0.438866707116128
0.1885,0.0195545409938144,0.441347345018085
0.189,0.0197758244468086,0.443827764728789
0.1895,0.0199983479840824,0.446307964284368
0.19,0.0202221115091999,0.448787942465539
0.1905,0.0204471149257251,0.45126769805302
0.191,0.020673358137222,0.453747229827526
0.1915,0.0209008410472546,0.456226536569775
0.192,0.0211295635593869,0.458705617060483
0.1925,0.021359525577183,0.461184470080366
0.193,0.0215907270042069,0.463663094410142
0.1935,0.0218231677440226,0.466141488830526
0.194,0.0220568477001942,0.468619652122236
0.1945,0.0222917667762855,0.471097583065988
0.195,0.0225279248758607,0.473575280442499
0.1955,0.0227653219024838,0.476052743032485
0.196,0.0230039577597188,0.478529969616662
0.1965,0.0232438323511297,0.481006958975749
0.197,0.0234849455802806,0.48348370989046
0.1975,0.0237272973507354,0.485960221141513
0.198,0.0239708875660581,0.488436491509625
0.1985,0.0242157161298129,0.490912519775511
0.199,0.0244617829455636,0.49338830471989
0.1995,0.0247090879168744,0.495863845123476
0.2,0.0249576309473092,0.498339139766987
0.2005,0.0252074119404321,0.50081418743114
0.201,0.0254584307998071,0.50328898689665
0.2015,0.0257106874289981,0.505763536944236
0.202,0.0259641817315693,0.508237836354612
0.2025,0.0262189136110846,0.510711883908497
0.203,0.0264748829711081,0.513185678386606
0.2035,0.0267320897152038,0.515659218569656
0.204,0.0269905337469356,0.518132503238364
0.2045,0.0272502149698677,0.520605531173446
0.205,0.0275111332875639,0.523078301155619
0.2055,0.0277732886035885,0.5255508119656
0.206,0.0280366808215053,0.528023062384105
0.2065,0.0283013098448784,0.530495051191851
0.207,0.0285671665079909,0.532966783904219
0.2075,0.0288342571509863,0.535438254522251
0.208,0.0291025834147142,0.537909460536591
0.2085,0.029372145179723,0.540380400745048
0.209,0.0296429423265612,0.542851073945427
0.2095,0.029914974735777,0.545321478935538
0.21,0.030188242287919,0.547791614513187
0.2105,0.0304627448635353,0.550261479476183
0.211,0.0307384823431746,0.552731072622332
0.2115,0.031015454607385,0.555200392749442
0.212,0.0312936615367151,0.557669438655321
0.2125,0.0315731030117132,0.560138209137776
0.213,0.0318537789129276,0.562606702994615
0.2135,0.0321356891209068,0.565074919023646
0.214,0.0324188335161991,0.567542856022675
0.2145,0.032703211979353,0.570010512789512
0.215,0.0329888243909168,0.572477888121962
0.2155,0.0332756706314388,0.574944980817834
0.216,0.0335637505814675,0.577411789674935
0.2165,0.0338530641215513,0.579878313491073
0.217,0.0341436111322385,0.582344551064055
0.2175,0.0344353914940775,0.58481050119169
0.218,0.0347284050876167,0.587276162671783
0.2185,0.0350226517934045,0.589741534302144
0.219,0.0353181314919893,0.59220661488058
0.2195,0.0356148440639194,0.594671403204897
0.22,0.0359127893897433,0.597135898072904
0.2205,0.0362119673500092,0.599600098282409
0.221,0.0365123778252657,0.602064002631218
0.2215,0.036814020696061,0.60452760991714
0.222,0.0371168958429436,0.606990918937982
0.2225,0.0374210031464618,0.609453928491551
0.223,0.0377263424871641,0.611916637375655
0.2235,0.0380329137455987,0.614379044388103
0.224,0.0383407168023142,0.6168411483267
0.2245,0.0386497515378588,0.619302947989255
0.225,0.038960017832781,0.621764442173575
0.2255,0.0392715074799124,0.624225636462935
0.226,0.0395842251294261,0.626686525653503
0.2265,0.0398981731040322,0.62914710649415
0.227,0.040213351261722,0.63160737780161
0.2275,0.0405297594604871,0.634067338392615
0.228,0.0408473975583187,0.636526987083897
0.2285,0.0411662654132084,0.638986322692188
0.229,0.0414863628831475,0.641445344034222
0.2295,0.0418076898261274,0.643904049926731
0.23,0.0421302461001395,0.646362439186447
0.2305,0.0424540315631753,0.648820510630103
0.231,0.0427790460732262,0.651278263074431
0.2315,0.0431052894882835,0.653735695336164
0.232,0.0434327616663387,0.656192806232034
0.2325,0.0437614624653833,0.658649594578774
0.233,0.0440913917434085,0.661106059193116
0.2335,0.0444225493584059,0.663562198891793
0.234,0.0447549351683668,0.666018012491538
0.2345,0.0450885490312826,0.668473498809082
0.235,0.0454233908051448,0.670928656661159
0.2355,0.0457594603479448,0.673383484864501
0.236,0.046096757517674,0.67583798223584
0.2365,0.0464352821723237,0.678292147591908
0.237,0.0467750341698854,0.68074597974944
0.2375,0.0471160133683506,0.683199477525166
0.238,0.0474582196257106,0.685652639735819
0.2385,0.0478016527999568,0.688105465198132
0.239,0.0481463127490807,0.690557952728838
0.2395,0.0484921993310736,0.693010101144668
0.24,0.048839312403927,0.695461909262356
0.2405,0.0491876518256322,0.697913375898634
0.241,0.0495372174541808,0.700364499870234
0.2415,0.049888009147564,0.702815279993889
0.242,0.0502400267637734,0.705265715086331
0.2425,0.0505932701608003,0.707715803964293
0.243,0.0509477391966362,0.710165545444508
0.2435,0.0513034337292724,0.712614938343708
0.244,0.0516603486146555,0.715063986978365
0.2445,0.052018485819145,0.717512687847066
0.245,0.0523778473448372,0.719961037409102
0.2455,0.0527384330177547,0.722409034516355
0.246,0.0531002426633673,0.724856678021317
0.2465,0.0534632761065917,0.727303966777084
0.247,0.0538275331717912,0.729750899637363
0.2475,0.0541930136827762,0.732197475456469
0.248,0.0545597174628039,0.734643693089325
0.2485,0.0549276443345783,0.73708955139146
0.249,0.0552967941202504,0.739535049219016
0.2495,0.055667166641418,0.741980185428738
0.25,0.0560387617191256,0.744424958877982
0.2505,0.0564115791738649,0.746869368424712
0.251,0.0567856188255743,0.749313412927499
0.2515,0.057160880493639,0.751757091245524
0.252,0.0575373639968911,0.754200402238574
0.2525,0.0579150691536096,0.756643344767045
0.253,0.0582939957815205,0.759085917691943
0.2535,0.0586741436977964,0.761528119874879
0.254,0.059055512719057,0.763969950178074
0.2545,0.0594381026613687,0.766411407464358
0.255,0.0598219133402449,0.768852490597167
0.2555,0.0602069445706458,0.771293198440546
0.256,0.0605931961669785,0.773733529859149
0.2565,0.0609806679430968,0.776173483718238
0.257,0.0613693597123017,0.778613058883682
0.2575,0.0617592712873408,0.78105225422196
0.258,0.0621504024804086,0.783491068600156
0.2585,0.0625427531031466,0.785929500885966
0.259,0.062936322966643,0.788367549947692
0.2595,0.0633311118814331,0.790805214654245
0.26,0.0637271196574988,0.793242493875142
0.2605,0.064124346104269,0.795679386480512
0.261,0.0645227910306195,0.798115891341089
0.2615,0.0649224542448729,0.800552007328217
0.262,0.0653233355547986,0.802987733313847
0.2625,0.0657254347676132,0.805423068170538
0.263,0.0661287516899797,0.807858010771458
0.2635,0.0665332861280083,0.810292559990384
0.264,0.0669390378872559,0.812726714701699
0.2645,0.0673460067727264,0.815160473780396
0.265,0.0677541925888705,0.817593836102074
0.2655,0.0681635951395858,0.820026800542944
0.266,0.0685742142282166,0.82245936597982
0.2665,0.0689860496575543,0.824891531290129
0.267,0.0693991012298371,0.827323295351903
0.2675,0.06981336874675,0.829754657043784
0.268,0.0702288520094249,0.832185615245022
0.2685,0.0706455508184406,0.834616168835473
0.269,0.0710634649738227,0.837046316695603
0.2695,0.0714825942750437,0.839476057706487
0.27,0.0719029385210231,0.841905390749806
0.2705,0.0723244975101271,0.844334314707851
0.271,0.0727472710401687,0.84676282846352
0.2715,0.073171258908408,0.849190930900321
0.272,0.0735964609115519,0.851618620902367
0.2725,0.074022876845754,0.854045897354381
0.273,0.0744505065066149,0.856472759141696
0.2735,0.0748793496891821,0.858899205150249
0.274,0.0753094061879499,0.861325234266589
0.2745,0.0757406757968596,0.863750845377871
0.275,0.0761731583092991,0.866176037371858
0.2755,0.0766068535181034,0.868600809136924
0.276,0.0770417612155542,0.871025159562047
0.2765,0.0774778811933804,0.873449087536817
0.277,0.0779152132427573,0.875872591951429
0.2775,0.0783537571543074,0.878295671696689
0.278,0.0787935127181,0.880718325664009
0.2785,0.0792344797236511,0.88314055274541
0.279,0.0796766579599239,0.885562351833521
0.2795,0.0801200472153281,0.88798372182158
0.28,0.0805646472777205,0.890404661603431
0.2805,0.0810104579344047,0.892825170073529
0.281,0.0814574775331293,0.895245248829313
0.2815,0.0819057059573511,0.897664896583802
0.282,0.082355144174726,0.900084110013514
0.2825,0.082805791965953,0.902502888023584
0.283,0.0832576491111262,0.904921229519852
0.2835,0.0837107153897354,0.907339133408861
0.284,0.0841649905806657,0.90975659859786
0.2845,0.0846204744621978,0.912173623994803
0.285,0.0850771668120078,0.914590208508349
0.2855,0.0855350674071673,0.917006351047861
0.286,0.0859941760241434,0.919422050523405
0.2865,0.0864544924387985,0.921837305845754
0.287,0.0869160164263907,0.924252115926386
0.2875,0.0873787477615735,0.926666479677483
0.288,0.0878426862183957,0.92908039601193
0.2885,0.0883078315703018,0.931493863843319
0.289,0.0887741835901316,0.933906882085946
0.2895,0.0892417420501205,0.936319449654811
0.29,0.0897105067218994,0.938731565465619
0.2905,0.0901804773764944,0.941143228434781
0.291,0.0906516537843273,0.943554437479411
0.2915,0.0911240357152153,0.945965191517329
0.292,0.0915976229383712,0.948375489467058
0.2925,0.092072415222403,0.950785330247826
0.293,0.0925484123353144,0.953194712779569
0.2935,0.0930256140445044,0.955603635982923
0.294,0.0935040201167677,0.958012098779231
0.2945,0.0939836303182942,0.960420100090541
0.295,0.0944644444146695,0.962827638839605
0.2955,0.0949464621708745,0.96523471394988
0.296,0.0954296833512856,0.967641324345527
0.2965,0.0959141077196748,0.970047468951413
0.297,0.0963997350392093,0.972453146693109
0.2975,0.0968865650724522,0.974858356496889
0.298,0.0973745975813615,0.977263097289735
0.2985,0.0978638323272912,0.979667367999332
0.299,0.0983542690709905,0.982071167554069
0.2995,0.0988459075726041,0.984474494883041
0.3,0.0993387475916721,0.986877348916046
0.3005,0.0998327888871303,0.989279728583589
0.301,0.10032803121731,0.991681632816878
0.3015,0.100824474339937,0.994083060547827
0.302,0.101322118012134,0.996484010709052
0.3025,0.101820961990418,0.998884482233877
0.303,0.102321006030703,1.00128447405633
0.3035,0.102822249888297,1.00368398511114
0.304,0.103324693317904,1.00608301433375
0.3045,0.103828336073622,1.00848156066029
0.305,0.104333177908948,1.01087962302761
0.3055,0.104839218576771,1.01327720037327
0.306,0.105346457829378,1.01567429163552
0.3065,0.105854895418449,1.01807089575332
0.307,0.106364531095061,1.02046701166633
0.3075,0.106875364609686,1.02286263831493
0.308,0.107387395712193,1.02525777464018
0.3085,0.107900624151844,1.02765241958387
0.309,0.108415049677298,1.03004657208848
0.3095,0.108930672036608,1.03244023109719
0.31,0.109447490977226,1.03483339555391
0.3105,0.109965506245994,1.03722606440323
0.311,0.110484717589155,1.03961823659045
0.3115,0.111005124752344,1.04200991106157
0.312,0.111526727480593,1.04440108676332
0.3125,0.112049525518327,1.0467917626431
0.313,0.11257351860937,1.04918193764904
0.3135,0.11309870649694,1.05157161072997
0.314,0.11362508892365,1.05396078083541
0.3145,0.114152668781562,1.05634945414345
0.315,0.114681443596275,1.05873762452082
0.3155,0.115211412394695,1.06112528928113
0.316,0.115742574922402,1.06351244738909
0.3165,0.116274930924428,1.06589909781024
0.317,0.116808480145254,1.06828523951093
0.3175,0.11734322232881,1.07067087145838
0.318,0.117879157218477,1.07305599262059
0.3185,0.118416284557088,1.07544060196644
0.319,0.118954604086922,1.0778246984656
0.3195,0.119494115549712,1.08020828108859
0.32,0.120034818686637,1.08259134880676
0.3205,0.12057671323833,1.08497390059229
0.321,0.121119798944872,1.08735593541818
0.3215,0.121664075545794,1.08973745225826
0.322,0.122209542780078,1.09211845008721
0.3225,0.122756200386154,1.09449892788051
0.323,0.123304048101905,1.0968788846145
0.3235,0.123853085664661,1.09925831926633
0.324,0.124403312811204,1.10163723081398
0.3245,0.124954729277766,1.10401561823626
0.325,0.125507334800029,1.10639348051284
0.3255,0.126061129113123,1.10877081662417
0.326,0.126616111951631,1.11114762555157
0.3265,0.127172283049584,1.11352390627717
0.327,0.127729642140464,1.11589965778393
0.3275,0.128288188957203,1.11827487905564
0.328,0.128847923232182,1.12064956907695
0.3285,0.129408844697234,1.12302372683329
0.329,0.129970953083639,1.12539735131095
0.3295,0.130534248122131,1.12777044149704
0.33,0.13109872954289,1.13014299637952
0.3305,0.13166439707555,1.13251501494715
0.331,0.132231250449191,1.13488649618954
0.3315,0.132799289392346,1.13725743909712
0.332,0.133368513632998,1.13962784266116
0.3325,0.133938922898577,1.14199770587374
0.333,0.134510516915967,1.1443670277278
0.3335,0.135083295411499,1.14673580721708
0.334,0.135657258110955,1.14910404333617
0.3345,0.136232404739569,1.15147173508049
0.335,0.136808735022021,1.15383888144627
0.3355,0.137386248682446,1.15620548143059
0.336,0.137964945444424,1.15857153403135
0.3365,0.138544825030988,1.16093703824728
0.337,0.139125887164621,1.16330199307796
0.3375,0.139708131567255,1.16566639752376
0.338,0.140291557960273,1.16803025058591
0.3385,0.140876166064507,1.17039355126647
0.339,0.141461955600239,1.17275629856831
0.3395,0.142048926287203,1.17511849149515
0.34,0.142637077844581,1.17748012905154
0.3405,0.143226409991006,1.17984121024283
0.341,0.14381692244456,1.18220173407524
0.3415,0.144408614922776,1.1845616995558
0.342,0.145001487142638,1.18692110569237
0.3425,0.145595538820577,1.18927995149363
0.343,0.146190769672476,1.19163823596912
0.3435,0.146787179413669,1.19399595812918
0.344,0.147384767758939,1.19635311698499
0.3445,0.147983534422518,1.19870971154857
0.345,0.148583479118089,1.20106574083275
0.3455,0.149184601558786,1.20342120385121
0.346,0.149786901457192,1.20577609961845
0.3465,0.150390378525339,1.2081304271498
0.347,0.150995032474711,1.21048418546142
0.3475,0.151600863243305,1.21283737423768
0.348,0.152207873049233,1.21518999986715
0.3485,0.152816059028353,1.21754205380301
0.349,0.153425420893803,1.2198935350761
0.3495,0.154035958358211,1.22224444271816
0.35,0.154647671133694,1.22459477576189
0.3505,0.155260558931852,1.22694453324093
0.351,0.155874621463777,1.22929371418986
0.3515,0.156489858440045,1.23164231764418
0.352,0.15710626957072,1.23399034264036
0.3525,0.157723854565355,1.23633778821578
0.353,0.158342613132987,1.23868465340877
0.3535,0.158962544982143,1.24103093725862
0.354,0.159583649820837,1.24337663880553
0.3545,0.160205927356569,1.24572175709065
0.355,0.160829377296328,1.24806629115608
0.3555,0.161453999346588,1.25041024004484
0.356,0.162079793213313,1.2527536028009
0.3565,0.162706758601953,1.25509637846918
0.357,0.163334895217444,1.25743856609551
0.3575,0.163964202764212,1.25978016472669
0.358,0.164594680946168,1.26212117341044
0.3585,0.165226329466711,1.26446159119543
0.359,0.165859148028728,1.26680141713127
0.3595,0.166493136334592,1.2691406502685
0.36,0.167128294086165,1.2714792896586
0.3605,0.167764620984795,1.27381733435401
0.361,0.168402116731317,1.27615478340807
0.3615,0.169040781026054,1.2784916358751
0.362,0.169680613568817,1.28082789081034
0.3625,0.170321614058903,1.28316354726997
0.363,0.170963782195097,1.2854986043111
0.3635,0.17160711767567,1.28783306099181
0.364,0.172251620198383,1.29016691637109
0.3645,0.172897289460482,1.29250016950887
0.365,0.173544125158701,1.29483281946605
0.3655,0.174192126989261,1.29716486530442
0.366,0.17484129464787,1.29949630608677
0.3665,0.175491627829725,1.30182714087677
0.367,0.176143126229509,1.30415736873907
0.3675,0.176795789541392,1.30648698873924
0.368,0.177449617459032,1.30881599994379
0.3685,0.178104609675573,1.31114440142019
0.369,0.178760765883649,1.31347219223682
0.3695,0.179418085775378,1.31579937146302
0.37,0.180076569042368,1.31812593816907
0.3705,0.180736215375713,1.32045189142616
0.371,0.181397024465995,1.32277723030646
0.3715,0.182058996003281,1.32510195388306
0.372,0.182722129677129,1.32742606122998
0.3725,0.183386425176581,1.32974955142219
0.373,0.184051882190168,1.33207242353561
0.3735,0.184718500405909,1.33439467664708
0.374,0.185386279511308,1.3367163098344
0.3745,0.186055219193358,1.33903732217628
0.375,0.186725319138539,1.34135771275239
0.3755,0.187396579032817,1.34367748064335
0.376,0.188068998561648,1.3459966249307
0.3765,0.188742577409974,1.34831514469691
0.377,0.189417315262222,1.35063303902542
0.3775,0.19009321180231,1.35295030700059
0.378,0.19077026671364,1.35526694770773
0.3785,0.191448479679105,1.35758296023306
0.379,0.192127850381082,1.35989834366379
0.3795,0.192808378501436,1.36221309708803
0.38,0.193490063721521,1.36452721959483
0.3805,0.194172905722176,1.3668407102742
0.381,0.194856905067766,1.36915357082941
0.3815,0.195542062305085,1.37146580291424
0.382,0.196228375505294,1.37377740086946
0.3825,0.196915844350634,1.37608836379906
0.383,0.19760446852287,1.37839869080801
0.3835,0.198294247703286,1.38070838100238
0.384,0.198985181572688,1.38301743348922
0.3845,0.199677269811404,1.38532584737668
0.385,0.200370512099281,1.3876336217739
0.3855,0.20106490811569,1.38994075579108
0.386,0.201760457539521,1.39224724853947
0.3865,0.202457160049185,1.39455309913134
0.387,0.203155015322617,1.39685830668002
0.3875,0.203854023037269,1.39916287029984
0.388,0.204554182870117,1.40146678910623
