"time","pump.medium.h","pump.medium.p"
1.412,84572.1540343855,220942.293187648
1.414,84572.2079876465,221322.614034152
1.416,84572.2619681168,221702.935600142
1.418,84572.3159757964,222083.257885617
1.42,84572.3700106853,222463.580890578
1.422,84572.4240727835,222843.904615024
1.424,84572.478162091,223224.229058956
1.426,84572.5322786078,223604.554222373
1.428,84572.5864223339,223984.880105276
1.43,84572.6405932693,224365.206707665
1.432,84572.694791414,224745.534029539
1.434,84572.7494599112,225125.862275483
1.436,84572.8043558224,225506.19133334
1.438,84572.859319218,225886.521129276
1.44,84572.9143500981,226266.851663291
1.442,84572.9694484628,226647.182935386
1.444,84573.0246143119,227027.51494556
1.446,84573.0798476455,227407.847693813
1.448,84573.1351484636,227788.181180146
1.45,84573.1905167662,228168.515404557
1.452,84573.2459525533,228548.850367048
1.454,84573.3014558248,228929.186067619
1.456,84573.3570265809,229309.522506268
1.458,84573.4126648215,229689.859682997
1.46,84573.4683705465,230070.197597805
1.462,84573.5241437561,230450.536250692
1.464,84573.5799844501,230830.875641658
1.466,84573.6358926286,231211.215770704
1.468,84573.6918682916,231591.556637829
