"time","load.phi","load.w","shaft.phi","shaft.w","springDamper.phi_rel","springDamper.w_rel"
0.135,4.68937138860121e-05,0.00169765721213725,0.00741969993180659,0.153955716653171,-1.5897587953342e-05,-0.000331074270593393
0.14,5.60068211040585e-05,0.00195182342247273,0.00821323149578311,0.163469613147579,-1.75999022633885e-05,-0.00034971410089961
0.145,6.64555351487055e-05,0.00223214190302861,0.00905450294598295,0.173047638471648,-1.93937511542761e-05,-0.000367778834153199
0.15,7.8374243679582e-05,0.00254006239757449,0.00994377448807897,0.182665630229217,-2.12777386630459e-05,-0.000385877082217896
0.155,9.19045672693316e-05,0.00287702750228354,0.0108811857791938,0.192299545150733,-2.32534909215131e-05,-0.000404552379242554
0.16,0.000107195311363572,0.00324446776547613,0.0118667567285671,0.201925540764189,-2.53245548504685e-05,-0.000423991982231621
0.165,0.000124402394101778,0.00364379694102689,0.0129003887005409,0.21152005450501,-2.74942275485545e-05,-0.000443909069336508
0.17,0.00014368875090168,0.00407640744838682,0.0139818661048199,0.221059879382345,-2.97633714670746e-05,-0.000463653805223258
0.175,0.000165224216841048,0.00454366601850483,0.0151108583567743,0.230522236547045,-3.21292647181435e-05,-0.000482498610419827
0.18,0.000189185387576283,0.00504690944867877,0.0162869221954644,0.239884846044146,-3.45860367455073e-05,-0.00049995972931669
0.185,0.000215755459119582,0.0055874403773766,0.01750950435402,0.249125997232515,-3.71264733068809e-05,-0.000516000343950093
0.19,0.000245124046416116,0.0061665230280147,0.0187779445833551,0.25822461972188,-3.97443183932514e-05,-0.000531018426494959
0.195,0.000277486980595509,0.00678537893961134,0.0200914790313092,0.267160354528603,-4.24359687877212e-05,-0.000545626649779795
0.2,0.000313046084996256,0.00744518276865842,0.021449243975574,0.275913624044485,-4.52007540214089e-05,-0.000560331078407971
0.205,0.000352008930622789,0.00814705827884549,0.0228502798994091,0.284465698874701,-4.80396793703118e-05,-0.000575264010102668
0.21,0.000394588572238815,0.00889207461712593,0.024293535890086,0.29279875990336,-5.0953250917173e-05,-0.000590099077299931
0.215,0.000441003266653502,0.00968124291540605,0.0257778743341185,0.300895954932025,-5.39394384488221e-05,-0.000604188407014985
0.22,0.000491476174775977,0.0105155131850499,0.0273020758830212,0.308741450437961,-5.69927603692351e-05,-0.000616854715181341
0.225,0.00054623504870642,0.0113957714209214,0.0288648446684578,0.316320479840102,-6.01049301421475e-05,-0.000627697120326591
0.23,0.000605511904681631,0.0123228368266686,0.0304648137531483,0.323619389744316,-6.32667510618309e-05,-0.000636763683298938
0.235,0.000669542682340275,0.0132974591152281,0.0321005508097815,0.33062568493499,-6.64703483141491e-05,-0.000644508583368493
0.24,0.000738566890710379,0.0143203159071759,0.0337705640212237,0.33732807173586,-6.97106707789613e-05,-0.000651555821133088
0.245,0.000812827241598672,0.0153920103110908,0.0354733081906962,0.343716498337279,-7.29855524529274e-05,-0.000658384199460058
0.25,0.000892569271564259,0.0165130687946268,0.0372071910422137,0.349782190278345,-7.62943203540107e-05,-0.000665085499415115
0.255,0.000978040954165333,0.0176839394302514,0.0389705796831397,0.355517679684602,-7.96356339319223e-05,-0.00067131147370247
0.26,0.00106949230442676,0.0189049905389126,0.0407618071963931,0.360916827873582,-8.30056059688663e-05,-0.000676434476211245
0.265,0.00116717497744079,0.0201765096840547,0.0425791793304366,0.365974842121214,-8.63971164600186e-05,-0.000679843017592517
0.27,0.00127134186262661,0.0214987029249834,0.044420981261617,0.370688288105734,-8.9800649661128e-05,-0.000681229546986675
0.275,0.0013822466747116,0.0228716942399716,0.0462854844111443,0.375055099522598,-9.32062519026609e-05,-0.000680732197086183
0.28,0.0015001435421479,0.0242955250757317,0.0481709533048166,0.379074585593263,-9.66056712898162e-05,-0.000678863227612222
0.285,0.00162528659362847,0.0257701540476961,0.0500756524644176,0.382747436060523,-9.99936584922962e-05,-0.000676259804341582
0.29,0.00175792954364197,0.0272954568718405,0.0519978533151366,0.386075722324782,-0.000103367816981635,-0.000673377927136943
0.295,0.00189832527847254,0.0288712266261565,0.0539358410855709,0.389062893086181,-0.000106727091789603,-0.000670276935491363
0.3,0.00204672544448483,0.0304971744097781,0.0558879216696433,0.391713763359155,-0.000110069639655076,-0.00066659762297558
0.305,0.00220338004072541,0.0321729304045542,0.0578524284165776,0.394034496779552,-0.000113391116590428,-0.000661743330524434
0.31,0.00236853701771842,0.033898045277416,0.0598277288176381,0.396032582231856,-0.000116684210787105,-0.000655175737512568
0.315,0.00254244188392361,0.0356719918247017,0.0618122310651621,0.397716806443761,-0.000119939647806356,-0.000646682718455265
0.32,0.00272533732082371,0.0374941667671553,0.063804390467771,0.399097224069534,-0.00012314818468751,-0.000636489418192229
0.325,0.00291746280726134,0.0393638926542701,0.065802715711421,0.400185125950953,-0.000126302636099008,-0.000625160123220997
0.33,0.00311905425361055,0.0412804199032662,0.0678057749565448,0.400993005134351,-0.000129398966918752,-0.000613339266791857
0.335,0.00333034364663204,0.0432429290488707,0.0698122017571306,0.401534519374277,-0.000132435939102648,-0.000601456923562733
0.34,0.0035515587062891,0.0452505332907064,0.0718207007804568,0.401824448677015,-0.000135413498364708,-0.000589540493144115
0.345,0.0037829225561651,0.0473022813901117,0.073830053300134,0.40187864702026,-0.000138330690520337,-0.000577222408007789
0.35,0.00402465340922853,0.0493971609043557,0.0758391224333541,0.401713988449525,-0.000141184118514684,-0.000563938961731935
0.355,0.00427696427046838,0.0515341016840064,0.077846858096967,0.401348308788681,-0.000143967685098674,-0.000549223522726894
0.36,0.0045400626574563,0.0537119795282054,0.0798523016647789,0.400800344718697,-0.000146673743540105,-0.000532952590569417
0.365,0.00481415033938457,0.0559296199072376,0.0818545903169183,0.400089671734826,-0.000149295100696808,-0.000515426635211149
0.37,0.00509942309477859,0.0581858017144115,0.0838529610779618,0.399236641615261,-0.000151826911303359,-0.000497247934652431
0.375,0.00539607048810491,0.060479261074092,0.0858467545401338,0.398262318953919,-0.000154267558140886,-0.000479054787086654
0.38,0.00570427566569327,0.0628086952784247,0.0878354182646049,0.397188415548375,-0.000156618105280375,-0.000461240987467887
0.385,0.00602421517183237,0.0651727669295781,0.0898185098465639,0.396037221362483,-0.000158880600168256,-0.000443795219131358
0.39,0.00635605878618193,0.0675701083252306,0.091795699625015,0.394831531434941,-0.000161056050958011,-0.000426336798655892
0.395,0.00669996938368093,0.0699993260614269,0.0937667730176422,0.393594569165003,-0.000163143056473173,-0.000408329365110657
0.4,0.00705610281784853,0.0724590057693307,0.0957316324657928,0.392349907366606,-0.000165137746387032,-0.000389368685530514
0.405,0.00742460782787871,0.0749477168783052,0.0976902989829002,0.391121388883697,-0.000167035055198517,-0.000369405728047168
0.41,0.00780562596942523,0.0774640173184189,0.0996429133080688,0.389933048215136,-0.000168830711924253,-0.000348798071636905
0.415,0.00819929156866703,0.080006458130605,0.101589736671649,0.3888090346787,-0.000170522986561178,-0.000328165846575758
0.42,0.00860573169924963,0.0825735880155216,0.10353115117955,0.387773536596756,-0.000172113356226122,-0.000308122501160232
0.425,0.00902506618195392,0.0851639578923132,0.105467659818755,0.386850705316896,-0.000173605778522937,-0.000289010381141062
0.43,0.00945740760733996,0.0877761255368308,0.107399886079932,0.386064577908269,-0.000175004927953036,-0.000270767985297059
0.435,0.00990286138185474,0.0904086603266234,0.109328573188963,0.385438998078391,-0.000176314248936518,-0.0002529920430776
0.44,0.0103615257978652,0.0930601480571486,0.111254582939732,0.38499753590297,-0.00017753476187341,-0.00023516321152661
0.445,0.0108334921277765,0.095729195741218,0.113178894125487,0.384763407835147,-0.000178665189707006,-0.000216925908239648
0.45,0.011318844741878,0.0984144362865259,0.115102600574739,0.384759398746683,-0.00017970333481085,-0.000198287432387948
0.455,0.0118176612490718,0.101114532972463,0.117026908805787,0.3850077873144,-0.000180648036908906,-0.000179641100662619
0.46,0.0123300126596058,0.103828183702001,0.118953135314497,0.385530275155438,-0.000181500754470308,-0.000161601490171368
0.465,0.0128559635682202,0.106554125073569,0.120882703521868,0.386347918962623,-0.000182266021799004,-0.000144737274108342
0.47,0.0133955723576646,0.109291136337378,0.122817140382073,0.387481064565814,-0.000182950563821774,-0.000129323514731831
0.475,0.0139488914217227,0.112038043307359,0.12475807266538,0.388949281732793,-0.00018356148749717,-0.000115237005125292
0.48,0.0145159674077622,0.114793722247542,0.126707222915666,0.390771299396413,-0.000184104428585253,-0.000102042035549848
0.485,0.0150968414785738,0.117557103693111,0.128666405086417,0.392964941970268,-0.000184582532630735,-8.92249420799476e-05
0.49,0.0156915495929952,0.120327176118413,0.130637519863672,0.395547068215239,-0.00018499675474831,-7.64637291513582e-05
0.495,0.0163001228042649,0.123102989353915,0.132622549693453,0.398533514290193,-0.00018534731749562,-6.3802807782796e-05
0.5,0.0169225875746684,0.125883657685485,0.134623553537672,0.401939042097366,-0.000185635617629245,-5.16497328265788e-05
0.505,0.0175589661049482,0.128668362624123,0.136642661383953,0.40577729312007,-0.000185865647620531,-4.05950011948913e-05
0.51,0.0182092766766668,0.131456355401199,0.138682068539587,0.410060746835458,-0.000186044258988443,-3.11458667255172e-05
0.515,0.0188735340066634,0.134246959258131,0.14074402972392,0.414800682553262,-0.000186180129624401,-2.34979976438124e-05
0.52,0.0195517496125156,0.137039571601641,0.142830852977326,0.420007143494762,-0.000186281934818652,-1.74574792405589e-05
0.525,0.02024393218852,0.139833666039801,0.144944893394863,0.425688902858759,-0.000186356594918052,-1.25485209340028e-05
0.53,0.020950087991471,0.142628794258709,0.147088546696624,0.431853432543631,-0.000186408435255752,-8.2545242772215e-06
0.535,0.0216702212352522,0.145424587656575,0.149264242651214,0.43850687591253,-0.000186439646543757,-4.27585508102247e-06
0.54,0.0224043344928151,0.148220758646838,0.151474438376108,0.445654026074807,-0.000186451812858262,-6.80292152905085e-07
0.545,0.0231524291037143,0.151017101579037,0.153721611545399,0.453298310538154,-0.000186447755940973,2.12533380864257e-06
0.55,0.0239145055852981,0.153813493282248,0.156008253536612,0.461441782151307,-0.00018643280141218,3.58814985753081e-06
0.555,0.0246905640457866,0.156609893292192,0.158336862546081,0.470085115318894,-0.000186414853660333,3.27294593945187e-06
0.56,0.02548060459787,0.159406343844596,0.160709936695635,0.479227606112173,-0.000186403238766149,1.06999256069649e-06
0.565,0.0262846277718348,0.162202969701637,0.163129967147164,0.488867175161478,-0.000186406870067288,-2.75325577348087e-06
0.57,0.0271026349274568,0.164999977828898,0.165599431237742,0.499000373040456,-0.000186432613725725,-7.67989963187038e-06
0.575,0.0279346286638265,0.167797656882295,0.168120785649189,0.50962238881718,-0.000186484629484382,-1.31890257742296e-05
0.58,0.0287806132259851,0.170596376429049,0.170696459630822,0.520727063037945,-0.000186564987916488,-1.89998936218288e-05
0.585,0.0296405949068295,0.173396585826409,0.173328848301026,0.532306906415283,-0.000186675255082938,-2.51977983740952e-05
0.59,0.0305145824424725,0.176198812722233,0.176020306057919,0.544353124818211,-0.000186818267154466,-3.21817850733034e-05
0.595,0.0314025873991927,0.179003661198715,0.178773140130192,0.556855650210177,-0.000186999235240068,-4.04602629268801e-05
0.6,0.0323046245503426,0.181811809630637,0.181589604295305,0.569803176344802,-0.00018722564347157,-5.03936735510447e-05
0.605,0.0332207122420604,0.184624008347996,0.184471892784284,0.583183197722158,-0.000187505991876803,-6.20075987065161e-05
0.61,0.0341508727468912,0.187441077168922,0.187422134388049,0.596982050706722,-0.000187847975809572,-7.49667209622809e-05
0.615,0.0350951326048454,0.190263902821325,0.190442386773089,0.611184956499996,-0.000188256986805161,-8.87208102491872e-05
0.62,0.036053522951208,0.19309343621362,0.193534631017989,0.625776066628424,-0.000188735635001872,-0.000102751629041067
0.625,0.0370260798301569,0.195930689484686,0.196700766386452,0.640738512110661,-0.00018928451736695,-0.000116801875061576
0.63,0.0380128444929783,0.198776732770328,0.199942605357039,0.656054457349946,-0.000189903843709413,-0.000130976319743854
0.635,0.0390138636793139,0.201632690663439,0.203261868935722,0.671705159131439,-0.000190595133236054,-0.000145667054460479
0.64,0.0400291898800168,0.204499738404149,0.206660182274951,0.687671030119609,-0.00019136215643922,-0.000161340076932877
0.645,0.0410588815804658,0.207379097880589,0.210139070618411,0.703931705512273,-0.000192210671772563,-0.000178286441897285
0.65,0.0421030034835611,0.210272033532474,0.213699955584433,0.720466111314188,-0.00019314708143171,-0.00019645790660928
0.655,0.0431616267121961,0.213179848223991,0.217344151791459,0.737252533122229,-0.000194176656959876,-0.000215465381871492
0.66,0.0442348289910152,0.216103879099617,0.221072863828751,0.754268685195126,-0.000195302182244141,-0.000234740601161172
0.665,0.0453226948073033,0.219045493384494,0.224887183574893,0.771491780447188,-0.0001965236642675,-0.000253781837544212
0.67,0.0464253155508018,0.222006084066257,0.228788087867528,0.788898602417802,-0.000197839225807335,-0.000272366366644106
0.675,0.0475427896312541,0.224987065402178,0.232776436544266,0.80646558015245,-0.000199246773656604,-0.000290627521696852
0.68,0.0486752225731263,0.227989868242454,0.236852970864007,0.824168866147841,-0.000200745607167023,-0.000308958299751659
0.685,0.0498227270866285,0.231015935216865,0.241018312323246,0.841984416574325,-0.000202337194191129,-0.00032779118529264
0.69,0.0509854231144219,0.234066715869872,0.245272961877633,0.859888072357536,-0.000204024756093564,-0.000347359939313015
0.695,0.0521634378541117,0.237143661836839,0.249617299567079,0.877855639574762,-0.00020581185797873,-0.000367558012312949
0.7,0.0533569057568438,0.240248222122268,0.254051584539155,0.89586296815094,-0.000207700691397101,-0.000387961460371619
0.705,0.0545659685025811,0.243381838488118,0.258575955461143,0.913886028720113,-0.000209690875510368,-0.000408004237539704
0.71,0.0557907749525203,0.246545940911217,0.2631904313131,0.931900988335118,-0.000211779350296139,-0.000427220946864819
0.715,0.0570314810788349,0.249741943047008,0.267894912558798,0.949884286071942,-0.000213961408115353,-0.00044544004092826
0.72,0.0582882498716494,0.252971237652713,0.272689182696166,0.967812709310186,-0.000216232362363088,-0.000462834994919103
0.725,0.0595612512230114,0.256235191968643,0.277572910191078,0.985663470711355,-0.000218589049562957,-0.000479809800409518
0.73,0.0608506617877639,0.259535143109438,0.282545650796146,1.00341428503144,-0.000221030446344102,-0.000496774868459873
0.735,0.0621566648215767,0.262872393552062,0.287606850250208,1.02104344432103,-0.00022355711285632,-0.000513921790612442
0.74,0.0634794499968434,0.266248206807357,0.292755847346706,1.03852989006612,-0.000226169740455996,-0.00053110532097823
0.745,0.0648192131975177,0.269663803326953,0.297991877353077,1.05585328140617,-0.000228867510726229,-0.000547888701818451
0.75,0.0661761562940811,0.273120356644476,0.303314075761297,1.07299405944745,-0.00023164705940911,-0.000563729760646024
0.755,0.0675504868996714,0.276618989704325,0.308721482352402,1.08993350844998,-0.000234502546956763,-0.000578217355685298
0.76,0.0689424181083238,0.28016077131331,0.31421304555914,1.1066538149669,-0.000237426789029497,-0.000591245023638388
0.765,0.0703521682155313,0.283746712673736,0.319787627123291,1.12313812562646,-0.000240412926727112,-0.000603038782743031
0.77,0.0717799604216717,0.287377763997833,0.325444007038561,1.13937060355817,-0.000243455819038902,-0.000614024429224071
0.775,0.0732260225189208,0.291054811257741,0.331180888768688,1.15533648255972,-0.000246552488592527,-0.00062460179041823
0.78,0.0746905865623365,0.294778673155277,0.336996904729369,1.17102211760078,-0.000249701436289065,-0.000634934292912684
0.785,0.0761738885265445,0.298550098387363,0.34289062201018,1.18641503039933,-0.0002529011576563,-0.000644854611105235
0.79,0.0776761679495739,0.302369763246828,0.348860548310633,1.20150394940826,-0.000256148589057663,-0.00065393155570361
0.795,0.0791976675655162,0.306238269544789,0.354905138062539,1.21627884444223,-0.000259438239271253,-0.000661664886712062
0.8,0.0807386329274935,0.31015614279898,0.36102279871386,1.23073095687239,-0.000262762426292561,-0.000667713662519988
0.805,0.082299312022088,0.314123830621009,0.367211897154895,1.24485282650524,-0.000266112507182559,-0.000672048180721448
0.81,0.0838799548761135,0.318141701259053,0.373470766272082,1.25863831587117,-0.000269480511659311,-0.000674953145539197
0.815,0.0854808131564741,0.32221004230016,0.379797711617014,1.27208263185272,-0.000272860400443136,-0.000676880967556605
0.82,0.0871021397640381,0.326329059583187,0.386191018175225,1.28518234380227,-0.000276248351214291,-0.000678227156963744
0.825,0.0887441884227594,0.330498876397936,0.392648957214148,1.2979353968898,-0.000279641951841288,-0.000679136267719329
0.83,0.0904072132656512,0.334719533035151,0.399169793183561,1.31034111960288,-0.000283038703595957,-0.000679431387136749
0.835,0.0920914684194483,0.33899098671132,0.405751790637886,1.32240022500006,-0.000286434566707149,-0.000678700343346414
0.84,0.0937972075897832,0.343313111840835,0.412393221149914,1.33411480617481,-0.000289823255913888,-0.000676496230054244
0.845,0.0955246836484612,0.347685700590432,0.419092370189557,1.34548832701486,-0.000293196628829309,-0.000672555135529966
0.85,0.0972741482240617,0.35210846364446,0.42584754394716,1.35652560944773,-0.00029654598225988,-0.000666926235748873
0.855,0.0990458512967883,0.356581031136768,0.432657076085993,1.36723281790927,-0.000299863636295435,-0.000659952392416721
0.86,0.100840040798394,0.361102953752641,0.439519334410176,1.37761744097805,-0.000303144052076719,-0.000652111124614214
0.865,0.102656962218141,0.365673704048409,0.446432727432006,1.38768826938191,-0.000306383953337618,-0.000643793598775701
0.87,0.104496858216012,0.370292678053774,0.453395710818422,1.39745536929249,-0.000309581415121543,-0.000635128125613805
0.875,0.106359968244781,0.374959197209713,0.460406793689882,1.40693005002684,-0.000312734362949575,-0.000625932382586442
0.88,0.10824652818265,0.379672510650925,0.467464544743016,1.41612482600664,-0.000315839218826843,-0.000615817508721903
0.885,0.11015676997806,0.384431797790012,0.474567598170459,1.42505337368853,-0.00031889035962631,-0.000604392129836466
0.89,0.112090921308016,0.389236171130957,0.481714659355465,1.43373048467277,-0.000321880638841377,-0.000591467782598129
0.895,0.114049205250943,0.394084679237572,0.488904510324303,1.44217201622918,-0.000324802732530388,-0.000577166964834772
0.9,0.116031839974626,0.398976309810925,0.496136014947187,1.45039484000664,-0.000327650655136452,-0.000561881941237638
0.905,0.118039038439823,0.403909992880245,0.503408123878177,1.45841678885131,-0.000330420724394291,-0.000546105604064531
0.91,0.120071008120192,0.408884604150729,0.51071987922298,1.46625660100991,-0.00033311152241383,-0.000530216232706578
0.915,0.122127950739487,0.413898968566274,0.518070418919006,1.47393386075082,-0.000335722883053193,-0.000514319891541895
0.92,0.124210062027141,0.418951864124964,0.52545898080904,1.48146893477266,-0.000338254403417294,-0.000498225321163509
0.925,0.126317531493658,0.424042025944949,0.532884906384712,1.48888290443957,-0.000340704202578587,-0.000481563879435748
0.93,0.128450542226776,0.429168150526359,0.540347644183689,1.4961974947494,-0.000343068532620538,-0.000463994273303511
0.935,0.130609270709301,0.434328900131096,0.54784675282587,1.50343500133711,-0.000345342422233417,-0.000445393727249777
0.94,0.132793886658938,0.439522907204814,0.55538190368287,1.51061821677515,-0.000347521043360243,-0.00042594383428692
0.945,0.135004552890274,0.44474877879904,0.562952883178208,1.51777035687139,-0.000349601144396365,-0.000406069614663285
0.95,0.137241425199039,0.45000510099861,0.570559594716401,1.52491498687855,-0.000351581849040305,-0.00038626167043495
0.955,0.139504652268137,0.455290443397508,0.578202060249054,1.53207594689693,-0.000353464465851272,-0.000366871884371988
0.96,0.141794375596758,0.460603363672805,0.585880421456317,1.53927727564198,-0.000355251399758043,-0.000347973670861416
0.965,0.144110729452452,0.465942412286713,0.593594940545694,1.54654313207684,-0.000356944686329871,-0.000329358740611879
0.97,0.146453840847051,0.471306137302517,0.601346000653321,1.55389771514677,-0.00035854486787257,-0.000310669287783763
0.975,0.148823829536859,0.476693089255967,0.609134105840786,1.56136518258928,-0.000360050743799864,-0.000291601042532288
0.98,0.151220808047151,0.482101826001442,0.616959880686876,1.5689695701647,-0.000361460111936473,-0.000272079608182894
0.985,0.153644881720688,0.487530917460542,0.624824069478863,1.57673471251304,-0.000362771138562388,-0.000252324987847202
0.99,0.156096148789655,0.492978950236962,0.632727535013701,1.58468416623937,-0.00036398369307397,-0.000232774023121527
0.995,0.158574700470334,0.498444532107427,0.640671257019984,1.59284113506495,-0.000365100005138252,-0.000213898714058074
1,0.161080621080026,0.50392629643208,0.648656330209393,1.60122839632073,-0.000366124330147449,-0.000196008248423471
1.005,0.163613988175907,0.509422906533211,0.65668396196232,1.60986822796856,-0.000367061787067485,-0.000179129887044816
1.01,0.166174872715728,0.514933060066176,0.664755469649586,1.61878233575247,-0.000367916927312137,-0.000163025314091381
1.015,0.168763339240542,0.52045549336239,0.672872277586963,1.62799178081559,-0.000368692730344785,-0.000147335105239407
1.02,0.171379446078559,0.525988985684169,0.681035913637624,1.63751690878594,-0.000369390488775135,-0.000131776682859547
1.025,0.174023245570187,0.531532363315022,0.689248005461442,1.64737728160506,-0.000370010630195005,-0.000116306237463291
1.03,0.17669478431291,0.537084503418691,0.697510276433671,1.65759161321058,-0.000370554083949044,-0.000101162764179407
1.035,0.179394103424788,0.542644337641474,0.705824541253322,1.66817770949753,-0.000371023512926058,-8.67750283166028e-05
1.04,0.182121238825378,0.548210855475315,0.714192701261105,1.67915241226686,-0.000371423822113661,-7.35769262724412e-05
1.045,0.184876221532941,0.55378310743,0.722616739485995,1.69053154635545,-0.000371761696512323,-6.18200410663397e-05
1.05,0.187659077977174,0.559360208063435,0.731098715433062,1.70232986913153,-0.000372044387001678,-5.14736012705673e-05
1.055,0.190469830326772,0.564941338892553,0.739640759624034,1.71456102197957,-0.000372278328034893,-4.22593765023874e-05
1.06,0.193308496831227,0.570525751163817,0.74824506790074,1.72723748412517,-0.000372468244633115,-3.3803831141102e-05
1.065,0.196175092175987,0.576112768425964,0.756913895505689,1.74037052975607,-0.000372617166203647,-2.58337433796528e-05
1.07,0.199069627849856,0.581701788833859,0.765649550958815,1.75397018962448,-0.000372727331233864,-1.83213062926916e-05
1.075,0.201992112523149,0.587292287127921,0.774454389754869,1.76804521805677,-0.000372801534024239,-1.15081164342369e-05
1.08,0.20494255243483,0.5928838162788,0.78333080791113,1.78260306554212,-0.000372844251088991,-5.79893801850982e-06
1.085,0.207920951787129,0.598476008822433,0.792281235390426,1.79764985648156,-0.0003728620088416,-1.57584875213647e-06
1.09,0.210927313146165,0.604068577941848,0.80130812942409,1.81319037115798,-0.000372862806564756,9.77695598540966e-07
1.095,0.213961637847468,0.609661318348082,0.810413967753327,1.82922803105407,-0.000372854867842975,1.95779174700279e-06
1.1,0.21702392640544,0.615254106983722,0.819601241804735,1.84576488712675,-0.000372845317324756,1.68829841707976e-06
1.105,0.220114178925881,0.620846903529341,0.828872449814994,1.86280161136641,-0.000372839409875307,5.61344223137413e-07
1.11,0.223232395520434,0.626439750661242,0.838230089923375,1.8803374925014,-0.000372840669451137,-1.15220775872107e-06
1.115,0.226378576721575,0.632032773997824,0.847676653255306,1.89837043689169,-0.000372851860244565,-3.43131543168084e-06
1.12,0.229552723896458,0.637626181695137,0.857214617024862,1.91689697526981,-0.000372876307613187,-6.51100763138315e-06
1.125,0.232754839657853,0.643220263689348,0.866846437685891,1.93591227536629,-0.000372918925261969,-1.07636433051465e-05
1.13,0.235984928270494,0.648815390628191,0.876574544159484,1.9554101597189,-0.000372986448572314,-1.65133080229321e-05
1.135,0.239242996051426,0.654412012552716,0.886401331161556,1.97538312764349,-0.000373086755584886,-2.38726259274567e-05
1.14,0.242529051763276,0.660010657387111,0.896329152648326,1.99582238040356,-0.000373227601165147,-3.26803006723849e-05
1.145,0.245843106999534,0.665611929260411,0.906360315394969,2.0167178491819,-0.000373415365212237,-4.25691385498575e-05
1.15,0.249185176561017,0.671216506644799,0.916497072721195,2.03805822610876,-0.000373654408671808,-5.3130828820961e-05
1.155,0.252555278822451,0.676825140262976,0.926741618381578,2.05983099913914,-0.000373947336993774,-6.40981777393567e-05
1.16,0.255953436087925,0.682438650714261,0.937096080641274,2.08202249161772,-0.00037429602943258,-7.54570702996708e-05
1.165,0.259379674933685,0.688057925790234,0.947562516562887,2.10461790701817,-0.000374702930690749,-8.74346614868219e-05
1.17,0.262834026536767,0.693683917493777,0.958142906529135,2.12760137862578,-0.000375171974538782,-0.000100370511031561
1.175,0.266316526988059,0.699317638811219,0.968839149025213,2.15095602333508,-0.000375708690279493,-0.000114532896366428
