"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n.off","rectifier.thyristor_p.off","rootMeanSquareVoltage.mean.y"
0,0,0,0,0,0,0,0,0,1,1,0
1.02318670716808e-15,8.83055956771236e-34,8.83055965887908e-41,8.83057724604537e-34,2.20764067351767e-45,0,0,0,0,1,1,0
1.02318670716808e-15,8.83055956771236e-34,8.83055965887908e-41,8.83057724604537e-34,2.20764067351767e-45,0,0,0,1.02318670716808e-15,1,1,0
0.0001,-3.75390349980806e-21,-3.44573919402191e-26,-3.75459264764686e-21,-1.8055248225943e-29,0,0,0,1.02318670716808e-15,1,1,0
0.0002,3.76895296574155e-20,3.83496216928183e-24,3.77662289008012e-20,-1.71448869598196e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0003,4.67720878371149e-20,9.2529780728987e-24,4.6957147398573e-20,-3.51665622879783e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0004,5.41894752748554e-20,1.47423907810193e-23,5.44843230904759e-20,-5.33068158715074e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0005,6.12872846881944e-20,2.28504408449356e-23,6.17442935050932e-20,-5.53573809368334e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0006,6.83515472371057e-20,3.12333754930607e-23,6.89762147469671e-20,-5.57189731749039e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0007,7.54158097860171e-20,3.96163101411857e-23,7.6208135988841e-20,-5.60805654129743e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0008,8.24800723349285e-20,4.79992447893108e-23,8.34400572307148e-20,-5.64421576510448e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0009,8.94027238294744e-20,6.09478901610539e-23,9.06216816326956e-20,-5.68012350737161e-28,0,0,0,1.02318670716808e-15,1,1,0
0.001,9.62919418118189e-20,7.49744721802579e-23,9.77914312554242e-20,-5.71597187637037e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0011,1.03181159794163e-19,8.90010541994618e-23,1.04961180878153e-19,-5.75182024536914e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0012,1.10070377776508e-19,1.03027636218666e-22,1.12130930500881e-19,-5.78766861436791e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0013,1.16959595758852e-19,1.1705421823787e-22,1.1930068012361e-19,-5.82351698336668e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0014,1.23848813741197e-19,1.31080800257074e-22,1.26470429746338e-19,-5.85936535236545e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0015,1.30738031723541e-19,1.45107382276278e-22,1.33640179369067e-19,-5.89521372136422e-28,0,0,0,1.02318670716808e-15,1,1,0
0.0016,1.37627249705886e-19,1.59133964295482e-22,1.40809928991796e-19,-5.93106209036298e-28,0,0,0,1.02318670716808e-15,1,1,0
0.00166666666667025,1.42194771670611e-19,1.71645413077912e-22,1.45627679932169e-19,-5.95515059031662e-28,0,0,0,1.02318670716808e-15,1,1,0
0.00166666666667025,1.42194771670611e-19,1.71645413077912e-22,1.45627679932169e-19,-5.95515059031662e-28,0,0,0,1.02318670716808e-15,1,0,0
0.0017,0.00261532031134584,4.34684786570502e-08,0.00261618968091898,0.205339403586105,0,0,0,1.02318670716808e-15,1,0,0
0.0018,0.0107298776545391,7.07389268278483e-07,0.0107440254399047,0.866100965524916,0,0,0,1.02318670716808e-15,1,0,0
0.0019,0.0192404119907196,2.20264138955066e-06,0.0192844648185106,1.5956309887253,0,0,0,1.02318670716808e-15,1,0,0
0.002,0.0281377121742599,4.56836369302077e-06,0.0282290794481203,2.39582544894236,0,0,0,1.02318670716808e-15,1,0,0
