"time","SourceP1.ports[1].m_flow","SourceP1.ports[1].p","SourceP1.ports[1].h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","SinkP1.ports[1].m_flow","SinkP1.ports[1].p","SinkP1.ports[1].h_outflow","Opening.y","downstreamPressure.y"
0.00202,-0.0290957350012639,1000000,3264385.32408016,-0.0290957350012639,995466.566929751,3264385.32408016,1,0.0290957350012639,995466.566929751,3264457.51179887,1,995466.566929751
0.002222,-0.0303093459611298,1000000,3264385.32408016,-0.0303093459611298,995077.934077303,3264385.32408016,1,0.0303093459611298,995077.934077303,3264463.69972664,1,995077.934077303
0.002424,-0.0314768755062243,1000000,3264385.32408016,-0.0314768755062243,994688.664802845,3264385.32408016,1,0.0314768755062243,994688.664802845,3264469.89771918,1,994688.664802845
0.002626,-0.0326032675583661,1000000,3264385.32408016,-0.0326032675583661,994298.759733441,3264385.32408016,1,0.0326032675583661,994298.759733441,3264476.10576619,1,994298.759733441
0.002828,-0.0336926414400671,1000000,3264385.32408016,-0.0336926414400671,993908.219497181,3264385.32408016,1,0.0336926414400671,993908.219497181,3264482.32385732,1,993908.219497181
0.00303,-0.0347484723387165,1000000,3264385.32408016,-0.0347484723387165,993517.044723176,3264385.32408016,1,0.0347484723387165,993517.044723176,3264488.55198223,1,993517.044723176
0.003232,-0.0357737239678939,1000000,3264385.32408016,-0.0357737239678939,993125.236041561,3264385.32408016,1,0.0357737239678939,993125.236041561,3264494.79013055,1,993125.236041561
0.003434,-0.0367709480463212,1000000,3264385.32408016,-0.0367709480463212,992732.794083492,3264385.32408016,1,0.0367709480463212,992732.794083492,3264501.0382919,1,992732.794083492
0.003636,-0.0377423602071047,1000000,3264385.32408016,-0.0377423602071047,992339.719481144,3264385.32408016,1,0.0377423602071047,992339.719481144,3264507.29645587,1,992339.719481144
0.003838,-0.038689898822719,1000000,3264385.32408016,-0.038689898822719,991946.012867713,3264385.32408016,1,0.038689898822719,991946.012867713,3264513.56461206,1,991946.012867713
0.00404,-0.0396152712222018,1000000,3264385.32408016,-0.0396152712222018,991551.674877412,3264385.32408016,1,0.0396152712222018,991551.674877412,3264519.84275002,1,991551.674877412
0.004242,-0.0405199904535707,1000000,3264385.32408016,-0.0405199904535707,991156.70614547,3264385.32408016,1,0.0405199904535707,991156.70614547,3264526.13085932,1,991156.70614547
0.004444,-0.0414054048529755,1000000,3264385.32408016,-0.0414054048529755,990761.107308133,3264385.32408016,1,0.0414054048529755,990761.107308133,3264532.42892948,1,990761.107308133
0.004646,-0.0422727220693282,1000000,3264385.32408016,-0.0422727220693282,990364.879002664,3264385.32408016,1,0.0422727220693282,990364.879002664,3264538.73695003,1,990364.879002664
0.004848,-0.0431230287643781,1000000,3264385.32408016,-0.0431230287643781,989968.021867336,3264385.32408016,1,0.0431230287643781,989968.021867336,3264545.05491046,1,989968.021867336
0.00505,-0.0439573069030963,1000000,3264385.32408016,-0.0439573069030963,989570.536541438,3264385.32408016,1,0.0439573069030963,989570.536541438,3264551.38280028,1,989570.536541438
0.005252,-0.0447764473289861,1000000,3264385.32408016,-0.0447764473289861,989172.42366527,3264385.32408016,1,0.0447764473289861,989172.42366527,3264557.72060894,1,989172.42366527
0.005454,-0.0455812611576323,1000000,3264385.32408016,-0.0455812611576323,988773.683880142,3264385.32408016,1,0.0455812611576323,988773.683880142,3264564.0683259,1,988773.683880142
0.005656,-0.0463724894022786,1000000,3264385.32408016,-0.0463724894022786,988374.317828377,3264385.32408016,1,0.0463724894022786,988374.317828377,3264570.4259406,1,988374.317828377
0.005858,-0.0471508111555494,1000000,3264385.32408016,-0.0471508111555494,987974.326153303,3264385.32408016,1,0.0471508111555494,987974.326153303,3264576.79344246,1,987974.326153303
0.00606,-0.047916850583477,1000000,3264385.32408016,-0.047916850583477,987573.709499257,3264385.32408016,1,0.047916850583477,987573.709499257,3264583.17082089,1,987573.709499257
0.006262,-0.048671182935961,1000000,3264385.32408016,-0.048671182935961,987172.468511585,3264385.32408016,1,0.048671182935961,987172.468511585,3264589.55806528,1,987172.468511585
0.006464,-0.0494143397375826,1000000,3264385.32408016,-0.0494143397375826,986770.603836636,3264385.32408016,1,0.0494143397375826,986770.603836636,3264595.955165,1,986770.603836636
0.006666,-0.0501468132913502,1000000,3264385.32408016,-0.0501468132913502,986368.116121764,3264385.32408016,1,0.0501468132913502,986368.116121764,3264602.36210941,1,986368.116121764
0.006868,-0.0508690606033485,1000000,3264385.32408016,-0.0508690606033485,985965.006015327,3264385.32408016,1,0.0508690606033485,985965.006015327,3264608.77888786,1,985965.006015327
0.00707,-0.051581506816754,1000000,3264385.32408016,-0.051581506816754,985561.274166688,3264385.32408016,1,0.051581506816754,985561.274166688,3264615.20548967,1,985561.274166688
0.007272,-0.0522845482281488,1000000,3264385.32408016,-0.0522845482281488,985156.921226207,3264385.32408016,1,0.0522845482281488,985156.921226207,3264621.64190414,1,985156.921226207
