"time","cp[1]","cp[2]","eta[1]","eta[2]","lambda[1]","lambda[2]","rho[1]","rho[2]","Nu[1]","Nu[2]","m_flow_1[1]","m_flow_1[2]","m_flow_2[1]","m_flow_2[2]","m_flow_3[1]","m_flow_3[2]","kc_1[1]","kc_1[2]","kc_2[1]","kc_2[2]","kc_3[1]","kc_3[2]","Re_1[1]","Re_1[2]","Re_2[1]","Re_2[2]","Re_3[1]","Re_3[2]","input_Nu.y"
0,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,100,100,0.0143011999703919,0.250793802726718,0.0139068892478831,0.294981770114543,0.0168083738470237,0.351189191205798,8.17738097606158,190.508466880999,8.17738097606158,190.508466880999,8.17738097606158,190.508466880999,9982.92397997169,3188.10490421492,9707.67617031637,3749.82482713471,11733.0516802209,4464.33672051498,100
0.000202,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,100.707,100.707,0.0144276983227015,0.253012148241786,0.0140298998049868,0.29759097129753,0.0169487871826039,0.353510386022269,8.23519505956234,191.855361741847,8.23519505956234,191.855361741847,8.23519505956234,191.855361741847,10071.2259013009,3216.3046369792,9793.54344319155,3782.99313909906,11831.0669277367,4493.84387937445,100.707
0.000404,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,101.414,101.414,0.0145544188877365,0.255234390602887,0.0141531264479971,0.300204755921289,0.0170894335589269,0.355833563907496,8.29300914306309,193.202256602696,8.29300914306309,193.202256602696,8.29300914306309,193.202256602696,10159.6829377776,3244.55390666909,9879.56155440078,3816.21971601989,11929.244848876,4523.37624711532,101.414
0.000606,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,102.121,102.121,0.0146813605026103,0.257460509417,0.0142765680460905,0.302823099999702,0.0172303118233184,0.358158715272358,8.35082322656385,194.549151463545,8.35082322656385,194.549151463545,8.35082322656385,194.549151463545,10248.2942776515,3272.85245404736,9965.72971457499,3849.50425298434,12027.5846390169,4552.93370184013,102.121
0.000808,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,102.828,102.828,0.0148085220185382,0.259690484538394,0.0144002234821562,0.305445979837515,0.0173714208363206,0.360485830628045,8.40863731006461,195.896046324393,8.40863731006461,195.896046324393,8.40863731006461,195.896046324393,10337.0591190155,3301.20002302036,10052.0471439173,3882.84644877699,12126.0855027631,4582.5161229266,102.828
0.00101,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,103.535,103.535,0.0149359023005702,0.261924296063954,0.014524091652537,0.308073372024832,0.0175127594714554,0.362814900584451,8.46645139356536,197.242941185242,8.46645139356536,197.242941185242,8.46645139356536,197.242941185242,10425.97666962,3329.59636057854,10138.5130720219,3916.24600580994,12224.7466537786,4612.12339100719,103.535
0.001212,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,104.242,104.242,0.0150635002273306,0.264161924328613,0.0146481714667757,0.310705253431754,0.0176543266149931,0.365145915848605,8.52426547706612,198.589836046091,8.52426547706612,198.589836046091,8.52426547706612,198.589836046091,10515.046146691,3358.04121673849,10225.1267376974,3949.70263005461,12323.567314627,4641.75538794911,104.242
0.001414,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,104.949,104.949,0.0151913146907653,0.266403349900916,0.0147724618473692,0.313341601203148,0.0177961211657279,0.367478867223128,8.58207956056687,199.936730906939,8.58207956056687,199.936730906939,8.58207956056687,199.936730906939,10604.2667767536,3386.53434448647,10311.8873887949,3983.21603097526,12422.5467166136,4671.41199683475,104.949
0.001616,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,105.656,105.656,0.0153193445958942,0.268648553578684,0.0148969617295282,0.315982392753557,0.0179381420347575,0.369813745604727,8.63989364406763,201.283625767788,8.63989364406763,201.283625767788,8.63989364406763,201.283625767788,10693.6377954591,3415.07549972328,10398.7942820403,4016.78592146432,12521.6840996323,4701.09310194257,105.656
0.001818,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,106.363,106.363,0.0154475888605708,0.270897516384793,0.0150216700609427,0.318627605762232,0.0180803881452686,0.372150541982722,8.69770772756838,202.630520628637,8.69770772756838,202.630520628637,8.69770772756838,202.630520628637,10783.1584474173,3443.66444121066,10485.8466828709,4050.41201777914,12620.9787120158,4730.79858872829,106.363
0.00202,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,107.07,107.07,0.0155760464152471,0.273150219563054,0.0151465858015544,0.321277218168285,0.0182228584323272,0.374489247437603,8.75552181106914,203.977415489485,8.75552181106914,203.977415489485,8.75552181106914,203.977415489485,10872.8279860323,3472.3009305189,10573.0438652759,4084.0940394805,12720.429810389,4760.52834380658,107.07
0.002222,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,107.777,107.777,0.0157047162027449,0.275406644574201,0.0152717079233334,0.323931208165974,0.0183655518426742,0.376829853139614,8.81333589456989,205.324310350334,8.81333589456989,205.324310350334,8.81333589456989,205.324310350334,10962.6456733431,3500.98473197579,10660.3851116411,4117.83170937256,12820.0366595266,4790.2822549331,107.777
0.002424,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,108.484,108.484,0.0158335971780323,0.277666773091974,0.0153970354100612,0.326589554200088,0.0185084673345253,0.379172350347372,8.87114997807065,206.671205211183,8.87114997807065,206.671205211183,8.87114997807065,206.671205211183,11052.6107798672,3529.71561261688,10747.8697125973,4151.62475344428,12919.798532213,4820.06021098691,108.484
0.002626,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,109.191,109.191,0.0159626883080058,0.279930586999295,0.0155225672571189,0.329252234961458,0.0186516038773758,0.381516730406512,8.9289640615714,208.018100072031,8.9289640615714,208.018100072031,8.9289640615714,208.018100072031,11142.7225844488,3558.49334213687,10835.4969668723,4185.47290081232,13019.7147091067,4849.86210195322,109.191
0.002828,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,109.898,109.898,0.016091988571278,0.282198068384543,0.0156483024712807,0.331919229382574,0.0187949604518101,0.383862984748357,8.98677814507216,209.36499493288,8.98677814507216,209.36499493288,8.98677814507216,209.36499493288,11232.9803741104,3587.31769284224,10923.2661811467,4219.37588366528,13119.7844786064,4879.68781890654,109.898
0.00303,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,110.605,110.605,0.0162214969579696,0.284469199537918,0.0157742400705117,0.334590516633299,0.018938536049315,0.386211104888622,9.04459222857291,210.711889793729,9.04459222857291,210.711889793729,9.04459222857291,210.711889793729,11323.3834439079,3616.18843960499,11011.1766699131,4253.33343720931,13220.0071367216,4909.53725399414,110.605
0.003232,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,111.312,111.312,0.0163512124695077,0.286743962947886,0.0159003790837712,0.337266076116701,0.0190823296720976,0.388561082426135,9.10240631207367,212.058784654577,9.10240631207367,212.058784654577,9.10240631207367,212.058784654577,11413.9310967894,3645.10535981752,11099.2277553385,4287.34529961505,13320.3819869451,4939.41030041988,111.312
0.003434,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,112.019,112.019,0.0164811341184274,0.289022341297714,0.0160267185508208,0.339945887464972,0.0192263403329076,0.390912909041598,9.16022039557443,213.405679515426,9.16022039557443,213.405679515426,9.16022039557443,213.405679515426,11504.6226434571,3674.06823334857,11187.4187671303,4321.41121196577,13420.9083401286,4969.30685242834,112.019
0.003636,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,112.726,112.726,0.0166112609281795,0.29130431746209,0.0161532575220364,0.342629930535447,0.0193705670548632,0.393266576496354,9.21803447907518,214.752574376275,9.21803447907518,214.752574376275,9.21803447907518,214.752574376275,11595.4574022326,3703.07684250019,11275.7490424054,4355.5309182068,13521.5855143618,4999.22680528928,112.726
0.003838,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,113.433,113.433,0.0167415919329414,0.293589874503815,0.0162799950582251,0.345318185406722,0.0195150088712807,0.395622076631197,9.27584856257594,216.099469237123,9.27584856257594,216.099469237123,9.27584856257594,216.099469237123,11686.4346989255,3732.13097196576,11364.2179255621,4389.70416509612,13622.4128348531,5029.1700552824,113.433
0.00404,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,114.14,114.14,0.0168721261774338,0.295878995670576,0.0164069302304464,0.348010632374855,0.0196596648255086,0.397979401365195,9.33366264607669,217.446364097972,9.33366264607669,217.446364097972,9.33366264607669,217.446364097972,11777.5538667051,3761.23040878895,11452.8247681552,4423.93070215611,13723.3896338139,5059.13649968244,114.14
0.004242,1007,4189,1.824e-05,0.0010016,0.02569,0.5985,1.188,998.21,114.847,114.847,0.0170028627167405,0.298171664391797,0.016534062119837,0.350707251949658,0.0198045339707648,0.400338542694539,9.39147672957745,218.793258958821,9.39147672957745,218.793258958821,9.39147672957745,218.793258958821,11868.8142459743,3790.37494232366,11541.5689287742,4458.21028162642,13824.5152503447,5089.12603674455,114.847
