"time","FF.RS1.TD1.x","FF.RS2.TD1.x"
6.95,3,3
7,3,3
7.05,3,3
7.1,3,3
7.15,3,3
7.2,3,3
7.25,3,3
7.3,3,3
7.35,3,3
7.4,3,3
7.45,3,3
7.5,3,3
7.55,3,3
7.6,3,3
7.65,3,3
7.7,3,3
7.75,3,3
7.8,3,3
7.85,3,3
7.9,3,3
7.95,3,3
8,3,3
8.05,3,3
8.1,3,3
8.15,3,3
8.2,3,3
8.25,3,3
8.3,3,3
8.35,3,3
8.4,3,3
8.45,3,3
8.5,3,3
8.55,3,3
8.6,3,3
8.65,3,3
8.7,3,3
8.75,3,3
8.8,3,3
8.85,3,3
8.9,3,3
8.95,3,3
9,3,3
9.05,3,3
9.1,3,3
9.15,3,3
9.2,3,3
9.25,3,3
9.3,3,3
9.35,3,3
9.4,3,3
9.45,3,3
9.5,3,3
9.55,3,3
9.6,3,3
9.65,3,3
9.7,3,3
9.75,3,3
9.8,3,3
9.85,3,3
9.9,3,3
9.95,3,3
10,3,3
10,3,3
10.05,3,3
10.1,3,3
10.15,3,3
10.2,3,3
10.25,3,3
10.3,3,3
10.35,3,3
10.4,3,3
10.45,3,3
10.5,3,3
10.55,3,3
10.6,3,3
10.65,3,3
10.7,3,3
10.75,3,3
10.8,3,3
10.85,3,3
10.9,3,3
10.95,3,3
11,3,3
11.05,3,3
11.1,3,3
11.15,3,3
11.2,3,3
11.25,3,3
11.3,3,3
11.35,3,3
11.4,3,3
11.45,3,3
11.5,3,3
11.55,3,3
11.6,3,3
11.65,3,3
11.7,3,3
11.75,3,3
11.8,3,3
11.85,3,3
11.9,3,3
11.95,3,3
12,3,3
12.05,3,3
12.1,3,3
12.15,3,3
12.2,3,3
12.25,3,3
12.3,3,3
12.35,3,3
12.4,3,3
12.45,3,3
12.5,3,3
12.55,3,3
12.6,3,3
12.65,3,3
12.7,3,3
12.75,3,3
12.8,3,3
12.85,3,3
12.9,3,3
12.95,3,3
13,3,3
13.05,3,3
13.1,3,3
13.15,3,3
13.2,3,3
13.25,3,3
13.3,3,3
13.35,3,3
13.4,3,3
13.45,3,3
13.5,3,3
13.55,3,3
13.6,3,3
13.65,3,3
13.7,3,3
13.75,3,3
13.8,3,3
13.85,3,3
13.9,3,3
13.95,3,3
14,3,3
14.05,3,3
14.1,3,3
14.15,3,3
14.2,3,3
14.25,3,3
14.3,3,3
14.35,3,3
14.4,3,3
14.45,3,3
14.5,3,3
14.55,3,3
14.6,3,3
14.65,3,3
14.7,3,3
14.75,3,3
14.8,3,3
14.85,3,3
14.9,3,3
14.95,3,3
15,3,3
15,3,3
15.05,3,3
15.1,3,3
15.15,3,3
15.2,3,3
15.25,3,3
15.3,3,3
15.35,3,3
15.4,3,3
15.45,3,3
15.5,3,3
15.55,3,3
15.6,3,3
15.65,3,3
15.7,3,3
15.75,3,3
15.8,3,3
15.85,3,3
15.9,3,3
15.95,3,3
16,3,3
16.05,3,3
16.1,3,3
16.15,3,3
16.2,3,3
16.25,3,3
16.3,3,3
16.35,3,3
16.4,3,3
16.45,3,3
16.5,3,3
16.55,3,3
16.6,3,3
16.65,3,3
16.7,3,3
16.75,3,3
16.8,3,3
16.85,3,3
16.9,3,3
16.95,3,3
17,3,3
17.05,3,3
17.1,3,3
17.15,3,3
17.2,3,3
17.25,3,3
17.3,3,3
17.35,3,3
17.4,3,3
17.45,3,3
17.5,3,3
17.55,3,3
17.6,3,3
17.65,3,3
17.7,3,3
17.75,3,3
17.8,3,3
17.85,3,3
17.9,3,3
17.95,3,3
18,3,3
18.05,3,3
18.1,3,3
18.15,3,3
18.2,3,3
18.25,3,3
18.3,3,3
18.35,3,3
18.4,3,3
18.45,3,3
18.5,3,3
18.55,3,3
18.6,3,3
18.65,3,3
18.7,3,3
18.75,3,3
18.8,3,3
18.85,3,3
18.9,3,3
18.95,3,3
19,3,3
19.05,3,3
19.1,3,3
19.15,3,3
19.2,3,3
19.25,3,3
19.3,3,3
19.35,3,3
19.4,3,3
19.45,3,3
19.5,3,3
19.55,3,3
19.6,3,3
19.65,3,3
19.7,3,3
19.75,3,3
19.8,3,3
19.85,3,3
19.9,3,3
19.95,3,3
20,3,3
20,3,3
20.05,3,3
20.1,3,3
20.15,3,3
20.2,3,3
20.25,3,3
20.3,3,3
20.35,3,3
20.4,3,3
20.45,3,3
20.5,3,3
20.55,3,3
20.6,3,3
20.65,3,3
20.7,3,3
20.75,3,3
20.8,3,3
20.85,3,3
20.9,3,3
20.95,3,3
21,3,3
21.05,3,3
21.1,3,3
21.15,3,3
21.2,3,3
21.25,3,3
21.3,3,3
21.35,3,3
21.4,3,3
21.45,3,3
21.5,3,3
21.55,3,3
21.6,3,3
21.65,3,3
21.7,3,3
21.75,3,3
21.8,3,3
21.85,3,3
21.9,3,3
21.95,3,3
22,3,3
22,3,4
22.001000000011,3,4
22.001000000011,3,4
22.05,3,4
22.1,3,4
22.15,3,4
22.2,3,4
22.25,3,4
22.3,3,4
22.35,3,4
22.4,3,4
22.45,3,4
22.5,3,4
22.55,3,4
22.6,3,4
22.65,3,4
22.7,3,4
22.75,3,4
22.8,3,4
22.85,3,4
22.9,3,4
22.95,3,4
23,3,4
23.05,3,4
23.1,3,4
23.15,3,4
23.2,3,4
23.25,3,4
23.3,3,4
23.35,3,4
23.4,3,4
23.45,3,4
23.5,3,4
23.55,3,4
23.6,3,4
23.65,3,4
23.7,3,4
23.75,3,4
23.8,3,4
23.85,3,4
23.9,3,4
23.95,3,4
24,3,4
24.05,3,4
24.1,3,4
24.15,3,4
24.2,3,4
24.25,3,4
24.3,3,4
24.35,3,4
24.4,3,4
24.45,3,4
24.5,3,4
24.55,3,4
24.6,3,4
24.65,3,4
24.7,3,4
24.75,3,4
24.8,3,4
24.85,3,4
24.9,3,4
24.95,3,4
25,3,4
25,4,4
25.0010000000125,4,4
25.0010000000125,4,4
25.05,4,4
25.1,4,4
25.15,4,4
25.2,4,4
25.25,4,4
25.3,4,4
25.35,4,4
25.4,4,4
25.45,4,4
25.5,4,4
25.55,4,4
25.6,4,4
25.65,4,4
25.7,4,4
25.75,4,4
25.8,4,4
25.85,4,4
25.9,4,4
25.95,4,4
26,4,4
26.05,4,4
26.1,4,4
26.15,4,4
26.2,4,4
26.25,4,4
26.3,4,4
26.35,4,4
26.4,4,4
26.45,4,4
26.5,4,4
26.55,4,4
26.6,4,4
26.65,4,4
26.7,4,4
26.75,4,4
26.8,4,4
26.85,4,4
26.9,4,4
26.95,4,4
27,4,4
27.05,4,4
27.1,4,4
27.15,4,4
27.2,4,4
27.25,4,4
27.3,4,4
27.35,4,4
27.4,4,4
27.45,4,4
27.5,4,4
27.55,4,4
27.6,4,4
27.65,4,4
27.7,4,4
27.75,4,4
27.8,4,4
27.85,4,4
27.9,4,4
27.95,4,4
28,4,4
28.05,4,4
28.1,4,4
28.15,4,4
28.2,4,4
28.25,4,4
28.3,4,4
28.35,4,4
28.4,4,4
28.45,4,4
28.5,4,4
28.55,4,4
28.6,4,4
28.65,4,4
28.7,4,4
28.75,4,4
28.8,4,4
28.85,4,4
28.9,4,4
28.95,4,4
29,4,4
29.05,4,4
29.1,4,4
29.15,4,4
29.2,4,4
29.25,4,4
29.3,4,4
29.35,4,4
29.4,4,4
29.45,4,4
29.5,4,4
29.55,4,4
29.6,4,4
29.65,4,4
29.7,4,4
29.75,4,4
29.8,4,4
29.85,4,4
29.9,4,4
29.95,4,4
30,4,4
30,4,4
30.05,4,4
30.1,4,4
30.15,4,4
30.2,4,4
30.25,4,4
30.3,4,4
30.35,4,4
30.4,4,4
30.45,4,4
30.5,4,4
30.55,4,4
30.6,4,4
30.65,4,4
30.7,4,4
30.75,4,4
30.8,4,4
30.85,4,4
30.9,4,4
30.95,4,4
31,4,4
31.05,4,4
31.1,4,4
31.15,4,4
31.2,4,4
31.25,4,4
31.3,4,4
31.35,4,4
31.4,4,4
31.45,4,4
31.5,4,4
31.55,4,4
31.6,4,4
31.65,4,4
31.7,4,4
31.75,4,4
31.8,4,4
31.85,4,4
31.9,4,4
31.95,4,4
32,4,4
32.05,4,4
32.1,4,4
32.15,4,4
32.2,4,4
32.25,4,4
32.3,4,4
32.35,4,4
32.4,4,4
32.45,4,4
32.5,4,4
32.55,4,4
32.6,4,4
32.65,4,4
32.7,4,4
32.75,4,4
32.8,4,4
32.85,4,4
32.9,4,4
32.95,4,4
33,4,4
33.05,4,4
33.1,4,4
33.15,4,4
33.2,4,4
33.25,4,4
33.3,4,4
33.35,4,4
33.4,4,4
33.45,4,4
33.5,4,4
33.55,4,4
33.6,4,4
33.65,4,4
33.7,4,4
33.75,4,4
33.8,4,4
33.85,4,4
33.9,4,4
33.95,4,4
34,4,4
34.05,4,4
34.1,4,4
34.15,4,4
34.2,4,4
34.25,4,4
34.3,4,4
34.35,4,4
34.4,4,4
34.45,4,4
34.5,4,4
34.55,4,4
34.6,4,4
34.65,4,4
34.7,4,4
34.75,4,4
34.8,4,4
34.85,4,4
34.9,4,4
34.95,4,4
35,4,4
35,4,4
35.05,4,4
35.1,4,4
35.15,4,4
35.2,4,4
35.25,4,4
35.3,4,4
35.35,4,4
35.4,4,4
35.45,4,4
35.5,4,4
35.55,4,4
35.6,4,4
35.65,4,4
35.7,4,4
35.75,4,4
35.8,4,4
35.85,4,4
35.9,4,4
35.95,4,4
36,4,4
36.05,4,4
36.1,4,4
36.15,4,4
36.2,4,4
36.25,4,4
36.3,4,4
36.35,4,4
36.4,4,4
36.45,4,4
36.5,4,4
36.55,4,4
36.6,4,4
36.65,4,4
36.7,4,4
36.75,4,4
36.8,4,4
36.85,4,4
36.9,4,4
36.95,4,4
37,4,4
37.05,4,4
37.1,4,4
37.15,4,4
37.2,4,4
37.25,4,4
37.3,4,4
37.35,4,4
37.4,4,4
37.45,4,4
37.5,4,4
37.55,4,4
37.6,4,4
37.65,4,4
37.7,4,4
37.75,4,4
37.8,4,4
37.85,4,4
37.9,4,4
37.95,4,4
38,4,4
38.05,4,4
38.1,4,4
38.15,4,4
38.2,4,4
38.25,4,4
38.3,4,4
38.35,4,4
38.4,4,4
38.45,4,4
38.5,4,4
38.55,4,4
38.6,4,4
38.65,4,4
38.7,4,4
38.75,4,4
38.8,4,4
38.85,4,4
38.9,4,4
38.95,4,4
39,4,4
39.05,4,4
39.1,4,4
39.15,4,4
39.2,4,4
39.25,4,4
39.3,4,4
39.35,4,4
39.4,4,4
39.45,4,4
39.5,4,4
39.55,4,4
39.6,4,4
39.65,4,4
39.7,4,4
39.75,4,4
39.8,4,4
39.85,4,4
39.9,4,4
39.95,4,4
40,4,4
40,4,4
40.05,4,4
40.1,4,4
40.15,4,4
40.2,4,4
40.25,4,4
40.3,4,4
40.35,4,4
40.4,4,4
40.45,4,4
40.5,4,4
40.55,4,4
40.6,4,4
40.65,4,4
40.7,4,4
40.75,4,4
40.8,4,4
40.85,4,4
40.9,4,4
40.95,4,4
41,4,4
41.05,4,4
41.1,4,4
41.15,4,4
41.2,4,4
41.25,4,4
41.3,4,4
41.35,4,4
41.4,4,4
41.45,4,4
41.5,4,4
41.55,4,4
41.6,4,4
41.65,4,4
41.7,4,4
41.75,4,4
41.8,4,4
41.85,4,4
41.9,4,4
41.95,4,4
42,4,4
42.05,4,4
42.1,4,4
42.15,4,4
42.2,4,4
42.25,4,4
42.3,4,4
42.35,4,4
42.4,4,4
42.45,4,4
42.5,4,4
42.55,4,4
42.6,4,4
42.65,4,4
42.7,4,4
42.75,4,4
42.8,4,4
42.85,4,4
42.9,4,4
42.95,4,4
43,4,4
43.05,4,4
43.1,4,4
43.15,4,4
43.2,4,4
43.25,4,4
43.3,4,4
43.35,4,4
43.4,4,4
43.45,4,4
43.5,4,4
43.55,4,4
43.6,4,4
43.65,4,4
43.7,4,4
43.75,4,4
43.8,4,4
43.85,4,4
43.9,4,4
43.95,4,4
44,4,4
44.05,4,4
44.1,4,4
44.15,4,4
44.2,4,4
44.25,4,4
44.3,4,4
44.35,4,4
44.4,4,4
44.45,4,4
44.5,4,4
44.55,4,4
44.6,4,4
44.65,4,4
44.7,4,4
44.75,4,4
44.8,4,4
44.85,4,4
44.9,4,4
44.95,4,4
45,4,4
45,4,4
45.05,4,4
45.1,4,4
45.15,4,4
45.2,4,4
45.25,4,4
45.3,4,4
45.35,4,4
45.4,4,4
45.45,4,4
45.5,4,4
45.55,4,4
45.6,4,4
45.65,4,4
45.7,4,4
45.75,4,4
45.8,4,4
45.85,4,4
45.9,4,4
45.95,4,4
46,4,4
46.05,4,4
46.1,4,4
46.15,4,4
46.2,4,4
46.25,4,4
46.3,4,4
46.35,4,4
46.4,4,4
46.45,4,4
46.5,4,4
46.55,4,4
46.6,4,4
46.65,4,4
46.7,4,4
46.75,4,4
46.8,4,4
46.85,4,4
46.9,4,4
46.95,4,4
47,4,4
47.05,4,4
47.1,4,4
47.15,4,4
47.2,4,4
47.25,4,4
47.3,4,4
47.35,4,4
47.4,4,4
47.45,4,4
47.5,4,4
47.55,4,4
47.6,4,4
47.65,4,4
47.7,4,4
47.75,4,4
47.8,4,4
47.85,4,4
47.9,4,4
47.95,4,4
48,4,4
48.05,4,4
48.1,4,4
48.15,4,4
48.2,4,4
48.25,4,4
48.3,4,4
48.35,4,4
48.4,4,4
48.45,4,4
48.5,4,4
48.55,4,4
48.6,4,4
48.65,4,4
48.7,4,4
48.75,4,4
48.8,4,4
48.85,4,4
48.9,4,4
48.95,4,4
49,4,4
49.05,4,4
49.1,4,4
49.15,4,4
49.2,4,4
49.25,4,4
49.3,4,4
49.35,4,4
49.4,4,4
49.45,4,4
49.5,4,4
49.55,4,4
49.6,4,4
49.65,4,4
49.7,4,4
49.75,4,4
49.8,4,4
49.85,4,4
49.9,4,4
49.95,4,4
50,4,4
50,4,3
50.001000000025,4,3
50.001000000025,4,3
50.05,4,3
50.1,4,3
50.15,4,3
50.2,4,3
50.25,4,3
50.3,4,3
50.35,4,3
50.4,4,3
50.45,4,3
50.5,4,3
50.55,4,3
50.6,4,3
50.65,4,3
50.7,4,3
50.75,4,3
50.8,4,3
50.85,4,3
50.9,4,3
50.95,4,3
51,4,3
51.05,4,3
51.1,4,3
51.15,4,3
51.2,4,3
51.25,4,3
51.3,4,3
51.35,4,3
51.4,4,3
51.45,4,3
51.5,4,3
51.55,4,3
51.6,4,3
51.65,4,3
51.7,4,3
51.75,4,3
51.8,4,3
51.85,4,3
51.9,4,3
51.95,4,3
52,4,3
52.05,4,3
52.1,4,3
52.15,4,3
52.2,4,3
52.25,4,3
52.3,4,3
52.35,4,3
52.4,4,3
52.45,4,3
52.5,4,3
52.55,4,3
52.6,4,3
52.65,4,3
52.7,4,3
52.75,4,3
52.8,4,3
52.85,4,3
52.9,4,3
52.95,4,3
53,4,3
53.05,4,3
53.1,4,3
53.15,4,3
53.2,4,3
53.25,4,3
53.3,4,3
53.35,4,3
53.4,4,3
53.45,4,3
53.5,4,3
53.55,4,3
53.6,4,3
53.65,4,3
53.7,4,3
53.75,4,3
53.8,4,3
53.85,4,3
53.9,4,3
53.95,4,3
54,4,3
54.05,4,3
54.1,4,3
54.15,4,3
54.2,4,3
54.25,4,3
54.3,4,3
54.35,4,3
54.4,4,3
54.45,4,3
54.5,4,3
54.55,4,3
54.6,4,3
54.65,4,3
54.7,4,3
54.75,4,3
54.8,4,3
54.85,4,3
54.9,4,3
54.95,4,3
55,4,3
55,3,3
55.0010000000275,3,3
55.0010000000275,3,3
55.05,3,3
55.1,3,3
55.15,3,3
55.2,3,3
55.25,3,3
55.3,3,3
55.35,3,3
55.4,3,3
55.45,3,3
55.5,3,3
55.55,3,3
55.6,3,3
55.65,3,3
55.7,3,3
55.75,3,3
55.8,3,3
55.85,3,3
55.9,3,3
55.95,3,3
56,3,3
56.05,3,3
56.1,3,3
56.15,3,3
56.2,3,3
56.25,3,3
56.3,3,3
56.35,3,3
56.4,3,3
56.45,3,3
56.5,3,3
56.55,3,3
56.6,3,3
56.65,3,3
56.7,3,3
56.75,3,3
56.8,3,3
56.85,3,3
56.9,3,3
56.95,3,3
57,3,3
57.05,3,3
57.1,3,3
57.15,3,3
57.2,3,3
57.25,3,3
57.3,3,3
57.35,3,3
57.4,3,3
57.45,3,3
57.5,3,3
57.55,3,3
57.6,3,3
57.65,3,3
57.7,3,3
57.75,3,3
57.8,3,3
57.85,3,3
57.9,3,3
57.95,3,3
58,3,3
58.05,3,3
58.1,3,3
58.15,3,3
58.2,3,3
58.25,3,3
58.3,3,3
58.35,3,3
58.4,3,3
58.45,3,3
58.5,3,3
58.55,3,3
58.6,3,3
58.65,3,3
58.7,3,3
58.75,3,3
58.8,3,3
58.85,3,3
58.9,3,3
58.95,3,3
59,3,3
59.05,3,3
59.1,3,3
59.15,3,3
59.2,3,3
59.25,3,3
59.3,3,3
59.35,3,3
59.4,3,3
59.45,3,3
59.5,3,3
59.55,3,3
59.6,3,3
59.65,3,3
59.7,3,3
59.75,3,3
59.8,3,3
59.85,3,3
59.9,3,3
59.95,3,3
60,3,3
60,3,4
60.00100000003,3,4
60.00100000003,3,4
60.05,3,4
60.1,3,4
60.15,3,4
60.2,3,4
60.25,3,4
60.3,3,4
60.35,3,4
60.4,3,4
60.45,3,4
60.5,3,4
60.55,3,4
60.6,3,4
60.65,3,4
60.7,3,4
60.75,3,4
60.8,3,4
60.85,3,4
60.9,3,4
60.95,3,4
61,3,4
61.05,3,4
61.1,3,4
61.15,3,4
61.2,3,4
61.25,3,4
61.3,3,4
61.35,3,4
61.4,3,4
61.45,3,4
61.5,3,4
61.55,3,4
61.6,3,4
61.65,3,4
61.7,3,4
61.75,3,4
61.8,3,4
61.85,3,4
61.9,3,4
61.95,3,4
62,3,4
62.05,3,4
62.1,3,4
62.15,3,4
62.2,3,4
62.25,3,4
62.3,3,4
62.35,3,4
62.4,3,4
62.45,3,4
62.5,3,4
62.55,3,4
62.6,3,4
62.65,3,4
62.7,3,4
62.75,3,4
62.8,3,4
62.85,3,4
62.9,3,4
62.95,3,4
63,3,4
63.05,3,4
63.1,3,4
63.15,3,4
63.2,3,4
63.25,3,4
63.3,3,4
63.35,3,4
63.4,3,4
63.45,3,4
63.5,3,4
63.55,3,4
63.6,3,4
63.65,3,4
63.7,3,4
63.75,3,4
63.8,3,4
63.85,3,4
63.9,3,4
63.95,3,4
64,3,4
64.05,3,4
64.1,3,4
64.15,3,4
64.2,3,4
64.25,3,4
64.3,3,4
64.35,3,4
64.4,3,4
64.45,3,4
64.5,3,4
64.55,3,4
64.6,3,4
64.65,3,4
64.7,3,4
64.75,3,4
64.8,3,4
64.85,3,4
64.9,3,4
64.95,3,4
65,3,4
65,4,4
65.0010000000325,4,4
65.0010000000325,4,4
65.05,4,4
65.1,4,4
65.15,4,4
65.2,4,4
65.25,4,4
65.3,4,4
65.35,4,4
65.4,4,4
65.45,4,4
65.5,4,4
65.55,4,4
65.6,4,4
65.65,4,4
65.7,4,4
65.75,4,4
65.8,4,4
65.85,4,4
65.9,4,4
65.95,4,4
66,4,4
66.05,4,4
66.1,4,4
66.15,4,4
66.2,4,4
66.25,4,4
66.3,4,4
66.35,4,4
66.4,4,4
66.45,4,4
66.5,4,4
66.55,4,4
66.6,4,4
66.65,4,4
66.7,4,4
66.75,4,4
66.8,4,4
66.85,4,4
66.9,4,4
66.95,4,4
67,4,4
67.05,4,4
67.1,4,4
67.15,4,4
67.2,4,4
67.25,4,4
67.3,4,4
67.35,4,4
67.4,4,4
67.45,4,4
67.5,4,4
67.55,4,4
67.6,4,4
67.65,4,4
67.7,4,4
67.75,4,4
67.8,4,4
67.85,4,4
67.9,4,4
67.95,4,4
68,4,4
68.05,4,4
68.1,4,4
68.15,4,4
68.2,4,4
68.25,4,4
68.3,4,4
68.35,4,4
68.4,4,4
68.45,4,4
68.5,4,4
68.55,4,4
68.6,4,4
68.65,4,4
68.7,4,4
68.75,4,4
68.8,4,4
68.85,4,4
68.9,4,4
68.95,4,4
69,4,4
69.05,4,4
69.1,4,4
69.15,4,4
69.2,4,4
69.25,4,4
69.3,4,4
69.35,4,4
69.4,4,4
69.45,4,4
69.5,4,4
69.55,4,4
69.6,4,4
69.65,4,4
69.7,4,4
69.75,4,4
69.8,4,4
69.85,4,4
69.9,4,4
69.95,4,4
70,4,4
70,4,3
70.001000000035,4,3
70.001000000035,4,3
70.05,4,3
70.1,4,3
70.15,4,3
70.2,4,3
70.25,4,3
70.3,4,3
70.35,4,3
70.4,4,3
70.45,4,3
70.5,4,3
70.55,4,3
70.6,4,3
70.65,4,3
70.7,4,3
70.75,4,3
70.8,4,3
70.85,4,3
70.9,4,3
70.95,4,3
71,4,3
71.05,4,3
71.1,4,3
71.15,4,3
71.2,4,3
71.25,4,3
71.3,4,3
71.35,4,3
71.4,4,3
71.45,4,3
71.5,4,3
71.55,4,3
71.6,4,3
71.65,4,3
71.7,4,3
71.75,4,3
71.8,4,3
71.85,4,3
71.9,4,3
71.95,4,3
72,4,3
72.05,4,3
72.1,4,3
72.15,4,3
72.2,4,3
72.25,4,3
72.3,4,3
72.35,4,3
72.4,4,3
72.45,4,3
72.5,4,3
72.55,4,3
72.6,4,3
72.65,4,3
72.7,4,3
72.75,4,3
72.8,4,3
72.85,4,3
72.9,4,3
72.95,4,3
73,4,3
73.05,4,3
73.1,4,3
73.15,4,3
73.2,4,3
73.25,4,3
73.3,4,3
73.35,4,3
73.4,4,3
73.45,4,3
73.5,4,3
73.55,4,3
73.6,4,3
73.65,4,3
73.7,4,3
73.75,4,3
73.8,4,3
73.85,4,3
73.9,4,3
73.95,4,3
74,4,3
74.05,4,3
74.1,4,3
74.15,4,3
74.2,4,3
74.25,4,3
74.3,4,3
74.35,4,3
74.4,4,3
74.45,4,3
74.5,4,3
74.55,4,3
74.6,4,3
74.65,4,3
74.7,4,3
74.75,4,3
74.8,4,3
74.85,4,3
74.9,4,3
74.95,4,3
75,4,3
75,3,3
75.0010000000375,3,3
75.0010000000375,3,3
75.05,3,3
75.1,3,3
75.15,3,3
75.2,3,3
75.25,3,3
75.3,3,3
75.35,3,3
75.4,3,3
75.45,3,3
75.5,3,3
75.55,3,3
75.6,3,3
75.65,3,3
75.7,3,3
75.75,3,3
75.8,3,3
75.85,3,3
75.9,3,3
75.95,3,3
76,3,3
76.05,3,3
76.1,3,3
76.15,3,3
76.2,3,3
76.25,3,3
76.3,3,3
76.35,3,3
76.4,3,3
76.45,3,3
76.5,3,3
76.55,3,3
76.6,3,3
76.65,3,3
76.7,3,3
76.75,3,3
76.8,3,3
76.85,3,3
76.9,3,3
76.95,3,3
77,3,3
77.05,3,3
77.1,3,3
77.15,3,3
77.2,3,3
77.25,3,3
77.3,3,3
77.35,3,3
77.4,3,3
77.45,3,3
77.5,3,3
77.55,3,3
77.6,3,3
77.65,3,3
77.7,3,3
77.75,3,3
77.8,3,3
77.85,3,3
77.9,3,3
77.95,3,3
78,3,3
78.05,3,3
78.1,3,3
78.15,3,3
78.2,3,3
78.25,3,3
78.3,3,3
78.35,3,3
78.4,3,3
78.45,3,3
78.5,3,3
78.55,3,3
78.6,3,3
78.65,3,3
78.7,3,3
78.75,3,3
78.8,3,3
78.85,3,3
78.9,3,3
78.95,3,3
79,3,3
79.05,3,3
79.1,3,3
79.15,3,3
79.2,3,3
79.25,3,3
79.3,3,3
79.35,3,3
79.4,3,3
79.45,3,3
79.5,3,3
79.55,3,3
79.6,3,3
79.65,3,3
79.7,3,3
79.75,3,3
79.8,3,3
79.85,3,3
79.9,3,3
79.95,3,3
80,3,3
80,3,4
80.00100000004,3,4
80.00100000004,3,4
80.05,3,4
80.1,3,4
80.15,3,4
80.2,3,4
80.25,3,4
80.3,3,4
80.35,3,4
80.4,3,4
80.45,3,4
80.5,3,4
80.55,3,4
80.6,3,4
80.65,3,4
80.7,3,4
80.75,3,4
80.8,3,4
80.85,3,4
80.9,3,4
80.95,3,4
81,3,4
81.05,3,4
81.1,3,4
81.15,3,4
81.2,3,4
81.25,3,4
81.3,3,4
81.35,3,4
81.4,3,4
81.45,3,4
81.5,3,4
81.55,3,4
81.6,3,4
81.65,3,4
81.7,3,4
81.75,3,4
81.8,3,4
81.85,3,4
81.9,3,4
81.95,3,4
82,3,4
82.05,3,4
82.1,3,4
82.15,3,4
82.2,3,4
82.25,3,4
82.3,3,4
82.35,3,4
82.4,3,4
82.45,3,4
82.5,3,4
82.55,3,4
82.6,3,4
82.65,3,4
82.7,3,4
82.75,3,4
82.8,3,4
82.85,3,4
82.9,3,4
82.95,3,4
83,3,4
83.05,3,4
83.1,3,4
83.15,3,4
83.2,3,4
83.25,3,4
83.3,3,4
83.35,3,4
83.4,3,4
83.45,3,4
83.5,3,4
83.55,3,4
83.6,3,4
83.65,3,4
83.7,3,4
83.75,3,4
83.8,3,4
83.85,3,4
83.9,3,4
83.95,3,4
84,3,4
84.05,3,4
84.1,3,4
84.15,3,4
84.2,3,4
84.25,3,4
84.3,3,4
84.35,3,4
84.4,3,4
84.45,3,4
84.5,3,4
84.55,3,4
84.6,3,4
84.65,3,4
84.7,3,4
84.75,3,4
84.8,3,4
84.85,3,4
84.9,3,4
84.95,3,4
85,3,4
85,4,4
85.0010000000425,4,4
85.0010000000425,4,4
85.05,4,4
85.1,4,4
85.15,4,4
85.2,4,4
85.25,4,4
85.3,4,4
85.35,4,4
85.4,4,4
85.45,4,4
85.5,4,4
85.55,4,4
85.6,4,4
85.65,4,4
85.7,4,4
85.75,4,4
85.8,4,4
85.85,4,4
85.9,4,4
