"time","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","rootMeanSquareVoltage.mean.y"
0,0,0,0,0,0,0
1e-19,-1.70535078044414e-32,-3.4103404490237e-31,1.16325288769764e-42,0,0,0
1e-19,-1.70535078044414e-32,-3.4103404490237e-31,1.16325288769764e-42,0,0,0
0.0001,1.221700906873e-05,0.0002443401813746,0.000796116971185433,0,0,0
0.0002,4.88556617258371e-05,0.000977113234516742,0.0063642307295517,0,0,0
0.0003,0.000109879974527671,0.00219759949055342,0.021457830697903,0,0,0
0.0004,0.000195229684401945,0.0039045936880389,0.0507926963359455,0,0,0
0.0005,0.000304820565759787,0.00609641131519574,0.0990283879451146,0,0,0
0.0006,0.00043854446391634,0.0087708892783268,0.170749847520046,0,0,0
0.0007,0.000596269400086054,0.0119253880017211,0.270449331735837,0,0,0
0.0008,0.000777839721339331,0.0155567944267866,0.402508660980213,0,0,0
0.0009,0.00098307624481181,0.0196615248962362,0.57118197259411,0,0,0
0.001,0.00121177642600219,0.0242355285200438,0.780578909068164,0,0,0
0.0011,0.00146371456348802,0.0292742912697605,1.03464838496097,0,0,0
0.0012,0.00173864202529659,0.0347728405059319,1.3371630112785,0,0,0
0.0013,0.00203628749214804,0.0407257498429607,1.69170422317298,0,0,0
0.0014,0.00235635722350217,0.0471271444700434,2.10164811703365,0,0,0
0.0015,0.00269853534881591,0.0539707069763182,2.57015214088942,0,0,0
0.0016,0.00306248417972772,0.0612496835945544,3.10014263482126,0,0,0
0.0017,0.00344784454299359,0.0689568908598719,3.69430329029345,0,0,0
0.0018,0.00385423613424016,0.0770847226848032,4.35506453234587,0,0,0
0.0019,0.00428125789391608,0.0856251578783216,5.08459394661555,0,0,0
0.002,0.00472848840325415,0.0945697680650829,5.88478773242634,0,0,0
0.0021,0.00519548629979578,0.103909725995916,6.75726320559262,0,0,0
0.0022,0.00568179071287029,0.113635814257406,7.70335241015634,0,0,0
0.0023,0.00618692171865381,0.123738434373076,8.72409687178083,0,0,0
0.0024,0.00671038081409508,0.134207616281902,9.82024350685192,0,0,0
0.0025,0.00725165140811469,0.145033028162294,10.9922416285875,0,0,0
0.0026,0.00781019933192964,0.156203986638593,12.2402412046101,0,0,0
0.0027,0.00838547336618696,0.167709467323739,13.5640922638733,0,0,0
0.0028,0.0089769057850172,0.179538115700344,14.963345493994,0,0,0
