"time","specificEntropy.s","specificEntropy1.s"
0.011514,5317.87728957428,5317.87728957428
0.011716,5323.3052640821,5323.3052640821
0.011918,5328.7327305551,5328.7327305551
0.01212,5334.1596802503,5334.1596802503
0.012322,5339.58610442555,5339.58610442555
0.012524,5345.01199433956,5345.01199433956
0.012726,5350.43734125187,5350.43734125187
0.012928,5355.86213642293,5355.86213642293
0.01313,5361.28637111405,5361.28637111405
0.013332,5366.71003658746,5366.71003658746
0.013534,5372.1331241063,5372.1331241063
0.013736,5377.55562493464,5377.55562493464
0.013938,5382.9775303375,5382.9775303375
0.01414,5388.39883158085,5388.39883158085
0.014342,5393.81951993165,5393.81951993165
0.014544,5399.23958665783,5399.23958665783
0.014746,5404.65902302834,5404.65902302834
0.014948,5410.07782031312,5410.07782031312
0.01515,5415.49596978315,5415.49596978315
0.015352,5420.91346271047,5420.91346271047
0.015554,5426.33029036816,5426.33029036816
0.015756,5431.74644403038,5431.74644403038
0.015958,5437.16191497236,5437.16191497236
0.01616,5442.57669447045,5442.57669447045
0.016362,5447.99077380211,5447.99077380211
0.016564,5453.40414424591,5453.40414424591
0.016766,5458.81679708159,5458.81679708159
0.016968,5464.22872359002,5464.22872359002
0.01717,5469.63991505326,5469.63991505326
0.017372,5475.05036275454,5475.05036275454
0.017574,5480.4600579783,5480.4600579783
0.017776,5485.86899201018,5485.86899201018
0.017978,5491.27715613704,5491.27715613704
0.01818,5496.68454164702,5496.68454164702
0.018382,5502.09113982946,5502.09113982946
0.018584,5507.49694197501,5507.49694197501
0.018786,5512.90193937558,5512.90193937558
0.018988,5518.30612332439,5518.30612332439
0.01919,5523.70948511596,5523.70948511596
0.019392,5529.11201604613,5529.11201604613
0.019594,5534.5137074121,5534.5137074121
0.019796,5539.9145505124,5539.9145505124
0.019998,5545.31453664694,5545.31453664694
0.0202,5550.713657117,5550.713657117
0.020402,5556.11190322526,5556.11190322526
0.020604,5561.50926627582,5561.50926627582
0.020806,5566.90573757418,5566.90573757418
0.021008,5572.3013084273,5572.3013084273
0.02121,5577.69597014356,5577.69597014356
0.021412,5583.08971403284,5583.08971403284
0.021614,5588.48253140647,5588.48253140647
0.021816,5593.87441357729,5593.87441357729
0.022018,5599.26535185964,5599.26535185964
0.02222,5604.65533756938,5604.65533756938
0.022422,5610.0443620239,5610.0443620239
0.022624,5615.43241654215,5615.43241654215
0.022826,5620.81949244464,5620.81949244464
0.023028,5626.20558105343,5626.20558105343
0.02323,5631.59067369223,5631.59067369223
0.023432,5636.97476168628,5636.97476168628
0.023634,5642.35783636251,5642.35783636251
0.023836,5647.73988904942,5647.73988904942
0.024038,5653.12091107719,5653.12091107719
0.02424,5658.50089377767,5658.50089377767
0.024442,5663.87982848436,5663.87982848436
0.024644,5669.25770653245,5669.25770653245
0.024846,5674.63451925885,5674.63451925885
0.025048,5680.01025800217,5680.01025800217
0.02525,5685.38491410275,5685.38491410275
0.025452,5690.75847890269,5690.75847890269
0.025654,5696.13094374583,5696.13094374583
0.025856,5701.5022999778,5701.5022999778
0.026058,5706.87253894599,5706.87253894599
0.02626,5712.24165199961,5712.24165199961
0.026462,5717.60963048969,5717.60963048969
0.026664,5722.97646576906,5722.97646576906
0.026866,5728.34214919241,5728.34214919241
0.027068,5733.70667211629,5733.70667211629
0.02727,5739.07002589911,5739.07002589911
0.027472,5744.43220190117,5744.43220190117
0.027674,5749.79319148466,5749.79319148466
0.027876,5755.15298601368,5755.15298601368
0.028078,5760.51157685426,5760.51157685426
0.02828,5765.86895537438,5765.86895537438
0.028482,5771.22511294395,5771.22511294395
0.028684,5776.58004093486,5776.58004093486
0.028886,5781.93373072099,5781.93373072099
0.029088,5787.28617367818,5787.28617367818
0.02929,5792.63736118433,5792.63736118433
0.029492,5797.98728461931,5797.98728461931
0.029694,5803.33593536506,5803.33593536506
0.029896,5808.68330480557,5808.68330480557
0.030098,5814.02938432688,5814.02938432688
0.0303,5819.3741653171,5819.3741653171
0.030502,5824.71763916646,5824.71763916646
0.030704,5830.05979726727,5830.05979726727
0.030906,5835.40063101397,5835.40063101397
0.031108,5840.74013180315,5840.74013180315
0.03131,5846.07829103351,5846.07829103351
0.031512,5851.41510010594,5851.41510010594
0.031714,5856.75055042349,5856.75055042349
0.031916,5862.08463339141,5862.08463339141
0.032118,5867.41734041715,5867.41734041715
0.03232,5872.74866291038,5872.74866291038
0.032522,5878.07859228297,5878.07859228297
0.032724,5883.40711994909,5883.40711994909
0.032926,5888.73423732512,5888.73423732512
0.033128,5894.05993582972,5894.05993582972
0.03333,5899.38420688386,5899.38420688386
0.033532,5904.70704191079,5904.70704191079
0.033734,5910.02843233607,5910.02843233607
0.033936,5915.3483695876,5915.3483695876
0.034138,5920.66684509561,5920.66684509561
0.03434,5925.9838502927,5925.9838502927
0.034542,5931.29937661381,5931.29937661381
0.034744,5936.6134154963,5936.6134154963
0.034946,5941.92595837989,5941.92595837989
0.035148,5947.23699670673,5947.23699670673
0.03535,5952.5465219214,5952.5465219214
0.035552,5957.8545254709,5957.8545254709
0.035754,5963.16099880468,5963.16099880468
0.035956,5968.46593337468,5968.46593337468
0.036158,5973.76932063529,5973.76932063529
0.03636,5979.07115204341,5979.07115204341
0.036562,5984.37141905844,5984.37141905844
0.036764,5989.6701131423,5989.6701131423
0.036966,5994.96722575944,5994.96722575944
0.037168,6000.26274837687,6000.26274837687
0.03737,6005.55667246416,6005.55667246416
0.037572,6010.84898949343,6010.84898949343
0.037774,6016.13969093942,6016.13969093942
0.037976,6021.42876827947,6021.42876827947
0.038178,6026.7162129935,6026.7162129935
0.03838,6032.0020165641,6032.0020165641
0.038582,6037.2861704765,6037.2861704765
0.038784,6042.56866621856,6042.56866621856
0.038986,6047.84949528084,6047.84949528084
0.039188,6053.12864915656,6053.12864915656
0.03939,6058.40611934167,6058.40611934167
0.039592,6063.68189733481,6063.68189733481
0.039794,6068.95597463733,6068.95597463733
0.039996,6074.22834275336,6074.22834275336
0.040198,6079.49899318976,6079.49899318976
0.0404,6084.76791745615,6084.76791745615
0.040602,6090.03510706496,6090.03510706496
0.040804,6095.30055353137,6095.30055353137
0.041006,6100.5642483734,6100.5642483734
0.041208,6105.8261831119,6105.8261831119
0.04141,6111.08634927052,6111.08634927052
0.041612,6116.34473837579,6116.34473837579
0.041814,6121.60134195709,6121.60134195709
0.042016,6126.85615154667,6126.85615154667
0.042218,6132.10915867969,6132.10915867969
0.04242,6137.36035489419,6137.36035489419
0.042622,6142.60973173114,6142.60973173114
0.042824,6147.85728073445,6147.85728073445
0.043026,6153.10299345094,6153.10299345094
0.043228,6158.34686143044,6158.34686143044
0.04343,6163.5888762257,6163.5888762257
0.043632,6168.82902939248,6168.82902939248
0.043834,6174.06731248955,6174.06731248955
0.044036,6179.30371707868,6179.30371707868
0.044238,6184.53823472465,6184.53823472465
0.04444,6189.77085699531,6189.77085699531
0.044642,6195.00157546154,6195.00157546154
0.044844,6200.23038169729,6200.23038169729
0.045046,6205.45726727961,6205.45726727961
0.045248,6210.68222378863,6210.68222378863
0.04545,6215.90524280757,6215.90524280757
0.045652,6221.1263159228,6221.1263159228
0.045854,6226.34543472381,6226.34543472381
0.046056,6231.56259080324,6231.56259080324
0.046258,6236.7777757569,6236.7777757569
0.04646,6241.99098118376,6241.99098118376
0.046662,6247.20219868598,6247.20219868598
0.046864,6252.41141986894,6252.41141986894
0.047066,6257.61863634123,6257.61863634123
0.047268,6262.82383971465,6262.82383971465
0.04747,6268.02702160426,6268.02702160426
0.047672,6273.22817362838,6273.22817362838
0.047874,6278.42728740859,6278.42728740859
0.048076,6283.62435456976,6283.62435456976
0.048278,6288.81936674004,6288.81936674004
0.04848,6294.01231555092,6294.01231555092
0.048682,6299.20319263718,6299.20319263718
0.048884,6304.39198963697,6304.39198963697
0.049086,6309.57869819178,6309.57869819178
0.049288,6314.76330994644,6314.76330994644
0.04949,6319.94581654919,6319.94581654919
0.049692,6325.12620965164,6325.12620965164
0.049894,6330.30448090883,6330.30448090883
0.050096,6335.48062197919,6335.48062197919
0.050298,6340.65462452459,6340.65462452459
0.0505,6345.82648021035,6345.82648021035
0.050702,6350.99618070525,6350.99618070525
0.050904,6356.16371768153,6356.16371768153
0.051106,6361.32908281493,6361.32908281493
0.051308,6366.49226778468,6366.49226778468
0.05151,6371.65326427352,6371.65326427352
0.051712,6376.81206396773,6376.81206396773
0.051914,6381.9686585571,6381.9686585571
0.052116,6387.123039735,6387.123039735
0.052318,6392.27519919835,6392.27519919835
0.05252,6397.42512864766,6397.42512864766
0.052722,6402.57281978703,6402.57281978703
0.052924,6407.71826432415,6407.71826432415
0.053126,6412.86145397034,6412.86145397034
0.053328,6418.00238044058,6418.00238044058
0.05353,6423.14103545343,6423.14103545343
0.053732,6428.27741073118,6428.27741073118
0.053934,6433.41149799974,6433.41149799974
0.054136,6438.54328898874,6438.54328898874
0.054338,6443.67277543149,6443.67277543149
0.05454,6448.79994906502,6448.79994906502
0.054742,6453.92480163007,6453.92480163007
0.054944,6459.04732487115,6459.04732487115
0.055146,6464.1675105365,6464.1675105365
0.055348,6469.28535037812,6469.28535037812
0.05555,6474.40083615181,6474.40083615181
0.055752,6479.51395961715,6479.51395961715
0.055954,6484.62471253752,6484.62471253752
0.056156,6489.73308668012,6489.73308668012
0.056358,6494.83907381601,6494.83907381601
0.05656,6499.94266572004,6499.94266572004
0.056762,6505.04385417098,6505.04385417098
0.056964,6510.14263095143,6510.14263095143
0.057166,6515.23898784788,6515.23898784788
0.057368,6520.33291665073,6520.33291665073
0.05757,6525.4244091543,6525.4244091543
0.057772,6530.5134571568,6530.5134571568
0.057974,6535.60005246042,6535.60005246042
0.058176,6540.68418687125,6540.68418687125
0.058378,6545.76585219941,6545.76585219941
0.05858,6550.84504025893,6550.84504025893
0.058782,6555.92174286789,6555.92174286789
0.058984,6560.99595184832,6560.99595184832
0.059186,6566.06765902631,6566.06765902631
0.059388,6571.13685623196,6571.13685623196
0.05959,6576.20353529942,6576.20353529942
0.059792,6581.26768806687,6581.26768806687
0.059994,6586.32930637661,6586.32930637661
0.060196,6591.38838207498,6591.38838207498
0.060398,6596.44490701244,6596.44490701244
0.0606,6601.49887304353,6601.49887304353
0.060802,6606.55027202696,6606.55027202696
0.061004,6611.59909582552,6611.59909582552
0.061206,6616.6453363062,6616.6453363062
0.061408,6621.6889853401,6621.6889853401
0.06161,6626.73003480254,6626.73003480254
0.061812,6631.76847657301,6631.76847657301
0.062014,6636.80430253518,6636.80430253518
0.062216,6641.83750457698,6641.83750457698
0.062418,6646.86807459052,6646.86807459052
0.06262,6651.89600447217,6651.89600447217
0.062822,6656.92128612257,6656.92128612257
0.063024,6661.94391144659,6661.94391144659
0.063226,6666.9638723534,6666.9638723534
0.063428,6671.98116075647,6671.98116075647
0.06363,6676.99576857356,6676.99576857356
0.063832,6682.00768772676,6682.00768772676
0.064034,6687.01691014246,6687.01691014246
0.064236,6692.02342775145,6692.02342775145
0.064438,6697.02723248882,6697.02723248882
0.06464,6702.02831629407,6702.02831629407
0.064842,6707.02667111106,6707.02667111106
0.065044,6712.02228888806,6712.02228888806
0.065246,6717.01516157774,6717.01516157774
0.065448,6722.0052811372,6722.0052811372
0.06565,6726.99263952797,6726.99263952797
0.065852,6731.97722871602,6731.97722871602
0.066054,6736.9590406718,6736.9590406718
0.066256,6741.93806737022,6741.93806737022
0.066458,6746.91430079067,6746.91430079067
0.06666,6751.88773291706,6751.88773291706
0.066862,6756.8583557378,6756.8583557378
0.067064,6761.82616124583,6761.82616124583
0.067266,6766.79114143862,6766.79114143862
0.067468,6771.7532883182,6771.7532883182
0.06767,6776.71259389116,6776.71259389116
0.067872,6781.66905016867,6781.66905016867
0.068074,6786.62264916648,6786.62264916648
0.068276,6791.57338290497,6791.57338290497
0.068478,6796.52124340909,6796.52124340909
0.06868,6801.46622270846,6801.46622270846
0.068882,6806.40831283733,6806.40831283733
0.069084,6811.34750583459,6811.34750583459
0.069286,6816.28379374381,6816.28379374381
0.069488,6821.21716861324,6821.21716861324
0.06969,6826.14762249581,6826.14762249581
0.069892,6831.07514744918,6831.07514744918
0.070094,6835.9997355357,6835.9997355357
0.070296,6840.92137882247,6840.92137882247
0.070498,6845.84006938132,6845.84006938132
0.0707,6850.75579928885,6850.75579928885
0.070902,6855.66856062642,6855.66856062642
0.071104,6860.57834548018,6860.57834548018
0.071306,6865.48514594107,6865.48514594107
0.071508,6870.38895410483,6870.38895410483
0.07171,6875.28976207203,6875.28976207203
0.071912,6880.18756194807,6880.18756194807
0.072114,6885.08234584321,6885.08234584321
0.072316,6889.97410587253,6889.97410587253
0.072518,6894.86283415603,6894.86283415603
0.07272,6899.74852281855,6899.74852281855
0.072922,6904.63116398985,6904.63116398985
0.073124,6909.5107498046,6909.5107498046
0.073326,6914.38727240239,6914.38727240239
0.073528,6919.26072392774,6919.26072392774
0.07373,6924.13109653011,6924.13109653011
0.073932,6928.99838236393,6928.99838236393
0.074134,6933.86257358861,6933.86257358861
0.074336,6938.72366236853,6938.72366236853
0.074538,6943.58164087307,6943.58164087307
0.07474,6948.43650127662,6948.43650127662
0.074942,6953.28823575861,6953.28823575861
0.075144,6958.13683650348,6958.13683650348
0.075346,6962.98229570074,6962.98229570074
0.075548,6967.82460554494,6967.82460554494
0.07575,6972.66375823572,6972.66375823572
0.075952,6977.49974597779,6977.49974597779
0.076154,6982.33256098099,6982.33256098099
0.076356,6987.16219546023,6987.16219546023
0.076558,6991.98864163556,6991.98864163556
0.07676,6996.81189173218,6996.81189173218
0.076962,7001.63193798042,7001.63193798042
0.077164,7006.44877261578,7006.44877261578
0.077366,7011.26238787894,7011.26238787894
0.077568,7016.07277601574,7016.07277601574
0.07777,7020.87992927724,7020.87992927724
0.077972,7025.68383991972,7025.68383991972
0.078174,7030.48450020465,7030.48450020465
0.078376,7035.28190239878,7035.28190239878
0.078578,7040.07603877406,7040.07603877406
0.07878,7044.86690160774,7044.86690160774
0.078982,7049.65448318233,7049.65448318233
0.079184,7054.43877578561,7054.43877578561
0.079386,7059.21977171069,7059.21977171069
0.079588,7063.99746325596,7063.99746325596
0.07979,7068.77184272516,7068.77184272516
0.079992,7073.54290242733,7073.54290242733
0.080194,7078.3106346769,7078.3106346769
0.080396,7083.07503179363,7083.07503179363
0.080598,7087.83608610266,7087.83608610266
0.0808,7092.59378993451,7092.59378993451
0.081002,7097.34813562512,7097.34813562512
0.081204,7102.09911551582,7102.09911551582
0.081406,7106.84672195336,7106.84672195336
0.081608,7111.59094728992,7111.59094728992
0.08181,7116.33178388315,7116.33178388315
0.082012,7121.06922409614,7121.06922409614
0.082214,7125.80326029746,7125.80326029746
0.082416,7130.53388486116,7130.53388486116
0.082618,7135.26109016677,7135.26109016677
0.08282,7139.98486859936,7139.98486859936
0.083022,7144.70521254949,7144.70521254949
0.083224,7149.42211441328,7149.42211441328
0.083426,7154.13556659237,7154.13556659237
0.083628,7158.84556149398,7158.84556149398
0.08383,7163.55209153087,7163.55209153087
0.084032,7168.25514912141,7168.25514912141
0.084234,7172.95472668954,7172.95472668954
0.084436,7177.65081666483,7177.65081666483
0.084638,7182.34341148246,7182.34341148246
0.08484,7187.03250358322,7187.03250358322
0.085042,7191.71808541357,7191.71808541357
0.085244,7196.40014942562,7196.40014942562
0.085446,7201.07868807712,7201.07868807712
0.085648,7205.75369383153,7205.75369383153
0.08585,7210.425159158,7210.425159158
0.086052,7215.09307653136,7215.09307653136
0.086254,7219.75743843217,7219.75743843217
0.086456,7224.41823734671,7224.41823734671
0.086658,7229.07546576702,7229.07546576702
0.08686,7233.72911619088,7233.72911619088
0.087062,7238.37918112181,7238.37918112181
0.087264,7243.02565306915,7243.02565306915
0.087466,7247.66852454798,7247.66852454798
0.087668,7252.30778807923,7252.30778807923
0.08787,7256.9434361896,7256.9434361896
0.088072,7261.57546141163,7261.57546141163
0.088274,7266.20385628371,7266.20385628371
0.088476,7270.82861335005,7270.82861335005
0.088678,7275.44972516074,7275.44972516074
0.08888,7280.06718427173,7280.06718427173
0.089082,7284.68098324488,7284.68098324488
0.089284,7289.29111464791,7289.29111464791
0.089486,7293.89757105447,7293.89757105447
0.089688,7298.50034504412,7298.50034504412
0.08989,7303.09942920237,7303.09942920237
0.090092,7307.69481612064,7307.69481612064
0.090294,7312.28649839634,7312.28649839634
0.090496,7316.87446863283,7316.87446863283
0.090698,7321.45871943946,7321.45871943946
0.0909,7326.03924343156,7326.03924343156
0.091102,7330.61603323046,7330.61603323046
0.091304,7335.18908146353,7335.18908146353
0.091506,7339.75838076415,7339.75838076415
0.091708,7344.32392377172,7344.32392377172
0.09191,7348.88570313173,7348.88570313173
0.092112,7353.44371149571,7353.44371149571
0.0921544986151298,7354.40218631895,7354.40218631895
0.0921544986151298,7354.40218631895,7354.40218631895
0.092314,7357.99023053999,7357.99023053999
0.092516,7362.52213897336,7362.52213897336
0.092718,7367.0405684245,7367.0405684245
0.09292,7371.54562074042,7371.54562074042
0.093122,7376.03738418255,7376.03738418255
0.093324,7380.51593548047,7380.51593548047
0.093526,7384.98134163257,7384.98134163257
0.093728,7389.43366148019,7389.43366148019
0.09393,7393.87294707958,7393.87294707958
0.094132,7398.29924489384,7398.29924489384
0.094334,7402.71259682495,7402.71259682495
0.094536,7407.11304110424,7407.11304110424
0.094738,7411.5006130576,7411.5006130576
0.09494,7415.87534576039,7415.87534576039
0.095142,7420.23727059523,7420.23727059523
0.095344,7424.58641772468,7424.58641772468
0.095546,7428.92281648929,7428.92281648929
0.095748,7433.24649574064,7433.24649574064
0.09595,7437.55748411772,7437.55748411772
0.096152,7441.85581027409,7441.85581027409
0.096354,7446.14150306244,7446.14150306244
0.096556,7450.41459168245,7450.41459168245
0.096758,7454.67510579706,7454.67510579706
0.09696,7458.92307562165,7458.92307562165
0.097162,7463.15853199015,7463.15853199015
0.097364,7467.38150640152,7467.38150640152
0.097566,7471.5920310498,7471.5920310498
0.097768,7475.79013884007,7475.79013884007
0.09797,7479.97586339304,7479.97586339304
0.098172,7484.14923903993,7484.14923903993
0.098374,7488.31030080958,7488.31030080958
0.098576,7492.45908440924,7492.45908440924
0.098778,7496.59562620028,7496.59562620028
0.09898,7500.71996317003,7500.71996317003
0.099182,7504.8321329006,7504.8321329006
0.099384,7508.93217353555,7508.93217353555
0.099586,7513.02012374507,7513.02012374507
0.099788,7517.09602269023,7517.09602269023
0.09999,7521.15990998681,7521.15990998681
0.100192,7525.21182566914,7525.21182566914
0.100394,7529.25181015414,7529.25181015414
0.100596,7533.27990420605,7533.27990420605
0.100798,7537.29614890185,7537.29614890185
0.101,7541.30058559768,7541.30058559768
0.101202,7545.29325589639,7545.29325589639
0.101404,7549.27420161621,7549.27420161621
0.101606,7553.24346476072,7553.24346476072
0.101808,7557.20108749015,7557.20108749015
0.10201,7561.147112094,7561.147112094
0.102212,7565.08158096505,7565.08158096505
0.102414,7569.00453657468,7569.00453657468
0.102616,7572.91602144956,7572.91602144956
0.102818,7576.81607814967,7576.81607814967
0.10302,7580.7047492476,7580.7047492476
0.103222,7584.58207730913,7584.58207730913
0.103424,7588.44810487493,7588.44810487493
0.103626,7592.30287444361,7592.30287444361
0.103828,7596.14642845576,7596.14642845576
0.10403,7599.9788092791,7599.9788092791
0.104232,7603.8000591947,7603.8000591947
0.104434,7607.61022038417,7607.61022038417
0.104636,7611.40933491775,7611.40933491775
0.104838,7615.19744474337,7615.19744474337
0.10504,7618.97459167647,7618.97459167647
0.105242,7622.74081739068,7622.74081739068
0.105444,7626.49616340923,7626.49616340923
0.105646,7630.24067109702,7630.24067109702
0.105848,7633.97438165347,7633.97438165347
0.10605,7637.69733610589,7637.69733610589
0.106252,7641.4095753035,7641.4095753035
0.106454,7645.11113991199,7645.11113991199
0.106656,7648.80207040857,7648.80207040857
0.106858,7652.48240707753,7652.48240707753
0.10706,7656.15219000631,7656.15219000631
0.107262,7659.81145908182,7659.81145908182
0.107464,7663.46025398739,7663.46025398739
0.107666,7667.09861419985,7667.09861419985
0.107868,7670.72657898717,7670.72657898717
0.10807,7674.34418740623,7674.34418740623
0.108272,7677.95147830103,7677.95147830103
0.108474,7681.54849030107,7681.54849030107
0.108676,7685.13526182004,7685.13526182004
0.108878,7688.71183105477,7688.71183105477
0.10908,7692.27823598431,7692.27823598431
0.109282,7695.83451436932,7695.83451436932
0.109484,7699.38070375152,7699.38070375152
0.109686,7702.91684145348,7702.91684145348
0.109888,7706.44296457837,7706.44296457837
0.11009,7709.95911001005,7709.95911001005
0.110292,7713.46531441315,7713.46531441315
0.110494,7716.96161423334,7716.96161423334
0.110696,7720.44804569772,7720.44804569772
0.110898,7723.92464481528,7723.92464481528
0.1111,7727.39144737749,7727.39144737749
0.111302,7730.84848895893,7730.84848895893
0.111504,7734.29580491807,7734.29580491807
0.111706,7737.73343039806,7737.73343039806
0.111908,7741.16140032759,7741.16140032759
0.11211,7744.57974942189,7744.57974942189
0.112312,7747.98851218366,7747.98851218366
0.112514,7751.38772290415,7751.38772290415
0.112716,7754.77741566422,7754.77741566422
0.112918,7758.15762433551,7758.15762433551
0.11312,7761.52838258155,7761.52838258155
0.113322,7764.88972385901,7764.88972385901
0.113524,7768.24168141886,7768.24168141886
0.113726,7771.58428830768,7771.58428830768
0.113928,7774.91757736888,7774.91757736888
0.11413,7778.24158124404,7778.24158124404
0.114332,7781.55633237413,7781.55633237413
0.114534,7784.86186300094,7784.86186300094
0.114736,7788.15820516832,7788.15820516832
0.114938,7791.44539072354,7791.44539072354
0.11514,7794.72345131869,7794.72345131869
0.115342,7797.99241841197,7797.99241841197
0.115544,7801.25232326907,7801.25232326907
0.115746,7804.50319696454,7804.50319696454
0.115948,7807.74507038314,7807.74507038314
0.11615,7810.97797422123,7810.97797422123
0.116352,7814.20193898808,7814.20193898808
0.116554,7817.4169950073,7817.4169950073
0.116756,7820.62317241811,7820.62317241811
0.116958,7823.82050117683,7823.82050117683
0.11716,7827.00901105804,7827.00901105804
0.117362,7830.18873165612,7830.18873165612
0.117564,7833.35969238646,7833.35969238646
0.117766,7836.52192248684,7836.52192248684
0.117968,7839.67545101874,7839.67545101874
0.11817,7842.8203068687,7842.8203068687
0.118372,7845.95651874957,7845.95651874957
0.118574,7849.08411520185,7849.08411520185
0.118776,7852.20312459499,7852.20312459499
0.118978,7855.31357512864,7855.31357512864
0.11918,7858.41549483398,7858.41549483398
0.119382,7861.50891157493,7861.50891157493
0.119584,7864.59385304944,7864.59385304944
0.119786,7867.67034679074,7867.67034679074
0.119988,7870.73842016857,7870.73842016857
0.12019,7873.7981003904,7873.7981003904
0.120392,7876.84941450265,7876.84941450265
0.120594,7879.89238939193,7879.89238939193
0.120796,7882.92705178617,7882.92705178617
0.120998,7885.95342825587,7885.95342825587
0.1212,7888.97154521525,7888.97154521525
0.121402,7891.98142892343,7891.98142892343
0.121604,7894.98310548553,7894.98310548553
0.121806,7897.9766008539,7897.9766008539
0.122008,7900.9619408292,7900.9619408292
0.12221,7903.93915106153,7903.93915106153
0.122412,7906.90825705155,7906.90825705155
0.122614,7909.86928415158,7909.86928415158
0.122816,7912.82225756668,7912.82225756668
0.123018,7915.76720235578,7915.76720235578
0.12322,7918.70414343267,7918.70414343267
0.123422,7921.63310556716,7921.63310556716
0.123624,7924.55411338603,7924.55411338603
0.123826,7927.46719137414,7927.46719137414
0.124028,7930.37236387546,7930.37236387546
0.12423,7933.26965509405,7933.26965509405
0.124432,7936.15908909508,7936.15908909508
0.124634,7939.04068980588,7939.04068980588
0.124836,7941.91448101687,7941.91448101687
0.125038,7944.78048638258,7944.78048638258
0.12524,7947.63872942262,7947.63872942262
0.125442,7950.48923352261,7950.48923352261
0.125644,7953.33202193518,7953.33202193518
0.125846,7956.16711778088,7956.16711778088
0.126048,7958.99454404915,7958.99454404915
0.12625,7961.81432359919,7961.81432359919
0.126452,7964.62647916095,7964.62647916095
0.126654,7967.43103333598,7967.43103333598
0.126856,7970.22800859835,7970.22800859835
0.127058,7973.01742729556,7973.01742729556
0.12726,7975.79931164939,7975.79931164939
0.127462,7978.5736837568,7978.5736837568
0.127664,7981.34056559078,7981.34056559078
0.127866,7984.09997900122,7984.09997900122
0.128068,7986.85194571576,7986.85194571576
0.12827,7989.5964873406,7989.5964873406
0.128472,7992.33362536139,7992.33362536139
0.128674,7995.06338114402,7995.06338114402
0.128876,7997.78577593543,7997.78577593543
0.129078,8000.50083086445,8000.50083086445
0.12928,8003.20856694258,8003.20856694258
0.129482,8005.90900506478,8005.90900506478
0.129684,8008.60216601031,8008.60216601031
0.129886,8011.28807044345,8011.28807044345
0.130088,8013.96673891429,8013.96673891429
0.13029,8016.63819185952,8016.63819185952
0.130492,8019.30244960315,8019.30244960315
0.130694,8021.95953235732,8021.95953235732
0.130896,8024.609460223,8024.609460223
0.131098,8027.25225319072,8027.25225319072
0.1313,8029.88793114137,8029.88793114137
0.131502,8032.51651384684,8032.51651384684
0.131704,8035.13802097081,8035.13802097081
0.131906,8037.75247206942,8037.75247206942
0.132108,8040.359886592,8040.359886592
0.13231,8042.96028388176,8042.96028388176
0.132512,8045.55368317649,8045.55368317649
0.132714,8048.14010360926,8048.14010360926
0.132916,8050.71956420907,8050.71956420907
0.133118,8053.29208390157,8053.29208390157
0.13332,8055.85768150967,8055.85768150967
0.133522,8058.4163757543,8058.4163757543
