"time","loadInertia.phi","loadInertia.w","smr.idq_rr[1]","smr.idq_rr[2]","smr.idq_sr[1]","smr.idq_sr[2]","vfController.x"
0.002,4.35155612389472e-17,2.88645288600184e-13,-0.000173550061358276,0.516783986686372,0.000176846103596272,-0.550425854267677,0.000628318537147807
0.00205,6.07035730485435e-17,3.75898181543026e-13,-0.000191292378275575,0.541619949893686,0.000194933821329166,-0.577011015479054,0.000660127162765445
0.0021,8.26830900819987e-17,4.83192511202956e-13,-0.000210347576780241,0.566975919551329,0.000214361041689496,-0.604162592889537,0.000692721186546464
0.00215,1.10407384021875e-16,6.1394993673322e-13,-0.000230777218816731,0.592847860780141,0.000235190679249636,-0.631876689092194,0.00072610060849084
0.0022,1.45921238511563e-16,7.73840824113423e-13,-0.000252644162132807,0.619231768955068,0.000257486979719248,-0.660149435763997,0.000760265428598657
0.00225,1.90488123449753e-16,9.67200665281936e-13,-0.000276012474890141,0.646123668451761,0.000281315434421263,-0.68897699246432,0.000795215646869885
0.0023,2.45695191686176e-16,1.19915659511295e-12,-0.000300947469298939,0.673519613002453,0.000306742814183971,-0.718355546975078,0.000830951263304508
0.00235,3.13458434249113e-16,1.47564491680471e-12,-0.000327515691291731,0.701415685457462,0.000333837159127454,-0.748281315071468,0.000867472277902522
0.0024,3.95923964755646e-16,1.80322945067168e-12,-0.000355784906045432,0.729807997490554,0.00036266776428462,-0.778750540238936,0.000904778690663923
0.00245,4.96627358357968e-16,2.19101807365657e-12,-0.000385824142182678,0.758692690590849,0.000393305223663928,-0.809759494626133,0.000942870501588716
0.0025,6.19226452236769e-16,2.64859166053792e-12,-0.000417703621205411,0.78806593445856,0.000425821360078836,-0.841304477503357,0.000981747710676903
0.00255,7.66692332228717e-16,3.18468597518861e-12,-0.000451494708599237,0.817923925890941,0.000460289176547121,-0.873381814192024,0.00102141031792848
0.0026,9.42980061688554e-16,3.8099485913967e-12,-0.000487269982221935,0.848262890321333,0.000496782924428121,-0.905987857543329,0.00106185832334345
0.00265,1.15247821856195e-15,4.53604566728051e-12,-0.00052510319563645,0.879079080981744,0.000535378066993733,-0.939118987133508,0.00110309172692182
0.0027,1.40086822212728e-15,5.37688647080827e-12,-0.000565069288991277,0.910368779164357,0.000576151290287797,-0.972771609515046,0.00114511052866357
0.00275,1.69623721592349e-15,6.35020418518184e-12,-0.000607244406086818,0.94212829463007,0.000619180520131243,-1.00694215860916,0.00118791472856872
0.0028,2.04402060633606e-15,7.4704665670708e-12,-0.000651705760904579,0.974353962439162,0.000664544789568594,-1.0416270926602,0.00123150432663726
0.00285,2.45171354451572e-15,8.75551325793094e-12,-0.000698531742468128,1.00704214544648,0.000712324343097031,-1.07682289663324,0.0012758793228692
0.0029,2.92757392998092e-15,1.02247503912754e-11,-0.000747801873115903,1.04018923331259,0.000762600595260173,-1.11252608126382,0.00132103971726454
0.00295,3.48071136987336e-15,1.18992837527597e-11,-0.000799596800006864,1.07379164230546,0.000815456122252452,-1.14873318286723,0.00136698550982329
0.003,4.12616508978819e-15,1.38081514057481e-11,-0.000853998348960336,1.10784581664677,0.000870974714817748,-1.18544076463216,0.00141371670054542
0.00305,4.8736502583265e-15,1.59745894069468e-11,-0.000911089374241678,1.14234822480162,0.000929241230498182,-1.22264541305527,0.00146123328943096
0.0031,5.73639755409827e-15,1.84268634126642e-11,-0.000970953859401951,1.17729536198956,0.000990341692748446,-1.26034374035402,0.00150953527647989
0.00315,6.72889078875463e-15,2.11955271078205e-11,-0.00103367687940491,1.2126837492582,0.00105436325365167,-1.29853238357643,0.00155862266169223
0.0032,7.86693013036513e-15,2.43135239014856e-11,-0.00109934459181109,1.2485099332769,0.00112139418520761,-1.33720800440266,0.00160849544506796
0.00325,9.1723795459647e-15,2.78213688268231e-11,-0.0011680442719259,1.28477048717665,0.0011915239137891,-1.37636728995185,0.0016591536266071
0.0033,1.06653967019486e-14,3.17587547157135e-11,-0.00123986423046361,1.32146200859416,0.00126484293924086,-1.41600695090285,0.00171059720630963
